cell_id,Rhipidura albiscapa,Rhipidura albiscapa [pelzelni Group],Rhipidura albiscapa keasti,Rhipidura albiscapa alisteri,Rhipidura albiscapa albiscapa,Rhipidura albiscapa preissi,Rhipidura albiscapa albicauda
84bec8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84beca3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84becb5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84becb7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84becc7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bece9ffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0
84becebffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed01ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed07ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed09ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed17ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed19ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed25ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed2bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed2dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed33ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed3bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed41ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed43ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed45ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed47ffffffff,9.0,0.0,0.0,4.0,0.0,0.0,0.0
84bed49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed57ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed59ffffffff,36.0,0.0,0.0,1.0,0.0,0.0,0.0
84bed61ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed67ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed69ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed6dffffffff,11.0,0.0,0.0,1.0,0.0,0.0,0.0
84bed87ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bed9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bedc1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bedcbffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84bedcdffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84bedd1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84bede5ffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
84bededffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee01ffffffff,177.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee05ffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee07ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee09ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee0bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee0dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee17ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee19ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee25ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee29ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee2bffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee2dffffffff,41.0,0.0,0.0,1.0,0.0,0.0,0.0
84bee37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee3bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee41ffffffff,24.0,0.0,0.0,1.0,0.0,0.0,0.0
84bee43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee47ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee49ffffffff,33.0,0.0,0.0,7.0,0.0,0.0,0.0
84bee4bffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee4dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee51ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee53ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee55ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee57ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee59ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee5bffffffff,18.0,0.0,0.0,6.0,0.0,0.0,0.0
84bee5dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee61ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee65ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee67ffffffff,50.0,0.0,0.0,2.0,0.0,0.0,0.0
84bee69ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee6bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee6dffffffff,129.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee81ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee85ffffffff,18.0,0.0,0.0,1.0,0.0,0.0,0.0
84bee8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bee9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84beea1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84beeabffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84beeb3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84beec3ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
84beecdffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84beed1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84beed9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84beeddffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84beeebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84beeedffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef01ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef03ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef05ffffffff,204.0,0.0,0.0,4.0,0.0,0.0,0.0
84bef07ffffffff,138.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef09ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef0bffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef0dffffffff,571.0,0.0,0.0,4.0,0.0,0.0,0.0
84bef15ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef17ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef1bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef21ffffffff,67.0,0.0,0.0,1.0,0.0,0.0,0.0
84bef23ffffffff,35.0,0.0,0.0,4.0,0.0,0.0,0.0
84bef25ffffffff,54.0,0.0,0.0,2.0,0.0,0.0,0.0
84bef27ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef29ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef2bffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef2dffffffff,687.0,0.0,0.0,20.0,0.0,0.0,0.0
84bef31ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef35ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef37ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef3dffffffff,58.0,0.0,0.0,1.0,0.0,0.0,0.0
84bef41ffffffff,53.0,0.0,0.0,4.0,0.0,0.0,0.0
84bef43ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef45ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef47ffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef49ffffffff,8.0,0.0,0.0,6.0,0.0,0.0,0.0
84bef4bffffffff,19.0,0.0,0.0,2.0,0.0,0.0,0.0
84bef4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef51ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef53ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef55ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef59ffffffff,17.0,0.0,0.0,1.0,0.0,0.0,0.0
84bef5bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef5dffffffff,150.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef61ffffffff,80.0,0.0,0.0,11.0,0.0,0.0,0.0
84bef63ffffffff,98.0,0.0,0.0,4.0,0.0,0.0,0.0
84bef65ffffffff,249.0,0.0,0.0,10.0,0.0,0.0,0.0
84bef67ffffffff,259.0,0.0,0.0,14.0,0.0,0.0,0.0
84bef69ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef6bffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0
84bef6dffffffff,268.0,0.0,0.0,32.0,0.0,0.0,0.0
84bf481ffffffff,53.0,0.0,0.0,0.0,16.0,0.0,0.0
84bf483ffffffff,87.0,0.0,0.0,0.0,20.0,0.0,0.0
84bf485ffffffff,379.0,0.0,0.0,0.0,64.0,0.0,0.0
84bf487ffffffff,212.0,0.0,0.0,0.0,38.0,0.0,0.0
84bf489ffffffff,29.0,0.0,0.0,0.0,7.0,0.0,0.0
84bf48bffffffff,29.0,0.0,0.0,0.0,12.0,0.0,0.0
84bf48dffffffff,23.0,0.0,0.0,0.0,3.0,0.0,0.0
84bf491ffffffff,59.0,0.0,0.0,0.0,13.0,0.0,0.0
84bf493ffffffff,8.0,0.0,0.0,0.0,2.0,0.0,0.0
84bf495ffffffff,161.0,0.0,0.0,0.0,9.0,0.0,0.0
84bf497ffffffff,39.0,0.0,0.0,0.0,12.0,0.0,0.0
84bf499ffffffff,7.0,0.0,0.0,0.0,2.0,0.0,0.0
84bf49bffffffff,66.0,0.0,0.0,0.0,18.0,0.0,0.0
84bf49dffffffff,90.0,0.0,0.0,0.0,15.0,0.0,0.0
84bf4a1ffffffff,25.0,0.0,0.0,0.0,7.0,0.0,0.0
84bf4a5ffffffff,10.0,0.0,0.0,0.0,4.0,0.0,0.0
84bf4a9ffffffff,67.0,0.0,0.0,0.0,18.0,0.0,0.0
84bf4abffffffff,66.0,0.0,0.0,0.0,6.0,0.0,0.0
84bf4adffffffff,73.0,0.0,0.0,0.0,35.0,0.0,0.0
84bf4b1ffffffff,443.0,0.0,0.0,0.0,11.0,0.0,0.0
84bf4b3ffffffff,191.0,0.0,0.0,0.0,34.0,0.0,0.0
84bf4b9ffffffff,1080.0,0.0,0.0,0.0,200.0,0.0,0.0
84bf4bbffffffff,294.0,0.0,0.0,0.0,40.0,0.0,0.0
84bf4bdffffffff,172.0,0.0,0.0,0.0,28.0,0.0,0.0
84bf4c1ffffffff,245.0,0.0,0.0,0.0,65.0,0.0,0.0
84bf4c3ffffffff,248.0,0.0,0.0,0.0,68.0,0.0,0.0
84bf4c5ffffffff,57.0,0.0,0.0,0.0,9.0,0.0,0.0
84bf4c7ffffffff,9.0,0.0,0.0,0.0,2.0,0.0,0.0
84bf4c9ffffffff,139.0,0.0,0.0,0.0,40.0,0.0,0.0
84bf4cbffffffff,452.0,0.0,0.0,0.0,183.0,0.0,0.0
84bf4d1ffffffff,52.0,0.0,0.0,0.0,4.0,0.0,0.0
84bf4d3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bf4d5ffffffff,204.0,0.0,0.0,0.0,29.0,0.0,0.0
84bf4d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bf4d9ffffffff,51.0,0.0,0.0,0.0,19.0,0.0,0.0
84bf4dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bf4ddffffffff,1068.0,0.0,0.0,0.0,349.0,0.0,0.0
84bf4e1ffffffff,23.0,0.0,0.0,0.0,2.0,0.0,0.0
84bf4e3ffffffff,52.0,0.0,0.0,0.0,7.0,0.0,0.0
84bf4e7ffffffff,155.0,0.0,0.0,0.0,40.0,0.0,0.0
84bf4ebffffffff,138.0,0.0,0.0,0.0,40.0,0.0,0.0
84bf599ffffffff,28.0,0.0,0.0,0.0,10.0,0.0,0.0
84bf59bffffffff,10.0,0.0,0.0,0.0,4.0,0.0,0.0
84bf6b3ffffffff,56.0,0.0,0.0,0.0,17.0,0.0,0.0
84bf6b5ffffffff,24.0,0.0,0.0,0.0,14.0,0.0,0.0
84bf6b7ffffffff,1062.0,0.0,0.0,0.0,244.0,0.0,0.0
84c9805ffffffff,87.0,0.0,0.0,0.0,0.0,17.0,0.0
84c9821ffffffff,82.0,0.0,0.0,0.0,0.0,49.0,0.0
84c9823ffffffff,39.0,0.0,0.0,0.0,0.0,19.0,0.0
84c9825ffffffff,41.0,0.0,0.0,0.0,0.0,34.0,0.0
84c9827ffffffff,232.0,0.0,0.0,0.0,0.0,139.0,0.0
84c9829ffffffff,21.0,0.0,0.0,0.0,0.0,15.0,0.0
84c982bffffffff,21.0,0.0,0.0,0.0,0.0,14.0,0.0
84c982dffffffff,188.0,0.0,0.0,0.0,0.0,142.0,0.0
84c983dffffffff,14.0,0.0,0.0,0.0,0.0,6.0,0.0
84c9861ffffffff,71.0,0.0,0.0,0.0,0.0,18.0,0.0
84c9863ffffffff,84.0,0.0,0.0,0.0,0.0,26.0,0.0
84c9865ffffffff,33.0,0.0,0.0,0.0,0.0,20.0,0.0
84c9867ffffffff,21.0,0.0,0.0,0.0,0.0,10.0,0.0
84c9869ffffffff,208.0,0.0,0.0,0.0,0.0,50.0,0.0
84c986bffffffff,47.0,0.0,0.0,0.0,0.0,15.0,0.0
84c986dffffffff,119.0,0.0,0.0,0.0,0.0,47.0,0.0
84c9901ffffffff,41.0,0.0,0.0,0.0,0.0,12.0,0.0
84c9903ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9905ffffffff,276.0,0.0,0.0,0.0,0.0,85.0,0.0
84c9907ffffffff,15.0,0.0,0.0,0.0,0.0,3.0,0.0
84c9909ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84c990bffffffff,16.0,0.0,0.0,0.0,0.0,6.0,0.0
84c990dffffffff,8.0,0.0,0.0,0.0,0.0,3.0,0.0
84c9911ffffffff,9.0,0.0,0.0,0.0,0.0,5.0,0.0
84c9913ffffffff,13.0,0.0,0.0,0.0,0.0,5.0,0.0
84c9915ffffffff,14.0,0.0,0.0,0.0,0.0,4.0,0.0
84c9917ffffffff,129.0,0.0,0.0,0.0,0.0,11.0,0.0
84c9919ffffffff,8.0,0.0,0.0,0.0,0.0,2.0,0.0
84c991bffffffff,147.0,0.0,0.0,0.0,0.0,87.0,0.0
84c991dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9921ffffffff,18.0,0.0,0.0,0.0,0.0,4.0,0.0
84c9923ffffffff,223.0,0.0,0.0,0.0,0.0,43.0,0.0
84c9925ffffffff,40.0,0.0,0.0,0.0,0.0,5.0,0.0
84c9927ffffffff,203.0,0.0,0.0,0.0,0.0,49.0,0.0
84c9929ffffffff,5.0,0.0,0.0,0.0,0.0,3.0,0.0
84c992bffffffff,45.0,0.0,0.0,0.0,0.0,5.0,0.0
84c992dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9931ffffffff,534.0,0.0,0.0,0.0,0.0,71.0,0.0
84c9935ffffffff,277.0,0.0,0.0,0.0,0.0,40.0,0.0
84c9939ffffffff,9.0,0.0,0.0,0.0,0.0,3.0,0.0
84c993bffffffff,44.0,0.0,0.0,0.0,0.0,17.0,0.0
84c993dffffffff,33.0,0.0,0.0,0.0,0.0,12.0,0.0
84c9943ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9947ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9951ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9953ffffffff,12.0,0.0,0.0,0.0,0.0,8.0,0.0
84c9955ffffffff,24.0,0.0,0.0,0.0,0.0,9.0,0.0
84c9957ffffffff,28.0,0.0,0.0,0.0,0.0,11.0,0.0
84c9959ffffffff,9.0,0.0,0.0,0.0,0.0,4.0,0.0
84c995bffffffff,22.0,0.0,0.0,0.0,0.0,14.0,0.0
84c995dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9961ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9963ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9967ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9969ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84c996dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84c99c1ffffffff,73.0,0.0,0.0,0.0,0.0,13.0,0.0
84c99c5ffffffff,74.0,0.0,0.0,0.0,0.0,11.0,0.0
84c99c7ffffffff,58.0,0.0,0.0,0.0,0.0,12.0,0.0
84c99c9ffffffff,26.0,0.0,0.0,0.0,0.0,9.0,0.0
84c99cdffffffff,33.0,0.0,0.0,0.0,0.0,5.0,0.0
84c99e9ffffffff,78.0,0.0,0.0,0.0,0.0,30.0,0.0
84c99ebffffffff,59.0,0.0,0.0,0.0,0.0,6.0,0.0
84c9b03ffffffff,35.0,0.0,0.0,0.0,0.0,10.0,0.0
84c9b05ffffffff,11.0,0.0,0.0,0.0,0.0,1.0,0.0
84c9b07ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b17ffffffff,383.0,0.0,0.0,0.0,0.0,116.0,0.0
84c9b2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b31ffffffff,25.0,0.0,0.0,0.0,0.0,14.0,0.0
84c9b33ffffffff,280.0,0.0,0.0,0.0,0.0,117.0,0.0
84c9b35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b39ffffffff,7.0,0.0,0.0,0.0,0.0,2.0,0.0
84c9b3bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84c9b63ffffffff,10.0,0.0,0.0,0.0,0.0,2.0,0.0
84d8925ffffffff,165.0,0.0,0.0,0.0,35.0,0.0,0.0
84d892dffffffff,33.0,0.0,0.0,0.0,11.0,0.0,0.0
84d8961ffffffff,44.0,0.0,0.0,0.0,21.0,0.0,0.0
84d8965ffffffff,108.0,0.0,0.0,0.0,18.0,0.0,0.0
84d8969ffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
84d896dffffffff,80.0,0.0,0.0,0.0,24.0,0.0,0.0
84d8b65ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
