cell_id,Anser albifrons,Anser albifrons flavirostris,Anser albifrons albifrons,Anser albifrons gambelli/sponsa,Anser albifrons elgasi
832815fffffffff,11.0,0.0,0.0,0.0,0.0
832818fffffffff,9.0,0.0,0.0,0.0,0.0
83281bfffffffff,28.0,0.0,0.0,3.0,0.0
83281cfffffffff,55.0,0.0,0.0,1.0,0.0
83281dfffffffff,5.0,0.0,0.0,0.0,0.0
83281efffffffff,34.0,0.0,0.0,13.0,0.0
832830fffffffff,1550.0,0.0,0.0,19.0,2.0
832831fffffffff,30.0,0.0,0.0,4.0,0.0
832832fffffffff,287.0,0.0,0.0,5.0,0.0
832833fffffffff,121.0,0.0,0.0,7.0,6.0
832834fffffffff,655.0,0.0,0.0,48.0,4.0
832835fffffffff,187.0,0.0,0.0,11.0,0.0
832836fffffffff,815.0,0.0,0.0,0.0,0.0
832880fffffffff,2.0,0.0,0.0,0.0,0.0
832881fffffffff,6.0,0.0,0.0,2.0,0.0
832883fffffffff,2.0,0.0,0.0,0.0,0.0
832884fffffffff,47.0,0.0,0.0,2.0,0.0
832885fffffffff,47.0,0.0,0.0,0.0,0.0
832888fffffffff,25.0,0.0,0.0,2.0,0.0
832889fffffffff,33.0,0.0,0.0,0.0,0.0
83288afffffffff,20.0,0.0,0.0,0.0,0.0
83288bfffffffff,12.0,0.0,0.0,0.0,0.0
83288cfffffffff,29.0,0.0,0.0,10.0,0.0
83288dfffffffff,6.0,0.0,0.0,0.0,0.0
83288efffffffff,3.0,0.0,0.0,0.0,0.0
832890fffffffff,2.0,0.0,0.0,0.0,0.0
832892fffffffff,8.0,0.0,0.0,0.0,0.0
832893fffffffff,20.0,0.0,0.0,0.0,0.0
832894fffffffff,7.0,0.0,0.0,0.0,0.0
832896fffffffff,2.0,0.0,0.0,0.0,0.0
832898fffffffff,2.0,0.0,0.0,0.0,0.0
832899fffffffff,3.0,0.0,0.0,0.0,0.0
83289bfffffffff,12.0,0.0,0.0,0.0,0.0
83289dfffffffff,8.0,0.0,0.0,0.0,0.0
83289efffffffff,11.0,0.0,0.0,0.0,0.0
8328a2fffffffff,2.0,0.0,0.0,0.0,0.0
8328a4fffffffff,2.0,0.0,0.0,0.0,0.0
8328a9fffffffff,11.0,0.0,0.0,0.0,2.0
8328adfffffffff,10.0,0.0,0.0,0.0,0.0
8328aefffffffff,12.0,0.0,0.0,2.0,0.0
8328b2fffffffff,2.0,0.0,0.0,0.0,0.0
8328b3fffffffff,4.0,0.0,0.0,0.0,0.0
8328b6fffffffff,79.0,0.0,0.0,3.0,0.0
8328c0fffffffff,7.0,0.0,0.0,0.0,0.0
8328c2fffffffff,3.0,0.0,0.0,0.0,0.0
8328c4fffffffff,8.0,0.0,0.0,0.0,0.0
8328c6fffffffff,101.0,0.0,0.0,17.0,3.0
8328d0fffffffff,6.0,0.0,0.0,2.0,0.0
8328d1fffffffff,31.0,0.0,0.0,1.0,1.0
8328d2fffffffff,4.0,0.0,0.0,0.0,0.0
8328d3fffffffff,20.0,0.0,0.0,0.0,0.0
8328d4fffffffff,18.0,0.0,0.0,0.0,11.0
8328d5fffffffff,99.0,0.0,0.0,8.0,5.0
8328d6fffffffff,28.0,0.0,0.0,0.0,0.0
8328d8fffffffff,9.0,0.0,0.0,2.0,0.0
8328d9fffffffff,2.0,0.0,0.0,0.0,0.0
8328dcfffffffff,7.0,0.0,0.0,0.0,2.0
8328defffffffff,64.0,0.0,0.0,0.0,0.0
8328e2fffffffff,16.0,0.0,0.0,0.0,0.0
8328e6fffffffff,4.0,0.0,0.0,0.0,0.0
8328f0fffffffff,64.0,0.0,0.0,0.0,0.0
8328f1fffffffff,34.0,0.0,0.0,0.0,0.0
8328f2fffffffff,12.0,0.0,0.0,0.0,0.0
8328f3fffffffff,10.0,0.0,0.0,0.0,0.0
8328f4fffffffff,27.0,0.0,0.0,1.0,0.0
8328f5fffffffff,55.0,0.0,0.0,0.0,0.0
8328f6fffffffff,5.0,0.0,0.0,0.0,0.0
832912fffffffff,198.0,0.0,0.0,3.0,0.0
832913fffffffff,34.0,0.0,0.0,0.0,0.0
832916fffffffff,13.0,0.0,0.0,0.0,0.0
83291afffffffff,39.0,0.0,0.0,8.0,0.0
83291efffffffff,6.0,0.0,0.0,0.0,0.0
832980fffffffff,5.0,0.0,0.0,0.0,0.0
832982fffffffff,2.0,0.0,0.0,0.0,0.0
832984fffffffff,18.0,0.0,0.0,0.0,0.0
832985fffffffff,18.0,0.0,0.0,0.0,0.0
832986fffffffff,54.0,0.0,0.0,0.0,0.0
832988fffffffff,3.0,0.0,0.0,0.0,0.0
832989fffffffff,66.0,0.0,0.0,0.0,0.0
83298cfffffffff,72.0,0.0,0.0,0.0,5.0
83298dfffffffff,16.0,0.0,0.0,0.0,0.0
832990fffffffff,13.0,0.0,0.0,0.0,0.0
832991fffffffff,2.0,0.0,0.0,0.0,0.0
832992fffffffff,2.0,0.0,0.0,0.0,0.0
832993fffffffff,2.0,0.0,0.0,2.0,0.0
832994fffffffff,1.0,0.0,0.0,0.0,0.0
832995fffffffff,24.0,0.0,0.0,1.0,0.0
832996fffffffff,11.0,0.0,0.0,0.0,0.0
832999fffffffff,2.0,0.0,0.0,0.0,0.0
83299bfffffffff,1.0,0.0,0.0,0.0,0.0
8329a0fffffffff,408.0,0.0,0.0,8.0,0.0
8329a1fffffffff,126.0,0.0,0.0,24.0,0.0
8329a2fffffffff,8.0,0.0,0.0,0.0,0.0
8329a3fffffffff,46.0,0.0,0.0,0.0,0.0
8329a4fffffffff,1519.0,0.0,0.0,21.0,0.0
8329a5fffffffff,248.0,0.0,0.0,0.0,0.0
8329a6fffffffff,151.0,0.0,0.0,2.0,0.0
8329a8fffffffff,88.0,0.0,0.0,0.0,0.0
8329a9fffffffff,39.0,0.0,0.0,2.0,0.0
8329aafffffffff,5.0,0.0,0.0,0.0,0.0
8329abfffffffff,18.0,0.0,0.0,0.0,0.0
8329acfffffffff,35.0,0.0,0.0,0.0,0.0
8329adfffffffff,201.0,0.0,0.0,0.0,0.0
8329aefffffffff,1.0,0.0,0.0,0.0,0.0
8329b0fffffffff,23.0,0.0,0.0,0.0,0.0
8329b1fffffffff,9.0,0.0,0.0,0.0,0.0
8329b2fffffffff,103.0,0.0,0.0,0.0,0.0
8329b5fffffffff,27.0,0.0,0.0,1.0,0.0
8329b6fffffffff,72.0,0.0,0.0,7.0,0.0
832a06fffffffff,4.0,0.0,0.0,0.0,0.0
832a10fffffffff,471.0,44.0,0.0,0.0,0.0
832a12fffffffff,327.0,13.0,0.0,2.0,0.0
832a13fffffffff,249.0,3.0,0.0,0.0,0.0
832a14fffffffff,544.0,92.0,0.0,24.0,0.0
832a15fffffffff,200.0,6.0,0.0,8.0,0.0
832a16fffffffff,71.0,0.0,0.0,2.0,0.0
832a30fffffffff,469.0,51.0,0.0,2.0,0.0
832a31fffffffff,44.0,4.0,0.0,0.0,0.0
832a32fffffffff,211.0,24.0,0.0,0.0,0.0
832a33fffffffff,329.0,54.0,0.0,0.0,0.0
832a34fffffffff,90.0,8.0,0.0,0.0,0.0
832a36fffffffff,7.0,0.0,0.0,0.0,0.0
832a80fffffffff,9.0,0.0,0.0,0.0,0.0
832a81fffffffff,34.0,0.0,0.0,0.0,0.0
832a82fffffffff,31.0,0.0,0.0,0.0,0.0
832a84fffffffff,72.0,0.0,0.0,0.0,0.0
832a85fffffffff,96.0,3.0,0.0,0.0,0.0
832a86fffffffff,47.0,0.0,0.0,0.0,0.0
832a88fffffffff,14.0,0.0,0.0,0.0,0.0
832a89fffffffff,1.0,0.0,0.0,0.0,0.0
832a8afffffffff,77.0,0.0,0.0,0.0,0.0
832a8bfffffffff,16.0,0.0,0.0,0.0,0.0
832a8cfffffffff,103.0,0.0,0.0,0.0,0.0
832a8dfffffffff,45.0,0.0,0.0,0.0,0.0
832a8efffffffff,45.0,0.0,0.0,0.0,0.0
832a90fffffffff,86.0,0.0,0.0,0.0,0.0
832a91fffffffff,60.0,0.0,0.0,0.0,0.0
832a92fffffffff,5.0,0.0,0.0,0.0,0.0
832a93fffffffff,162.0,0.0,0.0,0.0,0.0
832a94fffffffff,195.0,0.0,0.0,0.0,0.0
832a95fffffffff,174.0,0.0,0.0,0.0,0.0
832a96fffffffff,18.0,0.0,0.0,0.0,0.0
832a99fffffffff,15.0,0.0,0.0,0.0,0.0
832a9afffffffff,7.0,0.0,0.0,0.0,0.0
832a9bfffffffff,19.0,0.0,0.0,0.0,0.0
832a9cfffffffff,7.0,0.0,0.0,0.0,0.0
832a9efffffffff,6.0,0.0,0.0,0.0,0.0
832aa0fffffffff,28.0,0.0,0.0,6.0,0.0
832aa1fffffffff,64.0,0.0,0.0,4.0,0.0
832aa2fffffffff,2.0,0.0,0.0,0.0,0.0
832aa3fffffffff,30.0,0.0,0.0,0.0,0.0
832aa4fffffffff,260.0,0.0,0.0,21.0,0.0
832aa6fffffffff,18.0,0.0,0.0,0.0,0.0
832aa8fffffffff,347.0,68.0,0.0,20.0,0.0
832aa9fffffffff,133.0,17.0,0.0,4.0,0.0
832aaafffffffff,127.0,0.0,0.0,0.0,0.0
832aabfffffffff,29.0,0.0,0.0,0.0,0.0
832aacfffffffff,265.0,19.0,0.0,6.0,0.0
832aadfffffffff,214.0,21.0,0.0,0.0,0.0
832aaefffffffff,106.0,9.0,0.0,3.0,0.0
832ab0fffffffff,111.0,0.0,0.0,0.0,0.0
832ab1fffffffff,100.0,0.0,0.0,0.0,0.0
832ab2fffffffff,349.0,0.0,0.0,0.0,0.0
832ab3fffffffff,217.0,0.0,0.0,0.0,0.0
832ab4fffffffff,188.0,0.0,0.0,0.0,0.0
832ab5fffffffff,193.0,0.0,0.0,8.0,0.0
832ab6fffffffff,90.0,0.0,0.0,1.0,0.0
832ad0fffffffff,4.0,0.0,0.0,0.0,0.0
832ad6fffffffff,50.0,0.0,0.0,0.0,0.0
832af0fffffffff,46.0,0.0,0.0,0.0,0.0
832af1fffffffff,2.0,0.0,0.0,0.0,0.0
832af2fffffffff,1.0,0.0,0.0,0.0,0.0
832af3fffffffff,88.0,0.0,0.0,0.0,0.0
832af6fffffffff,34.0,0.0,0.0,1.0,0.0
832b00fffffffff,42.0,0.0,0.0,0.0,0.0
832b01fffffffff,95.0,7.0,0.0,0.0,0.0
832b03fffffffff,29.0,0.0,0.0,0.0,0.0
832b05fffffffff,7.0,0.0,0.0,0.0,0.0
832b06fffffffff,2.0,0.0,0.0,0.0,0.0
832b0afffffffff,8.0,0.0,0.0,0.0,0.0
832b0efffffffff,3.0,0.0,0.0,0.0,0.0
832b10fffffffff,8.0,4.0,0.0,0.0,0.0
832b11fffffffff,21.0,11.0,0.0,0.0,0.0
832b12fffffffff,24.0,0.0,0.0,0.0,0.0
832b14fffffffff,11.0,0.0,0.0,0.0,0.0
832b16fffffffff,70.0,0.0,0.0,0.0,0.0
832b19fffffffff,28.0,0.0,0.0,0.0,0.0
832b1afffffffff,3.0,0.0,0.0,0.0,0.0
832b1cfffffffff,3.0,0.0,0.0,0.0,0.0
832b1dfffffffff,4.0,0.0,0.0,0.0,0.0
832b30fffffffff,2.0,0.0,0.0,0.0,0.0
832b31fffffffff,3.0,0.0,0.0,0.0,0.0
832b32fffffffff,3.0,0.0,0.0,0.0,0.0
832b33fffffffff,18.0,0.0,0.0,0.0,0.0
832b80fffffffff,4.0,0.0,0.0,0.0,0.0
832b81fffffffff,274.0,6.0,0.0,4.0,0.0
832b83fffffffff,232.0,2.0,0.0,21.0,0.0
832b85fffffffff,6.0,0.0,0.0,0.0,0.0
832b89fffffffff,118.0,14.0,0.0,1.0,0.0
832b8afffffffff,34.0,0.0,0.0,2.0,0.0
832b8bfffffffff,25.0,0.0,0.0,0.0,0.0
832b8cfffffffff,53.0,0.0,0.0,0.0,0.0
832b8dfffffffff,23.0,0.0,0.0,0.0,0.0
832b8efffffffff,5.0,0.0,0.0,0.0,0.0
832b91fffffffff,1.0,0.0,0.0,0.0,0.0
832b94fffffffff,3.0,0.0,0.0,0.0,0.0
832b98fffffffff,168.0,0.0,0.0,2.0,0.0
832b99fffffffff,155.0,2.0,0.0,20.0,0.0
832b9afffffffff,81.0,0.0,0.0,5.0,0.0
832b9bfffffffff,319.0,0.0,0.0,0.0,0.0
832b9cfffffffff,2.0,0.0,0.0,0.0,0.0
832b9dfffffffff,114.0,0.0,0.0,1.0,0.0
832b9efffffffff,2.0,0.0,0.0,0.0,0.0
832ba0fffffffff,34.0,0.0,0.0,0.0,0.0
832ba5fffffffff,81.0,0.0,0.0,0.0,0.0
832ba8fffffffff,50.0,0.0,0.0,0.0,0.0
832ba9fffffffff,5.0,0.0,0.0,0.0,0.0
832baafffffffff,778.0,11.0,0.0,0.0,0.0
832babfffffffff,4.0,0.0,0.0,0.0,0.0
832bacfffffffff,124.0,0.0,0.0,1.0,0.0
832baefffffffff,373.0,11.0,0.0,7.0,0.0
832bb2fffffffff,1.0,0.0,0.0,0.0,0.0
832bb3fffffffff,2.0,0.0,0.0,0.0,0.0
832c03fffffffff,2.0,0.0,0.0,0.0,0.0
832c0afffffffff,2.0,0.0,0.0,0.0,0.0
832c0bfffffffff,19.0,0.0,2.0,0.0,0.0
832c13fffffffff,1.0,0.0,0.0,0.0,0.0
832c2afffffffff,3.0,0.0,0.0,0.0,0.0
832c93fffffffff,40.0,0.0,0.0,0.0,0.0
832ce4fffffffff,12.0,0.0,0.0,0.0,0.0
832d03fffffffff,2.0,0.0,0.0,0.0,0.0
832d33fffffffff,1.0,0.0,0.0,0.0,0.0
832d64fffffffff,8.0,0.0,0.0,0.0,0.0
832da1fffffffff,2.0,0.0,0.0,0.0,0.0
832db0fffffffff,37.0,0.0,2.0,0.0,0.0
832db1fffffffff,13.0,0.0,5.0,0.0,0.0
832db6fffffffff,17.0,0.0,0.0,0.0,0.0
832e0cfffffffff,16.0,0.0,0.0,0.0,0.0
832e1bfffffffff,5.0,0.0,0.0,0.0,0.0
832e44fffffffff,4.0,0.0,1.0,0.0,0.0
832e61fffffffff,1.0,0.0,0.0,0.0,0.0
833006fffffffff,2.0,0.0,0.0,0.0,0.0
83309bfffffffff,16.0,0.0,0.0,0.0,0.0
8330d9fffffffff,4.0,0.0,0.0,0.0,0.0
8330e2fffffffff,3.0,0.0,0.0,0.0,0.0
8330e5fffffffff,1.0,0.0,0.0,0.0,0.0
83312cfffffffff,4.0,0.0,0.0,0.0,0.0
83315bfffffffff,6.0,0.0,0.0,0.0,0.0
83316efffffffff,11.0,0.0,3.0,0.0,0.0
83351bfffffffff,2.0,0.0,0.0,0.0,0.0
833900fffffffff,35.0,0.0,0.0,0.0,0.0
833901fffffffff,26.0,0.0,0.0,0.0,0.0
833903fffffffff,15.0,0.0,3.0,0.0,0.0
833905fffffffff,1.0,0.0,0.0,0.0,0.0
833906fffffffff,5.0,0.0,0.0,0.0,0.0
833915fffffffff,5.0,0.0,0.0,0.0,0.0
83391cfffffffff,2.0,0.0,0.0,0.0,0.0
83391efffffffff,25.0,0.0,4.0,0.0,0.0
833922fffffffff,2.0,0.0,2.0,0.0,0.0
833924fffffffff,4.0,4.0,0.0,0.0,0.0
833925fffffffff,79.0,0.0,6.0,0.0,0.0
833928fffffffff,144.0,0.0,7.0,0.0,0.0
83392afffffffff,237.0,0.0,37.0,0.0,0.0
83392cfffffffff,2.0,0.0,0.0,0.0,0.0
83392dfffffffff,81.0,0.0,2.0,0.0,0.0
83392efffffffff,181.0,0.0,32.0,0.0,0.0
833933fffffffff,96.0,19.0,9.0,0.0,0.0
833945fffffffff,2.0,0.0,0.0,0.0,0.0
83396cfffffffff,2.0,0.0,0.0,0.0,0.0
833970fffffffff,45.0,0.0,15.0,0.0,0.0
833971fffffffff,5.0,0.0,2.0,0.0,0.0
833974fffffffff,23.0,0.0,3.0,0.0,0.0
833976fffffffff,3.0,0.0,0.0,0.0,0.0
833c02fffffffff,1.0,0.0,0.0,0.0,0.0
833c06fffffffff,1.0,0.0,0.0,0.0,0.0
833c15fffffffff,3.0,0.0,0.0,0.0,0.0
833c19fffffffff,2.0,0.0,0.0,0.0,0.0
833c1bfffffffff,9.0,0.0,0.0,0.0,0.0
833c1cfffffffff,2.0,0.0,0.0,0.0,0.0
833c33fffffffff,3.0,0.0,0.0,0.0,0.0
833c36fffffffff,5.0,0.0,0.0,0.0,0.0
833c5afffffffff,1.0,0.0,0.0,0.0,0.0
833c88fffffffff,4.0,0.0,0.0,0.0,0.0
833ca9fffffffff,2.0,0.0,0.0,0.0,0.0
833ce1fffffffff,10.0,0.0,0.0,0.0,0.0
833cecfffffffff,36.0,0.0,3.0,0.0,0.0
833cedfffffffff,1.0,0.0,0.0,0.0,0.0
833d00fffffffff,1.0,0.0,0.0,0.0,0.0
833d06fffffffff,3.0,0.0,0.0,0.0,0.0
833d10fffffffff,2.0,0.0,0.0,0.0,0.0
833d30fffffffff,2.0,0.0,0.0,0.0,0.0
833d33fffffffff,4.0,0.0,0.0,0.0,0.0
833d34fffffffff,5.0,0.0,0.0,0.0,0.0
833d36fffffffff,33.0,0.0,0.0,0.0,0.0
833da1fffffffff,36.0,4.0,0.0,0.0,0.0
833da3fffffffff,4.0,0.0,0.0,0.0,0.0
833da5fffffffff,4.0,0.0,0.0,0.0,0.0
833dacfffffffff,15.0,0.0,0.0,0.0,0.0
833e68fffffffff,1.0,0.0,0.0,0.0,0.0
833e6cfffffffff,11.0,0.0,0.0,0.0,0.0
83411cfffffffff,86.0,0.0,0.0,0.0,0.0
834133fffffffff,4.0,0.0,0.0,0.0,0.0
83419dfffffffff,2.0,0.0,0.0,0.0,0.0
8341a4fffffffff,32.0,0.0,3.0,0.0,0.0
8341a5fffffffff,13.0,0.0,0.0,0.0,0.0
8342c1fffffffff,6.0,0.0,2.0,0.0,0.0
8342cafffffffff,3.0,0.0,0.0,0.0,0.0
8342ccfffffffff,19.0,0.0,0.0,0.0,0.0
8342cefffffffff,57.0,0.0,2.0,0.0,0.0
8342ddfffffffff,2.0,0.0,0.0,0.0,0.0
8343a0fffffffff,15.0,0.0,12.0,0.0,0.0
8343a1fffffffff,28.0,0.0,12.0,0.0,0.0
8343a6fffffffff,8.0,0.0,0.0,0.0,0.0
8343a8fffffffff,6.0,0.0,6.0,0.0,0.0
8343acfffffffff,13.0,0.0,5.0,0.0,0.0
8343aefffffffff,36.0,0.0,20.0,0.0,0.0
834413fffffffff,21.0,0.0,0.0,0.0,0.0
834416fffffffff,73.0,0.0,0.0,2.0,0.0
83441afffffffff,8.0,0.0,0.0,0.0,0.0
834440fffffffff,56.0,0.0,0.0,0.0,0.0
834442fffffffff,6.0,0.0,0.0,0.0,0.0
834443fffffffff,7.0,0.0,0.0,0.0,0.0
834444fffffffff,2.0,0.0,0.0,0.0,0.0
834445fffffffff,72.0,0.0,0.0,0.0,0.0
834446fffffffff,19.0,0.0,0.0,0.0,0.0
834448fffffffff,14.0,0.0,0.0,0.0,0.0
83444afffffffff,3.0,0.0,0.0,0.0,0.0
83444bfffffffff,1.0,0.0,0.0,0.0,0.0
83444cfffffffff,5.0,0.0,0.0,0.0,0.0
83444dfffffffff,6.0,0.0,0.0,0.0,0.0
83444efffffffff,37.0,0.0,0.0,0.0,0.0
834450fffffffff,7.0,0.0,0.0,0.0,0.0
834451fffffffff,7.0,0.0,0.0,0.0,0.0
834452fffffffff,2.0,0.0,0.0,0.0,0.0
834455fffffffff,12.0,0.0,0.0,0.0,0.0
834456fffffffff,11.0,0.0,0.0,0.0,0.0
834458fffffffff,1.0,0.0,0.0,0.0,0.0
834459fffffffff,26.0,0.0,0.0,0.0,0.0
83445afffffffff,2.0,0.0,0.0,0.0,0.0
83445bfffffffff,5.0,0.0,0.0,0.0,0.0
83445dfffffffff,6.0,0.0,0.0,0.0,0.0
83446afffffffff,3.0,0.0,0.0,0.0,0.0
83446cfffffffff,2.0,0.0,0.0,0.0,0.0
83446dfffffffff,12.0,0.0,0.0,0.0,0.0
83446efffffffff,2.0,0.0,0.0,0.0,0.0
834473fffffffff,4.0,0.0,0.0,0.0,0.0
8344a1fffffffff,3.0,0.0,0.0,0.0,0.0
8344a3fffffffff,22.0,0.0,0.0,0.0,0.0
8344a9fffffffff,4.0,0.0,0.0,0.0,0.0
8344abfffffffff,2.0,0.0,0.0,0.0,0.0
8344acfffffffff,1.0,0.0,0.0,0.0,0.0
8344adfffffffff,3.0,0.0,0.0,0.0,0.0
8344aefffffffff,9.0,2.0,0.0,0.0,0.0
8344b6fffffffff,5.0,0.0,0.0,0.0,0.0
8344c0fffffffff,5.0,0.0,0.0,0.0,0.0
8344c1fffffffff,88.0,0.0,0.0,0.0,0.0
8344c2fffffffff,42.0,0.0,0.0,1.0,0.0
8344c3fffffffff,41.0,0.0,0.0,4.0,0.0
8344c4fffffffff,8.0,0.0,0.0,0.0,0.0
8344c5fffffffff,39.0,0.0,0.0,0.0,0.0
8344c8fffffffff,59.0,0.0,0.0,0.0,0.0
8344c9fffffffff,9.0,0.0,0.0,0.0,0.0
8344cafffffffff,63.0,0.0,0.0,0.0,0.0
8344cbfffffffff,15.0,0.0,0.0,0.0,0.0
8344ccfffffffff,39.0,0.0,0.0,0.0,0.0
8344cdfffffffff,30.0,0.0,0.0,0.0,0.0
8344cefffffffff,14.0,0.0,0.0,0.0,0.0
8344d0fffffffff,36.0,0.0,0.0,2.0,0.0
8344d1fffffffff,85.0,0.0,0.0,1.0,0.0
8344d3fffffffff,13.0,0.0,0.0,0.0,0.0
8344d5fffffffff,7.0,0.0,0.0,0.0,0.0
8344d8fffffffff,21.0,0.0,0.0,0.0,0.0
8344d9fffffffff,63.0,0.0,0.0,0.0,0.0
8344dbfffffffff,64.0,0.0,0.0,0.0,0.0
8344dcfffffffff,2.0,0.0,0.0,0.0,0.0
8344ddfffffffff,60.0,0.0,0.0,0.0,0.0
8344defffffffff,7.0,0.0,0.0,0.0,0.0
8344e0fffffffff,16.0,0.0,0.0,2.0,0.0
8344e2fffffffff,24.0,0.0,0.0,0.0,0.0
8344e3fffffffff,4.0,0.0,0.0,0.0,0.0
8344e5fffffffff,2.0,0.0,0.0,0.0,0.0
8344e6fffffffff,8.0,0.0,0.0,0.0,0.0
8344e8fffffffff,1.0,0.0,0.0,0.0,0.0
8344eafffffffff,2.0,0.0,0.0,0.0,0.0
8344eefffffffff,17.0,0.0,0.0,0.0,0.0
8344f0fffffffff,16.0,0.0,0.0,0.0,0.0
8344f4fffffffff,74.0,2.0,0.0,0.0,0.0
8344f5fffffffff,10.0,0.0,0.0,2.0,0.0
834572fffffffff,4.0,0.0,0.0,0.0,0.0
834648fffffffff,197.0,0.0,0.0,0.0,0.0
83464efffffffff,3.0,0.0,0.0,0.0,0.0
8347a3fffffffff,17.0,0.0,0.0,0.0,0.0
834805fffffffff,1.0,0.0,0.0,0.0,0.0
83480dfffffffff,33.0,0.0,0.0,0.0,0.0
834814fffffffff,4.0,0.0,0.0,0.0,0.0
834823fffffffff,30.0,0.0,0.0,2.0,0.0
83482afffffffff,38.0,0.0,0.0,0.0,0.0
83482bfffffffff,5.0,0.0,0.0,1.0,0.0
83482efffffffff,18.0,0.0,0.0,0.0,0.0
834830fffffffff,6.0,0.0,0.0,0.0,0.0
834836fffffffff,4.0,0.0,0.0,0.0,0.0
834842fffffffff,8.0,0.0,0.0,0.0,0.0
834843fffffffff,21.0,0.0,0.0,0.0,0.0
83484afffffffff,127.0,0.0,0.0,0.0,0.0
834855fffffffff,17.0,0.0,0.0,0.0,0.0
834858fffffffff,14.0,0.0,0.0,0.0,0.0
834859fffffffff,20.0,0.0,0.0,0.0,0.0
83485afffffffff,4.0,0.0,0.0,0.0,0.0
83485bfffffffff,38.0,0.0,0.0,2.0,0.0
83485dfffffffff,8.0,0.0,0.0,4.0,0.0
834872fffffffff,10.0,0.0,0.0,0.0,0.0
834873fffffffff,38.0,0.0,0.0,0.0,0.0
834882fffffffff,19.0,0.0,0.0,0.0,0.0
834883fffffffff,30.0,0.0,0.0,7.0,0.0
834885fffffffff,5.0,0.0,0.0,0.0,0.0
83488dfffffffff,3.0,0.0,0.0,0.0,0.0
83488efffffffff,4.0,0.0,0.0,0.0,0.0
834890fffffffff,1.0,0.0,0.0,0.0,0.0
834893fffffffff,9.0,0.0,0.0,4.0,0.0
834895fffffffff,18.0,0.0,0.0,7.0,0.0
834898fffffffff,18.0,0.0,0.0,5.0,0.0
83489afffffffff,4.0,0.0,0.0,0.0,0.0
83489bfffffffff,2.0,0.0,0.0,0.0,0.0
83489cfffffffff,46.0,0.0,0.0,0.0,0.0
83489dfffffffff,1.0,0.0,0.0,0.0,0.0
83489efffffffff,11.0,0.0,0.0,0.0,0.0
8348b1fffffffff,7.0,0.0,0.0,3.0,0.0
8348b3fffffffff,13.0,0.0,0.0,1.0,0.0
8348c0fffffffff,6.0,0.0,0.0,0.0,0.0
8348c1fffffffff,2.0,0.0,0.0,0.0,0.0
8348c3fffffffff,23.0,0.0,0.0,2.0,0.0
8348c5fffffffff,10.0,0.0,0.0,0.0,0.0
8348c6fffffffff,10.0,0.0,0.0,0.0,0.0
8348c8fffffffff,16.0,0.0,0.0,0.0,0.0
8348c9fffffffff,21.0,0.0,0.0,0.0,0.0
8348cafffffffff,1.0,0.0,0.0,0.0,0.0
8348ccfffffffff,21.0,0.0,0.0,0.0,0.0
8348cdfffffffff,15.0,0.0,0.0,1.0,0.0
8348cefffffffff,1.0,0.0,0.0,0.0,0.0
8348d0fffffffff,22.0,0.0,0.0,0.0,0.0
8348d2fffffffff,1.0,0.0,0.0,0.0,0.0
8348d5fffffffff,3.0,0.0,0.0,0.0,0.0
8348d8fffffffff,30.0,0.0,0.0,5.0,0.0
8348e3fffffffff,1.0,0.0,0.0,0.0,0.0
8348e6fffffffff,1.0,0.0,0.0,0.0,0.0
8348e8fffffffff,323.0,0.0,0.0,15.0,0.0
8348e9fffffffff,31.0,0.0,0.0,2.0,0.0
8348eafffffffff,163.0,0.0,0.0,4.0,0.0
8348ebfffffffff,62.0,0.0,0.0,0.0,0.0
8348ecfffffffff,4.0,0.0,0.0,0.0,0.0
8348eefffffffff,168.0,0.0,0.0,0.0,0.0
834908fffffffff,9.0,0.0,0.0,0.0,0.0
834988fffffffff,4.0,0.0,0.0,0.0,0.0
83499dfffffffff,2.0,0.0,0.0,0.0,0.0
834a26fffffffff,5.0,0.0,0.0,0.0,0.0
834b82fffffffff,15.0,0.0,0.0,0.0,0.0
834b84fffffffff,2.0,0.0,0.0,0.0,0.0
834b86fffffffff,31.0,0.0,0.0,4.0,0.0
834b91fffffffff,7.0,0.0,1.0,0.0,0.0
834ba0fffffffff,23.0,0.0,0.0,0.0,0.0
834ba1fffffffff,214.0,0.0,0.0,0.0,0.0
834ba2fffffffff,10.0,0.0,0.0,0.0,0.0
834ba6fffffffff,9.0,0.0,0.0,0.0,0.0
834bb1fffffffff,20.0,0.0,0.0,0.0,0.0
834bb5fffffffff,22.0,0.0,3.0,2.0,0.0
835202fffffffff,2.0,0.0,0.0,0.0,0.0
83534dfffffffff,4.0,0.0,3.0,0.0,0.0
83536afffffffff,1.0,0.0,0.0,0.0,0.0
835d11fffffffff,69.0,0.0,0.0,1.0,0.0
835d14fffffffff,6.0,0.0,0.0,1.0,0.0
836014fffffffff,40.0,0.0,0.0,0.0,0.0
83608efffffffff,11.0,0.0,1.0,0.0,0.0
836490fffffffff,30.0,0.0,5.0,0.0,0.0
83649bfffffffff,1.0,0.0,0.0,0.0,0.0
836941fffffffff,6.0,0.0,0.0,0.0,0.0
836d68fffffffff,144.0,0.0,0.0,0.0,0.0
