cell_id,Gallinula galeata,Gallinula galeata [galeata Group],Gallinula galeata garmani,Gallinula galeata sandvicensis
842b9a5ffffffff,4.0,0.0,0.0,0.0
842b9a7ffffffff,6.0,6.0,0.0,0.0
842b9a9ffffffff,4.0,0.0,0.0,0.0
842b9abffffffff,29.0,0.0,0.0,0.0
842b9b3ffffffff,99.0,0.0,0.0,0.0
842b9b5ffffffff,53.0,0.0,0.0,0.0
842b9b7ffffffff,154.0,5.0,0.0,0.0
842b9b9ffffffff,94.0,2.0,0.0,0.0
842b9bdffffffff,87.0,0.0,0.0,0.0
842b9d1ffffffff,75.0,16.0,0.0,0.0
842b9d3ffffffff,26.0,0.0,0.0,0.0
842b9d5ffffffff,17.0,1.0,0.0,0.0
842b9d7ffffffff,73.0,32.0,0.0,0.0
842b9dbffffffff,281.0,8.0,0.0,0.0
842b9e3ffffffff,50.0,2.0,0.0,0.0
842ba0bffffffff,25.0,0.0,0.0,0.0
842ba87ffffffff,11.0,1.0,0.0,0.0
842baa1ffffffff,2.0,0.0,0.0,0.0
842baa3ffffffff,21.0,0.0,0.0,0.0
842baa5ffffffff,136.0,0.0,0.0,0.0
842baabffffffff,11.0,0.0,0.0,0.0
842baadffffffff,7.0,0.0,0.0,0.0
842bab3ffffffff,4.0,0.0,0.0,0.0
842bab5ffffffff,7.0,0.0,0.0,0.0
842babbffffffff,6.0,0.0,0.0,0.0
842bac3ffffffff,4.0,0.0,0.0,0.0
842bac5ffffffff,10.0,0.0,0.0,0.0
842bacdffffffff,24.0,0.0,0.0,0.0
842bae3ffffffff,4.0,0.0,0.0,0.0
842bae7ffffffff,31.0,5.0,0.0,0.0
8444123ffffffff,1.0,0.0,0.0,0.0
8444125ffffffff,13.0,3.0,0.0,0.0
844412dffffffff,2.0,0.0,0.0,0.0
8444137ffffffff,2.0,0.0,0.0,0.0
844415dffffffff,1.0,0.0,0.0,0.0
84441a1ffffffff,15.0,15.0,0.0,0.0
84441a7ffffffff,3.0,0.0,0.0,0.0
84441a9ffffffff,6.0,0.0,0.0,0.0
84441abffffffff,18.0,17.0,0.0,0.0
84441adffffffff,6.0,4.0,0.0,0.0
84441e5ffffffff,5.0,0.0,0.0,0.0
8444401ffffffff,5.0,0.0,0.0,0.0
8444403ffffffff,5.0,0.0,0.0,0.0
8444409ffffffff,1.0,0.0,0.0,0.0
844440dffffffff,367.0,0.0,0.0,0.0
8444413ffffffff,3.0,0.0,0.0,0.0
8444415ffffffff,6.0,0.0,0.0,0.0
844441bffffffff,2.0,0.0,0.0,0.0
8444431ffffffff,3.0,0.0,0.0,0.0
8444433ffffffff,1.0,0.0,0.0,0.0
8444437ffffffff,2.0,0.0,0.0,0.0
8444439ffffffff,3.0,0.0,0.0,0.0
8444443ffffffff,6.0,0.0,0.0,0.0
8444445ffffffff,23.0,0.0,0.0,0.0
8444455ffffffff,4.0,0.0,0.0,0.0
8444459ffffffff,53.0,0.0,0.0,0.0
844445dffffffff,1.0,0.0,0.0,0.0
8444461ffffffff,9.0,0.0,0.0,0.0
8444463ffffffff,2.0,0.0,0.0,0.0
8444465ffffffff,15.0,0.0,0.0,0.0
8444467ffffffff,17.0,3.0,0.0,0.0
844446bffffffff,2.0,0.0,0.0,0.0
844448bffffffff,22.0,3.0,0.0,0.0
8444499ffffffff,13.0,0.0,0.0,0.0
844449dffffffff,17.0,0.0,0.0,0.0
84444a5ffffffff,3.0,0.0,0.0,0.0
84444c1ffffffff,7.0,0.0,0.0,0.0
84444c3ffffffff,2.0,0.0,0.0,0.0
84444cbffffffff,2.0,0.0,0.0,0.0
84444cdffffffff,18.0,0.0,0.0,0.0
84444dbffffffff,19.0,7.0,0.0,0.0
84444e1ffffffff,3.0,0.0,0.0,0.0
84444edffffffff,31.0,0.0,0.0,0.0
8444501ffffffff,13.0,0.0,0.0,0.0
8444555ffffffff,30.0,0.0,0.0,0.0
844455bffffffff,5.0,0.0,0.0,0.0
8444563ffffffff,114.0,0.0,0.0,0.0
844459bffffffff,12.0,0.0,0.0,0.0
84445c7ffffffff,1.0,0.0,0.0,0.0
8444633ffffffff,11.0,0.0,0.0,0.0
8444685ffffffff,4.0,0.0,0.0,0.0
8444693ffffffff,15.0,0.0,0.0,0.0
8444697ffffffff,1.0,0.0,0.0,0.0
84446c3ffffffff,1.0,0.0,0.0,0.0
84446c5ffffffff,56.0,5.0,0.0,0.0
84446c9ffffffff,7.0,0.0,0.0,0.0
84446d1ffffffff,13.0,0.0,0.0,0.0
84446d7ffffffff,9.0,0.0,0.0,0.0
84446e5ffffffff,7.0,0.0,0.0,0.0
84446e9ffffffff,79.0,0.0,0.0,0.0
84446ebffffffff,7.0,0.0,0.0,0.0
84446edffffffff,1.0,0.0,0.0,0.0
8444713ffffffff,2.0,0.0,0.0,0.0
844473dffffffff,8.0,0.0,0.0,0.0
844484bffffffff,4.0,1.0,0.0,0.0
8444859ffffffff,1.0,0.0,0.0,0.0
844486bffffffff,3.0,0.0,0.0,0.0
8444a11ffffffff,2.0,0.0,0.0,0.0
8444a13ffffffff,1.0,1.0,0.0,0.0
8444a19ffffffff,9.0,7.0,0.0,0.0
8444a1bffffffff,1.0,0.0,0.0,0.0
8444a37ffffffff,3.0,2.0,0.0,0.0
8444a53ffffffff,5.0,0.0,0.0,0.0
8444a81ffffffff,7.0,0.0,0.0,0.0
8444a83ffffffff,2.0,0.0,0.0,0.0
8444a89ffffffff,7.0,0.0,0.0,0.0
8444a8bffffffff,2.0,2.0,0.0,0.0
8444a91ffffffff,12.0,7.0,0.0,0.0
8444a93ffffffff,57.0,3.0,0.0,0.0
8444a95ffffffff,1.0,0.0,0.0,0.0
8444a99ffffffff,1.0,1.0,0.0,0.0
8444a9bffffffff,1.0,1.0,0.0,0.0
8444a9dffffffff,3.0,2.0,0.0,0.0
8444abbffffffff,3.0,2.0,0.0,0.0
8444ac9ffffffff,46.0,1.0,0.0,0.0
8444ad3ffffffff,7.0,5.0,0.0,0.0
8444ad5ffffffff,1.0,1.0,0.0,0.0
8444ad7ffffffff,2.0,0.0,0.0,0.0
8444ad9ffffffff,2.0,2.0,0.0,0.0
8444ae9ffffffff,1.0,1.0,0.0,0.0
8444aebffffffff,1.0,1.0,0.0,0.0
8444b57ffffffff,2.0,0.0,0.0,0.0
8444c0bffffffff,21.0,0.0,0.0,0.0
8444c11ffffffff,2.0,0.0,0.0,0.0
8444c13ffffffff,3.0,0.0,0.0,0.0
8444c19ffffffff,136.0,2.0,0.0,0.0
8444c25ffffffff,1.0,0.0,0.0,0.0
8444c27ffffffff,17.0,2.0,0.0,0.0
8444c3dffffffff,2.0,0.0,0.0,0.0
8444c67ffffffff,1.0,0.0,0.0,0.0
8444c83ffffffff,5.0,0.0,0.0,0.0
8444c85ffffffff,19.0,0.0,0.0,0.0
8444c87ffffffff,22.0,0.0,0.0,0.0
8444c89ffffffff,6.0,0.0,0.0,0.0
8444ca7ffffffff,10.0,0.0,0.0,0.0
8444cabffffffff,2.0,0.0,0.0,0.0
8444cbdffffffff,5.0,0.0,0.0,0.0
8444ccdffffffff,12.0,0.0,0.0,0.0
8444cd5ffffffff,10.0,0.0,0.0,0.0
8444d07ffffffff,65.0,2.0,0.0,0.0
8444d0bffffffff,45.0,0.0,0.0,0.0
8444d23ffffffff,1.0,0.0,0.0,0.0
8444d2bffffffff,24.0,0.0,0.0,0.0
8444d3bffffffff,2.0,0.0,0.0,0.0
8444d51ffffffff,20.0,0.0,0.0,0.0
8444d5dffffffff,15.0,0.0,0.0,0.0
8444d85ffffffff,7.0,0.0,0.0,0.0
8444d87ffffffff,4.0,0.0,0.0,0.0
8444d99ffffffff,2.0,0.0,0.0,0.0
8444da9ffffffff,4.0,0.0,0.0,0.0
8444db5ffffffff,5.0,0.0,0.0,0.0
8444dd3ffffffff,2.0,0.0,0.0,0.0
8444dd7ffffffff,5.0,0.0,0.0,0.0
8444e19ffffffff,6.0,0.0,0.0,0.0
8444e21ffffffff,1.0,0.0,0.0,0.0
8444e27ffffffff,2.0,0.0,0.0,0.0
8444e33ffffffff,10.0,0.0,0.0,0.0
8444e51ffffffff,1.0,0.0,0.0,0.0
8444e57ffffffff,2.0,0.0,0.0,0.0
8444e63ffffffff,11.0,5.0,0.0,0.0
8444e8bffffffff,18.0,1.0,0.0,0.0
8444ecdffffffff,2.0,0.0,0.0,0.0
8444ed1ffffffff,2.0,0.0,0.0,0.0
8444ed3ffffffff,5.0,0.0,0.0,0.0
8444eddffffffff,1.0,0.0,0.0,0.0
8444ee5ffffffff,1.0,0.0,0.0,0.0
8444ee7ffffffff,2.0,0.0,0.0,0.0
8444eedffffffff,11.0,0.0,0.0,0.0
8444f37ffffffff,5.0,0.0,0.0,0.0
8444f3dffffffff,2.0,2.0,0.0,0.0
8444f43ffffffff,2.0,0.0,0.0,0.0
8444f45ffffffff,1.0,0.0,0.0,0.0
8444f6dffffffff,1.0,1.0,0.0,0.0
8445019ffffffff,2.0,0.0,0.0,0.0
8445053ffffffff,40.0,0.0,0.0,0.0
8445057ffffffff,3.0,2.0,0.0,0.0
844505bffffffff,12.0,0.0,0.0,0.0
84450d3ffffffff,2.0,0.0,0.0,0.0
8445205ffffffff,1.0,0.0,0.0,0.0
8445211ffffffff,1.0,0.0,0.0,0.0
8445217ffffffff,14.0,0.0,0.0,0.0
844521dffffffff,4.0,0.0,0.0,0.0
8445233ffffffff,12.0,0.0,0.0,0.0
8445257ffffffff,7.0,0.0,0.0,0.0
844526bffffffff,4.0,0.0,0.0,0.0
84452a5ffffffff,22.0,0.0,0.0,0.0
84452a9ffffffff,3.0,0.0,0.0,0.0
84452adffffffff,41.0,2.0,0.0,0.0
84452c7ffffffff,12.0,0.0,0.0,0.0
84452e1ffffffff,13.0,2.0,0.0,0.0
84452e3ffffffff,10.0,0.0,0.0,0.0
844533bffffffff,2.0,0.0,0.0,0.0
8445725ffffffff,2.0,0.0,0.0,0.0
84458d5ffffffff,1.0,1.0,0.0,0.0
8445a33ffffffff,16.0,0.0,0.0,0.0
8445b07ffffffff,2.0,2.0,0.0,0.0
8445b21ffffffff,4.0,4.0,0.0,0.0
8445b23ffffffff,4.0,0.0,0.0,0.0
8445b27ffffffff,2.0,2.0,0.0,0.0
8445b29ffffffff,13.0,8.0,0.0,0.0
8445b2bffffffff,3.0,3.0,0.0,0.0
8446483ffffffff,17.0,0.0,0.0,0.0
8446495ffffffff,14.0,0.0,0.0,0.0
84464b9ffffffff,8.0,0.0,0.0,4.0
84464e1ffffffff,7.0,0.0,0.0,5.0
8447a35ffffffff,2.0,0.0,0.0,0.0
8448101ffffffff,2.0,0.0,0.0,0.0
8448127ffffffff,6.0,0.0,0.0,0.0
8448363ffffffff,11.0,4.0,0.0,0.0
8448365ffffffff,2.0,0.0,0.0,0.0
8448567ffffffff,8.0,0.0,0.0,0.0
8448595ffffffff,3.0,0.0,0.0,0.0
8448597ffffffff,7.0,0.0,0.0,0.0
84485bbffffffff,1.0,0.0,0.0,0.0
84485e7ffffffff,2.0,0.0,0.0,0.0
844880dffffffff,1.0,0.0,0.0,0.0
8448815ffffffff,4.0,0.0,0.0,0.0
8448825ffffffff,8.0,0.0,0.0,0.0
8448881ffffffff,5.0,0.0,0.0,0.0
844889dffffffff,2.0,0.0,0.0,0.0
84488b3ffffffff,2.0,0.0,0.0,0.0
84488e9ffffffff,20.0,0.0,0.0,0.0
8448903ffffffff,16.0,0.0,0.0,0.0
8448915ffffffff,7.0,0.0,0.0,0.0
844891dffffffff,3.0,1.0,0.0,0.0
8448923ffffffff,3.0,0.0,0.0,0.0
8448935ffffffff,24.0,0.0,0.0,0.0
8448937ffffffff,2.0,2.0,0.0,0.0
844893dffffffff,4.0,0.0,0.0,0.0
8448955ffffffff,22.0,2.0,0.0,0.0
8448959ffffffff,6.0,2.0,0.0,0.0
8448985ffffffff,11.0,0.0,0.0,0.0
84489ddffffffff,4.0,0.0,0.0,0.0
84489e1ffffffff,2.0,0.0,0.0,0.0
84489e3ffffffff,3.0,0.0,0.0,0.0
84489e5ffffffff,2.0,0.0,0.0,0.0
84489ebffffffff,11.0,0.0,0.0,0.0
8448a27ffffffff,3.0,0.0,0.0,0.0
8448ab3ffffffff,2.0,0.0,0.0,0.0
8448b15ffffffff,1.0,0.0,0.0,0.0
8448b23ffffffff,5.0,2.0,0.0,0.0
8448b2bffffffff,8.0,6.0,0.0,0.0
8448b39ffffffff,6.0,0.0,0.0,0.0
8448b3dffffffff,4.0,4.0,0.0,0.0
8448c35ffffffff,7.0,0.0,0.0,0.0
8448cc1ffffffff,1.0,0.0,0.0,0.0
8448d03ffffffff,2.0,0.0,0.0,0.0
8448d33ffffffff,2.0,0.0,0.0,0.0
8448d65ffffffff,1.0,0.0,0.0,0.0
8448da9ffffffff,2.0,0.0,0.0,0.0
8448dc3ffffffff,4.0,0.0,0.0,0.0
8448e81ffffffff,5.0,4.0,0.0,0.0
8448e85ffffffff,137.0,129.0,0.0,0.0
8448e8dffffffff,42.0,0.0,0.0,0.0
8448e97ffffffff,15.0,0.0,0.0,0.0
8448ea3ffffffff,5.0,0.0,0.0,0.0
8448ea5ffffffff,1.0,0.0,0.0,0.0
8448ea7ffffffff,2.0,0.0,0.0,0.0
8448ebbffffffff,8.0,2.0,0.0,0.0
8448ebdffffffff,1.0,1.0,0.0,0.0
8448ed3ffffffff,4.0,0.0,0.0,0.0
8448ee1ffffffff,26.0,0.0,0.0,0.0
8448ee5ffffffff,3.0,0.0,0.0,0.0
8448ee7ffffffff,2.0,2.0,0.0,0.0
8448ee9ffffffff,2.0,0.0,0.0,0.0
8448eebffffffff,5.0,4.0,0.0,0.0
8448f25ffffffff,6.0,0.0,0.0,0.0
8449801ffffffff,6.0,6.0,0.0,0.0
8449823ffffffff,8.0,8.0,0.0,0.0
844983dffffffff,3.0,3.0,0.0,0.0
8449855ffffffff,8.0,8.0,0.0,0.0
8449861ffffffff,2.0,2.0,0.0,0.0
8449865ffffffff,66.0,66.0,0.0,0.0
8449867ffffffff,4.0,4.0,0.0,0.0
844986bffffffff,2.0,2.0,0.0,0.0
844986dffffffff,2.0,0.0,0.0,0.0
84498c9ffffffff,2.0,2.0,0.0,0.0
844994bffffffff,6.0,0.0,0.0,0.0
8449951ffffffff,53.0,53.0,0.0,0.0
8449953ffffffff,10.0,10.0,0.0,0.0
8449957ffffffff,8.0,8.0,0.0,0.0
8449959ffffffff,16.0,15.0,0.0,0.0
844995bffffffff,4.0,4.0,0.0,0.0
8449963ffffffff,4.0,0.0,0.0,0.0
8449965ffffffff,6.0,0.0,0.0,0.0
8449967ffffffff,6.0,3.0,0.0,0.0
8449a21ffffffff,3.0,0.0,0.0,0.0
8449a2bffffffff,1.0,0.0,0.0,0.0
8449a89ffffffff,1.0,0.0,0.0,0.0
8449aa1ffffffff,3.0,3.0,0.0,0.0
8449aa3ffffffff,24.0,21.0,0.0,0.0
8449aa5ffffffff,9.0,9.0,0.0,0.0
8449aa7ffffffff,6.0,6.0,0.0,0.0
8449aabffffffff,4.0,4.0,0.0,0.0
8449ab5ffffffff,2.0,2.0,0.0,0.0
8449ab7ffffffff,1.0,1.0,0.0,0.0
8449abdffffffff,15.0,15.0,0.0,0.0
8449b35ffffffff,4.0,1.0,0.0,0.0
8449b53ffffffff,2.0,0.0,0.0,0.0
844c837ffffffff,6.0,0.0,0.0,0.0
844c895ffffffff,3.0,0.0,0.0,0.0
844caa5ffffffff,2.0,0.0,0.0,0.0
844cabdffffffff,1.0,0.0,0.0,0.0
844cc0bffffffff,3.0,0.0,0.0,0.0
844cc59ffffffff,13.0,0.0,0.0,0.0
844cc5dffffffff,2.0,2.0,0.0,0.0
844cc61ffffffff,2.0,0.0,0.0,0.0
844cc6dffffffff,2.0,0.0,0.0,0.0
844cd43ffffffff,1.0,0.0,0.0,0.0
844cd67ffffffff,3.0,3.0,0.0,0.0
844ce85ffffffff,51.0,0.0,0.0,0.0
844ce8bffffffff,15.0,0.0,0.0,0.0
844cee7ffffffff,7.0,0.0,0.0,0.0
844cf37ffffffff,1.0,1.0,0.0,0.0
844d497ffffffff,1.0,0.0,0.0,0.0
844d4bbffffffff,1.0,0.0,0.0,0.0
845d105ffffffff,1.0,0.0,0.0,1.0
845d145ffffffff,2.0,0.0,0.0,0.0
845e433ffffffff,2.0,0.0,0.0,0.0
845e5cbffffffff,1.0,0.0,0.0,0.0
845e667ffffffff,26.0,0.0,0.0,0.0
845e705ffffffff,21.0,0.0,0.0,0.0
845e717ffffffff,7.0,0.0,0.0,0.0
845e729ffffffff,4.0,0.0,0.0,0.0
845e72bffffffff,19.0,0.0,0.0,0.0
845f4b3ffffffff,1.0,0.0,0.0,0.0
845f583ffffffff,2.0,1.0,0.0,0.0
845f5bdffffffff,11.0,0.0,0.0,0.0
84660ddffffffff,1.0,0.0,0.0,0.0
8466221ffffffff,4.0,2.0,0.0,0.0
8466769ffffffff,2.0,0.0,0.0,0.0
8466a51ffffffff,35.0,4.0,0.0,0.0
8466a5bffffffff,1.0,0.0,0.0,0.0
8466b4dffffffff,10.0,0.0,0.0,0.0
8466b51ffffffff,8.0,1.0,0.0,0.0
8466b55ffffffff,2.0,0.0,0.0,0.0
8466b59ffffffff,2.0,2.0,0.0,0.0
8466c23ffffffff,20.0,0.0,0.0,0.0
8466c27ffffffff,1.0,0.0,0.0,0.0
8466c6dffffffff,31.0,0.0,0.0,0.0
8466d0dffffffff,2.0,0.0,0.0,0.0
8466d33ffffffff,17.0,0.0,0.0,0.0
8466dc3ffffffff,6.0,0.0,0.0,0.0
8466dc9ffffffff,8.0,0.0,0.0,0.0
8466dcdffffffff,2.0,0.0,0.0,0.0
8466de3ffffffff,4.0,1.0,0.0,0.0
8466e09ffffffff,5.0,0.0,0.0,0.0
8466e43ffffffff,24.0,2.0,0.0,0.0
8466e47ffffffff,1.0,0.0,0.0,0.0
8466f19ffffffff,1.0,0.0,0.0,0.0
8466f57ffffffff,87.0,7.0,0.0,0.0
846725bffffffff,2.0,2.0,0.0,0.0
846725dffffffff,1.0,0.0,0.0,0.0
846732dffffffff,6.0,5.0,0.0,0.0
846735bffffffff,2.0,0.0,0.0,0.0
8467367ffffffff,3.0,3.0,0.0,0.0
846742dffffffff,12.0,0.0,0.0,0.0
846743dffffffff,2.0,0.0,0.0,0.0
8467447ffffffff,24.0,0.0,0.0,0.0
846746bffffffff,2.0,0.0,0.0,0.0
8467521ffffffff,2.0,0.0,0.0,0.0
84675a5ffffffff,1.0,0.0,0.0,0.0
84675cbffffffff,11.0,0.0,0.0,0.0
84675ddffffffff,2.0,0.0,0.0,0.0
8467835ffffffff,12.0,0.0,0.0,0.0
846783dffffffff,3.0,0.0,0.0,0.0
846c5b5ffffffff,2.0,2.0,0.0,0.0
846d141ffffffff,2.0,0.0,0.0,0.0
846d159ffffffff,2.0,0.0,0.0,0.0
846d21bffffffff,2.0,0.0,0.0,0.0
846d235ffffffff,3.0,1.0,0.0,0.0
846d283ffffffff,6.0,6.0,0.0,0.0
846d291ffffffff,2.0,0.0,0.0,0.0
846d295ffffffff,5.0,0.0,0.0,0.0
846d2b1ffffffff,1.0,0.0,0.0,0.0
846d2b9ffffffff,5.0,0.0,0.0,0.0
846d2c9ffffffff,7.0,7.0,0.0,0.0
846d2d3ffffffff,1.0,0.0,0.0,0.0
846d2d7ffffffff,53.0,0.0,0.0,0.0
846d32bffffffff,5.0,0.0,0.0,0.0
846d34dffffffff,4.0,0.0,0.0,0.0
846d35dffffffff,5.0,0.0,0.0,0.0
846d619ffffffff,3.0,0.0,0.0,0.0
846d749ffffffff,2.0,0.0,0.0,0.0
848162bffffffff,1.0,0.0,0.0,0.0
848a6d3ffffffff,20.0,0.0,0.0,0.0
848a6dbffffffff,3.0,0.0,0.0,0.0
848af45ffffffff,1.0,0.0,0.0,0.0
848b205ffffffff,1.0,0.0,1.0,0.0
848b20bffffffff,1.0,0.0,1.0,0.0
848b22dffffffff,9.0,0.0,0.0,0.0
848b261ffffffff,1.0,0.0,1.0,0.0
848b2a5ffffffff,4.0,0.0,0.0,0.0
848b2c9ffffffff,8.0,0.0,2.0,0.0
848b611ffffffff,3.0,0.0,3.0,0.0
848b61bffffffff,4.0,0.0,4.0,0.0
848b61dffffffff,10.0,0.0,10.0,0.0
848b745ffffffff,1.0,0.0,0.0,0.0
848e607ffffffff,2.0,0.0,2.0,0.0
848e62dffffffff,11.0,7.0,0.0,0.0
848e66bffffffff,2.0,2.0,0.0,0.0
848e759ffffffff,2.0,1.0,0.0,0.0
848f4b3ffffffff,3.0,0.0,0.0,0.0
848f501ffffffff,3.0,0.0,0.0,0.0
848f505ffffffff,4.0,0.0,0.0,0.0
848f559ffffffff,4.0,4.0,0.0,0.0
848f723ffffffff,1.0,0.0,0.0,0.0
848f729ffffffff,1.0,0.0,0.0,0.0
848f735ffffffff,1.0,1.0,0.0,0.0
848f737ffffffff,1.0,1.0,0.0,0.0
848fa65ffffffff,2.0,2.0,0.0,0.0
84a8105ffffffff,2.0,2.0,0.0,0.0
84a8129ffffffff,2.0,2.0,0.0,0.0
84a8357ffffffff,7.0,0.0,0.0,0.0
84a8915ffffffff,3.0,0.0,0.0,0.0
84a8d19ffffffff,1.0,1.0,0.0,0.0
84a9531ffffffff,2.0,0.0,0.0,0.0
84a955bffffffff,5.0,0.0,0.0,0.0
84a9611ffffffff,2.0,0.0,0.0,0.0
84a9613ffffffff,1.0,0.0,0.0,0.0
84a9617ffffffff,2.0,0.0,0.0,0.0
84a9619ffffffff,2.0,0.0,0.0,0.0
84b2007ffffffff,9.0,0.0,0.0,0.0
84b2191ffffffff,84.0,0.0,0.0,0.0
84b242bffffffff,2.0,0.0,0.0,0.0
84b248bffffffff,3.0,0.0,0.0,0.0
84b2491ffffffff,1.0,0.0,0.0,0.0
84b2493ffffffff,5.0,0.0,0.0,0.0
84b2495ffffffff,1.0,0.0,0.0,0.0
84b2499ffffffff,4.0,0.0,0.0,0.0
84b249bffffffff,11.0,0.0,0.0,0.0
84b249dffffffff,4.0,0.0,0.0,0.0
84b24a9ffffffff,5.0,0.0,0.0,0.0
84b24b3ffffffff,2.0,0.0,0.0,0.0
84b24d1ffffffff,28.0,0.0,0.0,0.0
84b24d3ffffffff,372.0,0.0,0.0,0.0
84b24d7ffffffff,10.0,0.0,0.0,0.0
84b24dbffffffff,73.0,0.0,0.0,0.0
84b24e5ffffffff,2.0,0.0,0.0,0.0
84b25d3ffffffff,2.0,0.0,0.0,0.0
84b261bffffffff,2.0,0.0,0.0,0.0
84b2681ffffffff,2.0,0.0,0.0,0.0
84b2687ffffffff,1.0,0.0,0.0,0.0
84b2689ffffffff,6.0,0.0,0.0,0.0
84b268bffffffff,16.0,0.0,0.0,0.0
84b2691ffffffff,29.0,0.0,0.0,0.0
84b2693ffffffff,29.0,0.0,0.0,0.0
84b2695ffffffff,9.0,0.0,0.0,0.0
84b2697ffffffff,1.0,0.0,0.0,0.0
84b2699ffffffff,2.0,0.0,0.0,0.0
84b269bffffffff,4.0,0.0,0.0,0.0
84b269dffffffff,15.0,0.0,0.0,0.0
84b26a9ffffffff,2.0,0.0,0.0,0.0
84b26b1ffffffff,19.0,0.0,0.0,0.0
84b26b3ffffffff,9.0,0.0,0.0,0.0
84b26b9ffffffff,1.0,0.0,0.0,0.0
84b26bbffffffff,3.0,0.0,0.0,0.0
84b26bdffffffff,27.0,0.0,0.0,0.0
84b26d1ffffffff,5.0,0.0,0.0,0.0
84b26d7ffffffff,49.0,0.0,0.0,0.0
84b26dbffffffff,1.0,0.0,0.0,0.0
84b26ddffffffff,16.0,0.0,0.0,0.0
84b26e3ffffffff,3.0,0.0,0.0,0.0
84b2c3dffffffff,4.0,0.0,0.0,0.0
84b2c41ffffffff,6.0,0.0,0.0,0.0
84b2c5dffffffff,24.0,0.0,0.0,0.0
84b2d81ffffffff,6.0,0.0,0.0,0.0
84b2e21ffffffff,2.0,0.0,0.0,0.0
84b2e27ffffffff,21.0,0.0,0.0,0.0
84b2e2dffffffff,5.0,0.0,0.0,0.0
84b2e65ffffffff,2.0,0.0,0.0,0.0
84b2e85ffffffff,1.0,0.0,0.0,0.0
84b2ec5ffffffff,2.0,2.0,0.0,0.0
84b2ec7ffffffff,51.0,0.0,0.0,0.0
84b2eebffffffff,3.0,0.0,0.0,0.0
84b3009ffffffff,4.0,0.0,0.0,0.0
84b3047ffffffff,38.0,2.0,0.0,0.0
84b31dbffffffff,1.0,0.0,0.0,0.0
84b3201ffffffff,1.0,0.0,0.0,0.0
84b3313ffffffff,12.0,0.0,0.0,0.0
84b342bffffffff,3.0,0.0,0.0,0.0
84b3445ffffffff,6.0,0.0,0.0,0.0
84b34dbffffffff,5.0,0.0,0.0,0.0
84b34e9ffffffff,2.0,0.0,0.0,0.0
84b34edffffffff,2.0,0.0,0.0,0.0
84b35adffffffff,8.0,0.0,0.0,0.0
84b35c1ffffffff,2.0,0.0,0.0,0.0
84b35e1ffffffff,2.0,0.0,0.0,0.0
84b366dffffffff,3.0,0.0,1.0,0.0
84b36d7ffffffff,5.0,0.0,0.0,0.0
84c2c53ffffffff,2.0,0.0,0.0,0.0
84c2c5bffffffff,7.0,4.0,0.0,0.0
84c2c6dffffffff,2.0,0.0,0.0,0.0
84c2c91ffffffff,26.0,0.0,0.0,0.0
84c2c93ffffffff,6.0,0.0,0.0,0.0
84c2c95ffffffff,1.0,0.0,0.0,0.0
84c2c97ffffffff,52.0,0.0,0.0,0.0
84c2c99ffffffff,79.0,0.0,0.0,0.0
84c2c9bffffffff,1.0,0.0,0.0,0.0
84c2cd3ffffffff,156.0,0.0,0.0,0.0
84c2cdbffffffff,2.0,0.0,0.0,0.0
84c2d93ffffffff,3.0,0.0,0.0,0.0
84c2e31ffffffff,2.0,0.0,0.0,0.0
84c2e33ffffffff,2.0,0.0,0.0,0.0
84c2e39ffffffff,1.0,0.0,0.0,0.0
84c2e99ffffffff,28.0,0.0,0.0,0.0
84c2e9bffffffff,2.0,0.0,0.0,0.0
84c2eb1ffffffff,3.0,0.0,0.0,0.0
84c2eb9ffffffff,3.0,0.0,0.0,0.0
84c2ebbffffffff,12.0,0.0,0.0,0.0
84c2f15ffffffff,4.0,0.0,0.0,0.0
84c2f35ffffffff,2.0,0.0,0.0,0.0
84c2f3dffffffff,6.0,0.0,0.0,0.0
84c34bdffffffff,6.0,0.0,0.0,0.0
84c34e9ffffffff,4.0,0.0,0.0,0.0
84ce8c1ffffffff,34.0,0.0,0.0,0.0
84ce8c7ffffffff,2.0,0.0,0.0,0.0
84ce8c9ffffffff,10.0,0.0,0.0,0.0
84cea85ffffffff,24.0,0.0,0.0,0.0
84cea8dffffffff,2.0,0.0,0.0,0.0
84ceaa7ffffffff,8.0,0.0,0.0,0.0
84ceaa9ffffffff,39.0,0.0,0.0,0.0
84ceae3ffffffff,1.0,0.0,0.0,0.0
84cfacdffffffff,13.0,0.0,0.0,0.0
84df457ffffffff,8.0,0.0,0.0,0.0
