cell_id,Regulus regulus,Regulus regulus [regulus Group],Regulus regulus ellenthalerae,Regulus regulus teneriffae,Regulus regulus azoricus,Regulus regulus sanctaemariae,Regulus regulus inermis,Regulus regulus [himalayensis Group]
831e83fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e84fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e85fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e8efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e9afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e9bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e9dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea0fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea1fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea5fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea8fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea9fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eabfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eacfffffffff,45.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831eadfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eaefffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb0fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb1fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec0fffffffff,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec1fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec2fffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec3fffffffff,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec4fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec5fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec9fffffffff,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecafffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecbfffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecdfffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecefffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed0fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed1fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed4fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831edafffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831edcfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831edefffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee9fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eeafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eebfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eecfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eeefffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef0fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef1fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef4fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef5fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f00fffffffff,70.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
831f01fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f02fffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f03fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f04fffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f05fffffffff,464.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831f06fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f08fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f09fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0bfffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0dfffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0efffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f10fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f11fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f12fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f13fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f14fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f15fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f16fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f18fffffffff,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f19fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1afffffffff,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1bfffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1cfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1dfffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1efffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f20fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f21fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f22fffffffff,61.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831f23fffffffff,87.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
831f24fffffffff,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831f25fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f26fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f28fffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f29fffffffff,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2afffffffff,463.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2cfffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2dfffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2efffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f30fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f31fffffffff,51.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
831f32fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f33fffffffff,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f35fffffffff,93.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
831f40fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f41fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f42fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f43fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f44fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f45fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f46fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4efffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f51fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f52fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f53fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f54fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f55fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f56fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f58fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f59fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5afffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5cfffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5efffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f60fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f61fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f62fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f64fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f65fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f66fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f68fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f70fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f71fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f72fffffffff,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f73fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f75fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f80fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f81fffffffff,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f82fffffffff,118.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f83fffffffff,354.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f84fffffffff,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f85fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f88fffffffff,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f89fffffffff,75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8afffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8bfffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8cfffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8dfffffffff,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8efffffffff,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f90fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f91fffffffff,88.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
831f92fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f93fffffffff,59.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f94fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f96fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f98fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f99fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9afffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9bfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9cfffffffff,245.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9dfffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9efffffffff,73.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa0fffffffff,157.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa1fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa2fffffffff,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa3fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa4fffffffff,131.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa5fffffffff,135.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa6fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa8fffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa9fffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831faafffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fabfffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831facfffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fadfffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831faefffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb0fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb1fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb4fffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb6fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832012fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83201afffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83201bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832048fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83204afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83204dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832068fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83206afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83206bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83208dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832098fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83209afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83209bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320a5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320adfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320aefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320e2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320e6fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320f0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320f1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832425fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832460fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832466fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83248bfffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324c0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324c6fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324d2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324d6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832512fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832546fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832559fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83255afffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83255bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325acfffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325b0fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325b4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325b6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c01fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c04fffffffff,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c05fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c09fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0bfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c19fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c20fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c21fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c23fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c24fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c26fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c28fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2afffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2cfffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2efffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cd5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ce4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cf1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cf3fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cf5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d00fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d01fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d02fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d03fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d04fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d06fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d12fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d19fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d1bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d22fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d2dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d30fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d31fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d32fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d33fffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d34fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d35fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d36fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d52fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d54fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d56fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d64fffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d73fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d75fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d84fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832da9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832dacfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832dadfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832db0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832db1fffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e0dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e13fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e19fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e1afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e1bfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e29fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e46fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e61fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e65fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e66fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e68fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e69fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e6cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e6dfffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e74fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e75fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e88fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832eacfffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832eadfffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832edcfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ef6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832f5afffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832f5bfffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833010fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833011fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833019fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833025fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83302efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833030fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
833081fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833098fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833099fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83309afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83309bfffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330c0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330c1fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
8330c3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330c4fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330c6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330ccfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330cefffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330d0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330d1fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330d5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330d9fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330ddfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330e0fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8330e1fffffffff,126.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
8330e2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
