cell_id,Saxicola maurus,Saxicola maurus hemprichii,Saxicola maurus [maurus Group],Saxicola maurus przewalskii
836095fffffffff,15.0,0.0,0.0,0.0
836096fffffffff,217.0,0.0,0.0,0.0
836098fffffffff,78.0,0.0,0.0,0.0
836099fffffffff,272.0,0.0,0.0,0.0
83609afffffffff,20.0,0.0,0.0,0.0
83609bfffffffff,15.0,0.0,0.0,0.0
83609cfffffffff,28.0,0.0,0.0,0.0
83609dfffffffff,104.0,0.0,0.0,0.0
83609efffffffff,237.0,0.0,0.0,0.0
8360a0fffffffff,53.0,0.0,0.0,0.0
8360a1fffffffff,25.0,0.0,0.0,0.0
8360a2fffffffff,507.0,0.0,0.0,0.0
8360a3fffffffff,31.0,0.0,0.0,0.0
8360a4fffffffff,1.0,0.0,0.0,0.0
8360a5fffffffff,10.0,0.0,0.0,0.0
8360a6fffffffff,47.0,0.0,0.0,0.0
8360a8fffffffff,211.0,0.0,0.0,0.0
8360a9fffffffff,1096.0,0.0,4.0,0.0
8360aafffffffff,62.0,0.0,0.0,0.0
8360abfffffffff,103.0,0.0,0.0,0.0
8360acfffffffff,27.0,0.0,0.0,0.0
8360adfffffffff,72.0,0.0,2.0,0.0
8360aefffffffff,22.0,0.0,0.0,0.0
8360b0fffffffff,2.0,0.0,0.0,0.0
8360b1fffffffff,561.0,0.0,0.0,0.0
8360b2fffffffff,37.0,0.0,0.0,0.0
8360b3fffffffff,14.0,0.0,0.0,0.0
8360b4fffffffff,18.0,0.0,0.0,0.0
8360b5fffffffff,12.0,0.0,0.0,0.0
8360f6fffffffff,9.0,0.0,0.0,0.0
836188fffffffff,18.0,0.0,0.0,0.0
836189fffffffff,392.0,0.0,0.0,0.0
83618bfffffffff,12.0,0.0,0.0,0.0
83618cfffffffff,73.0,0.0,10.0,0.0
83618dfffffffff,7.0,0.0,0.0,0.0
83618efffffffff,4.0,0.0,1.0,0.0
836198fffffffff,2.0,0.0,0.0,0.0
83619bfffffffff,2.0,0.0,0.0,0.0
83619efffffffff,3.0,0.0,0.0,0.0
836332fffffffff,25.0,0.0,0.0,0.0
836336fffffffff,6.0,0.0,0.0,0.0
836481fffffffff,2.0,0.0,0.0,0.0
83648dfffffffff,2.0,0.0,0.0,0.0
836491fffffffff,7.0,0.0,0.0,7.0
836492fffffffff,6.0,0.0,0.0,4.0
836496fffffffff,1.0,0.0,0.0,0.0
836498fffffffff,11.0,0.0,0.0,11.0
83649bfffffffff,1.0,0.0,0.0,0.0
83649dfffffffff,2.0,0.0,0.0,2.0
836592fffffffff,1.0,0.0,0.0,0.0
836a6dfffffffff,2.0,0.0,0.0,0.0
836b6efffffffff,1.0,0.0,0.0,0.0
837ac8fffffffff,8.0,0.0,0.0,0.0
837ac9fffffffff,1.0,0.0,0.0,0.0
837acafffffffff,2.0,0.0,0.0,0.0
837accfffffffff,14.0,0.0,0.0,0.0
