cell_id,Geothlypis trichas,Geothlypis trichas [arizela Group],Geothlypis trichas [melanops Group],Geothlypis trichas [trichas Group],Geothlypis trichas insperata,Geothlypis trichas chapalensis
832b1dfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832b23fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
832b24fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832b28fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832b29fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832b2cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832b30fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832b33fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832b80fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,39.0,0.0,0.0,12.0,0.0,0.0
832b82fffffffff,34.0,0.0,0.0,25.0,0.0,0.0
832b83fffffffff,36.0,0.0,0.0,2.0,0.0,0.0
832b85fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b88fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
832b89fffffffff,150.0,0.0,0.0,0.0,0.0,0.0
832b8afffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832b8bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832b8cfffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832b8dfffffffff,200.0,0.0,0.0,0.0,0.0,0.0
832b8efffffffff,361.0,0.0,0.0,343.0,0.0,0.0
832b90fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832b91fffffffff,15.0,0.0,0.0,3.0,0.0,0.0
832b93fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
832b94fffffffff,21.0,0.0,0.0,5.0,0.0,0.0
832b96fffffffff,27.0,0.0,0.0,27.0,0.0,0.0
832b98fffffffff,90.0,0.0,0.0,62.0,0.0,0.0
832b99fffffffff,83.0,0.0,0.0,43.0,0.0,0.0
832b9afffffffff,22.0,0.0,0.0,14.0,0.0,0.0
832b9bfffffffff,114.0,0.0,0.0,47.0,0.0,0.0
832b9cfffffffff,116.0,0.0,0.0,92.0,0.0,0.0
832b9dfffffffff,734.0,0.0,0.0,619.0,0.0,0.0
832b9efffffffff,20.0,0.0,0.0,8.0,0.0,0.0
832ba8fffffffff,83.0,0.0,0.0,20.0,0.0,0.0
832ba9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832baafffffffff,92.0,0.0,0.0,1.0,0.0,0.0
832babfffffffff,47.0,0.0,0.0,11.0,0.0,0.0
832bacfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832bb3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
833426fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83351bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8335a8fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
834412fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834413fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834414fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
834416fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83441afffffffff,43.0,0.0,0.0,26.0,0.0,0.0
83441efffffffff,14.0,0.0,0.0,0.0,0.0,0.0
834440fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
834441fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834442fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834444fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
834446fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834448fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
834449fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83444afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83444cfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83444efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834450fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834455fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
834456fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
83445afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83445cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83445dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834463fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834469fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83446dfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83446efffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834473fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834484fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
834485fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834486fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344a0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344a1fffffffff,11.0,0.0,0.0,3.0,0.0,0.0
8344a3fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8344a5fffffffff,16.0,0.0,0.0,5.0,0.0,0.0
8344a8fffffffff,12.0,0.0,0.0,6.0,0.0,0.0
8344a9fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8344abfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344acfffffffff,16.0,0.0,0.0,3.0,0.0,0.0
8344adfffffffff,4.0,0.0,0.0,1.0,0.0,0.0
8344aefffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8344b5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344b6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344c1fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8344c2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344c3fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8344c8fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8344c9fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8344cafffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8344cbfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344ccfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8344cdfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8344cefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344d0fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8344d3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344d5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344d9fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8344dafffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344dbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344ddfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8344defffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8344e4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344e6fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8344e8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344edfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344eefffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8344f0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344f3fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
8344f4fffffffff,19.0,0.0,0.0,3.0,0.0,0.0
8344f5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344f6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834505fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834508fffffffff,5.0,0.0,0.0,5.0,0.0,0.0
834509fffffffff,319.0,0.0,0.0,317.0,0.0,0.0
83450bfffffffff,60.0,0.0,0.0,58.0,0.0,0.0
83450dfffffffff,30.0,0.0,0.0,30.0,0.0,0.0
83450efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834521fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834523fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834524fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834528fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83452afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83452cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83452efffffffff,16.0,0.0,0.0,0.0,0.0,0.0
834531fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834572fffffffff,184.0,0.0,0.0,184.0,0.0,0.0
8345a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8345b2fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
83480efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834814fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834823fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83482afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834836fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834842fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834843fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
834849fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83484afffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834859fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83485bfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83485dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834873fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834880fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834888fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83488afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83488bfffffffff,36.0,0.0,0.0,0.0,0.0,0.0
83488efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834890fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
834893fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834898fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834899fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83489afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83489cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83489dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83489efffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8348b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348b2fffffffff,12.0,0.0,0.0,0.0,5.0,0.0
8348b3fffffffff,4.0,0.0,0.0,0.0,1.0,0.0
8348b4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348c3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348c5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8348c9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348d2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348d3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348d4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,96.0,0.0,0.0,0.0,0.0,0.0
8348ddfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348e8fffffffff,40.0,0.0,2.0,0.0,0.0,0.0
8348e9fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8348eafffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8348ebfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348ecfffffffff,11.0,0.0,1.0,0.0,0.0,0.0
8348eefffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8348f2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8348f3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834980fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834982fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834986fffffffff,9.0,0.0,4.0,0.0,0.0,5.0
834990fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834992fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834995fffffffff,46.0,0.0,41.0,2.0,0.0,0.0
834996fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8349a8fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8349a9fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8349aafffffffff,17.0,0.0,0.0,0.0,0.0,17.0
8349abfffffffff,2.0,0.0,0.0,0.0,0.0,2.0
834c88fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
834c89fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834c8bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834cb3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834cc0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834cc5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834cd0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834cd4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834cd5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834cd6fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
834ce8fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834ceafffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834ceefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834cf2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834cf3fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
835e5cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
835e5dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836625fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8366a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8366a5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8366b4fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
836725fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
836726fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836730fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836736fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836744fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836746fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
836773fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
836780fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836783fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83679afffffffff,34.0,0.0,0.0,0.0,0.0,0.0
83679bfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
836d15fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836d20fffffffff,15.0,0.0,0.0,6.0,0.0,0.0
836d21fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836d23fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
836d25fffffffff,22.0,0.0,0.0,21.0,0.0,0.0
836d28fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836d29fffffffff,3.0,0.0,0.0,2.0,0.0,0.0
836d2bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836d2dfffffffff,9.0,0.0,0.0,2.0,0.0,0.0
836d32fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836d34fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
836d35fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
836d64fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
836d65fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
836d66fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836d68fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
836d69fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
836d6dfffffffff,1.0,0.0,0.0,1.0,0.0,0.0
836d74fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83c2e3fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
