cell_id,Chalcites lucidus,Chalcites lucidus harterti,Chalcites lucidus layardi,Chalcites lucidus lucidus,Chalcites lucidus plagosus
84bef65ffffffff,40.0,0.0,0.0,0.0,2.0
84bef67ffffffff,28.0,0.0,0.0,0.0,0.0
84bef69ffffffff,8.0,0.0,0.0,0.0,0.0
84bef6bffffffff,6.0,0.0,0.0,0.0,0.0
84bef6dffffffff,97.0,0.0,0.0,0.0,2.0
84bf481ffffffff,19.0,0.0,0.0,0.0,0.0
84bf483ffffffff,12.0,0.0,0.0,0.0,5.0
84bf485ffffffff,62.0,0.0,0.0,0.0,15.0
84bf487ffffffff,44.0,0.0,0.0,0.0,2.0
84bf48dffffffff,4.0,0.0,0.0,0.0,0.0
84bf491ffffffff,4.0,0.0,0.0,0.0,0.0
84bf495ffffffff,22.0,0.0,0.0,0.0,0.0
84bf497ffffffff,6.0,0.0,0.0,0.0,0.0
84bf499ffffffff,2.0,0.0,0.0,0.0,0.0
84bf49bffffffff,7.0,0.0,0.0,0.0,0.0
84bf49dffffffff,14.0,0.0,0.0,0.0,4.0
84bf4a1ffffffff,4.0,0.0,0.0,0.0,0.0
84bf4a5ffffffff,6.0,0.0,0.0,0.0,0.0
84bf4a9ffffffff,12.0,0.0,0.0,0.0,6.0
84bf4abffffffff,8.0,0.0,0.0,0.0,1.0
84bf4adffffffff,8.0,0.0,0.0,0.0,3.0
84bf4b1ffffffff,47.0,0.0,0.0,0.0,0.0
84bf4b3ffffffff,42.0,0.0,0.0,0.0,0.0
84bf4b9ffffffff,195.0,0.0,0.0,0.0,5.0
84bf4bbffffffff,42.0,0.0,0.0,0.0,0.0
84bf4bdffffffff,38.0,0.0,0.0,0.0,0.0
84bf4c1ffffffff,77.0,0.0,0.0,0.0,18.0
84bf4c3ffffffff,48.0,0.0,0.0,0.0,1.0
84bf4c5ffffffff,6.0,0.0,0.0,0.0,0.0
84bf4c7ffffffff,3.0,0.0,0.0,0.0,0.0
84bf4c9ffffffff,21.0,0.0,0.0,0.0,5.0
84bf4cbffffffff,75.0,0.0,0.0,0.0,12.0
84bf4d1ffffffff,12.0,0.0,0.0,0.0,0.0
84bf4d3ffffffff,2.0,0.0,0.0,0.0,0.0
84bf4d5ffffffff,57.0,0.0,0.0,0.0,4.0
84bf4d9ffffffff,28.0,0.0,0.0,0.0,8.0
84bf4ddffffffff,177.0,0.0,0.0,0.0,47.0
84bf4e1ffffffff,4.0,0.0,0.0,0.0,0.0
84bf4e3ffffffff,15.0,0.0,0.0,0.0,0.0
84bf4e7ffffffff,30.0,0.0,0.0,0.0,6.0
84bf4ebffffffff,41.0,0.0,0.0,0.0,5.0
84bf599ffffffff,4.0,0.0,0.0,0.0,0.0
84bf59bffffffff,2.0,0.0,0.0,0.0,0.0
84bf6b3ffffffff,25.0,0.0,0.0,0.0,7.0
84bf6b5ffffffff,6.0,0.0,0.0,0.0,0.0
84bf6b7ffffffff,376.0,0.0,0.0,0.0,59.0
84c9805ffffffff,7.0,0.0,0.0,0.0,4.0
84c9821ffffffff,15.0,0.0,0.0,0.0,6.0
84c9823ffffffff,7.0,0.0,0.0,0.0,5.0
84c9825ffffffff,2.0,0.0,0.0,0.0,0.0
84c9827ffffffff,35.0,0.0,0.0,0.0,24.0
84c9829ffffffff,2.0,0.0,0.0,0.0,0.0
84c982bffffffff,3.0,0.0,0.0,0.0,3.0
84c982dffffffff,44.0,0.0,0.0,0.0,35.0
84c9861ffffffff,20.0,0.0,0.0,0.0,2.0
84c9863ffffffff,14.0,0.0,0.0,0.0,3.0
84c9865ffffffff,6.0,0.0,0.0,0.0,0.0
84c9867ffffffff,1.0,0.0,0.0,0.0,0.0
84c9869ffffffff,30.0,0.0,0.0,0.0,6.0
84c986bffffffff,4.0,0.0,0.0,0.0,2.0
84c986dffffffff,23.0,0.0,0.0,0.0,13.0
84c9901ffffffff,9.0,0.0,0.0,0.0,0.0
84c9905ffffffff,44.0,0.0,0.0,0.0,2.0
84c990bffffffff,4.0,0.0,0.0,0.0,0.0
84c990dffffffff,3.0,0.0,0.0,0.0,0.0
84c9911ffffffff,5.0,0.0,0.0,0.0,5.0
84c9915ffffffff,6.0,0.0,0.0,0.0,2.0
84c9917ffffffff,17.0,0.0,0.0,0.0,0.0
84c991bffffffff,33.0,0.0,0.0,0.0,19.0
84c9923ffffffff,22.0,0.0,0.0,0.0,5.0
84c9925ffffffff,5.0,0.0,0.0,0.0,0.0
84c9927ffffffff,24.0,0.0,0.0,0.0,3.0
84c992bffffffff,6.0,0.0,0.0,0.0,2.0
84c9931ffffffff,93.0,0.0,0.0,0.0,0.0
84c9935ffffffff,37.0,0.0,0.0,0.0,0.0
84c9939ffffffff,3.0,0.0,0.0,0.0,1.0
84c993bffffffff,5.0,0.0,0.0,0.0,0.0
84c993dffffffff,7.0,0.0,0.0,0.0,5.0
84c9949ffffffff,2.0,0.0,0.0,0.0,0.0
84c994bffffffff,4.0,0.0,0.0,0.0,0.0
84c9953ffffffff,4.0,0.0,0.0,0.0,0.0
84c9955ffffffff,5.0,0.0,0.0,0.0,0.0
84c9957ffffffff,1.0,0.0,0.0,0.0,0.0
84c9959ffffffff,2.0,0.0,0.0,0.0,0.0
84c995bffffffff,4.0,0.0,0.0,0.0,4.0
84c99c1ffffffff,14.0,0.0,0.0,0.0,3.0
84c99c5ffffffff,22.0,0.0,0.0,0.0,2.0
84c99c7ffffffff,10.0,0.0,0.0,0.0,1.0
84c99c9ffffffff,4.0,0.0,0.0,0.0,0.0
84c99cdffffffff,9.0,0.0,0.0,0.0,5.0
84c99e9ffffffff,26.0,0.0,0.0,0.0,0.0
84c99ebffffffff,10.0,0.0,0.0,0.0,0.0
84c9b03ffffffff,4.0,0.0,0.0,0.0,0.0
84c9b05ffffffff,2.0,0.0,0.0,0.0,2.0
84c9b07ffffffff,4.0,0.0,0.0,0.0,0.0
84c9b17ffffffff,102.0,0.0,0.0,0.0,22.0
84c9b31ffffffff,3.0,0.0,0.0,0.0,3.0
84c9b33ffffffff,93.0,0.0,0.0,0.0,16.0
84c9b3dffffffff,6.0,0.0,0.0,0.0,2.0
84c9b63ffffffff,2.0,0.0,0.0,0.0,0.0
84d46b3ffffffff,5.0,0.0,0.0,0.0,0.0
84d8925ffffffff,18.0,0.0,0.0,0.0,0.0
84d892dffffffff,8.0,0.0,0.0,0.0,0.0
84d8961ffffffff,6.0,0.0,0.0,0.0,0.0
84d8965ffffffff,3.0,0.0,0.0,0.0,0.0
84d896dffffffff,4.0,0.0,0.0,0.0,0.0
84d8b65ffffffff,9.0,0.0,0.0,0.0,0.0
84da803ffffffff,10.0,0.0,0.0,0.0,0.0
84da805ffffffff,2.0,0.0,0.0,0.0,0.0
84da809ffffffff,2.0,0.0,0.0,0.0,0.0
84da80dffffffff,3.0,0.0,0.0,0.0,0.0
84da813ffffffff,18.0,0.0,0.0,0.0,0.0
84da815ffffffff,11.0,0.0,0.0,0.0,0.0
84da817ffffffff,22.0,0.0,0.0,0.0,0.0
84da819ffffffff,2.0,0.0,0.0,0.0,0.0
84da823ffffffff,4.0,0.0,0.0,0.0,0.0
84da829ffffffff,18.0,0.0,0.0,0.0,0.0
84da831ffffffff,4.0,0.0,0.0,0.0,0.0
84da835ffffffff,11.0,0.0,0.0,0.0,0.0
84da839ffffffff,2.0,0.0,0.0,0.0,0.0
84da83bffffffff,11.0,0.0,0.0,0.0,0.0
84da83dffffffff,14.0,0.0,0.0,0.0,0.0
84da843ffffffff,55.0,0.0,0.0,0.0,0.0
84da851ffffffff,3.0,0.0,0.0,0.0,0.0
84da855ffffffff,3.0,0.0,0.0,0.0,0.0
84da857ffffffff,7.0,0.0,0.0,0.0,0.0
84da859ffffffff,5.0,0.0,0.0,0.0,0.0
84da85bffffffff,38.0,0.0,0.0,0.0,0.0
84da85dffffffff,4.0,0.0,0.0,0.0,0.0
84da861ffffffff,1.0,0.0,0.0,0.0,0.0
84da865ffffffff,2.0,0.0,0.0,0.0,0.0
84da867ffffffff,92.0,0.0,0.0,0.0,0.0
84da86bffffffff,1.0,0.0,0.0,0.0,0.0
84da8c3ffffffff,2.0,0.0,0.0,0.0,0.0
84da8c5ffffffff,4.0,0.0,0.0,0.0,0.0
84da8c9ffffffff,4.0,0.0,0.0,0.0,0.0
84da8cdffffffff,5.0,0.0,0.0,0.0,0.0
84da8ebffffffff,6.0,0.0,0.0,0.0,0.0
84da8edffffffff,32.0,0.0,0.0,0.0,0.0
84da901ffffffff,6.0,0.0,0.0,0.0,0.0
84da903ffffffff,3.0,0.0,0.0,0.0,0.0
84da905ffffffff,2.0,0.0,0.0,0.0,0.0
84da907ffffffff,6.0,0.0,0.0,0.0,0.0
84da909ffffffff,3.0,0.0,0.0,0.0,0.0
84da90bffffffff,6.0,0.0,0.0,0.0,0.0
84da90dffffffff,2.0,0.0,0.0,0.0,0.0
84da919ffffffff,11.0,0.0,0.0,0.0,0.0
84da91bffffffff,17.0,0.0,0.0,0.0,0.0
84da91dffffffff,9.0,0.0,0.0,0.0,0.0
84da921ffffffff,1.0,0.0,0.0,0.0,0.0
84da925ffffffff,10.0,0.0,0.0,0.0,0.0
84da929ffffffff,6.0,0.0,0.0,0.0,0.0
84da92bffffffff,4.0,0.0,0.0,0.0,0.0
84da92dffffffff,4.0,0.0,0.0,0.0,0.0
84da941ffffffff,5.0,0.0,0.0,0.0,0.0
84da945ffffffff,13.0,0.0,0.0,0.0,0.0
84da947ffffffff,28.0,0.0,0.0,0.0,0.0
84da94bffffffff,37.0,0.0,0.0,0.0,0.0
84da94dffffffff,18.0,0.0,0.0,0.0,0.0
84da951ffffffff,4.0,0.0,0.0,0.0,0.0
84da955ffffffff,8.0,0.0,0.0,0.0,0.0
84da957ffffffff,1.0,0.0,0.0,0.0,0.0
84da959ffffffff,6.0,0.0,0.0,0.0,0.0
84da95bffffffff,20.0,0.0,0.0,0.0,0.0
84da95dffffffff,1.0,0.0,0.0,0.0,0.0
84da961ffffffff,8.0,0.0,0.0,0.0,0.0
84da963ffffffff,4.0,0.0,0.0,0.0,0.0
84da965ffffffff,24.0,0.0,0.0,0.0,0.0
84da967ffffffff,4.0,0.0,0.0,0.0,0.0
84da969ffffffff,2.0,0.0,0.0,0.0,0.0
84da96bffffffff,2.0,0.0,0.0,0.0,0.0
84da96dffffffff,2.0,0.0,0.0,0.0,0.0
84da9c9ffffffff,24.0,0.0,0.0,0.0,0.0
84daaa1ffffffff,6.0,0.0,0.0,0.0,0.0
84daaa5ffffffff,5.0,0.0,0.0,0.0,0.0
84daaa7ffffffff,2.0,0.0,0.0,0.0,0.0
84daaabffffffff,39.0,0.0,0.0,0.0,0.0
84daaadffffffff,4.0,0.0,0.0,0.0,0.0
84dab35ffffffff,22.0,0.0,0.0,0.0,0.0
84dab37ffffffff,35.0,0.0,0.0,0.0,0.0
