cell_id,Centropus sinensis,Centropus sinensis [sinensis Group],Centropus sinensis parroti
8460abdffffffff,3.0,0.0,0.0
8460ac1ffffffff,4.0,0.0,0.0
8460ac3ffffffff,37.0,0.0,0.0
8460ac5ffffffff,11.0,0.0,0.0
8460ac7ffffffff,7.0,0.0,0.0
8460ac9ffffffff,6.0,0.0,0.0
8460acbffffffff,9.0,0.0,0.0
8460acdffffffff,107.0,0.0,0.0
8460ad1ffffffff,34.0,0.0,0.0
8460ad3ffffffff,308.0,0.0,8.0
8460ad5ffffffff,12.0,0.0,0.0
8460ad7ffffffff,291.0,0.0,0.0
8460ad9ffffffff,24.0,0.0,0.0
8460adbffffffff,67.0,0.0,3.0
8460ae1ffffffff,54.0,0.0,0.0
8460ae3ffffffff,65.0,0.0,0.0
8460ae7ffffffff,19.0,0.0,0.0
8460ae9ffffffff,9.0,0.0,0.0
8460aebffffffff,22.0,0.0,0.0
8460aedffffffff,5.0,0.0,0.0
8460b01ffffffff,3.0,0.0,0.0
8460b03ffffffff,4.0,0.0,0.0
8460b05ffffffff,6.0,0.0,0.0
8460b09ffffffff,76.0,0.0,0.0
8460b0bffffffff,2.0,0.0,0.0
8460b0dffffffff,3.0,0.0,0.0
8460b11ffffffff,63.0,0.0,0.0
8460b13ffffffff,6.0,0.0,0.0
8460b15ffffffff,9.0,0.0,0.0
8460b17ffffffff,79.0,0.0,0.0
8460b19ffffffff,290.0,0.0,0.0
8460b1bffffffff,694.0,0.0,0.0
8460b1dffffffff,2.0,0.0,0.0
8460b21ffffffff,3.0,0.0,0.0
8460b27ffffffff,52.0,0.0,0.0
8460b29ffffffff,24.0,0.0,0.0
8460b2bffffffff,14.0,0.0,0.0
8460b35ffffffff,1.0,0.0,0.0
8460b3bffffffff,16.0,0.0,0.0
8460b3dffffffff,65.0,0.0,0.0
8460b41ffffffff,20.0,0.0,0.0
8460b43ffffffff,2.0,0.0,0.0
8460b45ffffffff,6.0,0.0,0.0
8460b47ffffffff,76.0,0.0,0.0
8460b49ffffffff,9.0,0.0,0.0
8460b4dffffffff,2.0,0.0,0.0
8460b51ffffffff,4.0,0.0,0.0
8460b53ffffffff,198.0,0.0,0.0
8460b55ffffffff,2.0,0.0,0.0
8460b57ffffffff,16.0,0.0,0.0
8460b5bffffffff,2.0,0.0,0.0
8460b5dffffffff,7.0,0.0,0.0
8460b61ffffffff,12.0,0.0,0.0
8460b65ffffffff,1.0,0.0,0.0
8460b69ffffffff,7.0,0.0,0.0
8460b6bffffffff,11.0,0.0,0.0
8460b6dffffffff,13.0,0.0,0.0
8460f65ffffffff,8.0,0.0,0.0
8460f6dffffffff,18.0,0.0,0.0
8461005ffffffff,62.0,0.0,3.0
8461007ffffffff,39.0,0.0,6.0
8461021ffffffff,145.0,0.0,31.0
8461023ffffffff,216.0,0.0,54.0
8461025ffffffff,191.0,0.0,23.0
8461027ffffffff,256.0,0.0,78.0
8461029ffffffff,60.0,0.0,6.0
846102bffffffff,206.0,0.0,8.0
846102dffffffff,25.0,0.0,1.0
8461035ffffffff,86.0,0.0,2.0
846103dffffffff,81.0,0.0,1.0
8461067ffffffff,460.0,0.0,111.0
8461103ffffffff,6.0,0.0,0.0
846110bffffffff,4.0,0.0,1.0
8461111ffffffff,7.0,0.0,3.0
8461113ffffffff,47.0,0.0,0.0
8461115ffffffff,1.0,0.0,0.0
8461117ffffffff,159.0,0.0,35.0
8461119ffffffff,80.0,0.0,9.0
846111bffffffff,76.0,0.0,15.0
846111dffffffff,2.0,0.0,0.0
8461131ffffffff,20.0,0.0,10.0
8461151ffffffff,12.0,0.0,0.0
8461153ffffffff,1.0,0.0,0.0
8461157ffffffff,18.0,0.0,0.0
846115bffffffff,26.0,0.0,2.0
846118dffffffff,8.0,0.0,1.0
8461197ffffffff,4.0,0.0,0.0
84611a1ffffffff,26.0,0.0,3.0
84611a3ffffffff,13.0,0.0,0.0
84611a5ffffffff,1.0,0.0,0.0
84611a7ffffffff,4.0,0.0,0.0
84611adffffffff,180.0,0.0,6.0
84611b1ffffffff,22.0,0.0,1.0
84611b3ffffffff,29.0,0.0,2.0
84611b5ffffffff,62.0,0.0,1.0
84611b7ffffffff,7.0,0.0,0.0
84611bbffffffff,56.0,0.0,11.0
84611c1ffffffff,144.0,0.0,29.0
84611c5ffffffff,2.0,0.0,0.0
84611c7ffffffff,41.0,0.0,3.0
84611c9ffffffff,368.0,0.0,11.0
84611cbffffffff,1036.0,0.0,48.0
84611cdffffffff,114.0,0.0,4.0
84611e1ffffffff,70.0,0.0,6.0
84611e3ffffffff,7.0,0.0,1.0
84611e7ffffffff,60.0,0.0,0.0
84611e9ffffffff,22.0,0.0,2.0
84611ebffffffff,29.0,0.0,1.0
84611edffffffff,11.0,0.0,4.0
8461881ffffffff,19.0,0.0,0.0
8461883ffffffff,29.0,0.0,0.0
8461885ffffffff,1318.0,0.0,0.0
8461887ffffffff,39.0,0.0,0.0
8461889ffffffff,39.0,0.0,7.0
846188bffffffff,135.0,0.0,34.0
846188dffffffff,9.0,0.0,2.0
8461891ffffffff,173.0,0.0,0.0
8461893ffffffff,7127.0,0.0,655.0
8461895ffffffff,25.0,0.0,0.0
8461897ffffffff,130.0,0.0,0.0
8461899ffffffff,47.0,0.0,4.0
846189bffffffff,193.0,0.0,11.0
846189dffffffff,21.0,0.0,0.0
84618a1ffffffff,3.0,0.0,0.0
84618a3ffffffff,12.0,0.0,0.0
84618a7ffffffff,23.0,0.0,0.0
84618a9ffffffff,2.0,0.0,0.0
84618abffffffff,9.0,0.0,0.0
84618b1ffffffff,93.0,0.0,0.0
84618b3ffffffff,30.0,0.0,0.0
84618b5ffffffff,8.0,0.0,0.0
84618b9ffffffff,398.0,0.0,0.0
84618bbffffffff,18.0,0.0,0.0
84618bdffffffff,3.0,0.0,0.0
84618c1ffffffff,507.0,0.0,129.0
84618c3ffffffff,172.0,0.0,20.0
84618c5ffffffff,2317.0,0.0,617.0
84618c7ffffffff,631.0,0.0,126.0
84618cbffffffff,558.0,0.0,23.0
84618d1ffffffff,309.0,0.0,95.0
84618d3ffffffff,142.0,0.0,0.0
84618d5ffffffff,6.0,0.0,1.0
84618d7ffffffff,85.0,0.0,2.0
84618d9ffffffff,2.0,0.0,0.0
84618dbffffffff,60.0,0.0,2.0
84618ddffffffff,83.0,0.0,5.0
84618e1ffffffff,173.0,0.0,17.0
84618e3ffffffff,67.0,0.0,0.0
84618e9ffffffff,4.0,0.0,0.0
84618ebffffffff,314.0,0.0,35.0
8461981ffffffff,6.0,0.0,0.0
8461983ffffffff,2.0,0.0,0.0
8461985ffffffff,5.0,0.0,0.0
8461987ffffffff,27.0,0.0,0.0
846198dffffffff,8.0,0.0,0.0
8461991ffffffff,2.0,0.0,0.0
8461995ffffffff,8.0,0.0,0.0
8461997ffffffff,1.0,0.0,0.0
846199dffffffff,7.0,0.0,0.0
84619a3ffffffff,1.0,0.0,0.0
84619a5ffffffff,48.0,0.0,0.0
84619a9ffffffff,19.0,0.0,0.0
84619abffffffff,126.0,0.0,0.0
84619b3ffffffff,2.0,0.0,0.0
84619b7ffffffff,2.0,0.0,0.0
84619bdffffffff,77.0,0.0,0.0
84619d3ffffffff,2.0,0.0,0.0
84619e1ffffffff,3.0,0.0,0.0
84619e3ffffffff,5.0,0.0,0.0
84619e5ffffffff,25.0,0.0,0.0
84619e7ffffffff,4.0,0.0,0.0
8461a91ffffffff,63.0,0.0,13.0
8461a93ffffffff,55.0,0.0,3.0
8461a95ffffffff,27.0,0.0,5.0
8461a97ffffffff,69.0,0.0,2.0
8461a9dffffffff,146.0,0.0,23.0
8461ab1ffffffff,91.0,0.0,3.0
8461ab3ffffffff,31.0,0.0,17.0
8461ab7ffffffff,1210.0,0.0,15.0
8461ab9ffffffff,2.0,0.0,0.0
8461abbffffffff,113.0,0.0,76.0
8461ad1ffffffff,3.0,0.0,0.0
8461ad3ffffffff,21.0,0.0,4.0
8461ad7ffffffff,10.0,0.0,1.0
846410dffffffff,1.0,0.0,0.0
8464121ffffffff,10.0,0.0,0.0
8464125ffffffff,2.0,0.0,0.0
8464149ffffffff,2.0,0.0,0.0
846414dffffffff,4.0,0.0,0.0
8464161ffffffff,2.0,0.0,0.0
8464165ffffffff,51.0,4.0,0.0
8464169ffffffff,3.0,0.0,0.0
846416dffffffff,1444.0,508.0,0.0
8464225ffffffff,47.0,18.0,0.0
846422dffffffff,83.0,20.0,0.0
8464265ffffffff,36.0,10.0,0.0
8464267ffffffff,20.0,0.0,0.0
846426dffffffff,19.0,8.0,0.0
8464301ffffffff,2.0,2.0,0.0
8464303ffffffff,4.0,2.0,0.0
8464307ffffffff,6.0,4.0,0.0
8464309ffffffff,6.0,0.0,0.0
846430bffffffff,11.0,5.0,0.0
8464313ffffffff,35.0,28.0,0.0
8464315ffffffff,2.0,2.0,0.0
8464319ffffffff,253.0,68.0,0.0
846431dffffffff,42.0,26.0,0.0
8464323ffffffff,248.0,180.0,0.0
8464327ffffffff,17.0,3.0,0.0
846432bffffffff,76.0,46.0,0.0
8464331ffffffff,1.0,0.0,0.0
8464339ffffffff,5.0,2.0,0.0
846433dffffffff,35.0,21.0,0.0
8464341ffffffff,5.0,5.0,0.0
8464343ffffffff,185.0,114.0,0.0
8464347ffffffff,32.0,2.0,0.0
8464349ffffffff,28.0,28.0,0.0
846434bffffffff,24.0,13.0,0.0
8464353ffffffff,52.0,19.0,0.0
8464355ffffffff,9.0,8.0,0.0
8464357ffffffff,34.0,17.0,0.0
8464359ffffffff,91.0,55.0,0.0
846435bffffffff,73.0,26.0,0.0
8464363ffffffff,8.0,0.0,0.0
846436bffffffff,4.0,0.0,0.0
8464805ffffffff,60.0,18.0,0.0
846480bffffffff,11.0,0.0,0.0
846480dffffffff,85.0,50.0,0.0
8464811ffffffff,2.0,0.0,0.0
8464813ffffffff,6.0,0.0,0.0
846481dffffffff,3.0,0.0,0.0
8464821ffffffff,70.0,26.0,0.0
8464825ffffffff,276.0,86.0,0.0
8464827ffffffff,19.0,10.0,0.0
8464829ffffffff,659.0,354.0,0.0
846482bffffffff,271.0,67.0,0.0
846482dffffffff,305.0,80.0,0.0
8464835ffffffff,11.0,0.0,0.0
8464839ffffffff,59.0,0.0,0.0
8464841ffffffff,76.0,60.0,0.0
8464843ffffffff,2.0,2.0,0.0
8464845ffffffff,15.0,8.0,0.0
8464847ffffffff,5.0,0.0,0.0
8464849ffffffff,17.0,15.0,0.0
846484bffffffff,10.0,0.0,0.0
846484dffffffff,80.0,79.0,0.0
8464851ffffffff,4.0,0.0,0.0
8464855ffffffff,8.0,4.0,0.0
846485dffffffff,7.0,2.0,0.0
8464863ffffffff,2.0,0.0,0.0
8464867ffffffff,12.0,4.0,0.0
8464869ffffffff,14.0,12.0,0.0
846486dffffffff,2.0,0.0,0.0
84648a5ffffffff,2.0,0.0,0.0
84648b1ffffffff,2.0,0.0,0.0
84648b5ffffffff,5.0,2.0,0.0
84648c1ffffffff,28.0,4.0,0.0
84648c9ffffffff,37.0,6.0,0.0
84648cbffffffff,1.0,0.0,0.0
84648d1ffffffff,5.0,0.0,0.0
84648d3ffffffff,4.0,0.0,0.0
84648d9ffffffff,4.0,0.0,0.0
84648ddffffffff,7.0,0.0,0.0
84648ebffffffff,9.0,0.0,0.0
8464901ffffffff,359.0,119.0,0.0
8464903ffffffff,132.0,38.0,0.0
8464905ffffffff,2.0,0.0,0.0
8464909ffffffff,12.0,12.0,0.0
846490bffffffff,52.0,15.0,0.0
846490dffffffff,8.0,0.0,0.0
8464911ffffffff,280.0,76.0,0.0
846491bffffffff,8.0,3.0,0.0
846491dffffffff,343.0,113.0,0.0
8464925ffffffff,3.0,0.0,0.0
8464929ffffffff,6.0,0.0,0.0
8464947ffffffff,2.0,0.0,0.0
846494bffffffff,12.0,1.0,0.0
8464951ffffffff,96.0,82.0,0.0
8464953ffffffff,9.0,0.0,0.0
8464955ffffffff,103.0,67.0,0.0
8464957ffffffff,23.0,20.0,0.0
8464959ffffffff,42.0,42.0,0.0
846495dffffffff,43.0,35.0,0.0
8464963ffffffff,5.0,0.0,0.0
8464967ffffffff,12.0,0.0,0.0
8464981ffffffff,64.0,3.0,0.0
8464983ffffffff,26.0,13.0,0.0
8464985ffffffff,3.0,0.0,0.0
8464987ffffffff,1.0,0.0,0.0
8464999ffffffff,2.0,0.0,0.0
84649b5ffffffff,2.0,2.0,0.0
84649b7ffffffff,17.0,0.0,0.0
84649c9ffffffff,10.0,7.0,0.0
84649cdffffffff,4.0,0.0,0.0
84649d3ffffffff,6.0,0.0,0.0
84649d7ffffffff,2.0,0.0,0.0
84649e3ffffffff,2.0,0.0,0.0
8464a01ffffffff,21.0,17.0,0.0
8464a03ffffffff,2.0,0.0,0.0
8464a05ffffffff,73.0,71.0,0.0
8464a07ffffffff,25.0,15.0,0.0
8464a09ffffffff,42.0,42.0,0.0
8464a0bffffffff,1.0,0.0,0.0
8464a0dffffffff,133.0,123.0,0.0
8464a11ffffffff,6.0,4.0,0.0
8464a15ffffffff,2.0,2.0,0.0
8464a17ffffffff,10.0,7.0,0.0
8464a19ffffffff,2.0,0.0,0.0
8464a1bffffffff,2.0,0.0,0.0
8464a1dffffffff,4.0,2.0,0.0
8464a21ffffffff,68.0,68.0,0.0
8464a23ffffffff,49.0,47.0,0.0
8464a25ffffffff,106.0,99.0,0.0
8464a27ffffffff,60.0,60.0,0.0
8464a29ffffffff,265.0,128.0,0.0
8464a2bffffffff,64.0,60.0,0.0
8464a2dffffffff,74.0,52.0,0.0
8464a35ffffffff,22.0,3.0,0.0
8464a39ffffffff,2.0,0.0,0.0
8464a3dffffffff,75.0,20.0,0.0
8464a41ffffffff,184.0,47.0,0.0
8464a43ffffffff,128.0,91.0,0.0
8464a45ffffffff,122.0,40.0,0.0
8464a47ffffffff,135.0,116.0,0.0
8464a49ffffffff,305.0,105.0,0.0
8464a4bffffffff,435.0,121.0,0.0
8464a4dffffffff,146.0,100.0,0.0
8464a51ffffffff,19.0,4.0,0.0
8464a53ffffffff,4.0,2.0,0.0
8464a55ffffffff,11.0,9.0,0.0
8464a57ffffffff,308.0,6.0,0.0
8464a59ffffffff,85.0,70.0,0.0
8464a5bffffffff,48.0,41.0,0.0
8464a5dffffffff,145.0,60.0,0.0
8464a61ffffffff,1.0,0.0,0.0
8464a63ffffffff,6.0,6.0,0.0
8464a67ffffffff,14.0,14.0,0.0
8464a69ffffffff,15.0,6.0,0.0
8464a6bffffffff,38.0,35.0,0.0
8464a6dffffffff,10.0,6.0,0.0
8464acdffffffff,2.0,0.0,0.0
8464b03ffffffff,5.0,3.0,0.0
8464b05ffffffff,7.0,0.0,0.0
8464b09ffffffff,2.0,0.0,0.0
8464b13ffffffff,71.0,66.0,0.0
8464b17ffffffff,26.0,20.0,0.0
8464b1bffffffff,81.0,70.0,0.0
8464b21ffffffff,3.0,0.0,0.0
8464b25ffffffff,27.0,0.0,0.0
8464b29ffffffff,54.0,14.0,0.0
8464b2dffffffff,5.0,0.0,0.0
8464b31ffffffff,26.0,8.0,0.0
8464b37ffffffff,25.0,2.0,0.0
8464b41ffffffff,7.0,1.0,0.0
8464b43ffffffff,8.0,0.0,0.0
8464b45ffffffff,2.0,0.0,0.0
8464b47ffffffff,11.0,0.0,0.0
8464b49ffffffff,99.0,27.0,0.0
8464b4bffffffff,4.0,4.0,0.0
8464b4dffffffff,109.0,34.0,0.0
8464b51ffffffff,6.0,4.0,0.0
8464b53ffffffff,4.0,2.0,0.0
8464b55ffffffff,7.0,0.0,0.0
8464b57ffffffff,2.0,0.0,0.0
8464b59ffffffff,17.0,10.0,0.0
8464b5dffffffff,23.0,11.0,0.0
8464b61ffffffff,171.0,0.0,0.0
8464b63ffffffff,65.0,0.0,0.0
8464b65ffffffff,1.0,0.0,0.0
8464b67ffffffff,53.0,0.0,0.0
8464b69ffffffff,1.0,0.0,0.0
8464b6dffffffff,4.0,0.0,0.0
8465001ffffffff,2.0,0.0,0.0
8465005ffffffff,180.0,9.0,0.0
8465009ffffffff,18.0,0.0,0.0
846500bffffffff,13.0,0.0,0.0
8465015ffffffff,19.0,0.0,0.0
8465017ffffffff,1.0,0.0,0.0
8465019ffffffff,3.0,0.0,0.0
8465021ffffffff,2.0,0.0,0.0
8465023ffffffff,4.0,0.0,0.0
8465029ffffffff,25.0,0.0,0.0
846502bffffffff,48.0,0.0,0.0
846502dffffffff,5.0,0.0,0.0
8465033ffffffff,48.0,0.0,0.0
8465037ffffffff,2.0,0.0,0.0
8465039ffffffff,1.0,0.0,0.0
846503bffffffff,10.0,0.0,0.0
8465051ffffffff,20.0,0.0,0.0
8465053ffffffff,1.0,0.0,0.0
8465055ffffffff,46.0,0.0,0.0
8465057ffffffff,106.0,0.0,0.0
8465059ffffffff,9.0,0.0,0.0
846505dffffffff,28.0,0.0,0.0
8465063ffffffff,14.0,0.0,0.0
846506bffffffff,3.0,0.0,0.0
8465099ffffffff,1.0,0.0,0.0
846509bffffffff,1.0,0.0,0.0
84650c1ffffffff,1.0,0.0,0.0
84650d1ffffffff,2.0,0.0,0.0
84650d5ffffffff,1.0,0.0,0.0
84650e5ffffffff,5.0,0.0,0.0
8465113ffffffff,4.0,0.0,0.0
8465181ffffffff,15.0,0.0,0.0
8465183ffffffff,35.0,19.0,0.0
8465187ffffffff,43.0,8.0,0.0
8465189ffffffff,77.0,21.0,0.0
846518bffffffff,19.0,1.0,0.0
846518dffffffff,29.0,2.0,0.0
8465195ffffffff,28.0,16.0,0.0
8465199ffffffff,10.0,0.0,0.0
846519dffffffff,11.0,2.0,0.0
84651b1ffffffff,23.0,14.0,0.0
84651b3ffffffff,22.0,17.0,0.0
84651b5ffffffff,2.0,0.0,0.0
84651b7ffffffff,7.0,0.0,0.0
84651b9ffffffff,6.0,4.0,0.0
84651bbffffffff,2.0,2.0,0.0
84651bdffffffff,71.0,37.0,0.0
84651c1ffffffff,25.0,0.0,0.0
84651c3ffffffff,5.0,0.0,0.0
84651c7ffffffff,7.0,0.0,0.0
84651c9ffffffff,33.0,10.0,0.0
84651cbffffffff,6.0,0.0,0.0
84651cdffffffff,145.0,61.0,0.0
84651d1ffffffff,11.0,0.0,0.0
84651d9ffffffff,86.0,0.0,0.0
84651dbffffffff,8.0,0.0,0.0
84651ddffffffff,5.0,0.0,0.0
84651ebffffffff,10.0,0.0,0.0
8465205ffffffff,4.0,0.0,0.0
846520dffffffff,144.0,0.0,0.0
846521bffffffff,11.0,0.0,0.0
8465221ffffffff,2.0,0.0,0.0
8465223ffffffff,2.0,0.0,0.0
8465225ffffffff,10.0,0.0,0.0
8465227ffffffff,16.0,0.0,0.0
8465229ffffffff,38.0,0.0,0.0
846522bffffffff,2.0,0.0,0.0
846522dffffffff,2.0,0.0,0.0
8465231ffffffff,4.0,0.0,0.0
8465233ffffffff,3.0,0.0,0.0
846523dffffffff,12.0,0.0,0.0
8465257ffffffff,22.0,0.0,0.0
8465263ffffffff,49.0,0.0,0.0
8465267ffffffff,2.0,0.0,0.0
846526bffffffff,2.0,0.0,0.0
8465291ffffffff,1.0,0.0,0.0
8465295ffffffff,1.0,0.0,0.0
84652cdffffffff,2.0,0.0,0.0
84652d7ffffffff,1.0,0.0,0.0
84652d9ffffffff,1.0,0.0,0.0
84652e5ffffffff,1.0,0.0,0.0
8465561ffffffff,2.0,0.0,0.0
8465801ffffffff,14.0,2.0,0.0
8465803ffffffff,7.0,2.0,0.0
8465805ffffffff,9.0,0.0,0.0
8465807ffffffff,16.0,2.0,0.0
8465809ffffffff,2.0,0.0,0.0
846580bffffffff,3.0,2.0,0.0
846580dffffffff,26.0,2.0,0.0
8465811ffffffff,3.0,0.0,0.0
8465813ffffffff,13.0,10.0,0.0
8465815ffffffff,2.0,0.0,0.0
8465817ffffffff,4.0,4.0,0.0
8465819ffffffff,10.0,8.0,0.0
846581dffffffff,1.0,0.0,0.0
8465821ffffffff,76.0,5.0,0.0
8465823ffffffff,3.0,0.0,0.0
8465825ffffffff,5.0,0.0,0.0
8465827ffffffff,14.0,0.0,0.0
8465829ffffffff,8.0,5.0,0.0
846582bffffffff,4.0,0.0,0.0
846582dffffffff,2.0,0.0,0.0
8465833ffffffff,1.0,0.0,0.0
8465835ffffffff,528.0,36.0,0.0
8465837ffffffff,1.0,0.0,0.0
846583dffffffff,19.0,6.0,0.0
8465843ffffffff,1.0,1.0,0.0
8465845ffffffff,1.0,0.0,0.0
8465847ffffffff,627.0,40.0,0.0
8465849ffffffff,5.0,0.0,0.0
846584bffffffff,2.0,0.0,0.0
8465851ffffffff,27.0,7.0,0.0
8465859ffffffff,20.0,0.0,0.0
846585bffffffff,5.0,0.0,0.0
846585dffffffff,27.0,0.0,0.0
8465861ffffffff,8.0,0.0,0.0
8465863ffffffff,2.0,1.0,0.0
8465867ffffffff,5.0,0.0,0.0
846586bffffffff,174.0,16.0,0.0
846586dffffffff,3.0,0.0,0.0
8465885ffffffff,2.0,0.0,0.0
8465887ffffffff,126.0,56.0,0.0
8465891ffffffff,17.0,7.0,0.0
8465893ffffffff,20.0,5.0,0.0
8465895ffffffff,2.0,0.0,0.0
8465897ffffffff,100.0,47.0,0.0
846589bffffffff,19.0,2.0,0.0
84658a1ffffffff,8.0,7.0,0.0
84658a3ffffffff,196.0,62.0,0.0
84658a5ffffffff,8.0,8.0,0.0
84658a7ffffffff,35.0,35.0,0.0
84658a9ffffffff,103.0,10.0,0.0
84658abffffffff,53.0,27.0,0.0
84658adffffffff,12.0,4.0,0.0
84658b1ffffffff,247.0,39.0,0.0
84658b3ffffffff,873.0,276.0,0.0
84658b5ffffffff,222.0,137.0,0.0
84658b7ffffffff,78.0,22.0,0.0
84658bbffffffff,64.0,29.0,0.0
84658bdffffffff,5.0,0.0,0.0
84658e1ffffffff,4.0,4.0,0.0
84658e3ffffffff,303.0,71.0,0.0
84658e7ffffffff,23.0,19.0,0.0
84658e9ffffffff,7.0,4.0,0.0
8465903ffffffff,2.0,0.0,0.0
8465907ffffffff,15.0,0.0,0.0
8465909ffffffff,7.0,3.0,0.0
846590bffffffff,33.0,0.0,0.0
8465911ffffffff,351.0,56.0,0.0
8465913ffffffff,4.0,0.0,0.0
8465915ffffffff,5.0,0.0,0.0
8465919ffffffff,5.0,0.0,0.0
846591bffffffff,202.0,27.0,0.0
846591dffffffff,80.0,41.0,0.0
846592bffffffff,2.0,0.0,0.0
8465933ffffffff,4.0,0.0,0.0
8465935ffffffff,12.0,10.0,0.0
8465939ffffffff,2.0,0.0,0.0
846593dffffffff,1.0,0.0,0.0
8465941ffffffff,2.0,2.0,0.0
8465945ffffffff,4.0,0.0,0.0
8465955ffffffff,3.0,0.0,0.0
8465959ffffffff,20.0,0.0,0.0
846595dffffffff,31.0,0.0,0.0
8465961ffffffff,2.0,0.0,0.0
8465969ffffffff,6.0,0.0,0.0
8465981ffffffff,144.0,127.0,0.0
8465983ffffffff,2.0,0.0,0.0
8465985ffffffff,3.0,3.0,0.0
846598bffffffff,35.0,26.0,0.0
846598dffffffff,2.0,0.0,0.0
8465991ffffffff,16.0,5.0,0.0
8465993ffffffff,458.0,122.0,0.0
8465995ffffffff,11.0,6.0,0.0
8465997ffffffff,57.0,13.0,0.0
846599bffffffff,59.0,52.0,0.0
846599dffffffff,27.0,9.0,0.0
84659a1ffffffff,2.0,0.0,0.0
84659a3ffffffff,4.0,0.0,0.0
84659a5ffffffff,4.0,0.0,0.0
84659a7ffffffff,44.0,4.0,0.0
84659b1ffffffff,3.0,3.0,0.0
84659b3ffffffff,31.0,14.0,0.0
84659b5ffffffff,6.0,2.0,0.0
84659b7ffffffff,3.0,2.0,0.0
84659b9ffffffff,5.0,2.0,0.0
84659bdffffffff,2.0,0.0,0.0
84659c1ffffffff,68.0,15.0,0.0
84659c3ffffffff,218.0,25.0,0.0
84659c9ffffffff,449.0,67.0,0.0
84659cbffffffff,4.0,0.0,0.0
84659cdffffffff,5.0,2.0,0.0
84659d1ffffffff,8.0,2.0,0.0
84659dbffffffff,7.0,4.0,0.0
84659ddffffffff,2.0,0.0,0.0
84659e5ffffffff,4.0,0.0,0.0
84659e7ffffffff,4.0,0.0,0.0
84659e9ffffffff,20.0,0.0,0.0
8465a21ffffffff,11.0,0.0,0.0
8465a27ffffffff,20.0,0.0,0.0
8465a37ffffffff,5.0,0.0,0.0
8465a39ffffffff,2.0,0.0,0.0
8465b01ffffffff,487.0,49.0,0.0
8465b09ffffffff,13.0,6.0,0.0
8465b0bffffffff,10.0,0.0,0.0
8465b0dffffffff,3.0,2.0,0.0
8465b21ffffffff,42.0,6.0,0.0
8465b23ffffffff,28.0,0.0,0.0
8465b25ffffffff,12.0,5.0,0.0
8465b2bffffffff,26.0,4.0,0.0
8465b31ffffffff,1.0,0.0,0.0
8465b33ffffffff,99.0,14.0,0.0
8465b39ffffffff,25.0,2.0,0.0
8465b3dffffffff,87.0,15.0,0.0
8465b43ffffffff,2.0,0.0,0.0
8465b45ffffffff,6.0,0.0,0.0
8465b51ffffffff,3.0,0.0,0.0
8465b55ffffffff,5.0,0.0,0.0
8465b57ffffffff,88.0,0.0,0.0
8465b5bffffffff,5.0,0.0,0.0
8465b5dffffffff,3.0,0.0,0.0
8465b61ffffffff,22.0,3.0,0.0
8465b63ffffffff,1.0,0.0,0.0
8465b67ffffffff,10.0,0.0,0.0
8465b6bffffffff,39.0,5.0,0.0
8468021ffffffff,1.0,0.0,0.0
8468025ffffffff,53.0,0.0,0.0
8468029ffffffff,1.0,0.0,0.0
8468101ffffffff,38.0,19.0,0.0
8468103ffffffff,5.0,0.0,0.0
8468105ffffffff,1.0,0.0,0.0
8468111ffffffff,1.0,0.0,0.0
8468113ffffffff,10.0,1.0,0.0
8468119ffffffff,42.0,11.0,0.0
846811bffffffff,27.0,0.0,0.0
846811dffffffff,5.0,0.0,0.0
8468123ffffffff,18.0,6.0,0.0
8468129ffffffff,2.0,0.0,0.0
846812bffffffff,6.0,3.0,0.0
8468153ffffffff,6.0,0.0,0.0
8468157ffffffff,59.0,11.0,0.0
8468163ffffffff,2.0,0.0,0.0
8468167ffffffff,2.0,0.0,0.0
8468181ffffffff,10.0,0.0,0.0
8468183ffffffff,1.0,0.0,0.0
8468185ffffffff,47.0,0.0,0.0
8468189ffffffff,319.0,86.0,0.0
846818bffffffff,31.0,13.0,0.0
846818dffffffff,210.0,27.0,0.0
846819dffffffff,45.0,4.0,0.0
84681a9ffffffff,30.0,0.0,0.0
84681b9ffffffff,2.0,0.0,0.0
84681c3ffffffff,393.0,77.0,0.0
84681c5ffffffff,53.0,17.0,0.0
84681c7ffffffff,7.0,0.0,0.0
84681d5ffffffff,278.0,53.0,0.0
84681d7ffffffff,2.0,0.0,0.0
84681e3ffffffff,3.0,0.0,0.0
84681ebffffffff,3.0,0.0,0.0
84681edffffffff,12.0,0.0,0.0
8468281ffffffff,75.0,0.0,0.0
8468285ffffffff,182.0,11.0,0.0
84682a9ffffffff,12.0,1.0,0.0
84688adffffffff,2.0,0.0,0.0
84688c9ffffffff,2.0,0.0,0.0
8468965ffffffff,9.0,0.0,0.0
84689a3ffffffff,1.0,0.0,0.0
8468a1dffffffff,2.0,0.0,0.0
8468a59ffffffff,6.0,1.0,0.0
8468a5bffffffff,1.0,0.0,0.0
8468ab5ffffffff,1.0,0.0,0.0
8468ab7ffffffff,2.0,0.0,0.0
8468ac9ffffffff,13.0,6.0,0.0
8469149ffffffff,1.0,0.0,0.0
846914dffffffff,1.0,0.0,0.0
8469341ffffffff,1.0,1.0,0.0
8469345ffffffff,22.0,6.0,0.0
846934dffffffff,8.0,3.0,0.0
8469361ffffffff,2.0,0.0,0.0
848c101ffffffff,2.0,1.0,0.0
848c103ffffffff,6.0,0.0,0.0
