cell_id,Polioptila caerulea,Polioptila caerulea [obscura Group],Polioptila caerulea caerulea,Polioptila caerulea cozumelae
84446cdffffffff,2.0,0.0,2.0,0.0
84446d1ffffffff,10.0,0.0,0.0,0.0
84446d3ffffffff,13.0,0.0,2.0,0.0
84446d9ffffffff,2.0,0.0,0.0,0.0
84446dbffffffff,19.0,0.0,0.0,0.0
84446ddffffffff,9.0,0.0,0.0,0.0
84446e3ffffffff,4.0,0.0,4.0,0.0
84446e9ffffffff,1.0,0.0,0.0,0.0
84446ebffffffff,2.0,0.0,0.0,0.0
84446edffffffff,22.0,0.0,0.0,0.0
8444731ffffffff,2.0,0.0,0.0,0.0
844473bffffffff,3.0,0.0,0.0,0.0
844480dffffffff,1.0,0.0,0.0,0.0
8444843ffffffff,25.0,0.0,0.0,0.0
8444847ffffffff,23.0,0.0,0.0,0.0
844484bffffffff,175.0,0.0,0.0,0.0
8444859ffffffff,5.0,0.0,0.0,0.0
844485dffffffff,1.0,0.0,0.0,0.0
8444869ffffffff,2.0,0.0,0.0,0.0
844486bffffffff,1.0,0.0,0.0,0.0
8444a11ffffffff,5.0,0.0,5.0,0.0
8444a13ffffffff,3.0,0.0,3.0,0.0
8444a19ffffffff,5.0,0.0,0.0,0.0
8444a37ffffffff,23.0,0.0,0.0,0.0
8444a53ffffffff,10.0,0.0,4.0,0.0
8444a5bffffffff,36.0,0.0,10.0,0.0
8444a8bffffffff,2.0,0.0,2.0,0.0
8444a91ffffffff,2.0,0.0,2.0,0.0
8444a93ffffffff,2.0,0.0,0.0,0.0
8444a95ffffffff,3.0,0.0,2.0,0.0
8444a9bffffffff,3.0,0.0,1.0,0.0
8444abbffffffff,3.0,0.0,2.0,0.0
8444ac1ffffffff,1.0,0.0,1.0,0.0
8444ac3ffffffff,5.0,0.0,5.0,0.0
8444ad3ffffffff,9.0,0.0,0.0,0.0
8444ad5ffffffff,4.0,0.0,2.0,0.0
8444ad9ffffffff,21.0,0.0,3.0,0.0
8444adbffffffff,2.0,0.0,0.0,0.0
8444addffffffff,6.0,0.0,0.0,0.0
8444ae9ffffffff,1.0,0.0,1.0,0.0
8444b17ffffffff,1.0,0.0,0.0,0.0
8444b57ffffffff,10.0,0.0,0.0,0.0
8444c01ffffffff,1.0,0.0,0.0,0.0
8444c11ffffffff,31.0,0.0,0.0,0.0
8444c13ffffffff,44.0,0.0,2.0,0.0
8444c15ffffffff,2.0,0.0,0.0,0.0
8444c1bffffffff,33.0,0.0,0.0,0.0
8444c27ffffffff,2.0,0.0,0.0,0.0
8444c37ffffffff,1.0,0.0,0.0,0.0
8444c39ffffffff,12.0,0.0,0.0,0.0
8444c3bffffffff,36.0,0.0,2.0,0.0
8444c57ffffffff,3.0,0.0,0.0,0.0
8444c83ffffffff,2.0,0.0,0.0,0.0
8444c85ffffffff,2.0,0.0,0.0,0.0
8444c87ffffffff,5.0,0.0,4.0,0.0
8444c89ffffffff,4.0,0.0,0.0,0.0
8444c8bffffffff,2.0,0.0,0.0,0.0
8444c91ffffffff,7.0,0.0,0.0,0.0
8444c99ffffffff,22.0,0.0,0.0,0.0
8444c9dffffffff,2.0,0.0,0.0,0.0
8444ca1ffffffff,2.0,0.0,2.0,0.0
8444ca3ffffffff,7.0,0.0,1.0,0.0
8444cabffffffff,1.0,0.0,0.0,0.0
8444cb1ffffffff,1.0,0.0,0.0,0.0
8444cb5ffffffff,2.0,0.0,0.0,0.0
8444cb9ffffffff,5.0,0.0,0.0,0.0
8444cbbffffffff,1.0,0.0,0.0,0.0
8444cbdffffffff,17.0,0.0,13.0,0.0
8444cc1ffffffff,4.0,0.0,2.0,0.0
8444cc5ffffffff,2.0,0.0,0.0,0.0
8444cc7ffffffff,2.0,0.0,0.0,0.0
8444ccdffffffff,3.0,0.0,0.0,0.0
8444cd1ffffffff,8.0,0.0,3.0,0.0
8444cd3ffffffff,3.0,0.0,3.0,0.0
8444cd5ffffffff,12.0,0.0,0.0,0.0
8444cd7ffffffff,23.0,0.0,0.0,0.0
8444cd9ffffffff,1.0,0.0,0.0,0.0
8444ce5ffffffff,3.0,0.0,2.0,0.0
8444d01ffffffff,1.0,0.0,0.0,0.0
8444d03ffffffff,14.0,0.0,0.0,0.0
8444d07ffffffff,6.0,0.0,0.0,0.0
8444d0bffffffff,5.0,0.0,0.0,0.0
8444d15ffffffff,2.0,0.0,0.0,0.0
8444d17ffffffff,6.0,0.0,0.0,0.0
8444d23ffffffff,11.0,0.0,0.0,0.0
8444d35ffffffff,4.0,0.0,0.0,0.0
8444d3bffffffff,23.0,0.0,0.0,0.0
8444d51ffffffff,18.0,0.0,4.0,0.0
8444d5dffffffff,44.0,0.0,0.0,0.0
8444d85ffffffff,8.0,0.0,8.0,0.0
8444d87ffffffff,4.0,0.0,0.0,0.0
8444d91ffffffff,3.0,0.0,0.0,0.0
8444d93ffffffff,4.0,0.0,0.0,0.0
8444d99ffffffff,2.0,0.0,0.0,0.0
8444da1ffffffff,3.0,0.0,2.0,0.0
8444da5ffffffff,2.0,0.0,2.0,0.0
8444dabffffffff,2.0,0.0,2.0,0.0
8444db5ffffffff,74.0,0.0,53.0,0.0
8444dbbffffffff,7.0,0.0,0.0,0.0
8444dd1ffffffff,4.0,0.0,2.0,0.0
8444dd3ffffffff,6.0,0.0,6.0,0.0
8444dd5ffffffff,24.0,0.0,2.0,0.0
8444dd9ffffffff,13.0,0.0,0.0,0.0
8444ddbffffffff,4.0,0.0,4.0,0.0
8444dddffffffff,6.0,0.0,2.0,0.0
8444de7ffffffff,3.0,0.0,0.0,0.0
8444de9ffffffff,2.0,0.0,0.0,0.0
8444e33ffffffff,3.0,0.0,0.0,0.0
8444e47ffffffff,4.0,0.0,0.0,0.0
8444e91ffffffff,2.0,0.0,0.0,0.0
8444e93ffffffff,2.0,0.0,0.0,0.0
8444eb3ffffffff,2.0,0.0,0.0,0.0
8444ed1ffffffff,2.0,0.0,0.0,0.0
8444ed3ffffffff,5.0,0.0,0.0,0.0
8444ed7ffffffff,1.0,0.0,0.0,0.0
8444ee7ffffffff,4.0,0.0,0.0,0.0
8444eedffffffff,7.0,0.0,0.0,0.0
8444f01ffffffff,2.0,0.0,2.0,0.0
8444f05ffffffff,2.0,0.0,2.0,0.0
8444f07ffffffff,7.0,0.0,7.0,0.0
8444f09ffffffff,2.0,0.0,2.0,0.0
8444f31ffffffff,2.0,0.0,0.0,0.0
8444f37ffffffff,6.0,0.0,0.0,0.0
8444f3dffffffff,2.0,0.0,0.0,0.0
8444f43ffffffff,3.0,0.0,0.0,0.0
8444f4dffffffff,2.0,0.0,0.0,0.0
8444f51ffffffff,2.0,0.0,2.0,0.0
8444f5dffffffff,2.0,0.0,2.0,0.0
8444f6dffffffff,1.0,0.0,1.0,0.0
8445019ffffffff,4.0,0.0,0.0,0.0
8445083ffffffff,8.0,8.0,0.0,0.0
8445087ffffffff,22.0,22.0,0.0,0.0
844508bffffffff,4.0,4.0,0.0,0.0
8445091ffffffff,11.0,11.0,0.0,0.0
8445095ffffffff,9.0,9.0,0.0,0.0
8445097ffffffff,4.0,4.0,0.0,0.0
844509bffffffff,359.0,359.0,0.0,0.0
844509dffffffff,2.0,2.0,0.0,0.0
84450a3ffffffff,2.0,2.0,0.0,0.0
84450b1ffffffff,66.0,66.0,0.0,0.0
84450b5ffffffff,11.0,11.0,0.0,0.0
84450bdffffffff,14.0,14.0,0.0,0.0
84450d1ffffffff,15.0,15.0,0.0,0.0
84450d3ffffffff,116.0,116.0,0.0,0.0
84450d5ffffffff,22.0,22.0,0.0,0.0
84450ddffffffff,12.0,12.0,0.0,0.0
844520dffffffff,1.0,0.0,0.0,0.0
8445247ffffffff,2.0,0.0,0.0,0.0
844524bffffffff,1.0,0.0,0.0,0.0
8445261ffffffff,3.0,0.0,0.0,0.0
84452a1ffffffff,6.0,0.0,1.0,0.0
84452a5ffffffff,7.0,0.0,0.0,0.0
84452adffffffff,1.0,0.0,0.0,0.0
84452e1ffffffff,12.0,0.0,0.0,0.0
84452e3ffffffff,3.0,0.0,0.0,0.0
84452e5ffffffff,1.0,0.0,0.0,0.0
84452e9ffffffff,1.0,0.0,0.0,0.0
8445649ffffffff,4.0,0.0,2.0,0.0
8445721ffffffff,31.0,31.0,0.0,0.0
8445723ffffffff,2.0,2.0,0.0,0.0
8445725ffffffff,5.0,5.0,0.0,0.0
844572dffffffff,1.0,1.0,0.0,0.0
84458c7ffffffff,6.0,0.0,0.0,0.0
8445a33ffffffff,28.0,0.0,0.0,0.0
8448035ffffffff,1.0,0.0,0.0,0.0
84480adffffffff,6.0,0.0,6.0,0.0
8448101ffffffff,2.0,0.0,0.0,0.0
8448147ffffffff,2.0,0.0,0.0,0.0
844816bffffffff,2.0,0.0,0.0,0.0
84482bdffffffff,1.0,0.0,0.0,0.0
84482e5ffffffff,1.0,0.0,0.0,0.0
844830dffffffff,4.0,4.0,0.0,0.0
8448337ffffffff,2.0,0.0,0.0,0.0
8448361ffffffff,25.0,18.0,0.0,0.0
8448363ffffffff,35.0,35.0,0.0,0.0
8448365ffffffff,2.0,2.0,0.0,0.0
8448369ffffffff,9.0,9.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0,0.0
84484a5ffffffff,3.0,0.0,0.0,0.0
84484a7ffffffff,1.0,0.0,0.0,0.0
8448597ffffffff,6.0,0.0,0.0,0.0
84485abffffffff,2.0,2.0,0.0,0.0
84485b1ffffffff,7.0,0.0,0.0,0.0
84485b3ffffffff,6.0,0.0,0.0,0.0
84485b5ffffffff,5.0,0.0,0.0,0.0
84485bbffffffff,8.0,0.0,0.0,0.0
84485bdffffffff,8.0,6.0,0.0,0.0
84485ddffffffff,9.0,0.0,0.0,0.0
8448723ffffffff,2.0,0.0,0.0,0.0
844880dffffffff,1.0,0.0,0.0,0.0
8448825ffffffff,2.0,0.0,2.0,0.0
8448831ffffffff,2.0,0.0,2.0,0.0
8448833ffffffff,1.0,0.0,1.0,0.0
8448837ffffffff,7.0,4.0,0.0,0.0
84488a7ffffffff,2.0,0.0,0.0,0.0
84488b1ffffffff,5.0,0.0,0.0,0.0
84488b9ffffffff,3.0,0.0,0.0,0.0
84488ddffffffff,4.0,4.0,0.0,0.0
84488e1ffffffff,2.0,0.0,2.0,0.0
84488e3ffffffff,2.0,0.0,0.0,0.0
84488ebffffffff,1.0,0.0,0.0,0.0
84488edffffffff,1.0,0.0,1.0,0.0
8448903ffffffff,3.0,0.0,0.0,0.0
844890bffffffff,3.0,0.0,0.0,0.0
8448919ffffffff,2.0,0.0,0.0,0.0
844891bffffffff,2.0,0.0,0.0,0.0
8448923ffffffff,2.0,0.0,0.0,0.0
8448933ffffffff,2.0,0.0,0.0,0.0
8448935ffffffff,1.0,0.0,1.0,0.0
8448937ffffffff,2.0,0.0,0.0,0.0
844893bffffffff,4.0,0.0,0.0,0.0
844893dffffffff,6.0,0.0,2.0,0.0
8448951ffffffff,18.0,0.0,4.0,0.0
8448953ffffffff,2.0,0.0,0.0,0.0
8448955ffffffff,7.0,0.0,2.0,0.0
8448957ffffffff,11.0,0.0,0.0,0.0
8448985ffffffff,4.0,0.0,0.0,0.0
844898dffffffff,2.0,0.0,0.0,0.0
8448991ffffffff,7.0,0.0,0.0,0.0
8448993ffffffff,11.0,0.0,2.0,0.0
8448997ffffffff,4.0,0.0,0.0,0.0
8448999ffffffff,5.0,0.0,3.0,0.0
844899bffffffff,6.0,0.0,6.0,0.0
84489a9ffffffff,13.0,0.0,0.0,0.0
84489abffffffff,2.0,0.0,0.0,0.0
84489adffffffff,5.0,0.0,0.0,0.0
84489bbffffffff,2.0,0.0,0.0,0.0
84489c1ffffffff,3.0,0.0,1.0,0.0
84489c9ffffffff,2.0,0.0,0.0,0.0
84489cdffffffff,3.0,0.0,0.0,0.0
84489d1ffffffff,3.0,0.0,3.0,0.0
84489d3ffffffff,1.0,0.0,0.0,0.0
84489d5ffffffff,2.0,2.0,0.0,0.0
84489d9ffffffff,4.0,0.0,4.0,0.0
84489ddffffffff,5.0,0.0,5.0,0.0
84489e1ffffffff,2.0,0.0,0.0,0.0
84489e7ffffffff,1.0,0.0,0.0,0.0
84489ebffffffff,1.0,0.0,0.0,0.0
8448a21ffffffff,6.0,0.0,0.0,0.0
8448ab3ffffffff,2.0,2.0,0.0,0.0
8448ab7ffffffff,70.0,63.0,4.0,0.0
8448b13ffffffff,8.0,0.0,5.0,0.0
8448b15ffffffff,4.0,0.0,1.0,0.0
8448b2bffffffff,1.0,0.0,1.0,0.0
8448b39ffffffff,35.0,0.0,8.0,0.0
8448b3bffffffff,3.0,0.0,0.0,0.0
8448b3dffffffff,2.0,0.0,2.0,0.0
8448c05ffffffff,16.0,2.0,0.0,0.0
8448c07ffffffff,3.0,2.0,0.0,0.0
8448c13ffffffff,3.0,0.0,0.0,0.0
8448c19ffffffff,2.0,0.0,0.0,0.0
8448c1bffffffff,1.0,0.0,0.0,0.0
8448c2bffffffff,9.0,2.0,0.0,0.0
8448c2dffffffff,8.0,0.0,0.0,0.0
8448c35ffffffff,15.0,0.0,0.0,0.0
8448c59ffffffff,34.0,32.0,0.0,0.0
8448c5bffffffff,2.0,0.0,0.0,0.0
8448c5dffffffff,6.0,2.0,0.0,0.0
8448c61ffffffff,2.0,0.0,0.0,0.0
8448c63ffffffff,13.0,0.0,0.0,0.0
8448c69ffffffff,3.0,2.0,0.0,0.0
8448c89ffffffff,5.0,3.0,0.0,0.0
8448c9bffffffff,1.0,0.0,0.0,0.0
8448cb5ffffffff,2.0,2.0,0.0,0.0
8448cc5ffffffff,3.0,0.0,0.0,0.0
8448cd3ffffffff,4.0,3.0,0.0,0.0
8448cd9ffffffff,78.0,23.0,2.0,0.0
8448cdbffffffff,8.0,4.0,0.0,0.0
8448cddffffffff,1.0,0.0,0.0,0.0
8448cebffffffff,1.0,0.0,0.0,0.0
8448d35ffffffff,2.0,0.0,0.0,0.0
8448d4bffffffff,21.0,18.0,0.0,0.0
8448d83ffffffff,95.0,0.0,0.0,0.0
8448d87ffffffff,29.0,0.0,0.0,0.0
8448d89ffffffff,16.0,0.0,0.0,0.0
8448dc7ffffffff,2.0,2.0,0.0,0.0
8448dcbffffffff,12.0,0.0,0.0,0.0
8448e2bffffffff,1.0,0.0,0.0,0.0
8448e37ffffffff,4.0,0.0,0.0,0.0
8448e81ffffffff,8.0,2.0,0.0,0.0
8448e83ffffffff,2.0,0.0,0.0,0.0
8448e85ffffffff,86.0,18.0,0.0,0.0
8448e89ffffffff,3.0,0.0,0.0,0.0
8448e8dffffffff,14.0,5.0,0.0,0.0
8448e97ffffffff,9.0,3.0,6.0,0.0
8448ea1ffffffff,4.0,0.0,0.0,0.0
8448ea5ffffffff,3.0,0.0,0.0,0.0
8448ea9ffffffff,4.0,2.0,0.0,0.0
8448eabffffffff,17.0,6.0,0.0,0.0
8448eadffffffff,11.0,0.0,0.0,0.0
8448eb1ffffffff,37.0,11.0,0.0,0.0
8448eb3ffffffff,35.0,4.0,1.0,0.0
8448eb5ffffffff,6.0,0.0,0.0,0.0
8448eb7ffffffff,10.0,2.0,0.0,0.0
8448ebbffffffff,4.0,2.0,0.0,0.0
8448ec7ffffffff,6.0,0.0,6.0,0.0
8448ed3ffffffff,11.0,4.0,0.0,0.0
8448ed7ffffffff,1.0,1.0,0.0,0.0
8448ee1ffffffff,2.0,0.0,0.0,0.0
8448ee3ffffffff,4.0,0.0,0.0,0.0
8448ee7ffffffff,2.0,2.0,0.0,0.0
8448ee9ffffffff,4.0,3.0,0.0,0.0
8448eebffffffff,16.0,0.0,0.0,0.0
8448f23ffffffff,4.0,2.0,0.0,0.0
8448f25ffffffff,21.0,2.0,0.0,0.0
8448f63ffffffff,4.0,4.0,0.0,0.0
8449821ffffffff,2.0,0.0,0.0,0.0
844982dffffffff,1.0,0.0,0.0,0.0
844983dffffffff,6.0,0.0,0.0,0.0
8449869ffffffff,4.0,0.0,0.0,0.0
8449907ffffffff,1.0,0.0,0.0,0.0
844990dffffffff,1.0,0.0,0.0,0.0
8449911ffffffff,2.0,0.0,0.0,0.0
844993dffffffff,2.0,0.0,0.0,0.0
8449941ffffffff,3.0,0.0,0.0,0.0
8449951ffffffff,2.0,2.0,0.0,0.0
8449959ffffffff,6.0,2.0,2.0,0.0
844995bffffffff,5.0,3.0,0.0,0.0
844995dffffffff,5.0,0.0,0.0,0.0
8449961ffffffff,12.0,0.0,0.0,0.0
8449963ffffffff,20.0,0.0,2.0,0.0
8449965ffffffff,96.0,0.0,1.0,0.0
8449967ffffffff,3.0,0.0,0.0,0.0
8449969ffffffff,4.0,0.0,0.0,0.0
844996bffffffff,3.0,0.0,3.0,0.0
844996dffffffff,7.0,0.0,0.0,0.0
8449981ffffffff,4.0,0.0,0.0,0.0
8449987ffffffff,4.0,4.0,0.0,0.0
84499cdffffffff,1.0,0.0,0.0,0.0
8449a21ffffffff,1.0,1.0,0.0,0.0
8449a3dffffffff,1.0,1.0,0.0,0.0
8449a8dffffffff,2.0,0.0,0.0,0.0
8449b23ffffffff,1.0,0.0,0.0,0.0
8449b33ffffffff,1.0,0.0,0.0,0.0
8449b37ffffffff,2.0,2.0,0.0,0.0
844c837ffffffff,7.0,0.0,0.0,0.0
844c887ffffffff,2.0,0.0,0.0,0.0
844caa3ffffffff,1.0,0.0,0.0,0.0
844caa5ffffffff,1.0,0.0,0.0,0.0
8467961ffffffff,3.0,0.0,0.0,0.0
846d04bffffffff,1.0,0.0,1.0,0.0
846d05bffffffff,2.0,0.0,2.0,0.0
846d159ffffffff,4.0,0.0,1.0,0.0
846d203ffffffff,4.0,4.0,0.0,0.0
846d219ffffffff,2.0,2.0,0.0,0.0
846d21dffffffff,2.0,0.0,0.0,0.0
846d231ffffffff,15.0,0.0,3.0,0.0
846d233ffffffff,1.0,0.0,1.0,0.0
846d239ffffffff,3.0,0.0,1.0,0.0
846d23bffffffff,5.0,0.0,0.0,0.0
846d23dffffffff,2.0,0.0,0.0,0.0
846d251ffffffff,3.0,3.0,0.0,0.0
846d253ffffffff,5.0,5.0,0.0,0.0
846d299ffffffff,4.0,0.0,0.0,0.0
846d2b9ffffffff,2.0,0.0,0.0,0.0
846d2c9ffffffff,2.0,2.0,0.0,0.0
846d2e5ffffffff,1.0,0.0,1.0,0.0
846d2ebffffffff,2.0,0.0,0.0,0.0
846d305ffffffff,2.0,0.0,2.0,0.0
846d319ffffffff,2.0,2.0,0.0,0.0
846d32bffffffff,39.0,15.0,21.0,0.0
846d337ffffffff,5.0,0.0,5.0,0.0
846d33dffffffff,13.0,4.0,0.0,0.0
846d34dffffffff,10.0,0.0,0.0,0.0
846d35bffffffff,5.0,0.0,5.0,0.0
846d35dffffffff,2.0,0.0,0.0,0.0
846d365ffffffff,2.0,2.0,0.0,0.0
846d36dffffffff,1.0,0.0,0.0,0.0
846d645ffffffff,47.0,0.0,0.0,0.0
846d651ffffffff,2.0,0.0,0.0,0.0
846d657ffffffff,2.0,0.0,0.0,0.0
846d66bffffffff,1.0,0.0,0.0,0.0
846d741ffffffff,3.0,0.0,0.0,0.0
846d745ffffffff,2.0,0.0,0.0,0.0
846d747ffffffff,2.0,0.0,0.0,0.0
846d74bffffffff,4.0,0.0,0.0,0.0
846d75bffffffff,2.0,0.0,0.0,0.0
