cell_id,Passerculus sandwichensis,Passerculus sandwichensis [sandwichensis Group],Passerculus sandwichensis princeps,Passerculus sandwichensis [guttatus Group],Passerculus sandwichensis sanctorum,Passerculus sandwichensis rostratus/atratus
832aa0fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832aa1fffffffff,24.0,3.0,0.0,0.0,0.0,0.0
832aa2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832aa3fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832aa4fffffffff,153.0,62.0,0.0,0.0,0.0,0.0
832aa5fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832aa6fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832aa8fffffffff,356.0,106.0,22.0,0.0,0.0,0.0
832aa9fffffffff,130.0,35.0,45.0,0.0,0.0,0.0
832aaafffffffff,105.0,8.0,2.0,0.0,0.0,0.0
832aabfffffffff,10.0,7.0,0.0,0.0,0.0,0.0
832aacfffffffff,808.0,44.0,0.0,0.0,0.0,0.0
832aadfffffffff,170.0,15.0,61.0,0.0,0.0,0.0
832aaefffffffff,58.0,7.0,0.0,0.0,0.0,0.0
832ab0fffffffff,87.0,4.0,0.0,0.0,0.0,0.0
832ab1fffffffff,46.0,0.0,0.0,0.0,0.0,0.0
832ab2fffffffff,223.0,2.0,0.0,0.0,0.0,0.0
832ab3fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832ab4fffffffff,88.0,25.0,0.0,0.0,0.0,0.0
832ab5fffffffff,178.0,73.0,0.0,0.0,0.0,0.0
832ab6fffffffff,68.0,3.0,0.0,0.0,0.0,0.0
832ac6fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
832ad1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ad3fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
832ad4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832ad5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832af0fffffffff,23.0,2.0,13.0,0.0,0.0,0.0
832af1fffffffff,5.0,1.0,0.0,0.0,0.0,0.0
832af3fffffffff,14.0,0.0,4.0,0.0,0.0,0.0
832af6fffffffff,96.0,19.0,31.0,0.0,0.0,0.0
832b00fffffffff,5.0,1.0,0.0,0.0,0.0,0.0
832b01fffffffff,16.0,2.0,4.0,0.0,0.0,0.0
832b03fffffffff,71.0,3.0,14.0,0.0,0.0,0.0
832b06fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832b0afffffffff,99.0,3.0,57.0,0.0,0.0,0.0
832b0cfffffffff,47.0,2.0,31.0,0.0,0.0,0.0
832b0efffffffff,3.0,2.0,1.0,0.0,0.0,0.0
832b12fffffffff,21.0,1.0,0.0,0.0,0.0,0.0
832b16fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832b18fffffffff,32.0,7.0,4.0,0.0,0.0,0.0
832b19fffffffff,15.0,0.0,5.0,0.0,0.0,0.0
832b1afffffffff,43.0,10.0,0.0,0.0,0.0,0.0
832b1bfffffffff,13.0,1.0,6.0,0.0,0.0,0.0
832b1cfffffffff,3.0,3.0,0.0,0.0,0.0,0.0
832b1dfffffffff,22.0,1.0,9.0,0.0,0.0,0.0
832b21fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832b23fffffffff,5.0,4.0,0.0,0.0,0.0,0.0
832b24fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832b29fffffffff,187.0,3.0,184.0,0.0,0.0,0.0
832b2cfffffffff,4.0,2.0,2.0,0.0,0.0,0.0
832b2efffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832b30fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,8.0,2.0,0.0,0.0,0.0,0.0
832b33fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832b80fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,51.0,10.0,0.0,0.0,0.0,0.0
832b82fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832b83fffffffff,51.0,8.0,0.0,0.0,0.0,0.0
832b85fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832b88fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b89fffffffff,49.0,6.0,0.0,0.0,0.0,0.0
832b8afffffffff,15.0,8.0,0.0,0.0,0.0,0.0
832b8bfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832b8cfffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832b8dfffffffff,168.0,0.0,0.0,0.0,0.0,0.0
832b8efffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832b90fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b91fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
832b92fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b93fffffffff,10.0,2.0,0.0,0.0,0.0,0.0
832b94fffffffff,30.0,4.0,0.0,0.0,0.0,0.0
832b98fffffffff,99.0,18.0,0.0,0.0,0.0,0.0
832b99fffffffff,39.0,12.0,0.0,0.0,0.0,0.0
832b9afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b9bfffffffff,100.0,3.0,0.0,0.0,0.0,0.0
832b9cfffffffff,19.0,4.0,0.0,0.0,0.0,0.0
832b9dfffffffff,319.0,100.0,0.0,0.0,0.0,0.0
832b9efffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832ba0fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832ba5fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
832ba8fffffffff,94.0,2.0,0.0,0.0,0.0,0.0
832ba9fffffffff,9.0,4.0,0.0,0.0,0.0,0.0
832baafffffffff,117.0,0.0,0.0,0.0,0.0,0.0
832babfffffffff,49.0,41.0,0.0,0.0,0.0,0.0
832bacfffffffff,22.0,2.0,1.0,0.0,0.0,0.0
832badfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832bb3fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
834412fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834413fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834414fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834416fffffffff,4.0,1.0,0.0,0.0,0.0,0.0
83441afffffffff,32.0,11.0,0.0,0.0,0.0,0.0
83441efffffffff,23.0,0.0,0.0,0.0,0.0,0.0
834424fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834440fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
834441fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834442fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834444fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,69.0,0.0,0.0,0.0,0.0,0.0
834446fffffffff,8.0,1.0,0.0,0.0,0.0,0.0
834448fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
834449fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83444afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83444cfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83444dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83444efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834450fffffffff,19.0,1.0,0.0,0.0,0.0,0.0
834452fffffffff,9.0,2.0,0.0,0.0,0.0,0.0
834455fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
834456fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834459fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83445afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83445dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834463fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834469fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83446afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83446bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,16.0,6.0,0.0,0.0,0.0,0.0
83446dfffffffff,60.0,2.0,0.0,0.0,0.0,0.0
83446efffffffff,14.0,0.0,0.0,0.0,0.0,0.0
834471fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834473fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834480fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834485fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834486fffffffff,12.0,4.0,0.0,0.0,0.0,0.0
8344a3fffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8344a5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344a8fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344a9fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8344abfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8344acfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344adfffffffff,11.0,2.0,0.0,0.0,0.0,0.0
8344aefffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344b0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344b5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344c1fffffffff,170.0,0.0,0.0,0.0,0.0,0.0
8344c2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344c3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344c4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344c5fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8344c8fffffffff,27.0,4.0,0.0,0.0,0.0,0.0
8344c9fffffffff,101.0,2.0,0.0,0.0,0.0,0.0
8344cafffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8344cbfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344ccfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8344cdfffffffff,21.0,1.0,0.0,0.0,0.0,0.0
8344cefffffffff,31.0,13.0,0.0,0.0,0.0,0.0
8344d0fffffffff,5.0,1.0,0.0,0.0,0.0,0.0
8344d2fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8344d3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344d5fffffffff,21.0,1.0,0.0,0.0,0.0,0.0
8344d8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344d9fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8344dafffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344dbfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344ddfffffffff,65.0,5.0,0.0,0.0,0.0,0.0
8344defffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344e0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8344e2fffffffff,6.0,3.0,0.0,0.0,0.0,0.0
8344e3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344e4fffffffff,5.0,3.0,0.0,0.0,0.0,0.0
8344e6fffffffff,8.0,2.0,0.0,0.0,0.0,0.0
8344e8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344eafffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8344edfffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8344eefffffffff,20.0,1.0,0.0,0.0,0.0,0.0
8344f0fffffffff,31.0,7.0,3.0,0.0,0.0,0.0
8344f3fffffffff,28.0,3.0,1.0,0.0,0.0,0.0
8344f4fffffffff,82.0,6.0,0.0,0.0,0.0,0.0
8344f5fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8344f6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834505fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834509fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83450bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83451bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834523fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834524fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834526fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83452afffffffff,43.0,0.0,0.0,0.0,0.0,0.0
83452cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83452efffffffff,39.0,0.0,0.0,0.0,0.0,0.0
834531fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834572fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
83458cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8345a3fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8345b2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834823fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
83482afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83482efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834833fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834836fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
834842fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
834843fffffffff,13.0,0.0,0.0,8.0,0.0,5.0
834846fffffffff,3.0,0.0,0.0,0.0,3.0,0.0
83484afffffffff,32.0,10.0,0.0,11.0,0.0,6.0
834855fffffffff,7.0,3.0,0.0,0.0,0.0,4.0
834856fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
834858fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
834859fffffffff,15.0,9.0,0.0,0.0,0.0,0.0
83485afffffffff,22.0,5.0,0.0,0.0,0.0,0.0
83485bfffffffff,31.0,2.0,0.0,0.0,0.0,18.0
83485cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83485efffffffff,10.0,9.0,0.0,0.0,0.0,1.0
834870fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834872fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
834873fffffffff,20.0,2.0,0.0,3.0,0.0,0.0
834880fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834882fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
834883fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834886fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834888fffffffff,24.0,4.0,0.0,0.0,0.0,0.0
83488afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83488dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834890fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834892fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834893fffffffff,60.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
834899fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83489afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83489bfffffffff,1.0,1.0,0.0,0.0,0.0,0.0
83489cfffffffff,11.0,5.0,0.0,0.0,0.0,0.0
83489dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83489efffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8348a0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348a2fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8348abfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8348b1fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8348b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348b3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348c3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348c4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348c5fffffffff,27.0,10.0,0.0,0.0,0.0,0.0
8348c6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348c8fffffffff,32.0,6.0,0.0,0.0,0.0,0.0
8348c9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348cdfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348cefffffffff,8.0,2.0,0.0,0.0,0.0,0.0
8348d0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348d5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348d6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8348dafffffffff,5.0,3.0,0.0,0.0,0.0,0.0
8348dcfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8348e3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348e6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8348e8fffffffff,106.0,25.0,0.0,0.0,0.0,0.0
8348e9fffffffff,24.0,7.0,0.0,0.0,0.0,0.0
8348eafffffffff,74.0,36.0,0.0,0.0,0.0,0.0
8348ebfffffffff,20.0,7.0,0.0,0.0,0.0,0.0
8348ecfffffffff,50.0,33.0,0.0,0.0,0.0,0.0
8348eefffffffff,144.0,55.0,0.0,0.0,0.0,0.0
8348f2fffffffff,25.0,2.0,0.0,0.0,0.0,0.0
8348f6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834982fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
834986fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834990fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834994fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834995fffffffff,13.0,3.0,0.0,0.0,0.0,0.0
834996fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83499efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8349a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8349aafffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834caafffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8366b4fffffffff,5.0,1.0,0.0,0.0,0.0,0.0
836780fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836d23fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836d25fffffffff,5.0,2.0,0.0,0.0,0.0,0.0
836d28fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
836d29fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
836d2afffffffff,18.0,0.0,0.0,0.0,0.0,0.0
836d2bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
836d2dfffffffff,3.0,3.0,0.0,0.0,0.0,0.0
836d32fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
836d34fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
836d60fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
836d61fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
836d64fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
836d65fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
836d66fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836d69fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
836d74fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
836d75fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
836d76fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
