cell_id,Colinus virginianus,Colinus virginianus [virginianus Group],Colinus virginianus graysoni/nigripectus,Colinus virginianus [pectoralis Group],Colinus virginianus [coyoleos Group]
8426ca7ffffffff,2.0,0.0,0.0,0.0,0.0
8426ca9ffffffff,2.0,0.0,0.0,0.0,0.0
8426cabffffffff,1.0,0.0,0.0,0.0,0.0
8426cadffffffff,3.0,0.0,0.0,0.0,0.0
8426cb5ffffffff,12.0,0.0,0.0,0.0,0.0
8426cb7ffffffff,2.0,0.0,0.0,0.0,0.0
8426cbdffffffff,7.0,0.0,0.0,0.0,0.0
8426cc1ffffffff,2.0,0.0,0.0,0.0,0.0
8426cc5ffffffff,1.0,0.0,0.0,0.0,0.0
8426cc9ffffffff,2.0,0.0,0.0,0.0,0.0
8426ccdffffffff,3.0,0.0,0.0,0.0,0.0
8426cd1ffffffff,4.0,0.0,0.0,0.0,0.0
8426cd3ffffffff,2.0,0.0,0.0,0.0,0.0
8426cd5ffffffff,1.0,0.0,0.0,0.0,0.0
8426cddffffffff,2.0,0.0,0.0,0.0,0.0
8426ce1ffffffff,8.0,0.0,0.0,0.0,0.0
8426ce5ffffffff,16.0,0.0,0.0,0.0,0.0
8426ce7ffffffff,20.0,0.0,0.0,0.0,0.0
8426ce9ffffffff,2.0,0.0,0.0,0.0,0.0
8426cebffffffff,2.0,0.0,0.0,0.0,0.0
8426cedffffffff,16.0,0.0,0.0,0.0,0.0
8426d01ffffffff,2.0,0.0,0.0,0.0,0.0
8426d03ffffffff,10.0,0.0,0.0,0.0,0.0
8426d09ffffffff,3.0,0.0,0.0,0.0,0.0
8426d11ffffffff,4.0,0.0,0.0,0.0,0.0
8426d13ffffffff,4.0,0.0,0.0,0.0,0.0
8426d15ffffffff,66.0,0.0,0.0,0.0,0.0
8426d17ffffffff,7.0,0.0,0.0,0.0,0.0
8426d19ffffffff,2.0,0.0,0.0,0.0,0.0
8426d1bffffffff,19.0,0.0,0.0,0.0,0.0
8426d1dffffffff,20.0,0.0,0.0,0.0,0.0
8426d21ffffffff,4.0,0.0,0.0,0.0,0.0
8426d25ffffffff,5.0,0.0,0.0,0.0,0.0
8426d31ffffffff,1.0,0.0,0.0,0.0,0.0
8426d33ffffffff,5.0,0.0,0.0,0.0,0.0
8426d35ffffffff,19.0,0.0,0.0,0.0,0.0
8426d37ffffffff,11.0,0.0,0.0,0.0,0.0
8426d39ffffffff,153.0,0.0,0.0,0.0,0.0
8426d3bffffffff,2.0,0.0,0.0,0.0,0.0
8426d41ffffffff,19.0,0.0,0.0,0.0,0.0
8426d45ffffffff,54.0,0.0,0.0,0.0,0.0
8426d47ffffffff,24.0,0.0,0.0,0.0,0.0
8426d49ffffffff,111.0,0.0,0.0,0.0,0.0
8426d4bffffffff,126.0,0.0,0.0,0.0,0.0
8426d4dffffffff,18.0,0.0,0.0,0.0,0.0
8426d51ffffffff,13.0,0.0,0.0,0.0,0.0
8426d53ffffffff,2.0,0.0,0.0,0.0,0.0
8426d55ffffffff,1.0,0.0,0.0,0.0,0.0
8426d57ffffffff,38.0,0.0,0.0,0.0,0.0
8426d59ffffffff,16.0,0.0,0.0,0.0,0.0
8426d5bffffffff,3.0,0.0,0.0,0.0,0.0
8426d5dffffffff,5.0,0.0,0.0,0.0,0.0
8426d81ffffffff,47.0,0.0,0.0,0.0,0.0
8426d83ffffffff,19.0,0.0,0.0,0.0,0.0
8426d85ffffffff,24.0,0.0,0.0,0.0,0.0
8426d87ffffffff,16.0,0.0,0.0,0.0,0.0
8426d89ffffffff,8.0,0.0,0.0,0.0,0.0
8426d8bffffffff,24.0,0.0,0.0,0.0,0.0
8426d8dffffffff,23.0,0.0,0.0,0.0,0.0
8426d91ffffffff,24.0,0.0,0.0,0.0,0.0
8426d93ffffffff,22.0,0.0,0.0,0.0,0.0
8426d95ffffffff,115.0,0.0,0.0,0.0,0.0
8426d97ffffffff,28.0,0.0,0.0,0.0,0.0
8426d99ffffffff,92.0,0.0,0.0,0.0,0.0
8426d9bffffffff,22.0,0.0,0.0,0.0,0.0
8426d9dffffffff,56.0,0.0,0.0,0.0,0.0
8426da1ffffffff,7.0,0.0,0.0,0.0,0.0
8426da3ffffffff,23.0,0.0,0.0,0.0,0.0
8426da5ffffffff,6.0,0.0,0.0,0.0,0.0
8426da7ffffffff,14.0,0.0,0.0,0.0,0.0
8426da9ffffffff,30.0,0.0,0.0,0.0,0.0
8426dabffffffff,11.0,0.0,0.0,0.0,0.0
8426dadffffffff,75.0,0.0,0.0,0.0,0.0
8426db1ffffffff,22.0,0.0,0.0,0.0,0.0
8426db3ffffffff,32.0,0.0,0.0,0.0,0.0
8426db5ffffffff,6.0,0.0,0.0,0.0,0.0
8426db7ffffffff,5.0,0.0,0.0,0.0,0.0
8426db9ffffffff,63.0,0.0,0.0,0.0,0.0
8426dbbffffffff,43.0,0.0,0.0,0.0,0.0
8426dbdffffffff,110.0,0.0,0.0,0.0,0.0
8426dc1ffffffff,20.0,0.0,0.0,0.0,0.0
8426dc3ffffffff,74.0,0.0,0.0,0.0,0.0
8426dc5ffffffff,18.0,0.0,0.0,0.0,0.0
8426dc7ffffffff,52.0,0.0,0.0,0.0,0.0
8426dc9ffffffff,2.0,0.0,0.0,0.0,0.0
8426dcbffffffff,68.0,0.0,0.0,0.0,0.0
8426dcdffffffff,21.0,0.0,0.0,0.0,0.0
8426dd1ffffffff,14.0,0.0,0.0,0.0,0.0
8426dd3ffffffff,321.0,0.0,0.0,0.0,0.0
8426dd5ffffffff,23.0,0.0,0.0,0.0,0.0
8426dd7ffffffff,76.0,0.0,0.0,0.0,0.0
8426dd9ffffffff,32.0,0.0,0.0,0.0,0.0
8426ddbffffffff,26.0,0.0,0.0,0.0,0.0
8426dddffffffff,13.0,0.0,0.0,0.0,0.0
8426de1ffffffff,16.0,0.0,0.0,0.0,0.0
8426de3ffffffff,55.0,0.0,0.0,0.0,0.0
8426de5ffffffff,16.0,0.0,0.0,0.0,0.0
8426de7ffffffff,248.0,0.0,0.0,0.0,0.0
8426de9ffffffff,40.0,0.0,0.0,0.0,0.0
8426debffffffff,47.0,0.0,0.0,0.0,0.0
8426dedffffffff,6.0,0.0,0.0,0.0,0.0
8426e01ffffffff,55.0,0.0,0.0,0.0,0.0
8426e03ffffffff,34.0,0.0,0.0,0.0,0.0
8426e05ffffffff,23.0,0.0,0.0,0.0,0.0
8426e07ffffffff,262.0,0.0,0.0,0.0,0.0
8426e09ffffffff,63.0,0.0,0.0,0.0,0.0
8426e0bffffffff,131.0,0.0,0.0,0.0,0.0
8426e0dffffffff,8.0,0.0,0.0,0.0,0.0
8426e11ffffffff,44.0,0.0,0.0,0.0,0.0
8426e13ffffffff,11.0,0.0,0.0,0.0,0.0
8426e15ffffffff,18.0,0.0,0.0,0.0,0.0
8426e17ffffffff,10.0,0.0,0.0,0.0,0.0
8426e19ffffffff,20.0,0.0,0.0,0.0,0.0
8426e1bffffffff,37.0,0.0,0.0,0.0,0.0
8426e1dffffffff,5.0,0.0,0.0,0.0,0.0
8426e21ffffffff,1080.0,0.0,0.0,0.0,0.0
8426e23ffffffff,108.0,0.0,0.0,0.0,0.0
8426e25ffffffff,32.0,0.0,0.0,0.0,0.0
8426e27ffffffff,12.0,0.0,0.0,0.0,0.0
8426e29ffffffff,86.0,0.0,0.0,0.0,0.0
8426e2bffffffff,158.0,0.0,0.0,0.0,0.0
8426e2dffffffff,163.0,0.0,0.0,0.0,0.0
8426e31ffffffff,25.0,0.0,0.0,0.0,0.0
8426e33ffffffff,88.0,0.0,0.0,0.0,0.0
8426e35ffffffff,19.0,0.0,0.0,0.0,0.0
8426e37ffffffff,2.0,0.0,0.0,0.0,0.0
8426e39ffffffff,55.0,0.0,0.0,0.0,0.0
8426e3bffffffff,11.0,0.0,0.0,0.0,0.0
8426e3dffffffff,95.0,0.0,0.0,0.0,0.0
8426e41ffffffff,22.0,0.0,0.0,0.0,0.0
8426e43ffffffff,529.0,0.0,0.0,0.0,0.0
8426e45ffffffff,13.0,0.0,0.0,0.0,0.0
8426e47ffffffff,51.0,0.0,0.0,0.0,0.0
8426e49ffffffff,18.0,0.0,0.0,0.0,0.0
8426e4bffffffff,36.0,0.0,0.0,0.0,0.0
8426e4dffffffff,21.0,0.0,0.0,0.0,0.0
8426e51ffffffff,83.0,0.0,0.0,0.0,0.0
8426e53ffffffff,35.0,0.0,0.0,0.0,0.0
8426e55ffffffff,131.0,0.0,0.0,0.0,0.0
8426e57ffffffff,142.0,0.0,0.0,0.0,0.0
8426e59ffffffff,182.0,0.0,0.0,0.0,0.0
8426e5bffffffff,545.0,0.0,0.0,0.0,0.0
8426e5dffffffff,375.0,0.0,0.0,0.0,0.0
8426e61ffffffff,10.0,0.0,0.0,0.0,0.0
8426e63ffffffff,72.0,0.0,0.0,0.0,0.0
8426e65ffffffff,3.0,0.0,0.0,0.0,0.0
8426e67ffffffff,176.0,0.0,0.0,0.0,0.0
8426e69ffffffff,22.0,0.0,0.0,0.0,0.0
8426e6bffffffff,25.0,0.0,0.0,0.0,0.0
8426e6dffffffff,14.0,0.0,0.0,0.0,0.0
8426e83ffffffff,8.0,0.0,0.0,0.0,0.0
8426e85ffffffff,11.0,0.0,0.0,0.0,0.0
8426e89ffffffff,3.0,0.0,0.0,0.0,0.0
8426e8bffffffff,9.0,0.0,0.0,0.0,0.0
8426e8dffffffff,3.0,0.0,0.0,0.0,0.0
8426e91ffffffff,23.0,0.0,0.0,0.0,0.0
8426e95ffffffff,6.0,0.0,0.0,0.0,0.0
8426e97ffffffff,56.0,0.0,0.0,0.0,0.0
8426e99ffffffff,11.0,0.0,0.0,0.0,0.0
8426e9bffffffff,16.0,0.0,0.0,0.0,0.0
8426e9dffffffff,22.0,0.0,0.0,0.0,0.0
8426ea1ffffffff,2.0,0.0,0.0,0.0,0.0
8426ea5ffffffff,2.0,0.0,0.0,0.0,0.0
8426ea9ffffffff,14.0,0.0,0.0,0.0,0.0
8426eabffffffff,3.0,0.0,0.0,0.0,0.0
8426eadffffffff,20.0,0.0,0.0,0.0,0.0
8426eb7ffffffff,17.0,0.0,0.0,0.0,0.0
8426eb9ffffffff,8.0,0.0,0.0,0.0,0.0
8426ebdffffffff,6.0,0.0,0.0,0.0,0.0
8426ec1ffffffff,37.0,0.0,0.0,0.0,0.0
8426ec3ffffffff,2.0,0.0,0.0,0.0,0.0
8426ec7ffffffff,2.0,0.0,0.0,0.0,0.0
8426ec9ffffffff,267.0,0.0,0.0,0.0,0.0
8426ecbffffffff,73.0,0.0,0.0,0.0,0.0
8426ecdffffffff,30.0,0.0,0.0,0.0,0.0
8426ed1ffffffff,1.0,0.0,0.0,0.0,0.0
8426ed3ffffffff,1.0,0.0,0.0,0.0,0.0
8426ed5ffffffff,88.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,19.0,0.0,0.0,0.0,0.0
8426ed9ffffffff,12.0,0.0,0.0,0.0,0.0
8426edbffffffff,5.0,0.0,0.0,0.0,0.0
8426eddffffffff,127.0,0.0,0.0,0.0,0.0
8426ee1ffffffff,13.0,0.0,0.0,0.0,0.0
8426ee3ffffffff,10.0,0.0,0.0,0.0,0.0
8426ee5ffffffff,6.0,0.0,0.0,0.0,0.0
8426ee7ffffffff,8.0,0.0,0.0,0.0,0.0
8426ee9ffffffff,30.0,0.0,0.0,0.0,0.0
8426eebffffffff,9.0,0.0,0.0,0.0,0.0
8426eedffffffff,211.0,0.0,0.0,0.0,0.0
8426f01ffffffff,8.0,0.0,0.0,0.0,0.0
8426f03ffffffff,24.0,0.0,0.0,0.0,0.0
8426f05ffffffff,3.0,0.0,0.0,0.0,0.0
8426f07ffffffff,19.0,0.0,0.0,0.0,0.0
8426f09ffffffff,3.0,0.0,0.0,0.0,0.0
8426f0bffffffff,7.0,0.0,0.0,0.0,0.0
8426f0dffffffff,28.0,0.0,0.0,0.0,0.0
8426f11ffffffff,54.0,0.0,0.0,0.0,0.0
8426f13ffffffff,68.0,0.0,0.0,0.0,0.0
8426f15ffffffff,24.0,0.0,0.0,0.0,0.0
8426f17ffffffff,84.0,0.0,0.0,0.0,0.0
8426f19ffffffff,26.0,0.0,0.0,0.0,0.0
8426f1bffffffff,88.0,0.0,0.0,0.0,0.0
8426f1dffffffff,47.0,0.0,0.0,0.0,0.0
8426f21ffffffff,29.0,0.0,0.0,0.0,0.0
8426f23ffffffff,19.0,0.0,0.0,0.0,0.0
8426f25ffffffff,11.0,0.0,0.0,0.0,0.0
8426f27ffffffff,14.0,0.0,0.0,0.0,0.0
8426f29ffffffff,3.0,0.0,0.0,0.0,0.0
8426f2bffffffff,32.0,0.0,0.0,0.0,0.0
8426f2dffffffff,9.0,0.0,0.0,0.0,0.0
8426f31ffffffff,17.0,0.0,0.0,0.0,0.0
8426f33ffffffff,68.0,0.0,0.0,0.0,0.0
8426f35ffffffff,43.0,0.0,0.0,0.0,0.0
8426f37ffffffff,8.0,0.0,0.0,0.0,0.0
8426f3bffffffff,23.0,0.0,0.0,0.0,0.0
8426f3dffffffff,19.0,0.0,0.0,0.0,0.0
8426f43ffffffff,4.0,0.0,0.0,0.0,0.0
8426f47ffffffff,2.0,0.0,0.0,0.0,0.0
8426f4bffffffff,9.0,0.0,0.0,0.0,0.0
8426f4dffffffff,3.0,0.0,0.0,0.0,0.0
8426f51ffffffff,47.0,0.0,0.0,0.0,0.0
8426f53ffffffff,24.0,0.0,0.0,0.0,0.0
8426f55ffffffff,5.0,0.0,0.0,0.0,0.0
8426f57ffffffff,19.0,0.0,0.0,0.0,0.0
8426f59ffffffff,15.0,0.0,0.0,0.0,0.0
8426f5bffffffff,6.0,0.0,0.0,0.0,0.0
8426f5dffffffff,6.0,0.0,0.0,0.0,0.0
8426f6dffffffff,2.0,0.0,0.0,0.0,0.0
84274b1ffffffff,15.0,1.0,0.0,0.0,0.0
84274b7ffffffff,2.0,0.0,0.0,0.0,0.0
84274bbffffffff,9.0,0.0,0.0,0.0,0.0
84275b3ffffffff,10.0,0.0,0.0,0.0,0.0
84275b5ffffffff,1.0,0.0,0.0,0.0,0.0
84275b7ffffffff,6.0,0.0,0.0,0.0,0.0
84275bbffffffff,7.0,0.0,0.0,0.0,0.0
8428841ffffffff,1.0,0.0,0.0,0.0,0.0
8428843ffffffff,6.0,0.0,0.0,0.0,0.0
842a1a5ffffffff,47.0,0.0,0.0,0.0,0.0
842a311ffffffff,362.0,0.0,0.0,0.0,0.0
842a317ffffffff,115.0,0.0,0.0,0.0,0.0
842a31dffffffff,134.0,0.0,0.0,0.0,0.0
842a803ffffffff,1.0,1.0,0.0,0.0,0.0
842a813ffffffff,7.0,0.0,0.0,0.0,0.0
842a817ffffffff,3.0,0.0,0.0,0.0,0.0
842a819ffffffff,2.0,0.0,0.0,0.0,0.0
842a81bffffffff,2.0,0.0,0.0,0.0,0.0
842a825ffffffff,5.0,0.0,0.0,0.0,0.0
842a827ffffffff,6.0,0.0,0.0,0.0,0.0
842a82dffffffff,2.0,0.0,0.0,0.0,0.0
842a853ffffffff,1.0,0.0,0.0,0.0,0.0
842a86bffffffff,2.0,0.0,0.0,0.0,0.0
842a881ffffffff,55.0,0.0,0.0,0.0,0.0
842a883ffffffff,33.0,0.0,0.0,0.0,0.0
842a885ffffffff,7.0,0.0,0.0,0.0,0.0
842a887ffffffff,8.0,0.0,0.0,0.0,0.0
842a889ffffffff,58.0,0.0,0.0,0.0,0.0
842a88bffffffff,37.0,0.0,0.0,0.0,0.0
842a88dffffffff,5.0,0.0,0.0,0.0,0.0
842a891ffffffff,2.0,0.0,0.0,0.0,0.0
842a893ffffffff,21.0,0.0,0.0,0.0,0.0
842a895ffffffff,14.0,0.0,0.0,0.0,0.0
842a897ffffffff,22.0,0.0,0.0,0.0,0.0
842a899ffffffff,35.0,0.0,0.0,0.0,0.0
842a89bffffffff,3.0,0.0,0.0,0.0,0.0
842a89dffffffff,92.0,0.0,0.0,0.0,0.0
842a8a1ffffffff,1.0,0.0,0.0,0.0,0.0
842a8adffffffff,15.0,0.0,0.0,0.0,0.0
842a8b1ffffffff,313.0,0.0,0.0,0.0,0.0
842a8b3ffffffff,22.0,0.0,0.0,0.0,0.0
842a8b5ffffffff,5.0,0.0,0.0,0.0,0.0
842a8b7ffffffff,5.0,0.0,0.0,0.0,0.0
842a8b9ffffffff,8.0,0.0,0.0,0.0,0.0
842a8bbffffffff,92.0,0.0,0.0,0.0,0.0
842a8bdffffffff,12.0,0.0,0.0,0.0,0.0
842a8c1ffffffff,127.0,0.0,0.0,0.0,0.0
842a8c3ffffffff,34.0,0.0,0.0,0.0,0.0
842a8c5ffffffff,8.0,0.0,0.0,0.0,0.0
842a8c7ffffffff,23.0,0.0,0.0,0.0,0.0
842a8c9ffffffff,15.0,0.0,0.0,0.0,0.0
842a8cbffffffff,59.0,0.0,0.0,0.0,0.0
842a8cdffffffff,19.0,0.0,0.0,0.0,0.0
842a8d1ffffffff,19.0,0.0,0.0,0.0,0.0
842a8d3ffffffff,21.0,0.0,0.0,0.0,0.0
842a8d5ffffffff,46.0,0.0,0.0,0.0,0.0
842a8d7ffffffff,10.0,0.0,0.0,0.0,0.0
842a8d9ffffffff,73.0,0.0,0.0,0.0,0.0
842a8dbffffffff,266.0,0.0,0.0,0.0,0.0
842a8ddffffffff,159.0,0.0,0.0,0.0,0.0
842a8e3ffffffff,21.0,0.0,0.0,0.0,0.0
842a8e9ffffffff,5.0,0.0,0.0,0.0,0.0
842a8ebffffffff,2.0,0.0,0.0,0.0,0.0
842a8edffffffff,1.0,0.0,0.0,0.0,0.0
842a903ffffffff,15.0,0.0,0.0,0.0,0.0
842a905ffffffff,9.0,0.0,0.0,0.0,0.0
842a907ffffffff,65.0,0.0,0.0,0.0,0.0
842a909ffffffff,5.0,0.0,0.0,0.0,0.0
842a90dffffffff,1.0,0.0,0.0,0.0,0.0
842a911ffffffff,9.0,0.0,0.0,0.0,0.0
842a915ffffffff,13.0,0.0,0.0,0.0,0.0
842a917ffffffff,2.0,0.0,0.0,0.0,0.0
842a919ffffffff,9.0,0.0,0.0,0.0,0.0
842a91bffffffff,30.0,0.0,0.0,0.0,0.0
842a91dffffffff,3.0,0.0,0.0,0.0,0.0
842a921ffffffff,6.0,0.0,0.0,0.0,0.0
842a923ffffffff,29.0,0.0,0.0,0.0,0.0
842a925ffffffff,5.0,0.0,0.0,0.0,0.0
842a929ffffffff,6.0,0.0,0.0,0.0,0.0
842a92bffffffff,10.0,0.0,0.0,0.0,0.0
842a931ffffffff,34.0,0.0,0.0,0.0,0.0
842a933ffffffff,1.0,0.0,0.0,0.0,0.0
842a935ffffffff,25.0,0.0,0.0,0.0,0.0
842a937ffffffff,9.0,0.0,0.0,0.0,0.0
842a939ffffffff,16.0,0.0,0.0,0.0,0.0
842a93bffffffff,141.0,0.0,0.0,0.0,0.0
842a93dffffffff,23.0,0.0,0.0,0.0,0.0
842a943ffffffff,26.0,0.0,0.0,0.0,0.0
842a947ffffffff,2.0,0.0,0.0,0.0,0.0
842a959ffffffff,2.0,0.0,0.0,0.0,0.0
842a95bffffffff,12.0,0.0,0.0,0.0,0.0
842a967ffffffff,2.0,0.0,0.0,0.0,0.0
842a96dffffffff,2.0,0.0,0.0,0.0,0.0
842a981ffffffff,2.0,0.0,0.0,0.0,0.0
842a985ffffffff,6.0,0.0,0.0,0.0,0.0
842a987ffffffff,2.0,0.0,0.0,0.0,0.0
842a993ffffffff,5.0,0.0,0.0,0.0,0.0
842a997ffffffff,3.0,0.0,0.0,0.0,0.0
842a999ffffffff,1.0,0.0,0.0,0.0,0.0
842a99dffffffff,6.0,0.0,0.0,0.0,0.0
842a9a1ffffffff,11.0,0.0,0.0,0.0,0.0
842a9a5ffffffff,10.0,0.0,0.0,0.0,0.0
842a9a7ffffffff,14.0,0.0,0.0,0.0,0.0
842a9adffffffff,85.0,0.0,0.0,0.0,0.0
842a9b1ffffffff,16.0,0.0,0.0,0.0,0.0
842a9b3ffffffff,19.0,0.0,0.0,0.0,0.0
842a9b5ffffffff,2.0,0.0,0.0,0.0,0.0
842a9b7ffffffff,2.0,0.0,0.0,0.0,0.0
842a9bbffffffff,24.0,0.0,0.0,0.0,0.0
842a9c1ffffffff,53.0,0.0,0.0,0.0,0.0
842a9c5ffffffff,10.0,0.0,0.0,0.0,0.0
842a9e1ffffffff,12.0,0.0,0.0,0.0,0.0
842a9e3ffffffff,14.0,0.0,0.0,0.0,0.0
842a9e5ffffffff,14.0,0.0,0.0,0.0,0.0
842a9e7ffffffff,4.0,0.0,0.0,0.0,0.0
842a9e9ffffffff,8.0,0.0,0.0,0.0,0.0
842a9ebffffffff,2.0,0.0,0.0,0.0,0.0
842a9edffffffff,26.0,0.0,0.0,0.0,0.0
842aa81ffffffff,24.0,0.0,0.0,0.0,0.0
842aa83ffffffff,67.0,0.0,0.0,0.0,0.0
842aa85ffffffff,6.0,0.0,0.0,0.0,0.0
842aa87ffffffff,23.0,0.0,0.0,0.0,0.0
842aa89ffffffff,225.0,0.0,0.0,0.0,0.0
842aa8bffffffff,111.0,0.0,0.0,0.0,0.0
842aa91ffffffff,34.0,0.0,0.0,0.0,0.0
842aa93ffffffff,120.0,0.0,0.0,0.0,0.0
842aa95ffffffff,29.0,0.0,0.0,0.0,0.0
842aa97ffffffff,8.0,0.0,0.0,0.0,0.0
842aa99ffffffff,34.0,0.0,0.0,0.0,0.0
842aa9bffffffff,338.0,0.0,0.0,0.0,0.0
842aa9dffffffff,146.0,0.0,0.0,0.0,0.0
842aaa1ffffffff,57.0,0.0,0.0,0.0,0.0
842aaa3ffffffff,60.0,0.0,0.0,0.0,0.0
842aaa5ffffffff,1.0,0.0,0.0,0.0,0.0
842aaa7ffffffff,38.0,0.0,0.0,0.0,0.0
842aaa9ffffffff,6.0,0.0,0.0,0.0,0.0
842aaabffffffff,100.0,0.0,0.0,0.0,0.0
842aaadffffffff,26.0,0.0,0.0,0.0,0.0
842aab1ffffffff,138.0,0.0,0.0,0.0,0.0
842aab3ffffffff,70.0,0.0,0.0,0.0,0.0
842aab5ffffffff,4.0,0.0,0.0,0.0,0.0
842aab7ffffffff,49.0,0.0,0.0,0.0,0.0
842aab9ffffffff,24.0,0.0,0.0,0.0,0.0
842aabbffffffff,191.0,0.0,0.0,0.0,0.0
842aabdffffffff,51.0,0.0,0.0,0.0,0.0
842aac1ffffffff,2.0,0.0,0.0,0.0,0.0
842aac3ffffffff,105.0,0.0,0.0,0.0,0.0
842aacbffffffff,5.0,0.0,0.0,0.0,0.0
842aad1ffffffff,344.0,0.0,0.0,0.0,0.0
842aad3ffffffff,48.0,0.0,0.0,0.0,0.0
842aad5ffffffff,1540.0,51.0,0.0,0.0,0.0
842aad7ffffffff,13.0,0.0,0.0,0.0,0.0
842aad9ffffffff,5.0,0.0,0.0,0.0,0.0
842aadbffffffff,3.0,0.0,0.0,0.0,0.0
842aaddffffffff,71.0,2.0,0.0,0.0,0.0
842aae7ffffffff,2.0,0.0,0.0,0.0,0.0
842ab33ffffffff,4.0,0.0,0.0,0.0,0.0
842ab3bffffffff,10.0,0.0,0.0,0.0,0.0
842ad01ffffffff,21.0,0.0,0.0,0.0,0.0
842ad03ffffffff,41.0,0.0,0.0,0.0,0.0
842ad05ffffffff,2.0,0.0,0.0,0.0,0.0
842ad07ffffffff,24.0,0.0,0.0,0.0,0.0
842ad0bffffffff,66.0,0.0,0.0,0.0,0.0
842ad0dffffffff,2.0,0.0,0.0,0.0,0.0
842ad15ffffffff,2.0,0.0,0.0,0.0,0.0
842ad23ffffffff,1.0,0.0,0.0,0.0,0.0
842ad25ffffffff,19.0,0.0,0.0,0.0,0.0
842ad27ffffffff,3.0,0.0,0.0,0.0,0.0
842ad2dffffffff,309.0,0.0,0.0,0.0,0.0
842ad31ffffffff,48.0,0.0,0.0,0.0,0.0
842ad35ffffffff,9.0,0.0,0.0,0.0,0.0
842ad37ffffffff,11.0,0.0,0.0,0.0,0.0
842ad39ffffffff,43.0,0.0,0.0,0.0,0.0
842ad41ffffffff,4.0,0.0,0.0,0.0,0.0
842ad43ffffffff,2.0,0.0,0.0,0.0,0.0
842ad45ffffffff,2.0,0.0,0.0,0.0,0.0
842ad47ffffffff,4.0,0.0,0.0,0.0,0.0
842ad49ffffffff,174.0,0.0,0.0,0.0,0.0
842ad4bffffffff,35.0,0.0,0.0,0.0,0.0
842ad4dffffffff,10.0,0.0,0.0,0.0,0.0
842ad51ffffffff,153.0,0.0,0.0,0.0,0.0
842ad55ffffffff,11.0,0.0,0.0,0.0,0.0
842ad59ffffffff,282.0,0.0,0.0,0.0,0.0
842ad5dffffffff,80.0,0.0,0.0,0.0,0.0
842ad61ffffffff,18.0,0.0,0.0,0.0,0.0
842ad65ffffffff,2.0,0.0,0.0,0.0,0.0
842ad67ffffffff,32.0,0.0,0.0,0.0,0.0
842ad69ffffffff,8.0,0.0,0.0,0.0,0.0
842ad6bffffffff,32.0,0.0,0.0,0.0,0.0
842ad6dffffffff,107.0,0.0,0.0,0.0,0.0
842af01ffffffff,1.0,0.0,0.0,0.0,0.0
842af03ffffffff,3.0,0.0,0.0,0.0,0.0
842af05ffffffff,33.0,0.0,0.0,0.0,0.0
842af07ffffffff,19.0,0.0,0.0,0.0,0.0
842af15ffffffff,5.0,0.0,0.0,0.0,0.0
842af21ffffffff,11.0,0.0,0.0,0.0,0.0
842af23ffffffff,16.0,0.0,0.0,0.0,0.0
842af25ffffffff,24.0,0.0,0.0,0.0,0.0
842af27ffffffff,4.0,0.0,0.0,0.0,0.0
842af29ffffffff,146.0,0.0,0.0,0.0,0.0
842af2bffffffff,9.0,0.0,0.0,0.0,0.0
842af2dffffffff,6.0,0.0,0.0,0.0,0.0
842af31ffffffff,77.0,0.0,0.0,0.0,0.0
842af35ffffffff,24.0,0.0,0.0,0.0,0.0
842af37ffffffff,17.0,0.0,0.0,0.0,0.0
842af39ffffffff,683.0,0.0,0.0,0.0,0.0
842af3dffffffff,67.0,0.0,0.0,0.0,0.0
842af61ffffffff,167.0,0.0,0.0,0.0,0.0
842af63ffffffff,46.0,0.0,0.0,0.0,0.0
842af65ffffffff,250.0,0.0,0.0,0.0,0.0
842af67ffffffff,28.0,0.0,0.0,0.0,0.0
842af69ffffffff,88.0,0.0,0.0,0.0,0.0
842af6bffffffff,182.0,0.0,0.0,0.0,0.0
842af6dffffffff,99.0,0.0,0.0,0.0,0.0
8444121ffffffff,2.0,0.0,0.0,0.0,0.0
8444123ffffffff,13.0,2.0,0.0,0.0,0.0
8444125ffffffff,24.0,0.0,0.0,0.0,0.0
8444127ffffffff,8.0,0.0,0.0,0.0,0.0
844412dffffffff,7.0,0.0,0.0,0.0,0.0
8444131ffffffff,32.0,0.0,0.0,0.0,0.0
8444133ffffffff,946.0,24.0,0.0,0.0,0.0
8444135ffffffff,51.0,0.0,0.0,0.0,0.0
8444137ffffffff,413.0,5.0,0.0,0.0,0.0
844413dffffffff,35.0,0.0,0.0,0.0,0.0
84441a1ffffffff,125.0,2.0,0.0,0.0,0.0
84441a3ffffffff,358.0,0.0,0.0,0.0,0.0
84441a5ffffffff,106.0,17.0,0.0,0.0,0.0
84441a7ffffffff,230.0,0.0,0.0,0.0,0.0
84441abffffffff,24.0,0.0,0.0,0.0,0.0
84441adffffffff,130.0,20.0,0.0,0.0,0.0
84441b3ffffffff,2.0,0.0,0.0,0.0,0.0
84441b5ffffffff,17.0,0.0,0.0,0.0,0.0
84441b7ffffffff,11.0,0.0,0.0,0.0,0.0
84441e1ffffffff,9.0,0.0,0.0,0.0,0.0
84441e5ffffffff,1461.0,506.0,0.0,0.0,0.0
84441e7ffffffff,193.0,5.0,0.0,0.0,0.0
84441edffffffff,159.0,2.0,0.0,0.0,0.0
