cell_id,Setophaga pitiayumi,Setophaga pitiayumi nigrilora,Setophaga pitiayumi pulchra,Setophaga pitiayumi insularis,Setophaga pitiayumi graysoni,Setophaga pitiayumi inornata,Setophaga pitiayumi cirrha,Setophaga pitiayumi [pitiayumi Group]
848b6cbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b6cdffffffff,754.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
848b709ffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b74bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b751ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b759ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b75bffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b75dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848b761ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ba63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848ba65ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848bb43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848bb59ffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e619ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e641ffffffff,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e643ffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e645ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e649ffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e64bffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e651ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e655ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e657ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e659ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e65bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e6c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e6cbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848e6cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f08bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f093ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f095ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f099ffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
848f09bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f0d1ffffffff,182.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
848f0d3ffffffff,588.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0
848f0d5ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
848f0d7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
848f0d9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f0dbffffffff,726.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0
848f0ddffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f213ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f285ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
848f287ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f28dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f291ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f295ffffffff,105.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
848f297ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f2a1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f2a9ffffffff,539.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
848f2abffffffff,106.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
848f2b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f2b9ffffffff,220.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
848f2bbffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
848f2bdffffffff,315.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
848f2c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f2cbffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f2cdffffffff,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f2d3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f2d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f2ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f2e3ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
848f2e7ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
848f2e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f401ffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f405ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f407ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f421ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f425ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f427ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f429ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f42dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f431ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f435ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f439ffffffff,167.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
848f461ffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
848f463ffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f465ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f467ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f46bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f487ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f4a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f4adffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f4e5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f501ffffffff,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f503ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f505ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f509ffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f50bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f50dffffffff,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f541ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f545ffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f547ffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f549ffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f54bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f54dffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f559ffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f569ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f56bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f59bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5d7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5d9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f5ddffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
848f705ffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
848f70dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f721ffffffff,129.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
848f725ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
848f727ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
848f729ffffffff,610.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
848f72bffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
848f72dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
848f733ffffffff,228.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
848f737ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f73dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f745ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f74dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f763ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
848f765ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f767ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f76bffffffff,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848f76dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a5961ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a5969ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a8001ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8007ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8009ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a800dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8011ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8013ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8019ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a801bffffffff,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8025ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8029ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a802dffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a803dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8041ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8043ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8045ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8049ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
84a804bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a804dffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
84a8055ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8057ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a805dffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8061ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84a8063ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a8065ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8067ffffffff,274.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
84a8069ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a806bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a806dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a808dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8095ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8097ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a80b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a80c3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a80c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a80e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8101ffffffff,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
84a8103ffffffff,470.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a8105ffffffff,921.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
84a8107ffffffff,482.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a8109ffffffff,381.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a810bffffffff,142.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a810dffffffff,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8111ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8113ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8115ffffffff,108.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
84a8117ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8119ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a811dffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8121ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8123ffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a8125ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a8127ffffffff,163.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
84a8129ffffffff,317.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
84a812bffffffff,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a812dffffffff,249.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
84a8131ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84a8139ffffffff,108.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
84a813bffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
84a813dffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8143ffffffff,457.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
84a8151ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8153ffffffff,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8155ffffffff,221.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
84a8157ffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8159ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a815bffffffff,347.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
84a815dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8163ffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8167ffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84a818dffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81a1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81a5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81a9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81c3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81cdffffffff,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81e1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81e3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81e9ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a81ebffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a81edffffffff,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8203ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8207ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8209ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a820dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8211ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8213ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8215ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8217ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8219ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a821bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8221ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8223ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8225ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8227ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8229ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a822bffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8231ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8233ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8235ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8237ffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
84a8239ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a823bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a823dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8241ffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
84a8245ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8247ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8249ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a824bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8251ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84a8253ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8257ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8259ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a825bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a825dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8261ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8265ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8267ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a826dffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8287ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8289ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82a3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82a5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82abffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82c3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82c9ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82cbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82d3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82dbffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82ddffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82e1ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82e3ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82e7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a82edffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8311ffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a8313ffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
84a8315ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8317ffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8319ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84a831bffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a831dffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84a8331ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8333ffffffff,157.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
84a8337ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a833bffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a834bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8351ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8353ffffffff,199.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
84a8357ffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
84a8359ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a835bffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
84a835dffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
84a8403ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a840dffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
84a8411ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8413ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a841bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8421ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8427ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8441ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8447ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a844dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84a845bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8461ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8463ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
84a8465ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a84a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a84e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8527ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8559ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a855bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8591ffffffff,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8593ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8599ffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a85b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a85b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a85d3ffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a85d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8601ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8603ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8605ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a860dffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8615ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8629ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8639ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8645ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a864bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a865bffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8663ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a86a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a86b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a86d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a86d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a86e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a871bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8753ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8759ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8763ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a8767ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a876dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
