cell_id,Sitta europaea,Sitta europaea [europaea Group],Sitta europaea [asiatica Group],Sitta europaea [roseilia Group],Sitta europaea sinensis/formosana
832124fffffffff,2.0,0.0,0.0,0.0,0.0
832125fffffffff,1.0,0.0,0.0,0.0,0.0
832405fffffffff,10.0,0.0,0.0,0.0,0.0
832406fffffffff,1.0,0.0,0.0,0.0,0.0
832423fffffffff,7.0,0.0,0.0,0.0,0.0
832425fffffffff,24.0,0.0,0.0,0.0,0.0
832428fffffffff,4.0,0.0,0.0,0.0,0.0
832429fffffffff,2.0,0.0,0.0,0.0,0.0
83242cfffffffff,1.0,0.0,0.0,0.0,0.0
832460fffffffff,7.0,0.0,0.0,0.0,0.0
832464fffffffff,1.0,0.0,0.0,0.0,0.0
832466fffffffff,4.0,0.0,0.0,0.0,0.0
832503fffffffff,2.0,0.0,0.0,0.0,0.0
832509fffffffff,3.0,0.0,0.0,0.0,0.0
832512fffffffff,7.0,0.0,0.0,0.0,0.0
83251bfffffffff,1.0,0.0,0.0,0.0,0.0
832535fffffffff,1.0,0.0,0.0,0.0,0.0
832545fffffffff,4.0,0.0,0.0,0.0,0.0
832546fffffffff,45.0,0.0,26.0,0.0,0.0
832553fffffffff,2.0,0.0,0.0,0.0,0.0
832559fffffffff,14.0,0.0,0.0,0.0,0.0
83255afffffffff,179.0,0.0,0.0,0.0,0.0
83255bfffffffff,40.0,0.0,0.0,0.0,0.0
832571fffffffff,29.0,0.0,2.0,0.0,0.0
832573fffffffff,1.0,0.0,0.0,0.0,0.0
8325acfffffffff,1.0,0.0,0.0,0.0,0.0
8325aefffffffff,2.0,0.0,0.0,0.0,0.0
8325b0fffffffff,21.0,0.0,0.0,0.0,0.0
832c01fffffffff,41.0,0.0,0.0,0.0,0.0
832c05fffffffff,6.0,0.0,0.0,0.0,0.0
832c09fffffffff,14.0,0.0,0.0,0.0,0.0
832c0cfffffffff,1.0,0.0,0.0,0.0,0.0
832c0dfffffffff,2.0,0.0,0.0,0.0,0.0
832c10fffffffff,13.0,0.0,0.0,0.0,0.0
832c11fffffffff,4.0,0.0,0.0,0.0,0.0
832c12fffffffff,1.0,0.0,0.0,0.0,0.0
832c13fffffffff,9.0,0.0,0.0,0.0,0.0
832c19fffffffff,40.0,0.0,0.0,0.0,0.0
832c1bfffffffff,6.0,2.0,0.0,0.0,0.0
832c1dfffffffff,1.0,0.0,0.0,0.0,0.0
832c20fffffffff,10.0,0.0,0.0,0.0,0.0
832c21fffffffff,10.0,0.0,0.0,0.0,0.0
832c22fffffffff,13.0,5.0,0.0,0.0,0.0
832c23fffffffff,3.0,0.0,0.0,0.0,0.0
832c26fffffffff,3.0,0.0,0.0,0.0,0.0
832c28fffffffff,50.0,0.0,0.0,0.0,0.0
832c2afffffffff,99.0,0.0,0.0,0.0,0.0
832c2bfffffffff,17.0,0.0,0.0,0.0,0.0
832c2cfffffffff,7.0,0.0,0.0,0.0,0.0
832c2efffffffff,16.0,4.0,0.0,0.0,0.0
832c35fffffffff,1.0,0.0,0.0,0.0,0.0
832c85fffffffff,2.0,0.0,0.0,0.0,0.0
832c8efffffffff,3.0,0.0,0.0,0.0,0.0
832cabfffffffff,2.0,0.0,0.0,0.0,0.0
832cacfffffffff,83.0,5.0,0.0,0.0,0.0
832cadfffffffff,1.0,0.0,0.0,0.0,0.0
832cc0fffffffff,63.0,0.0,0.0,0.0,0.0
832cc2fffffffff,29.0,4.0,0.0,0.0,0.0
832cc3fffffffff,31.0,0.0,0.0,0.0,0.0
832cc6fffffffff,37.0,0.0,0.0,0.0,0.0
832ccefffffffff,42.0,3.0,0.0,0.0,0.0
832cd5fffffffff,2.0,2.0,0.0,0.0,0.0
832cf1fffffffff,25.0,0.0,0.0,0.0,0.0
832cf3fffffffff,4.0,0.0,0.0,0.0,0.0
832cf5fffffffff,5.0,0.0,0.0,0.0,0.0
832d00fffffffff,16.0,0.0,0.0,0.0,0.0
832d02fffffffff,4.0,0.0,0.0,0.0,0.0
832d03fffffffff,4.0,0.0,0.0,0.0,0.0
832d04fffffffff,10.0,0.0,0.0,0.0,0.0
832d06fffffffff,27.0,0.0,0.0,0.0,0.0
832d10fffffffff,7.0,0.0,0.0,0.0,0.0
832d12fffffffff,8.0,2.0,0.0,0.0,0.0
832d16fffffffff,4.0,0.0,0.0,0.0,0.0
832d18fffffffff,5.0,0.0,0.0,0.0,0.0
832d19fffffffff,10.0,0.0,0.0,0.0,0.0
832d1afffffffff,2.0,0.0,0.0,0.0,0.0
832d1bfffffffff,12.0,0.0,0.0,0.0,0.0
832d1cfffffffff,5.0,0.0,0.0,0.0,0.0
832d1dfffffffff,5.0,0.0,0.0,0.0,0.0
832d22fffffffff,8.0,0.0,0.0,0.0,0.0
832d30fffffffff,11.0,0.0,0.0,0.0,0.0
832d31fffffffff,87.0,2.0,0.0,0.0,0.0
832d32fffffffff,2.0,0.0,0.0,0.0,0.0
832d33fffffffff,27.0,0.0,0.0,0.0,0.0
832d34fffffffff,21.0,0.0,0.0,0.0,0.0
832d35fffffffff,15.0,0.0,0.0,0.0,0.0
832d36fffffffff,17.0,0.0,0.0,0.0,0.0
832d54fffffffff,2.0,0.0,0.0,0.0,0.0
832d56fffffffff,8.0,0.0,0.0,0.0,0.0
832d64fffffffff,46.0,0.0,0.0,0.0,0.0
832d72fffffffff,8.0,0.0,0.0,0.0,0.0
832d73fffffffff,3.0,0.0,0.0,0.0,0.0
832da5fffffffff,2.0,0.0,0.0,0.0,0.0
832da9fffffffff,2.0,0.0,0.0,0.0,0.0
832dabfffffffff,3.0,0.0,0.0,0.0,0.0
832dacfffffffff,11.0,0.0,0.0,0.0,0.0
832e0afffffffff,3.0,0.0,0.0,1.0,0.0
832e0cfffffffff,1.0,0.0,0.0,0.0,0.0
832e12fffffffff,11.0,0.0,8.0,0.0,0.0
832e13fffffffff,35.0,0.0,5.0,0.0,0.0
832e19fffffffff,4.0,0.0,0.0,0.0,0.0
832e1afffffffff,8.0,0.0,0.0,0.0,0.0
832e1bfffffffff,91.0,0.0,10.0,0.0,0.0
832e1efffffffff,10.0,0.0,0.0,0.0,0.0
832e61fffffffff,8.0,0.0,0.0,0.0,0.0
832e65fffffffff,5.0,0.0,0.0,0.0,0.0
832e66fffffffff,2.0,0.0,0.0,0.0,0.0
832e68fffffffff,18.0,0.0,0.0,0.0,0.0
832e6efffffffff,1.0,0.0,0.0,0.0,0.0
832e74fffffffff,81.0,0.0,0.0,7.0,0.0
832e75fffffffff,322.0,0.0,0.0,81.0,0.0
832e88fffffffff,18.0,0.0,0.0,0.0,0.0
832ea8fffffffff,2.0,0.0,0.0,0.0,0.0
832eacfffffffff,287.0,0.0,92.0,0.0,0.0
832eadfffffffff,244.0,0.0,72.0,0.0,0.0
832ec0fffffffff,3.0,0.0,3.0,0.0,0.0
832ec1fffffffff,5.0,0.0,5.0,0.0,0.0
832ec2fffffffff,10.0,0.0,10.0,0.0,0.0
832ec8fffffffff,3.0,0.0,0.0,0.0,0.0
832ec9fffffffff,15.0,0.0,0.0,0.0,0.0
832ecbfffffffff,7.0,0.0,2.0,0.0,0.0
832ecdfffffffff,8.0,0.0,0.0,0.0,0.0
832ed9fffffffff,1.0,0.0,0.0,0.0,0.0
832edafffffffff,2.0,0.0,0.0,0.0,0.0
832edcfffffffff,3.0,0.0,3.0,0.0,0.0
832eebfffffffff,1.0,0.0,0.0,0.0,0.0
832ef6fffffffff,4.0,0.0,0.0,0.0,0.0
832f5afffffffff,2.0,0.0,0.0,0.0,0.0
832f5bfffffffff,28.0,0.0,0.0,10.0,0.0
833021fffffffff,1.0,0.0,0.0,0.0,0.0
833025fffffffff,13.0,0.0,0.0,0.0,0.0
83302cfffffffff,2.0,0.0,0.0,0.0,0.0
83302efffffffff,2.0,0.0,0.0,0.0,0.0
833036fffffffff,1.0,0.0,0.0,0.0,0.0
8330c0fffffffff,13.0,0.0,0.0,3.0,0.0
8330c1fffffffff,9.0,0.0,0.0,0.0,0.0
8330c4fffffffff,3.0,0.0,0.0,0.0,0.0
8330c5fffffffff,6.0,0.0,0.0,0.0,0.0
8330c6fffffffff,6.0,0.0,0.0,0.0,0.0
8330d5fffffffff,2.0,0.0,0.0,0.0,0.0
8330d9fffffffff,1.0,0.0,0.0,0.0,0.0
8330e0fffffffff,57.0,0.0,0.0,2.0,0.0
8330e1fffffffff,168.0,0.0,0.0,6.0,0.0
8330e2fffffffff,4.0,0.0,0.0,0.0,0.0
8330e3fffffffff,154.0,0.0,0.0,13.0,0.0
8330e5fffffffff,35.0,0.0,0.0,7.0,0.0
8330e8fffffffff,3.0,0.0,0.0,0.0,0.0
8330ecfffffffff,17.0,0.0,0.0,0.0,0.0
8330eefffffffff,7.0,0.0,0.0,0.0,0.0
833126fffffffff,3.0,0.0,0.0,0.0,0.0
833142fffffffff,2.0,0.0,0.0,0.0,0.0
833145fffffffff,6.0,0.0,0.0,0.0,0.0
833146fffffffff,2.0,0.0,0.0,0.0,0.0
833150fffffffff,1.0,0.0,0.0,0.0,0.0
833155fffffffff,5.0,0.0,0.0,0.0,0.0
833159fffffffff,2.0,0.0,0.0,0.0,0.0
83315bfffffffff,12.0,0.0,0.0,0.0,0.0
83316cfffffffff,78.0,0.0,3.0,0.0,0.0
83316dfffffffff,9.0,0.0,0.0,0.0,0.0
83316efffffffff,40.0,0.0,3.0,0.0,0.0
833170fffffffff,1.0,0.0,0.0,0.0,0.0
833176fffffffff,6.0,0.0,0.0,0.0,0.0
833185fffffffff,210.0,0.0,0.0,5.0,0.0
833190fffffffff,2.0,0.0,0.0,0.0,0.0
833192fffffffff,10.0,0.0,0.0,0.0,0.0
833196fffffffff,3.0,0.0,0.0,0.0,0.0
8331a3fffffffff,1.0,0.0,0.0,0.0,0.0
8331a8fffffffff,70.0,0.0,0.0,0.0,0.0
8331aafffffffff,21.0,0.0,0.0,1.0,0.0
8331aefffffffff,8.0,0.0,0.0,0.0,0.0
833816fffffffff,1.0,0.0,0.0,0.0,0.0
833824fffffffff,74.0,0.0,0.0,0.0,0.0
833825fffffffff,2.0,0.0,0.0,0.0,0.0
833830fffffffff,1.0,0.0,0.0,0.0,0.0
833832fffffffff,1.0,0.0,0.0,0.0,0.0
833834fffffffff,13.0,0.0,0.0,0.0,0.0
833836fffffffff,211.0,34.0,0.0,0.0,0.0
833900fffffffff,541.0,2.0,0.0,0.0,0.0
833901fffffffff,1187.0,0.0,0.0,0.0,0.0
833902fffffffff,234.0,5.0,0.0,0.0,0.0
833903fffffffff,93.0,0.0,0.0,0.0,0.0
833904fffffffff,810.0,17.0,0.0,0.0,0.0
833905fffffffff,910.0,0.0,0.0,0.0,0.0
833906fffffffff,1470.0,6.0,0.0,0.0,0.0
833908fffffffff,3.0,0.0,0.0,0.0,0.0
833909fffffffff,3.0,0.0,0.0,0.0,0.0
83390afffffffff,387.0,0.0,0.0,0.0,0.0
83390bfffffffff,75.0,0.0,0.0,0.0,0.0
83390cfffffffff,1552.0,24.0,0.0,0.0,0.0
83390dfffffffff,259.0,0.0,0.0,0.0,0.0
83390efffffffff,128.0,0.0,0.0,0.0,0.0
833910fffffffff,227.0,4.0,0.0,0.0,0.0
833911fffffffff,294.0,7.0,0.0,0.0,0.0
833915fffffffff,2214.0,2.0,0.0,0.0,0.0
833918fffffffff,870.0,3.0,0.0,0.0,0.0
833919fffffffff,231.0,0.0,0.0,0.0,0.0
83391afffffffff,170.0,2.0,0.0,0.0,0.0
83391cfffffffff,215.0,5.0,0.0,0.0,0.0
83391dfffffffff,82.0,0.0,0.0,0.0,0.0
83391efffffffff,4.0,0.0,0.0,0.0,0.0
833920fffffffff,252.0,0.0,0.0,0.0,0.0
833921fffffffff,220.0,0.0,0.0,0.0,0.0
833922fffffffff,106.0,4.0,0.0,0.0,0.0
833923fffffffff,850.0,2.0,0.0,0.0,0.0
833924fffffffff,5.0,0.0,0.0,0.0,0.0
833925fffffffff,161.0,0.0,0.0,0.0,0.0
833928fffffffff,27.0,0.0,0.0,0.0,0.0
833929fffffffff,874.0,0.0,0.0,0.0,0.0
83392afffffffff,621.0,6.0,0.0,0.0,0.0
83392bfffffffff,1216.0,15.0,0.0,0.0,0.0
83392cfffffffff,726.0,5.0,0.0,0.0,0.0
83392dfffffffff,803.0,2.0,0.0,0.0,0.0
83392efffffffff,466.0,6.0,0.0,0.0,0.0
833931fffffffff,104.0,0.0,0.0,0.0,0.0
833933fffffffff,902.0,2.0,0.0,0.0,0.0
833944fffffffff,390.0,0.0,0.0,0.0,0.0
833945fffffffff,17.0,0.0,0.0,0.0,0.0
833954fffffffff,7.0,0.0,0.0,0.0,0.0
833960fffffffff,68.0,1.0,0.0,0.0,0.0
833961fffffffff,18.0,0.0,0.0,0.0,0.0
833962fffffffff,492.0,0.0,0.0,0.0,0.0
833963fffffffff,98.0,2.0,0.0,0.0,0.0
833964fffffffff,31.0,6.0,0.0,0.0,0.0
833965fffffffff,11.0,1.0,0.0,0.0,0.0
833966fffffffff,73.0,4.0,0.0,0.0,0.0
833968fffffffff,10.0,5.0,0.0,0.0,0.0
833969fffffffff,54.0,5.0,0.0,0.0,0.0
83396cfffffffff,28.0,4.0,0.0,0.0,0.0
83396dfffffffff,137.0,2.0,0.0,0.0,0.0
833971fffffffff,45.0,0.0,0.0,0.0,0.0
833972fffffffff,78.0,0.0,0.0,0.0,0.0
833973fffffffff,62.0,0.0,0.0,0.0,0.0
833974fffffffff,125.0,0.0,0.0,0.0,0.0
833975fffffffff,578.0,14.0,0.0,0.0,0.0
833976fffffffff,265.0,0.0,0.0,0.0,0.0
833989fffffffff,2.0,0.0,0.0,0.0,0.0
83398dfffffffff,6.0,0.0,0.0,0.0,0.0
83398efffffffff,7.0,0.0,0.0,0.0,0.0
8339abfffffffff,2.0,2.0,0.0,0.0,0.0
833f24fffffffff,2.0,0.0,0.0,0.0,0.0
833f26fffffffff,4.0,0.0,0.0,0.0,0.0
833f2cfffffffff,1.0,0.0,0.0,0.0,0.0
833f2dfffffffff,55.0,0.0,0.0,0.0,0.0
833f35fffffffff,4.0,0.0,0.0,0.0,0.0
833f45fffffffff,1.0,0.0,0.0,0.0,0.0
833f60fffffffff,13.0,0.0,0.0,0.0,0.0
833f61fffffffff,8.0,0.0,0.0,0.0,0.0
833f63fffffffff,8.0,0.0,0.0,0.0,0.0
833f64fffffffff,30.0,0.0,0.0,0.0,0.0
833f65fffffffff,15.0,0.0,0.0,0.0,0.0
833f68fffffffff,17.0,4.0,0.0,0.0,0.0
833f69fffffffff,6.0,0.0,0.0,0.0,0.0
833f6cfffffffff,10.0,0.0,0.0,0.0,0.0
833f6dfffffffff,15.0,0.0,0.0,0.0,0.0
833f6efffffffff,19.0,0.0,0.0,0.0,0.0
83405afffffffff,1.0,0.0,0.0,0.0,1.0
834089fffffffff,25.0,0.0,0.0,0.0,3.0
8340a8fffffffff,6.0,0.0,0.0,0.0,1.0
8340aefffffffff,10.0,0.0,0.0,0.0,0.0
8340c2fffffffff,14.0,0.0,0.0,0.0,6.0
8340c5fffffffff,15.0,0.0,0.0,0.0,9.0
8340c6fffffffff,44.0,0.0,0.0,0.0,13.0
8340e1fffffffff,63.0,0.0,0.0,0.0,24.0
8340e3fffffffff,7.0,0.0,0.0,0.0,4.0
8340ecfffffffff,2.0,0.0,0.0,0.0,0.0
8340eefffffffff,10.0,0.0,0.0,0.0,8.0
834180fffffffff,2.0,0.0,0.0,0.0,0.0
834185fffffffff,2.0,0.0,0.0,0.0,0.0
834186fffffffff,3.0,0.0,0.0,0.0,0.0
834304fffffffff,2.0,0.0,0.0,0.0,0.0
83431efffffffff,5.0,0.0,0.0,0.0,0.0
834326fffffffff,16.0,0.0,0.0,0.0,0.0
834335fffffffff,2.0,0.0,0.0,0.0,0.0
834b62fffffffff,3.0,0.0,0.0,3.0,0.0
834b64fffffffff,4.0,0.0,0.0,0.0,0.0
834b66fffffffff,3.0,0.0,0.0,0.0,0.0
834b75fffffffff,74.0,0.0,0.0,35.0,0.0
834b84fffffffff,26.0,0.0,0.0,0.0,0.0
834ba0fffffffff,2042.0,0.0,0.0,0.0,265.0
834ba2fffffffff,1674.0,0.0,0.0,0.0,122.0
834ba3fffffffff,306.0,0.0,0.0,0.0,22.0
834bb1fffffffff,33.0,0.0,0.0,0.0,4.0
