cell_id,Setophaga dominica,Setophaga dominica albilora,Setophaga dominica dominica/stoddardi
8444f07ffffffff,715.0,0.0,51.0
8444f09ffffffff,132.0,0.0,13.0
8444f0bffffffff,87.0,0.0,3.0
8444f0dffffffff,276.0,0.0,30.0
8444f13ffffffff,2.0,0.0,0.0
8444f15ffffffff,2.0,0.0,0.0
8444f19ffffffff,4.0,0.0,0.0
8444f1bffffffff,17.0,0.0,0.0
8444f1dffffffff,72.0,0.0,10.0
8444f31ffffffff,789.0,0.0,35.0
8444f33ffffffff,12.0,0.0,0.0
8444f35ffffffff,797.0,0.0,88.0
8444f37ffffffff,1469.0,0.0,49.0
8444f39ffffffff,20.0,0.0,0.0
8444f3bffffffff,2.0,0.0,0.0
8444f3dffffffff,1318.0,0.0,85.0
8444f41ffffffff,295.0,0.0,8.0
8444f43ffffffff,5962.0,0.0,213.0
8444f45ffffffff,154.0,0.0,2.0
8444f47ffffffff,75.0,0.0,2.0
8444f49ffffffff,242.0,0.0,6.0
8444f4bffffffff,61.0,0.0,2.0
8444f4dffffffff,504.0,0.0,19.0
8444f51ffffffff,51.0,0.0,4.0
8444f53ffffffff,29.0,0.0,0.0
8444f55ffffffff,249.0,0.0,9.0
8444f57ffffffff,71.0,0.0,5.0
8444f59ffffffff,34.0,0.0,0.0
8444f5bffffffff,4.0,0.0,0.0
8444f5dffffffff,143.0,0.0,3.0
8444f61ffffffff,196.0,0.0,0.0
8444f63ffffffff,1678.0,0.0,9.0
8444f69ffffffff,46.0,0.0,0.0
8444f6bffffffff,108.0,0.0,0.0
8444f6dffffffff,111.0,0.0,0.0
8445011ffffffff,84.0,0.0,0.0
8445017ffffffff,2.0,0.0,0.0
8445019ffffffff,119.0,6.0,0.0
844501bffffffff,99.0,0.0,0.0
8445043ffffffff,57.0,4.0,0.0
8445051ffffffff,7.0,2.0,0.0
8445053ffffffff,524.0,47.0,2.0
8445055ffffffff,4.0,0.0,0.0
8445057ffffffff,35.0,2.0,0.0
8445059ffffffff,59.0,3.0,0.0
844505bffffffff,331.0,46.0,0.0
844505dffffffff,26.0,0.0,0.0
8445081ffffffff,5.0,0.0,0.0
8445083ffffffff,149.0,4.0,0.0
8445085ffffffff,327.0,28.0,0.0
8445087ffffffff,117.0,0.0,0.0
844508dffffffff,67.0,0.0,0.0
8445091ffffffff,31.0,0.0,0.0
8445093ffffffff,35.0,0.0,0.0
8445095ffffffff,9.0,0.0,0.0
8445097ffffffff,28.0,0.0,0.0
8445099ffffffff,51.0,0.0,0.0
844509bffffffff,825.0,39.0,0.0
844509dffffffff,32.0,0.0,0.0
84450a1ffffffff,528.0,11.0,0.0
84450a3ffffffff,115.0,0.0,0.0
84450a5ffffffff,335.0,18.0,0.0
84450a7ffffffff,171.0,3.0,0.0
84450a9ffffffff,351.0,16.0,0.0
84450abffffffff,77.0,0.0,0.0
84450adffffffff,1163.0,48.0,0.0
84450b1ffffffff,230.0,11.0,0.0
84450b5ffffffff,261.0,23.0,0.0
84450b9ffffffff,53.0,0.0,0.0
84450bdffffffff,61.0,0.0,0.0
84450c1ffffffff,16.0,0.0,0.0
84450c3ffffffff,2.0,0.0,0.0
84450c5ffffffff,43.0,0.0,0.0
84450c7ffffffff,2.0,0.0,0.0
84450cdffffffff,44.0,0.0,0.0
84450d1ffffffff,5.0,0.0,0.0
84450d3ffffffff,143.0,3.0,0.0
84450d5ffffffff,28.0,0.0,0.0
84450d7ffffffff,8.0,0.0,0.0
84450dbffffffff,5.0,0.0,0.0
84450e1ffffffff,45.0,0.0,0.0
84450e3ffffffff,598.0,8.0,0.0
84450e7ffffffff,43.0,2.0,0.0
84450ebffffffff,143.0,12.0,0.0
844510dffffffff,2.0,0.0,0.0
844519bffffffff,125.0,15.0,0.0
84451b7ffffffff,30.0,2.0,0.0
8445201ffffffff,3.0,0.0,0.0
8445203ffffffff,19.0,0.0,0.0
8445205ffffffff,12.0,0.0,0.0
8445207ffffffff,45.0,0.0,0.0
8445209ffffffff,3.0,0.0,0.0
844520dffffffff,44.0,0.0,0.0
8445213ffffffff,75.0,0.0,0.0
8445215ffffffff,643.0,17.0,0.0
8445217ffffffff,80.0,3.0,0.0
8445219ffffffff,4.0,0.0,0.0
8445221ffffffff,89.0,0.0,0.0
8445223ffffffff,3.0,0.0,0.0
8445225ffffffff,252.0,0.0,0.0
8445227ffffffff,2.0,0.0,0.0
844522bffffffff,71.0,0.0,0.0
8445231ffffffff,45.0,0.0,0.0
8445233ffffffff,603.0,31.0,0.0
8445237ffffffff,100.0,12.0,0.0
8445239ffffffff,23.0,5.0,0.0
844523bffffffff,152.0,8.0,0.0
8445241ffffffff,17.0,0.0,0.0
8445243ffffffff,45.0,0.0,0.0
8445245ffffffff,11.0,0.0,0.0
8445247ffffffff,87.0,0.0,0.0
844524bffffffff,11.0,0.0,0.0
8445251ffffffff,2.0,0.0,0.0
8445253ffffffff,3.0,0.0,0.0
8445255ffffffff,11.0,0.0,0.0
8445257ffffffff,8.0,0.0,0.0
844525bffffffff,14.0,0.0,0.0
844525dffffffff,2.0,0.0,0.0
8445261ffffffff,11.0,0.0,0.0
8445263ffffffff,106.0,0.0,0.0
8445267ffffffff,1.0,0.0,0.0
8445269ffffffff,2.0,0.0,0.0
844526bffffffff,48.0,0.0,0.0
844526dffffffff,11.0,0.0,0.0
8445283ffffffff,1.0,0.0,0.0
8445285ffffffff,8.0,0.0,0.0
8445287ffffffff,43.0,0.0,0.0
8445289ffffffff,14.0,0.0,0.0
844528dffffffff,21.0,0.0,0.0
8445291ffffffff,10.0,0.0,0.0
8445293ffffffff,2.0,0.0,0.0
8445295ffffffff,20.0,2.0,0.0
8445297ffffffff,11.0,0.0,0.0
844529bffffffff,9.0,0.0,0.0
84452a1ffffffff,78.0,0.0,0.0
84452a3ffffffff,35.0,14.0,0.0
84452a5ffffffff,320.0,5.0,0.0
84452a7ffffffff,60.0,0.0,0.0
84452a9ffffffff,165.0,6.0,0.0
84452abffffffff,19.0,0.0,0.0
84452adffffffff,2206.0,340.0,0.0
84452b5ffffffff,20.0,3.0,0.0
84452b9ffffffff,25.0,0.0,0.0
84452bdffffffff,102.0,0.0,0.0
84452c1ffffffff,4.0,0.0,0.0
84452c3ffffffff,21.0,0.0,0.0
84452c5ffffffff,12.0,0.0,0.0
84452c7ffffffff,89.0,0.0,0.0
84452c9ffffffff,2.0,0.0,0.0
84452cbffffffff,1.0,0.0,0.0
84452cdffffffff,3.0,0.0,0.0
84452e1ffffffff,1841.0,94.0,0.0
84452e3ffffffff,160.0,3.0,0.0
84452e5ffffffff,840.0,49.0,0.0
84452e7ffffffff,101.0,0.0,0.0
84452e9ffffffff,15.0,1.0,0.0
84452ebffffffff,82.0,0.0,0.0
84452edffffffff,63.0,3.0,0.0
8445303ffffffff,15.0,0.0,0.0
8445309ffffffff,2.0,0.0,0.0
8445313ffffffff,122.0,0.0,0.0
8445315ffffffff,1.0,0.0,0.0
8445317ffffffff,62.0,0.0,0.0
8445319ffffffff,58.0,0.0,0.0
844531bffffffff,50.0,0.0,0.0
8445321ffffffff,17.0,0.0,0.0
844532bffffffff,3.0,0.0,0.0
844533bffffffff,114.0,0.0,0.0
8445343ffffffff,5.0,0.0,0.0
8445351ffffffff,10.0,0.0,0.0
844535bffffffff,2.0,0.0,0.0
8445363ffffffff,4.0,0.0,0.0
8445547ffffffff,1.0,0.0,0.0
8445649ffffffff,10.0,0.0,0.0
84456dbffffffff,9.0,0.0,0.0
8445721ffffffff,126.0,6.0,0.0
8445723ffffffff,7.0,0.0,0.0
8445725ffffffff,78.0,0.0,0.0
8445727ffffffff,60.0,2.0,0.0
844572dffffffff,3.0,0.0,0.0
8445745ffffffff,6.0,0.0,0.0
8445749ffffffff,152.0,3.0,0.0
844574dffffffff,9.0,0.0,0.0
8445761ffffffff,40.0,2.0,0.0
8445765ffffffff,3.0,0.0,0.0
8445767ffffffff,36.0,8.0,0.0
8445769ffffffff,10.0,0.0,0.0
8445823ffffffff,4.0,0.0,0.0
8445833ffffffff,33.0,0.0,0.0
8445843ffffffff,24.0,0.0,0.0
8445847ffffffff,42.0,0.0,0.0
8445883ffffffff,31.0,0.0,0.0
8445889ffffffff,750.0,41.0,4.0
844588bffffffff,8.0,0.0,0.0
844588dffffffff,10.0,0.0,0.0
8445899ffffffff,10.0,0.0,0.0
844589dffffffff,3.0,0.0,0.0
84458adffffffff,3.0,0.0,0.0
84458c3ffffffff,14.0,0.0,0.0
84458c7ffffffff,370.0,11.0,0.0
84458c9ffffffff,4.0,0.0,0.0
84458d3ffffffff,13.0,2.0,0.0
84458d5ffffffff,99.0,0.0,2.0
84458d7ffffffff,5.0,0.0,0.0
84458e1ffffffff,130.0,5.0,0.0
84458e3ffffffff,2.0,0.0,0.0
84458e5ffffffff,3.0,0.0,0.0
84458e7ffffffff,83.0,0.0,0.0
84458ebffffffff,15.0,0.0,0.0
84458edffffffff,64.0,0.0,0.0
8445905ffffffff,8.0,0.0,0.0
8445909ffffffff,22.0,0.0,0.0
844590bffffffff,5.0,0.0,0.0
844590dffffffff,15.0,0.0,0.0
8445911ffffffff,235.0,21.0,2.0
8445913ffffffff,11.0,0.0,0.0
8445917ffffffff,24.0,4.0,0.0
8445923ffffffff,7.0,0.0,0.0
8445925ffffffff,2.0,0.0,0.0
8445927ffffffff,2.0,0.0,0.0
8445929ffffffff,1.0,0.0,0.0
844592bffffffff,5.0,0.0,0.0
8445933ffffffff,2.0,0.0,0.0
8445935ffffffff,4.0,0.0,0.0
8445981ffffffff,372.0,36.0,14.0
8445989ffffffff,192.0,4.0,7.0
844598bffffffff,69.0,3.0,0.0
844598dffffffff,11.0,3.0,0.0
84459c1ffffffff,11.0,0.0,0.0
84459c3ffffffff,33.0,6.0,0.0
84459c5ffffffff,2.0,0.0,0.0
84459c7ffffffff,2.0,0.0,0.0
84459d1ffffffff,9.0,0.0,0.0
84459d7ffffffff,62.0,0.0,0.0
84459d9ffffffff,63.0,9.0,10.0
84459dbffffffff,3.0,0.0,0.0
84459ddffffffff,56.0,6.0,2.0
84459e1ffffffff,3.0,0.0,0.0
84459e9ffffffff,20.0,0.0,0.0
8445a33ffffffff,459.0,0.0,0.0
8445aedffffffff,7.0,0.0,0.0
8445b07ffffffff,27.0,0.0,0.0
8445b21ffffffff,6.0,0.0,0.0
8445b23ffffffff,47.0,0.0,0.0
8445b25ffffffff,2.0,0.0,0.0
8445b27ffffffff,26.0,0.0,0.0
8445b29ffffffff,5.0,0.0,0.0
8445b2bffffffff,15.0,0.0,0.0
8445b3dffffffff,3.0,0.0,0.0
844806dffffffff,3.0,0.0,0.0
844815bffffffff,2.0,0.0,0.0
8448337ffffffff,2.0,0.0,0.0
8448361ffffffff,47.0,0.0,0.0
8448363ffffffff,21.0,0.0,0.0
8448365ffffffff,4.0,0.0,0.0
8448369ffffffff,57.0,0.0,0.0
844836dffffffff,2.0,0.0,0.0
844880dffffffff,14.0,0.0,0.0
8448821ffffffff,2.0,0.0,0.0
8448825ffffffff,8.0,0.0,0.0
844882bffffffff,3.0,0.0,0.0
8448831ffffffff,17.0,0.0,0.0
8448833ffffffff,306.0,4.0,0.0
8448835ffffffff,2.0,0.0,0.0
8448837ffffffff,701.0,9.0,0.0
8448865ffffffff,5.0,0.0,0.0
8448867ffffffff,6.0,0.0,0.0
8448869ffffffff,7.0,0.0,0.0
844886bffffffff,2.0,0.0,0.0
844886dffffffff,7.0,0.0,0.0
84488adffffffff,3.0,0.0,0.0
84488e1ffffffff,151.0,0.0,0.0
84488e3ffffffff,32.0,0.0,0.0
84488e5ffffffff,69.0,0.0,0.0
84488edffffffff,124.0,0.0,0.0
8448903ffffffff,64.0,0.0,0.0
8448907ffffffff,87.0,0.0,0.0
844890bffffffff,220.0,0.0,0.0
8448911ffffffff,1.0,0.0,0.0
8448915ffffffff,28.0,0.0,0.0
8448917ffffffff,3.0,0.0,0.0
844891dffffffff,15.0,0.0,0.0
8448923ffffffff,144.0,0.0,0.0
8448927ffffffff,6.0,0.0,0.0
8448933ffffffff,7.0,0.0,0.0
8448935ffffffff,31.0,0.0,0.0
8448937ffffffff,4.0,0.0,0.0
8448939ffffffff,7.0,0.0,0.0
844893dffffffff,23.0,0.0,0.0
8448951ffffffff,37.0,0.0,0.0
8448953ffffffff,3.0,0.0,0.0
8448955ffffffff,894.0,8.0,0.0
8448957ffffffff,5.0,0.0,0.0
8448959ffffffff,49.0,0.0,0.0
844895bffffffff,7.0,0.0,0.0
844895dffffffff,12.0,0.0,0.0
8448981ffffffff,7.0,0.0,0.0
8448983ffffffff,7.0,0.0,0.0
8448989ffffffff,6.0,0.0,0.0
844898dffffffff,189.0,0.0,0.0
8448999ffffffff,4.0,0.0,0.0
84489a5ffffffff,1.0,0.0,0.0
84489abffffffff,8.0,0.0,0.0
84489adffffffff,4.0,0.0,0.0
84489c1ffffffff,2.0,0.0,0.0
84489c3ffffffff,1126.0,4.0,0.0
84489c5ffffffff,22.0,0.0,0.0
84489c7ffffffff,211.0,0.0,0.0
84489c9ffffffff,3.0,0.0,0.0
84489cbffffffff,48.0,0.0,0.0
84489d1ffffffff,104.0,0.0,0.0
84489d3ffffffff,300.0,4.0,0.0
84489d5ffffffff,19.0,0.0,0.0
84489d9ffffffff,823.0,13.0,0.0
84489dbffffffff,5.0,0.0,0.0
84489ddffffffff,226.0,3.0,0.0
84489e1ffffffff,2.0,0.0,0.0
84489e3ffffffff,34.0,0.0,0.0
84489e5ffffffff,2.0,0.0,0.0
84489e7ffffffff,5.0,0.0,0.0
84489e9ffffffff,4.0,0.0,0.0
84489ebffffffff,8.0,0.0,0.0
8448a21ffffffff,23.0,0.0,0.0
8448a2dffffffff,1.0,0.0,0.0
8448b13ffffffff,13.0,0.0,0.0
8448b15ffffffff,378.0,5.0,0.0
8448b23ffffffff,916.0,8.0,0.0
8448b2bffffffff,1187.0,12.0,0.0
8448b31ffffffff,41.0,1.0,0.0
8448b33ffffffff,134.0,0.0,0.0
8448b35ffffffff,14.0,0.0,0.0
8448b37ffffffff,81.0,0.0,0.0
8448b39ffffffff,1677.0,8.0,0.0
8448b3bffffffff,4.0,0.0,0.0
8448b3dffffffff,432.0,2.0,0.0
84498c9ffffffff,2.0,0.0,0.0
8449907ffffffff,2.0,0.0,0.0
8449929ffffffff,15.0,0.0,0.0
844992bffffffff,27.0,2.0,0.0
8449931ffffffff,8.0,0.0,0.0
844993bffffffff,2.0,0.0,0.0
844993dffffffff,3.0,0.0,0.0
8449961ffffffff,88.0,13.0,0.0
8449963ffffffff,108.0,20.0,0.0
8449965ffffffff,1872.0,88.0,0.0
8449967ffffffff,213.0,10.0,0.0
8449969ffffffff,44.0,0.0,0.0
844996bffffffff,2.0,0.0,0.0
844996dffffffff,13.0,0.0,0.0
8449981ffffffff,4.0,0.0,0.0
8449985ffffffff,3.0,0.0,0.0
8449987ffffffff,43.0,0.0,0.0
84499abffffffff,13.0,0.0,0.0
84499b1ffffffff,4.0,0.0,0.0
84499b5ffffffff,5.0,0.0,0.0
84499c3ffffffff,2.0,0.0,0.0
84499e3ffffffff,3.0,0.0,0.0
84499e9ffffffff,2.0,0.0,0.0
84499ebffffffff,12.0,0.0,0.0
8449a83ffffffff,1.0,0.0,0.0
8449a85ffffffff,4.0,0.0,0.0
8449a8bffffffff,9.0,0.0,0.0
8449a91ffffffff,13.0,0.0,0.0
8449a93ffffffff,11.0,0.0,0.0
8449a97ffffffff,10.0,0.0,0.0
8449a9bffffffff,6.0,0.0,0.0
8449aa3ffffffff,3.0,0.0,0.0
8449aa7ffffffff,2.0,0.0,0.0
8449ad5ffffffff,1.0,0.0,0.0
844c819ffffffff,33.0,0.0,0.0
844c837ffffffff,16.0,0.0,0.0
844c883ffffffff,3.0,0.0,0.0
844c887ffffffff,2.0,0.0,0.0
844c89bffffffff,3.0,0.0,0.0
844c8abffffffff,4.0,0.0,0.0
844c8bbffffffff,3.0,0.0,0.0
844c933ffffffff,55.0,0.0,13.0
844c937ffffffff,3.0,0.0,0.0
844c941ffffffff,6.0,0.0,0.0
844c943ffffffff,2.0,0.0,0.0
844c945ffffffff,3.0,0.0,0.0
844c94bffffffff,2.0,0.0,0.0
844c94dffffffff,6.0,0.0,0.0
844c95dffffffff,6.0,0.0,0.0
844c969ffffffff,5.0,0.0,0.0
844c985ffffffff,4.0,0.0,0.0
844c989ffffffff,11.0,0.0,3.0
844c98dffffffff,3.0,0.0,0.0
844c9a1ffffffff,4.0,0.0,0.0
844c9a9ffffffff,2.0,0.0,0.0
844c9abffffffff,13.0,0.0,0.0
844c9adffffffff,2.0,0.0,0.0
844c9e5ffffffff,1.0,0.0,0.0
844caa3ffffffff,1.0,0.0,0.0
844caa5ffffffff,44.0,0.0,0.0
844cabdffffffff,4.0,0.0,0.0
844cb25ffffffff,2.0,0.0,0.0
844cb27ffffffff,5.0,0.0,0.0
844cb3dffffffff,100.0,0.0,0.0
844cc2dffffffff,3.0,0.0,0.0
844cc61ffffffff,42.0,0.0,0.0
844cc67ffffffff,4.0,0.0,0.0
844cc6dffffffff,1.0,0.0,0.0
844cd09ffffffff,3.0,0.0,0.0
844cd0dffffffff,5.0,0.0,0.0
844cd21ffffffff,2.0,0.0,0.0
844cd29ffffffff,1.0,0.0,0.0
844cd2dffffffff,14.0,0.0,0.0
844cd41ffffffff,2.0,0.0,0.0
844cd43ffffffff,49.0,0.0,0.0
844cd45ffffffff,3.0,0.0,0.0
844cd47ffffffff,2.0,0.0,0.0
844cd4dffffffff,8.0,0.0,0.0
844cd55ffffffff,1.0,0.0,0.0
844cd5bffffffff,2.0,0.0,0.0
844ce8bffffffff,2.0,0.0,0.0
844cf21ffffffff,21.0,0.0,0.0
844cf23ffffffff,3.0,0.0,0.0
844cf31ffffffff,5.0,0.0,0.0
844cf37ffffffff,1.0,0.0,0.0
844cf3bffffffff,2.0,0.0,0.0
844cf3dffffffff,8.0,0.0,0.0
8466a2dffffffff,2.0,0.0,0.0
8466a51ffffffff,35.0,0.0,0.0
8466a5bffffffff,36.0,0.0,0.0
8466a5dffffffff,14.0,0.0,0.0
8466b0bffffffff,4.0,0.0,0.0
8466b41ffffffff,5.0,0.0,0.0
8466b43ffffffff,15.0,0.0,0.0
8466b49ffffffff,41.0,0.0,0.0
8466b4dffffffff,60.0,0.0,0.0
8466b51ffffffff,8.0,0.0,0.0
8466b55ffffffff,21.0,0.0,0.0
8466b57ffffffff,2.0,0.0,0.0
8466b5bffffffff,8.0,0.0,0.0
846724bffffffff,2.0,0.0,0.0
8467251ffffffff,4.0,0.0,0.0
8467253ffffffff,2.0,0.0,0.0
846725bffffffff,26.0,0.0,0.0
846725dffffffff,5.0,0.0,0.0
8467263ffffffff,2.0,0.0,0.0
8467267ffffffff,6.0,0.0,0.0
8467305ffffffff,15.0,0.0,0.0
8467325ffffffff,1.0,0.0,0.0
8467329ffffffff,35.0,0.0,0.0
8467363ffffffff,12.0,0.0,0.0
8467365ffffffff,10.0,0.0,0.0
8467367ffffffff,47.0,0.0,0.0
8467519ffffffff,1.0,0.0,0.0
8467553ffffffff,21.0,0.0,0.0
8467805ffffffff,14.0,0.0,0.0
8467835ffffffff,99.0,0.0,0.0
846783dffffffff,6.0,0.0,0.0
846790dffffffff,3.0,0.0,0.0
8467945ffffffff,2.0,0.0,0.0
846795dffffffff,2.0,0.0,0.0
8467961ffffffff,2.0,0.0,0.0
84679a1ffffffff,25.0,0.0,0.0
84679a3ffffffff,2.0,0.0,0.0
84679a5ffffffff,8.0,0.0,0.0
84679a7ffffffff,2.0,0.0,0.0
84679adffffffff,3.0,0.0,0.0
846d043ffffffff,4.0,0.0,0.0
846d04bffffffff,6.0,3.0,0.0
846d04dffffffff,24.0,0.0,0.0
846d051ffffffff,1.0,0.0,0.0
846d059ffffffff,2.0,0.0,0.0
846d05bffffffff,1.0,0.0,0.0
846d05dffffffff,10.0,0.0,0.0
846d06dffffffff,5.0,0.0,0.0
846d143ffffffff,11.0,7.0,0.0
846d159ffffffff,56.0,2.0,0.0
846d15dffffffff,8.0,0.0,0.0
846d207ffffffff,3.0,0.0,0.0
846d209ffffffff,9.0,0.0,0.0
846d20dffffffff,9.0,0.0,0.0
846d211ffffffff,4.0,0.0,0.0
846d215ffffffff,2.0,0.0,0.0
846d219ffffffff,4.0,0.0,0.0
846d21dffffffff,10.0,0.0,0.0
846d231ffffffff,73.0,0.0,0.0
846d237ffffffff,2.0,0.0,0.0
846d23bffffffff,22.0,0.0,0.0
846d23dffffffff,15.0,0.0,0.0
846d243ffffffff,2.0,0.0,0.0
846d247ffffffff,2.0,0.0,0.0
846d24bffffffff,4.0,0.0,0.0
846d251ffffffff,20.0,2.0,0.0
846d253ffffffff,14.0,0.0,0.0
846d255ffffffff,12.0,0.0,0.0
846d257ffffffff,10.0,0.0,0.0
846d25dffffffff,12.0,0.0,0.0
846d261ffffffff,2.0,0.0,0.0
846d26bffffffff,2.0,0.0,0.0
846d281ffffffff,2.0,0.0,0.0
846d283ffffffff,13.0,0.0,0.0
846d291ffffffff,24.0,0.0,0.0
846d293ffffffff,1.0,0.0,0.0
846d295ffffffff,6.0,0.0,0.0
846d297ffffffff,5.0,0.0,0.0
846d299ffffffff,12.0,0.0,0.0
846d2a1ffffffff,2.0,2.0,0.0
846d2a3ffffffff,6.0,0.0,0.0
846d2b9ffffffff,73.0,0.0,0.0
846d2c9ffffffff,121.0,0.0,0.0
846d2cbffffffff,4.0,0.0,0.0
846d2d1ffffffff,14.0,0.0,0.0
846d2d3ffffffff,6.0,0.0,0.0
846d2d7ffffffff,74.0,0.0,0.0
846d2dbffffffff,2.0,0.0,0.0
846d2ddffffffff,3.0,0.0,0.0
846d2e3ffffffff,6.0,0.0,0.0
846d2e5ffffffff,10.0,4.0,0.0
846d2ebffffffff,7.0,3.0,0.0
846d2edffffffff,7.0,0.0,0.0
846d307ffffffff,2.0,0.0,0.0
846d30dffffffff,23.0,0.0,0.0
846d311ffffffff,14.0,8.0,0.0
846d313ffffffff,13.0,0.0,0.0
846d315ffffffff,1.0,0.0,0.0
846d32bffffffff,26.0,7.0,0.0
846d337ffffffff,5.0,0.0,0.0
846d341ffffffff,40.0,0.0,0.0
846d343ffffffff,3.0,0.0,0.0
846d347ffffffff,4.0,0.0,0.0
846d34bffffffff,14.0,0.0,0.0
846d34dffffffff,466.0,6.0,0.0
846d35bffffffff,150.0,16.0,0.0
846d35dffffffff,75.0,13.0,0.0
846d36bffffffff,8.0,0.0,0.0
846d609ffffffff,31.0,0.0,0.0
846d613ffffffff,2.0,0.0,0.0
846d617ffffffff,2.0,0.0,0.0
846d641ffffffff,42.0,0.0,0.0
846d643ffffffff,3.0,0.0,0.0
846d645ffffffff,136.0,0.0,0.0
846d64dffffffff,8.0,0.0,0.0
846d651ffffffff,91.0,0.0,0.0
846d653ffffffff,37.0,0.0,0.0
846d655ffffffff,8.0,0.0,0.0
846d657ffffffff,4.0,0.0,0.0
846d65dffffffff,1.0,0.0,0.0
846d665ffffffff,10.0,0.0,0.0
846d66dffffffff,20.0,0.0,0.0
846d681ffffffff,1.0,0.0,0.0
846d683ffffffff,1.0,0.0,0.0
846d685ffffffff,1.0,0.0,0.0
846d687ffffffff,2.0,0.0,0.0
846d68bffffffff,2.0,0.0,0.0
846d691ffffffff,2.0,0.0,0.0
846d69bffffffff,9.0,0.0,0.0
846d69dffffffff,40.0,0.0,0.0
846d6c7ffffffff,2.0,0.0,0.0
846d6ebffffffff,2.0,0.0,0.0
846d741ffffffff,3.0,0.0,0.0
846d743ffffffff,2.0,0.0,0.0
846d747ffffffff,6.0,0.0,0.0
846d749ffffffff,7.0,0.0,0.0
846d74bffffffff,5.0,0.0,0.0
