cell_id,Haematopus ostralegus,Haematopus ostralegus ostralegus/longipes,Haematopus ostralegus osculans
84195b7ffffffff,56.0,2.0,0.0
84195b9ffffffff,2.0,0.0,0.0
84195bbffffffff,234.0,28.0,0.0
84195bdffffffff,43.0,0.0,0.0
84195c1ffffffff,73.0,2.0,0.0
84195c3ffffffff,2.0,0.0,0.0
84195c5ffffffff,18.0,0.0,0.0
84195c7ffffffff,154.0,0.0,0.0
84195c9ffffffff,256.0,8.0,0.0
84195cbffffffff,56.0,0.0,0.0
84195cdffffffff,9.0,0.0,0.0
84195d1ffffffff,94.0,1.0,0.0
84195d3ffffffff,41.0,0.0,0.0
84195d5ffffffff,44.0,0.0,0.0
84195d7ffffffff,19.0,0.0,0.0
84195d9ffffffff,148.0,12.0,0.0
84195dbffffffff,9.0,2.0,0.0
84195ddffffffff,3.0,0.0,0.0
84195e1ffffffff,27.0,0.0,0.0
84195e5ffffffff,56.0,0.0,0.0
84195e7ffffffff,13.0,0.0,0.0
84195edffffffff,17.0,0.0,0.0
8419681ffffffff,80.0,2.0,0.0
8419683ffffffff,205.0,6.0,0.0
8419689ffffffff,961.0,13.0,0.0
841968bffffffff,111.0,2.0,0.0
8419691ffffffff,86.0,0.0,0.0
8419693ffffffff,218.0,0.0,0.0
8419695ffffffff,234.0,1.0,0.0
8419697ffffffff,251.0,0.0,0.0
8419699ffffffff,53.0,0.0,0.0
841969bffffffff,53.0,0.0,0.0
841969dffffffff,167.0,0.0,0.0
84196b1ffffffff,194.0,6.0,0.0
84196b3ffffffff,417.0,12.0,0.0
84196b7ffffffff,114.0,2.0,0.0
84196b9ffffffff,68.0,1.0,0.0
84196bbffffffff,135.0,3.0,0.0
84196c3ffffffff,12.0,0.0,0.0
84196d1ffffffff,18.0,0.0,0.0
84196d3ffffffff,47.0,0.0,0.0
84196d5ffffffff,182.0,1.0,0.0
84196d7ffffffff,18.0,0.0,0.0
84196d9ffffffff,164.0,3.0,0.0
84196dbffffffff,57.0,0.0,0.0
84196ddffffffff,265.0,14.0,0.0
8419721ffffffff,256.0,10.0,0.0
8419723ffffffff,353.0,27.0,0.0
8419725ffffffff,56.0,0.0,0.0
8419727ffffffff,175.0,2.0,0.0
8419729ffffffff,303.0,6.0,0.0
841972bffffffff,358.0,3.0,0.0
841972dffffffff,69.0,0.0,0.0
8419731ffffffff,23.0,2.0,0.0
8419733ffffffff,143.0,2.0,0.0
8419735ffffffff,15.0,2.0,0.0
8419737ffffffff,17.0,0.0,0.0
8419739ffffffff,428.0,34.0,0.0
841973bffffffff,313.0,17.0,0.0
841973dffffffff,56.0,19.0,0.0
8419761ffffffff,11.0,0.0,0.0
8419763ffffffff,75.0,1.0,0.0
8419765ffffffff,46.0,0.0,0.0
8419767ffffffff,74.0,0.0,0.0
8419769ffffffff,144.0,0.0,0.0
841976bffffffff,82.0,3.0,0.0
841976dffffffff,8.0,0.0,0.0
841e02dffffffff,6.0,2.0,0.0
841e257ffffffff,1.0,0.0,0.0
841e2c1ffffffff,1.0,0.0,0.0
841e2c3ffffffff,4.0,0.0,0.0
841e2d9ffffffff,1.0,0.0,0.0
841e2ddffffffff,1.0,0.0,0.0
841e497ffffffff,2.0,0.0,0.0
841e4a7ffffffff,4.0,0.0,0.0
841e4b1ffffffff,2.0,0.0,0.0
841e4b3ffffffff,3.0,0.0,0.0
841e4bbffffffff,29.0,0.0,0.0
841e585ffffffff,2.0,0.0,0.0
841e58dffffffff,9.0,0.0,0.0
841e593ffffffff,4.0,0.0,0.0
841e5a1ffffffff,3.0,0.0,0.0
841e5a5ffffffff,5.0,0.0,0.0
841e5a9ffffffff,7.0,0.0,0.0
841e5d3ffffffff,6.0,0.0,0.0
841e5d9ffffffff,13.0,0.0,0.0
841e5dbffffffff,16.0,0.0,0.0
841e5e3ffffffff,2.0,0.0,0.0
841e5e5ffffffff,12.0,0.0,0.0
841e615ffffffff,2.0,0.0,0.0
841e63bffffffff,3.0,0.0,0.0
841e64bffffffff,1.0,0.0,0.0
841e64dffffffff,4.0,0.0,0.0
841e659ffffffff,3.0,0.0,0.0
841e65bffffffff,1.0,0.0,0.0
841e6b3ffffffff,2.0,0.0,0.0
841e82bffffffff,13.0,0.0,0.0
841e831ffffffff,11.0,0.0,0.0
841e83dffffffff,6.0,0.0,0.0
841e863ffffffff,12.0,0.0,0.0
841e869ffffffff,2.0,0.0,0.0
841e8ebffffffff,2.0,0.0,0.0
841e92dffffffff,2.0,0.0,0.0
841e967ffffffff,1.0,0.0,0.0
841ea01ffffffff,19.0,0.0,0.0
841ea03ffffffff,42.0,0.0,0.0
841ea07ffffffff,15.0,0.0,0.0
841ea09ffffffff,3.0,0.0,0.0
841ea0bffffffff,73.0,0.0,0.0
841ea1bffffffff,4.0,0.0,0.0
841ea21ffffffff,2.0,0.0,0.0
841ea53ffffffff,15.0,0.0,0.0
841ea55ffffffff,68.0,0.0,0.0
841ea85ffffffff,3.0,0.0,0.0
841ea8dffffffff,2.0,0.0,0.0
841eab3ffffffff,13.0,0.0,0.0
841eaebffffffff,2.0,0.0,0.0
841eb03ffffffff,1.0,0.0,0.0
841eb0bffffffff,1.0,0.0,0.0
841eb13ffffffff,4.0,0.0,0.0
841eb49ffffffff,2.0,0.0,0.0
841eb4dffffffff,1.0,0.0,0.0
841eb53ffffffff,8.0,0.0,0.0
841ec11ffffffff,2.0,0.0,0.0
841ec1dffffffff,12.0,0.0,0.0
841ec21ffffffff,6.0,0.0,0.0
841ec27ffffffff,59.0,0.0,0.0
841ec33ffffffff,116.0,16.0,0.0
841ec35ffffffff,1.0,0.0,0.0
841ec37ffffffff,26.0,6.0,0.0
841ec93ffffffff,113.0,0.0,0.0
841ec97ffffffff,2.0,0.0,0.0
841ec99ffffffff,3.0,0.0,0.0
841ec9dffffffff,4.0,0.0,0.0
841eca1ffffffff,5.0,0.0,0.0
841eca5ffffffff,30.0,0.0,0.0
841eca9ffffffff,25.0,0.0,0.0
841ecadffffffff,1.0,0.0,0.0
841eccbffffffff,44.0,0.0,0.0
841ecddffffffff,5.0,0.0,0.0
841ece5ffffffff,49.0,14.0,0.0
841ece7ffffffff,141.0,15.0,0.0
841ed13ffffffff,28.0,0.0,0.0
841ed1bffffffff,161.0,0.0,0.0
841ed21ffffffff,2.0,0.0,0.0
841ed2bffffffff,4.0,0.0,0.0
841ed35ffffffff,25.0,0.0,0.0
841ed45ffffffff,13.0,0.0,0.0
841ed49ffffffff,4.0,0.0,0.0
841ed4dffffffff,10.0,0.0,0.0
841ed93ffffffff,6.0,0.0,0.0
841eda1ffffffff,6.0,0.0,0.0
841eda3ffffffff,9.0,0.0,0.0
841edc1ffffffff,4.0,0.0,0.0
841edcdffffffff,27.0,0.0,0.0
841ede7ffffffff,18.0,0.0,0.0
841ee35ffffffff,2.0,0.0,0.0
841ee65ffffffff,5.0,0.0,0.0
841ee81ffffffff,8.0,6.0,0.0
841ee95ffffffff,1.0,0.0,0.0
841ee97ffffffff,21.0,10.0,0.0
841eeb7ffffffff,77.0,11.0,0.0
841eee3ffffffff,2.0,0.0,0.0
841ef27ffffffff,3.0,0.0,0.0
841f001ffffffff,90.0,69.0,0.0
841f003ffffffff,19.0,0.0,0.0
841f007ffffffff,6.0,0.0,0.0
841f009ffffffff,26.0,18.0,0.0
841f00dffffffff,39.0,0.0,0.0
841f015ffffffff,6.0,0.0,0.0
841f017ffffffff,7.0,0.0,0.0
841f01dffffffff,4.0,0.0,0.0
841f025ffffffff,4.0,0.0,0.0
841f029ffffffff,24.0,0.0,0.0
841f03bffffffff,12.0,0.0,0.0
841f041ffffffff,9.0,0.0,0.0
841f043ffffffff,7.0,0.0,0.0
841f045ffffffff,22.0,1.0,0.0
841f047ffffffff,1.0,0.0,0.0
841f049ffffffff,11.0,1.0,0.0
841f04bffffffff,5.0,0.0,0.0
841f04dffffffff,4.0,0.0,0.0
841f051ffffffff,269.0,2.0,0.0
841f053ffffffff,13.0,0.0,0.0
841f055ffffffff,10.0,0.0,0.0
841f059ffffffff,120.0,10.0,0.0
841f05bffffffff,152.0,0.0,0.0
841f05dffffffff,25.0,4.0,0.0
841f061ffffffff,74.0,0.0,0.0
841f063ffffffff,8.0,0.0,0.0
841f067ffffffff,2.0,0.0,0.0
841f069ffffffff,13.0,0.0,0.0
841f06dffffffff,1.0,0.0,0.0
841f09bffffffff,93.0,0.0,0.0
841f0c7ffffffff,1.0,0.0,0.0
841f0d1ffffffff,2.0,0.0,0.0
841f0e1ffffffff,4.0,0.0,0.0
841f0e9ffffffff,3.0,0.0,0.0
841f0ebffffffff,4.0,0.0,0.0
841f0edffffffff,12.0,0.0,0.0
841f103ffffffff,1.0,0.0,0.0
841f10dffffffff,3.0,0.0,0.0
841f115ffffffff,2.0,0.0,0.0
841f117ffffffff,9.0,0.0,0.0
841f121ffffffff,4.0,0.0,0.0
841f129ffffffff,22.0,0.0,0.0
841f12bffffffff,7.0,0.0,0.0
841f12dffffffff,3.0,0.0,0.0
841f137ffffffff,2.0,0.0,0.0
841f141ffffffff,1.0,0.0,0.0
841f143ffffffff,16.0,0.0,0.0
841f145ffffffff,4.0,0.0,0.0
841f149ffffffff,55.0,0.0,0.0
841f14bffffffff,71.0,0.0,0.0
841f14dffffffff,44.0,0.0,0.0
841f153ffffffff,4.0,0.0,0.0
841f155ffffffff,8.0,0.0,0.0
841f159ffffffff,7.0,0.0,0.0
841f15bffffffff,16.0,0.0,0.0
841f15dffffffff,3.0,0.0,0.0
841f161ffffffff,2.0,0.0,0.0
841f163ffffffff,2.0,0.0,0.0
841f165ffffffff,10.0,0.0,0.0
841f167ffffffff,2.0,0.0,0.0
841f169ffffffff,4.0,0.0,0.0
841f16dffffffff,18.0,0.0,0.0
841f199ffffffff,16.0,0.0,0.0
841f1a9ffffffff,2.0,0.0,0.0
841f1bdffffffff,2.0,0.0,0.0
841f1d1ffffffff,1.0,0.0,0.0
841f1d3ffffffff,1.0,0.0,0.0
841f205ffffffff,4.0,2.0,0.0
841f207ffffffff,14.0,3.0,0.0
841f209ffffffff,6.0,0.0,0.0
841f211ffffffff,29.0,0.0,0.0
841f217ffffffff,46.0,0.0,0.0
841f219ffffffff,49.0,0.0,0.0
841f21dffffffff,15.0,3.0,0.0
841f221ffffffff,19.0,6.0,0.0
841f223ffffffff,7.0,0.0,0.0
841f229ffffffff,3.0,0.0,0.0
841f22bffffffff,19.0,0.0,0.0
841f231ffffffff,9.0,0.0,0.0
841f233ffffffff,52.0,9.0,0.0
841f235ffffffff,7.0,0.0,0.0
841f237ffffffff,14.0,0.0,0.0
841f23bffffffff,4.0,0.0,0.0
841f241ffffffff,3.0,0.0,0.0
841f243ffffffff,8.0,0.0,0.0
841f245ffffffff,13.0,0.0,0.0
841f247ffffffff,7.0,1.0,0.0
841f24bffffffff,15.0,0.0,0.0
841f251ffffffff,46.0,2.0,0.0
841f253ffffffff,5.0,0.0,0.0
841f257ffffffff,16.0,0.0,0.0
841f259ffffffff,1.0,0.0,0.0
841f25bffffffff,4.0,0.0,0.0
841f25dffffffff,15.0,4.0,0.0
841f269ffffffff,12.0,0.0,0.0
841f26bffffffff,1.0,0.0,0.0
841f26dffffffff,33.0,0.0,0.0
841f281ffffffff,5.0,0.0,0.0
841f283ffffffff,164.0,0.0,0.0
841f287ffffffff,7.0,0.0,0.0
841f291ffffffff,2.0,0.0,0.0
841f29dffffffff,61.0,0.0,0.0
841f2a1ffffffff,13.0,0.0,0.0
841f2a3ffffffff,53.0,52.0,0.0
841f2a7ffffffff,2.0,0.0,0.0
841f2a9ffffffff,40.0,0.0,0.0
841f2adffffffff,8.0,0.0,0.0
841f2c7ffffffff,6.0,0.0,0.0
841f2d1ffffffff,1.0,0.0,0.0
841f2d3ffffffff,13.0,0.0,0.0
841f2d7ffffffff,43.0,0.0,0.0
841f2dbffffffff,35.0,0.0,0.0
841f2e3ffffffff,4.0,0.0,0.0
841f2e5ffffffff,15.0,0.0,0.0
841f2edffffffff,11.0,1.0,0.0
841f303ffffffff,59.0,0.0,0.0
841f311ffffffff,12.0,6.0,0.0
841f313ffffffff,7.0,1.0,0.0
841f315ffffffff,135.0,10.0,0.0
841f317ffffffff,4.0,0.0,0.0
841f319ffffffff,2.0,0.0,0.0
841f31bffffffff,22.0,12.0,0.0
841f31dffffffff,105.0,29.0,0.0
841f325ffffffff,24.0,0.0,0.0
841f327ffffffff,91.0,0.0,0.0
841f331ffffffff,23.0,0.0,0.0
841f333ffffffff,106.0,0.0,0.0
841f335ffffffff,61.0,0.0,0.0
841f337ffffffff,65.0,0.0,0.0
841f339ffffffff,2.0,0.0,0.0
841f33bffffffff,247.0,0.0,0.0
841f33dffffffff,219.0,0.0,0.0
841f351ffffffff,18.0,2.0,0.0
841f355ffffffff,77.0,12.0,0.0
841f357ffffffff,95.0,9.0,0.0
841f359ffffffff,15.0,1.0,0.0
841f35bffffffff,2.0,0.0,0.0
841f413ffffffff,4.0,0.0,0.0
841f45bffffffff,2.0,0.0,0.0
841f487ffffffff,3.0,0.0,0.0
841f4e3ffffffff,2.0,0.0,0.0
841f4ebffffffff,4.0,0.0,0.0
841f521ffffffff,2.0,0.0,0.0
841f529ffffffff,2.0,0.0,0.0
841f52bffffffff,1.0,0.0,0.0
841f535ffffffff,70.0,0.0,0.0
841f53dffffffff,1.0,0.0,0.0
841f567ffffffff,1.0,0.0,0.0
841f591ffffffff,2.0,0.0,0.0
841f593ffffffff,14.0,0.0,0.0
841f59bffffffff,3.0,0.0,0.0
841f5b3ffffffff,3.0,0.0,0.0
841f5bbffffffff,5.0,0.0,0.0
841f601ffffffff,2.0,0.0,0.0
841f605ffffffff,3.0,0.0,0.0
841f60dffffffff,5.0,0.0,0.0
841f64dffffffff,4.0,0.0,0.0
841f655ffffffff,2.0,0.0,0.0
841f65dffffffff,12.0,0.0,0.0
841f703ffffffff,5.0,0.0,0.0
841f715ffffffff,30.0,0.0,0.0
841f71dffffffff,2.0,0.0,0.0
841f725ffffffff,51.0,0.0,0.0
841f727ffffffff,45.0,0.0,0.0
841f72dffffffff,6.0,0.0,0.0
841f735ffffffff,1.0,0.0,0.0
841f757ffffffff,4.0,0.0,0.0
841f827ffffffff,6.0,0.0,0.0
841fa09ffffffff,4.0,0.0,0.0
841fa11ffffffff,5.0,0.0,0.0
841fa17ffffffff,2.0,0.0,0.0
841fa19ffffffff,5.0,0.0,0.0
841fa1dffffffff,1.0,0.0,0.0
841fa41ffffffff,7.0,0.0,0.0
841fa43ffffffff,2.0,0.0,0.0
841fa45ffffffff,4.0,0.0,0.0
841fa47ffffffff,6.0,0.0,0.0
841fa49ffffffff,6.0,2.0,0.0
841fa4bffffffff,13.0,0.0,0.0
841fa4dffffffff,110.0,0.0,0.0
841fa55ffffffff,11.0,0.0,0.0
841fa59ffffffff,60.0,0.0,0.0
841fa5bffffffff,10.0,0.0,0.0
841fa5dffffffff,23.0,0.0,0.0
841fae1ffffffff,2.0,0.0,0.0
84200a5ffffffff,9.0,0.0,0.0
84200a7ffffffff,2.0,0.0,0.0
84200adffffffff,2.0,0.0,0.0
842010dffffffff,4.0,0.0,0.0
8420125ffffffff,3.0,0.0,0.0
8420593ffffffff,2.0,0.0,0.0
8420685ffffffff,1.0,0.0,0.0
8420e2bffffffff,2.0,0.0,0.0
8420e5dffffffff,1.0,0.0,0.0
8420e61ffffffff,2.0,0.0,0.0
8420e69ffffffff,28.0,0.0,0.0
8420e6bffffffff,2.0,0.0,0.0
8421231ffffffff,7.0,0.0,0.0
8421237ffffffff,7.0,0.0,0.0
842124bffffffff,2.0,0.0,0.0
8421529ffffffff,19.0,0.0,0.0
8421539ffffffff,4.0,0.0,0.0
842153dffffffff,5.0,0.0,0.0
8421b59ffffffff,2.0,0.0,0.0
8425a49ffffffff,8.0,0.0,0.0
8425a4dffffffff,23.0,1.0,0.0
8425b03ffffffff,2.0,0.0,0.0
8425b41ffffffff,3.0,0.0,0.0
842c003ffffffff,9.0,0.0,0.0
842c043ffffffff,649.0,0.0,0.0
842c047ffffffff,5.0,0.0,0.0
842c059ffffffff,3.0,0.0,0.0
842c063ffffffff,2.0,0.0,0.0
842c067ffffffff,6.0,0.0,0.0
842c06dffffffff,8.0,0.0,0.0
842c0b3ffffffff,1.0,0.0,0.0
842c149ffffffff,2.0,0.0,0.0
842c203ffffffff,31.0,0.0,0.0
842c219ffffffff,29.0,0.0,0.0
842c21dffffffff,1.0,0.0,0.0
842c237ffffffff,19.0,0.0,0.0
842c2a1ffffffff,38.0,0.0,0.0
842c2a3ffffffff,8.0,0.0,0.0
842c311ffffffff,2.0,0.0,0.0
842c313ffffffff,7.0,0.0,0.0
842c56dffffffff,24.0,0.0,0.0
842c6d1ffffffff,2.0,0.0,0.0
842c933ffffffff,6.0,0.0,0.0
842c93bffffffff,614.0,12.0,0.0
842c9e3ffffffff,2.0,0.0,0.0
842c9edffffffff,5.0,2.0,0.0
842cac1ffffffff,3.0,0.0,0.0
842cc03ffffffff,2.0,0.0,0.0
842cc05ffffffff,6.0,0.0,0.0
842cc07ffffffff,7.0,0.0,0.0
842ce41ffffffff,4.0,0.0,0.0
842ce45ffffffff,6.0,0.0,0.0
842ce4bffffffff,3.0,0.0,0.0
842cf07ffffffff,2.0,0.0,0.0
842cf31ffffffff,1.0,0.0,0.0
842cf35ffffffff,4.0,0.0,0.0
842cf59ffffffff,1.0,0.0,0.0
842cf5bffffffff,1.0,0.0,0.0
842d01dffffffff,3.0,0.0,0.0
842d029ffffffff,5.0,0.0,0.0
842d03bffffffff,12.0,0.0,0.0
842d117ffffffff,1.0,0.0,0.0
842d125ffffffff,7.0,0.0,0.0
842d14bffffffff,4.0,0.0,0.0
842d157ffffffff,2.0,0.0,0.0
842d183ffffffff,2.0,0.0,0.0
842d1b3ffffffff,2.0,0.0,0.0
842d1b7ffffffff,8.0,0.0,0.0
842d227ffffffff,3.0,0.0,0.0
842d293ffffffff,2.0,0.0,0.0
842d2dbffffffff,2.0,0.0,0.0
842d35dffffffff,20.0,0.0,0.0
842d701ffffffff,4.0,0.0,0.0
842d753ffffffff,4.0,0.0,0.0
842d763ffffffff,2.0,0.0,0.0
842da17ffffffff,2.0,0.0,0.0
842da19ffffffff,2.0,0.0,0.0
842da1bffffffff,6.0,0.0,0.0
842da51ffffffff,2.0,0.0,0.0
842da5dffffffff,42.0,0.0,0.0
842da81ffffffff,4.0,0.0,0.0
842db01ffffffff,4.0,0.0,0.0
842db0bffffffff,11.0,0.0,0.0
842db0dffffffff,4.0,0.0,0.0
842e601ffffffff,2.0,0.0,0.0
842e60bffffffff,18.0,0.0,0.0
842e993ffffffff,3.0,0.0,3.0
842eac9ffffffff,10.0,0.0,0.0
842f5a9ffffffff,4.0,0.0,0.0
842f5abffffffff,126.0,0.0,0.0
8430051ffffffff,1.0,0.0,0.0
843010bffffffff,1.0,0.0,0.0
8430229ffffffff,2.0,0.0,0.0
843022dffffffff,3.0,0.0,0.0
84302b7ffffffff,68.0,0.0,11.0
84302e1ffffffff,14.0,0.0,0.0
84302e5ffffffff,5.0,0.0,0.0
8430305ffffffff,4.0,0.0,0.0
8430325ffffffff,12.0,0.0,0.0
843032dffffffff,1.0,0.0,0.0
8430833ffffffff,184.0,0.0,0.0
843084bffffffff,8.0,0.0,0.0
84309d1ffffffff,2.0,0.0,0.0
84309d3ffffffff,8.0,0.0,0.0
84309d9ffffffff,74.0,0.0,0.0
8430c05ffffffff,2.0,0.0,0.0
8430c07ffffffff,4.0,0.0,0.0
8430c17ffffffff,7.0,0.0,3.0
8430c2bffffffff,1.0,0.0,0.0
8430c45ffffffff,1.0,0.0,0.0
8430c49ffffffff,44.0,0.0,12.0
8430c4dffffffff,62.0,0.0,1.0
8430c61ffffffff,3.0,0.0,0.0
8430c65ffffffff,11.0,0.0,0.0
8430c67ffffffff,5.0,0.0,0.0
8430c69ffffffff,4.0,0.0,2.0
8430d97ffffffff,5.0,0.0,0.0
8430d9bffffffff,4.0,0.0,0.0
8430e01ffffffff,22.0,0.0,6.0
8430e03ffffffff,6.0,0.0,0.0
8430e07ffffffff,112.0,0.0,17.0
8430e09ffffffff,31.0,0.0,16.0
8430e0bffffffff,48.0,0.0,8.0
8430e0dffffffff,1.0,0.0,0.0
8430e23ffffffff,11.0,0.0,0.0
8430e25ffffffff,3.0,0.0,0.0
8430e2bffffffff,33.0,0.0,5.0
8430e41ffffffff,4.0,0.0,2.0
8430e55ffffffff,5.0,0.0,0.0
8430ecbffffffff,1.0,0.0,0.0
84316c5ffffffff,10.0,0.0,0.0
84316ddffffffff,2.0,0.0,0.0
84316e7ffffffff,3.0,0.0,0.0
84318d1ffffffff,13.0,0.0,0.0
84318d3ffffffff,13.0,0.0,0.0
84318d7ffffffff,81.0,0.0,2.0
84344cbffffffff,6.0,0.0,0.0
8434697ffffffff,4.0,0.0,0.0
843469dffffffff,2.0,0.0,0.0
84346bbffffffff,2.0,0.0,0.0
843820dffffffff,1.0,0.0,0.0
8438247ffffffff,79.0,0.0,0.0
8438255ffffffff,2.0,0.0,0.0
843825bffffffff,18.0,0.0,0.0
843826bffffffff,10.0,0.0,0.0
84384a1ffffffff,15.0,0.0,0.0
84384e3ffffffff,4.0,0.0,0.0
84384e5ffffffff,2.0,0.0,0.0
84384e9ffffffff,2.0,0.0,0.0
8439101ffffffff,339.0,0.0,0.0
8439103ffffffff,10.0,0.0,0.0
8439105ffffffff,3.0,0.0,0.0
8439111ffffffff,24.0,0.0,0.0
8439113ffffffff,177.0,0.0,0.0
8439115ffffffff,524.0,0.0,0.0
8439117ffffffff,181.0,0.0,0.0
8439155ffffffff,1.0,0.0,0.0
8439159ffffffff,74.0,0.0,0.0
843915dffffffff,80.0,0.0,0.0
8439183ffffffff,3.0,0.0,0.0
8439195ffffffff,68.0,0.0,0.0
84391a1ffffffff,5.0,0.0,0.0
84391a5ffffffff,1.0,0.0,0.0
84391a9ffffffff,341.0,0.0,0.0
84391abffffffff,89.0,0.0,0.0
84391b9ffffffff,12.0,0.0,0.0
84391e1ffffffff,150.0,0.0,0.0
84391e3ffffffff,184.0,0.0,0.0
84391e7ffffffff,15.0,0.0,0.0
84391e9ffffffff,44.0,0.0,0.0
84391ebffffffff,89.0,0.0,0.0
8439205ffffffff,111.0,0.0,0.0
8439209ffffffff,6.0,0.0,0.0
843920dffffffff,443.0,0.0,0.0
8439221ffffffff,43.0,0.0,0.0
8439227ffffffff,10.0,0.0,0.0
8439229ffffffff,117.0,0.0,0.0
8439241ffffffff,19.0,0.0,0.0
8439243ffffffff,57.0,0.0,0.0
8439247ffffffff,123.0,0.0,0.0
8439251ffffffff,8.0,0.0,0.0
8439253ffffffff,308.0,0.0,0.0
8439255ffffffff,4.0,0.0,0.0
8439259ffffffff,285.0,0.0,0.0
843925bffffffff,515.0,0.0,0.0
843925dffffffff,81.0,0.0,0.0
8439263ffffffff,6.0,0.0,0.0
843926bffffffff,12.0,0.0,0.0
84392dbffffffff,1289.0,1.0,0.0
8439311ffffffff,19.0,0.0,0.0
8439317ffffffff,4.0,0.0,0.0
843931bffffffff,45.0,0.0,0.0
8439331ffffffff,7.0,0.0,0.0
8439333ffffffff,1.0,0.0,0.0
8439335ffffffff,2.0,0.0,0.0
8439337ffffffff,157.0,0.0,0.0
843933bffffffff,166.0,0.0,0.0
8439427ffffffff,2.0,0.0,0.0
8439435ffffffff,18.0,0.0,0.0
8439447ffffffff,65.0,0.0,0.0
8439459ffffffff,7.0,0.0,0.0
8439469ffffffff,1.0,0.0,0.0
843946bffffffff,8.0,0.0,0.0
843946dffffffff,178.0,0.0,0.0
843952dffffffff,2.0,0.0,0.0
8439541ffffffff,67.0,0.0,0.0
8439547ffffffff,31.0,0.0,0.0
8439563ffffffff,9.0,0.0,0.0
8439567ffffffff,13.0,0.0,0.0
843956bffffffff,3.0,0.0,0.0
84395c9ffffffff,3.0,0.0,0.0
8439617ffffffff,8.0,0.0,0.0
8439633ffffffff,12.0,0.0,0.0
843963bffffffff,11.0,0.0,0.0
843968dffffffff,30.0,2.0,0.0
843969bffffffff,2.0,0.0,0.0
84396c5ffffffff,22.0,0.0,0.0
84396c7ffffffff,73.0,2.0,0.0
84396e9ffffffff,32.0,0.0,0.0
84396ebffffffff,122.0,2.0,0.0
84396edffffffff,1.0,0.0,0.0
8439733ffffffff,69.0,0.0,0.0
8439805ffffffff,13.0,0.0,0.0
8439821ffffffff,1.0,0.0,0.0
8439825ffffffff,6.0,0.0,0.0
8439827ffffffff,177.0,0.0,0.0
8439851ffffffff,4.0,0.0,0.0
8439855ffffffff,18.0,0.0,0.0
843985bffffffff,3.0,0.0,0.0
843991bffffffff,57.0,0.0,0.0
843992bffffffff,2.0,0.0,0.0
843992dffffffff,5.0,0.0,0.0
84399dbffffffff,1.0,0.0,0.0
8439a83ffffffff,13.0,0.0,0.0
8439a87ffffffff,25.0,0.0,0.0
8439a99ffffffff,129.0,0.0,0.0
8439a9dffffffff,2.0,0.0,0.0
8439aa9ffffffff,4.0,0.0,0.0
8439ab9ffffffff,7.0,0.0,0.0
843e411ffffffff,3.0,0.0,0.0
843e689ffffffff,7.0,0.0,0.0
843e68dffffffff,28.0,0.0,0.0
843e6a3ffffffff,6.0,0.0,0.0
843e6a7ffffffff,1.0,0.0,0.0
843e6b5ffffffff,1.0,0.0,0.0
843f299ffffffff,2.0,0.0,0.0
843f2b3ffffffff,2.0,0.0,0.0
843f2c3ffffffff,8.0,0.0,0.0
843f2d5ffffffff,4.0,0.0,0.0
843f2ddffffffff,56.0,0.0,0.0
843f305ffffffff,4.0,0.0,0.0
843f355ffffffff,4.0,0.0,0.0
843f629ffffffff,22.0,0.0,0.0
843f62bffffffff,22.0,0.0,0.0
843f645ffffffff,4.0,0.0,0.0
843f649ffffffff,4.0,0.0,0.0
843f64dffffffff,11.0,0.0,0.0
843f663ffffffff,3.0,0.0,0.0
843f66bffffffff,95.0,0.0,0.0
843f681ffffffff,11.0,0.0,0.0
844192dffffffff,3.0,0.0,3.0
8441a09ffffffff,314.0,0.0,27.0
8441a43ffffffff,100.0,0.0,15.0
8441a55ffffffff,660.0,0.0,48.0
8441b51ffffffff,9.0,0.0,0.0
8441b55ffffffff,1.0,0.0,0.0
8441b65ffffffff,7.0,0.0,7.0
8442193ffffffff,1.0,0.0,0.0
8442307ffffffff,1.0,0.0,0.0
8442331ffffffff,9.0,0.0,0.0
8442333ffffffff,13.0,0.0,0.0
8442345ffffffff,1.0,0.0,0.0
8442c01ffffffff,242.0,0.0,0.0
8442c05ffffffff,15.0,0.0,0.0
8442c09ffffffff,4.0,0.0,0.0
8442c0dffffffff,84.0,0.0,0.0
8442c45ffffffff,22.0,0.0,0.0
8442c47ffffffff,61.0,0.0,0.0
8442c61ffffffff,12.0,0.0,0.0
8442c63ffffffff,1.0,0.0,0.0
8442c67ffffffff,3.0,0.0,0.0
8442c69ffffffff,13.0,0.0,0.0
8442db5ffffffff,235.0,0.0,0.0
8442dbdffffffff,2.0,0.0,0.0
8442dc3ffffffff,5.0,0.0,0.0
8442dd1ffffffff,2.0,0.0,0.0
8442dd5ffffffff,3.0,0.0,0.0
8442e27ffffffff,6.0,0.0,0.0
8442e45ffffffff,4.0,0.0,0.0
8443101ffffffff,2.0,0.0,0.0
8443107ffffffff,2.0,0.0,0.0
8443131ffffffff,1.0,0.0,0.0
8443133ffffffff,3.0,0.0,0.0
8443139ffffffff,3.0,0.0,0.0
844313bffffffff,53.0,0.0,0.0
84431adffffffff,22.0,0.0,0.0
84431e1ffffffff,46.0,0.0,0.0
84431e3ffffffff,41.0,0.0,0.0
84431e7ffffffff,3.0,0.0,0.0
84431e9ffffffff,119.0,0.0,0.0
84431edffffffff,22.0,0.0,0.0
8443327ffffffff,1.0,0.0,0.0
