cell_id,Athene cunicularia,Athene cunicularia hypugaea/rostrata,Athene cunicularia floridana,Athene cunicularia [guadeloupensis Group],Athene cunicularia [tolimae Group],Athene cunicularia nanodes/juninensis,Athene cunicularia grallaria,Athene cunicularia [cunicularia Group]
8427829ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842782dffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427831ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427833ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427839ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427847ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842785bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427861ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427863ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427867ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842786bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427881ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427883ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427889ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842788dffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427893ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427897ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278b3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278b9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278c1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278c3ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278c7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278c9ffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278cbffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278d3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84278edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427905ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427909ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842790bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427913ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427919ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842791bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427929ffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842793bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427945ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427953ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427959ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842795bffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427963ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427965ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427967ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427985ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427989ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842798dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427993ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427995ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279c9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279e1ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279e3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279e9ffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279ebffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84279edffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a8bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a8dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a91ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427a95ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427aa1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427aa3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427abdffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8427ad7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428005ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428023ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842802bffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428035ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428069ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842806bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842806dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842812dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428135ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428149ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842814bffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842814dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428151ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428155ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428159ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842815dffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428161ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428169ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842816bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428301ffffffff,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428303ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428305ffffffff,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428307ffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428309ffffffff,437.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842830bffffffff,407.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842830dffffffff,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428313ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428319ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842831dffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428321ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428323ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428329ffffffff,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842832bffffffff,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428331ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428333ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428335ffffffff,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428337ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428339ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842833dffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428341ffffffff,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428343ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428345ffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428347ffffffff,1086.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
842834dffffffff,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428355ffffffff,5837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428357ffffffff,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428361ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428363ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428365ffffffff,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428367ffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428369ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842836bffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842836dffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842880bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428811ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428813ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428819ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842881bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428841ffffffff,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428843ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428849ffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842884bffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842884dffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428855ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842885dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428881ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428883ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842888bffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428891ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428895ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428897ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428899ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842889bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842889dffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84288b9ffffffff,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84288bbffffffff,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84288bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84288c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84288d1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84288d5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84288d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84288ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428903ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428915ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842891dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842893dffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428941ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428949ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842894bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428959ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84289ebffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a11ffffffff,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a13ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a19ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a27ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a29ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a2bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a33ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a37ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a3dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a4bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a57ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a6dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a89ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428a8dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428aa9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ac1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ac3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ac5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428acdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ad5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ad7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ae1ffffffff,85.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ae3ffffffff,358.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ae5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ae7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ae9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428aebffffffff,185.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8428aedffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b01ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b03ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b07ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b0bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b0dffffffff,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b11ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b13ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b19ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b1dffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b29ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b2dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b35ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b39ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b45ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b57ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b61ffffffff,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b69ffffffff,91.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b6bffffffff,68.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8428b6dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d6dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428f43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8428f4bffffffff,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842910dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429121ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429125ffffffff,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429127ffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842912dffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429131ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429135ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429137ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842913dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429145ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429167ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84291a7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429809ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842981dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429847ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429859ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429861ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429863ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429869ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842986bffffffff,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429883ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429889ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429891ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429893ffffffff,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8429897ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84298a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84298b9ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84298d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429919ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842991dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429923ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429949ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429951ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429953ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429957ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429995ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842999bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842999dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84299a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84299adffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84299bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84299c7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84299cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84299ebffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a01ffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a03ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a05ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a09ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a0bffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a0dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a11ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a13ffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a15ffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a17ffffffff,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a19ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a1bffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a1dffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a29ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a31ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a33ffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a3bffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a41ffffffff,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a43ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a45ffffffff,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a47ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a4dffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a51ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a55ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a57ffffffff,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a59ffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a61ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a63ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a67ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a6dffffffff,3874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a81ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a85ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a89ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a8bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a8dffffffff,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a91ffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a93ffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a95ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a97ffffffff,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a99ffffffff,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a9bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429a9dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ab3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ab9ffffffff,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429abbffffffff,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ac1ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ac3ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ac5ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ac7ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429acbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429acdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ad1ffffffff,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ad3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ad5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ad7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429addffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ae1ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ae5ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ae9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
