cell_id,Lanius senator,Lanius senator senator,Lanius senator badius,Lanius senator niloticus
843918bffffffff,115.0,0.0,0.0,0.0
843918dffffffff,8.0,0.0,0.0,0.0
8439191ffffffff,70.0,0.0,0.0,0.0
8439193ffffffff,32.0,0.0,0.0,0.0
8439195ffffffff,211.0,0.0,0.0,0.0
8439197ffffffff,16.0,0.0,0.0,0.0
8439199ffffffff,4.0,0.0,0.0,0.0
843919bffffffff,10.0,0.0,0.0,0.0
843919dffffffff,78.0,1.0,0.0,0.0
84391a1ffffffff,1.0,0.0,0.0,0.0
84391a5ffffffff,6.0,1.0,0.0,0.0
84391a7ffffffff,2.0,0.0,0.0,0.0
84391a9ffffffff,1103.0,0.0,0.0,0.0
84391abffffffff,216.0,0.0,0.0,0.0
84391c1ffffffff,73.0,0.0,0.0,0.0
84391c3ffffffff,33.0,0.0,0.0,0.0
84391c5ffffffff,540.0,0.0,0.0,0.0
84391c7ffffffff,330.0,0.0,0.0,0.0
84391c9ffffffff,13.0,0.0,0.0,0.0
84391cbffffffff,81.0,0.0,0.0,0.0
84391cdffffffff,7.0,0.0,0.0,0.0
84391d1ffffffff,13.0,0.0,0.0,0.0
84391d3ffffffff,7.0,0.0,0.0,0.0
84391d5ffffffff,1.0,0.0,0.0,0.0
84391d7ffffffff,3.0,0.0,0.0,0.0
84391dbffffffff,8.0,0.0,0.0,0.0
84391ddffffffff,3.0,0.0,0.0,0.0
84391e1ffffffff,8.0,0.0,0.0,0.0
84391e3ffffffff,74.0,0.0,0.0,0.0
84391e7ffffffff,8.0,0.0,0.0,0.0
84391e9ffffffff,177.0,0.0,0.0,0.0
84391ebffffffff,377.0,0.0,0.0,0.0
8439203ffffffff,11.0,0.0,0.0,0.0
8439207ffffffff,8.0,0.0,0.0,0.0
8439211ffffffff,5.0,0.0,0.0,0.0
8439213ffffffff,1.0,0.0,0.0,0.0
8439221ffffffff,4.0,0.0,0.0,0.0
8439227ffffffff,79.0,0.0,0.0,0.0
8439229ffffffff,3.0,0.0,0.0,0.0
8439231ffffffff,23.0,0.0,0.0,0.0
8439233ffffffff,123.0,0.0,0.0,0.0
8439235ffffffff,4.0,0.0,0.0,0.0
8439237ffffffff,277.0,0.0,0.0,0.0
8439239ffffffff,24.0,0.0,0.0,0.0
843923bffffffff,8.0,0.0,0.0,0.0
843923dffffffff,71.0,0.0,0.0,0.0
8439281ffffffff,16.0,0.0,0.0,0.0
8439283ffffffff,18.0,0.0,0.0,0.0
8439285ffffffff,32.0,0.0,0.0,0.0
8439287ffffffff,68.0,0.0,0.0,0.0
8439289ffffffff,4.0,0.0,0.0,0.0
843928bffffffff,23.0,0.0,0.0,0.0
843928dffffffff,24.0,0.0,0.0,0.0
8439291ffffffff,9.0,0.0,0.0,0.0
8439293ffffffff,20.0,0.0,0.0,0.0
8439295ffffffff,28.0,0.0,0.0,0.0
8439297ffffffff,37.0,0.0,0.0,0.0
8439299ffffffff,3.0,0.0,0.0,0.0
843929bffffffff,64.0,0.0,0.0,0.0
843929dffffffff,85.0,0.0,0.0,0.0
84392a1ffffffff,135.0,0.0,0.0,0.0
84392a3ffffffff,112.0,0.0,0.0,0.0
84392a5ffffffff,110.0,0.0,0.0,0.0
84392a7ffffffff,244.0,0.0,0.0,0.0
84392a9ffffffff,50.0,0.0,0.0,0.0
84392abffffffff,10.0,0.0,0.0,0.0
84392adffffffff,256.0,0.0,0.0,0.0
84392b1ffffffff,79.0,0.0,0.0,0.0
84392b3ffffffff,6.0,0.0,0.0,0.0
84392b5ffffffff,344.0,0.0,0.0,0.0
84392b7ffffffff,87.0,0.0,0.0,0.0
84392b9ffffffff,105.0,0.0,0.0,0.0
84392bbffffffff,11.0,0.0,0.0,0.0
84392bdffffffff,126.0,0.0,0.0,0.0
84392c1ffffffff,10.0,0.0,0.0,0.0
84392c3ffffffff,4.0,0.0,0.0,0.0
84392c5ffffffff,69.0,0.0,0.0,0.0
84392c7ffffffff,7.0,0.0,0.0,0.0
84392cdffffffff,1.0,0.0,0.0,0.0
84392d1ffffffff,9.0,0.0,0.0,0.0
84392d3ffffffff,2.0,0.0,0.0,0.0
84392d7ffffffff,4.0,0.0,0.0,0.0
84392ddffffffff,3.0,0.0,0.0,0.0
84392e1ffffffff,230.0,0.0,0.0,0.0
84392e3ffffffff,7.0,0.0,0.0,0.0
84392e5ffffffff,286.0,0.0,0.0,0.0
84392e7ffffffff,106.0,0.0,0.0,0.0
84392e9ffffffff,34.0,0.0,0.0,0.0
84392ebffffffff,107.0,0.0,0.0,0.0
84392edffffffff,50.0,0.0,0.0,0.0
8439317ffffffff,2.0,0.0,0.0,0.0
843931bffffffff,6.0,0.0,0.0,0.0
8439333ffffffff,246.0,2.0,0.0,0.0
8439335ffffffff,4.0,0.0,0.0,0.0
8439337ffffffff,55.0,0.0,0.0,0.0
843933bffffffff,2.0,0.0,0.0,0.0
8439423ffffffff,74.0,0.0,39.0,0.0
8439427ffffffff,17.0,2.0,3.0,0.0
8439433ffffffff,25.0,0.0,5.0,0.0
8439435ffffffff,167.0,9.0,63.0,0.0
8439437ffffffff,4.0,0.0,2.0,0.0
8439441ffffffff,10.0,0.0,0.0,0.0
8439443ffffffff,3.0,0.0,0.0,0.0
8439445ffffffff,6.0,0.0,0.0,0.0
8439447ffffffff,144.0,0.0,0.0,0.0
843944bffffffff,2.0,0.0,0.0,0.0
843944dffffffff,49.0,0.0,0.0,0.0
8439451ffffffff,12.0,0.0,0.0,0.0
8439455ffffffff,2.0,0.0,0.0,0.0
8439459ffffffff,137.0,0.0,0.0,0.0
843945dffffffff,12.0,0.0,0.0,0.0
8439469ffffffff,11.0,0.0,0.0,0.0
843946bffffffff,2.0,0.0,0.0,0.0
843946dffffffff,75.0,0.0,0.0,0.0
8439493ffffffff,2.0,0.0,0.0,0.0
843949bffffffff,2.0,0.0,0.0,0.0
843950dffffffff,12.0,0.0,0.0,0.0
8439515ffffffff,4.0,0.0,0.0,0.0
843951dffffffff,21.0,0.0,6.0,0.0
843952dffffffff,16.0,0.0,0.0,0.0
8439541ffffffff,88.0,0.0,0.0,0.0
8439545ffffffff,17.0,0.0,0.0,0.0
8439547ffffffff,54.0,0.0,0.0,0.0
8439549ffffffff,28.0,0.0,0.0,0.0
843954bffffffff,16.0,0.0,0.0,0.0
843954dffffffff,25.0,0.0,0.0,0.0
8439561ffffffff,97.0,0.0,0.0,0.0
8439563ffffffff,33.0,0.0,0.0,0.0
8439565ffffffff,49.0,0.0,0.0,0.0
8439567ffffffff,156.0,0.0,0.0,0.0
8439569ffffffff,11.0,0.0,0.0,0.0
843956bffffffff,14.0,0.0,0.0,0.0
843956dffffffff,21.0,0.0,0.0,0.0
84395c1ffffffff,107.0,11.0,30.0,0.0
84395c9ffffffff,125.0,2.0,32.0,0.0
84395cbffffffff,2.0,0.0,0.0,0.0
84395d9ffffffff,5.0,1.0,2.0,0.0
8439607ffffffff,1.0,0.0,0.0,0.0
8439613ffffffff,18.0,0.0,0.0,0.0
8439615ffffffff,2.0,0.0,0.0,0.0
8439617ffffffff,27.0,0.0,0.0,0.0
8439623ffffffff,2.0,0.0,0.0,0.0
8439625ffffffff,16.0,0.0,0.0,0.0
8439627ffffffff,13.0,0.0,0.0,0.0
8439631ffffffff,1.0,0.0,0.0,0.0
8439633ffffffff,32.0,0.0,0.0,0.0
8439637ffffffff,2.0,0.0,0.0,0.0
8439639ffffffff,1.0,0.0,0.0,0.0
843963bffffffff,11.0,0.0,0.0,0.0
8439689ffffffff,20.0,6.0,0.0,0.0
843968dffffffff,20.0,0.0,6.0,0.0
843969bffffffff,1.0,0.0,0.0,0.0
84396c1ffffffff,2.0,0.0,0.0,0.0
84396c5ffffffff,7.0,0.0,0.0,0.0
84396c7ffffffff,31.0,1.0,0.0,0.0
84396cdffffffff,4.0,0.0,0.0,0.0
84396d7ffffffff,2.0,0.0,0.0,0.0
84396e9ffffffff,22.0,0.0,0.0,0.0
84396ebffffffff,2.0,0.0,0.0,0.0
84396edffffffff,1.0,0.0,0.0,0.0
8439701ffffffff,101.0,0.0,0.0,0.0
8439703ffffffff,15.0,0.0,0.0,0.0
8439705ffffffff,20.0,0.0,0.0,0.0
8439707ffffffff,5.0,0.0,0.0,0.0
8439709ffffffff,30.0,0.0,0.0,0.0
843970bffffffff,26.0,0.0,0.0,0.0
843970dffffffff,11.0,0.0,0.0,0.0
8439711ffffffff,258.0,0.0,0.0,0.0
8439713ffffffff,42.0,0.0,0.0,0.0
8439715ffffffff,9.0,0.0,0.0,0.0
8439717ffffffff,10.0,0.0,0.0,0.0
8439719ffffffff,55.0,0.0,0.0,0.0
843971bffffffff,39.0,0.0,0.0,0.0
843971dffffffff,46.0,0.0,0.0,0.0
8439721ffffffff,8.0,0.0,0.0,0.0
8439723ffffffff,2.0,0.0,0.0,0.0
8439725ffffffff,27.0,0.0,0.0,0.0
8439727ffffffff,24.0,0.0,0.0,0.0
8439729ffffffff,92.0,0.0,0.0,0.0
843972bffffffff,2.0,0.0,0.0,0.0
843972dffffffff,9.0,0.0,0.0,0.0
8439731ffffffff,9.0,0.0,0.0,0.0
8439733ffffffff,81.0,0.0,0.0,0.0
8439735ffffffff,1.0,0.0,0.0,0.0
8439737ffffffff,17.0,0.0,0.0,0.0
8439739ffffffff,21.0,0.0,0.0,0.0
843973bffffffff,8.0,0.0,0.0,0.0
843973dffffffff,3.0,0.0,0.0,0.0
8439741ffffffff,115.0,0.0,0.0,0.0
8439743ffffffff,7.0,0.0,0.0,0.0
8439745ffffffff,32.0,0.0,0.0,0.0
8439747ffffffff,89.0,0.0,0.0,0.0
8439749ffffffff,50.0,0.0,0.0,0.0
843974bffffffff,61.0,0.0,0.0,0.0
843974dffffffff,48.0,0.0,0.0,0.0
8439751ffffffff,7.0,0.0,0.0,0.0
8439753ffffffff,19.0,0.0,0.0,0.0
8439755ffffffff,217.0,0.0,0.0,0.0
8439757ffffffff,76.0,0.0,0.0,0.0
8439759ffffffff,1.0,0.0,0.0,0.0
843975dffffffff,53.0,0.0,0.0,0.0
8439761ffffffff,23.0,0.0,0.0,0.0
8439763ffffffff,28.0,0.0,0.0,0.0
8439765ffffffff,23.0,0.0,0.0,0.0
8439767ffffffff,6.0,0.0,0.0,0.0
8439769ffffffff,168.0,0.0,0.0,0.0
843976bffffffff,10.0,0.0,0.0,0.0
843976dffffffff,76.0,0.0,0.0,0.0
8439805ffffffff,6.0,0.0,0.0,0.0
8439809ffffffff,2.0,0.0,0.0,0.0
8439811ffffffff,2.0,0.0,0.0,0.0
8439817ffffffff,4.0,0.0,0.0,0.0
843981bffffffff,2.0,0.0,0.0,0.0
8439821ffffffff,24.0,16.0,0.0,0.0
8439825ffffffff,14.0,0.0,0.0,0.0
8439827ffffffff,38.0,5.0,0.0,0.0
8439829ffffffff,9.0,0.0,0.0,0.0
8439831ffffffff,7.0,2.0,0.0,0.0
8439833ffffffff,20.0,2.0,0.0,0.0
8439835ffffffff,11.0,1.0,0.0,0.0
8439837ffffffff,37.0,10.0,0.0,0.0
8439839ffffffff,12.0,0.0,0.0,0.0
843983bffffffff,55.0,9.0,0.0,0.0
8439851ffffffff,3.0,0.0,0.0,0.0
8439855ffffffff,4.0,0.0,0.0,0.0
8439883ffffffff,13.0,0.0,0.0,0.0
8439885ffffffff,41.0,0.0,0.0,0.0
8439887ffffffff,46.0,2.0,0.0,0.0
8439891ffffffff,4.0,2.0,0.0,0.0
8439893ffffffff,1.0,0.0,0.0,0.0
8439895ffffffff,31.0,0.0,0.0,0.0
8439897ffffffff,16.0,0.0,0.0,0.0
843989bffffffff,5.0,0.0,0.0,0.0
84398a1ffffffff,6.0,0.0,0.0,0.0
84398a7ffffffff,1.0,0.0,0.0,0.0
84398a9ffffffff,7.0,0.0,0.0,0.0
84398abffffffff,2.0,0.0,0.0,0.0
84398adffffffff,2.0,0.0,0.0,0.0
84398b9ffffffff,12.0,0.0,0.0,0.0
84398bbffffffff,14.0,0.0,0.0,0.0
84398bdffffffff,4.0,0.0,0.0,0.0
84398c5ffffffff,3.0,0.0,0.0,0.0
84398c7ffffffff,3.0,0.0,0.0,0.0
84398d3ffffffff,7.0,0.0,0.0,0.0
84398dbffffffff,8.0,0.0,0.0,0.0
84398e1ffffffff,3.0,0.0,0.0,0.0
84398e5ffffffff,70.0,5.0,0.0,0.0
84398e7ffffffff,78.0,6.0,0.0,0.0
84398edffffffff,31.0,2.0,0.0,0.0
8439911ffffffff,2.0,2.0,0.0,0.0
8439915ffffffff,2.0,2.0,0.0,0.0
843991bffffffff,90.0,7.0,0.0,0.0
8439921ffffffff,4.0,0.0,0.0,0.0
8439923ffffffff,2.0,2.0,0.0,0.0
8439925ffffffff,2.0,0.0,0.0,0.0
843992bffffffff,4.0,0.0,0.0,0.0
8439939ffffffff,4.0,2.0,0.0,0.0
843993bffffffff,31.0,5.0,0.0,0.0
843993dffffffff,6.0,1.0,0.0,0.0
8439989ffffffff,5.0,0.0,0.0,0.0
84399c1ffffffff,2.0,2.0,0.0,0.0
84399c3ffffffff,4.0,0.0,0.0,0.0
84399c5ffffffff,8.0,8.0,0.0,0.0
84399c9ffffffff,4.0,2.0,0.0,0.0
84399cbffffffff,11.0,10.0,0.0,0.0
84399d1ffffffff,4.0,0.0,0.0,0.0
84399d7ffffffff,3.0,0.0,0.0,0.0
84399d9ffffffff,20.0,5.0,0.0,0.0
84399dbffffffff,7.0,0.0,0.0,0.0
84399ddffffffff,11.0,2.0,0.0,0.0
84399e9ffffffff,5.0,5.0,0.0,0.0
84399ebffffffff,1.0,0.0,0.0,0.0
84399edffffffff,2.0,0.0,0.0,0.0
8439a83ffffffff,2.0,0.0,0.0,0.0
8439a87ffffffff,12.0,5.0,0.0,0.0
8439a99ffffffff,32.0,2.0,0.0,0.0
8439aa7ffffffff,2.0,0.0,0.0,0.0
8439aa9ffffffff,4.0,0.0,0.0,0.0
8439aabffffffff,2.0,0.0,0.0,0.0
8439ab3ffffffff,2.0,0.0,0.0,0.0
8439ab7ffffffff,2.0,0.0,0.0,0.0
8439ab9ffffffff,23.0,8.0,0.0,0.0
8439abdffffffff,66.0,0.0,0.0,0.0
843e2dbffffffff,1.0,0.0,0.0,0.0
843e411ffffffff,4.0,0.0,0.0,0.0
843e451ffffffff,184.0,0.0,0.0,0.0
843e457ffffffff,118.0,0.0,0.0,0.0
843e45dffffffff,5.0,0.0,0.0,0.0
843e583ffffffff,1.0,0.0,0.0,0.0
843e5b9ffffffff,5.0,0.0,0.0,0.0
843e631ffffffff,1.0,0.0,0.0,0.0
843e633ffffffff,3.0,0.0,0.0,2.0
843e689ffffffff,613.0,0.0,0.0,28.0
843e68bffffffff,3.0,0.0,0.0,0.0
843e68dffffffff,18.0,0.0,0.0,0.0
843e6a7ffffffff,4.0,0.0,0.0,0.0
843e6c3ffffffff,152.0,0.0,0.0,7.0
843e6c7ffffffff,7.0,0.0,0.0,0.0
843e6c9ffffffff,74.0,0.0,0.0,7.0
843e6cbffffffff,62.0,0.0,0.0,0.0
843e6d1ffffffff,2.0,0.0,0.0,0.0
843e6ddffffffff,9.0,0.0,0.0,0.0
843e70bffffffff,1.0,0.0,0.0,0.0
843e72bffffffff,2.0,0.0,0.0,0.0
843f24bffffffff,2.0,0.0,0.0,0.0
843f28dffffffff,2.0,0.0,0.0,0.0
843f295ffffffff,1.0,0.0,0.0,0.0
843f299ffffffff,4.0,0.0,0.0,0.0
843f2b9ffffffff,9.0,0.0,0.0,0.0
843f2bbffffffff,3.0,0.0,0.0,0.0
843f2c1ffffffff,6.0,0.0,0.0,0.0
843f2c3ffffffff,16.0,0.0,0.0,0.0
843f2c5ffffffff,2.0,0.0,0.0,0.0
843f2c7ffffffff,5.0,0.0,0.0,0.0
843f2c9ffffffff,1.0,0.0,0.0,0.0
843f2d1ffffffff,2.0,0.0,0.0,0.0
843f2d5ffffffff,5.0,0.0,0.0,0.0
843f2d7ffffffff,1.0,0.0,0.0,0.0
843f2dbffffffff,42.0,0.0,0.0,0.0
843f2ddffffffff,29.0,0.0,0.0,0.0
843f305ffffffff,18.0,0.0,0.0,0.0
843f343ffffffff,1.0,0.0,0.0,0.0
843f351ffffffff,2.0,0.0,0.0,0.0
843f355ffffffff,12.0,0.0,0.0,0.0
843f35dffffffff,2.0,0.0,0.0,0.0
843f441ffffffff,5.0,0.0,0.0,0.0
843f443ffffffff,2.0,0.0,0.0,0.0
843f445ffffffff,1.0,0.0,0.0,0.0
843f449ffffffff,2.0,0.0,0.0,0.0
843f44bffffffff,11.0,0.0,0.0,0.0
843f44dffffffff,2.0,0.0,0.0,0.0
843f459ffffffff,13.0,0.0,0.0,0.0
843f45bffffffff,10.0,0.0,0.0,0.0
843f46dffffffff,2.0,0.0,0.0,0.0
843f4d1ffffffff,71.0,0.0,0.0,0.0
843f4d3ffffffff,13.0,0.0,0.0,0.0
843f4d9ffffffff,14.0,0.0,0.0,0.0
843f4ddffffffff,5.0,0.0,0.0,0.0
843f601ffffffff,5.0,0.0,0.0,0.0
843f605ffffffff,3.0,0.0,0.0,0.0
843f609ffffffff,13.0,0.0,0.0,0.0
843f60bffffffff,2.0,0.0,0.0,0.0
843f60dffffffff,1.0,0.0,0.0,0.0
843f611ffffffff,8.0,0.0,0.0,0.0
843f613ffffffff,45.0,0.0,0.0,0.0
843f615ffffffff,27.0,0.0,0.0,0.0
843f617ffffffff,2.0,0.0,0.0,0.0
843f619ffffffff,14.0,0.0,0.0,0.0
843f61bffffffff,25.0,0.0,0.0,0.0
843f61dffffffff,3.0,0.0,0.0,0.0
843f621ffffffff,4.0,0.0,0.0,0.0
843f623ffffffff,2.0,0.0,0.0,0.0
843f627ffffffff,2.0,0.0,0.0,0.0
843f629ffffffff,9.0,0.0,0.0,0.0
843f62bffffffff,20.0,0.0,0.0,0.0
843f631ffffffff,15.0,0.0,0.0,0.0
843f633ffffffff,10.0,0.0,0.0,0.0
843f637ffffffff,6.0,0.0,0.0,0.0
843f641ffffffff,2.0,0.0,0.0,0.0
843f643ffffffff,2.0,0.0,0.0,0.0
843f645ffffffff,4.0,0.0,0.0,0.0
843f647ffffffff,4.0,0.0,0.0,0.0
843f649ffffffff,3.0,0.0,0.0,0.0
843f64bffffffff,3.0,0.0,0.0,0.0
843f64dffffffff,22.0,0.0,0.0,0.0
843f651ffffffff,8.0,0.0,0.0,0.0
843f659ffffffff,4.0,0.0,0.0,0.0
843f65bffffffff,2.0,0.0,0.0,0.0
843f65dffffffff,6.0,0.0,0.0,0.0
843f661ffffffff,5.0,0.0,0.0,0.0
843f669ffffffff,13.0,0.0,0.0,0.0
843f66bffffffff,10.0,0.0,0.0,0.0
843f681ffffffff,70.0,0.0,0.0,0.0
843f683ffffffff,1.0,0.0,0.0,0.0
843f68bffffffff,26.0,0.0,0.0,0.0
843f68dffffffff,48.0,0.0,0.0,0.0
843f693ffffffff,2.0,0.0,0.0,0.0
843f695ffffffff,2.0,0.0,0.0,0.0
843f697ffffffff,2.0,0.0,0.0,0.0
843f6a9ffffffff,5.0,0.0,0.0,0.0
843f6adffffffff,4.0,0.0,0.0,0.0
843f6c1ffffffff,2.0,0.0,0.0,0.0
843f6c3ffffffff,2.0,0.0,0.0,0.0
843f6c5ffffffff,5.0,0.0,0.0,0.0
843f6c9ffffffff,3.0,0.0,0.0,0.0
843f6cdffffffff,6.0,0.0,0.0,0.0
843f6d5ffffffff,3.0,0.0,0.0,0.0
843f6d7ffffffff,2.0,0.0,0.0,0.0
843f6ddffffffff,2.0,0.0,0.0,0.0
843f6e3ffffffff,11.0,0.0,0.0,0.0
843f6e5ffffffff,3.0,0.0,0.0,0.0
843f6e7ffffffff,6.0,0.0,0.0,0.0
843f6e9ffffffff,8.0,0.0,0.0,0.0
843f6ebffffffff,8.0,0.0,0.0,0.0
843f6edffffffff,5.0,0.0,0.0,0.0
843f721ffffffff,3.0,0.0,0.0,0.0
843f723ffffffff,6.0,0.0,0.0,0.0
843f727ffffffff,1.0,0.0,0.0,0.0
843f729ffffffff,4.0,0.0,0.0,0.0
843f731ffffffff,7.0,0.0,0.0,0.0
843f735ffffffff,2.0,0.0,0.0,0.0
843f749ffffffff,16.0,0.0,0.0,0.0
843f751ffffffff,4.0,0.0,0.0,0.0
843f755ffffffff,37.0,0.0,0.0,0.0
843f767ffffffff,162.0,0.0,0.0,0.0
8443029ffffffff,2.0,0.0,0.0,0.0
84430e7ffffffff,1.0,0.0,0.0,0.0
8443107ffffffff,3.0,0.0,0.0,0.0
8443163ffffffff,2.0,0.0,0.0,0.0
8443241ffffffff,1.0,0.0,0.0,0.0
8443261ffffffff,5.0,0.0,0.0,0.0
8443267ffffffff,6.0,0.0,0.0,0.0
8443319ffffffff,7.0,0.0,0.0,0.0
8443745ffffffff,2.0,0.0,0.0,0.0
8443a03ffffffff,28.0,0.0,0.0,2.0
8443a11ffffffff,2.0,0.0,0.0,0.0
8443a13ffffffff,7.0,0.0,0.0,0.0
8443a15ffffffff,2.0,0.0,0.0,0.0
8443a17ffffffff,13.0,0.0,0.0,0.0
8443a39ffffffff,6.0,0.0,0.0,0.0
8443a63ffffffff,4.0,0.0,0.0,0.0
8443a69ffffffff,15.0,0.0,0.0,1.0
8443a6bffffffff,1.0,0.0,0.0,0.0
8443a89ffffffff,12.0,0.0,0.0,0.0
8443ac1ffffffff,4.0,0.0,0.0,0.0
8443ac3ffffffff,36.0,0.0,0.0,5.0
8443ac5ffffffff,2.0,0.0,0.0,0.0
8443ac7ffffffff,1.0,0.0,0.0,0.0
8443acbffffffff,6.0,0.0,0.0,0.0
8443acdffffffff,26.0,0.0,0.0,4.0
8443ae5ffffffff,31.0,0.0,0.0,0.0
8443aedffffffff,4.0,0.0,0.0,0.0
8452021ffffffff,2.0,0.0,0.0,0.0
8452025ffffffff,3.0,0.0,0.0,0.0
8452065ffffffff,2.0,0.0,0.0,0.0
8452111ffffffff,1.0,0.0,0.0,0.0
845211bffffffff,1.0,0.0,0.0,0.0
8452157ffffffff,2.0,0.0,0.0,0.0
84521c5ffffffff,1.0,0.0,0.0,0.0
84521e9ffffffff,2.0,0.0,0.0,0.0
8452303ffffffff,4.0,0.0,0.0,0.0
8452345ffffffff,3.0,0.0,0.0,0.0
8452803ffffffff,2.0,0.0,0.0,0.0
8452831ffffffff,2.0,0.0,0.0,0.0
845284dffffffff,2.0,0.0,0.0,0.0
845285dffffffff,2.0,0.0,0.0,0.0
8452865ffffffff,2.0,0.0,0.0,0.0
84528edffffffff,2.0,0.0,0.0,0.0
84529b9ffffffff,5.0,0.0,0.0,0.0
8452b1dffffffff,1.0,0.0,0.0,0.0
8453059ffffffff,2.0,0.0,0.0,0.0
8453129ffffffff,8.0,0.0,0.0,0.0
845312bffffffff,12.0,0.0,0.0,0.0
8453451ffffffff,4.0,0.0,0.0,0.0
84534cdffffffff,2.0,0.0,0.0,0.0
84534d3ffffffff,1.0,0.0,0.0,0.0
84534d5ffffffff,22.0,0.0,0.0,2.0
84534d9ffffffff,1.0,0.0,0.0,0.0
84534dbffffffff,13.0,0.0,0.0,2.0
84534ddffffffff,1.0,0.0,0.0,0.0
8453549ffffffff,1.0,0.0,0.0,0.0
8453551ffffffff,2.0,0.0,0.0,0.0
8453629ffffffff,3.0,0.0,0.0,0.0
8453631ffffffff,6.0,0.0,0.0,0.0
845363bffffffff,2.0,0.0,0.0,0.0
8453645ffffffff,96.0,0.0,0.0,6.0
8453669ffffffff,2.0,0.0,0.0,0.0
8453685ffffffff,4.0,0.0,0.0,0.0
84536a3ffffffff,22.0,0.0,0.0,0.0
84536a9ffffffff,2.0,0.0,0.0,0.0
84536bdffffffff,4.0,0.0,0.0,0.0
84536e7ffffffff,4.0,0.0,0.0,2.0
8453765ffffffff,5.0,0.0,0.0,0.0
8453a43ffffffff,3.0,0.0,0.0,2.0
8453a4bffffffff,6.0,0.0,0.0,2.0
8453a95ffffffff,4.0,0.0,0.0,0.0
8453ad7ffffffff,6.0,0.0,0.0,0.0
8453adbffffffff,2.0,0.0,0.0,0.0
8453b4dffffffff,1.0,0.0,0.0,0.0
8454025ffffffff,10.0,6.0,0.0,0.0
845402dffffffff,49.0,18.0,0.0,0.0
84540abffffffff,2.0,0.0,0.0,0.0
8454101ffffffff,5.0,0.0,0.0,0.0
8454103ffffffff,109.0,38.0,0.0,0.0
8454107ffffffff,2.0,0.0,0.0,0.0
8454109ffffffff,2.0,0.0,0.0,0.0
8454115ffffffff,1.0,1.0,0.0,0.0
8454117ffffffff,8.0,0.0,0.0,0.0
845411dffffffff,58.0,8.0,0.0,0.0
8454131ffffffff,3.0,1.0,0.0,0.0
8454133ffffffff,10.0,1.0,0.0,0.0
8454137ffffffff,9.0,1.0,0.0,0.0
8454139ffffffff,64.0,28.0,0.0,0.0
845413bffffffff,21.0,0.0,0.0,0.0
8454141ffffffff,2.0,0.0,0.0,0.0
8454149ffffffff,8.0,0.0,0.0,0.0
8454153ffffffff,19.0,5.0,0.0,0.0
8454157ffffffff,58.0,16.0,0.0,0.0
8454185ffffffff,2.0,0.0,0.0,0.0
8454187ffffffff,2.0,2.0,0.0,0.0
84541a3ffffffff,21.0,0.0,0.0,0.0
84541a5ffffffff,22.0,4.0,0.0,0.0
84541a7ffffffff,3.0,0.0,0.0,0.0
84541a9ffffffff,1.0,0.0,0.0,0.0
84541abffffffff,4.0,0.0,0.0,0.0
84541adffffffff,39.0,6.0,0.0,0.0
84541b5ffffffff,1.0,0.0,0.0,0.0
84541b9ffffffff,13.0,0.0,0.0,0.0
84541bbffffffff,1.0,0.0,0.0,0.0
84541bdffffffff,13.0,0.0,0.0,0.0
84541e1ffffffff,4.0,0.0,0.0,0.0
84541e3ffffffff,7.0,5.0,0.0,0.0
84541e5ffffffff,12.0,0.0,0.0,0.0
84541e7ffffffff,60.0,23.0,0.0,0.0
84541e9ffffffff,9.0,0.0,0.0,0.0
84541edffffffff,6.0,0.0,0.0,0.0
8454a93ffffffff,104.0,3.0,0.0,0.0
8454a99ffffffff,8.0,0.0,0.0,0.0
8454a9bffffffff,22.0,2.0,0.0,0.0
8454ac3ffffffff,4.0,0.0,0.0,0.0
8454ad1ffffffff,1.0,0.0,0.0,0.0
8454ad3ffffffff,6.0,0.0,0.0,0.0
8454ad5ffffffff,27.0,2.0,0.0,0.0
8454ad7ffffffff,9.0,0.0,0.0,0.0
8454adbffffffff,2.0,0.0,0.0,0.0
8454e41ffffffff,2.0,0.0,0.0,0.0
8454e4bffffffff,2.0,0.0,0.0,0.0
8454e4dffffffff,1.0,0.0,0.0,0.0
8454e51ffffffff,4.0,0.0,0.0,0.0
8454e59ffffffff,2.0,1.0,0.0,0.0
8454e5bffffffff,4.0,0.0,0.0,0.0
8454f45ffffffff,3.0,0.0,0.0,0.0
8454f49ffffffff,1.0,0.0,0.0,0.0
8454f4dffffffff,17.0,3.0,0.0,0.0
8454f57ffffffff,4.0,0.0,0.0,0.0
8454f6bffffffff,18.0,4.0,0.0,0.0
84550a7ffffffff,8.0,0.0,0.0,0.0
84550adffffffff,2.0,0.0,0.0,0.0
8455101ffffffff,2.0,0.0,0.0,0.0
8455103ffffffff,2.0,0.0,0.0,0.0
845510dffffffff,2.0,0.0,0.0,0.0
8455121ffffffff,4.0,0.0,0.0,0.0
8455123ffffffff,3.0,0.0,0.0,0.0
845512bffffffff,2.0,0.0,0.0,0.0
8455131ffffffff,5.0,0.0,0.0,0.0
8455135ffffffff,1.0,0.0,0.0,0.0
8455137ffffffff,19.0,0.0,0.0,0.0
8455183ffffffff,4.0,0.0,0.0,0.0
8455199ffffffff,5.0,0.0,0.0,0.0
84551bbffffffff,2.0,0.0,0.0,0.0
84551edffffffff,28.0,2.0,0.0,0.0
845534bffffffff,3.0,0.0,0.0,0.0
