cell_id,Tachyspiza badia,Tachyspiza badia sphenura/polyzonoides,Tachyspiza badia [badia Group]
843da9dffffffff,21.0,0.0,0.0
843daa5ffffffff,13.0,0.0,0.0
843daadffffffff,2.0,0.0,0.0
843dab3ffffffff,4.0,0.0,0.0
843dab5ffffffff,7.0,0.0,0.0
843dab9ffffffff,2.0,0.0,0.0
843dabbffffffff,2.0,0.0,0.0
843dac1ffffffff,8.0,0.0,0.0
843dac3ffffffff,14.0,0.0,0.0
843dac5ffffffff,4.0,0.0,0.0
843dac9ffffffff,423.0,0.0,0.0
843dacbffffffff,1.0,0.0,0.0
843dad1ffffffff,333.0,0.0,0.0
843dad3ffffffff,4.0,0.0,0.0
843dad5ffffffff,105.0,0.0,0.0
843dad7ffffffff,25.0,0.0,0.0
843dad9ffffffff,60.0,0.0,0.0
843dadbffffffff,10.0,0.0,0.0
843daddffffffff,352.0,0.0,0.0
843dae1ffffffff,21.0,0.0,0.0
843dae5ffffffff,3.0,0.0,0.0
843dae7ffffffff,15.0,0.0,0.0
843daebffffffff,9.0,0.0,0.0
843daedffffffff,4.0,0.0,0.0
843db01ffffffff,3.0,0.0,0.0
843db03ffffffff,7.0,0.0,0.0
843db05ffffffff,2.0,0.0,0.0
843db07ffffffff,6.0,0.0,0.0
843db09ffffffff,12.0,0.0,0.0
843db13ffffffff,163.0,0.0,0.0
843db15ffffffff,3.0,0.0,0.0
843db1bffffffff,1.0,0.0,0.0
843db23ffffffff,15.0,0.0,0.0
843db25ffffffff,8.0,0.0,0.0
843db27ffffffff,12.0,0.0,0.0
843db29ffffffff,27.0,0.0,0.0
843db2bffffffff,6.0,0.0,0.0
843db2dffffffff,60.0,0.0,0.0
843db31ffffffff,33.0,0.0,0.0
843db33ffffffff,2.0,0.0,0.0
843db35ffffffff,132.0,0.0,0.0
843db37ffffffff,36.0,0.0,0.0
843db39ffffffff,2.0,0.0,0.0
843db3bffffffff,24.0,0.0,0.0
843db3dffffffff,1.0,0.0,0.0
843db43ffffffff,4.0,0.0,0.0
843db45ffffffff,1.0,0.0,0.0
843db47ffffffff,2.0,0.0,0.0
843db49ffffffff,2.0,0.0,0.0
843db4dffffffff,10.0,0.0,0.0
843db51ffffffff,24.0,0.0,0.0
843db53ffffffff,31.0,0.0,0.0
843db55ffffffff,6.0,0.0,0.0
843db57ffffffff,34.0,0.0,0.0
843db5bffffffff,1.0,0.0,0.0
843db61ffffffff,23.0,0.0,0.0
843db63ffffffff,5.0,0.0,0.0
843db65ffffffff,37.0,0.0,0.0
843db67ffffffff,172.0,0.0,0.0
843db69ffffffff,2.0,0.0,0.0
843db6dffffffff,38.0,0.0,0.0
844020bffffffff,3.0,0.0,0.0
8440269ffffffff,2.0,0.0,0.0
8440499ffffffff,2.0,0.0,0.0
844049dffffffff,1.0,0.0,0.0
84404cbffffffff,2.0,0.0,0.0
84404cdffffffff,2.0,0.0,0.0
84404ddffffffff,34.0,0.0,0.0
84406b3ffffffff,2.0,0.0,0.0
84406b7ffffffff,2.0,0.0,0.0
8441433ffffffff,1.0,0.0,0.0
844143bffffffff,1.0,0.0,0.0
8441493ffffffff,4.0,0.0,0.0
84414c3ffffffff,5.0,0.0,0.0
84414d9ffffffff,2.0,0.0,0.0
84414dbffffffff,2.0,0.0,0.0
8441547ffffffff,6.0,0.0,0.0
844169dffffffff,2.0,0.0,0.0
84416a3ffffffff,4.0,0.0,0.0
84416b7ffffffff,1.0,0.0,0.0
84416bdffffffff,4.0,0.0,0.0
84416c1ffffffff,4.0,0.0,0.0
84416cdffffffff,2.0,0.0,0.0
84416d3ffffffff,2.0,0.0,0.0
84416d5ffffffff,3.0,0.0,0.0
84416d7ffffffff,8.0,0.0,0.0
84416ddffffffff,2.0,0.0,0.0
8441705ffffffff,7.0,0.0,0.0
8441711ffffffff,3.0,0.0,1.0
8441715ffffffff,9.0,0.0,0.0
8441717ffffffff,7.0,0.0,0.0
8441719ffffffff,16.0,0.0,0.0
8441721ffffffff,2.0,0.0,0.0
8441739ffffffff,20.0,0.0,0.0
844173dffffffff,5.0,0.0,0.0
8441743ffffffff,1.0,0.0,0.0
8441751ffffffff,2.0,0.0,0.0
844206dffffffff,1.0,0.0,0.0
844221dffffffff,2.0,0.0,0.0
8442253ffffffff,5.0,0.0,0.0
8442307ffffffff,3.0,0.0,0.0
8442311ffffffff,6.0,0.0,0.0
8442333ffffffff,3.0,0.0,0.0
8442339ffffffff,14.0,0.0,0.0
8442345ffffffff,1.0,0.0,0.0
8442357ffffffff,5.0,0.0,0.0
8442433ffffffff,1.0,0.0,0.0
8442481ffffffff,5.0,0.0,0.0
8442483ffffffff,4.0,0.0,0.0
8442491ffffffff,1.0,0.0,0.0
8442493ffffffff,290.0,0.0,0.0
8442497ffffffff,2.0,0.0,0.0
8442499ffffffff,72.0,0.0,0.0
844249bffffffff,56.0,0.0,0.0
84424b5ffffffff,3.0,0.0,0.0
84424b9ffffffff,2.0,0.0,0.0
84424d3ffffffff,3.0,0.0,0.0
8442515ffffffff,28.0,0.0,0.0
8442531ffffffff,116.0,0.0,0.0
8442533ffffffff,80.0,0.0,0.0
8442535ffffffff,3.0,0.0,0.0
8442537ffffffff,5.0,0.0,0.0
8442581ffffffff,5.0,0.0,0.0
8442583ffffffff,1.0,0.0,0.0
8442585ffffffff,4.0,0.0,0.0
844258bffffffff,50.0,0.0,0.0
8442599ffffffff,2.0,0.0,0.0
844259dffffffff,102.0,0.0,0.0
84425a5ffffffff,6.0,0.0,0.0
84425a7ffffffff,76.0,0.0,0.0
84425a9ffffffff,19.0,0.0,0.0
84425abffffffff,3.0,0.0,0.0
84425adffffffff,2.0,0.0,0.0
84425b1ffffffff,2.0,0.0,0.0
84425d3ffffffff,4.0,0.0,0.0
84425e1ffffffff,4.0,0.0,0.0
84425e5ffffffff,3.0,0.0,0.0
84425e7ffffffff,6.0,0.0,0.0
8442693ffffffff,2.0,0.0,0.0
8442695ffffffff,5.0,0.0,0.0
8442697ffffffff,9.0,0.0,0.0
844269bffffffff,26.0,0.0,0.0
8442c01ffffffff,129.0,0.0,0.0
8442c05ffffffff,67.0,0.0,0.0
8442c07ffffffff,150.0,0.0,0.0
8442c09ffffffff,5.0,0.0,0.0
8442c0dffffffff,66.0,0.0,0.0
8442c11ffffffff,13.0,0.0,0.0
8442c13ffffffff,343.0,0.0,0.0
8442c17ffffffff,4.0,0.0,0.0
8442c19ffffffff,6.0,0.0,0.0
8442c1bffffffff,82.0,0.0,0.0
8442c1dffffffff,7.0,0.0,0.0
8442c21ffffffff,10.0,0.0,0.0
8442c23ffffffff,44.0,0.0,0.0
8442c25ffffffff,3.0,0.0,0.0
8442c27ffffffff,206.0,0.0,0.0
8442c29ffffffff,4.0,0.0,0.0
8442c2bffffffff,3.0,0.0,0.0
8442c2dffffffff,70.0,0.0,0.0
8442c31ffffffff,43.0,0.0,0.0
8442c33ffffffff,8.0,0.0,0.0
8442c39ffffffff,47.0,0.0,0.0
8442c3bffffffff,11.0,0.0,0.0
8442c3dffffffff,20.0,0.0,0.0
8442c41ffffffff,121.0,0.0,0.0
8442c43ffffffff,59.0,0.0,0.0
8442c45ffffffff,8.0,0.0,0.0
8442c47ffffffff,17.0,0.0,0.0
8442c49ffffffff,14.0,0.0,0.0
8442c4bffffffff,173.0,0.0,0.0
8442c4dffffffff,27.0,0.0,0.0
8442c51ffffffff,13.0,0.0,0.0
8442c53ffffffff,10.0,0.0,0.0
8442c57ffffffff,3.0,0.0,0.0
8442c59ffffffff,3.0,0.0,0.0
8442c5bffffffff,7.0,0.0,0.0
8442c5dffffffff,150.0,0.0,0.0
8442c61ffffffff,12.0,0.0,0.0
8442c63ffffffff,3.0,0.0,0.0
8442c67ffffffff,8.0,0.0,0.0
8442c69ffffffff,117.0,0.0,0.0
8442c6dffffffff,23.0,0.0,0.0
8442c81ffffffff,14.0,0.0,0.0
8442c83ffffffff,38.0,0.0,0.0
8442c85ffffffff,1.0,0.0,0.0
8442c87ffffffff,5.0,0.0,0.0
8442c89ffffffff,1.0,0.0,0.0
8442c8bffffffff,17.0,0.0,0.0
8442c8dffffffff,6.0,0.0,0.0
8442c91ffffffff,4.0,0.0,0.0
8442c93ffffffff,6.0,0.0,0.0
8442c95ffffffff,4.0,0.0,0.0
8442c99ffffffff,2.0,0.0,0.0
8442c9bffffffff,2.0,0.0,0.0
8442c9dffffffff,22.0,0.0,0.0
8442ca1ffffffff,7.0,0.0,0.0
8442ca5ffffffff,34.0,0.0,0.0
8442ca7ffffffff,25.0,0.0,0.0
8442ca9ffffffff,100.0,0.0,0.0
8442cabffffffff,172.0,0.0,0.0
8442cb1ffffffff,2.0,0.0,0.0
8442cb3ffffffff,2.0,0.0,0.0
8442cb9ffffffff,56.0,0.0,0.0
8442cbbffffffff,3.0,0.0,0.0
8442cbdffffffff,43.0,0.0,0.0
8442cc1ffffffff,2.0,0.0,0.0
8442cc3ffffffff,11.0,0.0,0.0
8442cc5ffffffff,330.0,0.0,0.0
8442cc7ffffffff,682.0,0.0,0.0
8442cc9ffffffff,6.0,0.0,0.0
8442ccbffffffff,12.0,0.0,0.0
8442ccdffffffff,16.0,0.0,0.0
8442cd1ffffffff,53.0,0.0,0.0
8442cd3ffffffff,8.0,0.0,0.0
8442cd5ffffffff,7.0,0.0,0.0
8442cd7ffffffff,2.0,0.0,0.0
8442cd9ffffffff,7.0,0.0,0.0
8442cdbffffffff,90.0,0.0,0.0
8442cddffffffff,53.0,0.0,0.0
8442ce1ffffffff,43.0,0.0,0.0
8442ce3ffffffff,326.0,0.0,0.0
8442ce5ffffffff,17.0,0.0,0.0
8442ce7ffffffff,69.0,0.0,0.0
8442ce9ffffffff,552.0,0.0,0.0
8442cebffffffff,803.0,0.0,0.0
8442cedffffffff,5.0,0.0,0.0
8442d13ffffffff,17.0,0.0,0.0
8442d1bffffffff,12.0,0.0,0.0
8442d5bffffffff,3.0,0.0,0.0
8442d89ffffffff,28.0,0.0,0.0
8442d91ffffffff,14.0,0.0,0.0
8442d93ffffffff,118.0,0.0,0.0
8442d95ffffffff,33.0,0.0,0.0
8442d97ffffffff,105.0,0.0,0.0
8442d99ffffffff,17.0,0.0,0.0
8442d9bffffffff,18.0,0.0,0.0
8442d9dffffffff,24.0,0.0,0.0
8442db1ffffffff,12.0,0.0,0.0
8442db3ffffffff,41.0,0.0,0.0
8442db5ffffffff,512.0,0.0,0.0
8442db7ffffffff,262.0,0.0,0.0
8442db9ffffffff,6.0,0.0,0.0
8442dbbffffffff,36.0,0.0,0.0
8442dbdffffffff,7.0,0.0,0.0
8442dc1ffffffff,8.0,0.0,0.0
8442dc3ffffffff,49.0,0.0,0.0
8442dc5ffffffff,9.0,0.0,0.0
8442dc7ffffffff,4.0,0.0,0.0
8442dc9ffffffff,5.0,0.0,0.0
8442dcbffffffff,2.0,0.0,0.0
8442dcdffffffff,151.0,0.0,0.0
8442dd1ffffffff,125.0,0.0,0.0
8442dd3ffffffff,19.0,0.0,0.0
8442dd7ffffffff,7.0,0.0,0.0
8442dd9ffffffff,267.0,0.0,0.0
8442ddbffffffff,1.0,0.0,0.0
8442dddffffffff,3.0,0.0,0.0
8442e05ffffffff,2.0,0.0,0.0
8442e09ffffffff,5.0,0.0,0.0
8442e0dffffffff,2.0,0.0,0.0
8442e23ffffffff,43.0,0.0,0.0
8442e27ffffffff,54.0,0.0,0.0
8442e35ffffffff,9.0,0.0,0.0
8442e37ffffffff,17.0,0.0,0.0
8442e41ffffffff,6.0,0.0,0.0
8442e45ffffffff,3.0,0.0,0.0
8442e6bffffffff,5.0,0.0,0.0
8442e87ffffffff,2.0,0.0,0.0
8442e97ffffffff,12.0,0.0,0.0
8442e9dffffffff,1.0,0.0,0.0
8442ea1ffffffff,7.0,0.0,0.0
8442ea3ffffffff,1.0,0.0,0.0
8442ea5ffffffff,2.0,0.0,0.0
8442ea7ffffffff,4.0,0.0,0.0
8442ea9ffffffff,27.0,0.0,0.0
8442eabffffffff,3.0,0.0,0.0
8442eb1ffffffff,31.0,0.0,0.0
8442eb3ffffffff,111.0,0.0,0.0
8442eb5ffffffff,33.0,0.0,0.0
8442eb7ffffffff,19.0,0.0,0.0
8442ebbffffffff,13.0,0.0,0.0
8442ebdffffffff,7.0,0.0,0.0
84430ebffffffff,2.0,0.0,0.0
8443101ffffffff,2.0,0.0,0.0
8443107ffffffff,4.0,0.0,0.0
8443133ffffffff,4.0,0.0,0.0
8443139ffffffff,6.0,0.0,0.0
844313bffffffff,29.0,0.0,0.0
844318dffffffff,4.0,0.0,0.0
84431a9ffffffff,3.0,0.0,0.0
84431adffffffff,32.0,0.0,0.0
84431d3ffffffff,2.0,0.0,0.0
84431e1ffffffff,2.0,0.0,0.0
84431e3ffffffff,105.0,0.0,0.0
84431e7ffffffff,1.0,0.0,0.0
84431e9ffffffff,68.0,0.0,0.0
84431ebffffffff,4.0,0.0,0.0
84431edffffffff,5.0,0.0,0.0
8443319ffffffff,4.0,0.0,0.0
844331bffffffff,2.0,0.0,0.0
8443343ffffffff,1.0,0.0,0.0
8443345ffffffff,2.0,0.0,0.0
844335bffffffff,2.0,0.0,0.0
8443501ffffffff,3.0,0.0,0.0
8443549ffffffff,3.0,0.0,0.0
8443601ffffffff,2.0,0.0,0.0
8443609ffffffff,22.0,0.0,0.0
844360bffffffff,14.0,0.0,0.0
8443611ffffffff,6.0,0.0,0.0
844361dffffffff,5.0,0.0,0.0
8443621ffffffff,3.0,0.0,0.0
8443643ffffffff,2.0,0.0,0.0
8443655ffffffff,5.0,0.0,0.0
844365dffffffff,13.0,0.0,0.0
8443707ffffffff,2.0,0.0,0.0
8443913ffffffff,1.0,0.0,0.0
8443a03ffffffff,221.0,0.0,0.0
8443a11ffffffff,1.0,0.0,0.0
8443a13ffffffff,154.0,0.0,0.0
8443a15ffffffff,7.0,0.0,0.0
8443a17ffffffff,7.0,0.0,0.0
8443a39ffffffff,3.0,0.0,0.0
8443a3bffffffff,3.0,0.0,0.0
8443a91ffffffff,13.0,0.0,0.0
8443a93ffffffff,12.0,0.0,0.0
8443a99ffffffff,1.0,0.0,0.0
8443ac1ffffffff,3.0,0.0,0.0
8443ac3ffffffff,5.0,0.0,0.0
8443ac7ffffffff,3.0,0.0,0.0
8443ac9ffffffff,3.0,0.0,0.0
8443acbffffffff,5.0,0.0,0.0
8443acdffffffff,102.0,0.0,0.0
8443ad3ffffffff,21.0,0.0,0.0
8443ae5ffffffff,304.0,0.0,0.0
8443ae9ffffffff,1.0,0.0,0.0
8452025ffffffff,4.0,0.0,0.0
845202dffffffff,13.0,0.0,0.0
8452065ffffffff,17.0,8.0,0.0
8452113ffffffff,3.0,0.0,0.0
8452153ffffffff,3.0,0.0,0.0
845215bffffffff,3.0,0.0,0.0
84521c9ffffffff,3.0,0.0,0.0
8452301ffffffff,3.0,0.0,0.0
8452303ffffffff,5.0,3.0,0.0
84524d3ffffffff,3.0,0.0,0.0
84529b5ffffffff,1.0,0.0,0.0
84529b9ffffffff,6.0,0.0,0.0
84529edffffffff,3.0,0.0,0.0
8452b13ffffffff,2.0,0.0,0.0
8452d41ffffffff,2.0,0.0,0.0
8452d4dffffffff,3.0,0.0,0.0
8452d6bffffffff,2.0,0.0,0.0
84534d5ffffffff,10.0,0.0,0.0
84540abffffffff,7.0,0.0,0.0
84540b7ffffffff,2.0,0.0,0.0
8454103ffffffff,3.0,0.0,0.0
8454187ffffffff,2.0,0.0,0.0
8454197ffffffff,14.0,0.0,0.0
8454199ffffffff,3.0,3.0,0.0
845419bffffffff,4.0,0.0,0.0
84541a3ffffffff,79.0,7.0,0.0
84541a5ffffffff,53.0,12.0,0.0
84541a7ffffffff,9.0,0.0,0.0
84541abffffffff,2.0,0.0,0.0
84541adffffffff,4.0,0.0,0.0
84541b1ffffffff,1.0,0.0,0.0
84541b3ffffffff,2.0,0.0,0.0
84541b5ffffffff,3.0,1.0,0.0
84541b9ffffffff,110.0,7.0,0.0
84541bbffffffff,29.0,6.0,0.0
84541bdffffffff,21.0,5.0,0.0
8454409ffffffff,3.0,0.0,0.0
845440dffffffff,16.0,0.0,0.0
8454443ffffffff,8.0,0.0,0.0
8454447ffffffff,6.0,0.0,0.0
8454a93ffffffff,172.0,18.0,0.0
8454a99ffffffff,2.0,0.0,0.0
8454a9bffffffff,204.0,16.0,0.0
8454ac3ffffffff,5.0,0.0,0.0
8454ad5ffffffff,2.0,0.0,0.0
8454addffffffff,5.0,2.0,0.0
8454c41ffffffff,5.0,0.0,0.0
8454c45ffffffff,1.0,0.0,0.0
8454c51ffffffff,1.0,0.0,0.0
8454c5bffffffff,4.0,0.0,0.0
8454cc1ffffffff,1.0,0.0,0.0
8454e25ffffffff,1.0,0.0,0.0
8454e41ffffffff,56.0,0.0,0.0
8454e49ffffffff,6.0,1.0,0.0
8454e4bffffffff,8.0,0.0,0.0
8454e4dffffffff,112.0,39.0,0.0
8454e51ffffffff,6.0,0.0,0.0
8454e59ffffffff,16.0,7.0,0.0
8454e5bffffffff,24.0,5.0,0.0
8454e5dffffffff,2.0,0.0,0.0
8454e8bffffffff,3.0,0.0,0.0
8454ea1ffffffff,2.0,0.0,0.0
8454ea5ffffffff,11.0,0.0,0.0
8454eadffffffff,1.0,0.0,0.0
8454f09ffffffff,1.0,0.0,0.0
8454f0bffffffff,2.0,0.0,0.0
8454f45ffffffff,5.0,0.0,0.0
8454f47ffffffff,5.0,5.0,0.0
8454f49ffffffff,19.0,7.0,0.0
8454f4dffffffff,83.0,12.0,0.0
8454f51ffffffff,4.0,0.0,0.0
8454f53ffffffff,1.0,0.0,0.0
8454f55ffffffff,1.0,0.0,0.0
8454f57ffffffff,9.0,0.0,0.0
8454f6bffffffff,5.0,0.0,0.0
84580bdffffffff,2.0,0.0,0.0
8458581ffffffff,2.0,0.0,0.0
8458839ffffffff,2.0,0.0,0.0
84588d3ffffffff,2.0,0.0,0.0
8458901ffffffff,3.0,0.0,0.0
845890bffffffff,6.0,0.0,0.0
845890dffffffff,8.0,0.0,0.0
845891dffffffff,5.0,0.0,0.0
845894dffffffff,3.0,0.0,0.0
8458969ffffffff,17.0,0.0,0.0
84589c9ffffffff,2.0,0.0,0.0
8458a4dffffffff,2.0,0.0,0.0
8458a69ffffffff,2.0,0.0,0.0
8458a6dffffffff,2.0,0.0,0.0
8458b35ffffffff,1.0,0.0,0.0
8458b51ffffffff,4.0,0.0,0.0
8458c8bffffffff,1.0,0.0,0.0
8458d1dffffffff,1.0,0.0,0.0
8458e2dffffffff,16.0,0.0,0.0
8458e39ffffffff,1.0,0.0,0.0
8458e49ffffffff,8.0,0.0,0.0
8458e67ffffffff,6.0,0.0,0.0
8458f47ffffffff,3.0,0.0,0.0
8458f5bffffffff,3.0,0.0,0.0
8459827ffffffff,8.0,0.0,0.0
8459985ffffffff,12.0,0.0,0.0
84599a5ffffffff,2.0,0.0,0.0
84599b1ffffffff,1.0,0.0,0.0
84599e5ffffffff,7.0,0.0,0.0
84599e7ffffffff,9.0,1.0,0.0
8460021ffffffff,47.0,0.0,0.0
8460025ffffffff,635.0,0.0,0.0
8460027ffffffff,184.0,0.0,0.0
846002dffffffff,374.0,0.0,0.0
8460045ffffffff,28.0,0.0,0.0
846004dffffffff,135.0,0.0,0.0
8460061ffffffff,260.0,0.0,0.0
8460065ffffffff,349.0,0.0,0.0
8460067ffffffff,104.0,0.0,0.0
8460069ffffffff,515.0,0.0,0.0
846006bffffffff,12.0,0.0,0.0
846006dffffffff,378.0,0.0,0.0
8460101ffffffff,8.0,0.0,0.0
8460103ffffffff,25.0,0.0,0.0
8460105ffffffff,6.0,0.0,0.0
8460107ffffffff,10.0,0.0,0.0
8460109ffffffff,16.0,0.0,0.0
846010bffffffff,13.0,0.0,0.0
846010dffffffff,16.0,0.0,0.0
8460111ffffffff,22.0,0.0,0.0
8460113ffffffff,489.0,0.0,0.0
8460115ffffffff,23.0,0.0,0.0
8460117ffffffff,103.0,0.0,0.0
8460119ffffffff,25.0,0.0,0.0
846011bffffffff,419.0,0.0,0.0
846011dffffffff,30.0,0.0,0.0
8460121ffffffff,13.0,0.0,0.0
8460123ffffffff,2.0,0.0,0.0
8460129ffffffff,4.0,0.0,0.0
846012bffffffff,22.0,0.0,0.0
8460131ffffffff,21.0,0.0,0.0
8460133ffffffff,4.0,0.0,0.0
8460135ffffffff,9.0,0.0,0.0
8460137ffffffff,4.0,0.0,0.0
8460139ffffffff,58.0,0.0,0.0
846013bffffffff,2.0,0.0,0.0
846013dffffffff,4.0,0.0,0.0
8460141ffffffff,82.0,0.0,0.0
8460143ffffffff,259.0,0.0,0.0
8460145ffffffff,2748.0,0.0,0.0
8460147ffffffff,114.0,0.0,0.0
8460149ffffffff,290.0,0.0,0.0
846014bffffffff,332.0,0.0,0.0
846014dffffffff,1656.0,0.0,0.0
8460151ffffffff,150.0,0.0,0.0
8460153ffffffff,60.0,0.0,0.0
8460155ffffffff,63.0,0.0,0.0
8460157ffffffff,39.0,0.0,0.0
8460159ffffffff,204.0,0.0,0.0
846015bffffffff,203.0,0.0,0.0
846015dffffffff,2192.0,0.0,0.0
8460161ffffffff,238.0,0.0,0.0
8460163ffffffff,18.0,0.0,0.0
8460165ffffffff,21.0,0.0,0.0
8460167ffffffff,6.0,0.0,0.0
8460169ffffffff,4230.0,0.0,0.0
846016bffffffff,81.0,0.0,0.0
846016dffffffff,193.0,0.0,0.0
84601a5ffffffff,2.0,0.0,0.0
84601cdffffffff,3.0,0.0,0.0
84601e1ffffffff,24.0,0.0,0.0
84601e5ffffffff,16.0,0.0,0.0
84601e9ffffffff,842.0,0.0,0.0
84601edffffffff,58.0,0.0,0.0
8460221ffffffff,209.0,0.0,0.0
8460225ffffffff,302.0,0.0,0.0
8460227ffffffff,535.0,0.0,0.0
8460229ffffffff,187.0,0.0,0.0
846022dffffffff,229.0,0.0,0.0
8460261ffffffff,175.0,0.0,0.0
8460263ffffffff,698.0,0.0,0.0
8460265ffffffff,10.0,0.0,0.0
8460267ffffffff,209.0,0.0,0.0
8460269ffffffff,108.0,0.0,0.0
846026bffffffff,10.0,0.0,0.0
846026dffffffff,190.0,0.0,0.0
8460301ffffffff,44.0,0.0,0.0
8460303ffffffff,162.0,0.0,0.0
8460305ffffffff,38.0,0.0,0.0
8460307ffffffff,216.0,0.0,0.0
8460309ffffffff,39.0,0.0,0.0
846030bffffffff,114.0,0.0,0.0
846030dffffffff,23.0,0.0,0.0
8460311ffffffff,502.0,0.0,0.0
8460313ffffffff,1293.0,0.0,0.0
8460315ffffffff,913.0,0.0,0.0
8460317ffffffff,900.0,0.0,0.0
8460319ffffffff,439.0,0.0,0.0
846031bffffffff,898.0,0.0,0.0
846031dffffffff,493.0,0.0,0.0
8460321ffffffff,1985.0,0.0,0.0
8460323ffffffff,247.0,0.0,0.0
8460325ffffffff,20.0,0.0,0.0
8460327ffffffff,196.0,0.0,0.0
8460329ffffffff,459.0,0.0,0.0
846032bffffffff,140.0,0.0,0.0
846032dffffffff,629.0,0.0,0.0
8460331ffffffff,397.0,0.0,0.0
8460333ffffffff,369.0,0.0,0.0
8460335ffffffff,218.0,0.0,0.0
8460337ffffffff,141.0,0.0,0.0
8460339ffffffff,1691.0,0.0,0.0
846033bffffffff,2099.0,0.0,0.0
846033dffffffff,100.0,0.0,0.0
8460341ffffffff,18.0,0.0,0.0
8460343ffffffff,358.0,0.0,0.0
8460345ffffffff,108.0,0.0,0.0
8460347ffffffff,10.0,0.0,0.0
8460349ffffffff,32.0,0.0,0.0
846034bffffffff,10.0,0.0,0.0
846034dffffffff,9.0,0.0,0.0
8460351ffffffff,204.0,0.0,0.0
8460353ffffffff,257.0,0.0,0.0
8460355ffffffff,34.0,0.0,0.0
8460357ffffffff,34.0,0.0,0.0
8460359ffffffff,10.0,0.0,0.0
846035bffffffff,37.0,0.0,0.0
846035dffffffff,19.0,0.0,0.0
8460361ffffffff,142.0,0.0,0.0
8460363ffffffff,136.0,0.0,0.0
8460365ffffffff,105.0,0.0,0.0
8460367ffffffff,574.0,0.0,0.0
8460369ffffffff,215.0,0.0,0.0
846036bffffffff,67.0,0.0,0.0
846036dffffffff,141.0,0.0,0.0
8460805ffffffff,10.0,0.0,0.0
8460807ffffffff,49.0,0.0,0.0
846080bffffffff,4.0,0.0,0.0
8460813ffffffff,3.0,0.0,0.0
8460815ffffffff,4.0,0.0,0.0
8460817ffffffff,7.0,0.0,0.0
846081dffffffff,23.0,0.0,0.0
8460823ffffffff,2.0,0.0,0.0
8460827ffffffff,4.0,0.0,0.0
846082bffffffff,6.0,0.0,0.0
846083dffffffff,2.0,0.0,0.0
8460841ffffffff,16.0,0.0,0.0
8460845ffffffff,69.0,0.0,0.0
8460847ffffffff,2.0,0.0,0.0
8460849ffffffff,13.0,0.0,0.0
846084bffffffff,4.0,0.0,0.0
846084dffffffff,83.0,0.0,0.0
8460853ffffffff,2.0,0.0,0.0
8460857ffffffff,10.0,0.0,0.0
8460859ffffffff,2.0,0.0,0.0
846085bffffffff,4.0,0.0,0.0
846085dffffffff,3.0,0.0,0.0
846086bffffffff,2.0,0.0,0.0
846086dffffffff,5.0,0.0,0.0
8460881ffffffff,156.0,0.0,0.0
8460883ffffffff,51.0,0.0,0.0
8460885ffffffff,1144.0,0.0,0.0
8460887ffffffff,242.0,0.0,0.0
8460889ffffffff,30.0,0.0,0.0
846088bffffffff,14.0,0.0,0.0
846088dffffffff,410.0,0.0,0.0
8460895ffffffff,2.0,0.0,0.0
846089dffffffff,24.0,0.0,0.0
84608a1ffffffff,15.0,0.0,0.0
84608a3ffffffff,86.0,0.0,0.0
84608a5ffffffff,5.0,0.0,0.0
84608a7ffffffff,19.0,0.0,0.0
84608a9ffffffff,12.0,0.0,0.0
84608abffffffff,46.0,0.0,0.0
84608adffffffff,1.0,0.0,0.0
84608b1ffffffff,120.0,0.0,0.0
84608b5ffffffff,2341.0,0.0,0.0
84608b7ffffffff,23.0,0.0,0.0
84608b9ffffffff,185.0,0.0,0.0
84608bdffffffff,928.0,0.0,0.0
84608c1ffffffff,9.0,0.0,0.0
84608c3ffffffff,6.0,0.0,0.0
84608c7ffffffff,2.0,0.0,0.0
84608c9ffffffff,2.0,0.0,0.0
84608cbffffffff,4.0,0.0,0.0
84608cdffffffff,10.0,0.0,0.0
84608d1ffffffff,20.0,0.0,0.0
84608d5ffffffff,18.0,0.0,0.0
84608d7ffffffff,60.0,0.0,0.0
84608dbffffffff,5.0,0.0,0.0
84608ddffffffff,34.0,0.0,0.0
84608e1ffffffff,1.0,0.0,0.0
84608e3ffffffff,96.0,0.0,0.0
84608e5ffffffff,268.0,0.0,0.0
84608e9ffffffff,152.0,0.0,0.0
84608ebffffffff,67.0,0.0,0.0
84608edffffffff,4.0,0.0,0.0
8460901ffffffff,193.0,0.0,0.0
8460903ffffffff,7.0,0.0,0.0
8460905ffffffff,12.0,0.0,0.0
8460907ffffffff,2.0,0.0,0.0
8460909ffffffff,4.0,0.0,0.0
846090bffffffff,2.0,0.0,0.0
846090dffffffff,11.0,0.0,0.0
8460911ffffffff,4.0,0.0,0.0
8460913ffffffff,6.0,0.0,0.0
8460915ffffffff,97.0,0.0,0.0
8460917ffffffff,9.0,0.0,0.0
8460919ffffffff,4.0,0.0,0.0
846091dffffffff,18.0,0.0,0.0
8460921ffffffff,7.0,0.0,0.0
8460923ffffffff,4.0,0.0,0.0
8460925ffffffff,208.0,0.0,0.0
8460927ffffffff,121.0,0.0,0.0
8460929ffffffff,8.0,0.0,0.0
846092bffffffff,3.0,0.0,0.0
846092dffffffff,6.0,0.0,0.0
8460931ffffffff,33.0,0.0,0.0
8460935ffffffff,2.0,0.0,0.0
8460937ffffffff,9.0,0.0,0.0
8460939ffffffff,45.0,0.0,0.0
