cell_id,Vireo gilvus,Vireo gilvus gilvus,Vireo gilvus [swainsoni Group]
832b00fffffffff,39.0,0.0,0.0
832b01fffffffff,2.0,0.0,0.0
832b02fffffffff,62.0,0.0,0.0
832b03fffffffff,37.0,0.0,0.0
832b06fffffffff,14.0,0.0,0.0
832b0afffffffff,5.0,0.0,0.0
832b0cfffffffff,10.0,0.0,0.0
832b10fffffffff,18.0,0.0,0.0
832b11fffffffff,54.0,0.0,0.0
832b12fffffffff,267.0,0.0,0.0
832b13fffffffff,14.0,0.0,0.0
832b15fffffffff,2.0,0.0,0.0
832b18fffffffff,107.0,0.0,0.0
832b19fffffffff,5.0,0.0,0.0
832b1afffffffff,1795.0,7.0,0.0
832b1bfffffffff,5.0,0.0,0.0
832b1cfffffffff,67.0,0.0,0.0
832b1dfffffffff,16.0,0.0,0.0
832b1efffffffff,23.0,0.0,0.0
832b28fffffffff,5.0,0.0,0.0
832b80fffffffff,132.0,0.0,0.0
832b81fffffffff,5443.0,104.0,0.0
832b82fffffffff,104.0,16.0,0.0
832b83fffffffff,6463.0,976.0,0.0
832b85fffffffff,125.0,0.0,0.0
832b88fffffffff,150.0,22.0,0.0
832b89fffffffff,3666.0,399.0,0.0
832b8afffffffff,2158.0,366.0,0.0
832b8bfffffffff,1239.0,241.0,0.0
832b8cfffffffff,2709.0,85.0,0.0
832b8dfffffffff,4941.0,52.0,0.0
832b8efffffffff,2654.0,589.0,0.0
832b90fffffffff,19.0,0.0,0.0
832b91fffffffff,57.0,17.0,0.0
832b92fffffffff,4.0,0.0,0.0
832b93fffffffff,116.0,11.0,0.0
832b98fffffffff,6181.0,419.0,0.0
832b99fffffffff,6827.0,1586.0,0.0
832b9afffffffff,1795.0,52.0,0.0
832b9bfffffffff,10061.0,505.0,0.0
832b9cfffffffff,58.0,6.0,0.0
832b9dfffffffff,8178.0,1543.0,0.0
832b9efffffffff,773.0,10.0,0.0
832ba1fffffffff,25.0,0.0,0.0
832ba3fffffffff,2.0,0.0,0.0
832ba8fffffffff,2215.0,0.0,0.0
832ba9fffffffff,371.0,1.0,0.0
832baafffffffff,24304.0,24.0,0.0
832babfffffffff,2155.0,5.0,0.0
832bacfffffffff,2298.0,10.0,0.0
832badfffffffff,39.0,0.0,0.0
832baefffffffff,3598.0,2.0,0.0
834441fffffffff,8.0,0.0,0.0
834442fffffffff,2.0,0.0,0.0
834443fffffffff,8.0,0.0,0.0
834445fffffffff,7.0,0.0,0.0
834448fffffffff,17.0,0.0,0.0
834449fffffffff,68.0,0.0,0.0
83444afffffffff,21.0,0.0,0.0
83444bfffffffff,35.0,2.0,0.0
83444cfffffffff,146.0,0.0,0.0
83444dfffffffff,20.0,0.0,0.0
83444efffffffff,24.0,0.0,0.0
834450fffffffff,6.0,0.0,0.0
834455fffffffff,3.0,0.0,0.0
834458fffffffff,2.0,0.0,0.0
834459fffffffff,58.0,12.0,0.0
83445afffffffff,8.0,0.0,0.0
83445bfffffffff,38.0,10.0,0.0
83445cfffffffff,2.0,0.0,0.0
83445dfffffffff,25.0,0.0,0.0
834463fffffffff,47.0,0.0,0.0
834468fffffffff,4.0,0.0,0.0
834469fffffffff,19.0,0.0,0.0
83446afffffffff,23.0,0.0,0.0
83446bfffffffff,21.0,0.0,0.0
83446cfffffffff,1842.0,55.0,0.0
83446dfffffffff,153.0,0.0,0.0
83446efffffffff,785.0,0.0,0.0
834473fffffffff,3.0,0.0,0.0
8344c8fffffffff,7.0,0.0,0.0
8344c9fffffffff,5.0,0.0,0.0
8344cafffffffff,56.0,5.0,0.0
8344cbfffffffff,16.0,6.0,0.0
8344cdfffffffff,2.0,0.0,0.0
8344d8fffffffff,21.0,4.0,0.0
8344d9fffffffff,162.0,20.0,0.0
8344dafffffffff,9.0,0.0,0.0
8344dbfffffffff,48.0,4.0,0.0
8344ddfffffffff,41.0,0.0,0.0
834520fffffffff,5.0,0.0,0.0
834524fffffffff,213.0,0.0,0.0
834525fffffffff,61.0,0.0,0.0
834526fffffffff,11.0,0.0,0.0
83452dfffffffff,6.0,0.0,0.0
834564fffffffff,7.0,0.0,0.0
834801fffffffff,8.0,0.0,0.0
834802fffffffff,55.0,0.0,0.0
834803fffffffff,6.0,0.0,0.0
834805fffffffff,130.0,0.0,0.0
834806fffffffff,23.0,0.0,0.0
834808fffffffff,2.0,0.0,0.0
834809fffffffff,73.0,0.0,1.0
83480afffffffff,815.0,0.0,70.0
83480bfffffffff,8.0,0.0,2.0
83480efffffffff,45.0,0.0,0.0
834810fffffffff,2.0,0.0,0.0
834814fffffffff,42.0,0.0,0.0
834815fffffffff,28.0,0.0,0.0
834816fffffffff,2.0,0.0,0.0
834819fffffffff,8.0,0.0,0.0
83481bfffffffff,2.0,0.0,0.0
83481dfffffffff,50.0,0.0,8.0
834823fffffffff,22.0,0.0,0.0
83482afffffffff,2.0,0.0,0.0
83482efffffffff,87.0,0.0,0.0
834830fffffffff,2.0,0.0,0.0
834832fffffffff,17.0,0.0,0.0
834833fffffffff,767.0,0.0,0.0
834836fffffffff,4085.0,0.0,128.0
834842fffffffff,91.0,0.0,0.0
834843fffffffff,69.0,0.0,0.0
834846fffffffff,17.0,0.0,0.0
83484afffffffff,349.0,0.0,0.0
834852fffffffff,1.0,0.0,1.0
834855fffffffff,30.0,0.0,0.0
834856fffffffff,42.0,0.0,1.0
834858fffffffff,30.0,0.0,0.0
834859fffffffff,319.0,0.0,0.0
83485afffffffff,120.0,0.0,16.0
83485bfffffffff,499.0,0.0,27.0
83485cfffffffff,46.0,0.0,0.0
83485dfffffffff,61.0,0.0,0.0
83485efffffffff,10.0,0.0,0.0
834871fffffffff,32.0,0.0,0.0
834872fffffffff,6.0,0.0,0.0
834873fffffffff,34.0,0.0,0.0
834880fffffffff,3.0,0.0,0.0
834882fffffffff,13.0,0.0,0.0
834883fffffffff,59.0,0.0,0.0
834884fffffffff,2.0,0.0,0.0
834886fffffffff,9.0,0.0,0.0
834888fffffffff,6.0,0.0,0.0
834889fffffffff,6.0,0.0,0.0
83488afffffffff,4.0,0.0,0.0
83488bfffffffff,9.0,0.0,0.0
83488dfffffffff,72.0,0.0,0.0
83488efffffffff,33.0,0.0,0.0
834890fffffffff,409.0,6.0,0.0
834891fffffffff,81.0,0.0,0.0
834892fffffffff,131.0,0.0,0.0
834893fffffffff,109.0,0.0,0.0
834895fffffffff,1377.0,0.0,0.0
834898fffffffff,228.0,0.0,0.0
834899fffffffff,4.0,0.0,0.0
83489afffffffff,66.0,0.0,0.0
83489cfffffffff,285.0,0.0,0.0
83489dfffffffff,86.0,0.0,0.0
83489efffffffff,253.0,0.0,0.0
8348a2fffffffff,64.0,0.0,0.0
8348abfffffffff,215.0,0.0,0.0
8348b1fffffffff,16.0,0.0,0.0
8348b2fffffffff,1449.0,0.0,0.0
8348b3fffffffff,357.0,0.0,0.0
8348b4fffffffff,2.0,0.0,0.0
8348b5fffffffff,7.0,0.0,0.0
8348c0fffffffff,482.0,0.0,39.0
8348c1fffffffff,250.0,0.0,77.0
8348c2fffffffff,47.0,0.0,0.0
8348c3fffffffff,460.0,0.0,53.0
8348c4fffffffff,3.0,0.0,0.0
8348c5fffffffff,2422.0,0.0,495.0
8348c6fffffffff,238.0,0.0,6.0
8348c8fffffffff,141.0,0.0,46.0
8348c9fffffffff,488.0,0.0,29.0
8348cafffffffff,53.0,0.0,13.0
8348cbfffffffff,44.0,0.0,4.0
8348ccfffffffff,280.0,0.0,90.0
8348cdfffffffff,398.0,0.0,52.0
8348cefffffffff,112.0,0.0,19.0
8348d0fffffffff,18.0,0.0,1.0
8348d1fffffffff,133.0,0.0,5.0
8348d2fffffffff,9.0,0.0,0.0
8348d3fffffffff,286.0,0.0,0.0
8348d4fffffffff,213.0,0.0,7.0
8348d5fffffffff,116.0,0.0,24.0
8348d8fffffffff,6040.0,0.0,357.0
8348d9fffffffff,36.0,0.0,2.0
8348dafffffffff,388.0,0.0,9.0
8348dbfffffffff,586.0,0.0,78.0
8348dcfffffffff,217.0,0.0,16.0
8348ddfffffffff,52.0,0.0,10.0
8348defffffffff,95.0,0.0,7.0
8348e0fffffffff,11.0,0.0,2.0
8348e1fffffffff,26.0,0.0,7.0
8348e2fffffffff,12.0,0.0,0.0
8348e3fffffffff,198.0,0.0,38.0
8348e4fffffffff,99.0,0.0,16.0
8348e5fffffffff,44.0,0.0,3.0
8348e6fffffffff,27.0,0.0,0.0
8348e8fffffffff,6550.0,0.0,1774.0
8348e9fffffffff,253.0,0.0,57.0
8348eafffffffff,484.0,0.0,246.0
8348ebfffffffff,1167.0,0.0,189.0
8348ecfffffffff,2593.0,0.0,685.0
8348edfffffffff,35.0,0.0,6.0
8348eefffffffff,4902.0,0.0,1182.0
8348f2fffffffff,192.0,0.0,33.0
8348f3fffffffff,12.0,0.0,0.0
8348f5fffffffff,1.0,0.0,0.0
8348f6fffffffff,42.0,0.0,0.0
834980fffffffff,563.0,0.0,0.0
834981fffffffff,4.0,0.0,0.0
834983fffffffff,32.0,0.0,0.0
834985fffffffff,38.0,0.0,0.0
834986fffffffff,175.0,0.0,0.0
834988fffffffff,17.0,0.0,0.0
83498cfffffffff,91.0,0.0,0.0
83498dfffffffff,4.0,0.0,2.0
83498efffffffff,9.0,0.0,0.0
834990fffffffff,23.0,0.0,0.0
834991fffffffff,8.0,0.0,0.0
834992fffffffff,3.0,0.0,0.0
834994fffffffff,167.0,0.0,0.0
834995fffffffff,1153.0,0.0,0.0
834996fffffffff,725.0,0.0,0.0
834998fffffffff,37.0,0.0,0.0
83499bfffffffff,1.0,0.0,0.0
83499cfffffffff,15.0,0.0,0.0
83499dfffffffff,2.0,0.0,0.0
83499efffffffff,5.0,0.0,0.0
8349a1fffffffff,1.0,0.0,0.0
8349a2fffffffff,78.0,0.0,0.0
8349a3fffffffff,13.0,0.0,0.0
8349a8fffffffff,760.0,0.0,0.0
8349a9fffffffff,1180.0,0.0,3.0
8349aafffffffff,336.0,0.0,0.0
8349abfffffffff,127.0,0.0,0.0
8349adfffffffff,29.0,0.0,0.0
8349aefffffffff,13.0,0.0,0.0
8349b0fffffffff,24.0,0.0,0.0
8349b1fffffffff,76.0,0.0,0.0
8349b2fffffffff,84.0,0.0,0.0
8349b3fffffffff,828.0,0.0,0.0
8349b5fffffffff,129.0,0.0,0.0
8349b6fffffffff,30.0,0.0,0.0
836792fffffffff,4.0,0.0,0.0
836d04fffffffff,225.0,17.0,0.0
836d05fffffffff,396.0,11.0,0.0
836d06fffffffff,17.0,0.0,0.0
836d14fffffffff,11.0,0.0,0.0
836d15fffffffff,143.0,0.0,0.0
836d20fffffffff,5.0,0.0,0.0
836d21fffffffff,53.0,0.0,0.0
836d22fffffffff,19.0,0.0,0.0
836d23fffffffff,541.0,4.0,0.0
836d28fffffffff,606.0,0.0,0.0
836d29fffffffff,652.0,0.0,0.0
836d2afffffffff,87.0,16.0,0.0
836d2bfffffffff,1235.0,0.0,0.0
836d2cfffffffff,12.0,0.0,0.0
836d2dfffffffff,104.0,0.0,0.0
836d2efffffffff,110.0,0.0,0.0
836d30fffffffff,304.0,0.0,0.0
836d31fffffffff,166.0,0.0,0.0
836d32fffffffff,1632.0,0.0,5.0
836d33fffffffff,863.0,0.0,2.0
836d34fffffffff,59.0,0.0,0.0
836d35fffffffff,56.0,0.0,0.0
836d36fffffffff,26.0,0.0,0.0
836d60fffffffff,60.0,0.0,0.0
836d61fffffffff,27.0,0.0,0.0
836d64fffffffff,35.0,0.0,0.0
836d65fffffffff,72.0,0.0,0.0
836d66fffffffff,59.0,0.0,0.0
836d6cfffffffff,4.0,0.0,0.0
836d6efffffffff,7.0,0.0,0.0
836d74fffffffff,434.0,0.0,0.0
836d75fffffffff,72.0,0.0,0.0
