cell_id,Chaetura vauxi,Chaetura vauxi vauxi,Chaetura vauxi gaumeri,Chaetura vauxi [richmondi Group],Chaetura vauxi aphanes
8428d17ffffffff,29.0,0.0,0.0,0.0,0.0
8428d19ffffffff,354.0,0.0,0.0,0.0,0.0
8428d1bffffffff,888.0,0.0,0.0,0.0,0.0
8428d1dffffffff,84.0,0.0,0.0,0.0,0.0
8428d21ffffffff,42.0,0.0,0.0,0.0,0.0
8428d23ffffffff,25.0,0.0,0.0,0.0,0.0
8428d25ffffffff,72.0,0.0,0.0,0.0,0.0
8428d27ffffffff,10.0,0.0,0.0,0.0,0.0
8428d29ffffffff,121.0,0.0,0.0,0.0,0.0
8428d2bffffffff,69.0,0.0,0.0,0.0,0.0
8428d2dffffffff,32.0,0.0,0.0,0.0,0.0
8428d31ffffffff,102.0,0.0,0.0,0.0,0.0
8428d33ffffffff,78.0,0.0,0.0,0.0,0.0
8428d35ffffffff,33.0,0.0,0.0,0.0,0.0
8428d37ffffffff,95.0,0.0,0.0,0.0,0.0
8428d39ffffffff,104.0,0.0,0.0,0.0,0.0
8428d3bffffffff,267.0,0.0,0.0,0.0,0.0
8428d3dffffffff,88.0,0.0,0.0,0.0,0.0
8428d41ffffffff,346.0,0.0,0.0,0.0,0.0
8428d43ffffffff,212.0,0.0,0.0,0.0,0.0
8428d45ffffffff,285.0,0.0,0.0,0.0,0.0
8428d47ffffffff,254.0,0.0,0.0,0.0,0.0
8428d49ffffffff,619.0,0.0,0.0,0.0,0.0
8428d4bffffffff,99.0,0.0,0.0,0.0,0.0
8428d4dffffffff,96.0,0.0,0.0,0.0,0.0
8428d51ffffffff,92.0,0.0,0.0,0.0,0.0
8428d53ffffffff,54.0,0.0,0.0,0.0,0.0
8428d55ffffffff,2093.0,0.0,0.0,0.0,0.0
8428d57ffffffff,104.0,0.0,0.0,0.0,0.0
8428d59ffffffff,173.0,0.0,0.0,0.0,0.0
8428d5bffffffff,177.0,0.0,0.0,0.0,0.0
8428d5dffffffff,579.0,0.0,0.0,0.0,0.0
8428d61ffffffff,28.0,0.0,0.0,0.0,0.0
8428d63ffffffff,140.0,0.0,0.0,0.0,0.0
8428d65ffffffff,4.0,0.0,0.0,0.0,0.0
8428d67ffffffff,22.0,0.0,0.0,0.0,0.0
8428d69ffffffff,124.0,0.0,0.0,0.0,0.0
8428d6bffffffff,541.0,0.0,0.0,0.0,0.0
8428d6dffffffff,4.0,0.0,0.0,0.0,0.0
8428d81ffffffff,8.0,0.0,0.0,0.0,0.0
8428d85ffffffff,12.0,0.0,0.0,0.0,0.0
8428d89ffffffff,77.0,0.0,0.0,0.0,0.0
8428d8bffffffff,39.0,0.0,0.0,0.0,0.0
8428d8dffffffff,38.0,0.0,0.0,0.0,0.0
8428d91ffffffff,3.0,0.0,0.0,0.0,0.0
8428d93ffffffff,3.0,0.0,0.0,0.0,0.0
8428d95ffffffff,1.0,0.0,0.0,0.0,0.0
8428d97ffffffff,6.0,0.0,0.0,0.0,0.0
8428d99ffffffff,16.0,0.0,0.0,0.0,0.0
8428d9dffffffff,55.0,0.0,0.0,0.0,0.0
8428da1ffffffff,18.0,0.0,0.0,0.0,0.0
8428da5ffffffff,99.0,0.0,0.0,0.0,0.0
8428da7ffffffff,3.0,0.0,0.0,0.0,0.0
8428da9ffffffff,31.0,0.0,0.0,0.0,0.0
8428dabffffffff,10.0,0.0,0.0,0.0,0.0
8428dadffffffff,156.0,0.0,0.0,0.0,0.0
8428db1ffffffff,2.0,0.0,0.0,0.0,0.0
8428db9ffffffff,3.0,0.0,0.0,0.0,0.0
8428dc1ffffffff,5.0,0.0,0.0,0.0,0.0
8428dc3ffffffff,9.0,0.0,0.0,0.0,0.0
8428dc5ffffffff,20.0,0.0,0.0,0.0,0.0
8428dc7ffffffff,119.0,0.0,0.0,0.0,0.0
8428dc9ffffffff,144.0,0.0,0.0,0.0,0.0
8428dcbffffffff,13.0,0.0,0.0,0.0,0.0
8428dcdffffffff,25.0,0.0,0.0,0.0,0.0
8428dd1ffffffff,54.0,0.0,0.0,0.0,0.0
8428dd3ffffffff,1.0,0.0,0.0,0.0,0.0
8428dd5ffffffff,44.0,0.0,0.0,0.0,0.0
8428dd7ffffffff,27.0,0.0,0.0,0.0,0.0
8428dd9ffffffff,3.0,0.0,0.0,0.0,0.0
8428dddffffffff,14.0,0.0,0.0,0.0,0.0
8428de1ffffffff,313.0,0.0,0.0,0.0,0.0
8428de3ffffffff,61.0,0.0,0.0,0.0,0.0
8428de7ffffffff,16.0,0.0,0.0,0.0,0.0
8428de9ffffffff,296.0,0.0,0.0,0.0,0.0
8428debffffffff,116.0,0.0,0.0,0.0,0.0
8428dedffffffff,370.0,0.0,0.0,0.0,0.0
8428f01ffffffff,6219.0,0.0,0.0,0.0,0.0
8428f03ffffffff,523.0,0.0,0.0,0.0,0.0
8428f05ffffffff,650.0,0.0,0.0,0.0,0.0
8428f07ffffffff,552.0,0.0,0.0,0.0,0.0
8428f09ffffffff,395.0,0.0,0.0,0.0,0.0
8428f0bffffffff,1159.0,0.0,0.0,0.0,0.0
8428f0dffffffff,100.0,0.0,0.0,0.0,0.0
8428f11ffffffff,269.0,0.0,0.0,0.0,0.0
8428f15ffffffff,77.0,0.0,0.0,0.0,0.0
8428f17ffffffff,76.0,0.0,0.0,0.0,0.0
8428f19ffffffff,60.0,0.0,0.0,0.0,0.0
8428f1dffffffff,37.0,0.0,0.0,0.0,0.0
8428f21ffffffff,316.0,0.0,0.0,0.0,0.0
8428f23ffffffff,89.0,0.0,0.0,0.0,0.0
8428f25ffffffff,39.0,0.0,0.0,0.0,0.0
8428f27ffffffff,309.0,0.0,0.0,0.0,0.0
8428f29ffffffff,400.0,0.0,0.0,0.0,0.0
8428f2bffffffff,39.0,0.0,0.0,0.0,0.0
8428f2dffffffff,240.0,0.0,0.0,0.0,0.0
8428f31ffffffff,12.0,0.0,0.0,0.0,0.0
8428f33ffffffff,59.0,0.0,0.0,0.0,0.0
8428f35ffffffff,42.0,0.0,0.0,0.0,0.0
8428f37ffffffff,1042.0,0.0,0.0,0.0,0.0
8428f39ffffffff,72.0,0.0,0.0,0.0,0.0
8428f3bffffffff,31.0,0.0,0.0,0.0,0.0
8428f3dffffffff,86.0,0.0,0.0,0.0,0.0
8428f41ffffffff,25.0,0.0,0.0,0.0,0.0
8428f43ffffffff,742.0,0.0,0.0,0.0,0.0
8428f45ffffffff,78.0,0.0,0.0,0.0,0.0
8428f47ffffffff,21.0,0.0,0.0,0.0,0.0
8428f49ffffffff,58.0,0.0,0.0,0.0,0.0
8428f4bffffffff,1686.0,0.0,0.0,0.0,0.0
8428f4dffffffff,54.0,0.0,0.0,0.0,0.0
8428f51ffffffff,183.0,0.0,0.0,0.0,0.0
8428f55ffffffff,267.0,0.0,0.0,0.0,0.0
8428f57ffffffff,67.0,0.0,0.0,0.0,0.0
8428f59ffffffff,169.0,0.0,0.0,0.0,0.0
8428f5dffffffff,336.0,0.0,0.0,0.0,0.0
8428f61ffffffff,367.0,0.0,0.0,0.0,0.0
8428f63ffffffff,287.0,0.0,0.0,0.0,0.0
8428f65ffffffff,13.0,0.0,0.0,0.0,0.0
8428f67ffffffff,327.0,0.0,0.0,0.0,0.0
8428f69ffffffff,25.0,0.0,0.0,0.0,0.0
8428f6bffffffff,152.0,0.0,0.0,0.0,0.0
8429121ffffffff,1.0,0.0,0.0,0.0,0.0
8429125ffffffff,98.0,0.0,0.0,0.0,0.0
8429127ffffffff,168.0,0.0,0.0,0.0,0.0
8429135ffffffff,28.0,0.0,0.0,0.0,0.0
8429137ffffffff,4.0,0.0,0.0,0.0,0.0
84291a5ffffffff,100.0,0.0,0.0,0.0,0.0
84291a7ffffffff,514.0,0.0,0.0,0.0,0.0
842980dffffffff,5.0,0.0,0.0,0.0,0.0
8429819ffffffff,1.0,0.0,0.0,0.0,0.0
842981bffffffff,8.0,0.0,0.0,0.0,0.0
842982bffffffff,2.0,0.0,0.0,0.0,0.0
8429841ffffffff,4.0,0.0,0.0,0.0,0.0
8429845ffffffff,9.0,0.0,0.0,0.0,0.0
8429849ffffffff,3.0,0.0,0.0,0.0,0.0
842984dffffffff,1.0,0.0,0.0,0.0,0.0
8429853ffffffff,10.0,0.0,0.0,0.0,0.0
8429855ffffffff,29.0,0.0,0.0,0.0,0.0
8429857ffffffff,4.0,0.0,0.0,0.0,0.0
8429861ffffffff,2.0,0.0,0.0,0.0,0.0
8429863ffffffff,31.0,0.0,0.0,0.0,0.0
8429869ffffffff,48.0,0.0,0.0,0.0,0.0
842986bffffffff,17.0,0.0,0.0,0.0,0.0
842986dffffffff,2.0,0.0,0.0,0.0,0.0
8429891ffffffff,39.0,0.0,0.0,0.0,0.0
8429893ffffffff,26.0,0.0,0.0,0.0,0.0
8429899ffffffff,46.0,0.0,0.0,0.0,0.0
842989bffffffff,128.0,0.0,0.0,0.0,0.0
842989dffffffff,1.0,0.0,0.0,0.0,0.0
84298b1ffffffff,2.0,0.0,0.0,0.0,0.0
84298b7ffffffff,2.0,0.0,0.0,0.0,0.0
84298c3ffffffff,10.0,0.0,0.0,0.0,0.0
84298c9ffffffff,168.0,0.0,0.0,0.0,0.0
84298cbffffffff,3.0,0.0,0.0,0.0,0.0
84298cdffffffff,7.0,0.0,0.0,0.0,0.0
84298d3ffffffff,23.0,0.0,0.0,0.0,0.0
84298d5ffffffff,2.0,0.0,0.0,0.0,0.0
84298d7ffffffff,13.0,0.0,0.0,0.0,0.0
84298d9ffffffff,36.0,0.0,0.0,0.0,0.0
84298dbffffffff,14.0,0.0,0.0,0.0,0.0
84298ddffffffff,5.0,0.0,0.0,0.0,0.0
84298e1ffffffff,4.0,0.0,0.0,0.0,0.0
8429941ffffffff,1.0,0.0,0.0,0.0,0.0
842994dffffffff,7.0,0.0,0.0,0.0,0.0
8429989ffffffff,2.0,0.0,0.0,0.0,0.0
84299bdffffffff,2.0,0.0,0.0,0.0,0.0
8429a01ffffffff,214.0,0.0,0.0,0.0,0.0
8429a03ffffffff,112.0,0.0,0.0,0.0,0.0
8429a05ffffffff,95.0,0.0,0.0,0.0,0.0
8429a07ffffffff,20.0,0.0,0.0,0.0,0.0
8429a09ffffffff,71.0,0.0,0.0,0.0,0.0
8429a0bffffffff,352.0,0.0,0.0,0.0,0.0
8429a0dffffffff,32.0,0.0,0.0,0.0,0.0
8429a11ffffffff,390.0,0.0,0.0,0.0,0.0
8429a13ffffffff,50.0,0.0,0.0,0.0,0.0
8429a15ffffffff,51.0,0.0,0.0,0.0,0.0
8429a17ffffffff,353.0,0.0,0.0,0.0,0.0
8429a19ffffffff,267.0,0.0,0.0,0.0,0.0
8429a1bffffffff,78.0,0.0,0.0,0.0,0.0
8429a1dffffffff,610.0,0.0,0.0,0.0,0.0
8429a23ffffffff,2.0,0.0,0.0,0.0,0.0
8429a27ffffffff,1.0,0.0,0.0,0.0,0.0
8429a29ffffffff,29.0,0.0,0.0,0.0,0.0
8429a31ffffffff,27.0,0.0,0.0,0.0,0.0
8429a33ffffffff,2.0,0.0,0.0,0.0,0.0
8429a35ffffffff,6.0,0.0,0.0,0.0,0.0
8429a3bffffffff,121.0,0.0,0.0,0.0,0.0
8429a3dffffffff,8.0,0.0,0.0,0.0,0.0
8429a41ffffffff,437.0,0.0,0.0,0.0,0.0
8429a43ffffffff,51.0,0.0,0.0,0.0,0.0
8429a45ffffffff,23.0,0.0,0.0,0.0,0.0
8429a47ffffffff,110.0,0.0,0.0,0.0,0.0
8429a4dffffffff,167.0,0.0,0.0,0.0,0.0
8429a55ffffffff,360.0,0.0,0.0,0.0,0.0
8429a57ffffffff,461.0,0.0,0.0,0.0,0.0
8429a61ffffffff,70.0,0.0,0.0,0.0,0.0
8429a63ffffffff,89.0,0.0,0.0,0.0,0.0
8429a65ffffffff,2.0,0.0,0.0,0.0,0.0
8429a67ffffffff,9.0,0.0,0.0,0.0,0.0
8429a69ffffffff,47.0,0.0,0.0,0.0,0.0
8429a6bffffffff,21.0,0.0,0.0,0.0,0.0
8429a6dffffffff,92.0,0.0,0.0,0.0,0.0
8429a81ffffffff,7.0,0.0,0.0,0.0,0.0
8429a83ffffffff,1.0,0.0,0.0,0.0,0.0
8429a85ffffffff,3.0,0.0,0.0,0.0,0.0
8429a87ffffffff,5.0,0.0,0.0,0.0,0.0
8429a89ffffffff,2.0,0.0,0.0,0.0,0.0
8429a8dffffffff,2.0,0.0,0.0,0.0,0.0
8429a91ffffffff,1.0,0.0,0.0,0.0,0.0
8429a93ffffffff,18.0,0.0,0.0,0.0,0.0
8429a99ffffffff,18.0,0.0,0.0,0.0,0.0
8429a9bffffffff,42.0,0.0,0.0,0.0,0.0
8429aa1ffffffff,2.0,0.0,0.0,0.0,0.0
8429aa5ffffffff,5.0,0.0,0.0,0.0,0.0
8429aa7ffffffff,38.0,0.0,0.0,0.0,0.0
8429aa9ffffffff,46.0,0.0,0.0,0.0,0.0
8429aabffffffff,16.0,0.0,0.0,0.0,0.0
8429aadffffffff,26.0,0.0,0.0,0.0,0.0
8429ab1ffffffff,16.0,0.0,0.0,0.0,0.0
8429ab3ffffffff,2.0,0.0,0.0,0.0,0.0
8429ab5ffffffff,4.0,0.0,0.0,0.0,0.0
8429ab7ffffffff,92.0,0.0,0.0,0.0,0.0
8429ab9ffffffff,33.0,0.0,0.0,0.0,0.0
8429abbffffffff,7.0,0.0,0.0,0.0,0.0
8429abdffffffff,3.0,0.0,0.0,0.0,0.0
8429ac1ffffffff,5.0,0.0,0.0,0.0,0.0
8429ac5ffffffff,3.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,156.0,0.0,0.0,0.0,0.0
8429acbffffffff,5.0,0.0,0.0,0.0,0.0
8429acdffffffff,108.0,0.0,0.0,0.0,0.0
8429ad1ffffffff,53.0,0.0,0.0,0.0,0.0
8429ad3ffffffff,21.0,0.0,0.0,0.0,0.0
8429ad7ffffffff,5.0,0.0,0.0,0.0,0.0
8429ad9ffffffff,3.0,0.0,0.0,0.0,0.0
8429addffffffff,81.0,0.0,0.0,0.0,0.0
8429ae1ffffffff,90.0,0.0,0.0,0.0,0.0
8429ae3ffffffff,6.0,0.0,0.0,0.0,0.0
8429ae5ffffffff,18.0,0.0,0.0,0.0,0.0
8429ae7ffffffff,9.0,0.0,0.0,0.0,0.0
8429ae9ffffffff,9.0,0.0,0.0,0.0,0.0
8429aebffffffff,5.0,0.0,0.0,0.0,0.0
8429aedffffffff,82.0,0.0,0.0,0.0,0.0
8429b01ffffffff,4.0,0.0,0.0,0.0,0.0
8429b03ffffffff,2.0,0.0,0.0,0.0,0.0
8429b09ffffffff,2.0,0.0,0.0,0.0,0.0
8429b0bffffffff,38.0,0.0,0.0,0.0,0.0
8429b0dffffffff,2.0,0.0,0.0,0.0,0.0
8429b11ffffffff,2.0,0.0,0.0,0.0,0.0
8429b13ffffffff,7.0,0.0,0.0,0.0,0.0
8429b1bffffffff,6.0,0.0,0.0,0.0,0.0
8429b1dffffffff,9.0,0.0,0.0,0.0,0.0
8429b25ffffffff,1.0,0.0,0.0,0.0,0.0
8429b2dffffffff,2.0,0.0,0.0,0.0,0.0
8429b39ffffffff,2.0,0.0,0.0,0.0,0.0
8429b45ffffffff,2.0,0.0,0.0,0.0,0.0
8429b49ffffffff,2.0,0.0,0.0,0.0,0.0
8429b51ffffffff,2.0,0.0,0.0,0.0,0.0
8429b55ffffffff,12.0,0.0,0.0,0.0,0.0
8429b57ffffffff,1.0,0.0,0.0,0.0,0.0
8429b59ffffffff,4.0,0.0,0.0,0.0,0.0
8429b5bffffffff,27.0,0.0,0.0,0.0,0.0
8429b5dffffffff,17.0,0.0,0.0,0.0,0.0
8429b61ffffffff,16.0,0.0,0.0,0.0,0.0
8429b63ffffffff,2.0,0.0,0.0,0.0,0.0
8429b65ffffffff,1.0,0.0,0.0,0.0,0.0
8429b69ffffffff,6.0,0.0,0.0,0.0,0.0
8429b6bffffffff,6.0,0.0,0.0,0.0,0.0
8429b6dffffffff,42.0,0.0,0.0,0.0,0.0
8444249ffffffff,29.0,0.0,0.0,0.0,0.0
844424dffffffff,2.0,0.0,0.0,0.0,0.0
8445011ffffffff,18.0,0.0,2.0,0.0,0.0
8445013ffffffff,17.0,0.0,0.0,0.0,0.0
8445019ffffffff,69.0,0.0,0.0,6.0,0.0
844501bffffffff,130.0,0.0,12.0,0.0,0.0
8445053ffffffff,39.0,0.0,0.0,7.0,0.0
8445059ffffffff,1.0,0.0,0.0,0.0,0.0
844505bffffffff,137.0,0.0,0.0,1.0,0.0
8445081ffffffff,2.0,0.0,0.0,0.0,0.0
8445083ffffffff,189.0,0.0,24.0,0.0,0.0
8445085ffffffff,277.0,0.0,58.0,0.0,0.0
8445087ffffffff,199.0,0.0,77.0,0.0,0.0
8445089ffffffff,5.0,0.0,0.0,0.0,0.0
844508bffffffff,2.0,0.0,2.0,0.0,0.0
844508dffffffff,25.0,0.0,2.0,0.0,0.0
8445091ffffffff,70.0,0.0,15.0,0.0,0.0
8445093ffffffff,17.0,0.0,6.0,0.0,0.0
8445095ffffffff,5.0,0.0,0.0,0.0,0.0
8445097ffffffff,11.0,0.0,3.0,0.0,0.0
8445099ffffffff,190.0,0.0,2.0,0.0,0.0
844509bffffffff,1567.0,0.0,241.0,0.0,0.0
844509dffffffff,16.0,0.0,3.0,0.0,0.0
84450a1ffffffff,701.0,0.0,60.0,0.0,0.0
84450a3ffffffff,175.0,0.0,15.0,0.0,0.0
84450a5ffffffff,189.0,0.0,30.0,0.0,0.0
84450a7ffffffff,114.0,0.0,21.0,0.0,0.0
84450a9ffffffff,198.0,0.0,37.0,0.0,0.0
84450abffffffff,64.0,0.0,13.0,0.0,0.0
84450adffffffff,1137.0,0.0,298.0,0.0,0.0
84450b1ffffffff,114.0,0.0,30.0,0.0,0.0
84450b5ffffffff,143.0,0.0,11.0,0.0,0.0
84450b9ffffffff,50.0,0.0,6.0,0.0,0.0
84450bdffffffff,49.0,0.0,16.0,0.0,0.0
84450c1ffffffff,8.0,0.0,0.0,0.0,0.0
84450c3ffffffff,2.0,0.0,0.0,0.0,0.0
84450c5ffffffff,78.0,0.0,34.0,0.0,0.0
84450c7ffffffff,4.0,0.0,0.0,0.0,0.0
84450cbffffffff,2.0,0.0,0.0,0.0,0.0
84450cdffffffff,66.0,0.0,17.0,0.0,0.0
84450d1ffffffff,34.0,0.0,24.0,0.0,0.0
84450d3ffffffff,215.0,0.0,72.0,0.0,0.0
84450d5ffffffff,89.0,0.0,9.0,0.0,0.0
84450d7ffffffff,20.0,0.0,2.0,0.0,0.0
84450d9ffffffff,4.0,0.0,0.0,0.0,0.0
84450dbffffffff,4.0,0.0,4.0,0.0,0.0
84450ddffffffff,17.0,0.0,5.0,0.0,0.0
84450e1ffffffff,11.0,0.0,2.0,0.0,0.0
84450e3ffffffff,415.0,0.0,38.0,0.0,0.0
84450e7ffffffff,9.0,0.0,3.0,0.0,0.0
84450ebffffffff,165.0,0.0,27.0,0.0,0.0
844519bffffffff,29.0,0.0,6.0,0.0,0.0
84451d3ffffffff,8.0,0.0,5.0,0.0,0.0
8445201ffffffff,12.0,0.0,0.0,0.0,0.0
8445203ffffffff,60.0,0.0,0.0,0.0,0.0
8445205ffffffff,61.0,0.0,0.0,0.0,0.0
8445207ffffffff,58.0,0.0,0.0,0.0,0.0
8445209ffffffff,22.0,0.0,0.0,0.0,0.0
844520bffffffff,83.0,0.0,0.0,0.0,0.0
844520dffffffff,161.0,0.0,0.0,0.0,0.0
8445211ffffffff,8.0,0.0,0.0,0.0,0.0
8445213ffffffff,181.0,0.0,0.0,0.0,0.0
8445215ffffffff,117.0,0.0,0.0,0.0,0.0
8445217ffffffff,66.0,0.0,0.0,0.0,0.0
8445219ffffffff,2.0,0.0,0.0,0.0,0.0
844521bffffffff,9.0,0.0,0.0,0.0,0.0
844521dffffffff,66.0,0.0,0.0,0.0,0.0
8445221ffffffff,148.0,0.0,0.0,0.0,0.0
8445225ffffffff,575.0,0.0,0.0,0.0,0.0
844522bffffffff,16.0,0.0,0.0,0.0,0.0
844522dffffffff,9.0,0.0,0.0,0.0,0.0
8445233ffffffff,203.0,0.0,0.0,10.0,0.0
844523bffffffff,35.0,0.0,0.0,0.0,0.0
8445241ffffffff,8.0,0.0,0.0,0.0,0.0
8445243ffffffff,117.0,0.0,0.0,0.0,0.0
8445245ffffffff,16.0,0.0,0.0,0.0,0.0
8445247ffffffff,187.0,0.0,0.0,0.0,0.0
8445249ffffffff,70.0,0.0,0.0,0.0,0.0
844524bffffffff,84.0,0.0,0.0,0.0,0.0
844524dffffffff,7.0,0.0,0.0,0.0,0.0
8445251ffffffff,3.0,0.0,0.0,0.0,0.0
8445253ffffffff,5.0,0.0,0.0,0.0,0.0
8445255ffffffff,65.0,0.0,0.0,0.0,0.0
8445257ffffffff,22.0,0.0,0.0,0.0,0.0
8445259ffffffff,2.0,0.0,0.0,0.0,0.0
844525bffffffff,120.0,0.0,0.0,0.0,0.0
844525dffffffff,7.0,0.0,0.0,0.0,0.0
8445261ffffffff,16.0,0.0,0.0,0.0,0.0
8445263ffffffff,150.0,0.0,0.0,0.0,0.0
8445267ffffffff,5.0,0.0,0.0,0.0,0.0
8445269ffffffff,16.0,0.0,0.0,0.0,0.0
844526bffffffff,157.0,0.0,0.0,0.0,0.0
844526dffffffff,2.0,0.0,0.0,0.0,0.0
8445281ffffffff,4.0,0.0,0.0,0.0,0.0
8445285ffffffff,32.0,0.0,16.0,0.0,0.0
8445287ffffffff,19.0,0.0,2.0,0.0,0.0
8445289ffffffff,216.0,0.0,0.0,0.0,0.0
844528dffffffff,89.0,0.0,0.0,0.0,0.0
844529bffffffff,2.0,0.0,0.0,0.0,0.0
84452a1ffffffff,43.0,0.0,0.0,0.0,0.0
84452a3ffffffff,13.0,0.0,0.0,0.0,0.0
84452a5ffffffff,397.0,0.0,0.0,0.0,0.0
84452a7ffffffff,55.0,0.0,8.0,0.0,0.0
84452a9ffffffff,450.0,0.0,0.0,10.0,0.0
84452abffffffff,15.0,0.0,0.0,0.0,0.0
84452adffffffff,602.0,0.0,0.0,21.0,0.0
84452b3ffffffff,7.0,0.0,0.0,0.0,0.0
84452b5ffffffff,18.0,0.0,0.0,0.0,0.0
84452b9ffffffff,4.0,0.0,0.0,0.0,0.0
84452bdffffffff,54.0,0.0,1.0,0.0,0.0
84452c1ffffffff,16.0,0.0,0.0,0.0,0.0
84452c3ffffffff,41.0,0.0,0.0,0.0,0.0
84452c5ffffffff,31.0,0.0,0.0,0.0,0.0
84452c7ffffffff,100.0,0.0,0.0,0.0,0.0
84452c9ffffffff,36.0,0.0,0.0,0.0,0.0
84452cbffffffff,4.0,0.0,0.0,0.0,0.0
84452d9ffffffff,73.0,0.0,0.0,0.0,0.0
84452dbffffffff,14.0,0.0,0.0,0.0,0.0
84452e1ffffffff,1579.0,0.0,0.0,32.0,0.0
84452e3ffffffff,256.0,0.0,0.0,1.0,0.0
84452e5ffffffff,633.0,0.0,0.0,8.0,0.0
84452e7ffffffff,146.0,0.0,0.0,0.0,0.0
84452e9ffffffff,75.0,0.0,0.0,0.0,0.0
84452ebffffffff,861.0,0.0,0.0,0.0,0.0
84452edffffffff,106.0,0.0,0.0,0.0,0.0
8445301ffffffff,1.0,0.0,0.0,0.0,0.0
8445303ffffffff,3.0,0.0,0.0,0.0,0.0
8445307ffffffff,2.0,0.0,0.0,0.0,0.0
8445309ffffffff,3.0,0.0,0.0,0.0,0.0
8445319ffffffff,67.0,0.0,0.0,0.0,0.0
8445343ffffffff,50.0,0.0,0.0,0.0,0.0
8445345ffffffff,3.0,0.0,0.0,0.0,0.0
844534dffffffff,5.0,0.0,0.0,0.0,0.0
8445351ffffffff,74.0,0.0,0.0,0.0,0.0
8445353ffffffff,81.0,0.0,0.0,0.0,0.0
8445355ffffffff,8.0,0.0,0.0,0.0,0.0
8445357ffffffff,5.0,0.0,0.0,0.0,0.0
8445359ffffffff,3.0,0.0,0.0,0.0,0.0
844535bffffffff,2.0,0.0,0.0,0.0,0.0
844535dffffffff,2.0,0.0,0.0,0.0,0.0
8445363ffffffff,4.0,0.0,0.0,0.0,0.0
8445365ffffffff,11.0,0.0,0.0,0.0,0.0
8445367ffffffff,1.0,0.0,0.0,0.0,0.0
8445649ffffffff,14.0,0.0,0.0,0.0,0.0
8445721ffffffff,31.0,0.0,6.0,0.0,0.0
8445723ffffffff,4.0,0.0,3.0,0.0,0.0
8445725ffffffff,376.0,0.0,14.0,0.0,0.0
8445727ffffffff,10.0,0.0,0.0,0.0,0.0
8445729ffffffff,6.0,0.0,0.0,0.0,0.0
844572dffffffff,16.0,0.0,4.0,0.0,0.0
8445749ffffffff,4.0,0.0,0.0,0.0,0.0
844574dffffffff,1.0,0.0,0.0,0.0,0.0
8445761ffffffff,11.0,0.0,3.0,0.0,0.0
8445765ffffffff,5.0,0.0,0.0,0.0,0.0
8445767ffffffff,27.0,0.0,2.0,0.0,0.0
8448097ffffffff,5.0,0.0,0.0,0.0,0.0
84480a5ffffffff,1.0,0.0,0.0,0.0,0.0
84480a9ffffffff,1.0,0.0,0.0,0.0,0.0
84480adffffffff,11.0,0.0,0.0,0.0,0.0
84480e5ffffffff,5.0,0.0,0.0,0.0,0.0
8448145ffffffff,1.0,0.0,0.0,0.0,0.0
8448147ffffffff,4.0,0.0,0.0,0.0,0.0
844814bffffffff,5.0,0.0,0.0,0.0,0.0
844814dffffffff,4.0,0.0,0.0,0.0,0.0
844815bffffffff,2.0,0.0,0.0,0.0,0.0
8448325ffffffff,12.0,0.0,0.0,0.0,0.0
8448329ffffffff,7.0,0.0,0.0,0.0,0.0
8448331ffffffff,6.0,0.0,0.0,0.0,0.0
8448337ffffffff,39.0,0.0,0.0,0.0,0.0
8448361ffffffff,500.0,0.0,0.0,0.0,0.0
8448363ffffffff,83.0,0.0,0.0,0.0,0.0
8448365ffffffff,7.0,0.0,0.0,0.0,0.0
8448367ffffffff,10.0,0.0,0.0,0.0,0.0
8448369ffffffff,73.0,0.0,0.0,0.0,0.0
844836dffffffff,15.0,0.0,0.0,0.0,0.0
84484a5ffffffff,34.0,0.0,0.0,0.0,0.0
84484a7ffffffff,15.0,0.0,0.0,0.0,0.0
8448567ffffffff,2.0,0.0,0.0,0.0,0.0
844856bffffffff,2.0,0.0,0.0,0.0,0.0
8448585ffffffff,1.0,0.0,0.0,0.0,0.0
8448587ffffffff,2.0,0.0,0.0,0.0,0.0
8448589ffffffff,4.0,0.0,0.0,0.0,0.0
8448593ffffffff,23.0,0.0,0.0,0.0,0.0
8448595ffffffff,1.0,0.0,0.0,0.0,0.0
8448597ffffffff,5.0,0.0,0.0,0.0,0.0
8448599ffffffff,2.0,0.0,0.0,0.0,0.0
84485a3ffffffff,2.0,0.0,0.0,0.0,0.0
84485a7ffffffff,23.0,0.0,0.0,0.0,0.0
84485b1ffffffff,6.0,0.0,0.0,0.0,0.0
84485b3ffffffff,3.0,0.0,0.0,0.0,0.0
84485b5ffffffff,12.0,0.0,0.0,0.0,0.0
84485b7ffffffff,12.0,0.0,0.0,0.0,0.0
84485bdffffffff,13.0,0.0,0.0,0.0,0.0
84485c7ffffffff,2.0,0.0,0.0,0.0,0.0
84485d3ffffffff,8.0,0.0,0.0,0.0,0.0
84485d5ffffffff,2.0,0.0,0.0,0.0,0.0
84485ddffffffff,3.0,0.0,0.0,0.0,0.0
8448c59ffffffff,34.0,0.0,0.0,0.0,0.0
8448c5bffffffff,9.0,0.0,0.0,0.0,0.0
8448cd3ffffffff,3.0,0.0,0.0,0.0,0.0
8448e13ffffffff,6.0,0.0,0.0,0.0,0.0
8448e33ffffffff,1.0,0.0,0.0,0.0,0.0
