cell_id,Ardea herodias,Ardea herodias [herodias Group],Ardea herodias occidentalis,Ardea herodias wardi x occidentalis
8444dd3ffffffff,9.0,4.0,0.0,0.0
8444dd5ffffffff,13.0,3.0,0.0,0.0
8444dd7ffffffff,1.0,0.0,1.0,0.0
8444ddbffffffff,4.0,2.0,0.0,0.0
8444de1ffffffff,12.0,0.0,0.0,0.0
8444de5ffffffff,2.0,2.0,0.0,0.0
8444e1dffffffff,2.0,2.0,0.0,0.0
8444e33ffffffff,2.0,0.0,0.0,0.0
8444e3bffffffff,4.0,0.0,0.0,0.0
8444e43ffffffff,9.0,0.0,0.0,9.0
8444e47ffffffff,1.0,0.0,0.0,0.0
8444e55ffffffff,2.0,0.0,0.0,0.0
8444e57ffffffff,2.0,2.0,0.0,0.0
8444e63ffffffff,5.0,5.0,0.0,0.0
8444e6bffffffff,5.0,5.0,0.0,0.0
8444ea1ffffffff,1.0,0.0,1.0,0.0
8444ee7ffffffff,2.0,0.0,2.0,0.0
8444f05ffffffff,15.0,4.0,4.0,0.0
8444f31ffffffff,2.0,0.0,0.0,0.0
8444f35ffffffff,3.0,3.0,0.0,0.0
8444f3dffffffff,6.0,5.0,1.0,0.0
8444f41ffffffff,13.0,0.0,13.0,0.0
8444f43ffffffff,142.0,6.0,84.0,0.0
8444f47ffffffff,2.0,0.0,0.0,0.0
8444f49ffffffff,2.0,0.0,0.0,0.0
8444f63ffffffff,7.0,0.0,5.0,0.0
8444f6dffffffff,1.0,1.0,0.0,0.0
8445019ffffffff,17.0,0.0,1.0,16.0
8445053ffffffff,11.0,0.0,3.0,5.0
8445057ffffffff,3.0,0.0,1.0,2.0
844505bffffffff,15.0,0.0,11.0,2.0
844505dffffffff,2.0,0.0,2.0,0.0
84450b1ffffffff,9.0,0.0,5.0,4.0
84450d3ffffffff,3.0,3.0,0.0,0.0
84450d9ffffffff,3.0,0.0,0.0,0.0
8445205ffffffff,5.0,0.0,0.0,0.0
844520dffffffff,2.0,0.0,0.0,0.0
8445215ffffffff,3.0,0.0,0.0,0.0
844522bffffffff,1.0,0.0,0.0,0.0
844523bffffffff,3.0,0.0,0.0,0.0
8445249ffffffff,9.0,0.0,0.0,0.0
8445281ffffffff,2.0,0.0,0.0,0.0
84452adffffffff,51.0,8.0,2.0,11.0
84452c7ffffffff,3.0,1.0,0.0,0.0
84452d1ffffffff,3.0,3.0,0.0,0.0
84452e3ffffffff,19.0,2.0,0.0,0.0
84452e5ffffffff,8.0,0.0,0.0,0.0
844550dffffffff,4.0,4.0,0.0,0.0
84455abffffffff,2.0,2.0,0.0,0.0
84455bdffffffff,2.0,2.0,0.0,0.0
8445769ffffffff,2.0,2.0,0.0,0.0
8445843ffffffff,4.0,0.0,0.0,0.0
8445889ffffffff,4.0,0.0,0.0,0.0
84458c3ffffffff,1.0,0.0,0.0,0.0
8445981ffffffff,6.0,0.0,2.0,4.0
8445989ffffffff,2.0,0.0,0.0,2.0
844598bffffffff,4.0,0.0,0.0,4.0
844598dffffffff,5.0,0.0,0.0,5.0
8445a33ffffffff,25.0,0.0,0.0,0.0
8445b23ffffffff,2.0,0.0,0.0,0.0
8445b29ffffffff,3.0,0.0,0.0,0.0
8446483ffffffff,2.0,0.0,0.0,0.0
8446495ffffffff,4.0,0.0,0.0,0.0
84480adffffffff,2.0,2.0,0.0,0.0
8448101ffffffff,3.0,0.0,0.0,0.0
8448147ffffffff,3.0,0.0,0.0,0.0
8448233ffffffff,8.0,8.0,0.0,0.0
8448295ffffffff,2.0,2.0,0.0,0.0
84482adffffffff,5.0,5.0,0.0,0.0
8448363ffffffff,1.0,0.0,0.0,0.0
84484a5ffffffff,15.0,12.0,0.0,0.0
84484a7ffffffff,1.0,0.0,0.0,0.0
8448555ffffffff,2.0,2.0,0.0,0.0
8448557ffffffff,4.0,3.0,0.0,0.0
8448593ffffffff,4.0,4.0,0.0,0.0
8448597ffffffff,14.0,0.0,0.0,0.0
84485bbffffffff,1.0,0.0,0.0,0.0
84486a1ffffffff,2.0,0.0,0.0,0.0
844880dffffffff,2.0,0.0,0.0,0.0
8448869ffffffff,12.0,2.0,0.0,0.0
84488b7ffffffff,2.0,0.0,0.0,0.0
84488d1ffffffff,2.0,0.0,0.0,0.0
8448903ffffffff,18.0,5.0,3.0,0.0
8448907ffffffff,4.0,0.0,0.0,0.0
844890bffffffff,281.0,21.0,5.0,0.0
8448927ffffffff,2.0,0.0,0.0,0.0
8448933ffffffff,3.0,3.0,0.0,0.0
8448935ffffffff,1.0,0.0,0.0,0.0
8448951ffffffff,8.0,0.0,0.0,0.0
8448955ffffffff,46.0,4.0,0.0,0.0
8448957ffffffff,8.0,0.0,0.0,0.0
8448959ffffffff,1.0,0.0,0.0,0.0
844895dffffffff,8.0,0.0,0.0,0.0
8448983ffffffff,2.0,0.0,0.0,0.0
8448985ffffffff,1.0,0.0,0.0,0.0
844898bffffffff,1.0,1.0,0.0,0.0
844898dffffffff,12.0,3.0,0.0,0.0
84489b1ffffffff,1.0,1.0,0.0,0.0
84489b7ffffffff,1.0,1.0,0.0,0.0
84489c3ffffffff,50.0,0.0,0.0,0.0
84489c5ffffffff,2.0,0.0,0.0,0.0
84489cdffffffff,4.0,0.0,0.0,0.0
84489e1ffffffff,6.0,1.0,0.0,0.0
84489e3ffffffff,13.0,0.0,0.0,0.0
84489e9ffffffff,1.0,1.0,0.0,0.0
84489ebffffffff,8.0,1.0,0.0,0.0
8448b13ffffffff,25.0,24.0,0.0,0.0
8448b15ffffffff,1.0,0.0,0.0,0.0
8448b23ffffffff,15.0,0.0,0.0,0.0
8448b31ffffffff,3.0,3.0,0.0,0.0
8448b35ffffffff,12.0,1.0,8.0,0.0
8448b39ffffffff,4.0,0.0,0.0,0.0
8448b3bffffffff,2.0,2.0,0.0,0.0
8448b3dffffffff,9.0,1.0,6.0,0.0
8448b4dffffffff,2.0,0.0,0.0,0.0
8448c13ffffffff,3.0,1.0,0.0,0.0
8448c19ffffffff,11.0,2.0,0.0,0.0
8448c35ffffffff,8.0,0.0,0.0,0.0
8448c3dffffffff,2.0,0.0,0.0,0.0
8448c57ffffffff,2.0,1.0,0.0,0.0
8448cc5ffffffff,3.0,2.0,0.0,0.0
8448cc7ffffffff,2.0,0.0,0.0,0.0
8448cd3ffffffff,26.0,10.0,0.0,0.0
8448ce9ffffffff,2.0,0.0,0.0,0.0
8448cedffffffff,5.0,0.0,0.0,0.0
8448d83ffffffff,8.0,0.0,0.0,0.0
8448d87ffffffff,1.0,0.0,0.0,0.0
8448d8bffffffff,7.0,0.0,0.0,0.0
8448da9ffffffff,2.0,0.0,0.0,0.0
8448db3ffffffff,3.0,3.0,0.0,0.0
8448dbbffffffff,5.0,5.0,0.0,0.0
8448debffffffff,2.0,0.0,0.0,0.0
8448e55ffffffff,3.0,0.0,0.0,0.0
8448e81ffffffff,6.0,0.0,0.0,0.0
8448e83ffffffff,7.0,7.0,0.0,0.0
8448e85ffffffff,39.0,19.0,0.0,0.0
8448e8dffffffff,7.0,0.0,0.0,0.0
8448e93ffffffff,7.0,2.0,0.0,0.0
8448e95ffffffff,1.0,1.0,0.0,0.0
8448e97ffffffff,40.0,10.0,0.0,0.0
8448e9dffffffff,2.0,0.0,0.0,0.0
8448ea3ffffffff,64.0,25.0,0.0,0.0
8448ea5ffffffff,11.0,0.0,0.0,0.0
8448ea9ffffffff,8.0,0.0,0.0,0.0
8448eabffffffff,5.0,0.0,0.0,0.0
8448eb3ffffffff,4.0,0.0,0.0,0.0
8448eb7ffffffff,4.0,0.0,0.0,0.0
8448eb9ffffffff,2.0,0.0,0.0,0.0
8448ebbffffffff,16.0,13.0,0.0,0.0
8448ebdffffffff,2.0,0.0,0.0,0.0
8448ee1ffffffff,2.0,1.0,0.0,0.0
8448ee7ffffffff,38.0,7.0,0.0,0.0
8448ee9ffffffff,2.0,0.0,0.0,0.0
8448eebffffffff,3.0,1.0,0.0,0.0
8448f63ffffffff,8.0,1.0,0.0,0.0
8449823ffffffff,2.0,0.0,0.0,0.0
8449825ffffffff,2.0,0.0,0.0,0.0
8449865ffffffff,3.0,0.0,0.0,0.0
8449903ffffffff,3.0,0.0,0.0,0.0
844990dffffffff,2.0,0.0,0.0,0.0
844993dffffffff,2.0,0.0,0.0,0.0
8449941ffffffff,5.0,0.0,0.0,0.0
844994bffffffff,3.0,0.0,0.0,0.0
8449953ffffffff,7.0,3.0,0.0,0.0
8449955ffffffff,2.0,1.0,0.0,0.0
8449957ffffffff,9.0,9.0,0.0,0.0
8449959ffffffff,11.0,0.0,0.0,0.0
844995dffffffff,1.0,1.0,0.0,0.0
8449961ffffffff,12.0,6.0,0.0,0.0
8449963ffffffff,3.0,2.0,0.0,0.0
8449965ffffffff,43.0,3.0,0.0,0.0
8449967ffffffff,5.0,0.0,0.0,0.0
8449969ffffffff,6.0,0.0,0.0,0.0
8449b33ffffffff,3.0,0.0,0.0,0.0
844c883ffffffff,4.0,0.0,0.0,0.0
844c933ffffffff,1.0,0.0,0.0,0.0
844caa5ffffffff,4.0,4.0,0.0,0.0
844cabdffffffff,4.0,4.0,0.0,0.0
844cb3dffffffff,2.0,2.0,0.0,0.0
844cc0bffffffff,32.0,9.0,0.0,0.0
844cc53ffffffff,5.0,0.0,0.0,0.0
844cc55ffffffff,1.0,0.0,0.0,0.0
844cc57ffffffff,3.0,0.0,0.0,0.0
844cc59ffffffff,21.0,0.0,0.0,0.0
844cc5dffffffff,1.0,0.0,0.0,0.0
844cc6dffffffff,2.0,0.0,0.0,0.0
844cd0dffffffff,1.0,0.0,0.0,0.0
844cd63ffffffff,1.0,0.0,0.0,0.0
844ce81ffffffff,2.0,0.0,0.0,0.0
844ce85ffffffff,39.0,0.0,0.0,0.0
844cea9ffffffff,5.0,0.0,0.0,0.0
844ceadffffffff,8.0,0.0,0.0,0.0
844ceb9ffffffff,2.0,0.0,0.0,0.0
844cee3ffffffff,4.0,0.0,0.0,0.0
844cee5ffffffff,7.0,0.0,0.0,0.0
844cee7ffffffff,7.0,0.0,0.0,0.0
844d497ffffffff,2.0,0.0,0.0,0.0
845d101ffffffff,12.0,2.0,0.0,0.0
845d16bffffffff,8.0,0.0,0.0,0.0
845e461ffffffff,2.0,0.0,0.0,0.0
845e4a3ffffffff,2.0,0.0,0.0,0.0
845e5ddffffffff,7.0,0.0,0.0,0.0
845e62dffffffff,8.0,0.0,0.0,0.0
845e705ffffffff,5.0,0.0,0.0,0.0
845e72bffffffff,2.0,0.0,0.0,0.0
845f4b3ffffffff,3.0,0.0,0.0,0.0
845f583ffffffff,1.0,1.0,0.0,0.0
8466067ffffffff,7.0,0.0,0.0,0.0
8466069ffffffff,1.0,0.0,0.0,0.0
84660b5ffffffff,1.0,0.0,0.0,0.0
84660bbffffffff,1.0,0.0,0.0,0.0
846610bffffffff,2.0,0.0,0.0,0.0
8466113ffffffff,2.0,0.0,0.0,0.0
8466139ffffffff,2.0,0.0,0.0,0.0
8466167ffffffff,7.0,7.0,0.0,0.0
846620bffffffff,2.0,0.0,0.0,0.0
8466221ffffffff,3.0,0.0,0.0,0.0
84662c9ffffffff,1.0,0.0,0.0,0.0
8466313ffffffff,1.0,0.0,0.0,0.0
846666dffffffff,1.0,0.0,0.0,0.0
8466a15ffffffff,2.0,0.0,0.0,0.0
8466a1dffffffff,7.0,0.0,0.0,0.0
8466a39ffffffff,15.0,0.0,0.0,0.0
8466a51ffffffff,9.0,0.0,0.0,0.0
8466a59ffffffff,7.0,0.0,0.0,0.0
8466a5bffffffff,7.0,0.0,0.0,0.0
8466b19ffffffff,5.0,0.0,0.0,0.0
8466b1dffffffff,2.0,0.0,0.0,0.0
8466b45ffffffff,25.0,0.0,0.0,0.0
8466b47ffffffff,2.0,0.0,0.0,0.0
8466b4dffffffff,27.0,6.0,0.0,0.0
8466b57ffffffff,13.0,0.0,0.0,0.0
8466b5bffffffff,1.0,0.0,0.0,0.0
8466b69ffffffff,2.0,0.0,0.0,0.0
8466d05ffffffff,12.0,0.0,0.0,0.0
8466d07ffffffff,5.0,0.0,0.0,0.0
8466d33ffffffff,6.0,0.0,0.0,0.0
8466e47ffffffff,4.0,0.0,0.0,0.0
8466e69ffffffff,4.0,0.0,0.0,0.0
8467363ffffffff,2.0,0.0,0.0,0.0
8467413ffffffff,2.0,0.0,0.0,0.0
846742dffffffff,2.0,2.0,0.0,0.0
8467447ffffffff,17.0,0.0,10.0,0.0
846745bffffffff,1.0,0.0,1.0,0.0
8467461ffffffff,1.0,0.0,0.0,1.0
846746bffffffff,8.0,0.0,0.0,0.0
8467523ffffffff,3.0,0.0,0.0,0.0
846755dffffffff,1.0,0.0,0.0,0.0
8467693ffffffff,2.0,0.0,2.0,0.0
846769bffffffff,2.0,0.0,0.0,0.0
8467737ffffffff,4.0,0.0,0.0,0.0
8467835ffffffff,1.0,0.0,0.0,0.0
846783dffffffff,1.0,0.0,0.0,0.0
84679a1ffffffff,3.0,0.0,0.0,0.0
84679a3ffffffff,7.0,5.0,0.0,0.0
84679a5ffffffff,2.0,0.0,0.0,0.0
84679b7ffffffff,5.0,0.0,0.0,0.0
846c5b3ffffffff,2.0,0.0,0.0,0.0
846c619ffffffff,3.0,0.0,0.0,0.0
846d045ffffffff,2.0,0.0,0.0,0.0
846d069ffffffff,3.0,0.0,0.0,0.0
846d141ffffffff,2.0,0.0,0.0,0.0
846d159ffffffff,1.0,0.0,0.0,0.0
846d209ffffffff,2.0,2.0,0.0,0.0
846d20bffffffff,2.0,0.0,0.0,0.0
846d251ffffffff,2.0,2.0,0.0,0.0
846d253ffffffff,7.0,5.0,0.0,0.0
846d255ffffffff,10.0,0.0,0.0,0.0
846d257ffffffff,6.0,3.0,0.0,0.0
846d283ffffffff,3.0,0.0,0.0,0.0
846d291ffffffff,10.0,0.0,0.0,0.0
846d2a3ffffffff,7.0,0.0,0.0,0.0
846d2b1ffffffff,2.0,0.0,0.0,0.0
846d2b9ffffffff,3.0,1.0,0.0,0.0
846d2bbffffffff,5.0,0.0,0.0,0.0
846d2d7ffffffff,2.0,0.0,0.0,0.0
846d313ffffffff,3.0,3.0,0.0,0.0
846d341ffffffff,2.0,0.0,0.0,0.0
846d34dffffffff,5.0,3.0,0.0,0.0
846d35dffffffff,2.0,0.0,0.0,0.0
846d601ffffffff,3.0,0.0,0.0,0.0
846d605ffffffff,7.0,0.0,0.0,0.0
846d60dffffffff,6.0,0.0,0.0,0.0
846d619ffffffff,6.0,0.0,0.0,0.0
846d61bffffffff,4.0,0.0,0.0,0.0
846d639ffffffff,4.0,0.0,0.0,0.0
846d641ffffffff,1.0,0.0,0.0,0.0
846d683ffffffff,12.0,11.0,0.0,0.0
846d685ffffffff,2.0,0.0,0.0,0.0
846d687ffffffff,2.0,0.0,0.0,0.0
846d68dffffffff,1.0,1.0,0.0,0.0
846d691ffffffff,8.0,0.0,0.0,0.0
846d695ffffffff,17.0,17.0,0.0,0.0
846d697ffffffff,4.0,0.0,0.0,0.0
846d699ffffffff,2.0,2.0,0.0,0.0
846d69dffffffff,8.0,5.0,0.0,0.0
846d6bbffffffff,4.0,0.0,0.0,0.0
846d6c3ffffffff,2.0,0.0,0.0,0.0
846d6d1ffffffff,1.0,0.0,0.0,0.0
846d6d3ffffffff,2.0,0.0,0.0,0.0
846d745ffffffff,3.0,0.0,0.0,0.0
846d749ffffffff,5.0,0.0,0.0,0.0
846d74bffffffff,7.0,0.0,0.0,0.0
846d75bffffffff,6.0,0.0,0.0,0.0
846d769ffffffff,3.0,0.0,0.0,0.0
846d76dffffffff,11.0,0.0,0.0,0.0
