cell_id,Tringa semipalmata,Tringa semipalmata semipalmata,Tringa semipalmata inornata
83b2c2fffffffff,5.0,0.0,0.0
83b2c3fffffffff,3.0,0.0,0.0
83b2d8fffffffff,21.0,0.0,0.0
83b2dafffffffff,10.0,0.0,0.0
83b304fffffffff,2.0,1.0,0.0
83b305fffffffff,4.0,0.0,0.0
83b330fffffffff,8.0,0.0,0.0
83c21bfffffffff,8.0,0.0,0.0
83c2f2fffffffff,3.0,0.0,0.0
83ce88fffffffff,7.0,0.0,0.0
83ce8cfffffffff,17.0,0.0,0.0
