cell_id,Tyto furcata,Tyto furcata [tuidara Group],Tyto furcata furcata,Tyto furcata bargei,Tyto furcata nigrescens/insularis,Tyto furcata punctatissima
8444f3dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444f43ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8444f4bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8444f63ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
844505bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8445219ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844525bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8445289ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84452a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84452adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84452c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84452c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84452e1ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84452e3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84452e5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84452ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8446483ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
844846dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84484a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448593ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84485c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84485e7ffffffff,5.0,5.0,0.0,0.0,0.0,0.0
8448731ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84488a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84488b1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8448935ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8448937ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8448959ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84489a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84489e3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8448ab7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448b39ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8448b57ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448c19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448c89ffffffff,21.0,6.0,0.0,0.0,0.0,0.0
8448c99ffffffff,34.0,3.0,0.0,0.0,0.0,0.0
8448cdbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448d4bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448d87ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448d89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448db7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448dc3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448e81ffffffff,66.0,1.0,0.0,0.0,0.0,0.0
8448e85ffffffff,15.0,6.0,0.0,0.0,0.0,0.0
8448e87ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8448e89ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8448e8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448e93ffffffff,9.0,7.0,0.0,0.0,0.0,0.0
8448e97ffffffff,30.0,10.0,0.0,0.0,0.0,0.0
8448e9bffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8448eb1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448ec7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8448ee5ffffffff,5.0,1.0,0.0,0.0,0.0,0.0
8448eebffffffff,9.0,5.0,0.0,0.0,0.0,0.0
8448f23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448f2bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8449827ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8449865ffffffff,6.0,6.0,0.0,0.0,0.0,0.0
8449963ffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8449965ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844cc55ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
844cc59ffffffff,60.0,0.0,0.0,0.0,0.0,0.0
844cee5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
845d101ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
845d107ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
845d115ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
845d139ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
845e43dffffffff,2.0,0.0,0.0,0.0,2.0,0.0
845e719ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
845f437ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
845f583ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8466139ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8466191ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846619dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84661a5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84661bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8466645ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466a5bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8466b4dffffffff,2.0,1.0,0.0,0.0,0.0,0.0
8466d11ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8466da3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8466de3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466ec7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466ecbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8466f5bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8467447ffffffff,27.0,0.0,0.0,1.0,0.0,0.0
8467461ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84674a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8467519ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8467553ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8467599ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
846759bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
846c5bbffffffff,4.0,0.0,0.0,0.0,0.0,2.0
846d219ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d231ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
846d23bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
846d2b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d2d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846d34dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
846d687ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
846d691ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8480301ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8481339ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8481403ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84814a9ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
848162bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8481881ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
848188dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
848b429ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
848b5cdffffffff,2.0,2.0,0.0,0.0,0.0,0.0
848b617ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
848b691ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
848b693ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
848b849ffffffff,5.0,5.0,0.0,0.0,0.0,0.0
848e621ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
848e629ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
848e62dffffffff,28.0,0.0,0.0,0.0,0.0,0.0
848e665ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
848f089ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
848f0d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
848f489ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
848f705ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
848f727ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a5969ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84a8805ffffffff,6.0,6.0,0.0,0.0,0.0,0.0
84a8849ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84a918bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84a9611ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a9653ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b2413ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84b248bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84b2491ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b249dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b24d1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84b24d3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b24d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b24dbffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84b2687ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84b26abffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b26b1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84b26b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b26bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b26bdffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84b26d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b2749ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
84b2c35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b2c55ffffffff,16.0,2.0,0.0,0.0,0.0,0.0
84b2c8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b3425ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84b3519ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b3731ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c2c97ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84c2c99ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c2cd3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84c2d05ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84c2e31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2e39ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c2e99ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c2ebbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2f11ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84ce8c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce8c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce8edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf129ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84df451ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84df6b5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
