cell_id,Rupornis magnirostris,Rupornis magnirostris gracilis,Rupornis magnirostris [magnirostris Group],Rupornis magnirostris [pucherani Group]
838b5cfffffffff,101.0,0.0,0.0,0.0
838b5dfffffffff,9.0,0.0,0.0,0.0
838b5efffffffff,1.0,0.0,0.0,0.0
838b60fffffffff,4.0,0.0,0.0,0.0
838b61fffffffff,1430.0,0.0,0.0,0.0
838b62fffffffff,160.0,0.0,0.0,0.0
838b63fffffffff,1097.0,0.0,0.0,0.0
838b68fffffffff,2.0,0.0,0.0,0.0
838b69fffffffff,72.0,0.0,0.0,0.0
838b6cfffffffff,602.0,0.0,0.0,0.0
838b6dfffffffff,4.0,0.0,0.0,0.0
838b6efffffffff,207.0,0.0,0.0,0.0
838b70fffffffff,17.0,0.0,0.0,2.0
838b71fffffffff,873.0,0.0,0.0,0.0
838b72fffffffff,12.0,0.0,0.0,0.0
838b74fffffffff,113.0,0.0,0.0,0.0
838b75fffffffff,93.0,0.0,0.0,6.0
838b76fffffffff,79.0,0.0,0.0,0.0
838b82fffffffff,6.0,0.0,0.0,0.0
838b83fffffffff,4.0,0.0,0.0,0.0
838b84fffffffff,19.0,0.0,0.0,0.0
838b88fffffffff,27.0,0.0,0.0,0.0
838b96fffffffff,1.0,0.0,0.0,0.0
838b99fffffffff,55.0,0.0,0.0,0.0
838b9cfffffffff,2.0,0.0,0.0,0.0
838b9dfffffffff,138.0,0.0,0.0,0.0
838ba0fffffffff,36.0,0.0,0.0,0.0
838ba2fffffffff,11.0,0.0,0.0,0.0
838ba4fffffffff,11.0,0.0,0.0,0.0
838ba5fffffffff,2.0,0.0,0.0,0.0
838ba6fffffffff,154.0,0.0,0.0,0.0
838bb4fffffffff,2.0,0.0,0.0,0.0
838bb5fffffffff,493.0,0.0,0.0,0.0
838bb6fffffffff,2.0,0.0,0.0,0.0
838e60fffffffff,4.0,0.0,0.0,0.0
838e61fffffffff,4.0,0.0,0.0,0.0
838e64fffffffff,496.0,0.0,0.0,0.0
838e65fffffffff,168.0,0.0,0.0,0.0
838e6cfffffffff,23.0,0.0,0.0,0.0
838e6dfffffffff,14.0,0.0,0.0,0.0
838f0dfffffffff,677.0,0.0,51.0,0.0
838f28fffffffff,22.0,0.0,7.0,0.0
838f29fffffffff,323.0,0.0,2.0,0.0
838f2afffffffff,38.0,0.0,1.0,0.0
838f2bfffffffff,288.0,0.0,37.0,0.0
838f2cfffffffff,275.0,0.0,13.0,0.0
838f2dfffffffff,15.0,0.0,0.0,0.0
838f2efffffffff,10.0,0.0,1.0,0.0
838f40fffffffff,610.0,0.0,7.0,0.0
838f41fffffffff,1.0,0.0,0.0,0.0
838f42fffffffff,99.0,0.0,0.0,0.0
838f43fffffffff,55.0,0.0,1.0,0.0
838f44fffffffff,31.0,0.0,0.0,0.0
838f46fffffffff,908.0,0.0,8.0,0.0
838f48fffffffff,86.0,0.0,0.0,0.0
838f49fffffffff,2.0,0.0,0.0,0.0
838f4afffffffff,202.0,0.0,0.0,0.0
838f4bfffffffff,32.0,0.0,0.0,0.0
838f4cfffffffff,64.0,0.0,0.0,0.0
838f4efffffffff,5.0,0.0,0.0,0.0
838f50fffffffff,26.0,0.0,0.0,0.0
838f51fffffffff,1.0,0.0,0.0,0.0
838f54fffffffff,280.0,0.0,0.0,0.0
838f55fffffffff,245.0,0.0,4.0,0.0
838f59fffffffff,26.0,0.0,0.0,0.0
838f5cfffffffff,11.0,0.0,0.0,0.0
838f5dfffffffff,70.0,0.0,0.0,0.0
838f61fffffffff,375.0,0.0,0.0,0.0
838f63fffffffff,6.0,0.0,0.0,0.0
838f65fffffffff,27.0,0.0,0.0,0.0
838f6bfffffffff,39.0,0.0,0.0,0.0
838f6cfffffffff,10.0,0.0,0.0,0.0
838f6efffffffff,73.0,0.0,0.0,0.0
838f70fffffffff,229.0,0.0,24.0,0.0
838f71fffffffff,44.0,0.0,0.0,0.0
838f72fffffffff,941.0,0.0,110.0,0.0
838f73fffffffff,165.0,0.0,6.0,0.0
838f74fffffffff,217.0,0.0,4.0,0.0
838f75fffffffff,4.0,0.0,0.0,0.0
838f76fffffffff,363.0,0.0,15.0,0.0
83a596fffffffff,267.0,0.0,0.0,0.0
83a800fffffffff,33.0,0.0,0.0,4.0
83a801fffffffff,176.0,0.0,0.0,0.0
83a802fffffffff,42.0,0.0,0.0,0.0
83a803fffffffff,11.0,0.0,0.0,0.0
83a804fffffffff,129.0,0.0,0.0,0.0
83a805fffffffff,65.0,0.0,0.0,0.0
83a806fffffffff,538.0,0.0,0.0,65.0
83a808fffffffff,8.0,0.0,0.0,0.0
83a80afffffffff,9.0,0.0,0.0,0.0
83a80bfffffffff,12.0,0.0,0.0,0.0
83a80cfffffffff,27.0,0.0,0.0,0.0
83a80dfffffffff,11.0,0.0,0.0,0.0
83a80efffffffff,36.0,0.0,0.0,0.0
83a810fffffffff,3129.0,0.0,0.0,49.0
83a811fffffffff,459.0,0.0,0.0,47.0
83a812fffffffff,1366.0,0.0,0.0,59.0
83a813fffffffff,929.0,0.0,0.0,108.0
83a814fffffffff,363.0,0.0,0.0,4.0
83a815fffffffff,596.0,0.0,0.0,30.0
83a816fffffffff,60.0,0.0,0.0,2.0
83a818fffffffff,249.0,0.0,0.0,3.0
83a819fffffffff,115.0,0.0,0.0,8.0
83a81afffffffff,99.0,0.0,0.0,0.0
83a81bfffffffff,115.0,0.0,0.0,6.0
83a81cfffffffff,475.0,0.0,0.0,3.0
83a81dfffffffff,63.0,0.0,0.0,0.0
83a81efffffffff,2288.0,0.0,0.0,10.0
83a820fffffffff,15.0,0.0,0.0,0.0
83a821fffffffff,51.0,0.0,0.0,0.0
83a822fffffffff,34.0,0.0,0.0,0.0
83a823fffffffff,23.0,0.0,0.0,0.0
83a824fffffffff,99.0,0.0,0.0,0.0
83a825fffffffff,49.0,0.0,0.0,0.0
83a826fffffffff,64.0,0.0,0.0,0.0
83a828fffffffff,11.0,0.0,0.0,0.0
83a829fffffffff,62.0,0.0,0.0,0.0
83a82afffffffff,34.0,0.0,0.0,0.0
83a82bfffffffff,25.0,0.0,0.0,0.0
83a82cfffffffff,33.0,0.0,0.0,0.0
83a82dfffffffff,25.0,0.0,0.0,0.0
83a82efffffffff,31.0,0.0,0.0,0.0
83a831fffffffff,412.0,0.0,0.0,0.0
83a833fffffffff,118.0,0.0,0.0,13.0
83a835fffffffff,373.0,0.0,0.0,0.0
83a840fffffffff,481.0,0.0,0.0,0.0
83a841fffffffff,53.0,0.0,0.0,0.0
83a842fffffffff,53.0,0.0,0.0,0.0
83a843fffffffff,5.0,0.0,0.0,0.0
83a844fffffffff,75.0,0.0,0.0,0.0
83a845fffffffff,48.0,0.0,0.0,0.0
83a846fffffffff,392.0,0.0,0.0,0.0
83a84afffffffff,43.0,0.0,0.0,0.0
83a84bfffffffff,2.0,0.0,0.0,0.0
83a84dfffffffff,4.0,0.0,0.0,0.0
83a84efffffffff,25.0,0.0,0.0,0.0
83a851fffffffff,3.0,0.0,0.0,0.0
83a853fffffffff,3.0,0.0,0.0,0.0
83a855fffffffff,68.0,0.0,0.0,0.0
83a856fffffffff,5.0,0.0,0.0,0.0
83a859fffffffff,2639.0,0.0,0.0,0.0
83a85afffffffff,8.0,0.0,0.0,0.0
83a85bfffffffff,58.0,0.0,0.0,0.0
83a85cfffffffff,1.0,0.0,0.0,0.0
83a85dfffffffff,1842.0,0.0,0.0,0.0
83a860fffffffff,129.0,0.0,0.0,0.0
83a861fffffffff,5.0,0.0,0.0,0.0
83a862fffffffff,43.0,0.0,0.0,0.0
83a863fffffffff,22.0,0.0,0.0,0.0
83a864fffffffff,26.0,0.0,0.0,0.0
83a865fffffffff,57.0,0.0,0.0,0.0
83a866fffffffff,28.0,0.0,0.0,0.0
83a869fffffffff,4.0,0.0,0.0,0.0
83a86afffffffff,9.0,0.0,0.0,0.0
83a86bfffffffff,12.0,0.0,0.0,0.0
83a86cfffffffff,10.0,0.0,0.0,0.0
83a86dfffffffff,23.0,0.0,0.0,0.0
83a86efffffffff,16.0,0.0,0.0,0.0
83a870fffffffff,22.0,0.0,0.0,0.0
83a871fffffffff,11.0,0.0,0.0,0.0
83a872fffffffff,7.0,0.0,0.0,0.0
83a873fffffffff,28.0,0.0,0.0,0.0
83a874fffffffff,2.0,0.0,0.0,0.0
83a875fffffffff,49.0,0.0,0.0,0.0
83a876fffffffff,45.0,0.0,0.0,0.0
83a880fffffffff,143.0,0.0,0.0,0.0
83a881fffffffff,263.0,0.0,0.0,0.0
83a882fffffffff,96.0,0.0,0.0,0.0
83a883fffffffff,31.0,0.0,0.0,0.0
83a884fffffffff,208.0,0.0,0.0,0.0
83a885fffffffff,23.0,0.0,0.0,0.0
83a886fffffffff,113.0,0.0,0.0,0.0
83a888fffffffff,8.0,0.0,0.0,0.0
83a889fffffffff,8.0,0.0,0.0,0.0
83a88afffffffff,10.0,0.0,0.0,0.0
83a88bfffffffff,42.0,0.0,0.0,0.0
83a88cfffffffff,64.0,0.0,0.0,0.0
83a88dfffffffff,174.0,0.0,0.0,0.0
83a88efffffffff,72.0,0.0,0.0,0.0
83a891fffffffff,256.0,0.0,0.0,0.0
83a895fffffffff,77.0,0.0,0.0,0.0
83a89bfffffffff,12.0,0.0,0.0,0.0
83a89cfffffffff,1.0,0.0,0.0,0.0
83a89dfffffffff,2.0,0.0,0.0,0.0
83a89efffffffff,11.0,0.0,0.0,0.0
83a8a0fffffffff,960.0,0.0,0.0,0.0
83a8a1fffffffff,1210.0,0.0,0.0,4.0
83a8a2fffffffff,795.0,0.0,0.0,0.0
83a8a3fffffffff,226.0,0.0,0.0,0.0
83a8a5fffffffff,38.0,0.0,0.0,2.0
83a8a8fffffffff,53.0,0.0,0.0,0.0
83a8a9fffffffff,246.0,0.0,0.0,0.0
83a8aafffffffff,96.0,0.0,0.0,0.0
83a8abfffffffff,14.0,0.0,0.0,0.0
83a8acfffffffff,284.0,0.0,0.0,11.0
83a8adfffffffff,113.0,0.0,0.0,0.0
83a8aefffffffff,147.0,0.0,0.0,0.0
83a8b1fffffffff,34.0,0.0,0.0,0.0
83a8c0fffffffff,153.0,0.0,0.0,0.0
83a8c1fffffffff,3.0,0.0,0.0,0.0
83a8c2fffffffff,183.0,0.0,0.0,0.0
83a8c3fffffffff,8.0,0.0,0.0,0.0
83a8c4fffffffff,16.0,0.0,0.0,0.0
83a8c5fffffffff,7.0,0.0,0.0,0.0
83a8c6fffffffff,21.0,0.0,0.0,0.0
83a8c8fffffffff,4.0,0.0,0.0,0.0
83a8c9fffffffff,6.0,0.0,0.0,0.0
83a8cafffffffff,2.0,0.0,0.0,0.0
83a8ccfffffffff,2.0,0.0,0.0,0.0
83a8cdfffffffff,2.0,0.0,0.0,0.0
83a8cefffffffff,2.0,0.0,0.0,0.0
83a8d0fffffffff,6.0,0.0,0.0,0.0
83a8d1fffffffff,383.0,0.0,0.0,0.0
83a8d3fffffffff,51.0,0.0,0.0,0.0
83a8d4fffffffff,45.0,0.0,0.0,0.0
83a8d5fffffffff,7.0,0.0,0.0,0.0
83a8d6fffffffff,4.0,0.0,0.0,0.0
83a8d9fffffffff,2.0,0.0,0.0,0.0
83a8dafffffffff,11.0,0.0,0.0,0.0
83a8dbfffffffff,10.0,0.0,0.0,0.0
83a8dcfffffffff,4.0,0.0,0.0,0.0
83a8ddfffffffff,4.0,0.0,0.0,0.0
83a8defffffffff,108.0,0.0,0.0,0.0
83a8e0fffffffff,1.0,0.0,0.0,0.0
83a8e1fffffffff,2.0,0.0,0.0,0.0
83a8e4fffffffff,3.0,0.0,0.0,0.0
83a8e5fffffffff,4.0,0.0,0.0,0.0
83a8e6fffffffff,47.0,0.0,0.0,0.0
83a8e9fffffffff,2.0,0.0,0.0,0.0
83a8eafffffffff,1.0,0.0,0.0,0.0
83a8ebfffffffff,3.0,0.0,0.0,0.0
83a8ecfffffffff,43.0,0.0,0.0,0.0
83a8edfffffffff,4.0,0.0,0.0,0.0
83a8eefffffffff,3.0,0.0,0.0,0.0
83a8f0fffffffff,7.0,0.0,0.0,0.0
83a8f1fffffffff,4.0,0.0,0.0,0.0
83a8f2fffffffff,2.0,0.0,0.0,0.0
83a8f4fffffffff,84.0,0.0,0.0,0.0
83a8f5fffffffff,20.0,0.0,0.0,0.0
83a8f6fffffffff,8.0,0.0,0.0,0.0
83a901fffffffff,211.0,0.0,0.0,4.0
83a903fffffffff,30.0,0.0,0.0,0.0
83a905fffffffff,78.0,0.0,0.0,6.0
83a908fffffffff,15.0,0.0,0.0,0.0
83a909fffffffff,59.0,0.0,0.0,0.0
83a90afffffffff,19.0,0.0,0.0,0.0
83a90bfffffffff,18.0,0.0,0.0,0.0
83a90cfffffffff,38.0,0.0,0.0,0.0
83a90dfffffffff,17.0,0.0,0.0,0.0
83a90efffffffff,156.0,0.0,0.0,1.0
83a918fffffffff,43.0,0.0,0.0,0.0
83a919fffffffff,132.0,0.0,0.0,0.0
83a91bfffffffff,244.0,0.0,0.0,0.0
83a91dfffffffff,175.0,0.0,0.0,3.0
83a921fffffffff,31.0,0.0,0.0,0.0
83a928fffffffff,2.0,0.0,0.0,0.0
83a929fffffffff,20.0,0.0,0.0,0.0
83a92afffffffff,13.0,0.0,0.0,0.0
83a92bfffffffff,2.0,0.0,0.0,0.0
83a92cfffffffff,169.0,0.0,0.0,0.0
83a92dfffffffff,17.0,0.0,0.0,2.0
83a92efffffffff,190.0,0.0,0.0,15.0
83a940fffffffff,56.0,0.0,0.0,0.0
83a941fffffffff,751.0,0.0,0.0,0.0
83a942fffffffff,194.0,0.0,0.0,0.0
83a943fffffffff,225.0,0.0,0.0,0.0
83a944fffffffff,598.0,0.0,0.0,1.0
83a945fffffffff,269.0,0.0,0.0,0.0
83a946fffffffff,1103.0,0.0,0.0,0.0
83a948fffffffff,10.0,0.0,0.0,0.0
83a949fffffffff,6.0,0.0,0.0,0.0
83a94afffffffff,15.0,0.0,0.0,0.0
83a94bfffffffff,33.0,0.0,0.0,0.0
83a94cfffffffff,216.0,0.0,0.0,0.0
83a94dfffffffff,62.0,0.0,0.0,0.0
83a94efffffffff,1794.0,0.0,0.0,0.0
83a950fffffffff,236.0,0.0,0.0,0.0
83a951fffffffff,99.0,0.0,0.0,0.0
83a952fffffffff,122.0,0.0,0.0,0.0
83a953fffffffff,1495.0,0.0,0.0,0.0
83a954fffffffff,17.0,0.0,0.0,0.0
83a955fffffffff,227.0,0.0,0.0,0.0
83a956fffffffff,10.0,0.0,0.0,0.0
83a958fffffffff,4.0,0.0,0.0,0.0
83a959fffffffff,26.0,0.0,0.0,0.0
83a95afffffffff,115.0,0.0,0.0,0.0
83a95bfffffffff,27.0,0.0,0.0,0.0
83a95cfffffffff,175.0,0.0,0.0,0.0
83a95dfffffffff,297.0,0.0,0.0,0.0
83a95efffffffff,226.0,0.0,0.0,0.0
83a960fffffffff,32.0,0.0,0.0,0.0
83a961fffffffff,163.0,0.0,0.0,0.0
83a962fffffffff,455.0,0.0,0.0,0.0
83a963fffffffff,115.0,0.0,0.0,0.0
83a964fffffffff,187.0,0.0,0.0,0.0
83a965fffffffff,16.0,0.0,0.0,0.0
83a966fffffffff,46.0,0.0,0.0,5.0
83a968fffffffff,162.0,0.0,0.0,0.0
83a969fffffffff,2.0,0.0,0.0,0.0
83a96afffffffff,802.0,0.0,0.0,0.0
83a96bfffffffff,111.0,0.0,0.0,0.0
83a96cfffffffff,44.0,0.0,0.0,0.0
83a96dfffffffff,5.0,0.0,0.0,0.0
83a96efffffffff,507.0,0.0,0.0,0.0
83a971fffffffff,170.0,0.0,0.0,0.0
83a972fffffffff,13.0,0.0,0.0,0.0
83a973fffffffff,73.0,0.0,0.0,0.0
83a974fffffffff,34.0,0.0,0.0,0.0
83a975fffffffff,51.0,0.0,0.0,0.0
83a976fffffffff,74.0,0.0,0.0,0.0
83b209fffffffff,22.0,0.0,0.0,0.0
83b20bfffffffff,2.0,0.0,0.0,0.0
83b20dfffffffff,4.0,0.0,0.0,0.0
83b229fffffffff,1.0,0.0,0.0,0.0
83b22bfffffffff,1.0,0.0,0.0,0.0
83b240fffffffff,12.0,0.0,0.0,0.0
83b241fffffffff,97.0,0.0,0.0,0.0
83b242fffffffff,15.0,0.0,0.0,0.0
83b243fffffffff,311.0,0.0,0.0,0.0
83b244fffffffff,8.0,0.0,0.0,0.0
83b245fffffffff,2.0,0.0,0.0,0.0
83b246fffffffff,1.0,0.0,0.0,0.0
83b248fffffffff,12.0,0.0,0.0,0.0
83b249fffffffff,7.0,0.0,0.0,0.0
83b24afffffffff,146.0,0.0,0.0,0.0
83b24bfffffffff,21.0,0.0,0.0,0.0
83b24cfffffffff,37.0,0.0,0.0,0.0
83b24dfffffffff,92.0,0.0,0.0,0.0
83b24efffffffff,61.0,0.0,0.0,0.0
83b251fffffffff,7.0,0.0,0.0,0.0
83b252fffffffff,2.0,0.0,0.0,0.0
83b254fffffffff,4.0,0.0,0.0,0.0
83b255fffffffff,3.0,0.0,0.0,0.0
83b258fffffffff,111.0,0.0,0.0,0.0
83b259fffffffff,283.0,0.0,0.0,0.0
83b25afffffffff,16.0,0.0,0.0,0.0
83b25bfffffffff,38.0,0.0,0.0,0.0
83b25cfffffffff,114.0,0.0,0.0,0.0
83b25dfffffffff,322.0,0.0,0.0,0.0
83b25efffffffff,83.0,0.0,0.0,0.0
83b260fffffffff,1.0,0.0,0.0,0.0
83b261fffffffff,23.0,0.0,0.0,0.0
83b262fffffffff,68.0,0.0,0.0,0.0
83b263fffffffff,4.0,0.0,0.0,0.0
83b265fffffffff,6.0,0.0,0.0,0.0
83b266fffffffff,2.0,0.0,0.0,0.0
83b268fffffffff,114.0,0.0,0.0,0.0
83b269fffffffff,90.0,0.0,0.0,0.0
83b26afffffffff,2.0,0.0,0.0,0.0
83b26bfffffffff,1.0,0.0,0.0,0.0
83b26cfffffffff,2.0,0.0,0.0,0.0
83b26dfffffffff,131.0,0.0,0.0,0.0
83b26efffffffff,11.0,0.0,0.0,0.0
83b270fffffffff,168.0,0.0,0.0,0.0
83b271fffffffff,10.0,0.0,0.0,0.0
83b272fffffffff,21.0,0.0,0.0,0.0
83b273fffffffff,4.0,0.0,0.0,0.0
83b274fffffffff,161.0,0.0,0.0,0.0
83b275fffffffff,85.0,0.0,0.0,0.0
83b276fffffffff,5.0,0.0,0.0,0.0
83b2e1fffffffff,1.0,0.0,0.0,0.0
83b2e8fffffffff,20.0,0.0,0.0,0.0
83b2eafffffffff,1.0,0.0,0.0,0.0
83b2ebfffffffff,5.0,0.0,0.0,0.0
83b2ecfffffffff,5.0,0.0,0.0,0.0
83b2edfffffffff,3.0,0.0,0.0,0.0
83b2eefffffffff,12.0,0.0,0.0,0.0
83b320fffffffff,2.0,0.0,0.0,0.0
83b324fffffffff,17.0,0.0,0.0,0.0
83b325fffffffff,88.0,0.0,0.0,4.0
83b32dfffffffff,2.0,0.0,0.0,0.0
83b340fffffffff,75.0,0.0,0.0,0.0
83b341fffffffff,4.0,0.0,0.0,0.0
83b342fffffffff,1128.0,0.0,0.0,0.0
83b343fffffffff,95.0,0.0,0.0,0.0
83b344fffffffff,98.0,0.0,0.0,0.0
83b345fffffffff,4.0,0.0,0.0,0.0
83b346fffffffff,126.0,0.0,0.0,0.0
83b348fffffffff,13.0,0.0,0.0,0.0
83b349fffffffff,50.0,0.0,0.0,0.0
83b34afffffffff,14.0,0.0,0.0,0.0
83b34bfffffffff,67.0,0.0,0.0,0.0
83b34cfffffffff,27.0,0.0,0.0,0.0
83b34dfffffffff,141.0,0.0,0.0,0.0
83b34efffffffff,22.0,0.0,0.0,0.0
83b351fffffffff,899.0,0.0,0.0,0.0
83b355fffffffff,2.0,0.0,0.0,0.0
83b358fffffffff,244.0,0.0,0.0,0.0
83b35afffffffff,65.0,0.0,0.0,0.0
83b35bfffffffff,255.0,0.0,0.0,0.0
83b35cfffffffff,776.0,0.0,0.0,0.0
83b35dfffffffff,52.0,0.0,0.0,0.0
83b35efffffffff,1260.0,0.0,0.0,0.0
83b360fffffffff,6.0,0.0,0.0,0.0
83b361fffffffff,13.0,0.0,0.0,0.0
83b362fffffffff,57.0,0.0,0.0,0.0
83b363fffffffff,18.0,0.0,0.0,0.0
83b365fffffffff,8.0,0.0,0.0,0.0
83b366fffffffff,111.0,0.0,0.0,5.0
83b368fffffffff,54.0,0.0,0.0,0.0
83b369fffffffff,50.0,0.0,0.0,0.0
83b36afffffffff,8.0,0.0,0.0,0.0
83b36bfffffffff,11.0,0.0,0.0,0.0
83b36cfffffffff,4.0,0.0,0.0,0.0
83b36dfffffffff,162.0,0.0,0.0,0.0
83b36efffffffff,1.0,0.0,0.0,0.0
83b371fffffffff,5.0,0.0,0.0,0.0
83b373fffffffff,1.0,0.0,0.0,0.0
83c203fffffffff,81.0,0.0,0.0,0.0
83c205fffffffff,156.0,0.0,0.0,0.0
83c218fffffffff,69.0,0.0,0.0,0.0
83c219fffffffff,35.0,0.0,0.0,0.0
83c21bfffffffff,223.0,0.0,0.0,0.0
83c21dfffffffff,282.0,0.0,0.0,0.0
83c221fffffffff,37.0,0.0,0.0,0.0
83c228fffffffff,37.0,0.0,0.0,0.0
83c229fffffffff,10.0,0.0,0.0,0.0
83c22afffffffff,227.0,0.0,0.0,0.0
83c22bfffffffff,7.0,0.0,0.0,0.0
83c22cfffffffff,33.0,0.0,0.0,0.0
83c22dfffffffff,3.0,0.0,0.0,0.0
83c22efffffffff,143.0,0.0,0.0,0.0
83c289fffffffff,2.0,0.0,0.0,0.0
83c2c0fffffffff,43.0,0.0,0.0,1.0
83c2c1fffffffff,407.0,0.0,0.0,0.0
83c2c2fffffffff,40.0,0.0,0.0,0.0
83c2c3fffffffff,37.0,0.0,0.0,0.0
83c2c4fffffffff,153.0,0.0,0.0,5.0
83c2c5fffffffff,918.0,0.0,0.0,0.0
83c2c6fffffffff,205.0,0.0,0.0,0.0
83c2c8fffffffff,51.0,0.0,0.0,0.0
83c2c9fffffffff,128.0,0.0,0.0,0.0
83c2cafffffffff,333.0,0.0,0.0,0.0
83c2cbfffffffff,425.0,0.0,0.0,0.0
83c2ccfffffffff,77.0,0.0,0.0,0.0
83c2cdfffffffff,440.0,0.0,0.0,0.0
83c2cefffffffff,536.0,0.0,0.0,0.0
83c2d0fffffffff,81.0,0.0,0.0,0.0
83c2d1fffffffff,8.0,0.0,0.0,0.0
83c2d2fffffffff,15.0,0.0,0.0,0.0
83c2d3fffffffff,63.0,0.0,0.0,0.0
83c2d4fffffffff,186.0,0.0,0.0,3.0
83c2d5fffffffff,40.0,0.0,0.0,0.0
83c2d6fffffffff,75.0,0.0,0.0,0.0
83c2d8fffffffff,104.0,0.0,0.0,0.0
83c2d9fffffffff,205.0,0.0,0.0,20.0
83c2dafffffffff,1.0,0.0,0.0,0.0
83c2dbfffffffff,13.0,0.0,0.0,0.0
83c2dcfffffffff,11.0,0.0,0.0,0.0
83c2ddfffffffff,11.0,0.0,0.0,0.0
83c2defffffffff,12.0,0.0,0.0,0.0
83c2e0fffffffff,308.0,0.0,0.0,0.0
83c2e1fffffffff,217.0,0.0,0.0,0.0
83c2e2fffffffff,1047.0,0.0,0.0,0.0
83c2e3fffffffff,4383.0,0.0,0.0,0.0
83c2e4fffffffff,17.0,0.0,0.0,0.0
83c2e5fffffffff,38.0,0.0,0.0,0.0
83c2e6fffffffff,84.0,0.0,0.0,0.0
83c2e8fffffffff,112.0,0.0,0.0,0.0
83c2e9fffffffff,108.0,0.0,0.0,0.0
83c2eafffffffff,121.0,0.0,0.0,0.0
83c2ebfffffffff,79.0,0.0,0.0,0.0
83c2ecfffffffff,79.0,0.0,0.0,0.0
83c2edfffffffff,9.0,0.0,0.0,0.0
83c2eefffffffff,550.0,0.0,0.0,0.0
83c2f1fffffffff,918.0,0.0,0.0,1.0
83c2f2fffffffff,807.0,0.0,0.0,7.0
83c2f3fffffffff,1043.0,0.0,0.0,0.0
83c340fffffffff,16.0,0.0,0.0,0.0
83c341fffffffff,3.0,0.0,0.0,0.0
83c342fffffffff,4.0,0.0,0.0,0.0
83c343fffffffff,8.0,0.0,0.0,0.0
83c344fffffffff,3.0,0.0,0.0,0.0
83c346fffffffff,2.0,0.0,0.0,0.0
83c348fffffffff,7.0,0.0,0.0,0.0
83c349fffffffff,13.0,0.0,0.0,0.0
83c34afffffffff,4.0,0.0,0.0,0.0
83c34bfffffffff,39.0,0.0,0.0,0.0
83c34cfffffffff,10.0,0.0,0.0,0.0
83c34dfffffffff,4.0,0.0,0.0,0.0
83c34efffffffff,32.0,0.0,0.0,0.0
83c350fffffffff,29.0,0.0,0.0,0.0
83c351fffffffff,9.0,0.0,0.0,0.0
83c352fffffffff,11.0,0.0,0.0,0.0
83c353fffffffff,42.0,0.0,0.0,0.0
83c354fffffffff,6.0,0.0,0.0,0.0
83c355fffffffff,1.0,0.0,0.0,0.0
83c356fffffffff,4.0,0.0,0.0,0.0
83c358fffffffff,13.0,0.0,0.0,0.0
83c359fffffffff,2.0,0.0,0.0,0.0
83c35afffffffff,19.0,0.0,0.0,0.0
83c35bfffffffff,10.0,0.0,0.0,0.0
83c35cfffffffff,5.0,0.0,0.0,0.0
83c35dfffffffff,2.0,0.0,0.0,0.0
83c35efffffffff,4.0,0.0,0.0,0.0
83c36afffffffff,2.0,0.0,0.0,0.0
83c36bfffffffff,2.0,0.0,0.0,0.0
83c370fffffffff,2.0,0.0,0.0,0.0
83c371fffffffff,2.0,0.0,0.0,0.0
83c373fffffffff,16.0,0.0,0.0,0.0
83c375fffffffff,1.0,0.0,0.0,0.0
83ce93fffffffff,2.0,0.0,0.0,0.0
