cell_id,Accipiter striatus,Accipiter striatus [striatus Group],Accipiter striatus [velox Group],Accipiter striatus madrensis,Accipiter striatus chionogaster,Accipiter striatus ventralis,Accipiter striatus erythronemius
8326b4fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,170.0,0.0,16.0,0.0,0.0,0.0,0.0
8326c0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c1fffffffff,284.0,0.0,2.0,0.0,0.0,0.0,0.0
8326c2fffffffff,14.0,0.0,1.0,0.0,0.0,0.0,0.0
8326c3fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c5fffffffff,147.0,0.0,1.0,0.0,0.0,0.0,0.0
8326c6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,792.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c9fffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cafffffffff,214.0,0.0,4.0,0.0,0.0,0.0,0.0
8326cbfffffffff,634.0,0.0,4.0,0.0,0.0,0.0,0.0
8326ccfffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cdfffffffff,64.0,0.0,7.0,0.0,0.0,0.0,0.0
8326cefffffffff,23.0,0.0,2.0,0.0,0.0,0.0,0.0
8326d0fffffffff,20.0,0.0,1.0,0.0,0.0,0.0,0.0
8326d1fffffffff,59.0,0.0,5.0,0.0,0.0,0.0,0.0
8326d2fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d3fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,147.0,0.0,5.0,0.0,0.0,0.0,0.0
8326d5fffffffff,42.0,0.0,2.0,0.0,0.0,0.0,0.0
8326d6fffffffff,65.0,0.0,4.0,0.0,0.0,0.0,0.0
8326d8fffffffff,14.0,0.0,5.0,0.0,0.0,0.0,0.0
8326d9fffffffff,145.0,0.0,18.0,0.0,0.0,0.0,0.0
8326dafffffffff,61.0,0.0,2.0,0.0,0.0,0.0,0.0
8326dbfffffffff,68.0,0.0,12.0,0.0,0.0,0.0,0.0
8326dcfffffffff,43.0,0.0,2.0,0.0,0.0,0.0,0.0
8326ddfffffffff,53.0,0.0,1.0,0.0,0.0,0.0,0.0
8326defffffffff,316.0,0.0,13.0,0.0,0.0,0.0,0.0
8326e0fffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e1fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,195.0,0.0,2.0,0.0,0.0,0.0,0.0
8326e3fffffffff,139.0,0.0,2.0,0.0,0.0,0.0,0.0
8326e4fffffffff,155.0,0.0,2.0,0.0,0.0,0.0,0.0
8326e5fffffffff,609.0,0.0,6.0,0.0,0.0,0.0,0.0
8326e6fffffffff,84.0,0.0,1.0,0.0,0.0,0.0,0.0
8326e8fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,77.0,0.0,2.0,0.0,0.0,0.0,0.0
8326eafffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8326ebfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,135.0,0.0,2.0,0.0,0.0,0.0,0.0
8326edfffffffff,295.0,0.0,2.0,0.0,0.0,0.0,0.0
8326eefffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,69.0,0.0,2.0,0.0,0.0,0.0,0.0
8326f1fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,264.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f3fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f4fffffffff,30.0,0.0,3.0,0.0,0.0,0.0,0.0
8326f5fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0
832700fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
832701fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832702fffffffff,447.0,0.0,0.0,0.0,0.0,0.0,0.0
832703fffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0
832706fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
832708fffffffff,22.0,0.0,1.0,0.0,0.0,0.0,0.0
832709fffffffff,279.0,0.0,17.0,0.0,0.0,0.0,0.0
83270afffffffff,29.0,0.0,2.0,0.0,0.0,0.0,0.0
83270bfffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
83270cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83270dfffffffff,19.0,0.0,2.0,0.0,0.0,0.0,0.0
83270efffffffff,75.0,0.0,7.0,0.0,0.0,0.0,0.0
832710fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
832711fffffffff,143.0,0.0,0.0,0.0,0.0,0.0,0.0
832712fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832713fffffffff,135.0,0.0,0.0,0.0,0.0,0.0,0.0
832714fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832715fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832716fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0
83271afffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
83271bfffffffff,65.0,0.0,8.0,0.0,0.0,0.0,0.0
83271cfffffffff,139.0,0.0,0.0,0.0,0.0,0.0,0.0
83271dfffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0
83271efffffffff,161.0,0.0,0.0,0.0,0.0,0.0,0.0
832721fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832729fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83272bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,330.0,0.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,221.0,0.0,0.0,0.0,0.0,0.0,0.0
832742fffffffff,46.0,0.0,11.0,0.0,0.0,0.0,0.0
832743fffffffff,180.0,0.0,3.0,0.0,0.0,0.0,0.0
832744fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,410.0,0.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,202.0,0.0,10.0,0.0,0.0,0.0,0.0
832748fffffffff,362.0,0.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,689.0,0.0,4.0,0.0,0.0,0.0,0.0
83274afffffffff,195.0,0.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,295.0,0.0,2.0,0.0,0.0,0.0,0.0
83274cfffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,510.0,0.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,162.0,0.0,0.0,0.0,0.0,0.0,0.0
832750fffffffff,39.0,0.0,5.0,0.0,0.0,0.0,0.0
832751fffffffff,64.0,0.0,1.0,0.0,0.0,0.0,0.0
832752fffffffff,423.0,0.0,13.0,0.0,0.0,0.0,0.0
832753fffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,563.0,0.0,36.0,0.0,0.0,0.0,0.0
832755fffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,3251.0,0.0,443.0,0.0,0.0,0.0,0.0
832758fffffffff,572.0,0.0,21.0,0.0,0.0,0.0,0.0
832759fffffffff,3743.0,0.0,45.0,0.0,0.0,0.0,0.0
83275afffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,257.0,0.0,19.0,0.0,0.0,0.0,0.0
83275cfffffffff,252.0,0.0,22.0,0.0,0.0,0.0,0.0
83275dfffffffff,866.0,0.0,37.0,0.0,0.0,0.0,0.0
83275efffffffff,71.0,0.0,3.0,0.0,0.0,0.0,0.0
832760fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
832761fffffffff,22.0,0.0,5.0,0.0,0.0,0.0,0.0
832763fffffffff,1852.0,0.0,23.0,0.0,0.0,0.0,0.0
832764fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832765fffffffff,5.0,0.0,2.0,0.0,0.0,0.0,0.0
832766fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
832768fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,207.0,0.0,14.0,0.0,0.0,0.0,0.0
83276afffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,592.0,0.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
83276dfffffffff,269.0,0.0,45.0,0.0,0.0,0.0,0.0
83276efffffffff,154.0,0.0,8.0,0.0,0.0,0.0,0.0
832770fffffffff,214.0,0.0,7.0,0.0,0.0,0.0,0.0
832771fffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0
832772fffffffff,111.0,0.0,10.0,0.0,0.0,0.0,0.0
832773fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
832774fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
832775fffffffff,11.0,0.0,2.0,0.0,0.0,0.0,0.0
832776fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832780fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832781fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
832782fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832783fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832784fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832785fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
832786fffffffff,24.0,0.0,3.0,0.0,0.0,0.0,0.0
832788fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
83278bfffffffff,11.0,0.0,1.0,0.0,0.0,0.0,0.0
83278cfffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
83278dfffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
83278efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832790fffffffff,32.0,0.0,2.0,0.0,0.0,0.0,0.0
832791fffffffff,12.0,0.0,2.0,0.0,0.0,0.0,0.0
832792fffffffff,294.0,0.0,5.0,0.0,0.0,0.0,0.0
832793fffffffff,46.0,0.0,5.0,0.0,0.0,0.0,0.0
832794fffffffff,13.0,0.0,5.0,0.0,0.0,0.0,0.0
832795fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,33.0,0.0,3.0,0.0,0.0,0.0,0.0
832798fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
832799fffffffff,70.0,0.0,4.0,0.0,0.0,0.0,0.0
83279afffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
83279bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83279cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83279dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a1fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a2fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a4fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a6fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a9fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8327abfffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8327acfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8327adfffffffff,52.0,0.0,2.0,0.0,0.0,0.0,0.0
8327aefffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b1fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b6fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
832800fffffffff,106.0,0.0,10.0,0.0,0.0,0.0,0.0
832802fffffffff,1225.0,0.0,105.0,0.0,0.0,0.0,0.0
832803fffffffff,54.0,0.0,6.0,0.0,0.0,0.0,0.0
832806fffffffff,265.0,0.0,2.0,0.0,0.0,0.0,0.0
832810fffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0
832811fffffffff,308.0,0.0,8.0,0.0,0.0,0.0,0.0
832812fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
832813fffffffff,137.0,0.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,477.0,0.0,26.0,0.0,0.0,0.0,0.0
832815fffffffff,218.0,0.0,0.0,0.0,0.0,0.0,0.0
832816fffffffff,46.0,0.0,1.0,0.0,0.0,0.0,0.0
832818fffffffff,186.0,0.0,45.0,0.0,0.0,0.0,0.0
832819fffffffff,77.0,0.0,14.0,0.0,0.0,0.0,0.0
83281afffffffff,62.0,0.0,7.0,0.0,0.0,0.0,0.0
83281bfffffffff,596.0,0.0,81.0,0.0,0.0,0.0,0.0
83281cfffffffff,229.0,0.0,31.0,0.0,0.0,0.0,0.0
83281dfffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0
83281efffffffff,770.0,0.0,5.0,0.0,0.0,0.0,0.0
832830fffffffff,7432.0,0.0,412.0,0.0,0.0,0.0,0.0
832831fffffffff,595.0,0.0,23.0,0.0,0.0,0.0,0.0
832832fffffffff,2345.0,0.0,62.0,0.0,0.0,0.0,0.0
832833fffffffff,756.0,0.0,28.0,0.0,0.0,0.0,0.0
832834fffffffff,4942.0,0.0,326.0,0.0,0.0,0.0,0.0
832835fffffffff,718.0,0.0,20.0,0.0,0.0,0.0,0.0
832836fffffffff,712.0,0.0,9.0,0.0,0.0,0.0,0.0
832880fffffffff,121.0,0.0,10.0,0.0,0.0,0.0,0.0
832881fffffffff,221.0,0.0,20.0,0.0,0.0,0.0,0.0
832882fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832883fffffffff,52.0,0.0,2.0,0.0,0.0,0.0,0.0
832884fffffffff,2737.0,0.0,227.0,0.0,0.0,0.0,0.0
832885fffffffff,458.0,0.0,64.0,0.0,0.0,0.0,0.0
832886fffffffff,64.0,0.0,6.0,0.0,0.0,0.0,0.0
832888fffffffff,878.0,0.0,64.0,0.0,0.0,0.0,0.0
832889fffffffff,703.0,0.0,8.0,0.0,0.0,0.0,0.0
83288afffffffff,482.0,0.0,6.0,0.0,0.0,0.0,0.0
83288bfffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0
83288cfffffffff,229.0,0.0,9.0,0.0,0.0,0.0,0.0
83288dfffffffff,254.0,0.0,11.0,0.0,0.0,0.0,0.0
83288efffffffff,229.0,0.0,8.0,0.0,0.0,0.0,0.0
832890fffffffff,122.0,0.0,2.0,0.0,0.0,0.0,0.0
832891fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,641.0,0.0,8.0,0.0,0.0,0.0,0.0
832893fffffffff,213.0,0.0,10.0,0.0,0.0,0.0,0.0
832894fffffffff,259.0,0.0,0.0,0.0,0.0,0.0,0.0
832895fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832896fffffffff,99.0,0.0,8.0,0.0,0.0,0.0,0.0
832898fffffffff,610.0,0.0,22.0,0.0,0.0,0.0,0.0
832899fffffffff,11.0,0.0,2.0,0.0,0.0,0.0,0.0
83289afffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
83289bfffffffff,233.0,0.0,1.0,0.0,0.0,0.0,0.0
83289cfffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
83289dfffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,353.0,0.0,1.0,0.0,0.0,0.0,0.0
8328a0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,99.0,0.0,4.0,0.0,0.0,0.0,0.0
8328a2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a3fffffffff,14.0,0.0,2.0,0.0,0.0,0.0,0.0
8328a4fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a8fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,845.0,0.0,10.0,0.0,0.0,0.0,0.0
8328aafffffffff,84.0,0.0,3.0,0.0,0.0,0.0,0.0
8328abfffffffff,44.0,0.0,2.0,0.0,0.0,0.0,0.0
8328acfffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,408.0,0.0,9.0,0.0,0.0,0.0,0.0
8328b0fffffffff,114.0,0.0,6.0,0.0,0.0,0.0,0.0
8328b1fffffffff,337.0,0.0,18.0,0.0,0.0,0.0,0.0
8328b2fffffffff,79.0,0.0,7.0,0.0,0.0,0.0,0.0
8328b3fffffffff,50.0,0.0,2.0,0.0,0.0,0.0,0.0
8328b5fffffffff,177.0,0.0,21.0,0.0,0.0,0.0,0.0
8328b6fffffffff,452.0,0.0,64.0,0.0,0.0,0.0,0.0
8328c2fffffffff,216.0,0.0,5.0,0.0,0.0,0.0,0.0
8328c6fffffffff,279.0,0.0,2.0,0.0,0.0,0.0,0.0
8328d0fffffffff,329.0,0.0,10.0,0.0,0.0,0.0,0.0
8328d1fffffffff,3875.0,0.0,98.0,0.0,0.0,0.0,0.0
8328d2fffffffff,323.0,0.0,10.0,0.0,0.0,0.0,0.0
8328d3fffffffff,320.0,0.0,3.0,0.0,0.0,0.0,0.0
8328d4fffffffff,598.0,0.0,34.0,0.0,0.0,0.0,0.0
8328d5fffffffff,3716.0,0.0,60.0,0.0,0.0,0.0,0.0
8328d6fffffffff,755.0,0.0,10.0,0.0,0.0,0.0,0.0
8328d8fffffffff,434.0,0.0,12.0,0.0,0.0,0.0,0.0
8328d9fffffffff,52.0,0.0,1.0,0.0,0.0,0.0,0.0
8328dafffffffff,88.0,0.0,0.0,0.0,0.0,0.0,0.0
8328dbfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,1284.0,0.0,31.0,0.0,0.0,0.0,0.0
8328ddfffffffff,115.0,0.0,2.0,0.0,0.0,0.0,0.0
8328defffffffff,1467.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f0fffffffff,2937.0,0.0,76.0,0.0,0.0,0.0,0.0
8328f1fffffffff,350.0,0.0,2.0,0.0,0.0,0.0,0.0
8328f2fffffffff,260.0,0.0,4.0,0.0,0.0,0.0,0.0
8328f3fffffffff,247.0,0.0,3.0,0.0,0.0,0.0,0.0
8328f4fffffffff,1404.0,0.0,24.0,0.0,0.0,0.0,0.0
8328f5fffffffff,582.0,0.0,3.0,0.0,0.0,0.0,0.0
8328f6fffffffff,316.0,0.0,22.0,0.0,0.0,0.0,0.0
832912fffffffff,969.0,0.0,66.0,0.0,0.0,0.0,0.0
832913fffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0
832916fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,602.0,0.0,187.0,0.0,0.0,0.0,0.0
832980fffffffff,72.0,0.0,4.0,0.0,0.0,0.0,0.0
832981fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
832982fffffffff,30.0,0.0,2.0,0.0,0.0,0.0,0.0
832984fffffffff,206.0,0.0,6.0,0.0,0.0,0.0,0.0
832985fffffffff,216.0,0.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,1279.0,0.0,27.0,0.0,0.0,0.0,0.0
832988fffffffff,21.0,0.0,2.0,0.0,0.0,0.0,0.0
832989fffffffff,564.0,0.0,42.0,0.0,0.0,0.0,0.0
83298afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83298bfffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
83298cfffffffff,755.0,0.0,9.0,0.0,0.0,0.0,0.0
83298dfffffffff,337.0,0.0,5.0,0.0,0.0,0.0,0.0
83298efffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
832990fffffffff,132.0,0.0,10.0,0.0,0.0,0.0,0.0
832991fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
832993fffffffff,33.0,0.0,10.0,0.0,0.0,0.0,0.0
832994fffffffff,469.0,0.0,9.0,0.0,0.0,0.0,0.0
832995fffffffff,539.0,0.0,55.0,0.0,0.0,0.0,0.0
832996fffffffff,30.0,0.0,4.0,0.0,0.0,0.0,0.0
832998fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832999fffffffff,27.0,0.0,3.0,0.0,0.0,0.0,0.0
83299afffffffff,12.0,0.0,3.0,0.0,0.0,0.0,0.0
83299bfffffffff,431.0,0.0,11.0,0.0,0.0,0.0,0.0
83299cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83299dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83299efffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,1892.0,0.0,26.0,0.0,0.0,0.0,0.0
8329a1fffffffff,2444.0,0.0,96.0,0.0,0.0,0.0,0.0
8329a2fffffffff,86.0,0.0,1.0,0.0,0.0,0.0,0.0
8329a3fffffffff,246.0,0.0,1.0,0.0,0.0,0.0,0.0
8329a4fffffffff,2240.0,0.0,47.0,0.0,0.0,0.0,0.0
8329a5fffffffff,1388.0,0.0,9.0,0.0,0.0,0.0,0.0
8329a6fffffffff,623.0,0.0,14.0,0.0,0.0,0.0,0.0
8329a8fffffffff,208.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,617.0,0.0,42.0,0.0,0.0,0.0,0.0
8329aafffffffff,235.0,0.0,2.0,0.0,0.0,0.0,0.0
8329abfffffffff,418.0,0.0,11.0,0.0,0.0,0.0,0.0
8329acfffffffff,672.0,0.0,10.0,0.0,0.0,0.0,0.0
8329adfffffffff,508.0,0.0,8.0,0.0,0.0,0.0,0.0
8329aefffffffff,497.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,279.0,0.0,16.0,0.0,0.0,0.0,0.0
8329b1fffffffff,154.0,0.0,1.0,0.0,0.0,0.0,0.0
8329b2fffffffff,705.0,0.0,25.0,0.0,0.0,0.0,0.0
8329b3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b4fffffffff,13.0,0.0,11.0,0.0,0.0,0.0,0.0
8329b5fffffffff,269.0,0.0,12.0,0.0,0.0,0.0,0.0
8329b6fffffffff,734.0,0.0,105.0,0.0,0.0,0.0,0.0
832a06fffffffff,199.0,0.0,36.0,0.0,0.0,0.0,0.0
832a10fffffffff,9137.0,0.0,419.0,0.0,0.0,0.0,0.0
832a12fffffffff,1963.0,0.0,161.0,0.0,0.0,0.0,0.0
832a13fffffffff,3555.0,0.0,168.0,0.0,0.0,0.0,0.0
832a14fffffffff,3804.0,0.0,120.0,0.0,0.0,0.0,0.0
832a15fffffffff,2011.0,0.0,116.0,0.0,0.0,0.0,0.0
832a16fffffffff,1149.0,0.0,39.0,0.0,0.0,0.0,0.0
832a1afffffffff,57.0,0.0,5.0,0.0,0.0,0.0,0.0
832a30fffffffff,3800.0,0.0,344.0,0.0,0.0,0.0,0.0
832a31fffffffff,3371.0,0.0,454.0,0.0,0.0,0.0,0.0
832a32fffffffff,3203.0,0.0,187.0,0.0,0.0,0.0,0.0
832a33fffffffff,2537.0,0.0,278.0,0.0,0.0,0.0,0.0
832a34fffffffff,2906.0,0.0,25.0,0.0,0.0,0.0,0.0
832a36fffffffff,1568.0,0.0,15.0,0.0,0.0,0.0,0.0
832a80fffffffff,110.0,0.0,5.0,0.0,0.0,0.0,0.0
832a81fffffffff,326.0,0.0,10.0,0.0,0.0,0.0,0.0
832a82fffffffff,124.0,0.0,4.0,0.0,0.0,0.0,0.0
832a83fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,1284.0,0.0,24.0,0.0,0.0,0.0,0.0
832a85fffffffff,640.0,0.0,30.0,0.0,0.0,0.0,0.0
832a86fffffffff,192.0,0.0,2.0,0.0,0.0,0.0,0.0
832a88fffffffff,236.0,0.0,6.0,0.0,0.0,0.0,0.0
832a89fffffffff,491.0,0.0,10.0,0.0,0.0,0.0,0.0
832a8afffffffff,416.0,0.0,9.0,0.0,0.0,0.0,0.0
832a8bfffffffff,615.0,0.0,14.0,0.0,0.0,0.0,0.0
832a8cfffffffff,1322.0,0.0,180.0,0.0,0.0,0.0,0.0
832a8dfffffffff,379.0,0.0,22.0,0.0,0.0,0.0,0.0
832a8efffffffff,519.0,0.0,6.0,0.0,0.0,0.0,0.0
832a90fffffffff,447.0,0.0,5.0,0.0,0.0,0.0,0.0
832a91fffffffff,152.0,0.0,14.0,0.0,0.0,0.0,0.0
832a92fffffffff,163.0,0.0,2.0,0.0,0.0,0.0,0.0
832a93fffffffff,576.0,0.0,10.0,0.0,0.0,0.0,0.0
832a94fffffffff,784.0,0.0,25.0,0.0,0.0,0.0,0.0
832a95fffffffff,738.0,0.0,29.0,0.0,0.0,0.0,0.0
832a96fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
832a98fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
832a99fffffffff,234.0,0.0,4.0,0.0,0.0,0.0,0.0
832a9afffffffff,107.0,0.0,3.0,0.0,0.0,0.0,0.0
832a9bfffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0
832a9cfffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
832a9dfffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
832a9efffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa0fffffffff,298.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa1fffffffff,2489.0,0.0,52.0,0.0,0.0,0.0,0.0
832aa2fffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa3fffffffff,1098.0,0.0,3.0,0.0,0.0,0.0,0.0
832aa4fffffffff,2676.0,0.0,816.0,0.0,0.0,0.0,0.0
832aa5fffffffff,290.0,0.0,9.0,0.0,0.0,0.0,0.0
832aa6fffffffff,467.0,0.0,41.0,0.0,0.0,0.0,0.0
832aa8fffffffff,8088.0,0.0,658.0,0.0,0.0,0.0,0.0
832aa9fffffffff,3095.0,0.0,227.0,0.0,0.0,0.0,0.0
832aaafffffffff,3019.0,0.0,154.0,0.0,0.0,0.0,0.0
