cell_id,Vireo cassinii,Vireo cassinii cassinii,Vireo cassinii lucasanus
8428d05ffffffff,57.0,0.0,0.0
8428d07ffffffff,191.0,0.0,0.0
8428d09ffffffff,4.0,0.0,0.0
8428d0bffffffff,2.0,0.0,0.0
8428d0dffffffff,179.0,0.0,0.0
8428d11ffffffff,109.0,0.0,0.0
8428d13ffffffff,163.0,0.0,0.0
8428d15ffffffff,60.0,0.0,0.0
8428d17ffffffff,31.0,0.0,0.0
8428d19ffffffff,59.0,0.0,0.0
8428d1bffffffff,769.0,0.0,0.0
8428d1dffffffff,10.0,0.0,0.0
8428d21ffffffff,38.0,0.0,0.0
8428d23ffffffff,31.0,0.0,0.0
8428d25ffffffff,60.0,0.0,0.0
8428d27ffffffff,1.0,0.0,0.0
8428d29ffffffff,108.0,0.0,0.0
8428d2bffffffff,69.0,0.0,0.0
8428d2dffffffff,39.0,0.0,0.0
8428d31ffffffff,25.0,0.0,0.0
8428d33ffffffff,13.0,0.0,0.0
8428d35ffffffff,30.0,0.0,0.0
8428d37ffffffff,55.0,0.0,0.0
8428d3bffffffff,35.0,0.0,0.0
8428d3dffffffff,78.0,0.0,0.0
8428d41ffffffff,66.0,0.0,0.0
8428d43ffffffff,41.0,0.0,0.0
8428d45ffffffff,599.0,0.0,0.0
8428d47ffffffff,9.0,0.0,0.0
8428d49ffffffff,41.0,0.0,0.0
8428d4bffffffff,13.0,0.0,0.0
8428d4dffffffff,296.0,0.0,0.0
8428d51ffffffff,60.0,0.0,0.0
8428d53ffffffff,7.0,0.0,0.0
8428d55ffffffff,159.0,0.0,0.0
8428d57ffffffff,33.0,0.0,0.0
8428d59ffffffff,72.0,0.0,0.0
8428d5bffffffff,68.0,0.0,0.0
8428d5dffffffff,148.0,0.0,0.0
8428d61ffffffff,35.0,0.0,0.0
8428d63ffffffff,37.0,0.0,0.0
8428d67ffffffff,57.0,0.0,0.0
8428d69ffffffff,135.0,0.0,0.0
8428d6bffffffff,574.0,0.0,0.0
8428d6dffffffff,10.0,0.0,0.0
8428d81ffffffff,47.0,0.0,0.0
8428d83ffffffff,13.0,0.0,0.0
8428d85ffffffff,2.0,0.0,0.0
8428d89ffffffff,106.0,0.0,0.0
8428d8bffffffff,87.0,0.0,0.0
8428d8dffffffff,86.0,0.0,0.0
8428d95ffffffff,29.0,0.0,0.0
8428d9dffffffff,45.0,0.0,0.0
8428da1ffffffff,8.0,0.0,0.0
8428da5ffffffff,11.0,0.0,0.0
8428dabffffffff,2.0,0.0,0.0
8428dadffffffff,62.0,0.0,0.0
8428dc1ffffffff,2.0,0.0,0.0
8428dc3ffffffff,4.0,0.0,0.0
8428dc5ffffffff,75.0,0.0,0.0
8428dc7ffffffff,227.0,0.0,0.0
8428dc9ffffffff,8.0,0.0,0.0
8428dcdffffffff,5.0,0.0,0.0
8428dd5ffffffff,21.0,0.0,0.0
8428dd7ffffffff,2.0,0.0,0.0
8428de1ffffffff,111.0,0.0,0.0
8428de3ffffffff,21.0,0.0,0.0
8428de7ffffffff,14.0,0.0,0.0
8428de9ffffffff,67.0,0.0,0.0
8428debffffffff,59.0,0.0,0.0
8428dedffffffff,74.0,0.0,0.0
8428f01ffffffff,507.0,0.0,0.0
8428f03ffffffff,27.0,0.0,0.0
8428f05ffffffff,66.0,0.0,0.0
8428f07ffffffff,7.0,0.0,0.0
8428f09ffffffff,19.0,0.0,0.0
8428f0bffffffff,23.0,0.0,0.0
8428f0dffffffff,5.0,0.0,0.0
8428f17ffffffff,1.0,0.0,0.0
8428f19ffffffff,4.0,0.0,0.0
8428f1dffffffff,4.0,0.0,0.0
8428f21ffffffff,429.0,0.0,0.0
8428f23ffffffff,15.0,0.0,0.0
8428f25ffffffff,6.0,0.0,0.0
8428f27ffffffff,295.0,0.0,0.0
8428f29ffffffff,176.0,0.0,0.0
8428f2bffffffff,13.0,0.0,0.0
8428f2dffffffff,137.0,0.0,0.0
8428f33ffffffff,77.0,0.0,0.0
8428f35ffffffff,7.0,0.0,0.0
8428f37ffffffff,381.0,0.0,0.0
8428f3dffffffff,2.0,0.0,0.0
8428f41ffffffff,3.0,0.0,0.0
8428f43ffffffff,91.0,0.0,0.0
8428f45ffffffff,10.0,0.0,0.0
8428f47ffffffff,7.0,0.0,0.0
8428f49ffffffff,44.0,0.0,0.0
8428f4bffffffff,266.0,0.0,0.0
8428f4dffffffff,11.0,0.0,0.0
8428f51ffffffff,7.0,0.0,0.0
8428f55ffffffff,112.0,0.0,0.0
8428f57ffffffff,3.0,0.0,0.0
8428f59ffffffff,4.0,0.0,0.0
8428f5dffffffff,182.0,0.0,0.0
8428f61ffffffff,228.0,0.0,0.0
8428f63ffffffff,86.0,0.0,0.0
8428f65ffffffff,2.0,0.0,0.0
8428f67ffffffff,91.0,0.0,0.0
8428f69ffffffff,14.0,0.0,0.0
8428f6bffffffff,17.0,0.0,0.0
8428f6dffffffff,2.0,0.0,0.0
8429125ffffffff,12.0,0.0,0.0
8429127ffffffff,38.0,0.0,0.0
8429135ffffffff,42.0,0.0,0.0
8429167ffffffff,3.0,0.0,0.0
84291a5ffffffff,199.0,0.0,0.0
84291a7ffffffff,131.0,0.0,0.0
842980bffffffff,1.0,0.0,0.0
842980dffffffff,57.0,0.0,0.0
8429811ffffffff,2.0,0.0,0.0
8429819ffffffff,5.0,0.0,0.0
842981bffffffff,27.0,0.0,0.0
842981dffffffff,10.0,0.0,0.0
842982bffffffff,23.0,0.0,0.0
8429841ffffffff,35.0,0.0,0.0
8429843ffffffff,12.0,0.0,0.0
8429845ffffffff,5.0,0.0,0.0
8429847ffffffff,4.0,0.0,0.0
8429849ffffffff,16.0,0.0,0.0
842984dffffffff,5.0,0.0,0.0
8429851ffffffff,5.0,0.0,0.0
8429853ffffffff,101.0,0.0,0.0
8429855ffffffff,43.0,0.0,0.0
8429859ffffffff,4.0,0.0,0.0
842985bffffffff,15.0,0.0,0.0
8429863ffffffff,64.0,0.0,0.0
8429865ffffffff,6.0,0.0,0.0
8429869ffffffff,48.0,0.0,0.0
842986bffffffff,125.0,0.0,0.0
8429883ffffffff,2.0,0.0,0.0
8429889ffffffff,2.0,0.0,0.0
8429891ffffffff,227.0,0.0,0.0
8429893ffffffff,152.0,0.0,0.0
8429895ffffffff,14.0,0.0,0.0
8429897ffffffff,2.0,0.0,0.0
8429899ffffffff,270.0,0.0,0.0
842989bffffffff,424.0,0.0,0.0
842989dffffffff,9.0,0.0,0.0
84298b9ffffffff,4.0,0.0,0.0
84298c1ffffffff,1.0,0.0,0.0
84298c5ffffffff,1.0,0.0,0.0
84298c9ffffffff,379.0,0.0,0.0
84298cbffffffff,62.0,0.0,0.0
84298cdffffffff,86.0,0.0,0.0
84298d1ffffffff,164.0,0.0,0.0
84298d3ffffffff,297.0,0.0,0.0
84298d5ffffffff,2.0,0.0,0.0
84298d7ffffffff,67.0,0.0,0.0
84298d9ffffffff,379.0,0.0,0.0
84298dbffffffff,337.0,0.0,0.0
84298ddffffffff,45.0,0.0,0.0
84298e1ffffffff,4.0,0.0,0.0
84298e9ffffffff,13.0,0.0,0.0
8429901ffffffff,2.0,0.0,0.0
8429907ffffffff,2.0,0.0,0.0
842990bffffffff,36.0,0.0,0.0
8429923ffffffff,3.0,0.0,0.0
842992bffffffff,10.0,0.0,0.0
8429941ffffffff,2.0,0.0,0.0
842994dffffffff,12.0,0.0,0.0
8429951ffffffff,11.0,0.0,0.0
8429953ffffffff,65.0,0.0,0.0
8429955ffffffff,4.0,0.0,0.0
8429957ffffffff,20.0,0.0,0.0
842995bffffffff,2.0,0.0,0.0
842996bffffffff,4.0,0.0,0.0
84299a5ffffffff,1.0,0.0,0.0
84299edffffffff,1.0,0.0,0.0
8429a01ffffffff,55.0,0.0,0.0
8429a03ffffffff,202.0,0.0,0.0
8429a05ffffffff,376.0,0.0,0.0
8429a07ffffffff,41.0,0.0,0.0
8429a09ffffffff,68.0,0.0,0.0
8429a0bffffffff,158.0,0.0,0.0
8429a0dffffffff,35.0,0.0,0.0
8429a11ffffffff,374.0,0.0,0.0
8429a13ffffffff,18.0,0.0,0.0
8429a15ffffffff,57.0,0.0,0.0
8429a17ffffffff,122.0,0.0,0.0
8429a19ffffffff,30.0,0.0,0.0
8429a1bffffffff,32.0,0.0,0.0
8429a1dffffffff,370.0,0.0,0.0
8429a27ffffffff,4.0,0.0,0.0
8429a29ffffffff,43.0,0.0,0.0
8429a31ffffffff,17.0,0.0,0.0
8429a33ffffffff,5.0,0.0,0.0
8429a3bffffffff,329.0,0.0,0.0
8429a3dffffffff,5.0,0.0,0.0
8429a41ffffffff,138.0,0.0,0.0
8429a43ffffffff,16.0,0.0,0.0
8429a45ffffffff,44.0,0.0,0.0
8429a47ffffffff,91.0,0.0,0.0
8429a4dffffffff,16.0,0.0,0.0
8429a51ffffffff,8.0,0.0,0.0
8429a55ffffffff,88.0,0.0,0.0
8429a57ffffffff,236.0,0.0,0.0
8429a59ffffffff,19.0,0.0,0.0
8429a61ffffffff,9.0,0.0,0.0
8429a63ffffffff,40.0,0.0,0.0
8429a65ffffffff,4.0,0.0,0.0
8429a67ffffffff,12.0,0.0,0.0
8429a69ffffffff,207.0,0.0,0.0
8429a6bffffffff,28.0,0.0,0.0
8429a6dffffffff,44.0,0.0,0.0
8429a81ffffffff,12.0,0.0,0.0
8429a85ffffffff,7.0,0.0,0.0
8429a87ffffffff,3.0,0.0,0.0
8429a89ffffffff,4.0,0.0,0.0
8429a93ffffffff,22.0,0.0,0.0
8429a97ffffffff,8.0,0.0,0.0
8429a9bffffffff,129.0,0.0,0.0
8429aa1ffffffff,67.0,0.0,0.0
8429aa3ffffffff,17.0,0.0,0.0
8429aa7ffffffff,120.0,0.0,0.0
8429aa9ffffffff,66.0,0.0,0.0
8429aabffffffff,77.0,0.0,0.0
8429aadffffffff,30.0,0.0,0.0
8429ab1ffffffff,51.0,0.0,0.0
8429ab3ffffffff,7.0,0.0,0.0
8429ab5ffffffff,77.0,0.0,0.0
8429ab7ffffffff,625.0,0.0,0.0
8429ab9ffffffff,8.0,0.0,0.0
8429abbffffffff,2.0,0.0,0.0
8429abdffffffff,208.0,0.0,0.0
8429ac1ffffffff,6.0,0.0,0.0
8429ac9ffffffff,128.0,0.0,0.0
8429acbffffffff,8.0,0.0,0.0
8429acdffffffff,183.0,0.0,0.0
8429ad1ffffffff,131.0,0.0,0.0
8429ad3ffffffff,10.0,0.0,0.0
8429ad5ffffffff,3.0,0.0,0.0
8429ad7ffffffff,1.0,0.0,0.0
8429ad9ffffffff,19.0,0.0,0.0
8429addffffffff,48.0,0.0,0.0
8429ae1ffffffff,103.0,0.0,0.0
8429ae3ffffffff,66.0,0.0,0.0
8429ae5ffffffff,88.0,0.0,0.0
8429ae7ffffffff,43.0,0.0,0.0
8429ae9ffffffff,8.0,0.0,0.0
8429aebffffffff,8.0,0.0,0.0
8429aedffffffff,320.0,0.0,0.0
8429b01ffffffff,2.0,0.0,0.0
8429b03ffffffff,29.0,0.0,0.0
8429b05ffffffff,1.0,0.0,0.0
8429b09ffffffff,21.0,0.0,0.0
8429b0bffffffff,35.0,0.0,0.0
8429b0dffffffff,7.0,0.0,0.0
8429b11ffffffff,4.0,0.0,0.0
8429b13ffffffff,7.0,0.0,0.0
8429b15ffffffff,11.0,0.0,0.0
8429b1bffffffff,24.0,0.0,0.0
8429b1dffffffff,10.0,0.0,0.0
8429b21ffffffff,6.0,0.0,0.0
8429b25ffffffff,89.0,0.0,0.0
8429b29ffffffff,123.0,0.0,0.0
8429b2dffffffff,171.0,0.0,0.0
8429b4bffffffff,4.0,0.0,0.0
8429b51ffffffff,2.0,0.0,0.0
8429b55ffffffff,40.0,0.0,0.0
8429b57ffffffff,2.0,0.0,0.0
8429b5bffffffff,9.0,0.0,0.0
8429b5dffffffff,27.0,0.0,0.0
8429b61ffffffff,70.0,0.0,0.0
8429b63ffffffff,6.0,0.0,0.0
8429b65ffffffff,69.0,0.0,0.0
8429b67ffffffff,48.0,0.0,0.0
8429b69ffffffff,6.0,0.0,0.0
8429b6bffffffff,203.0,0.0,0.0
8429b6dffffffff,40.0,0.0,0.0
8448017ffffffff,3.0,0.0,0.0
844802bffffffff,2.0,0.0,0.0
8448035ffffffff,3.0,0.0,0.0
8448059ffffffff,3.0,0.0,2.0
844805bffffffff,206.0,0.0,144.0
844806dffffffff,2.0,0.0,0.0
8448085ffffffff,2.0,0.0,0.0
8448097ffffffff,22.0,0.0,0.0
84480a5ffffffff,1.0,0.0,0.0
84480a9ffffffff,6.0,0.0,0.0
84480adffffffff,396.0,0.0,0.0
84480e5ffffffff,3.0,0.0,0.0
84480edffffffff,4.0,0.0,0.0
8448107ffffffff,5.0,0.0,0.0
8448143ffffffff,1.0,0.0,0.0
8448147ffffffff,22.0,0.0,0.0
844814bffffffff,4.0,0.0,0.0
8448153ffffffff,1.0,0.0,0.0
844815bffffffff,20.0,0.0,0.0
8448165ffffffff,2.0,0.0,0.0
844816bffffffff,5.0,0.0,0.0
844819dffffffff,6.0,0.0,0.0
84481b5ffffffff,2.0,0.0,0.0
84481d5ffffffff,8.0,0.0,0.0
84481d7ffffffff,16.0,0.0,0.0
84481dbffffffff,2.0,0.0,0.0
8448233ffffffff,54.0,0.0,42.0
84482adffffffff,6.0,0.0,4.0
84482e5ffffffff,280.0,0.0,203.0
84482e7ffffffff,25.0,0.0,11.0
8448325ffffffff,1.0,0.0,0.0
8448329ffffffff,4.0,0.0,0.0
844832bffffffff,1.0,0.0,0.0
8448331ffffffff,9.0,0.0,0.0
8448333ffffffff,5.0,0.0,0.0
8448337ffffffff,220.0,0.0,0.0
844833bffffffff,16.0,0.0,0.0
8448361ffffffff,321.0,0.0,0.0
8448363ffffffff,144.0,0.0,0.0
8448365ffffffff,47.0,0.0,0.0
8448367ffffffff,13.0,0.0,0.0
8448369ffffffff,76.0,0.0,0.0
844836dffffffff,88.0,0.0,0.0
8448427ffffffff,15.0,0.0,0.0
84484a5ffffffff,4.0,0.0,0.0
8448559ffffffff,2.0,0.0,0.0
8448565ffffffff,2.0,0.0,0.0
8448583ffffffff,2.0,0.0,0.0
8448593ffffffff,28.0,0.0,0.0
8448597ffffffff,5.0,0.0,0.0
844859dffffffff,6.0,0.0,0.0
84485a3ffffffff,2.0,0.0,0.0
84485a7ffffffff,3.0,0.0,0.0
84485a9ffffffff,1.0,0.0,0.0
84485b1ffffffff,3.0,0.0,0.0
84485b5ffffffff,2.0,0.0,0.0
84485b7ffffffff,3.0,0.0,0.0
84485bbffffffff,4.0,0.0,0.0
84485bdffffffff,22.0,0.0,0.0
84485c3ffffffff,17.0,0.0,0.0
84485c9ffffffff,2.0,0.0,0.0
84485d3ffffffff,4.0,0.0,0.0
84485d5ffffffff,8.0,0.0,0.0
84485e7ffffffff,2.0,0.0,0.0
844884bffffffff,3.0,0.0,0.0
844884dffffffff,3.0,0.0,0.0
8448859ffffffff,2.0,0.0,0.0
84488d1ffffffff,11.0,0.0,0.0
84488d3ffffffff,2.0,0.0,0.0
84488d9ffffffff,8.0,0.0,0.0
84488dbffffffff,2.0,0.0,0.0
8448a05ffffffff,2.0,0.0,0.0
8448a21ffffffff,78.0,0.0,0.0
8448a27ffffffff,2.0,0.0,0.0
8448a29ffffffff,2.0,0.0,0.0
8448a2bffffffff,2.0,0.0,0.0
8448ab3ffffffff,56.0,0.0,0.0
8448ab7ffffffff,151.0,0.0,0.0
8448b5bffffffff,4.0,0.0,0.0
8448c01ffffffff,3.0,0.0,0.0
8448c03ffffffff,39.0,0.0,0.0
8448c05ffffffff,47.0,0.0,0.0
8448c07ffffffff,9.0,0.0,0.0
8448c09ffffffff,3.0,0.0,0.0
8448c0bffffffff,25.0,0.0,0.0
8448c11ffffffff,5.0,0.0,0.0
8448c13ffffffff,2.0,0.0,0.0
8448c17ffffffff,1.0,0.0,0.0
8448c19ffffffff,16.0,0.0,0.0
8448c1bffffffff,7.0,0.0,0.0
8448c1dffffffff,17.0,0.0,0.0
8448c25ffffffff,2.0,0.0,0.0
8448c2bffffffff,9.0,0.0,0.0
8448c31ffffffff,1.0,0.0,0.0
8448c35ffffffff,65.0,0.0,0.0
8448c39ffffffff,2.0,0.0,0.0
8448c3dffffffff,1.0,0.0,0.0
8448c51ffffffff,2.0,0.0,0.0
8448c53ffffffff,2.0,0.0,0.0
8448c57ffffffff,7.0,0.0,0.0
8448c59ffffffff,739.0,0.0,0.0
8448c5bffffffff,67.0,0.0,0.0
8448c5dffffffff,1.0,0.0,0.0
8448c61ffffffff,8.0,0.0,0.0
8448c63ffffffff,54.0,0.0,0.0
8448c65ffffffff,13.0,0.0,0.0
8448c67ffffffff,6.0,0.0,0.0
8448c6dffffffff,40.0,0.0,0.0
8448c81ffffffff,17.0,0.0,0.0
8448c89ffffffff,11.0,2.0,0.0
8448c8bffffffff,26.0,0.0,0.0
8448c93ffffffff,5.0,0.0,0.0
8448c97ffffffff,3.0,0.0,0.0
8448c99ffffffff,61.0,0.0,0.0
8448c9bffffffff,6.0,0.0,0.0
8448cb5ffffffff,6.0,0.0,0.0
8448cbdffffffff,2.0,0.0,0.0
8448cc1ffffffff,12.0,0.0,0.0
8448cc3ffffffff,3.0,0.0,0.0
8448cc5ffffffff,28.0,3.0,0.0
8448cc7ffffffff,7.0,0.0,0.0
8448ccbffffffff,2.0,0.0,0.0
8448cd1ffffffff,5.0,0.0,0.0
8448cd3ffffffff,98.0,0.0,0.0
8448cd5ffffffff,4.0,0.0,0.0
8448cd7ffffffff,18.0,0.0,0.0
8448cd9ffffffff,30.0,0.0,0.0
8448cdbffffffff,44.0,0.0,0.0
8448cddffffffff,4.0,0.0,0.0
8448ce9ffffffff,11.0,0.0,0.0
8448cebffffffff,6.0,0.0,0.0
8448d07ffffffff,3.0,0.0,0.0
8448d0bffffffff,1.0,0.0,0.0
8448d0dffffffff,10.0,0.0,0.0
8448d2bffffffff,19.0,0.0,0.0
8448d33ffffffff,33.0,0.0,0.0
8448d35ffffffff,32.0,0.0,0.0
8448d37ffffffff,99.0,0.0,0.0
8448d43ffffffff,65.0,0.0,0.0
8448d4bffffffff,4.0,0.0,0.0
8448d53ffffffff,6.0,0.0,0.0
8448d63ffffffff,5.0,0.0,0.0
8448d81ffffffff,15.0,0.0,0.0
8448d83ffffffff,112.0,0.0,0.0
8448d85ffffffff,7.0,0.0,0.0
8448d87ffffffff,44.0,0.0,0.0
8448d89ffffffff,436.0,0.0,0.0
8448d8bffffffff,4.0,0.0,0.0
8448d8dffffffff,3.0,0.0,0.0
8448d95ffffffff,2.0,0.0,0.0
8448da1ffffffff,11.0,0.0,0.0
8448da5ffffffff,2.0,0.0,0.0
8448da9ffffffff,7.0,0.0,0.0
8448db5ffffffff,4.0,0.0,0.0
8448db9ffffffff,1.0,0.0,0.0
8448dbdffffffff,4.0,0.0,0.0
8448dc1ffffffff,2.0,0.0,0.0
8448dc3ffffffff,45.0,0.0,0.0
8448dc7ffffffff,14.0,0.0,0.0
8448dcbffffffff,2.0,0.0,0.0
8448dd3ffffffff,1.0,0.0,0.0
8448dd5ffffffff,16.0,0.0,0.0
8448dd9ffffffff,2.0,0.0,0.0
8448ddbffffffff,1.0,0.0,0.0
8448de5ffffffff,7.0,0.0,0.0
8448de9ffffffff,21.0,0.0,0.0
8448dedffffffff,3.0,0.0,0.0
8448e09ffffffff,1.0,0.0,0.0
8448e0bffffffff,2.0,0.0,0.0
8448e11ffffffff,1.0,0.0,0.0
8448e13ffffffff,14.0,0.0,0.0
8448e19ffffffff,3.0,0.0,0.0
8448e2bffffffff,1.0,0.0,0.0
8448e33ffffffff,20.0,0.0,0.0
8448e35ffffffff,2.0,0.0,0.0
8448e37ffffffff,39.0,0.0,0.0
8448e43ffffffff,2.0,0.0,0.0
8448e4bffffffff,3.0,0.0,0.0
8448e4dffffffff,4.0,0.0,0.0
8448e53ffffffff,8.0,0.0,0.0
8448e55ffffffff,13.0,0.0,0.0
8448e57ffffffff,4.0,0.0,0.0
8448e5bffffffff,5.0,0.0,0.0
8448e5dffffffff,1.0,0.0,0.0
8448e61ffffffff,4.0,0.0,0.0
8448e63ffffffff,8.0,0.0,0.0
8448e81ffffffff,118.0,0.0,0.0
8448e83ffffffff,9.0,0.0,0.0
8448e85ffffffff,1798.0,0.0,0.0
8448e87ffffffff,2.0,0.0,0.0
8448e89ffffffff,8.0,0.0,0.0
8448e8dffffffff,865.0,0.0,0.0
8448e93ffffffff,5.0,0.0,0.0
8448e95ffffffff,2.0,0.0,0.0
8448e97ffffffff,110.0,0.0,0.0
8448e99ffffffff,5.0,0.0,0.0
8448e9bffffffff,2.0,0.0,0.0
8448e9dffffffff,2.0,0.0,0.0
8448ea1ffffffff,2.0,0.0,0.0
8448ea5ffffffff,6.0,0.0,0.0
8448ea7ffffffff,3.0,0.0,0.0
8448ea9ffffffff,10.0,0.0,0.0
8448eabffffffff,58.0,0.0,0.0
8448eadffffffff,18.0,0.0,0.0
8448eb1ffffffff,139.0,0.0,0.0
8448eb3ffffffff,176.0,0.0,0.0
8448eb5ffffffff,51.0,0.0,0.0
8448eb7ffffffff,12.0,0.0,0.0
8448eb9ffffffff,8.0,0.0,0.0
8448ebbffffffff,125.0,0.0,0.0
8448ebdffffffff,12.0,0.0,0.0
8448ec3ffffffff,2.0,0.0,0.0
8448ec5ffffffff,14.0,0.0,0.0
8448ec7ffffffff,1406.0,0.0,0.0
8448ecdffffffff,1.0,0.0,0.0
8448ed3ffffffff,12.0,0.0,0.0
8448ee1ffffffff,288.0,0.0,0.0
8448ee3ffffffff,166.0,0.0,0.0
8448ee5ffffffff,54.0,0.0,0.0
8448ee7ffffffff,12.0,0.0,0.0
8448ee9ffffffff,643.0,0.0,0.0
8448eebffffffff,1175.0,0.0,0.0
8448eedffffffff,6.0,0.0,0.0
8448f21ffffffff,59.0,0.0,0.0
8448f25ffffffff,30.0,0.0,0.0
8448f2bffffffff,2.0,0.0,0.0
8448f2dffffffff,9.0,0.0,0.0
8448f37ffffffff,4.0,0.0,0.0
8448f5dffffffff,1.0,0.0,0.0
8448f61ffffffff,3.0,0.0,0.0
8448f65ffffffff,2.0,0.0,0.0
8448f67ffffffff,18.0,0.0,0.0
8449801ffffffff,94.0,0.0,0.0
8449803ffffffff,2.0,0.0,0.0
8449809ffffffff,25.0,0.0,0.0
844980bffffffff,95.0,0.0,0.0
844980dffffffff,14.0,0.0,0.0
8449811ffffffff,1.0,0.0,0.0
8449813ffffffff,2.0,0.0,0.0
8449815ffffffff,4.0,0.0,0.0
8449821ffffffff,3.0,0.0,0.0
8449823ffffffff,6.0,0.0,0.0
844982dffffffff,18.0,2.0,0.0
8449831ffffffff,8.0,0.0,0.0
8449833ffffffff,7.0,0.0,0.0
8449839ffffffff,4.0,0.0,0.0
844983bffffffff,16.0,0.0,0.0
844983dffffffff,12.0,0.0,0.0
8449851ffffffff,7.0,0.0,0.0
8449855ffffffff,16.0,0.0,0.0
8449857ffffffff,7.0,0.0,0.0
8449861ffffffff,41.0,2.0,0.0
8449863ffffffff,15.0,0.0,0.0
8449865ffffffff,51.0,2.0,0.0
8449867ffffffff,4.0,0.0,0.0
8449869ffffffff,1.0,0.0,0.0
844986bffffffff,2.0,0.0,0.0
844986dffffffff,7.0,1.0,0.0
8449881ffffffff,2.0,0.0,0.0
8449885ffffffff,2.0,0.0,0.0
8449887ffffffff,4.0,0.0,0.0
8449889ffffffff,1.0,0.0,0.0
844988dffffffff,13.0,0.0,0.0
8449899ffffffff,1.0,0.0,0.0
84498c1ffffffff,2.0,0.0,0.0
84498c9ffffffff,26.0,0.0,0.0
84498d9ffffffff,2.0,0.0,0.0
84498e3ffffffff,1.0,0.0,0.0
84498ebffffffff,20.0,0.0,0.0
84498edffffffff,6.0,0.0,0.0
8449901ffffffff,2.0,0.0,0.0
8449903ffffffff,4.0,0.0,0.0
8449909ffffffff,2.0,0.0,0.0
844990bffffffff,5.0,0.0,0.0
844990dffffffff,3.0,0.0,0.0
8449911ffffffff,4.0,0.0,0.0
8449913ffffffff,2.0,0.0,0.0
8449917ffffffff,2.0,0.0,0.0
8449919ffffffff,2.0,0.0,0.0
844991dffffffff,6.0,0.0,0.0
8449941ffffffff,1.0,0.0,0.0
8449943ffffffff,6.0,0.0,0.0
8449945ffffffff,2.0,0.0,0.0
844994bffffffff,43.0,0.0,0.0
8449951ffffffff,11.0,0.0,0.0
8449953ffffffff,17.0,0.0,0.0
8449955ffffffff,4.0,0.0,0.0
8449959ffffffff,834.0,53.0,0.0
844995bffffffff,199.0,35.0,0.0
844995dffffffff,23.0,0.0,0.0
8449961ffffffff,16.0,0.0,0.0
8449963ffffffff,209.0,7.0,0.0
8449969ffffffff,15.0,0.0,0.0
844996bffffffff,12.0,0.0,0.0
8449981ffffffff,4.0,0.0,0.0
8449987ffffffff,16.0,0.0,0.0
84499b1ffffffff,1.0,0.0,0.0
84499b3ffffffff,2.0,0.0,0.0
84499b5ffffffff,1.0,0.0,0.0
84499c1ffffffff,13.0,0.0,0.0
84499c5ffffffff,44.0,0.0,0.0
84499c9ffffffff,2.0,0.0,0.0
84499cbffffffff,2.0,0.0,0.0
84499cdffffffff,6.0,0.0,0.0
84499d5ffffffff,2.0,0.0,0.0
84499dbffffffff,11.0,0.0,0.0
84499e9ffffffff,2.0,0.0,0.0
84499ebffffffff,2.0,0.0,0.0
8449a17ffffffff,1.0,0.0,0.0
8449a21ffffffff,2.0,0.0,0.0
8449a23ffffffff,2.0,0.0,0.0
8449a27ffffffff,6.0,0.0,0.0
8449a2bffffffff,6.0,0.0,0.0
8449a81ffffffff,10.0,0.0,0.0
8449a83ffffffff,28.0,0.0,0.0
8449a85ffffffff,128.0,0.0,0.0
8449a87ffffffff,5.0,0.0,0.0
8449a89ffffffff,9.0,0.0,0.0
8449a8bffffffff,10.0,0.0,0.0
8449a8dffffffff,51.0,0.0,0.0
8449a91ffffffff,51.0,0.0,0.0
8449a93ffffffff,36.0,0.0,0.0
8449a95ffffffff,1.0,0.0,0.0
8449a97ffffffff,15.0,0.0,0.0
8449a99ffffffff,2.0,0.0,0.0
8449a9bffffffff,8.0,0.0,0.0
8449aa1ffffffff,24.0,0.0,0.0
8449aa3ffffffff,99.0,0.0,0.0
8449aa5ffffffff,1.0,0.0,0.0
8449aa7ffffffff,4.0,0.0,0.0
8449aa9ffffffff,4.0,0.0,0.0
8449aabffffffff,7.0,0.0,0.0
8449ab1ffffffff,79.0,0.0,0.0
8449ab3ffffffff,8.0,0.0,0.0
8449ab5ffffffff,49.0,0.0,0.0
8449abbffffffff,2.0,0.0,0.0
8449abdffffffff,5.0,0.0,0.0
8449ad5ffffffff,4.0,0.0,0.0
8449ad7ffffffff,3.0,0.0,0.0
8449ae1ffffffff,1.0,0.0,0.0
8449ae3ffffffff,4.0,0.0,0.0
8449ae9ffffffff,1.0,0.0,0.0
8449b0bffffffff,2.0,0.0,0.0
8449b19ffffffff,7.0,0.0,0.0
8449b1dffffffff,8.0,0.0,0.0
8449b2dffffffff,20.0,0.0,0.0
8449b31ffffffff,2.0,0.0,0.0
8449b33ffffffff,80.0,0.0,0.0
8449b35ffffffff,2.0,0.0,0.0
8449b37ffffffff,26.0,0.0,0.0
8449b3bffffffff,8.0,0.0,0.0
8449b47ffffffff,2.0,0.0,0.0
8449b53ffffffff,1.0,0.0,0.0
8449b57ffffffff,5.0,0.0,0.0
8449b63ffffffff,2.0,0.0,0.0
8449b67ffffffff,3.0,0.0,0.0
846d141ffffffff,1.0,0.0,0.0
846d159ffffffff,12.0,0.0,0.0
846d15dffffffff,9.0,0.0,0.0
846d303ffffffff,4.0,0.0,0.0
846d305ffffffff,114.0,11.0,0.0
846d307ffffffff,12.0,0.0,0.0
