cell_id,Passer domesticus,Passer domesticus [domesticus Group],Passer domesticus [indicus Group]
8366a0fffffffff,9.0,0.0,0.0
8366a5fffffffff,16.0,0.0,0.0
8366b0fffffffff,1.0,0.0,0.0
8366b1fffffffff,1.0,0.0,0.0
8366b4fffffffff,2.0,0.0,0.0
8366b5fffffffff,21.0,0.0,0.0
8366d3fffffffff,8.0,0.0,0.0
836732fffffffff,25.0,0.0,0.0
836736fffffffff,7.0,0.0,0.0
836740fffffffff,2.0,0.0,0.0
836741fffffffff,1.0,0.0,0.0
836743fffffffff,5.0,0.0,0.0
836744fffffffff,32.0,0.0,0.0
83674cfffffffff,7.0,0.0,0.0
836751fffffffff,2.0,0.0,0.0
836752fffffffff,9.0,0.0,0.0
836753fffffffff,5.0,0.0,0.0
836755fffffffff,5.0,0.0,0.0
836769fffffffff,2.0,0.0,0.0
836773fffffffff,5.0,0.0,0.0
83678bfffffffff,5.0,0.0,0.0
83679afffffffff,1.0,0.0,0.0
836a5afffffffff,6.0,0.0,0.0
836ac9fffffffff,3.0,0.0,0.0
836aeefffffffff,1.0,0.0,0.0
836d04fffffffff,2.0,0.0,0.0
836d23fffffffff,2.0,0.0,0.0
836d25fffffffff,2.0,0.0,0.0
836d28fffffffff,3.0,0.0,0.0
836d29fffffffff,3.0,0.0,0.0
836d2bfffffffff,1.0,0.0,0.0
836d32fffffffff,1.0,0.0,0.0
836d69fffffffff,3.0,0.0,0.0
8372dafffffffff,2.0,0.0,0.0
837509fffffffff,1.0,0.0,0.0
83750dfffffffff,3.0,0.0,0.0
837a40fffffffff,1.0,0.0,0.0
837a4cfffffffff,5.0,0.0,0.0
837a59fffffffff,5.0,0.0,0.0
837a6afffffffff,5.0,0.0,0.0
837a6bfffffffff,2.0,0.0,0.0
837b48fffffffff,29.0,0.0,0.0
837b4afffffffff,16.0,0.0,0.0
837b4cfffffffff,237.0,0.0,0.0
837b4efffffffff,22.0,0.0,0.0
837b6afffffffff,6.0,0.0,0.0
838023fffffffff,2.0,0.0,0.0
838142fffffffff,1.0,0.0,0.0
8382e3fffffffff,3.0,0.0,0.0
8382f2fffffffff,3.0,0.0,0.0
838b42fffffffff,1.0,0.0,0.0
838b61fffffffff,1.0,0.0,0.0
838f0dfffffffff,1.0,0.0,0.0
839450fffffffff,1.0,0.0,0.0
839c8afffffffff,2.0,0.0,0.0
839caafffffffff,3.0,0.0,0.0
839caefffffffff,2.0,0.0,0.0
839e02fffffffff,1.0,0.0,0.0
839e22fffffffff,1.0,0.0,0.0
83a204fffffffff,2.0,0.0,0.0
83a231fffffffff,2.0,0.0,0.0
83a318fffffffff,3.0,0.0,0.0
83a31cfffffffff,1.0,0.0,0.0
83a31dfffffffff,13.0,0.0,0.0
83a376fffffffff,4.0,0.0,0.0
83a835fffffffff,2.0,0.0,0.0
83a92cfffffffff,1.0,0.0,0.0
83a94efffffffff,3.0,0.0,0.0
83a961fffffffff,13.0,0.0,0.0
83a965fffffffff,10.0,0.0,0.0
83a96cfffffffff,7.0,0.0,0.0
83ada0fffffffff,1.0,0.0,0.0
83b248fffffffff,24.0,0.0,0.0
83b249fffffffff,48.0,0.0,0.0
83b24bfffffffff,14.0,0.0,0.0
83b24cfffffffff,2.0,0.0,0.0
83b24dfffffffff,1249.0,0.0,0.0
83b261fffffffff,1.0,0.0,0.0
83b268fffffffff,9.0,0.0,0.0
83b269fffffffff,11.0,0.0,0.0
83b26afffffffff,2.0,0.0,0.0
83b26bfffffffff,15.0,0.0,0.0
83b26dfffffffff,14.0,0.0,0.0
83b270fffffffff,2.0,0.0,0.0
83b275fffffffff,1.0,0.0,0.0
83b299fffffffff,2.0,0.0,0.0
83b2c0fffffffff,2.0,0.0,0.0
83b2c4fffffffff,4.0,0.0,0.0
83b2c5fffffffff,2.0,0.0,0.0
83b2d8fffffffff,2.0,0.0,0.0
83b304fffffffff,2.0,0.0,0.0
83b32cfffffffff,7.0,0.0,0.0
83bb09fffffffff,19.0,0.0,0.0
83bb0dfffffffff,2.0,0.0,0.0
83bb29fffffffff,1.0,0.0,0.0
83bb2bfffffffff,2.0,0.0,0.0
83bb2dfffffffff,2.0,0.0,0.0
83bb36fffffffff,2.0,0.0,0.0
83bb50fffffffff,9.0,0.0,0.0
83bb51fffffffff,2.0,0.0,0.0
83bb56fffffffff,2.0,0.0,0.0
83bcc3fffffffff,2.0,0.0,0.0
83bcd0fffffffff,1.0,0.0,0.0
83bcd1fffffffff,1.0,0.0,0.0
83bcd2fffffffff,2.0,0.0,0.0
83bcd6fffffffff,1.0,0.0,0.0
83be08fffffffff,3.0,0.0,0.0
83be0cfffffffff,6.0,0.0,0.0
83be0dfffffffff,1.0,0.0,0.0
83be43fffffffff,2.0,0.0,0.0
83be44fffffffff,1.0,0.0,0.0
83be45fffffffff,1.0,0.0,0.0
83be63fffffffff,10.0,0.0,0.0
83be6afffffffff,1.0,0.0,0.0
83be6efffffffff,5.0,0.0,0.0
83be72fffffffff,22.0,0.0,0.0
83be74fffffffff,4.0,0.0,0.0
83be8dfffffffff,5.0,0.0,0.0
83bee1fffffffff,1.0,0.0,0.0
83bef5fffffffff,2.0,0.0,0.0
83bf48fffffffff,2.0,0.0,0.0
83bf4bfffffffff,2.0,0.0,0.0
83bf4cfffffffff,4.0,0.0,0.0
83c2c2fffffffff,1.0,0.0,0.0
83c2c5fffffffff,22.0,0.0,0.0
83c2c9fffffffff,76.0,0.0,0.0
83c2cdfffffffff,61.0,0.0,0.0
83c2d0fffffffff,15.0,0.0,0.0
83c2e3fffffffff,2.0,0.0,0.0
83c2e9fffffffff,55.0,0.0,0.0
83c2ebfffffffff,34.0,0.0,0.0
83c2f1fffffffff,1.0,0.0,0.0
83c34bfffffffff,12.0,0.0,0.0
83c350fffffffff,2.0,0.0,0.0
83ce88fffffffff,2.0,0.0,0.0
83ce9cfffffffff,2.0,0.0,0.0
83cf12fffffffff,6.0,0.0,0.0
83d44dfffffffff,2.0,0.0,0.0
83da80fffffffff,2.0,0.0,0.0
83da84fffffffff,5.0,0.0,0.0
83da85fffffffff,1.0,0.0,0.0
83da86fffffffff,2.0,0.0,0.0
83da92fffffffff,2.0,0.0,0.0
83da95fffffffff,2.0,0.0,0.0
83de70fffffffff,2.0,0.0,0.0
83df45fffffffff,19.0,0.0,0.0
83df68fffffffff,5.0,0.0,0.0
83df69fffffffff,4.0,0.0,0.0
83df6afffffffff,2.0,0.0,0.0
