cell_id,Catharus guttatus,Catharus guttatus [guttatus Group],Catharus guttatus [auduboni Group],Catharus guttatus faxoni/crymophilus
842bab5ffffffff,5.0,0.0,0.0,0.0
842bab7ffffffff,24.0,0.0,0.0,2.0
842bab9ffffffff,6.0,0.0,0.0,5.0
842babbffffffff,3.0,0.0,0.0,0.0
842babdffffffff,5.0,0.0,0.0,0.0
842bac3ffffffff,3.0,0.0,0.0,0.0
842bac5ffffffff,31.0,0.0,0.0,0.0
842bacdffffffff,1.0,0.0,0.0,0.0
842bad5ffffffff,1.0,0.0,0.0,0.0
842bae7ffffffff,2.0,0.0,0.0,0.0
842bb27ffffffff,2.0,0.0,0.0,0.0
842bb37ffffffff,6.0,0.0,0.0,0.0
8435a8dffffffff,8.0,0.0,0.0,0.0
8444133ffffffff,3.0,0.0,0.0,0.0
8444137ffffffff,2.0,0.0,0.0,0.0
8444165ffffffff,2.0,0.0,0.0,0.0
844416bffffffff,1.0,0.0,0.0,0.0
84441a1ffffffff,8.0,0.0,0.0,8.0
84441a5ffffffff,1.0,0.0,0.0,1.0
84441a7ffffffff,2.0,0.0,0.0,0.0
84441a9ffffffff,2.0,0.0,0.0,0.0
84441abffffffff,19.0,0.0,0.0,9.0
84441adffffffff,2.0,0.0,0.0,0.0
84441e3ffffffff,1.0,0.0,0.0,0.0
84441e5ffffffff,11.0,0.0,0.0,3.0
84441e7ffffffff,8.0,0.0,0.0,0.0
8444401ffffffff,5.0,0.0,0.0,0.0
8444409ffffffff,5.0,0.0,0.0,0.0
844440dffffffff,12.0,0.0,0.0,0.0
8444413ffffffff,2.0,0.0,0.0,0.0
844442dffffffff,1.0,0.0,0.0,0.0
8444459ffffffff,5.0,0.0,0.0,0.0
844445bffffffff,3.0,0.0,0.0,0.0
844445dffffffff,2.0,0.0,0.0,0.0
8444463ffffffff,2.0,0.0,0.0,0.0
8444467ffffffff,1.0,0.0,0.0,0.0
844448dffffffff,1.0,0.0,0.0,0.0
844449bffffffff,2.0,0.0,0.0,0.0
844449dffffffff,2.0,0.0,0.0,0.0
84444c3ffffffff,1.0,0.0,0.0,0.0
84444c7ffffffff,1.0,0.0,0.0,0.0
84444c9ffffffff,3.0,0.0,0.0,0.0
84444cdffffffff,4.0,0.0,0.0,0.0
8444525ffffffff,1.0,0.0,0.0,0.0
8444529ffffffff,5.0,0.0,0.0,0.0
844452dffffffff,4.0,0.0,0.0,0.0
8444555ffffffff,2.0,0.0,0.0,0.0
844455bffffffff,3.0,0.0,0.0,0.0
8444633ffffffff,15.0,0.0,0.0,0.0
84446a5ffffffff,6.0,0.0,0.0,0.0
84446c5ffffffff,10.0,0.0,0.0,0.0
84446c9ffffffff,6.0,0.0,0.0,0.0
84446cbffffffff,1.0,0.0,0.0,0.0
84446d1ffffffff,6.0,0.0,0.0,0.0
84446d3ffffffff,1.0,0.0,0.0,0.0
84446edffffffff,16.0,0.0,0.0,0.0
8444731ffffffff,2.0,0.0,0.0,0.0
844473bffffffff,13.0,0.0,0.0,0.0
844484bffffffff,11.0,0.0,0.0,0.0
8444a13ffffffff,2.0,0.0,0.0,0.0
8444a2dffffffff,3.0,0.0,0.0,0.0
8444a5bffffffff,2.0,0.0,0.0,0.0
8444a8dffffffff,2.0,0.0,0.0,0.0
8444a97ffffffff,2.0,0.0,0.0,0.0
8444abbffffffff,2.0,0.0,0.0,0.0
8444ad9ffffffff,3.0,0.0,0.0,0.0
8444ae9ffffffff,2.0,0.0,0.0,0.0
8444b57ffffffff,1.0,0.0,0.0,0.0
8444c0bffffffff,6.0,0.0,0.0,0.0
8444c13ffffffff,2.0,0.0,0.0,0.0
8444c1bffffffff,2.0,0.0,0.0,0.0
8444c23ffffffff,3.0,0.0,0.0,0.0
8444c25ffffffff,1.0,0.0,0.0,0.0
8444c27ffffffff,1.0,0.0,0.0,0.0
8444c3bffffffff,2.0,0.0,0.0,0.0
8444c83ffffffff,4.0,0.0,0.0,0.0
8444c99ffffffff,8.0,0.0,0.0,0.0
8444c9dffffffff,2.0,0.0,0.0,0.0
8444ca1ffffffff,27.0,0.0,0.0,0.0
8444ca5ffffffff,1.0,0.0,0.0,0.0
8444cabffffffff,6.0,0.0,0.0,0.0
8444cb3ffffffff,1.0,0.0,0.0,0.0
8444cb9ffffffff,2.0,0.0,0.0,0.0
8444cbdffffffff,9.0,0.0,0.0,0.0
8444cc1ffffffff,1.0,0.0,0.0,0.0
8444cc5ffffffff,4.0,0.0,0.0,0.0
8444cc9ffffffff,3.0,0.0,0.0,0.0
8444ccbffffffff,2.0,0.0,0.0,0.0
8444ccdffffffff,4.0,0.0,0.0,0.0
8444cd3ffffffff,2.0,0.0,0.0,0.0
8444cd5ffffffff,3.0,0.0,0.0,0.0
8444cd7ffffffff,3.0,0.0,0.0,0.0
8444ce7ffffffff,1.0,0.0,0.0,0.0
8444d01ffffffff,11.0,0.0,0.0,0.0
8444d03ffffffff,6.0,0.0,0.0,0.0
8444d07ffffffff,15.0,0.0,0.0,6.0
8444d0bffffffff,2.0,0.0,0.0,0.0
8444d17ffffffff,4.0,0.0,0.0,0.0
8444d23ffffffff,1.0,0.0,0.0,1.0
8444d2bffffffff,2.0,0.0,0.0,2.0
8444d3bffffffff,3.0,0.0,0.0,2.0
8444d51ffffffff,3.0,0.0,0.0,0.0
8444d5dffffffff,4.0,0.0,0.0,0.0
8444d85ffffffff,9.0,0.0,0.0,0.0
8444d87ffffffff,2.0,0.0,0.0,0.0
8444d91ffffffff,2.0,0.0,0.0,0.0
8444d93ffffffff,2.0,0.0,0.0,0.0
8444d97ffffffff,35.0,0.0,0.0,0.0
8444d9dffffffff,7.0,0.0,0.0,0.0
8444dabffffffff,4.0,0.0,0.0,0.0
8444dc5ffffffff,2.0,0.0,0.0,2.0
8444dd1ffffffff,8.0,0.0,0.0,0.0
8444dd5ffffffff,4.0,0.0,0.0,0.0
8444de9ffffffff,1.0,0.0,0.0,0.0
8444e05ffffffff,2.0,0.0,0.0,0.0
8444e33ffffffff,1.0,0.0,0.0,0.0
8444e47ffffffff,2.0,0.0,0.0,0.0
8444e51ffffffff,3.0,0.0,0.0,0.0
8444e57ffffffff,2.0,0.0,0.0,0.0
8444e67ffffffff,2.0,0.0,0.0,2.0
8444e83ffffffff,8.0,0.0,0.0,0.0
8444e93ffffffff,2.0,0.0,0.0,0.0
8444e97ffffffff,3.0,0.0,0.0,0.0
8444f03ffffffff,2.0,0.0,0.0,2.0
8444f05ffffffff,3.0,0.0,0.0,1.0
8444f07ffffffff,8.0,0.0,0.0,3.0
8444f09ffffffff,1.0,0.0,0.0,1.0
8444f0dffffffff,2.0,0.0,0.0,0.0
8444f37ffffffff,8.0,0.0,0.0,0.0
8444f3dffffffff,2.0,0.0,0.0,0.0
8444f43ffffffff,11.0,0.0,0.0,2.0
8444f53ffffffff,2.0,0.0,0.0,0.0
8444f55ffffffff,6.0,0.0,0.0,0.0
8444f57ffffffff,5.0,0.0,0.0,0.0
8444f5dffffffff,4.0,0.0,0.0,0.0
8444f63ffffffff,4.0,0.0,0.0,0.0
844505dffffffff,2.0,0.0,0.0,0.0
8445087ffffffff,3.0,0.0,0.0,0.0
8445093ffffffff,4.0,0.0,0.0,0.0
844509bffffffff,15.0,0.0,0.0,0.0
84450a3ffffffff,3.0,0.0,0.0,0.0
84450e3ffffffff,2.0,0.0,0.0,0.0
8445215ffffffff,3.0,0.0,0.0,0.0
8445237ffffffff,1.0,0.0,0.0,0.0
8445245ffffffff,4.0,0.0,0.0,0.0
8445287ffffffff,8.0,0.0,0.0,0.0
84452adffffffff,2.0,0.0,0.0,0.0
84452b9ffffffff,2.0,0.0,0.0,0.0
84452e1ffffffff,6.0,0.0,0.0,0.0
84452edffffffff,1.0,0.0,0.0,0.0
844805bffffffff,2.0,0.0,0.0,0.0
844814bffffffff,3.0,0.0,0.0,0.0
8448233ffffffff,2.0,0.0,0.0,0.0
84482e5ffffffff,10.0,0.0,0.0,0.0
84482e7ffffffff,1.0,0.0,0.0,0.0
8448337ffffffff,12.0,0.0,0.0,0.0
8448347ffffffff,2.0,0.0,0.0,0.0
8448361ffffffff,2.0,0.0,0.0,0.0
844836dffffffff,2.0,2.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0,0.0
84484a5ffffffff,6.0,0.0,0.0,0.0
8448599ffffffff,1.0,0.0,0.0,0.0
84485a7ffffffff,1.0,0.0,0.0,0.0
84485b3ffffffff,4.0,0.0,0.0,0.0
84485b5ffffffff,1.0,0.0,0.0,0.0
84485bbffffffff,2.0,0.0,0.0,0.0
84485d3ffffffff,2.0,0.0,1.0,0.0
84485e7ffffffff,3.0,3.0,0.0,0.0
8448717ffffffff,1.0,0.0,0.0,0.0
8448723ffffffff,2.0,0.0,0.0,0.0
844873bffffffff,2.0,0.0,2.0,0.0
844880dffffffff,4.0,0.0,0.0,0.0
8448831ffffffff,1.0,0.0,0.0,0.0
8448837ffffffff,3.0,0.0,0.0,0.0
84488b9ffffffff,1.0,0.0,0.0,0.0
8448907ffffffff,2.0,0.0,0.0,0.0
844890bffffffff,14.0,0.0,0.0,0.0
8448913ffffffff,2.0,0.0,0.0,0.0
8448923ffffffff,4.0,0.0,0.0,0.0
844893bffffffff,1.0,0.0,0.0,0.0
844893dffffffff,7.0,0.0,0.0,0.0
8448953ffffffff,2.0,0.0,0.0,0.0
8448955ffffffff,20.0,0.0,0.0,0.0
84489a9ffffffff,3.0,0.0,0.0,0.0
84489abffffffff,2.0,0.0,0.0,0.0
84489adffffffff,2.0,0.0,0.0,0.0
84489c1ffffffff,9.0,0.0,0.0,0.0
84489c3ffffffff,6.0,0.0,0.0,0.0
84489c5ffffffff,9.0,0.0,0.0,0.0
84489cbffffffff,1.0,0.0,0.0,1.0
84489d3ffffffff,5.0,0.0,4.0,1.0
84489d9ffffffff,8.0,0.0,0.0,0.0
84489ddffffffff,6.0,0.0,0.0,0.0
84489e3ffffffff,7.0,0.0,0.0,0.0
84489ebffffffff,2.0,0.0,0.0,0.0
8448a21ffffffff,4.0,0.0,0.0,0.0
8448a29ffffffff,1.0,0.0,0.0,1.0
8448a67ffffffff,2.0,0.0,0.0,0.0
8448ab7ffffffff,9.0,0.0,6.0,0.0
8448b23ffffffff,44.0,0.0,1.0,2.0
8448b39ffffffff,2.0,0.0,0.0,0.0
8448b3dffffffff,1.0,0.0,0.0,0.0
8448c05ffffffff,2.0,2.0,0.0,0.0
8448c11ffffffff,1.0,0.0,0.0,0.0
8448c13ffffffff,12.0,0.0,11.0,0.0
8448c19ffffffff,1.0,0.0,0.0,0.0
8448c59ffffffff,40.0,2.0,25.0,0.0
8448c5bffffffff,16.0,0.0,16.0,0.0
8448ca1ffffffff,3.0,0.0,0.0,0.0
8448cd9ffffffff,8.0,0.0,0.0,0.0
8448d2dffffffff,1.0,0.0,0.0,0.0
8448d33ffffffff,3.0,0.0,0.0,0.0
8448d35ffffffff,4.0,0.0,0.0,0.0
8448d37ffffffff,5.0,1.0,2.0,0.0
8448d43ffffffff,7.0,3.0,2.0,0.0
8448d4bffffffff,5.0,0.0,3.0,0.0
8448d81ffffffff,2.0,0.0,0.0,0.0
8448d83ffffffff,2.0,0.0,0.0,0.0
8448d87ffffffff,9.0,0.0,0.0,0.0
8448d89ffffffff,8.0,0.0,0.0,0.0
8448da5ffffffff,2.0,0.0,0.0,0.0
8448dabffffffff,2.0,0.0,0.0,0.0
8448db3ffffffff,1.0,0.0,1.0,0.0
8448dc3ffffffff,5.0,0.0,0.0,0.0
8448dd3ffffffff,4.0,0.0,0.0,0.0
8448de3ffffffff,2.0,0.0,0.0,0.0
8448e15ffffffff,2.0,0.0,0.0,0.0
8448e37ffffffff,7.0,0.0,0.0,0.0
8448e4dffffffff,3.0,0.0,0.0,0.0
8448e61ffffffff,2.0,0.0,0.0,0.0
8448e63ffffffff,1.0,0.0,0.0,0.0
8448e81ffffffff,10.0,1.0,2.0,0.0
8448e85ffffffff,59.0,1.0,4.0,0.0
8448e87ffffffff,2.0,0.0,0.0,0.0
8448e89ffffffff,2.0,0.0,0.0,0.0
8448e8dffffffff,74.0,1.0,21.0,0.0
8448e93ffffffff,2.0,2.0,0.0,0.0
8448e97ffffffff,7.0,4.0,0.0,0.0
8448ea1ffffffff,23.0,0.0,16.0,0.0
8448eabffffffff,5.0,0.0,0.0,0.0
8448eadffffffff,43.0,0.0,20.0,0.0
8448eb1ffffffff,2.0,0.0,0.0,0.0
8448eb3ffffffff,4.0,0.0,0.0,0.0
8448eb5ffffffff,4.0,0.0,0.0,0.0
8448eb7ffffffff,5.0,0.0,0.0,0.0
8448ec7ffffffff,14.0,1.0,1.0,0.0
8448ed3ffffffff,6.0,0.0,0.0,0.0
8448ee3ffffffff,11.0,0.0,0.0,0.0
8448ee9ffffffff,17.0,0.0,9.0,0.0
8448eebffffffff,43.0,4.0,4.0,0.0
8448f21ffffffff,19.0,0.0,12.0,0.0
8449827ffffffff,4.0,0.0,0.0,0.0
8449829ffffffff,4.0,0.0,0.0,0.0
844982bffffffff,1.0,0.0,0.0,0.0
844983dffffffff,1.0,0.0,0.0,0.0
8449959ffffffff,5.0,0.0,0.0,0.0
8449963ffffffff,3.0,0.0,0.0,0.0
8449967ffffffff,2.0,0.0,0.0,0.0
844996bffffffff,2.0,0.0,0.0,0.0
8449987ffffffff,2.0,0.0,0.0,2.0
84499c9ffffffff,2.0,0.0,0.0,0.0
8449aa1ffffffff,2.0,2.0,0.0,0.0
844cb3dffffffff,5.0,0.0,0.0,0.0
846d05bffffffff,10.0,0.0,10.0,0.0
846d23bffffffff,6.0,0.0,2.0,0.0
846d281ffffffff,2.0,0.0,0.0,0.0
846d283ffffffff,7.0,0.0,2.0,0.0
846d287ffffffff,2.0,0.0,0.0,0.0
846d291ffffffff,5.0,0.0,0.0,0.0
846d2d3ffffffff,2.0,0.0,0.0,0.0
846d32bffffffff,14.0,0.0,5.0,0.0
846d337ffffffff,3.0,0.0,1.0,0.0
846d367ffffffff,3.0,0.0,0.0,0.0
