cell_id,Cardellina pusilla,Cardellina pusilla pileolata,Cardellina pusilla pusilla,Cardellina pusilla chryseola
834895fffffffff,3.0,0.0,0.0,0.0
834898fffffffff,9.0,0.0,0.0,0.0
83489cfffffffff,14.0,0.0,0.0,0.0
83489efffffffff,33.0,0.0,0.0,0.0
8348a2fffffffff,5.0,0.0,0.0,0.0
8348abfffffffff,4.0,0.0,0.0,0.0
8348b2fffffffff,28.0,0.0,0.0,0.0
8348b3fffffffff,8.0,0.0,0.0,0.0
8348c0fffffffff,20.0,0.0,0.0,0.0
8348c1fffffffff,24.0,0.0,0.0,0.0
8348c2fffffffff,1.0,0.0,0.0,0.0
8348c4fffffffff,1.0,0.0,0.0,0.0
8348c5fffffffff,20.0,9.0,0.0,0.0
8348c6fffffffff,19.0,1.0,0.0,0.0
8348c8fffffffff,8.0,2.0,0.0,0.0
8348c9fffffffff,1.0,0.0,0.0,0.0
8348cafffffffff,3.0,0.0,0.0,3.0
8348cbfffffffff,8.0,7.0,0.0,1.0
8348ccfffffffff,15.0,5.0,0.0,0.0
8348cdfffffffff,4.0,0.0,0.0,0.0
8348cefffffffff,4.0,0.0,0.0,0.0
8348d0fffffffff,24.0,0.0,0.0,0.0
8348d1fffffffff,10.0,0.0,0.0,0.0
8348d2fffffffff,4.0,0.0,0.0,0.0
8348d3fffffffff,23.0,0.0,0.0,4.0
8348d4fffffffff,20.0,0.0,0.0,0.0
8348d5fffffffff,1.0,0.0,0.0,0.0
8348d6fffffffff,4.0,0.0,0.0,0.0
8348d8fffffffff,108.0,0.0,0.0,4.0
8348dafffffffff,15.0,2.0,0.0,0.0
8348dbfffffffff,4.0,0.0,0.0,0.0
8348dcfffffffff,7.0,0.0,0.0,0.0
8348ddfffffffff,2.0,0.0,0.0,0.0
8348defffffffff,7.0,0.0,0.0,1.0
8348e1fffffffff,1.0,0.0,0.0,0.0
8348e3fffffffff,27.0,0.0,0.0,0.0
8348e4fffffffff,2.0,0.0,0.0,0.0
8348e8fffffffff,597.0,18.0,0.0,30.0
8348e9fffffffff,56.0,0.0,0.0,0.0
8348eafffffffff,8.0,1.0,0.0,0.0
8348ebfffffffff,64.0,0.0,0.0,0.0
8348ecfffffffff,339.0,4.0,0.0,3.0
8348edfffffffff,5.0,0.0,0.0,0.0
8348eefffffffff,147.0,26.0,0.0,5.0
8348f2fffffffff,24.0,1.0,0.0,0.0
8348f6fffffffff,6.0,0.0,0.0,0.0
834980fffffffff,1.0,0.0,0.0,1.0
834982fffffffff,1.0,0.0,0.0,0.0
834983fffffffff,5.0,0.0,0.0,2.0
834986fffffffff,8.0,8.0,0.0,0.0
834988fffffffff,1.0,0.0,0.0,0.0
83498cfffffffff,4.0,0.0,2.0,0.0
834990fffffffff,12.0,3.0,3.0,0.0
834991fffffffff,3.0,0.0,0.0,0.0
834992fffffffff,4.0,0.0,0.0,0.0
834994fffffffff,12.0,0.0,0.0,0.0
834995fffffffff,71.0,62.0,0.0,1.0
834996fffffffff,115.0,0.0,2.0,2.0
834998fffffffff,2.0,0.0,0.0,0.0
83499cfffffffff,1.0,0.0,0.0,0.0
8349a3fffffffff,2.0,0.0,2.0,0.0
8349a9fffffffff,6.0,0.0,0.0,6.0
8349b1fffffffff,56.0,0.0,56.0,0.0
8349b2fffffffff,16.0,0.0,0.0,16.0
8349b3fffffffff,4.0,2.0,0.0,2.0
8349b5fffffffff,7.0,0.0,7.0,0.0
8349b6fffffffff,2.0,0.0,0.0,2.0
834cc0fffffffff,22.0,0.0,0.0,0.0
834ceefffffffff,1.0,0.0,0.0,0.0
836612fffffffff,2.0,0.0,0.0,0.0
83661bfffffffff,10.0,0.0,0.0,0.0
8366a3fffffffff,1.0,0.0,0.0,0.0
8366a5fffffffff,13.0,0.0,0.0,0.0
8366b4fffffffff,22.0,0.0,0.0,0.0
8366b5fffffffff,101.0,0.0,0.0,0.0
8366c2fffffffff,1.0,0.0,0.0,0.0
8366d3fffffffff,1.0,0.0,0.0,0.0
8366defffffffff,3.0,0.0,0.0,0.0
8366e0fffffffff,3.0,0.0,0.0,0.0
8366e6fffffffff,10.0,0.0,0.0,0.0
8366f1fffffffff,13.0,0.0,0.0,0.0
836725fffffffff,2.0,0.0,0.0,0.0
836736fffffffff,2.0,0.0,0.0,0.0
83679afffffffff,4.0,0.0,0.0,0.0
836d05fffffffff,9.0,2.0,7.0,0.0
836d21fffffffff,14.0,0.0,2.0,0.0
836d23fffffffff,17.0,0.0,5.0,2.0
836d25fffffffff,2.0,0.0,0.0,0.0
836d28fffffffff,1.0,0.0,0.0,0.0
836d29fffffffff,11.0,0.0,0.0,6.0
836d2afffffffff,4.0,0.0,0.0,2.0
836d2bfffffffff,7.0,0.0,0.0,0.0
836d2dfffffffff,19.0,0.0,0.0,19.0
836d30fffffffff,7.0,3.0,0.0,2.0
836d32fffffffff,62.0,38.0,1.0,21.0
836d33fffffffff,4.0,4.0,0.0,0.0
836d34fffffffff,12.0,0.0,0.0,0.0
836d35fffffffff,68.0,34.0,12.0,5.0
836d61fffffffff,1.0,0.0,0.0,0.0
836d64fffffffff,7.0,0.0,0.0,0.0
836d65fffffffff,5.0,0.0,0.0,0.0
836d68fffffffff,26.0,0.0,0.0,0.0
836d69fffffffff,43.0,4.0,0.0,0.0
836d6afffffffff,2.0,0.0,0.0,0.0
836d6bfffffffff,9.0,0.0,0.0,0.0
836d6dfffffffff,3.0,0.0,0.0,0.0
836d74fffffffff,3.0,0.0,0.0,0.0
