cell_id,Branta bernicla,Branta bernicla bernicla,Branta bernicla hrota,Branta bernicla nigricans,Branta bernicla (Gray-bellied),Branta bernicla bernicla x nigricans,Branta bernicla hrota x nigricans
821f77fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
821f87fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821f8ffffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
821fa7fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8222dffffffffff,4.0,0.0,0.0,3.0,0.0,0.0,0.0
8222effffffffff,60.0,0.0,0.0,15.0,0.0,0.0,0.0
822607fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82261ffffffffff,4.0,0.0,1.0,0.0,0.0,0.0,0.0
82262ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82264ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822657fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822667fffffffff,123.0,0.0,30.0,0.0,0.0,0.0,0.0
82266ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822687fffffffff,205.0,0.0,0.0,93.0,0.0,0.0,0.0
82268ffffffffff,162.0,0.0,4.0,53.0,3.0,0.0,0.0
822697fffffffff,13.0,0.0,0.0,7.0,0.0,0.0,0.0
8226affffffffff,30.0,0.0,5.0,14.0,0.0,0.0,0.0
8226d7fffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
8226dffffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
82274ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
822757fffffffff,22.0,0.0,9.0,0.0,0.0,0.0,0.0
82275ffffffffff,38.0,0.0,8.0,0.0,0.0,0.0,0.0
822767fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82276ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
822807fffffffff,20.0,0.0,0.0,5.0,0.0,0.0,0.0
822817fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
82281ffffffffff,40.0,0.0,0.0,10.0,0.0,0.0,0.0
822837fffffffff,654.0,0.0,2.0,81.0,2.0,0.0,0.0
822887fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
82288ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
822897fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8228affffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8228b7fffffffff,5.0,0.0,0.0,4.0,0.0,0.0,0.0
8228c7fffffffff,41.0,0.0,0.0,9.0,0.0,0.0,0.0
8228d7fffffffff,110.0,0.0,0.0,17.0,6.0,0.0,0.0
8228dffffffffff,82.0,0.0,0.0,7.0,4.0,0.0,0.0
8228e7fffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
8228f7fffffffff,164.0,0.0,0.0,19.0,0.0,0.0,0.0
822917fffffffff,64.0,0.0,0.0,10.0,0.0,0.0,0.0
82291ffffffffff,11.0,0.0,0.0,7.0,0.0,0.0,0.0
822987fffffffff,11.0,0.0,0.0,4.0,0.0,0.0,0.0
82298ffffffffff,42.0,0.0,0.0,12.0,0.0,0.0,0.0
8229a7fffffffff,984.0,0.0,0.0,283.0,0.0,0.0,0.0
8229affffffffff,180.0,0.0,0.0,150.0,0.0,0.0,0.0
8229b7fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
822a07fffffffff,29.0,0.0,15.0,0.0,0.0,0.0,0.0
822a17fffffffff,907.0,4.0,218.0,39.0,9.0,0.0,0.0
822a1ffffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
822a37fffffffff,437.0,0.0,91.0,8.0,0.0,0.0,0.0
822a4ffffffffff,25.0,0.0,0.0,1.0,0.0,0.0,0.0
822a87fffffffff,52.0,0.0,5.0,0.0,0.0,0.0,0.0
822a8ffffffffff,42.0,0.0,2.0,0.0,0.0,0.0,0.0
822a97fffffffff,187.0,0.0,0.0,0.0,0.0,0.0,0.0
822a9ffffffffff,5.0,0.0,3.0,0.0,0.0,0.0,0.0
822aa7fffffffff,230.0,0.0,107.0,0.0,0.0,0.0,0.0
822aaffffffffff,563.0,0.0,226.0,4.0,0.0,0.0,0.0
822ab7fffffffff,277.0,0.0,13.0,0.0,0.0,0.0,0.0
822ad7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822af7fffffffff,80.0,0.0,12.0,0.0,0.0,0.0,0.0
822b07fffffffff,16.0,0.0,2.0,0.0,0.0,0.0,0.0
822b0ffffffffff,52.0,0.0,3.0,0.0,0.0,0.0,0.0
822b17fffffffff,210.0,0.0,15.0,2.0,0.0,0.0,0.0
822b1ffffffffff,136.0,0.0,45.0,0.0,0.0,0.0,0.0
822b27fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,6.0,0.0,4.0,0.0,0.0,0.0,0.0
822b37fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,238.0,0.0,14.0,0.0,0.0,0.0,0.0
822b8ffffffffff,213.0,0.0,24.0,0.0,0.0,0.0,0.0
822b97fffffffff,31.0,0.0,5.0,0.0,0.0,0.0,0.0
822b9ffffffffff,653.0,0.0,96.0,0.0,0.0,0.0,0.0
822ba7fffffffff,159.0,0.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,344.0,0.0,2.0,0.0,0.0,0.0,0.0
822bb7fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
822f47fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82315ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82316ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8231affffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823427fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
82351ffffffffff,52.0,0.0,44.0,0.0,0.0,0.0,0.0
8235affffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
823907fffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,66.0,14.0,10.0,0.0,0.0,0.0,0.0
82391ffffffffff,23.0,7.0,2.0,0.0,0.0,0.0,0.0
823927fffffffff,115.0,34.0,27.0,0.0,0.0,0.0,0.0
82392ffffffffff,34.0,10.0,2.0,0.0,0.0,0.0,0.0
823937fffffffff,101.0,23.0,2.0,0.0,0.0,0.0,0.0
823957fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82396ffffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
823977fffffffff,7.0,3.0,0.0,0.0,0.0,0.0,0.0
82419ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,113.0,0.0,25.0,25.0,0.0,0.0,0.0
82441ffffffffff,5.0,0.0,2.0,0.0,0.0,0.0,0.0
824447fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,29.0,0.0,6.0,4.0,0.0,0.0,0.0
8244c7fffffffff,17.0,0.0,5.0,0.0,0.0,0.0,0.0
8244cffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,7.0,0.0,3.0,0.0,0.0,0.0,0.0
8244e7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,11.0,0.0,1.0,0.0,0.0,0.0,0.0
82458ffffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
82464ffffffffff,72.0,0.0,0.0,7.0,0.0,0.0,0.0
8247a7fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
824807fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,12.0,0.0,0.0,6.0,0.0,0.0,0.0
824837fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
824847fffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
824857fffffffff,15.0,0.0,0.0,4.0,0.0,0.0,0.0
82485ffffffffff,101.0,0.0,0.0,35.0,0.0,0.0,0.0
824877fffffffff,32.0,0.0,0.0,7.0,0.0,0.0,0.0
824897fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,9.0,0.0,0.0,4.0,0.0,0.0,0.0
8248d7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,107.0,0.0,0.0,21.0,0.0,0.0,0.0
8248effffffffff,26.0,0.0,0.0,9.0,0.0,0.0,0.0
825517fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
825537fffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
825d17fffffffff,117.0,0.0,0.0,2.0,0.0,0.0,0.0
826877fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
826d67fffffffff,24.0,0.0,0.0,12.0,0.0,0.0,0.0
