cell_id,Tyrannus savana,Tyrannus savana savana,Tyrannus savana monachus,Tyrannus savana sanctaemartae,Tyrannus savana circumdatus
83a85bfffffffff,10.0,0.0,0.0,0.0,0.0
83a85dfffffffff,359.0,0.0,0.0,0.0,0.0
83a85efffffffff,2.0,0.0,0.0,0.0,0.0
83a860fffffffff,19.0,0.0,0.0,0.0,0.0
83a862fffffffff,23.0,0.0,0.0,0.0,0.0
83a864fffffffff,11.0,0.0,0.0,0.0,0.0
83a865fffffffff,26.0,0.0,0.0,0.0,0.0
83a866fffffffff,2.0,0.0,0.0,0.0,0.0
83a86afffffffff,1.0,0.0,0.0,0.0,0.0
83a86dfffffffff,2.0,0.0,0.0,0.0,0.0
83a86efffffffff,9.0,0.0,0.0,0.0,0.0
83a870fffffffff,20.0,0.0,0.0,0.0,0.0
83a871fffffffff,4.0,0.0,0.0,0.0,0.0
83a872fffffffff,4.0,0.0,0.0,0.0,0.0
83a873fffffffff,43.0,0.0,0.0,0.0,0.0
83a875fffffffff,15.0,0.0,0.0,0.0,0.0
83a876fffffffff,21.0,0.0,0.0,0.0,0.0
83a880fffffffff,24.0,2.0,0.0,0.0,0.0
83a881fffffffff,96.0,39.0,0.0,0.0,0.0
83a882fffffffff,19.0,7.0,0.0,0.0,0.0
83a883fffffffff,3.0,0.0,0.0,0.0,0.0
83a884fffffffff,179.0,2.0,0.0,0.0,0.0
83a885fffffffff,6.0,3.0,0.0,0.0,0.0
83a886fffffffff,30.0,7.0,0.0,0.0,0.0
83a888fffffffff,4.0,0.0,0.0,0.0,0.0
83a889fffffffff,4.0,0.0,0.0,0.0,0.0
83a88bfffffffff,12.0,0.0,0.0,0.0,0.0
83a88cfffffffff,68.0,1.0,0.0,0.0,0.0
83a88dfffffffff,135.0,24.0,0.0,0.0,0.0
83a88efffffffff,100.0,9.0,0.0,0.0,0.0
83a891fffffffff,29.0,6.0,0.0,0.0,0.0
83a895fffffffff,9.0,2.0,0.0,0.0,0.0
83a8a0fffffffff,46.0,2.0,0.0,0.0,0.0
83a8a1fffffffff,387.0,42.0,0.0,0.0,0.0
83a8a2fffffffff,164.0,17.0,0.0,0.0,0.0
83a8a3fffffffff,60.0,6.0,0.0,0.0,0.0
83a8a5fffffffff,13.0,2.0,0.0,0.0,0.0
83a8a8fffffffff,17.0,2.0,0.0,0.0,0.0
83a8a9fffffffff,286.0,39.0,0.0,0.0,0.0
83a8aafffffffff,56.0,14.0,0.0,0.0,0.0
83a8abfffffffff,8.0,5.0,0.0,0.0,0.0
83a8acfffffffff,167.0,60.0,0.0,0.0,0.0
83a8adfffffffff,13.0,2.0,0.0,0.0,0.0
83a8aefffffffff,79.0,20.0,0.0,0.0,0.0
83a8b1fffffffff,12.0,1.0,0.0,0.0,0.0
83a8c0fffffffff,45.0,2.0,0.0,0.0,0.0
83a8c2fffffffff,214.0,78.0,0.0,0.0,0.0
83a8c4fffffffff,6.0,0.0,0.0,0.0,0.0
83a8c5fffffffff,4.0,1.0,0.0,0.0,0.0
83a8c6fffffffff,8.0,0.0,0.0,0.0,0.0
83a8c9fffffffff,1.0,0.0,0.0,0.0,0.0
83a8d0fffffffff,14.0,14.0,0.0,0.0,0.0
83a8d1fffffffff,208.0,8.0,0.0,0.0,0.0
83a8d3fffffffff,48.0,0.0,0.0,0.0,0.0
83a8d4fffffffff,21.0,0.0,0.0,0.0,0.0
83a8d5fffffffff,21.0,7.0,0.0,0.0,0.0
83a8dcfffffffff,1.0,0.0,0.0,0.0,0.0
83a8defffffffff,82.0,7.0,0.0,0.0,0.0
83a8e4fffffffff,2.0,0.0,0.0,0.0,0.0
83a8e6fffffffff,18.0,7.0,0.0,0.0,0.0
83a8eafffffffff,1.0,0.0,0.0,0.0,0.0
83a8ebfffffffff,2.0,0.0,0.0,0.0,0.0
83a8ecfffffffff,85.0,5.0,0.0,0.0,0.0
83a8eefffffffff,1.0,0.0,0.0,0.0,0.0
83a8f0fffffffff,2.0,1.0,0.0,0.0,0.0
83a8f1fffffffff,5.0,1.0,0.0,0.0,0.0
83a8f4fffffffff,49.0,8.0,0.0,0.0,0.0
83a8f5fffffffff,21.0,12.0,0.0,0.0,0.0
83a8f6fffffffff,3.0,0.0,0.0,0.0,0.0
83a901fffffffff,165.0,12.0,0.0,0.0,0.0
83a903fffffffff,36.0,2.0,0.0,0.0,0.0
83a904fffffffff,3.0,0.0,0.0,0.0,0.0
83a905fffffffff,227.0,12.0,0.0,0.0,0.0
83a908fffffffff,10.0,0.0,0.0,0.0,0.0
83a909fffffffff,45.0,5.0,0.0,0.0,0.0
83a90afffffffff,31.0,3.0,0.0,0.0,0.0
83a90bfffffffff,14.0,0.0,0.0,0.0,0.0
83a90cfffffffff,40.0,8.0,0.0,0.0,0.0
83a90efffffffff,97.0,12.0,0.0,0.0,0.0
83a918fffffffff,42.0,7.0,0.0,0.0,0.0
83a919fffffffff,88.0,11.0,0.0,0.0,0.0
83a91bfffffffff,106.0,21.0,0.0,0.0,0.0
83a91dfffffffff,113.0,12.0,0.0,0.0,0.0
83a921fffffffff,57.0,16.0,0.0,0.0,0.0
83a928fffffffff,6.0,4.0,0.0,0.0,0.0
83a929fffffffff,37.0,2.0,0.0,0.0,0.0
83a92afffffffff,4.0,0.0,0.0,0.0,0.0
83a92bfffffffff,1.0,0.0,0.0,0.0,0.0
83a92cfffffffff,502.0,2.0,0.0,0.0,0.0
83a92dfffffffff,90.0,24.0,0.0,0.0,0.0
83a92efffffffff,194.0,21.0,0.0,0.0,0.0
83a940fffffffff,72.0,0.0,0.0,0.0,0.0
83a941fffffffff,217.0,0.0,0.0,0.0,0.0
83a942fffffffff,233.0,0.0,0.0,0.0,0.0
83a943fffffffff,72.0,0.0,0.0,0.0,0.0
83a944fffffffff,760.0,0.0,0.0,0.0,0.0
83a945fffffffff,165.0,0.0,0.0,0.0,0.0
83a946fffffffff,959.0,0.0,0.0,0.0,0.0
83a94afffffffff,24.0,0.0,0.0,0.0,0.0
83a94bfffffffff,7.0,0.0,0.0,0.0,0.0
83a94cfffffffff,33.0,0.0,0.0,0.0,0.0
83a94dfffffffff,11.0,0.0,0.0,0.0,0.0
83a94efffffffff,681.0,0.0,0.0,0.0,0.0
83a950fffffffff,113.0,0.0,0.0,0.0,0.0
83a951fffffffff,106.0,0.0,0.0,0.0,0.0
83a952fffffffff,80.0,62.0,0.0,0.0,0.0
83a953fffffffff,1048.0,26.0,0.0,0.0,0.0
83a954fffffffff,4.0,0.0,0.0,0.0,0.0
83a955fffffffff,132.0,0.0,0.0,0.0,0.0
83a956fffffffff,2.0,2.0,0.0,0.0,0.0
83a958fffffffff,2.0,0.0,0.0,0.0,0.0
83a959fffffffff,13.0,0.0,0.0,0.0,0.0
83a95afffffffff,72.0,0.0,0.0,0.0,0.0
83a95bfffffffff,6.0,0.0,0.0,0.0,0.0
83a95cfffffffff,59.0,0.0,0.0,0.0,0.0
83a95dfffffffff,201.0,0.0,0.0,0.0,0.0
83a95efffffffff,354.0,15.0,0.0,0.0,0.0
83a960fffffffff,55.0,0.0,0.0,0.0,0.0
83a961fffffffff,115.0,0.0,0.0,0.0,0.0
83a962fffffffff,716.0,0.0,0.0,0.0,0.0
83a963fffffffff,127.0,0.0,0.0,0.0,0.0
83a964fffffffff,221.0,1.0,0.0,0.0,0.0
83a965fffffffff,14.0,0.0,0.0,0.0,0.0
83a966fffffffff,50.0,7.0,0.0,0.0,0.0
83a968fffffffff,35.0,0.0,0.0,0.0,0.0
83a969fffffffff,7.0,0.0,0.0,0.0,0.0
83a96afffffffff,311.0,0.0,0.0,0.0,0.0
83a96bfffffffff,24.0,0.0,0.0,0.0,0.0
83a96cfffffffff,8.0,0.0,0.0,0.0,0.0
83a96dfffffffff,1.0,0.0,0.0,0.0,0.0
83a96efffffffff,214.0,0.0,0.0,0.0,0.0
83a971fffffffff,199.0,0.0,0.0,0.0,0.0
83a972fffffffff,9.0,3.0,0.0,0.0,0.0
83a973fffffffff,23.0,0.0,0.0,0.0,0.0
83a974fffffffff,39.0,0.0,0.0,0.0,0.0
83a975fffffffff,34.0,0.0,0.0,0.0,0.0
83a976fffffffff,68.0,7.0,0.0,0.0,0.0
83b209fffffffff,3.0,0.0,0.0,0.0,0.0
83b20bfffffffff,4.0,0.0,0.0,0.0,0.0
83b20dfffffffff,2.0,0.0,0.0,0.0,0.0
83b228fffffffff,2.0,0.0,0.0,0.0,0.0
83b22bfffffffff,3.0,0.0,0.0,0.0,0.0
83b22dfffffffff,1.0,0.0,0.0,0.0,0.0
83b240fffffffff,14.0,0.0,0.0,0.0,0.0
83b241fffffffff,299.0,0.0,0.0,0.0,0.0
83b242fffffffff,38.0,0.0,0.0,0.0,0.0
83b243fffffffff,240.0,0.0,0.0,0.0,0.0
83b244fffffffff,4.0,0.0,0.0,0.0,0.0
83b245fffffffff,14.0,0.0,0.0,0.0,0.0
83b246fffffffff,49.0,0.0,0.0,0.0,0.0
83b248fffffffff,16.0,0.0,0.0,0.0,0.0
83b249fffffffff,2.0,0.0,0.0,0.0,0.0
83b24afffffffff,269.0,0.0,0.0,0.0,0.0
83b24bfffffffff,46.0,0.0,0.0,0.0,0.0
83b24cfffffffff,121.0,0.0,0.0,0.0,0.0
83b24dfffffffff,46.0,0.0,0.0,0.0,0.0
83b24efffffffff,93.0,0.0,0.0,0.0,0.0
83b250fffffffff,5.0,0.0,0.0,0.0,0.0
83b251fffffffff,44.0,0.0,0.0,0.0,0.0
83b252fffffffff,17.0,0.0,0.0,0.0,0.0
83b253fffffffff,6.0,0.0,0.0,0.0,0.0
83b254fffffffff,3.0,0.0,0.0,0.0,0.0
83b255fffffffff,5.0,0.0,0.0,0.0,0.0
83b256fffffffff,6.0,0.0,0.0,0.0,0.0
83b258fffffffff,86.0,0.0,0.0,0.0,0.0
83b259fffffffff,206.0,0.0,0.0,0.0,0.0
83b25afffffffff,23.0,0.0,0.0,0.0,0.0
83b25bfffffffff,84.0,0.0,0.0,0.0,0.0
83b25cfffffffff,143.0,0.0,0.0,0.0,0.0
83b25dfffffffff,335.0,0.0,0.0,0.0,0.0
83b25efffffffff,73.0,0.0,0.0,0.0,0.0
83b261fffffffff,5.0,0.0,0.0,0.0,0.0
83b262fffffffff,117.0,0.0,0.0,0.0,0.0
83b263fffffffff,25.0,0.0,0.0,0.0,0.0
83b265fffffffff,4.0,0.0,0.0,0.0,0.0
83b266fffffffff,27.0,0.0,0.0,0.0,0.0
83b268fffffffff,68.0,0.0,0.0,0.0,0.0
83b269fffffffff,101.0,0.0,0.0,0.0,0.0
83b26afffffffff,14.0,0.0,0.0,0.0,0.0
83b26cfffffffff,1.0,0.0,0.0,0.0,0.0
83b26dfffffffff,72.0,0.0,0.0,0.0,0.0
83b26efffffffff,14.0,0.0,0.0,0.0,0.0
83b270fffffffff,58.0,0.0,0.0,0.0,0.0
83b271fffffffff,19.0,0.0,0.0,0.0,0.0
83b272fffffffff,10.0,0.0,0.0,0.0,0.0
83b274fffffffff,110.0,0.0,0.0,0.0,0.0
83b275fffffffff,212.0,0.0,0.0,0.0,0.0
83b276fffffffff,2.0,0.0,0.0,0.0,0.0
83b2c8fffffffff,5.0,0.0,0.0,0.0,0.0
83b2ccfffffffff,1.0,0.0,0.0,0.0,0.0
83b2cdfffffffff,14.0,0.0,0.0,0.0,0.0
83b2e1fffffffff,12.0,0.0,0.0,0.0,0.0
83b2e8fffffffff,47.0,0.0,0.0,0.0,0.0
83b2e9fffffffff,36.0,0.0,0.0,0.0,0.0
83b2eafffffffff,35.0,0.0,0.0,0.0,0.0
83b2ebfffffffff,20.0,0.0,0.0,0.0,0.0
83b2ecfffffffff,77.0,0.0,0.0,0.0,0.0
83b2edfffffffff,14.0,0.0,0.0,0.0,0.0
83b2eefffffffff,124.0,0.0,0.0,0.0,0.0
83b325fffffffff,2.0,0.0,0.0,0.0,0.0
83b340fffffffff,16.0,0.0,0.0,0.0,0.0
83b342fffffffff,182.0,0.0,0.0,0.0,0.0
83b343fffffffff,40.0,0.0,0.0,0.0,0.0
83b344fffffffff,9.0,0.0,0.0,0.0,0.0
83b345fffffffff,2.0,0.0,0.0,0.0,0.0
83b346fffffffff,6.0,0.0,0.0,0.0,0.0
83b349fffffffff,11.0,0.0,0.0,0.0,0.0
83b34afffffffff,2.0,0.0,0.0,0.0,0.0
83b34bfffffffff,18.0,0.0,0.0,0.0,0.0
83b34cfffffffff,9.0,0.0,0.0,0.0,0.0
83b34dfffffffff,39.0,0.0,0.0,0.0,0.0
83b351fffffffff,523.0,0.0,0.0,0.0,0.0
83b355fffffffff,2.0,0.0,0.0,0.0,0.0
83b358fffffffff,97.0,0.0,0.0,0.0,0.0
83b35afffffffff,32.0,0.0,0.0,0.0,0.0
83b35bfffffffff,48.0,0.0,0.0,0.0,0.0
83b35cfffffffff,128.0,0.0,0.0,0.0,0.0
83b35dfffffffff,36.0,0.0,0.0,0.0,0.0
83b35efffffffff,508.0,0.0,0.0,0.0,0.0
83b360fffffffff,3.0,0.0,0.0,0.0,0.0
83b362fffffffff,5.0,0.0,0.0,0.0,0.0
83b363fffffffff,2.0,0.0,0.0,0.0,0.0
83b366fffffffff,6.0,0.0,0.0,0.0,0.0
83b368fffffffff,20.0,0.0,0.0,0.0,0.0
83b369fffffffff,21.0,0.0,0.0,0.0,0.0
83b36dfffffffff,99.0,0.0,0.0,0.0,0.0
83b373fffffffff,1.0,0.0,0.0,0.0,0.0
83c203fffffffff,88.0,4.0,0.0,0.0,0.0
83c205fffffffff,242.0,3.0,0.0,0.0,0.0
83c218fffffffff,35.0,0.0,0.0,0.0,0.0
83c219fffffffff,62.0,0.0,0.0,0.0,0.0
83c21bfffffffff,662.0,11.0,0.0,0.0,0.0
83c21dfffffffff,226.0,4.0,0.0,0.0,0.0
83c221fffffffff,31.0,0.0,0.0,0.0,0.0
83c228fffffffff,32.0,0.0,0.0,0.0,0.0
83c229fffffffff,10.0,0.0,0.0,0.0,0.0
83c22afffffffff,234.0,2.0,0.0,0.0,0.0
83c22bfffffffff,8.0,0.0,0.0,0.0,0.0
83c22cfffffffff,41.0,0.0,0.0,0.0,0.0
83c22dfffffffff,7.0,0.0,0.0,0.0,0.0
83c22efffffffff,97.0,4.0,0.0,0.0,0.0
83c289fffffffff,3.0,0.0,0.0,0.0,0.0
83c28bfffffffff,2.0,0.0,0.0,0.0,0.0
83c2c0fffffffff,32.0,0.0,0.0,0.0,0.0
83c2c1fffffffff,380.0,0.0,0.0,0.0,0.0
83c2c2fffffffff,28.0,0.0,0.0,0.0,0.0
83c2c3fffffffff,40.0,0.0,0.0,0.0,0.0
83c2c4fffffffff,125.0,0.0,0.0,0.0,0.0
83c2c5fffffffff,1350.0,0.0,0.0,0.0,0.0
83c2c6fffffffff,170.0,0.0,0.0,0.0,0.0
83c2c8fffffffff,45.0,0.0,0.0,0.0,0.0
83c2c9fffffffff,150.0,0.0,0.0,0.0,0.0
83c2cafffffffff,266.0,0.0,0.0,0.0,0.0
83c2cbfffffffff,268.0,0.0,0.0,0.0,0.0
83c2ccfffffffff,18.0,0.0,0.0,0.0,0.0
83c2cdfffffffff,321.0,0.0,0.0,0.0,0.0
83c2cefffffffff,326.0,0.0,0.0,0.0,0.0
83c2d0fffffffff,221.0,2.0,0.0,0.0,0.0
83c2d1fffffffff,29.0,0.0,0.0,0.0,0.0
83c2d2fffffffff,40.0,0.0,0.0,0.0,0.0
83c2d3fffffffff,163.0,0.0,0.0,0.0,0.0
83c2d4fffffffff,415.0,0.0,0.0,0.0,0.0
83c2d5fffffffff,33.0,0.0,0.0,0.0,0.0
83c2d6fffffffff,199.0,4.0,0.0,0.0,0.0
83c2d8fffffffff,192.0,0.0,0.0,0.0,0.0
83c2d9fffffffff,377.0,31.0,0.0,0.0,0.0
83c2dafffffffff,13.0,2.0,0.0,0.0,0.0
83c2dbfffffffff,27.0,0.0,0.0,0.0,0.0
83c2dcfffffffff,14.0,0.0,0.0,0.0,0.0
83c2ddfffffffff,44.0,0.0,0.0,0.0,0.0
83c2defffffffff,12.0,0.0,0.0,0.0,0.0
83c2e0fffffffff,168.0,0.0,0.0,0.0,0.0
83c2e1fffffffff,86.0,0.0,0.0,0.0,0.0
83c2e2fffffffff,406.0,0.0,0.0,0.0,0.0
83c2e3fffffffff,1734.0,7.0,0.0,0.0,0.0
83c2e4fffffffff,38.0,0.0,0.0,0.0,0.0
83c2e5fffffffff,40.0,0.0,0.0,0.0,0.0
83c2e6fffffffff,103.0,0.0,0.0,0.0,0.0
83c2e8fffffffff,92.0,0.0,0.0,0.0,0.0
83c2e9fffffffff,91.0,0.0,0.0,0.0,0.0
83c2eafffffffff,193.0,0.0,0.0,0.0,0.0
83c2ebfffffffff,34.0,0.0,0.0,0.0,0.0
83c2ecfffffffff,36.0,0.0,0.0,0.0,0.0
83c2edfffffffff,2.0,0.0,0.0,0.0,0.0
83c2eefffffffff,357.0,13.0,0.0,0.0,0.0
83c2f1fffffffff,591.0,0.0,0.0,0.0,0.0
83c2f2fffffffff,822.0,2.0,0.0,0.0,0.0
83c2f3fffffffff,720.0,3.0,0.0,0.0,0.0
83c301fffffffff,1.0,0.0,0.0,0.0,0.0
83c305fffffffff,3.0,0.0,0.0,0.0,0.0
83c308fffffffff,27.0,0.0,0.0,0.0,0.0
83c309fffffffff,21.0,0.0,0.0,0.0,0.0
83c30bfffffffff,3.0,0.0,0.0,0.0,0.0
83c30cfffffffff,1.0,0.0,0.0,0.0,0.0
83c30dfffffffff,29.0,0.0,0.0,0.0,0.0
83c324fffffffff,2.0,0.0,0.0,0.0,0.0
83c328fffffffff,23.0,0.0,0.0,0.0,0.0
83c329fffffffff,159.0,5.0,0.0,0.0,0.0
83c32afffffffff,4.0,0.0,0.0,0.0,0.0
83c32bfffffffff,35.0,0.0,0.0,0.0,0.0
83c32dfffffffff,6.0,0.0,0.0,0.0,0.0
83c32efffffffff,36.0,0.0,0.0,0.0,0.0
83c340fffffffff,212.0,0.0,0.0,0.0,0.0
83c341fffffffff,26.0,0.0,0.0,0.0,0.0
83c342fffffffff,16.0,0.0,0.0,0.0,0.0
83c343fffffffff,16.0,0.0,0.0,0.0,0.0
83c344fffffffff,11.0,0.0,0.0,0.0,0.0
83c345fffffffff,33.0,0.0,0.0,0.0,0.0
83c346fffffffff,16.0,0.0,0.0,0.0,0.0
83c348fffffffff,26.0,0.0,0.0,0.0,0.0
83c349fffffffff,51.0,0.0,0.0,0.0,0.0
83c34afffffffff,5.0,0.0,0.0,0.0,0.0
83c34bfffffffff,117.0,0.0,0.0,0.0,0.0
83c34cfffffffff,10.0,0.0,0.0,0.0,0.0
83c34efffffffff,62.0,0.0,0.0,0.0,0.0
83c350fffffffff,180.0,3.0,0.0,0.0,0.0
83c351fffffffff,37.0,0.0,0.0,0.0,0.0
83c352fffffffff,21.0,0.0,0.0,0.0,0.0
83c353fffffffff,74.0,3.0,0.0,0.0,0.0
83c354fffffffff,55.0,0.0,0.0,0.0,0.0
83c355fffffffff,28.0,0.0,0.0,0.0,0.0
83c356fffffffff,122.0,0.0,0.0,0.0,0.0
83c358fffffffff,5.0,0.0,0.0,0.0,0.0
83c359fffffffff,5.0,0.0,0.0,0.0,0.0
83c35afffffffff,4.0,0.0,0.0,0.0,0.0
83c35bfffffffff,7.0,0.0,0.0,0.0,0.0
83c35cfffffffff,3.0,0.0,0.0,0.0,0.0
83c35dfffffffff,15.0,0.0,0.0,0.0,0.0
83c35efffffffff,4.0,0.0,0.0,0.0,0.0
83c360fffffffff,83.0,0.0,0.0,0.0,0.0
83c361fffffffff,3.0,0.0,0.0,0.0,0.0
83c362fffffffff,2.0,0.0,0.0,0.0,0.0
83c364fffffffff,4.0,0.0,0.0,0.0,0.0
83c365fffffffff,10.0,0.0,0.0,0.0,0.0
83c366fffffffff,23.0,0.0,0.0,0.0,0.0
83c36afffffffff,6.0,0.0,0.0,0.0,0.0
83c36bfffffffff,6.0,0.0,0.0,0.0,0.0
83c36cfffffffff,1.0,0.0,0.0,0.0,0.0
83c36dfffffffff,7.0,0.0,0.0,0.0,0.0
83c36efffffffff,2.0,0.0,0.0,0.0,0.0
83c370fffffffff,31.0,0.0,0.0,0.0,0.0
83c371fffffffff,39.0,0.0,0.0,0.0,0.0
83c372fffffffff,1.0,0.0,0.0,0.0,0.0
83c373fffffffff,14.0,0.0,0.0,0.0,0.0
83c374fffffffff,3.0,0.0,0.0,0.0,0.0
83c375fffffffff,12.0,0.0,0.0,0.0,0.0
83c376fffffffff,114.0,6.0,0.0,0.0,0.0
83ce82fffffffff,1.0,0.0,0.0,0.0,0.0
83ce83fffffffff,2.0,0.0,0.0,0.0,0.0
83ce91fffffffff,9.0,0.0,0.0,0.0,0.0
83ce92fffffffff,16.0,0.0,0.0,0.0,0.0
83ce93fffffffff,371.0,0.0,0.0,0.0,0.0
83ce94fffffffff,2.0,0.0,0.0,0.0,0.0
83ce95fffffffff,2.0,0.0,0.0,0.0,0.0
83ce96fffffffff,20.0,0.0,0.0,0.0,0.0
83ce98fffffffff,51.0,0.0,0.0,0.0,0.0
83ce9bfffffffff,8.0,0.0,0.0,0.0,0.0
83ce9cfffffffff,41.0,0.0,0.0,0.0,0.0
83ce9efffffffff,12.0,0.0,0.0,0.0,0.0
