cell_id,Athene noctua,Athene noctua [noctua Group],Athene noctua spilogastra/somaliensis,Athene noctua lilith,Athene noctua bactriana
82246ffffffffff,6.0,0.0,0.0,0.0,0.0
822477fffffffff,4.0,0.0,0.0,0.0,0.0
82248ffffffffff,35.0,0.0,0.0,0.0,0.0
82249ffffffffff,11.0,0.0,0.0,0.0,0.0
8224affffffffff,2.0,0.0,0.0,0.0,0.0
8224c7fffffffff,11.0,0.0,0.0,0.0,0.0
8224d7fffffffff,7.0,0.0,0.0,0.0,0.0
8224dffffffffff,2.0,0.0,0.0,0.0,0.0
8224e7fffffffff,2.0,0.0,0.0,0.0,0.0
822507fffffffff,4.0,0.0,0.0,0.0,0.0
822517fffffffff,56.0,0.0,0.0,0.0,0.0
82251ffffffffff,1.0,0.0,0.0,0.0,0.0
822557fffffffff,2.0,0.0,0.0,0.0,0.0
8225a7fffffffff,6.0,0.0,0.0,0.0,0.0
8225affffffffff,10.0,0.0,0.0,0.0,0.0
8225b7fffffffff,2.0,0.0,0.0,0.0,0.0
822c07fffffffff,227.0,2.0,0.0,0.0,0.0
822c0ffffffffff,151.0,0.0,0.0,0.0,0.0
822c17fffffffff,43.0,0.0,0.0,0.0,0.0
822c1ffffffffff,30.0,0.0,0.0,0.0,0.0
822c27fffffffff,13.0,0.0,0.0,0.0,0.0
822c2ffffffffff,204.0,0.0,0.0,0.0,0.0
822c37fffffffff,54.0,0.0,0.0,0.0,0.0
822c6ffffffffff,2.0,0.0,0.0,0.0,0.0
822c77fffffffff,34.0,0.0,0.0,0.0,0.0
822c87fffffffff,3.0,0.0,0.0,0.0,0.0
822c8ffffffffff,36.0,0.0,0.0,0.0,0.0
822c97fffffffff,82.0,0.0,0.0,44.0,0.0
822c9ffffffffff,2.0,0.0,0.0,0.0,0.0
822ca7fffffffff,6.0,0.0,0.0,0.0,0.0
822caffffffffff,74.0,0.0,0.0,0.0,0.0
822cc7fffffffff,57.0,0.0,0.0,0.0,0.0
822ccffffffffff,25.0,0.0,0.0,0.0,0.0
822cd7fffffffff,76.0,0.0,0.0,0.0,0.0
822cdffffffffff,30.0,0.0,0.0,0.0,0.0
822ce7fffffffff,92.0,0.0,0.0,0.0,0.0
822cf7fffffffff,203.0,0.0,0.0,0.0,0.0
822d07fffffffff,46.0,0.0,0.0,0.0,0.0
822d17fffffffff,264.0,0.0,0.0,0.0,0.0
822d1ffffffffff,16.0,0.0,0.0,0.0,0.0
822d27fffffffff,8.0,0.0,0.0,0.0,0.0
822d2ffffffffff,1.0,0.0,0.0,0.0,0.0
822d37fffffffff,281.0,2.0,0.0,0.0,0.0
822d47fffffffff,1.0,0.0,0.0,0.0,0.0
822d5ffffffffff,15.0,0.0,0.0,0.0,0.0
822d67fffffffff,81.0,0.0,0.0,0.0,0.0
822d77fffffffff,17.0,0.0,0.0,0.0,0.0
822d87fffffffff,44.0,0.0,0.0,0.0,0.0
822d97fffffffff,7.0,0.0,0.0,0.0,0.0
822da7fffffffff,114.0,0.0,0.0,0.0,0.0
822daffffffffff,249.0,0.0,0.0,0.0,0.0
822db7fffffffff,1233.0,0.0,0.0,140.0,0.0
823007fffffffff,6.0,0.0,0.0,0.0,0.0
823037fffffffff,3.0,0.0,0.0,0.0,0.0
823107fffffffff,3.0,0.0,0.0,0.0,0.0
82312ffffffffff,8.0,0.0,0.0,0.0,0.0
82316ffffffffff,3.0,0.0,0.0,0.0,0.0
823187fffffffff,112.0,0.0,0.0,0.0,0.0
82318ffffffffff,19.0,0.0,0.0,0.0,0.0
8231affffffffff,41.0,0.0,0.0,0.0,0.0
823817fffffffff,11.0,0.0,0.0,0.0,0.0
823827fffffffff,701.0,17.0,0.0,0.0,0.0
823837fffffffff,44.0,4.0,0.0,0.0,0.0
823847fffffffff,11.0,0.0,0.0,0.0,0.0
82384ffffffffff,31.0,0.0,0.0,0.0,0.0
82385ffffffffff,1.0,0.0,0.0,0.0,0.0
823867fffffffff,11.0,0.0,0.0,0.0,0.0
82386ffffffffff,49.0,0.0,0.0,0.0,0.0
823877fffffffff,7.0,0.0,0.0,0.0,0.0
8238a7fffffffff,2.0,0.0,0.0,0.0,0.0
823907fffffffff,3551.0,10.0,0.0,0.0,0.0
82390ffffffffff,1934.0,0.0,0.0,0.0,0.0
823917fffffffff,3154.0,4.0,0.0,0.0,0.0
82391ffffffffff,2530.0,45.0,0.0,0.0,0.0
823927fffffffff,728.0,9.0,0.0,0.0,0.0
82392ffffffffff,2152.0,7.0,0.0,0.0,0.0
823937fffffffff,1165.0,0.0,0.0,0.0,0.0
823947fffffffff,263.0,0.0,0.0,0.0,0.0
82394ffffffffff,2.0,0.0,0.0,0.0,0.0
823957fffffffff,1063.0,0.0,0.0,0.0,0.0
823967fffffffff,27.0,0.0,0.0,0.0,0.0
82396ffffffffff,140.0,2.0,0.0,0.0,0.0
823977fffffffff,2054.0,6.0,0.0,0.0,0.0
823987fffffffff,197.0,21.0,0.0,0.0,0.0
82398ffffffffff,208.0,9.0,0.0,0.0,0.0
823997fffffffff,297.0,23.0,0.0,0.0,0.0
82399ffffffffff,15.0,2.0,0.0,0.0,0.0
8239affffffffff,149.0,14.0,0.0,0.0,0.0
823c0ffffffffff,122.0,0.0,0.0,0.0,0.0
823c6ffffffffff,42.0,0.0,0.0,0.0,0.0
823d07fffffffff,159.0,0.0,0.0,0.0,0.0
823d27fffffffff,14.0,0.0,0.0,0.0,0.0
823d4ffffffffff,2.0,0.0,0.0,0.0,0.0
823d67fffffffff,2.0,0.0,0.0,0.0,0.0
823e47fffffffff,2.0,0.0,0.0,0.0,0.0
823e5ffffffffff,2.0,0.0,0.0,0.0,0.0
823e67fffffffff,1.0,0.0,0.0,0.0,0.0
823e6ffffffffff,60.0,0.0,0.0,20.0,0.0
823e77fffffffff,6.0,0.0,0.0,0.0,0.0
823f2ffffffffff,88.0,0.0,0.0,0.0,0.0
823f37fffffffff,10.0,0.0,0.0,0.0,0.0
823f47fffffffff,30.0,0.0,0.0,0.0,0.0
823f4ffffffffff,43.0,0.0,0.0,0.0,0.0
823f67fffffffff,268.0,0.0,0.0,0.0,0.0
823f6ffffffffff,151.0,0.0,0.0,0.0,0.0
823f77fffffffff,37.0,0.0,0.0,0.0,0.0
824097fffffffff,4.0,0.0,0.0,0.0,0.0
8240c7fffffffff,13.0,1.0,0.0,0.0,0.0
8240cffffffffff,5.0,0.0,0.0,0.0,0.0
8240d7fffffffff,2.0,0.0,0.0,0.0,0.0
8240dffffffffff,10.0,1.0,0.0,0.0,0.0
824307fffffffff,4.0,0.0,0.0,0.0,0.0
824327fffffffff,21.0,0.0,0.0,0.0,0.0
82432ffffffffff,2.0,0.0,0.0,0.0,0.0
824337fffffffff,9.0,0.0,0.0,0.0,0.0
824367fffffffff,202.0,0.0,0.0,0.0,0.0
824377fffffffff,8.0,0.0,0.0,0.0,0.0
82438ffffffffff,14.0,0.0,0.0,6.0,0.0
82439ffffffffff,5.0,0.0,0.0,3.0,0.0
8243a7fffffffff,10.0,0.0,0.0,0.0,0.0
8243affffffffff,692.0,6.0,0.0,1.0,0.0
825207fffffffff,16.0,0.0,0.0,0.0,0.0
82524ffffffffff,8.0,0.0,0.0,2.0,0.0
82526ffffffffff,3.0,0.0,0.0,3.0,0.0
8252cffffffffff,2.0,0.0,0.0,0.0,0.0
825327fffffffff,4.0,0.0,0.0,0.0,0.0
825337fffffffff,2.0,0.0,0.0,0.0,0.0
825347fffffffff,2.0,0.0,0.0,0.0,0.0
82534ffffffffff,6.0,0.0,0.0,0.0,0.0
82536ffffffffff,31.0,0.0,0.0,0.0,0.0
8253b7fffffffff,1.0,0.0,0.0,0.0,0.0
825517fffffffff,22.0,0.0,0.0,0.0,0.0
82551ffffffffff,9.0,0.0,0.0,0.0,0.0
825527fffffffff,2.0,0.0,0.0,0.0,0.0
826337fffffffff,27.0,0.0,0.0,9.0,0.0
826b27fffffffff,2.0,0.0,0.0,0.0,0.0
827a9ffffffffff,2.0,0.0,0.0,0.0,0.0
827acffffffffff,3.0,0.0,3.0,0.0,0.0
82bb2ffffffffff,76.0,0.0,0.0,0.0,0.0
82da87fffffffff,175.0,0.0,0.0,0.0,0.0
82da8ffffffffff,3.0,0.0,0.0,0.0,0.0
82da97fffffffff,175.0,0.0,0.0,0.0,0.0
82daaffffffffff,12.0,0.0,0.0,0.0,0.0
82dab7fffffffff,5.0,0.0,0.0,0.0,0.0
