cell_id,Dryobates pubescens,Dryobates pubescens pubescens/medianus,Dryobates pubescens leucurus/glacialis,Dryobates pubescens gairdnerii/turati
841b9adffffffff,32.0,0.0,0.0,0.0
841b9bbffffffff,1.0,0.0,0.0,0.0
841b9c1ffffffff,1.0,0.0,0.0,0.0
841b9c9ffffffff,5.0,0.0,0.0,0.0
841b9e1ffffffff,49.0,0.0,0.0,0.0
841b9e3ffffffff,55.0,0.0,0.0,0.0
841b9e7ffffffff,21.0,0.0,0.0,0.0
841b9ebffffffff,53.0,0.0,0.0,0.0
841bb07ffffffff,3.0,0.0,0.0,0.0
841d243ffffffff,5.0,0.0,0.0,0.0
8426001ffffffff,4.0,0.0,0.0,0.0
8426003ffffffff,5.0,0.0,0.0,0.0
8426005ffffffff,1.0,0.0,0.0,0.0
8426007ffffffff,10.0,0.0,0.0,0.0
8426009ffffffff,21.0,0.0,0.0,0.0
842600bffffffff,391.0,0.0,0.0,0.0
842600dffffffff,13.0,0.0,0.0,0.0
8426011ffffffff,3.0,0.0,0.0,0.0
8426013ffffffff,18.0,8.0,0.0,0.0
8426015ffffffff,445.0,149.0,0.0,0.0
8426017ffffffff,464.0,129.0,0.0,0.0
8426019ffffffff,11.0,0.0,0.0,0.0
842601dffffffff,147.0,0.0,0.0,0.0
8426021ffffffff,30.0,0.0,0.0,0.0
8426023ffffffff,7.0,0.0,0.0,0.0
8426025ffffffff,3.0,0.0,0.0,0.0
8426027ffffffff,2.0,0.0,0.0,0.0
8426029ffffffff,10.0,0.0,0.0,0.0
842602bffffffff,12.0,0.0,0.0,0.0
842602dffffffff,3.0,0.0,0.0,0.0
8426031ffffffff,7.0,0.0,0.0,0.0
8426033ffffffff,101.0,14.0,0.0,0.0
8426035ffffffff,18.0,4.0,0.0,0.0
8426037ffffffff,2.0,0.0,0.0,0.0
8426039ffffffff,193.0,42.0,0.0,0.0
842603bffffffff,341.0,37.0,0.0,0.0
842603dffffffff,65.0,30.0,0.0,0.0
8426041ffffffff,107.0,0.0,0.0,0.0
8426043ffffffff,158.0,0.0,0.0,0.0
8426047ffffffff,4.0,0.0,0.0,0.0
8426049ffffffff,9.0,0.0,0.0,0.0
842604bffffffff,22.0,0.0,0.0,0.0
8426051ffffffff,103.0,3.0,0.0,0.0
8426053ffffffff,10.0,0.0,0.0,0.0
8426055ffffffff,224.0,0.0,0.0,0.0
8426057ffffffff,19.0,0.0,0.0,0.0
8426059ffffffff,80.0,0.0,0.0,0.0
842605bffffffff,115.0,5.0,0.0,0.0
842605dffffffff,121.0,0.0,0.0,0.0
8426061ffffffff,6.0,0.0,0.0,0.0
8426063ffffffff,13.0,0.0,0.0,0.0
8426065ffffffff,3.0,0.0,0.0,0.0
8426067ffffffff,7.0,0.0,0.0,0.0
842606bffffffff,2.0,0.0,0.0,0.0
842606dffffffff,4.0,0.0,0.0,0.0
8426081ffffffff,5.0,2.0,0.0,0.0
8426083ffffffff,7.0,0.0,0.0,0.0
8426085ffffffff,776.0,44.0,0.0,0.0
8426087ffffffff,137.0,6.0,0.0,0.0
8426089ffffffff,8.0,0.0,0.0,0.0
842608bffffffff,14.0,0.0,0.0,0.0
842608dffffffff,300.0,123.0,0.0,0.0
8426091ffffffff,11.0,0.0,0.0,0.0
8426093ffffffff,48.0,0.0,0.0,0.0
8426095ffffffff,41.0,0.0,0.0,0.0
8426097ffffffff,47.0,4.0,0.0,0.0
8426099ffffffff,159.0,11.0,0.0,0.0
842609bffffffff,33.0,6.0,0.0,0.0
842609dffffffff,18.0,0.0,0.0,0.0
84260a1ffffffff,1776.0,0.0,0.0,0.0
84260a3ffffffff,29.0,7.0,0.0,0.0
84260a5ffffffff,6.0,0.0,0.0,0.0
84260a7ffffffff,46.0,0.0,0.0,0.0
84260a9ffffffff,602.0,8.0,0.0,0.0
84260abffffffff,23.0,2.0,0.0,0.0
84260adffffffff,439.0,0.0,0.0,0.0
84260b1ffffffff,70.0,1.0,0.0,0.0
84260b3ffffffff,415.0,9.0,0.0,0.0
84260b5ffffffff,55.0,0.0,0.0,0.0
84260b7ffffffff,115.0,0.0,0.0,0.0
84260b9ffffffff,891.0,39.0,0.0,0.0
84260bbffffffff,347.0,7.0,0.0,0.0
84260bdffffffff,58.0,5.0,0.0,0.0
84260c1ffffffff,42.0,0.0,0.0,0.0
84260c3ffffffff,12.0,0.0,0.0,0.0
84260c7ffffffff,2.0,0.0,0.0,0.0
84260c9ffffffff,29.0,0.0,0.0,0.0
84260cbffffffff,28.0,2.0,0.0,0.0
84260cdffffffff,14.0,3.0,0.0,0.0
84260d1ffffffff,46.0,0.0,0.0,0.0
84260d3ffffffff,21.0,2.0,0.0,0.0
84260d5ffffffff,7.0,0.0,0.0,0.0
84260d7ffffffff,5.0,0.0,0.0,0.0
84260d9ffffffff,1613.0,16.0,0.0,0.0
84260dbffffffff,5.0,0.0,0.0,0.0
84260ddffffffff,102.0,0.0,0.0,0.0
84260e1ffffffff,75.0,8.0,0.0,0.0
84260e3ffffffff,1150.0,107.0,0.0,0.0
84260e7ffffffff,74.0,0.0,0.0,0.0
84260e9ffffffff,32.0,5.0,0.0,0.0
84260ebffffffff,235.0,20.0,0.0,0.0
84260edffffffff,16.0,0.0,0.0,0.0
8426101ffffffff,5.0,0.0,0.0,0.0
8426103ffffffff,2.0,0.0,0.0,0.0
8426107ffffffff,12.0,0.0,0.0,0.0
842610bffffffff,4.0,0.0,0.0,0.0
842610dffffffff,22.0,0.0,0.0,0.0
8426111ffffffff,38.0,0.0,0.0,0.0
8426115ffffffff,38.0,2.0,0.0,0.0
8426117ffffffff,12.0,2.0,0.0,0.0
8426119ffffffff,5.0,0.0,0.0,0.0
842611bffffffff,70.0,0.0,0.0,0.0
842611dffffffff,59.0,3.0,0.0,0.0
8426121ffffffff,7.0,0.0,0.0,0.0
8426123ffffffff,27.0,0.0,0.0,0.0
8426125ffffffff,6.0,0.0,0.0,0.0
8426127ffffffff,131.0,10.0,0.0,0.0
842612bffffffff,24.0,0.0,0.0,0.0
842612dffffffff,9.0,0.0,0.0,0.0
8426133ffffffff,5.0,0.0,0.0,0.0
8426139ffffffff,2.0,0.0,0.0,0.0
8426143ffffffff,2.0,0.0,0.0,0.0
8426147ffffffff,4.0,0.0,0.0,0.0
842614bffffffff,56.0,0.0,0.0,0.0
8426151ffffffff,4.0,0.0,0.0,0.0
8426159ffffffff,2.0,0.0,0.0,0.0
842615bffffffff,9.0,0.0,0.0,0.0
842615dffffffff,5.0,0.0,0.0,0.0
8426161ffffffff,19.0,0.0,0.0,0.0
8426163ffffffff,1.0,0.0,0.0,0.0
8426165ffffffff,176.0,0.0,0.0,0.0
8426167ffffffff,4.0,0.0,0.0,0.0
8426181ffffffff,23.0,6.0,0.0,0.0
8426183ffffffff,319.0,19.0,0.0,0.0
8426187ffffffff,14.0,1.0,0.0,0.0
8426189ffffffff,10.0,0.0,0.0,0.0
842618bffffffff,76.0,2.0,0.0,0.0
842618dffffffff,11.0,0.0,0.0,0.0
8426191ffffffff,4.0,0.0,0.0,0.0
8426193ffffffff,14.0,0.0,0.0,0.0
8426195ffffffff,4.0,0.0,0.0,0.0
8426197ffffffff,38.0,6.0,0.0,0.0
8426199ffffffff,10.0,4.0,0.0,0.0
842619bffffffff,5.0,2.0,0.0,0.0
842619dffffffff,118.0,1.0,0.0,0.0
84261a1ffffffff,4.0,4.0,0.0,0.0
84261a3ffffffff,6.0,0.0,0.0,0.0
84261a5ffffffff,1.0,0.0,0.0,0.0
84261a7ffffffff,28.0,7.0,0.0,0.0
84261a9ffffffff,7.0,0.0,0.0,0.0
84261abffffffff,9.0,0.0,0.0,0.0
84261adffffffff,74.0,22.0,0.0,0.0
84261b1ffffffff,58.0,1.0,0.0,0.0
84261b3ffffffff,28.0,0.0,0.0,0.0
84261b5ffffffff,13.0,3.0,0.0,0.0
84261b7ffffffff,13.0,0.0,0.0,0.0
84261b9ffffffff,35.0,0.0,0.0,0.0
84261bbffffffff,3.0,1.0,0.0,0.0
84261bdffffffff,4.0,0.0,0.0,0.0
84261c5ffffffff,37.0,0.0,0.0,0.0
84261c7ffffffff,27.0,0.0,0.0,0.0
84261cdffffffff,3.0,0.0,0.0,0.0
84261d1ffffffff,6.0,0.0,0.0,0.0
84261d3ffffffff,1.0,0.0,0.0,0.0
84261d5ffffffff,4.0,0.0,0.0,0.0
84261d7ffffffff,34.0,1.0,0.0,0.0
84261d9ffffffff,3.0,0.0,0.0,0.0
84261dbffffffff,25.0,0.0,0.0,0.0
84261ddffffffff,3.0,0.0,0.0,0.0
84261e1ffffffff,15.0,0.0,0.0,0.0
84261e7ffffffff,45.0,2.0,0.0,0.0
84261e9ffffffff,5.0,0.0,0.0,0.0
84261ebffffffff,7.0,0.0,0.0,0.0
84261edffffffff,2.0,0.0,0.0,0.0
8426201ffffffff,182.0,9.0,0.0,0.0
8426203ffffffff,121.0,1.0,0.0,0.0
8426205ffffffff,60.0,2.0,0.0,0.0
8426207ffffffff,95.0,6.0,0.0,0.0
8426209ffffffff,51.0,0.0,0.0,0.0
842620bffffffff,1563.0,4.0,0.0,0.0
842620dffffffff,313.0,12.0,0.0,0.0
8426211ffffffff,238.0,0.0,0.0,0.0
8426213ffffffff,175.0,6.0,0.0,0.0
8426215ffffffff,207.0,0.0,0.0,0.0
8426217ffffffff,38.0,0.0,0.0,0.0
8426219ffffffff,659.0,31.0,0.0,0.0
842621bffffffff,1370.0,28.0,0.0,0.0
842621dffffffff,332.0,4.0,0.0,0.0
8426221ffffffff,42.0,1.0,0.0,0.0
8426223ffffffff,69.0,0.0,0.0,0.0
8426225ffffffff,31.0,0.0,0.0,0.0
8426229ffffffff,39.0,4.0,0.0,0.0
842622bffffffff,33.0,2.0,0.0,0.0
842622dffffffff,40.0,5.0,0.0,0.0
8426231ffffffff,169.0,2.0,0.0,0.0
8426233ffffffff,72.0,0.0,0.0,0.0
8426235ffffffff,68.0,0.0,0.0,0.0
8426237ffffffff,123.0,2.0,0.0,0.0
8426239ffffffff,29.0,0.0,0.0,0.0
842623bffffffff,54.0,0.0,0.0,0.0
842623dffffffff,119.0,3.0,0.0,0.0
8426241ffffffff,99.0,0.0,0.0,0.0
8426243ffffffff,71.0,2.0,0.0,0.0
8426245ffffffff,1696.0,50.0,0.0,0.0
8426247ffffffff,8.0,1.0,0.0,0.0
8426249ffffffff,2462.0,15.0,0.0,0.0
842624bffffffff,589.0,4.0,0.0,0.0
842624dffffffff,30.0,0.0,0.0,0.0
8426251ffffffff,137.0,0.0,0.0,0.0
8426253ffffffff,81.0,1.0,0.0,0.0
8426255ffffffff,85.0,3.0,0.0,0.0
8426257ffffffff,1107.0,7.0,0.0,0.0
8426259ffffffff,104.0,1.0,0.0,0.0
842625bffffffff,99.0,0.0,0.0,0.0
842625dffffffff,234.0,0.0,0.0,0.0
8426261ffffffff,513.0,128.0,0.0,0.0
8426263ffffffff,119.0,9.0,0.0,0.0
8426265ffffffff,69.0,11.0,0.0,0.0
8426267ffffffff,10.0,0.0,0.0,0.0
8426269ffffffff,821.0,213.0,0.0,0.0
842626bffffffff,316.0,38.0,0.0,0.0
842626dffffffff,380.0,95.0,0.0,0.0
8426281ffffffff,139.0,2.0,0.0,0.0
8426283ffffffff,114.0,0.0,0.0,0.0
8426285ffffffff,13.0,0.0,0.0,0.0
8426287ffffffff,8.0,0.0,0.0,0.0
8426289ffffffff,321.0,9.0,0.0,0.0
842628bffffffff,31.0,0.0,0.0,0.0
842628dffffffff,49.0,0.0,0.0,0.0
8426291ffffffff,668.0,4.0,0.0,0.0
8426293ffffffff,218.0,2.0,0.0,0.0
8426295ffffffff,33.0,1.0,0.0,0.0
8426297ffffffff,11.0,0.0,0.0,0.0
8426299ffffffff,57.0,4.0,0.0,0.0
842629bffffffff,30.0,1.0,0.0,0.0
842629dffffffff,9.0,3.0,0.0,0.0
84262a1ffffffff,22.0,0.0,0.0,0.0
84262a5ffffffff,4.0,1.0,0.0,0.0
84262a7ffffffff,13.0,1.0,0.0,0.0
84262a9ffffffff,25.0,0.0,0.0,0.0
84262abffffffff,9.0,0.0,0.0,0.0
84262adffffffff,82.0,0.0,0.0,0.0
84262b1ffffffff,13.0,1.0,0.0,0.0
84262b3ffffffff,1779.0,3.0,0.0,0.0
84262b5ffffffff,20.0,0.0,0.0,0.0
84262b7ffffffff,156.0,0.0,0.0,0.0
84262b9ffffffff,25.0,2.0,0.0,0.0
84262bbffffffff,31.0,0.0,0.0,0.0
84262bdffffffff,2.0,2.0,0.0,0.0
84262c1ffffffff,1623.0,48.0,0.0,0.0
84262c3ffffffff,339.0,19.0,0.0,0.0
84262c5ffffffff,177.0,6.0,0.0,0.0
84262c7ffffffff,248.0,12.0,0.0,0.0
84262c9ffffffff,2838.0,82.0,0.0,0.0
84262cbffffffff,370.0,13.0,0.0,0.0
84262cdffffffff,14877.0,452.0,0.0,0.0
84262d1ffffffff,118.0,4.0,0.0,0.0
84262d3ffffffff,35.0,0.0,0.0,0.0
84262d5ffffffff,99.0,2.0,0.0,0.0
84262d7ffffffff,16.0,0.0,0.0,0.0
84262d9ffffffff,530.0,31.0,0.0,0.0
84262dbffffffff,553.0,23.0,0.0,0.0
84262ddffffffff,925.0,82.0,0.0,0.0
84262e1ffffffff,108.0,2.0,0.0,0.0
84262e3ffffffff,113.0,0.0,0.0,0.0
84262e5ffffffff,74.0,0.0,0.0,0.0
84262e7ffffffff,95.0,0.0,0.0,0.0
84262e9ffffffff,94.0,0.0,0.0,0.0
84262ebffffffff,216.0,4.0,0.0,0.0
84262edffffffff,120.0,0.0,0.0,0.0
8426301ffffffff,5.0,0.0,0.0,0.0
8426305ffffffff,2.0,0.0,0.0,0.0
8426307ffffffff,6.0,0.0,0.0,0.0
8426309ffffffff,6.0,0.0,0.0,0.0
842630bffffffff,8.0,0.0,0.0,0.0
842630dffffffff,30.0,0.0,0.0,0.0
8426311ffffffff,2.0,0.0,0.0,0.0
8426313ffffffff,2.0,0.0,0.0,0.0
8426319ffffffff,5.0,0.0,0.0,0.0
842631dffffffff,32.0,0.0,0.0,0.0
8426327ffffffff,2.0,0.0,0.0,0.0
842632bffffffff,4.0,0.0,0.0,0.0
8426333ffffffff,6.0,0.0,0.0,0.0
8426335ffffffff,4.0,0.0,0.0,0.0
8426337ffffffff,153.0,0.0,0.0,0.0
842633dffffffff,2.0,0.0,0.0,0.0
8426341ffffffff,52.0,9.0,0.0,0.0
8426345ffffffff,19.0,5.0,0.0,0.0
8426347ffffffff,15.0,0.0,0.0,0.0
8426349ffffffff,5.0,0.0,0.0,0.0
842634bffffffff,529.0,67.0,0.0,0.0
842634dffffffff,22.0,8.0,0.0,0.0
8426351ffffffff,25.0,0.0,0.0,0.0
8426353ffffffff,4.0,0.0,0.0,0.0
8426355ffffffff,15.0,0.0,0.0,0.0
8426357ffffffff,24.0,2.0,0.0,0.0
8426359ffffffff,107.0,28.0,0.0,0.0
842635bffffffff,32.0,4.0,0.0,0.0
842635dffffffff,16.0,2.0,0.0,0.0
8426361ffffffff,20.0,2.0,0.0,0.0
8426363ffffffff,45.0,18.0,0.0,0.0
8426365ffffffff,47.0,6.0,0.0,0.0
8426367ffffffff,8.0,0.0,0.0,0.0
8426369ffffffff,444.0,100.0,0.0,0.0
842636bffffffff,19.0,2.0,0.0,0.0
842636dffffffff,9.0,3.0,0.0,0.0
8426401ffffffff,76.0,5.0,0.0,0.0
8426403ffffffff,135.0,52.0,0.0,0.0
8426405ffffffff,917.0,39.0,0.0,0.0
8426407ffffffff,98.0,13.0,0.0,0.0
8426409ffffffff,553.0,60.0,0.0,0.0
842640bffffffff,15.0,7.0,0.0,0.0
842640dffffffff,1588.0,158.0,0.0,0.0
8426411ffffffff,258.0,47.0,0.0,0.0
8426413ffffffff,118.0,23.0,0.0,0.0
8426415ffffffff,1574.0,464.0,0.0,0.0
8426417ffffffff,632.0,85.0,0.0,0.0
8426419ffffffff,12.0,4.0,0.0,0.0
842641bffffffff,90.0,4.0,0.0,0.0
842641dffffffff,281.0,45.0,0.0,0.0
8426421ffffffff,178.0,15.0,0.0,0.0
8426423ffffffff,186.0,10.0,0.0,0.0
8426425ffffffff,319.0,10.0,0.0,0.0
8426427ffffffff,69.0,3.0,0.0,0.0
8426429ffffffff,780.0,92.0,0.0,0.0
842642bffffffff,251.0,3.0,0.0,0.0
842642dffffffff,184.0,80.0,0.0,0.0
8426431ffffffff,315.0,0.0,0.0,0.0
8426433ffffffff,510.0,0.0,0.0,0.0
8426435ffffffff,71.0,0.0,0.0,0.0
8426437ffffffff,891.0,26.0,0.0,0.0
8426439ffffffff,880.0,78.0,0.0,0.0
842643bffffffff,1030.0,73.0,0.0,0.0
842643dffffffff,247.0,5.0,0.0,0.0
8426441ffffffff,28.0,3.0,0.0,0.0
8426443ffffffff,100.0,7.0,0.0,0.0
8426445ffffffff,16.0,3.0,0.0,0.0
8426447ffffffff,5.0,0.0,0.0,0.0
8426449ffffffff,43.0,3.0,0.0,0.0
842644bffffffff,33.0,0.0,0.0,0.0
842644dffffffff,413.0,30.0,0.0,0.0
8426451ffffffff,9.0,7.0,0.0,0.0
8426453ffffffff,5.0,2.0,0.0,0.0
8426455ffffffff,125.0,21.0,0.0,0.0
8426457ffffffff,22.0,18.0,0.0,0.0
8426459ffffffff,167.0,33.0,0.0,0.0
842645bffffffff,18.0,6.0,0.0,0.0
842645dffffffff,52.0,9.0,0.0,0.0
8426461ffffffff,2134.0,224.0,0.0,0.0
8426463ffffffff,7793.0,812.0,0.0,0.0
8426465ffffffff,20.0,0.0,0.0,0.0
8426467ffffffff,396.0,61.0,0.0,0.0
8426469ffffffff,31.0,0.0,0.0,0.0
842646bffffffff,1198.0,136.0,0.0,0.0
842646dffffffff,164.0,6.0,0.0,0.0
8426481ffffffff,376.0,0.0,0.0,0.0
8426483ffffffff,43.0,0.0,0.0,0.0
8426485ffffffff,15.0,0.0,0.0,0.0
8426487ffffffff,85.0,0.0,0.0,0.0
8426489ffffffff,1174.0,0.0,0.0,0.0
842648bffffffff,320.0,0.0,0.0,0.0
842648dffffffff,61.0,0.0,0.0,0.0
8426491ffffffff,41.0,0.0,0.0,0.0
8426493ffffffff,1653.0,0.0,0.0,0.0
8426495ffffffff,515.0,0.0,0.0,0.0
8426497ffffffff,238.0,0.0,0.0,0.0
8426499ffffffff,23.0,0.0,0.0,0.0
842649bffffffff,590.0,0.0,0.0,0.0
842649dffffffff,105.0,0.0,0.0,0.0
84264a1ffffffff,124.0,0.0,0.0,0.0
84264a3ffffffff,73.0,0.0,0.0,0.0
84264a5ffffffff,131.0,0.0,0.0,0.0
84264a7ffffffff,1358.0,0.0,0.0,0.0
84264a9ffffffff,71.0,0.0,0.0,0.0
84264abffffffff,57.0,0.0,0.0,0.0
84264adffffffff,104.0,0.0,0.0,0.0
84264b1ffffffff,54.0,0.0,0.0,0.0
84264b3ffffffff,24.0,0.0,0.0,0.0
84264b7ffffffff,49.0,0.0,0.0,0.0
84264b9ffffffff,411.0,0.0,0.0,0.0
84264bbffffffff,278.0,0.0,0.0,0.0
84264bdffffffff,57.0,0.0,0.0,0.0
84264c1ffffffff,202.0,19.0,0.0,0.0
84264c3ffffffff,773.0,0.0,0.0,0.0
84264c5ffffffff,1030.0,124.0,0.0,0.0
84264c7ffffffff,1498.0,4.0,0.0,0.0
84264c9ffffffff,44.0,2.0,0.0,0.0
84264cbffffffff,554.0,42.0,0.0,0.0
84264cdffffffff,99.0,11.0,0.0,0.0
84264d1ffffffff,3168.0,0.0,0.0,0.0
84264d3ffffffff,176.0,0.0,0.0,0.0
84264d5ffffffff,192.0,0.0,0.0,0.0
84264d7ffffffff,44.0,0.0,0.0,0.0
84264d9ffffffff,1993.0,0.0,0.0,0.0
84264dbffffffff,1694.0,0.0,0.0,0.0
84264ddffffffff,491.0,0.0,0.0,0.0
84264e1ffffffff,80.0,6.0,0.0,0.0
84264e3ffffffff,42.0,0.0,0.0,0.0
84264e5ffffffff,1243.0,11.0,0.0,0.0
84264e7ffffffff,63.0,0.0,0.0,0.0
84264e9ffffffff,8.0,2.0,0.0,0.0
84264ebffffffff,27.0,0.0,0.0,0.0
84264edffffffff,187.0,9.0,0.0,0.0
8426501ffffffff,145.0,17.0,0.0,0.0
8426503ffffffff,67.0,7.0,0.0,0.0
8426505ffffffff,271.0,5.0,0.0,0.0
8426507ffffffff,31.0,6.0,0.0,0.0
8426509ffffffff,103.0,15.0,0.0,0.0
842650bffffffff,172.0,8.0,0.0,0.0
842650dffffffff,559.0,41.0,0.0,0.0
8426511ffffffff,106.0,1.0,0.0,0.0
8426513ffffffff,70.0,2.0,0.0,0.0
8426515ffffffff,218.0,25.0,0.0,0.0
8426517ffffffff,39.0,2.0,0.0,0.0
8426519ffffffff,167.0,0.0,0.0,0.0
842651bffffffff,254.0,0.0,0.0,0.0
842651dffffffff,468.0,40.0,0.0,0.0
8426521ffffffff,666.0,17.0,0.0,0.0
8426523ffffffff,91.0,2.0,0.0,0.0
8426525ffffffff,75.0,0.0,0.0,0.0
8426527ffffffff,163.0,2.0,0.0,0.0
8426529ffffffff,575.0,135.0,0.0,0.0
842652bffffffff,844.0,41.0,0.0,0.0
842652dffffffff,471.0,17.0,0.0,0.0
8426531ffffffff,921.0,18.0,0.0,0.0
8426533ffffffff,2800.0,72.0,0.0,0.0
8426535ffffffff,160.0,1.0,0.0,0.0
8426537ffffffff,119.0,0.0,0.0,0.0
8426539ffffffff,138.0,7.0,0.0,0.0
842653bffffffff,1601.0,43.0,0.0,0.0
842653dffffffff,352.0,13.0,0.0,0.0
8426541ffffffff,199.0,15.0,0.0,0.0
8426543ffffffff,607.0,77.0,0.0,0.0
8426545ffffffff,21.0,0.0,0.0,0.0
8426547ffffffff,485.0,42.0,0.0,0.0
8426549ffffffff,42.0,0.0,0.0,0.0
842654bffffffff,285.0,56.0,0.0,0.0
842654dffffffff,285.0,23.0,0.0,0.0
8426551ffffffff,1475.0,39.0,0.0,0.0
8426553ffffffff,81.0,5.0,0.0,0.0
8426555ffffffff,3632.0,79.0,0.0,0.0
8426557ffffffff,906.0,65.0,0.0,0.0
8426559ffffffff,266.0,36.0,0.0,0.0
842655bffffffff,281.0,47.0,0.0,0.0
842655dffffffff,3911.0,101.0,0.0,0.0
8426561ffffffff,1651.0,13.0,0.0,0.0
8426563ffffffff,1318.0,20.0,0.0,0.0
8426565ffffffff,1624.0,87.0,0.0,0.0
8426567ffffffff,3802.0,172.0,0.0,0.0
8426569ffffffff,206.0,2.0,0.0,0.0
842656bffffffff,43.0,4.0,0.0,0.0
842656dffffffff,693.0,8.0,0.0,0.0
8426581ffffffff,5.0,0.0,0.0,0.0
8426583ffffffff,25.0,0.0,0.0,0.0
8426585ffffffff,61.0,0.0,0.0,0.0
8426587ffffffff,259.0,0.0,0.0,0.0
8426589ffffffff,139.0,0.0,0.0,0.0
842658bffffffff,47.0,0.0,0.0,0.0
842658dffffffff,16.0,0.0,0.0,0.0
8426591ffffffff,29.0,2.0,0.0,0.0
8426593ffffffff,254.0,4.0,0.0,0.0
8426595ffffffff,21.0,2.0,0.0,0.0
8426597ffffffff,42.0,2.0,0.0,0.0
8426599ffffffff,927.0,21.0,0.0,0.0
842659bffffffff,6527.0,0.0,0.0,0.0
842659dffffffff,52.0,0.0,0.0,0.0
84265a1ffffffff,22.0,0.0,0.0,0.0
84265a3ffffffff,1671.0,90.0,0.0,0.0
84265a5ffffffff,76.0,6.0,0.0,0.0
84265a7ffffffff,572.0,16.0,0.0,0.0
84265a9ffffffff,55.0,0.0,0.0,0.0
84265abffffffff,20.0,0.0,0.0,0.0
84265adffffffff,28.0,0.0,0.0,0.0
84265b1ffffffff,173.0,0.0,0.0,0.0
84265b3ffffffff,52.0,0.0,0.0,0.0
84265b5ffffffff,3620.0,52.0,0.0,0.0
84265b7ffffffff,116.0,0.0,0.0,0.0
84265b9ffffffff,491.0,18.0,0.0,0.0
84265bbffffffff,67.0,4.0,0.0,0.0
84265bdffffffff,101.0,3.0,0.0,0.0
84265c1ffffffff,344.0,31.0,0.0,0.0
84265c3ffffffff,60.0,0.0,0.0,0.0
84265c5ffffffff,112.0,0.0,0.0,0.0
84265c7ffffffff,96.0,3.0,0.0,0.0
84265c9ffffffff,91.0,8.0,0.0,0.0
84265cbffffffff,104.0,6.0,0.0,0.0
84265cdffffffff,215.0,0.0,0.0,0.0
84265d1ffffffff,25.0,0.0,0.0,0.0
84265d3ffffffff,100.0,4.0,0.0,0.0
84265d5ffffffff,47.0,0.0,0.0,0.0
84265d7ffffffff,386.0,5.0,0.0,0.0
84265d9ffffffff,739.0,6.0,0.0,0.0
84265dbffffffff,425.0,10.0,0.0,0.0
84265ddffffffff,113.0,0.0,0.0,0.0
84265e1ffffffff,66.0,2.0,0.0,0.0
84265e3ffffffff,37.0,0.0,0.0,0.0
84265e5ffffffff,508.0,0.0,0.0,0.0
84265e7ffffffff,58.0,0.0,0.0,0.0
84265e9ffffffff,80.0,0.0,0.0,0.0
84265ebffffffff,108.0,2.0,0.0,0.0
84265edffffffff,177.0,4.0,0.0,0.0
8426601ffffffff,54.0,4.0,0.0,0.0
8426603ffffffff,230.0,8.0,0.0,0.0
8426605ffffffff,61.0,13.0,0.0,0.0
8426607ffffffff,1319.0,15.0,0.0,0.0
8426609ffffffff,361.0,11.0,0.0,0.0
842660bffffffff,374.0,85.0,0.0,0.0
842660dffffffff,7.0,4.0,0.0,0.0
8426611ffffffff,246.0,17.0,0.0,0.0
8426613ffffffff,747.0,35.0,0.0,0.0
8426615ffffffff,189.0,1.0,0.0,0.0
8426617ffffffff,328.0,3.0,0.0,0.0
8426619ffffffff,1031.0,57.0,0.0,0.0
842661bffffffff,5703.0,52.0,0.0,0.0
842661dffffffff,123.0,0.0,0.0,0.0
8426621ffffffff,619.0,44.0,0.0,0.0
8426623ffffffff,599.0,9.0,0.0,0.0
8426625ffffffff,552.0,19.0,0.0,0.0
8426627ffffffff,64.0,12.0,0.0,0.0
8426629ffffffff,1024.0,89.0,0.0,0.0
842662bffffffff,838.0,16.0,0.0,0.0
842662dffffffff,1449.0,35.0,0.0,0.0
8426631ffffffff,217.0,10.0,0.0,0.0
8426633ffffffff,44.0,9.0,0.0,0.0
8426635ffffffff,153.0,14.0,0.0,0.0
8426637ffffffff,29.0,6.0,0.0,0.0
8426639ffffffff,253.0,10.0,0.0,0.0
842663bffffffff,136.0,5.0,0.0,0.0
842663dffffffff,714.0,9.0,0.0,0.0
8426641ffffffff,5510.0,401.0,0.0,0.0
8426643ffffffff,224.0,39.0,0.0,0.0
8426645ffffffff,6736.0,365.0,0.0,0.0
8426647ffffffff,1040.0,29.0,0.0,0.0
8426649ffffffff,2188.0,70.0,0.0,0.0
842664bffffffff,1144.0,23.0,0.0,0.0
842664dffffffff,16501.0,1608.0,0.0,0.0
8426651ffffffff,188.0,0.0,0.0,0.0
8426653ffffffff,109.0,7.0,0.0,0.0
8426655ffffffff,89.0,0.0,0.0,0.0
8426657ffffffff,2111.0,43.0,0.0,0.0
8426659ffffffff,136.0,1.0,0.0,0.0
842665bffffffff,472.0,1.0,0.0,0.0
842665dffffffff,62.0,9.0,0.0,0.0
8426661ffffffff,854.0,133.0,0.0,0.0
8426663ffffffff,57.0,12.0,0.0,0.0
8426665ffffffff,5127.0,3901.0,0.0,0.0
8426667ffffffff,90.0,5.0,0.0,0.0
8426669ffffffff,3779.0,188.0,0.0,0.0
842666bffffffff,1352.0,59.0,0.0,0.0
842666dffffffff,423.0,76.0,0.0,0.0
8426681ffffffff,254.0,7.0,0.0,0.0
8426683ffffffff,105.0,9.0,0.0,0.0
8426685ffffffff,122.0,14.0,0.0,0.0
8426687ffffffff,28.0,4.0,0.0,0.0
