cell_id,Vanellus chilensis,Vanellus chilensis cayennensis,Vanellus chilensis lampronotus,Vanellus chilensis chilensis/fretensis
83a881fffffffff,91.0,0.0,0.0,0.0
83a882fffffffff,137.0,0.0,36.0,0.0
83a883fffffffff,37.0,0.0,4.0,0.0
83a884fffffffff,288.0,0.0,35.0,0.0
83a885fffffffff,20.0,0.0,0.0,0.0
83a886fffffffff,118.0,0.0,2.0,0.0
83a888fffffffff,9.0,0.0,3.0,0.0
83a889fffffffff,8.0,0.0,8.0,0.0
83a88afffffffff,2.0,0.0,0.0,0.0
83a88bfffffffff,53.0,0.0,12.0,0.0
83a88cfffffffff,118.0,0.0,4.0,0.0
83a88dfffffffff,259.0,0.0,19.0,0.0
83a88efffffffff,115.0,0.0,26.0,0.0
83a891fffffffff,301.0,0.0,50.0,0.0
83a893fffffffff,14.0,0.0,0.0,0.0
83a895fffffffff,158.0,0.0,31.0,0.0
83a89afffffffff,9.0,0.0,0.0,0.0
83a89bfffffffff,16.0,0.0,0.0,0.0
83a89dfffffffff,3.0,0.0,0.0,0.0
83a89efffffffff,15.0,0.0,0.0,0.0
83a8a0fffffffff,1302.0,0.0,9.0,0.0
83a8a1fffffffff,885.0,0.0,48.0,0.0
83a8a2fffffffff,1246.0,0.0,148.0,0.0
83a8a3fffffffff,270.0,0.0,4.0,0.0
83a8a5fffffffff,88.0,0.0,6.0,0.0
83a8a8fffffffff,30.0,0.0,0.0,0.0
83a8a9fffffffff,220.0,0.0,60.0,0.0
83a8aafffffffff,78.0,0.0,0.0,0.0
83a8abfffffffff,31.0,0.0,2.0,0.0
83a8acfffffffff,360.0,0.0,27.0,0.0
83a8adfffffffff,101.0,0.0,8.0,0.0
83a8aefffffffff,58.0,0.0,0.0,0.0
83a8b1fffffffff,97.0,0.0,0.0,0.0
83a8c0fffffffff,258.0,0.0,17.0,0.0
83a8c1fffffffff,5.0,0.0,0.0,0.0
83a8c2fffffffff,347.0,0.0,111.0,0.0
83a8c3fffffffff,5.0,0.0,0.0,0.0
83a8c4fffffffff,26.0,0.0,0.0,0.0
83a8c5fffffffff,8.0,0.0,0.0,0.0
83a8c6fffffffff,26.0,0.0,0.0,0.0
83a8c8fffffffff,12.0,0.0,3.0,0.0
83a8c9fffffffff,19.0,0.0,12.0,0.0
83a8cafffffffff,7.0,0.0,0.0,0.0
83a8ccfffffffff,14.0,0.0,2.0,0.0
83a8cdfffffffff,2.0,0.0,0.0,0.0
83a8cefffffffff,13.0,0.0,2.0,0.0
83a8d0fffffffff,21.0,0.0,0.0,0.0
83a8d1fffffffff,448.0,0.0,19.0,0.0
83a8d3fffffffff,106.0,0.0,0.0,0.0
83a8d4fffffffff,71.0,0.0,29.0,0.0
83a8d5fffffffff,23.0,0.0,4.0,0.0
83a8d6fffffffff,4.0,0.0,0.0,0.0
83a8d9fffffffff,11.0,0.0,0.0,0.0
83a8dafffffffff,17.0,0.0,0.0,0.0
83a8dbfffffffff,2.0,0.0,0.0,0.0
83a8dcfffffffff,4.0,0.0,0.0,0.0
83a8ddfffffffff,6.0,0.0,0.0,0.0
83a8defffffffff,114.0,0.0,0.0,0.0
83a8e0fffffffff,5.0,0.0,0.0,0.0
83a8e1fffffffff,3.0,0.0,0.0,0.0
83a8e4fffffffff,27.0,0.0,0.0,0.0
83a8e5fffffffff,4.0,0.0,0.0,0.0
83a8e6fffffffff,119.0,0.0,0.0,0.0
83a8e8fffffffff,1.0,0.0,0.0,0.0
83a8eafffffffff,7.0,0.0,0.0,0.0
83a8ebfffffffff,4.0,0.0,0.0,0.0
83a8ecfffffffff,100.0,0.0,27.0,0.0
83a8edfffffffff,5.0,0.0,4.0,0.0
83a8eefffffffff,4.0,0.0,0.0,0.0
83a8f0fffffffff,7.0,0.0,0.0,0.0
83a8f1fffffffff,6.0,0.0,0.0,0.0
83a8f2fffffffff,6.0,0.0,2.0,0.0
83a8f4fffffffff,89.0,0.0,0.0,0.0
83a8f5fffffffff,34.0,0.0,0.0,0.0
83a8f6fffffffff,12.0,0.0,0.0,0.0
83a900fffffffff,10.0,0.0,0.0,0.0
83a901fffffffff,435.0,0.0,48.0,0.0
83a903fffffffff,213.0,0.0,4.0,0.0
83a905fffffffff,868.0,0.0,75.0,0.0
83a908fffffffff,28.0,0.0,0.0,0.0
83a909fffffffff,95.0,0.0,0.0,0.0
83a90afffffffff,22.0,0.0,0.0,0.0
83a90bfffffffff,21.0,0.0,0.0,0.0
83a90cfffffffff,59.0,0.0,1.0,0.0
83a90dfffffffff,26.0,0.0,0.0,0.0
83a90efffffffff,424.0,0.0,27.0,0.0
83a918fffffffff,222.0,0.0,35.0,0.0
83a919fffffffff,256.0,0.0,18.0,0.0
83a91bfffffffff,710.0,0.0,171.0,0.0
83a91dfffffffff,344.0,0.0,22.0,0.0
83a921fffffffff,276.0,0.0,2.0,0.0
83a928fffffffff,9.0,0.0,0.0,0.0
83a929fffffffff,50.0,0.0,0.0,0.0
83a92afffffffff,20.0,0.0,0.0,0.0
83a92bfffffffff,7.0,0.0,0.0,0.0
83a92cfffffffff,1034.0,0.0,0.0,0.0
83a92dfffffffff,181.0,0.0,26.0,0.0
83a92efffffffff,756.0,0.0,28.0,0.0
83a940fffffffff,144.0,0.0,0.0,0.0
83a941fffffffff,1031.0,0.0,6.0,0.0
83a942fffffffff,487.0,0.0,0.0,0.0
83a943fffffffff,332.0,0.0,0.0,0.0
83a944fffffffff,1358.0,0.0,26.0,0.0
83a945fffffffff,532.0,0.0,0.0,0.0
83a946fffffffff,2011.0,0.0,1.0,0.0
83a948fffffffff,8.0,0.0,0.0,0.0
83a949fffffffff,5.0,0.0,0.0,0.0
83a94afffffffff,36.0,0.0,0.0,0.0
83a94bfffffffff,27.0,0.0,0.0,0.0
83a94cfffffffff,165.0,0.0,0.0,0.0
83a94dfffffffff,45.0,0.0,0.0,0.0
83a94efffffffff,2603.0,0.0,0.0,0.0
83a950fffffffff,460.0,0.0,0.0,0.0
83a951fffffffff,161.0,0.0,0.0,0.0
83a952fffffffff,267.0,0.0,27.0,0.0
83a953fffffffff,2510.0,0.0,11.0,0.0
83a954fffffffff,32.0,0.0,0.0,0.0
83a955fffffffff,353.0,0.0,0.0,0.0
83a956fffffffff,10.0,0.0,0.0,0.0
83a958fffffffff,10.0,0.0,0.0,0.0
83a959fffffffff,64.0,0.0,0.0,0.0
83a95afffffffff,164.0,0.0,0.0,0.0
83a95bfffffffff,58.0,0.0,0.0,0.0
83a95cfffffffff,213.0,0.0,0.0,0.0
83a95dfffffffff,524.0,0.0,0.0,0.0
83a95efffffffff,584.0,0.0,0.0,0.0
83a960fffffffff,117.0,0.0,5.0,0.0
83a961fffffffff,260.0,0.0,0.0,0.0
83a962fffffffff,1361.0,0.0,50.0,0.0
83a963fffffffff,198.0,0.0,0.0,0.0
83a964fffffffff,420.0,0.0,0.0,0.0
83a965fffffffff,39.0,0.0,0.0,0.0
83a966fffffffff,78.0,0.0,1.0,0.0
83a968fffffffff,160.0,0.0,0.0,0.0
83a969fffffffff,4.0,0.0,0.0,0.0
83a96afffffffff,1000.0,0.0,13.0,0.0
83a96bfffffffff,102.0,0.0,0.0,0.0
83a96cfffffffff,47.0,0.0,0.0,0.0
83a96dfffffffff,13.0,0.0,0.0,0.0
83a96efffffffff,695.0,0.0,7.0,0.0
83a971fffffffff,378.0,0.0,8.0,0.0
83a972fffffffff,21.0,0.0,0.0,0.0
83a973fffffffff,98.0,0.0,0.0,0.0
83a974fffffffff,75.0,0.0,0.0,0.0
83a975fffffffff,103.0,0.0,0.0,0.0
83a976fffffffff,141.0,0.0,1.0,0.0
83b200fffffffff,168.0,0.0,0.0,0.0
83b201fffffffff,172.0,0.0,0.0,0.0
83b203fffffffff,248.0,0.0,0.0,0.0
83b204fffffffff,2.0,0.0,0.0,0.0
83b205fffffffff,5.0,0.0,0.0,0.0
83b209fffffffff,28.0,0.0,0.0,0.0
83b20afffffffff,6.0,0.0,0.0,0.0
83b20bfffffffff,18.0,0.0,0.0,0.0
83b20dfffffffff,10.0,0.0,0.0,0.0
83b20efffffffff,9.0,0.0,0.0,0.0
83b219fffffffff,2457.0,0.0,0.0,0.0
83b21bfffffffff,78.0,0.0,0.0,0.0
83b21dfffffffff,375.0,0.0,0.0,0.0
83b226fffffffff,79.0,0.0,0.0,0.0
83b229fffffffff,7.0,0.0,0.0,0.0
83b22dfffffffff,15.0,0.0,0.0,0.0
83b240fffffffff,46.0,0.0,0.0,0.0
83b241fffffffff,968.0,0.0,51.0,0.0
83b242fffffffff,115.0,0.0,1.0,0.0
83b243fffffffff,1173.0,0.0,15.0,0.0
83b244fffffffff,12.0,0.0,0.0,0.0
83b245fffffffff,77.0,0.0,0.0,0.0
83b246fffffffff,37.0,0.0,0.0,0.0
83b248fffffffff,31.0,0.0,3.0,0.0
83b249fffffffff,9.0,0.0,0.0,0.0
83b24afffffffff,516.0,0.0,47.0,0.0
83b24bfffffffff,114.0,0.0,29.0,0.0
83b24cfffffffff,304.0,0.0,4.0,0.0
83b24dfffffffff,162.0,0.0,0.0,0.0
83b24efffffffff,269.0,0.0,14.0,0.0
83b250fffffffff,9.0,0.0,0.0,0.0
83b251fffffffff,95.0,0.0,1.0,0.0
83b252fffffffff,35.0,0.0,0.0,0.0
83b253fffffffff,6.0,0.0,1.0,0.0
83b254fffffffff,18.0,0.0,0.0,0.0
83b255fffffffff,19.0,0.0,0.0,0.0
83b256fffffffff,8.0,0.0,0.0,0.0
83b258fffffffff,478.0,0.0,91.0,0.0
83b259fffffffff,628.0,0.0,129.0,0.0
83b25afffffffff,57.0,0.0,0.0,0.0
83b25bfffffffff,211.0,0.0,45.0,0.0
83b25cfffffffff,538.0,0.0,23.0,0.0
83b25dfffffffff,1120.0,0.0,56.0,0.0
83b25efffffffff,209.0,0.0,3.0,0.0
83b260fffffffff,2.0,0.0,0.0,0.0
83b261fffffffff,34.0,0.0,0.0,0.0
83b262fffffffff,351.0,0.0,0.0,0.0
83b263fffffffff,43.0,0.0,0.0,0.0
83b265fffffffff,11.0,0.0,0.0,0.0
83b266fffffffff,46.0,0.0,0.0,0.0
83b268fffffffff,231.0,0.0,0.0,0.0
83b269fffffffff,174.0,0.0,0.0,0.0
83b26afffffffff,58.0,0.0,0.0,0.0
83b26bfffffffff,1.0,0.0,0.0,0.0
83b26cfffffffff,8.0,0.0,0.0,0.0
83b26dfffffffff,154.0,0.0,0.0,0.0
83b26efffffffff,27.0,0.0,0.0,0.0
83b270fffffffff,229.0,0.0,0.0,0.0
83b271fffffffff,15.0,0.0,0.0,0.0
83b272fffffffff,25.0,0.0,0.0,0.0
83b273fffffffff,4.0,0.0,0.0,0.0
83b274fffffffff,458.0,0.0,0.0,0.0
83b275fffffffff,475.0,0.0,0.0,0.0
83b276fffffffff,7.0,0.0,0.0,0.0
83b2c0fffffffff,5114.0,0.0,0.0,42.0
83b2c1fffffffff,753.0,0.0,0.0,41.0
83b2c2fffffffff,527.0,0.0,0.0,16.0
83b2c3fffffffff,1544.0,0.0,0.0,44.0
83b2c4fffffffff,4530.0,0.0,0.0,0.0
83b2c5fffffffff,8167.0,0.0,0.0,924.0
83b2c8fffffffff,103.0,0.0,0.0,2.0
83b2cafffffffff,117.0,0.0,4.0,0.0
83b2cbfffffffff,12.0,0.0,0.0,0.0
83b2ccfffffffff,12.0,0.0,0.0,0.0
83b2cdfffffffff,37.0,0.0,3.0,2.0
83b2cefffffffff,182.0,0.0,0.0,0.0
83b2d8fffffffff,962.0,0.0,0.0,0.0
83b2d9fffffffff,169.0,0.0,0.0,0.0
83b2dafffffffff,628.0,0.0,0.0,0.0
83b2dbfffffffff,250.0,0.0,0.0,0.0
83b2dcfffffffff,662.0,0.0,0.0,0.0
83b2ddfffffffff,836.0,0.0,0.0,0.0
83b2e0fffffffff,6.0,0.0,0.0,0.0
83b2e1fffffffff,70.0,0.0,0.0,0.0
83b2e2fffffffff,1434.0,0.0,0.0,1.0
83b2e3fffffffff,123.0,0.0,0.0,0.0
83b2e4fffffffff,40.0,0.0,0.0,0.0
83b2e5fffffffff,4.0,0.0,0.0,0.0
83b2e6fffffffff,285.0,0.0,0.0,0.0
83b2e8fffffffff,158.0,0.0,1.0,0.0
83b2e9fffffffff,103.0,0.0,2.0,0.0
83b2eafffffffff,94.0,0.0,0.0,9.0
83b2ebfffffffff,33.0,0.0,0.0,0.0
83b2ecfffffffff,282.0,0.0,4.0,22.0
83b2edfffffffff,23.0,0.0,0.0,0.0
83b2eefffffffff,348.0,0.0,0.0,51.0
83b30bfffffffff,1.0,0.0,0.0,0.0
83b320fffffffff,7.0,0.0,0.0,0.0
83b340fffffffff,53.0,0.0,0.0,0.0
83b341fffffffff,2.0,0.0,0.0,0.0
83b342fffffffff,751.0,0.0,12.0,0.0
83b343fffffffff,90.0,0.0,11.0,0.0
83b344fffffffff,98.0,0.0,6.0,0.0
83b345fffffffff,4.0,0.0,0.0,0.0
83b346fffffffff,131.0,0.0,1.0,0.0
83b348fffffffff,8.0,0.0,0.0,0.0
83b349fffffffff,47.0,0.0,0.0,0.0
83b34afffffffff,12.0,0.0,0.0,0.0
83b34bfffffffff,27.0,0.0,0.0,0.0
83b34cfffffffff,27.0,0.0,0.0,0.0
83b34dfffffffff,204.0,0.0,22.0,0.0
83b34efffffffff,6.0,0.0,0.0,0.0
83b351fffffffff,1513.0,0.0,54.0,0.0
83b353fffffffff,1.0,0.0,0.0,0.0
83b354fffffffff,6.0,0.0,0.0,0.0
83b355fffffffff,93.0,0.0,0.0,0.0
83b358fffffffff,249.0,0.0,4.0,0.0
83b359fffffffff,4.0,0.0,0.0,0.0
83b35afffffffff,234.0,0.0,6.0,0.0
83b35bfffffffff,265.0,0.0,0.0,0.0
83b35cfffffffff,658.0,0.0,13.0,0.0
83b35dfffffffff,103.0,0.0,0.0,0.0
83b35efffffffff,2477.0,0.0,256.0,0.0
83b361fffffffff,1.0,0.0,0.0,0.0
83b362fffffffff,42.0,0.0,0.0,0.0
83b363fffffffff,4.0,0.0,0.0,0.0
83b366fffffffff,108.0,0.0,5.0,0.0
83b368fffffffff,20.0,0.0,0.0,0.0
83b369fffffffff,79.0,0.0,0.0,0.0
83b36afffffffff,17.0,0.0,0.0,0.0
83b36bfffffffff,23.0,0.0,0.0,0.0
83b36cfffffffff,4.0,0.0,0.0,0.0
83b36dfffffffff,340.0,0.0,0.0,0.0
83b373fffffffff,7.0,0.0,0.0,0.0
83c203fffffffff,322.0,0.0,1.0,0.0
83c205fffffffff,695.0,0.0,4.0,0.0
83c218fffffffff,167.0,0.0,0.0,0.0
83c219fffffffff,148.0,0.0,0.0,0.0
83c21bfffffffff,1315.0,0.0,41.0,0.0
83c21dfffffffff,690.0,0.0,1.0,0.0
83c220fffffffff,2.0,0.0,0.0,0.0
83c221fffffffff,174.0,0.0,4.0,0.0
83c224fffffffff,15.0,0.0,0.0,0.0
83c228fffffffff,93.0,0.0,8.0,0.0
83c229fffffffff,33.0,0.0,0.0,0.0
83c22afffffffff,624.0,0.0,2.0,0.0
83c22bfffffffff,24.0,0.0,0.0,0.0
83c22cfffffffff,142.0,0.0,3.0,0.0
83c22dfffffffff,29.0,0.0,0.0,0.0
83c22efffffffff,362.0,0.0,2.0,0.0
83c289fffffffff,16.0,0.0,0.0,0.0
83c2c0fffffffff,95.0,0.0,0.0,0.0
83c2c1fffffffff,786.0,0.0,0.0,0.0
83c2c2fffffffff,160.0,0.0,0.0,0.0
83c2c3fffffffff,47.0,0.0,0.0,0.0
83c2c4fffffffff,382.0,0.0,11.0,0.0
83c2c5fffffffff,2493.0,0.0,0.0,0.0
83c2c6fffffffff,433.0,0.0,3.0,0.0
83c2c8fffffffff,118.0,0.0,0.0,0.0
83c2c9fffffffff,255.0,0.0,0.0,0.0
83c2cafffffffff,737.0,0.0,0.0,0.0
83c2cbfffffffff,627.0,0.0,2.0,0.0
83c2ccfffffffff,138.0,0.0,1.0,0.0
83c2cdfffffffff,638.0,0.0,0.0,0.0
83c2cefffffffff,630.0,0.0,1.0,0.0
83c2d0fffffffff,388.0,0.0,0.0,0.0
83c2d1fffffffff,60.0,0.0,0.0,0.0
83c2d2fffffffff,127.0,0.0,0.0,0.0
83c2d3fffffffff,308.0,0.0,0.0,0.0
83c2d4fffffffff,769.0,0.0,4.0,0.0
83c2d5fffffffff,82.0,0.0,0.0,0.0
83c2d6fffffffff,433.0,0.0,0.0,0.0
83c2d8fffffffff,218.0,0.0,0.0,0.0
83c2d9fffffffff,580.0,0.0,28.0,0.0
83c2dafffffffff,11.0,0.0,2.0,0.0
83c2dbfffffffff,52.0,0.0,0.0,0.0
83c2dcfffffffff,41.0,0.0,0.0,0.0
83c2ddfffffffff,53.0,0.0,0.0,0.0
83c2defffffffff,59.0,0.0,2.0,0.0
83c2e0fffffffff,601.0,0.0,7.0,0.0
83c2e1fffffffff,320.0,0.0,7.0,0.0
83c2e2fffffffff,2160.0,0.0,5.0,0.0
83c2e3fffffffff,6737.0,0.0,159.0,0.0
83c2e4fffffffff,55.0,0.0,4.0,0.0
83c2e5fffffffff,86.0,0.0,0.0,0.0
83c2e6fffffffff,246.0,0.0,3.0,0.0
83c2e8fffffffff,141.0,0.0,2.0,0.0
83c2e9fffffffff,272.0,0.0,0.0,0.0
83c2eafffffffff,375.0,0.0,0.0,0.0
83c2ebfffffffff,139.0,0.0,0.0,0.0
83c2ecfffffffff,99.0,0.0,1.0,0.0
83c2edfffffffff,20.0,0.0,0.0,0.0
83c2eefffffffff,614.0,0.0,23.0,0.0
83c2f1fffffffff,2745.0,0.0,2.0,0.0
83c2f2fffffffff,2992.0,0.0,15.0,0.0
83c2f3fffffffff,2288.0,0.0,3.0,0.0
83c301fffffffff,7.0,0.0,0.0,0.0
83c305fffffffff,32.0,0.0,0.0,0.0
83c308fffffffff,56.0,0.0,0.0,0.0
83c309fffffffff,25.0,0.0,0.0,0.0
83c30bfffffffff,8.0,0.0,0.0,0.0
83c30cfffffffff,8.0,0.0,0.0,0.0
83c30dfffffffff,47.0,0.0,0.0,0.0
83c320fffffffff,101.0,0.0,0.0,0.0
83c321fffffffff,219.0,0.0,0.0,0.0
83c323fffffffff,1.0,0.0,0.0,0.0
83c324fffffffff,93.0,0.0,0.0,0.0
83c325fffffffff,26.0,0.0,0.0,0.0
83c328fffffffff,12.0,0.0,0.0,0.0
83c329fffffffff,289.0,0.0,1.0,4.0
83c32afffffffff,60.0,0.0,0.0,0.0
83c32bfffffffff,32.0,0.0,0.0,0.0
83c32dfffffffff,37.0,0.0,0.0,0.0
83c32efffffffff,373.0,0.0,0.0,0.0
83c340fffffffff,437.0,0.0,2.0,2.0
83c341fffffffff,56.0,0.0,0.0,0.0
83c342fffffffff,34.0,0.0,0.0,0.0
83c343fffffffff,60.0,0.0,0.0,0.0
83c344fffffffff,16.0,0.0,0.0,0.0
83c345fffffffff,58.0,0.0,0.0,0.0
83c346fffffffff,45.0,0.0,0.0,0.0
83c348fffffffff,66.0,0.0,18.0,0.0
83c349fffffffff,187.0,0.0,53.0,0.0
83c34afffffffff,14.0,0.0,4.0,0.0
83c34bfffffffff,244.0,0.0,116.0,0.0
83c34cfffffffff,33.0,0.0,0.0,0.0
83c34dfffffffff,20.0,0.0,0.0,0.0
83c34efffffffff,111.0,0.0,5.0,0.0
83c350fffffffff,401.0,0.0,12.0,0.0
83c351fffffffff,69.0,0.0,0.0,0.0
83c352fffffffff,72.0,0.0,0.0,0.0
83c353fffffffff,114.0,0.0,0.0,0.0
83c354fffffffff,87.0,0.0,3.0,0.0
83c355fffffffff,48.0,0.0,0.0,0.0
83c356fffffffff,173.0,0.0,0.0,0.0
83c358fffffffff,17.0,0.0,0.0,0.0
83c359fffffffff,20.0,0.0,0.0,0.0
83c35afffffffff,42.0,0.0,0.0,0.0
83c35bfffffffff,48.0,0.0,0.0,0.0
83c35cfffffffff,18.0,0.0,0.0,0.0
83c35dfffffffff,60.0,0.0,3.0,0.0
83c35efffffffff,4.0,0.0,0.0,0.0
83c360fffffffff,218.0,0.0,0.0,3.0
83c361fffffffff,3.0,0.0,0.0,0.0
83c362fffffffff,2.0,0.0,0.0,0.0
83c363fffffffff,3.0,0.0,0.0,0.0
83c364fffffffff,36.0,0.0,0.0,0.0
83c365fffffffff,14.0,0.0,0.0,0.0
83c366fffffffff,63.0,0.0,0.0,0.0
83c368fffffffff,2.0,0.0,0.0,0.0
83c36afffffffff,11.0,0.0,0.0,0.0
83c36bfffffffff,10.0,0.0,0.0,0.0
83c36cfffffffff,2.0,0.0,0.0,0.0
83c36dfffffffff,7.0,0.0,0.0,0.0
83c370fffffffff,110.0,0.0,0.0,0.0
83c371fffffffff,47.0,0.0,0.0,0.0
83c373fffffffff,68.0,0.0,0.0,0.0
83c374fffffffff,8.0,0.0,0.0,0.0
83c375fffffffff,74.0,0.0,0.0,0.0
83c376fffffffff,171.0,0.0,5.0,2.0
83ce12fffffffff,6.0,0.0,0.0,0.0
83ce16fffffffff,2.0,0.0,0.0,0.0
83ce80fffffffff,1058.0,0.0,0.0,46.0
83ce81fffffffff,412.0,0.0,2.0,6.0
83ce82fffffffff,41.0,0.0,2.0,2.0
83ce83fffffffff,828.0,0.0,6.0,5.0
83ce84fffffffff,68.0,0.0,0.0,0.0
83ce85fffffffff,492.0,0.0,0.0,35.0
83ce86fffffffff,20.0,0.0,0.0,3.0
83ce88fffffffff,917.0,0.0,0.0,0.0
83ce89fffffffff,6.0,0.0,0.0,0.0
83ce8afffffffff,410.0,0.0,0.0,0.0
83ce8bfffffffff,123.0,0.0,0.0,0.0
83ce8cfffffffff,3993.0,0.0,0.0,28.0
83ce8efffffffff,1149.0,0.0,0.0,1.0
83ce90fffffffff,3.0,0.0,0.0,0.0
83ce91fffffffff,32.0,0.0,0.0,0.0
83ce92fffffffff,95.0,0.0,5.0,0.0
83ce93fffffffff,1784.0,0.0,9.0,21.0
83ce94fffffffff,3.0,0.0,0.0,0.0
83ce95fffffffff,8.0,0.0,0.0,0.0
83ce96fffffffff,35.0,0.0,0.0,0.0
83ce98fffffffff,568.0,0.0,0.0,3.0
83ce99fffffffff,172.0,0.0,0.0,0.0
83ce9afffffffff,2.0,0.0,0.0,0.0
83ce9bfffffffff,270.0,0.0,1.0,2.0
83ce9cfffffffff,389.0,0.0,0.0,12.0
83ce9dfffffffff,757.0,0.0,0.0,4.0
83ce9efffffffff,79.0,0.0,0.0,0.0
83cea0fffffffff,218.0,0.0,0.0,2.0
83cea1fffffffff,707.0,0.0,0.0,0.0
83cea2fffffffff,59.0,0.0,0.0,0.0
83cea3fffffffff,263.0,0.0,0.0,5.0
83cea4fffffffff,16.0,0.0,0.0,0.0
83cea5fffffffff,39.0,0.0,0.0,0.0
83cea6fffffffff,3.0,0.0,0.0,0.0
83cea8fffffffff,2550.0,0.0,0.0,122.0
83ceaafffffffff,5214.0,0.0,0.0,63.0
83ceabfffffffff,54.0,0.0,0.0,0.0
83ceacfffffffff,1908.0,0.0,0.0,277.0
83ceaefffffffff,1686.0,0.0,0.0,47.0
83ceb3fffffffff,9.0,0.0,0.0,0.0
83ceb4fffffffff,4.0,0.0,0.0,0.0
83cf10fffffffff,2.0,0.0,0.0,0.0
83cf12fffffffff,1237.0,0.0,0.0,199.0
83cf13fffffffff,14.0,0.0,0.0,0.0
83cf16fffffffff,298.0,0.0,0.0,41.0
83cf81fffffffff,24.0,0.0,0.0,3.0
83cf82fffffffff,3.0,0.0,0.0,0.0
83cf85fffffffff,170.0,0.0,0.0,21.0
83cf88fffffffff,192.0,0.0,0.0,0.0
83cf89fffffffff,14.0,0.0,0.0,0.0
83cf8afffffffff,66.0,0.0,0.0,0.0
83cf8bfffffffff,269.0,0.0,0.0,0.0
83cf8cfffffffff,245.0,0.0,0.0,18.0
83cf8dfffffffff,36.0,0.0,0.0,0.0
83cf8efffffffff,131.0,0.0,0.0,20.0
83cf90fffffffff,8.0,0.0,0.0,0.0
83cf91fffffffff,13.0,0.0,0.0,0.0
83cf94fffffffff,103.0,0.0,0.0,5.0
83cf95fffffffff,3.0,0.0,0.0,0.0
83cf98fffffffff,135.0,0.0,0.0,0.0
83cf99fffffffff,2.0,0.0,0.0,0.0
83cf9cfffffffff,2.0,0.0,0.0,2.0
83cf9dfffffffff,2.0,0.0,0.0,0.0
83cf9efffffffff,67.0,0.0,0.0,0.0
83cfa0fffffffff,204.0,0.0,0.0,0.0
83cfa1fffffffff,21.0,0.0,0.0,2.0
83cfa2fffffffff,232.0,0.0,0.0,7.0
83cfa3fffffffff,23.0,0.0,0.0,1.0
83cfa4fffffffff,4125.0,0.0,0.0,337.0
83cfa5fffffffff,98.0,0.0,0.0,10.0
83cfa8fffffffff,132.0,0.0,0.0,20.0
83cfaafffffffff,24.0,0.0,0.0,8.0
83cfabfffffffff,19.0,0.0,0.0,0.0
83cfacfffffffff,782.0,0.0,0.0,89.0
83cfaefffffffff,21.0,0.0,0.0,6.0
83cfb1fffffffff,78.0,0.0,0.0,2.0
83df40fffffffff,5.0,0.0,0.0,0.0
83df41fffffffff,409.0,0.0,0.0,115.0
83df45fffffffff,1449.0,0.0,0.0,177.0
83df4dfffffffff,30.0,0.0,0.0,7.0
83df68fffffffff,660.0,0.0,0.0,181.0
83df69fffffffff,1604.0,0.0,0.0,449.0
83df6afffffffff,373.0,0.0,0.0,64.0
83df6bfffffffff,256.0,0.0,0.0,69.0
83df6dfffffffff,419.0,0.0,0.0,100.0
83df6efffffffff,6.0,0.0,0.0,0.0
