cell_id,Nyctanassa violacea,Nyctanassa violacea [violacea Group],Nyctanassa violacea pauper
8444d39ffffffff,11.0,0.0,0.0
8444d3bffffffff,46.0,0.0,0.0
8444d3dffffffff,45.0,0.0,0.0
8444d51ffffffff,68.0,0.0,0.0
8444d53ffffffff,12.0,0.0,0.0
8444d55ffffffff,612.0,0.0,0.0
8444d57ffffffff,27.0,0.0,0.0
8444d59ffffffff,38.0,0.0,0.0
8444d5bffffffff,4.0,0.0,0.0
8444d5dffffffff,316.0,0.0,0.0
8444d81ffffffff,2.0,0.0,0.0
8444d85ffffffff,68.0,0.0,0.0
8444d8dffffffff,2.0,0.0,0.0
8444d95ffffffff,1.0,0.0,0.0
8444d9dffffffff,2.0,0.0,0.0
8444da1ffffffff,2.0,0.0,0.0
8444da3ffffffff,12.0,0.0,0.0
8444da5ffffffff,1.0,0.0,0.0
8444dabffffffff,27.0,0.0,0.0
8444db5ffffffff,60.0,0.0,0.0
8444db9ffffffff,2.0,0.0,0.0
8444dbdffffffff,6.0,0.0,0.0
8444dc5ffffffff,2.0,0.0,0.0
8444dd9ffffffff,9.0,0.0,0.0
8444dddffffffff,13.0,0.0,0.0
8444de5ffffffff,1.0,0.0,0.0
8444de7ffffffff,1.0,0.0,0.0
8444de9ffffffff,8.0,0.0,0.0
8444e05ffffffff,17.0,0.0,0.0
8444e0dffffffff,1.0,0.0,0.0
8444e19ffffffff,2.0,0.0,0.0
8444e27ffffffff,4.0,0.0,0.0
8444e29ffffffff,15.0,0.0,0.0
8444e2dffffffff,2.0,0.0,0.0
8444e31ffffffff,4.0,0.0,0.0
8444e33ffffffff,39.0,0.0,0.0
8444e35ffffffff,27.0,0.0,0.0
8444e3bffffffff,6.0,0.0,0.0
8444e43ffffffff,4.0,2.0,0.0
8444e47ffffffff,22.0,0.0,0.0
8444e51ffffffff,13.0,0.0,0.0
8444e55ffffffff,23.0,0.0,0.0
8444e57ffffffff,2.0,0.0,0.0
8444e5bffffffff,23.0,0.0,0.0
8444e63ffffffff,683.0,57.0,0.0
8444e65ffffffff,6.0,0.0,0.0
8444e67ffffffff,15.0,0.0,0.0
8444e6bffffffff,7.0,0.0,0.0
8444e83ffffffff,45.0,0.0,0.0
8444e87ffffffff,1.0,0.0,0.0
8444e8bffffffff,9.0,0.0,0.0
8444e91ffffffff,2.0,0.0,0.0
8444ea1ffffffff,2.0,0.0,0.0
8444ea5ffffffff,2.0,0.0,0.0
8444ec3ffffffff,2.0,0.0,0.0
8444ec7ffffffff,10.0,0.0,0.0
8444ecbffffffff,2.0,0.0,0.0
8444ed1ffffffff,11.0,0.0,0.0
8444ed3ffffffff,12.0,0.0,0.0
8444ed5ffffffff,53.0,0.0,0.0
8444ed7ffffffff,6.0,0.0,0.0
8444edbffffffff,2.0,0.0,0.0
8444eddffffffff,9.0,0.0,0.0
8444ee5ffffffff,38.0,0.0,0.0
8444eebffffffff,1.0,0.0,0.0
8444eedffffffff,17.0,0.0,0.0
8444f01ffffffff,23.0,0.0,0.0
8444f03ffffffff,4.0,0.0,0.0
8444f05ffffffff,367.0,0.0,0.0
8444f07ffffffff,130.0,0.0,0.0
8444f0dffffffff,2.0,0.0,0.0
8444f13ffffffff,2.0,0.0,0.0
8444f1bffffffff,1.0,0.0,0.0
8444f1dffffffff,4.0,0.0,0.0
8444f29ffffffff,1.0,0.0,0.0
8444f31ffffffff,363.0,0.0,0.0
8444f33ffffffff,1.0,0.0,0.0
8444f35ffffffff,231.0,0.0,0.0
8444f37ffffffff,568.0,0.0,0.0
8444f3dffffffff,845.0,0.0,0.0
8444f49ffffffff,48.0,0.0,0.0
8444f4bffffffff,6.0,0.0,0.0
8444f61ffffffff,17.0,0.0,0.0
8444f63ffffffff,219.0,0.0,0.0
8444f6bffffffff,10.0,0.0,0.0
8444f6dffffffff,230.0,0.0,0.0
8445011ffffffff,20.0,0.0,0.0
8445015ffffffff,1.0,0.0,0.0
8445019ffffffff,80.0,0.0,0.0
844501bffffffff,19.0,0.0,0.0
8445043ffffffff,12.0,0.0,0.0
8445051ffffffff,2.0,0.0,0.0
8445053ffffffff,651.0,1.0,0.0
8445057ffffffff,13.0,0.0,0.0
8445059ffffffff,143.0,0.0,0.0
844505bffffffff,634.0,10.0,0.0
844505dffffffff,26.0,0.0,0.0
8445085ffffffff,15.0,0.0,0.0
8445091ffffffff,10.0,0.0,0.0
8445093ffffffff,14.0,0.0,0.0
8445097ffffffff,33.0,0.0,0.0
844509bffffffff,286.0,0.0,0.0
84450a3ffffffff,5.0,0.0,0.0
84450a5ffffffff,23.0,0.0,0.0
84450a7ffffffff,14.0,0.0,0.0
84450a9ffffffff,32.0,0.0,0.0
84450adffffffff,108.0,0.0,0.0
84450b1ffffffff,442.0,0.0,0.0
84450b5ffffffff,86.0,0.0,0.0
84450b9ffffffff,10.0,0.0,0.0
84450c1ffffffff,7.0,0.0,0.0
84450c5ffffffff,5.0,0.0,0.0
84450cdffffffff,2.0,0.0,0.0
84450e1ffffffff,80.0,0.0,0.0
84450e3ffffffff,19.0,0.0,0.0
84450e7ffffffff,17.0,0.0,0.0
84450ebffffffff,5.0,0.0,0.0
844510dffffffff,1.0,0.0,0.0
844519bffffffff,34.0,0.0,0.0
84451b7ffffffff,16.0,0.0,0.0
84451d3ffffffff,3.0,0.0,0.0
8445203ffffffff,52.0,0.0,0.0
8445205ffffffff,66.0,0.0,0.0
8445207ffffffff,149.0,0.0,0.0
8445209ffffffff,3.0,0.0,0.0
844520dffffffff,23.0,0.0,0.0
8445215ffffffff,716.0,0.0,0.0
8445217ffffffff,9.0,0.0,0.0
8445219ffffffff,1.0,0.0,0.0
844521dffffffff,15.0,0.0,0.0
8445221ffffffff,104.0,0.0,0.0
8445223ffffffff,2.0,0.0,0.0
8445225ffffffff,898.0,0.0,0.0
8445227ffffffff,4.0,0.0,0.0
844522bffffffff,288.0,0.0,0.0
8445231ffffffff,64.0,0.0,0.0
8445233ffffffff,688.0,4.0,0.0
8445237ffffffff,100.0,2.0,0.0
8445239ffffffff,57.0,0.0,0.0
844523bffffffff,66.0,0.0,0.0
8445245ffffffff,4.0,0.0,0.0
8445247ffffffff,1.0,0.0,0.0
8445249ffffffff,1.0,0.0,0.0
8445257ffffffff,13.0,0.0,0.0
8445263ffffffff,25.0,0.0,0.0
844526bffffffff,52.0,0.0,0.0
8445287ffffffff,4.0,2.0,0.0
8445289ffffffff,17.0,0.0,0.0
844528dffffffff,1.0,0.0,0.0
8445293ffffffff,1.0,0.0,0.0
844529bffffffff,4.0,0.0,0.0
84452a1ffffffff,1.0,0.0,0.0
84452a3ffffffff,2.0,0.0,0.0
84452a5ffffffff,57.0,0.0,0.0
84452a9ffffffff,42.0,0.0,0.0
84452adffffffff,1035.0,16.0,0.0
84452bdffffffff,6.0,0.0,0.0
84452c1ffffffff,23.0,0.0,0.0
84452c3ffffffff,213.0,0.0,0.0
84452c5ffffffff,19.0,0.0,0.0
84452c7ffffffff,164.0,0.0,0.0
84452c9ffffffff,18.0,0.0,0.0
84452cbffffffff,22.0,0.0,0.0
84452d9ffffffff,17.0,0.0,0.0
84452dbffffffff,3.0,0.0,0.0
84452e1ffffffff,852.0,1.0,0.0
84452e3ffffffff,490.0,0.0,0.0
84452e5ffffffff,264.0,0.0,0.0
84452e7ffffffff,47.0,0.0,0.0
84452e9ffffffff,6.0,0.0,0.0
84452ebffffffff,150.0,0.0,0.0
84452edffffffff,7.0,0.0,0.0
8445303ffffffff,10.0,0.0,0.0
8445307ffffffff,1.0,0.0,0.0
8445313ffffffff,277.0,0.0,0.0
8445315ffffffff,1.0,0.0,0.0
8445317ffffffff,74.0,0.0,0.0
8445319ffffffff,61.0,0.0,0.0
844531bffffffff,57.0,0.0,0.0
844531dffffffff,3.0,0.0,0.0
8445321ffffffff,19.0,0.0,0.0
844532bffffffff,33.0,0.0,0.0
844533bffffffff,78.0,0.0,0.0
8445343ffffffff,4.0,0.0,0.0
8445353ffffffff,3.0,0.0,0.0
844549bffffffff,10.0,0.0,0.0
84455bdffffffff,1.0,0.0,0.0
8445649ffffffff,2.0,0.0,0.0
84456dbffffffff,8.0,0.0,0.0
8445721ffffffff,320.0,4.0,0.0
8445723ffffffff,8.0,0.0,0.0
8445725ffffffff,2.0,0.0,0.0
8445727ffffffff,149.0,0.0,0.0
8445729ffffffff,2.0,0.0,0.0
8445749ffffffff,16.0,0.0,0.0
844574dffffffff,12.0,0.0,0.0
8445761ffffffff,20.0,3.0,0.0
8445767ffffffff,13.0,2.0,0.0
8445769ffffffff,14.0,6.0,0.0
8445833ffffffff,15.0,0.0,0.0
8445843ffffffff,22.0,0.0,0.0
8445847ffffffff,94.0,0.0,0.0
8445883ffffffff,20.0,0.0,0.0
8445889ffffffff,241.0,6.0,0.0
8445899ffffffff,13.0,0.0,0.0
844589dffffffff,5.0,0.0,0.0
84458adffffffff,23.0,0.0,0.0
84458b5ffffffff,1.0,0.0,0.0
84458c3ffffffff,71.0,4.0,0.0
84458c7ffffffff,64.0,3.0,0.0
84458d5ffffffff,41.0,0.0,0.0
84458e1ffffffff,54.0,0.0,0.0
84458ebffffffff,3.0,0.0,0.0
84458edffffffff,28.0,0.0,0.0
8445903ffffffff,2.0,0.0,0.0
8445907ffffffff,6.0,0.0,0.0
8445909ffffffff,21.0,0.0,0.0
844590bffffffff,3.0,0.0,0.0
844590dffffffff,3.0,0.0,0.0
8445911ffffffff,22.0,0.0,0.0
8445913ffffffff,2.0,0.0,0.0
8445923ffffffff,1.0,0.0,0.0
8445963ffffffff,1.0,0.0,0.0
8445967ffffffff,3.0,0.0,0.0
8445981ffffffff,145.0,0.0,0.0
8445989ffffffff,54.0,0.0,0.0
844598bffffffff,93.0,0.0,0.0
844598dffffffff,12.0,0.0,0.0
844599bffffffff,2.0,0.0,0.0
84459d1ffffffff,2.0,0.0,0.0
84459d7ffffffff,9.0,0.0,0.0
84459dbffffffff,3.0,0.0,0.0
8445a33ffffffff,265.0,0.0,0.0
8445aedffffffff,2.0,0.0,0.0
8445b07ffffffff,24.0,0.0,0.0
8445b21ffffffff,13.0,0.0,0.0
8445b23ffffffff,65.0,0.0,0.0
8445b27ffffffff,28.0,0.0,0.0
8445b29ffffffff,498.0,0.0,0.0
8445b2bffffffff,43.0,0.0,0.0
8445b3dffffffff,1.0,0.0,0.0
8448005ffffffff,5.0,0.0,0.0
8448007ffffffff,5.0,0.0,0.0
8448017ffffffff,148.0,0.0,0.0
8448039ffffffff,8.0,0.0,0.0
844803bffffffff,2.0,0.0,0.0
8448057ffffffff,1.0,0.0,0.0
8448061ffffffff,5.0,0.0,0.0
8448065ffffffff,18.0,2.0,0.0
844806dffffffff,68.0,0.0,0.0
8448085ffffffff,40.0,0.0,0.0
8448097ffffffff,140.0,0.0,0.0
84480a9ffffffff,3.0,0.0,0.0
84480b9ffffffff,2.0,0.0,0.0
84480bbffffffff,324.0,0.0,0.0
84480d1ffffffff,6.0,0.0,0.0
84480d3ffffffff,31.0,0.0,0.0
84480ddffffffff,78.0,0.0,0.0
84480e1ffffffff,51.0,0.0,0.0
84480e3ffffffff,35.0,0.0,0.0
8448127ffffffff,1.0,0.0,0.0
84481a7ffffffff,14.0,0.0,0.0
8448233ffffffff,62.0,0.0,0.0
844823bffffffff,21.0,0.0,0.0
8448283ffffffff,4.0,0.0,0.0
8448295ffffffff,69.0,0.0,0.0
84482a3ffffffff,2.0,0.0,0.0
84482a9ffffffff,19.0,0.0,0.0
84482adffffffff,274.0,0.0,0.0
84482b3ffffffff,1.0,0.0,0.0
84482b7ffffffff,14.0,0.0,0.0
84482bbffffffff,20.0,0.0,0.0
8448305ffffffff,14.0,0.0,0.0
8448309ffffffff,6.0,0.0,0.0
844830dffffffff,31.0,4.0,0.0
8448329ffffffff,11.0,2.0,0.0
844832bffffffff,21.0,1.0,0.0
8448331ffffffff,87.0,3.0,0.0
8448333ffffffff,56.0,0.0,0.0
8448339ffffffff,7.0,0.0,0.0
844833bffffffff,440.0,14.0,0.0
844833dffffffff,11.0,0.0,0.0
8448361ffffffff,370.0,2.0,0.0
8448363ffffffff,1951.0,42.0,0.0
8448365ffffffff,13.0,0.0,0.0
8448367ffffffff,6.0,0.0,0.0
8448369ffffffff,1430.0,15.0,0.0
8448437ffffffff,19.0,0.0,0.0
8448469ffffffff,27.0,0.0,0.0
844846bffffffff,2.0,0.0,0.0
84484a5ffffffff,75.0,0.0,0.0
844850dffffffff,3.0,0.0,0.0
8448539ffffffff,2.0,0.0,0.0
8448551ffffffff,2.0,0.0,0.0
8448557ffffffff,2.0,0.0,0.0
8448565ffffffff,1.0,0.0,0.0
8448569ffffffff,91.0,0.0,0.0
844856bffffffff,248.0,0.0,0.0
84485e7ffffffff,7.0,0.0,0.0
8448707ffffffff,22.0,0.0,0.0
8448715ffffffff,8.0,0.0,0.0
8448725ffffffff,8.0,0.0,0.0
8448727ffffffff,11.0,0.0,0.0
844872bffffffff,37.0,0.0,0.0
8448731ffffffff,14.0,0.0,0.0
8448733ffffffff,139.0,0.0,0.0
844873bffffffff,1.0,0.0,0.0
8448765ffffffff,1.0,0.0,0.0
844880dffffffff,19.0,0.0,0.0
8448815ffffffff,5.0,0.0,0.0
8448825ffffffff,19.0,0.0,0.0
8448827ffffffff,22.0,0.0,0.0
844882bffffffff,2.0,0.0,0.0
8448831ffffffff,26.0,0.0,0.0
8448837ffffffff,6.0,0.0,0.0
8448867ffffffff,2.0,0.0,0.0
844886bffffffff,1.0,0.0,0.0
8448891ffffffff,1.0,0.0,0.0
844889bffffffff,10.0,0.0,0.0
844889dffffffff,11.0,0.0,0.0
84488a7ffffffff,4.0,0.0,0.0
84488b3ffffffff,164.0,0.0,0.0
84488bbffffffff,5.0,0.0,0.0
84488bdffffffff,1.0,0.0,0.0
84488e3ffffffff,12.0,0.0,0.0
84488e9ffffffff,157.0,0.0,0.0
84488ebffffffff,2.0,0.0,0.0
84488edffffffff,11.0,0.0,0.0
8448901ffffffff,5.0,0.0,0.0
8448903ffffffff,222.0,0.0,0.0
8448907ffffffff,311.0,0.0,0.0
844890bffffffff,185.0,0.0,0.0
8448911ffffffff,8.0,0.0,0.0
8448915ffffffff,40.0,0.0,0.0
844891dffffffff,30.0,0.0,0.0
8448923ffffffff,724.0,0.0,0.0
8448927ffffffff,73.0,0.0,0.0
844892bffffffff,9.0,0.0,0.0
8448931ffffffff,23.0,0.0,0.0
8448933ffffffff,29.0,0.0,0.0
8448935ffffffff,1098.0,0.0,0.0
8448937ffffffff,99.0,0.0,0.0
8448939ffffffff,108.0,0.0,0.0
844893bffffffff,3.0,0.0,0.0
844893dffffffff,106.0,0.0,0.0
8448951ffffffff,153.0,0.0,0.0
8448953ffffffff,3.0,0.0,0.0
8448955ffffffff,697.0,0.0,0.0
8448957ffffffff,46.0,0.0,0.0
8448959ffffffff,59.0,0.0,0.0
844895bffffffff,8.0,0.0,0.0
844895dffffffff,17.0,0.0,0.0
844896bffffffff,9.0,0.0,0.0
8448981ffffffff,30.0,0.0,0.0
8448983ffffffff,2.0,0.0,0.0
8448985ffffffff,580.0,0.0,0.0
8448987ffffffff,12.0,0.0,0.0
844898dffffffff,64.0,0.0,0.0
8448991ffffffff,2.0,0.0,0.0
8448997ffffffff,2.0,0.0,0.0
84489a1ffffffff,4.0,0.0,0.0
84489a3ffffffff,26.0,0.0,0.0
84489a5ffffffff,6.0,0.0,0.0
84489a7ffffffff,14.0,0.0,0.0
84489a9ffffffff,42.0,0.0,0.0
84489abffffffff,63.0,0.0,0.0
84489adffffffff,1.0,0.0,0.0
84489b1ffffffff,2.0,0.0,0.0
84489b7ffffffff,3.0,0.0,0.0
84489bdffffffff,6.0,0.0,0.0
84489c1ffffffff,1489.0,0.0,0.0
84489c3ffffffff,160.0,0.0,0.0
84489c5ffffffff,449.0,0.0,0.0
84489c7ffffffff,42.0,0.0,0.0
84489c9ffffffff,48.0,0.0,0.0
84489cbffffffff,2.0,0.0,0.0
84489cdffffffff,51.0,0.0,0.0
84489d1ffffffff,86.0,0.0,0.0
84489d3ffffffff,9.0,0.0,0.0
84489ddffffffff,81.0,0.0,0.0
84489e1ffffffff,38.0,0.0,0.0
84489e3ffffffff,1798.0,0.0,0.0
84489e5ffffffff,2.0,0.0,0.0
84489e9ffffffff,27.0,0.0,0.0
84489ebffffffff,396.0,0.0,0.0
84489edffffffff,2.0,0.0,0.0
8448a05ffffffff,2.0,0.0,0.0
8448a07ffffffff,9.0,0.0,0.0
8448a21ffffffff,374.0,0.0,0.0
8448a27ffffffff,60.0,0.0,0.0
8448a2dffffffff,7.0,0.0,0.0
8448ab7ffffffff,15.0,0.0,0.0
8448b13ffffffff,26.0,0.0,0.0
8448b15ffffffff,274.0,0.0,0.0
8448b17ffffffff,1.0,0.0,0.0
8448b23ffffffff,1854.0,0.0,0.0
8448b25ffffffff,4.0,0.0,0.0
8448b27ffffffff,12.0,0.0,0.0
8448b2bffffffff,854.0,0.0,0.0
8448b31ffffffff,28.0,0.0,0.0
8448b35ffffffff,52.0,0.0,0.0
8448b37ffffffff,1.0,0.0,0.0
8448b39ffffffff,8439.0,0.0,0.0
8448b3bffffffff,6.0,0.0,0.0
8448b3dffffffff,833.0,0.0,0.0
8448b4dffffffff,41.0,0.0,0.0
8448b5bffffffff,6.0,0.0,0.0
8448f25ffffffff,20.0,0.0,0.0
8449081ffffffff,6.0,3.0,0.0
844980bffffffff,11.0,0.0,0.0
8449901ffffffff,2.0,0.0,0.0
8449929ffffffff,60.0,0.0,0.0
844992bffffffff,25.0,0.0,0.0
8449931ffffffff,4.0,0.0,0.0
8449935ffffffff,7.0,0.0,0.0
844993dffffffff,45.0,0.0,0.0
8449959ffffffff,143.0,0.0,0.0
844995bffffffff,47.0,0.0,0.0
8449961ffffffff,5.0,0.0,0.0
8449963ffffffff,113.0,6.0,0.0
8449965ffffffff,662.0,55.0,0.0
8449967ffffffff,151.0,12.0,0.0
8449969ffffffff,35.0,0.0,0.0
844996dffffffff,3.0,0.0,0.0
8449987ffffffff,3.0,0.0,0.0
84499b1ffffffff,11.0,0.0,0.0
84499dbffffffff,1.0,0.0,0.0
84499e7ffffffff,2.0,0.0,0.0
84499e9ffffffff,2.0,0.0,0.0
8449a21ffffffff,17.0,0.0,0.0
8449a23ffffffff,15.0,0.0,0.0
8449a2bffffffff,45.0,0.0,0.0
8449a31ffffffff,2.0,0.0,0.0
8449a39ffffffff,8.0,0.0,0.0
8449a3dffffffff,9.0,0.0,0.0
8449a83ffffffff,1.0,0.0,0.0
8449a85ffffffff,10.0,0.0,0.0
8449a89ffffffff,86.0,0.0,0.0
8449a8bffffffff,12.0,0.0,0.0
8449a8dffffffff,64.0,0.0,0.0
8449a91ffffffff,34.0,0.0,0.0
8449a93ffffffff,157.0,0.0,0.0
8449a97ffffffff,486.0,1.0,0.0
8449a99ffffffff,4.0,0.0,0.0
8449a9bffffffff,30.0,0.0,0.0
8449aa3ffffffff,1.0,0.0,0.0
8449aabffffffff,2.0,0.0,0.0
8449ac7ffffffff,52.0,0.0,0.0
8449ad5ffffffff,40.0,0.0,0.0
8449ad7ffffffff,19.0,0.0,0.0
8449ae3ffffffff,16.0,0.0,0.0
8449aebffffffff,1.0,0.0,0.0
8449b43ffffffff,5.0,0.0,0.0
8449b47ffffffff,7.0,0.0,0.0
8449b51ffffffff,8.0,0.0,0.0
8449b53ffffffff,4.0,0.0,0.0
8449b55ffffffff,37.0,0.0,0.0
8449b6bffffffff,6.0,0.0,0.0
844c811ffffffff,5.0,0.0,0.0
844c819ffffffff,53.0,0.0,0.0
844c81bffffffff,4.0,0.0,0.0
844c833ffffffff,4.0,0.0,0.0
844c837ffffffff,86.0,0.0,0.0
844c883ffffffff,159.0,0.0,0.0
844c887ffffffff,25.0,0.0,0.0
844c893ffffffff,17.0,0.0,0.0
844c895ffffffff,12.0,0.0,0.0
844c899ffffffff,8.0,0.0,0.0
844c89bffffffff,2.0,0.0,0.0
844c89dffffffff,1.0,0.0,0.0
844c8abffffffff,3.0,0.0,0.0
844c8c9ffffffff,4.0,0.0,0.0
844c933ffffffff,134.0,0.0,0.0
844c937ffffffff,2.0,0.0,0.0
844c941ffffffff,3.0,0.0,0.0
844c943ffffffff,2.0,0.0,0.0
844c945ffffffff,9.0,0.0,0.0
844c94dffffffff,4.0,0.0,0.0
844c95bffffffff,2.0,0.0,0.0
844c95dffffffff,8.0,0.0,0.0
844c969ffffffff,8.0,0.0,0.0
844c985ffffffff,18.0,0.0,0.0
844c989ffffffff,6.0,0.0,0.0
844c9a1ffffffff,1.0,0.0,0.0
844c9abffffffff,39.0,0.0,0.0
844c9adffffffff,13.0,0.0,0.0
844caa1ffffffff,7.0,0.0,0.0
844caa3ffffffff,10.0,0.0,0.0
844caa5ffffffff,106.0,0.0,0.0
844cabdffffffff,17.0,0.0,0.0
844cb25ffffffff,5.0,0.0,0.0
844cb3dffffffff,201.0,0.0,0.0
844cc09ffffffff,23.0,0.0,0.0
844cc0bffffffff,1098.0,0.0,0.0
844cc43ffffffff,45.0,0.0,0.0
844cc51ffffffff,23.0,0.0,0.0
844cc53ffffffff,41.0,0.0,0.0
844cc55ffffffff,105.0,0.0,0.0
844cc57ffffffff,176.0,0.0,0.0
844cc59ffffffff,821.0,0.0,0.0
844cc5bffffffff,66.0,0.0,0.0
844cc5dffffffff,108.0,0.0,0.0
844cc61ffffffff,122.0,0.0,0.0
844cc67ffffffff,2.0,0.0,0.0
844cc6dffffffff,7.0,0.0,0.0
844cd09ffffffff,22.0,0.0,0.0
844cd0dffffffff,47.0,0.0,0.0
844cd21ffffffff,7.0,0.0,0.0
844cd29ffffffff,48.0,0.0,0.0
844cd43ffffffff,33.0,0.0,0.0
844cd45ffffffff,2.0,0.0,0.0
844cd49ffffffff,2.0,0.0,0.0
844cd4dffffffff,2.0,0.0,0.0
844cd59ffffffff,2.0,0.0,0.0
844cd5bffffffff,16.0,0.0,0.0
844cd5dffffffff,3.0,0.0,0.0
844cd63ffffffff,2.0,0.0,0.0
844cd67ffffffff,17.0,0.0,0.0
844ce81ffffffff,30.0,0.0,0.0
844ce85ffffffff,34.0,0.0,0.0
844ce8bffffffff,83.0,0.0,0.0
844ce95ffffffff,44.0,2.0,0.0
844cea9ffffffff,256.0,0.0,0.0
844ceadffffffff,338.0,0.0,0.0
844ceb9ffffffff,61.0,0.0,0.0
844cee3ffffffff,87.0,0.0,0.0
844cee5ffffffff,399.0,0.0,0.0
844cee7ffffffff,739.0,0.0,0.0
844cf21ffffffff,3.0,0.0,0.0
844cf23ffffffff,45.0,0.0,0.0
844cf25ffffffff,21.0,0.0,0.0
844cf27ffffffff,7.0,0.0,0.0
844cf31ffffffff,2.0,0.0,0.0
844cf33ffffffff,2.0,0.0,0.0
844cf35ffffffff,43.0,0.0,0.0
844cf37ffffffff,27.0,0.0,0.0
844d497ffffffff,43.0,0.0,0.0
844d4bbffffffff,271.0,0.0,0.0
845e405ffffffff,3.0,0.0,0.0
845e42bffffffff,31.0,0.0,0.0
845e431ffffffff,2.0,0.0,0.0
845e433ffffffff,3.0,0.0,0.0
845e435ffffffff,7.0,0.0,0.0
845e437ffffffff,37.0,0.0,0.0
845e43dffffffff,72.0,0.0,0.0
845e461ffffffff,4.0,0.0,0.0
845e463ffffffff,13.0,0.0,0.0
845e467ffffffff,9.0,0.0,0.0
845e469ffffffff,52.0,0.0,0.0
845e4a1ffffffff,19.0,0.0,0.0
845e4a3ffffffff,107.0,0.0,0.0
845e4adffffffff,105.0,0.0,0.0
845e4b5ffffffff,7.0,0.0,0.0
845e4b7ffffffff,32.0,0.0,0.0
845e59bffffffff,4.0,0.0,0.0
845e5cbffffffff,158.0,0.0,0.0
845e5d3ffffffff,102.0,0.0,0.0
845e5d7ffffffff,1.0,0.0,0.0
845e5d9ffffffff,36.0,0.0,0.0
845e5ddffffffff,43.0,0.0,0.0
845e62dffffffff,114.0,0.0,0.0
845e667ffffffff,551.0,0.0,0.0
845e705ffffffff,5.0,0.0,0.0
845e711ffffffff,6.0,0.0,0.0
845e717ffffffff,1.0,0.0,0.0
845e719ffffffff,20.0,0.0,0.0
845e71bffffffff,36.0,0.0,0.0
845e753ffffffff,13.0,0.0,0.0
845f083ffffffff,2.0,0.0,0.0
845f085ffffffff,2.0,0.0,0.0
845f095ffffffff,268.0,0.0,0.0
845f0b9ffffffff,2.0,0.0,0.0
845f0d7ffffffff,5.0,0.0,0.0
845f0e3ffffffff,15.0,0.0,0.0
845f12bffffffff,46.0,0.0,0.0
845f131ffffffff,1.0,0.0,0.0
845f13dffffffff,16.0,0.0,0.0
845f1c3ffffffff,32.0,0.0,0.0
845f1dbffffffff,1.0,0.0,0.0
845f1edffffffff,1.0,0.0,0.0
845f291ffffffff,1.0,0.0,0.0
845f29dffffffff,2.0,0.0,0.0
845f2d1ffffffff,2.0,0.0,0.0
845f487ffffffff,1.0,0.0,0.0
845f491ffffffff,10.0,0.0,0.0
845f49bffffffff,2.0,0.0,0.0
845f4a3ffffffff,5.0,0.0,0.0
845f4abffffffff,1.0,0.0,0.0
845f4b3ffffffff,69.0,0.0,0.0
845f50bffffffff,12.0,0.0,0.0
845f581ffffffff,2.0,0.0,0.0
845f583ffffffff,698.0,0.0,0.0
845f587ffffffff,2.0,0.0,0.0
845f58bffffffff,14.0,0.0,0.0
845f591ffffffff,3.0,0.0,0.0
845f5b5ffffffff,187.0,0.0,0.0
845f5b9ffffffff,30.0,0.0,0.0
845f5bdffffffff,221.0,0.0,0.0
845f5d7ffffffff,3.0,0.0,0.0
8466021ffffffff,2.0,0.0,0.0
8466029ffffffff,3.0,0.0,0.0
846603dffffffff,2.0,0.0,0.0
8466045ffffffff,9.0,0.0,0.0
8466061ffffffff,10.0,0.0,0.0
8466063ffffffff,5.0,0.0,0.0
8466067ffffffff,127.0,0.0,0.0
84660d3ffffffff,4.0,0.0,0.0
84660e7ffffffff,7.0,0.0,0.0
8466103ffffffff,5.0,0.0,0.0
8466105ffffffff,34.0,0.0,0.0
8466107ffffffff,63.0,0.0,0.0
846610bffffffff,1.0,0.0,0.0
8466111ffffffff,11.0,0.0,0.0
8466113ffffffff,30.0,0.0,0.0
8466117ffffffff,1.0,0.0,0.0
8466119ffffffff,38.0,0.0,0.0
8466123ffffffff,2.0,0.0,0.0
8466125ffffffff,6.0,0.0,0.0
8466129ffffffff,1.0,0.0,0.0
846612dffffffff,16.0,0.0,0.0
8466135ffffffff,15.0,0.0,0.0
8466139ffffffff,243.0,0.0,0.0
846613dffffffff,120.0,0.0,0.0
8466153ffffffff,4.0,0.0,0.0
846615bffffffff,13.0,0.0,0.0
8466161ffffffff,2.0,0.0,0.0
8466165ffffffff,8.0,0.0,0.0
8466167ffffffff,8.0,0.0,0.0
8466193ffffffff,7.0,0.0,0.0
846619dffffffff,1.0,0.0,0.0
84661a5ffffffff,115.0,0.0,0.0
84661a7ffffffff,65.0,0.0,0.0
84661adffffffff,139.0,0.0,0.0
84661cdffffffff,2.0,0.0,0.0
8466201ffffffff,6.0,0.0,0.0
8466205ffffffff,104.0,1.0,0.0
8466207ffffffff,2.0,0.0,0.0
846620bffffffff,173.0,0.0,0.0
8466219ffffffff,1.0,0.0,0.0
8466221ffffffff,179.0,3.0,0.0
8466223ffffffff,4.0,0.0,0.0
8466225ffffffff,26.0,0.0,0.0
846622bffffffff,31.0,0.0,0.0
8466251ffffffff,1.0,0.0,0.0
8466257ffffffff,24.0,0.0,0.0
846625bffffffff,4.0,0.0,0.0
8466281ffffffff,1.0,0.0,0.0
846628bffffffff,2.0,0.0,0.0
8466293ffffffff,3.0,0.0,0.0
8466311ffffffff,44.0,0.0,0.0
8466313ffffffff,58.0,0.0,0.0
8466317ffffffff,13.0,0.0,0.0
