cell_id,Larus glaucoides,Larus glaucoides thayeri,Larus glaucoides kumlieni,Larus glaucoides glaucoides,Larus glaucoides thayeri/kumlieni,Larus glaucoides kumlieni/glaucoides,Larus glaucoides thayeri x glaucoides/kumlieni
841b91dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841b92dffffffff,4.0,0.0,0.0,0.0,0.0,2.0,0.0
841b939ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841b93dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b98dffffffff,77.0,0.0,6.0,0.0,0.0,0.0,0.0
841b993ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
841b999ffffffff,8.0,0.0,0.0,0.0,0.0,8.0,0.0
841b99bffffffff,4.0,0.0,0.0,0.0,0.0,2.0,0.0
841b9a5ffffffff,86.0,0.0,8.0,0.0,0.0,21.0,0.0
841b9a9ffffffff,134.0,0.0,40.0,0.0,0.0,17.0,0.0
841b9adffffffff,199.0,0.0,28.0,0.0,0.0,9.0,0.0
841b9cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9e1ffffffff,39.0,0.0,10.0,0.0,0.0,10.0,0.0
841b9e3ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
841b9e7ffffffff,73.0,0.0,6.0,0.0,0.0,0.0,0.0
841b9ebffffffff,16.0,0.0,3.0,0.0,0.0,12.0,0.0
841d209ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
841d243ffffffff,43.0,43.0,0.0,0.0,0.0,0.0,0.0
841d247ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841d24dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
841d257ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841e5c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426021ffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0
8426039ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
842614bffffffff,31.0,16.0,0.0,0.0,0.0,0.0,0.0
842621bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84262c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84262c9ffffffff,42.0,25.0,0.0,0.0,0.0,0.0,0.0
84262cbffffffff,16.0,10.0,0.0,0.0,0.0,0.0,0.0
84262cdffffffff,51.0,34.0,0.0,0.0,0.0,0.0,0.0
8426337ffffffff,27.0,15.0,0.0,0.0,0.0,0.0,0.0
8426409ffffffff,9.0,2.0,0.0,0.0,0.0,1.0,0.0
842640dffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8426449ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
842644dffffffff,31.0,19.0,3.0,0.0,0.0,0.0,0.0
8426461ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
842646bffffffff,80.0,25.0,37.0,0.0,0.0,2.0,0.0
8426565ffffffff,18.0,9.0,0.0,0.0,0.0,0.0,0.0
8426567ffffffff,26.0,24.0,0.0,0.0,0.0,0.0,0.0
8426625ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
842662dffffffff,24.0,13.0,7.0,0.0,0.0,0.0,0.0
8426641ffffffff,384.0,187.0,131.0,0.0,0.0,10.0,0.0
8426645ffffffff,6.0,0.0,1.0,0.0,0.0,0.0,0.0
8426649ffffffff,26.0,19.0,5.0,0.0,0.0,0.0,0.0
842664bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,337.0,216.0,49.0,0.0,0.0,2.0,0.0
8426661ffffffff,16.0,13.0,0.0,0.0,0.0,0.0,0.0
842666bffffffff,69.0,26.0,10.0,0.0,0.0,0.0,0.0
8426739ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
842675dffffffff,25.0,19.0,0.0,0.0,0.0,0.0,0.0
8426819ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
842681bffffffff,148.0,132.0,0.0,0.0,0.0,0.0,0.0
8426853ffffffff,55.0,55.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,296.0,226.0,0.0,0.0,0.0,0.0,0.0
8426889ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84268c7ffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0
84268cdffffffff,574.0,479.0,0.0,0.0,0.0,0.0,0.0
84268d3ffffffff,17.0,13.0,0.0,0.0,0.0,0.0,0.0
84268d7ffffffff,8.0,5.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,375.0,332.0,0.0,0.0,0.0,0.0,0.0
8426963ffffffff,11.0,8.0,0.0,0.0,0.0,0.0,0.0
8426969ffffffff,308.0,265.0,0.0,0.0,0.0,0.0,0.0
8426a81ffffffff,10.0,6.0,0.0,0.0,0.0,0.0,0.0
8426a87ffffffff,24.0,22.0,0.0,0.0,0.0,0.0,0.0
8426a8bffffffff,42.0,41.0,0.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,667.0,566.0,0.0,0.0,6.0,0.0,0.0
8426aa7ffffffff,24.0,13.0,0.0,0.0,0.0,0.0,0.0
8426aabffffffff,17.0,17.0,0.0,0.0,0.0,0.0,0.0
8426aadffffffff,71.0,59.0,0.0,0.0,0.0,0.0,0.0
8426ad1ffffffff,37.0,29.0,0.0,0.0,0.0,0.0,0.0
8426c19ffffffff,26.0,26.0,0.0,0.0,0.0,0.0,0.0
8426c1dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8426c5bffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8426e23ffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0
8426e2bffffffff,16.0,4.0,0.0,0.0,0.0,0.0,0.0
8426e2dffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8426e3dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426e59ffffffff,21.0,19.0,0.0,0.0,0.0,0.0,0.0
8426e5bffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0
8426e67ffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0
8426ee3ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8426f25ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8426f2dffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8427093ffffffff,95.0,43.0,31.0,0.0,0.0,0.0,0.0
8427097ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427431ffffffff,7.0,6.0,0.0,0.0,0.0,0.0,0.0
8427435ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8427437ffffffff,61.0,26.0,4.0,0.0,0.0,0.0,0.0
84274b1ffffffff,48.0,12.0,15.0,0.0,0.0,0.0,0.0
84274b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84274b7ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
8427523ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8427525ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8427527ffffffff,42.0,23.0,0.0,0.0,0.0,0.0,0.0
8427537ffffffff,7.0,3.0,0.0,0.0,0.0,0.0,0.0
8427545ffffffff,11.0,8.0,0.0,0.0,0.0,0.0,0.0
842754dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8427569ffffffff,1685.0,1042.0,168.0,0.0,6.0,141.0,0.0
8427591ffffffff,24.0,17.0,3.0,0.0,0.0,0.0,0.0
8427593ffffffff,47.0,39.0,0.0,0.0,0.0,0.0,0.0
8427595ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427599ffffffff,113.0,87.0,9.0,0.0,0.0,2.0,0.0
842759bffffffff,653.0,365.0,159.0,0.0,0.0,27.0,0.0
84275b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84275d1ffffffff,113.0,60.0,15.0,0.0,0.0,0.0,0.0
84275d3ffffffff,251.0,121.0,52.0,0.0,0.0,2.0,0.0
84275d9ffffffff,67.0,46.0,6.0,0.0,1.0,0.0,0.0
8427605ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
842760dffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8427633ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
842763bffffffff,51.0,6.0,7.0,0.0,0.0,5.0,0.0
8427665ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8427691ffffffff,10.0,0.0,1.0,0.0,0.0,0.0,0.0
8427693ffffffff,7.0,0.0,1.0,0.0,0.0,0.0,0.0
8427699ffffffff,22.0,0.0,19.0,0.0,0.0,0.0,0.0
84276d1ffffffff,7.0,0.0,3.0,0.0,0.0,0.0,0.0
84276d3ffffffff,10.0,0.0,2.0,0.0,0.0,1.0,0.0
84276d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842770dffffffff,15.0,3.0,4.0,0.0,0.0,2.0,0.0
8427721ffffffff,19.0,9.0,0.0,0.0,0.0,0.0,0.0
842772bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8427801ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8427927ffffffff,58.0,58.0,0.0,0.0,0.0,0.0,0.0
8427a03ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8427a95ffffffff,109.0,101.0,0.0,0.0,0.0,0.0,0.0
8428005ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8428007ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8428023ffffffff,86.0,86.0,0.0,0.0,0.0,0.0,0.0
842802bffffffff,376.0,376.0,0.0,0.0,0.0,0.0,0.0
8428035ffffffff,87.0,87.0,0.0,0.0,0.0,0.0,0.0
842803dffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8428063ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8428069ffffffff,93.0,80.0,0.0,0.0,0.0,0.0,0.0
842806bffffffff,51.0,46.0,0.0,0.0,0.0,0.0,0.0
8428183ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
8428187ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
842818bffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
8428193ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8428195ffffffff,51.0,45.0,0.0,0.0,0.0,0.0,0.0
8428199ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
842819bffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
842819dffffffff,42.0,26.0,0.0,0.0,0.0,0.0,0.0
84281b1ffffffff,26.0,22.0,0.0,0.0,0.0,0.0,0.0
84281b3ffffffff,255.0,203.0,0.0,0.0,0.0,0.0,0.0
84281b5ffffffff,79.0,45.0,0.0,0.0,0.0,0.0,0.0
84281b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84281bbffffffff,32.0,28.0,0.0,0.0,0.0,0.0,0.0
84281c3ffffffff,52.0,47.0,0.0,0.0,0.0,0.0,0.0
84281cbffffffff,302.0,302.0,0.0,0.0,0.0,0.0,0.0
84281d3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84281d5ffffffff,32.0,26.0,0.0,0.0,0.0,0.0,0.0
8428301ffffffff,84.0,82.0,0.0,0.0,0.0,0.0,0.0
8428303ffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0
8428305ffffffff,21.0,21.0,0.0,0.0,0.0,0.0,0.0
8428307ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8428309ffffffff,1981.0,1715.0,0.0,0.0,0.0,0.0,0.0
842830bffffffff,491.0,440.0,0.0,0.0,0.0,0.0,0.0
842830dffffffff,119.0,91.0,0.0,0.0,0.0,0.0,0.0
8428311ffffffff,12.0,8.0,0.0,0.0,0.0,0.0,0.0
8428313ffffffff,62.0,42.0,0.0,0.0,0.0,0.0,0.0
8428319ffffffff,64.0,64.0,0.0,0.0,0.0,0.0,0.0
842831dffffffff,332.0,272.0,0.0,0.0,0.0,0.0,0.0
8428321ffffffff,41.0,30.0,0.0,0.0,0.0,0.0,0.0
8428329ffffffff,348.0,294.0,0.0,0.0,0.0,0.0,0.0
842832bffffffff,397.0,348.0,0.0,0.0,0.0,0.0,0.0
8428339ffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0
842833bffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8428341ffffffff,567.0,465.0,0.0,0.0,0.0,0.0,0.0
8428343ffffffff,991.0,868.0,0.0,0.0,0.0,0.0,0.0
8428345ffffffff,169.0,139.0,0.0,0.0,0.0,0.0,0.0
8428347ffffffff,535.0,418.0,0.0,0.0,0.0,0.0,0.0
8428349ffffffff,89.0,68.0,0.0,0.0,0.0,0.0,0.0
842834dffffffff,2329.0,2187.0,0.0,0.0,0.0,0.0,0.0
8428351ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8428353ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8428355ffffffff,2303.0,2281.0,0.0,0.0,0.0,0.0,0.0
8428357ffffffff,61.0,59.0,0.0,0.0,0.0,0.0,0.0
842835dffffffff,72.0,72.0,0.0,0.0,0.0,0.0,0.0
8428361ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8428369ffffffff,65.0,61.0,0.0,0.0,0.0,0.0,0.0
842836bffffffff,53.0,42.0,0.0,0.0,0.0,0.0,0.0
8428843ffffffff,39.0,39.0,0.0,0.0,0.0,0.0,0.0
8428849ffffffff,46.0,46.0,0.0,0.0,0.0,0.0,0.0
842884bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
842884dffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
842885dffffffff,44.0,44.0,0.0,0.0,0.0,0.0,0.0
8428881ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
8428887ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8428889ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
84288adffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
84288d1ffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
84288d5ffffffff,21.0,21.0,0.0,0.0,0.0,0.0,0.0
84288dbffffffff,24.0,24.0,0.0,0.0,0.0,0.0,0.0
84288e7ffffffff,9.0,6.0,0.0,0.0,0.0,0.0,0.0
84289b5ffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
84289b7ffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
84289bdffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8428b11ffffffff,40.0,40.0,0.0,0.0,0.0,0.0,0.0
8428b2bffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8428b61ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8428b69ffffffff,13.0,5.0,0.0,0.0,0.0,0.0,0.0
8428b6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428c0dffffffff,61.0,52.0,0.0,0.0,0.0,0.0,0.0
8428c23ffffffff,38.0,35.0,0.0,0.0,0.0,0.0,0.0
8428c25ffffffff,231.0,194.0,0.0,0.0,0.0,0.0,0.0
8428c27ffffffff,221.0,194.0,0.0,0.0,0.0,0.0,0.0
8428c29ffffffff,15.0,9.0,0.0,0.0,0.0,0.0,0.0
8428c2bffffffff,41.0,29.0,0.0,0.0,0.0,0.0,0.0
8428c31ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8428c35ffffffff,49.0,43.0,0.0,0.0,0.0,0.0,0.0
8428c37ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8428c39ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8428c41ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8428c47ffffffff,11.0,11.0,0.0,0.0,0.0,0.0,0.0
8428c49ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8428c61ffffffff,331.0,295.0,0.0,0.0,0.0,0.0,0.0
8428c63ffffffff,42.0,35.0,0.0,0.0,0.0,0.0,0.0
8428c65ffffffff,40.0,36.0,0.0,0.0,0.0,0.0,0.0
8428c69ffffffff,21.0,17.0,0.0,0.0,0.0,0.0,0.0
8428c6bffffffff,164.0,164.0,0.0,0.0,0.0,0.0,0.0
8428c6dffffffff,29.0,29.0,0.0,0.0,0.0,0.0,0.0
8428ca1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8428ca3ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8428ca5ffffffff,6.0,3.0,0.0,0.0,0.0,0.0,0.0
8428ca7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428ca9ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8428cadffffffff,10.0,8.0,0.0,0.0,0.0,0.0,0.0
8428cb7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8428ce5ffffffff,50.0,40.0,0.0,0.0,0.0,0.0,0.0
8428ce7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8428d07ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8428d09ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8428d0bffffffff,52.0,39.0,0.0,0.0,0.0,0.0,0.0
8428d11ffffffff,60.0,48.0,0.0,0.0,0.0,0.0,0.0
8428d13ffffffff,431.0,339.0,0.0,0.0,0.0,0.0,0.0
8428d15ffffffff,40.0,35.0,0.0,0.0,0.0,0.0,0.0
8428d17ffffffff,103.0,95.0,0.0,0.0,0.0,0.0,0.0
8428d19ffffffff,232.0,196.0,0.0,0.0,0.0,0.0,0.0
8428d1bffffffff,1889.0,1310.0,0.0,0.0,0.0,0.0,0.0
8428d1dffffffff,86.0,71.0,0.0,0.0,0.0,0.0,0.0
8428d31ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8428d33ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8428d37ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8428d3bffffffff,71.0,60.0,0.0,0.0,0.0,0.0,0.0
8428d43ffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0
8428d4bffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8428d51ffffffff,87.0,72.0,0.0,0.0,0.0,0.0,0.0
8428d55ffffffff,560.0,447.0,0.0,0.0,0.0,0.0,0.0
8428d57ffffffff,116.0,91.0,0.0,0.0,0.0,0.0,0.0
8428d59ffffffff,66.0,59.0,0.0,0.0,0.0,0.0,0.0
8428d5bffffffff,55.0,44.0,0.0,0.0,0.0,0.0,0.0
8428d5dffffffff,498.0,449.0,0.0,0.0,0.0,0.0,0.0
8428d81ffffffff,101.0,101.0,0.0,0.0,0.0,0.0,0.0
8428d83ffffffff,52.0,52.0,0.0,0.0,0.0,0.0,0.0
8428d89ffffffff,929.0,682.0,0.0,0.0,0.0,0.0,0.0
8428d8bffffffff,370.0,283.0,0.0,0.0,0.0,0.0,0.0
8428d8dffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8428d95ffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
8428d97ffffffff,8.0,3.0,0.0,0.0,0.0,0.0,0.0
8428d99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428d9dffffffff,171.0,135.0,0.0,0.0,0.0,0.0,0.0
8428db1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428dc1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8428dc3ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8428dc5ffffffff,129.0,113.0,0.0,0.0,0.0,0.0,0.0
8428dc7ffffffff,1219.0,948.0,0.0,0.0,0.0,0.0,0.0
8428dc9ffffffff,1067.0,926.0,0.0,0.0,0.0,0.0,0.0
8428dcdffffffff,220.0,162.0,0.0,0.0,0.0,0.0,0.0
8428dd1ffffffff,66.0,50.0,0.0,0.0,0.0,0.0,0.0
8428dd3ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
8428dd5ffffffff,11.0,8.0,0.0,0.0,0.0,0.0,0.0
8428dd9ffffffff,39.0,37.0,0.0,0.0,0.0,0.0,0.0
8428ddbffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
8428dddffffffff,134.0,118.0,0.0,0.0,0.0,0.0,0.0
8428de1ffffffff,77.0,61.0,0.0,0.0,0.0,0.0,0.0
8428de3ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8428de9ffffffff,727.0,608.0,0.0,0.0,0.0,0.0,0.0
8428debffffffff,82.0,61.0,0.0,0.0,0.0,0.0,0.0
8428dedffffffff,21.0,14.0,0.0,0.0,0.0,0.0,0.0
8428e21ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8428e27ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8428e29ffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0
8428e2bffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8428e61ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8428e63ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8428e65ffffffff,72.0,65.0,0.0,0.0,0.0,0.0,0.0
8428e67ffffffff,57.0,57.0,0.0,0.0,0.0,0.0,0.0
8428e69ffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8428f01ffffffff,509.0,467.0,0.0,0.0,0.0,0.0,0.0
8428f03ffffffff,28.0,28.0,0.0,0.0,0.0,0.0,0.0
8428f05ffffffff,15.0,9.0,0.0,0.0,0.0,0.0,0.0
8428f07ffffffff,65.0,51.0,0.0,0.0,0.0,0.0,0.0
8428f09ffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8428f0bffffffff,64.0,59.0,0.0,0.0,0.0,0.0,0.0
8428f11ffffffff,97.0,85.0,0.0,0.0,0.0,0.0,0.0
8428f15ffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0
8428f17ffffffff,86.0,66.0,0.0,0.0,0.0,0.0,0.0
8428f19ffffffff,95.0,79.0,0.0,0.0,0.0,0.0,0.0
8428f1dffffffff,32.0,29.0,0.0,0.0,0.0,0.0,0.0
8428f29ffffffff,24.0,19.0,0.0,0.0,0.0,0.0,0.0
8428f31ffffffff,7.0,4.0,0.0,0.0,0.0,0.0,0.0
8428f33ffffffff,33.0,27.0,0.0,0.0,0.0,0.0,0.0
8428f37ffffffff,97.0,88.0,0.0,0.0,0.0,0.0,0.0
8428f39ffffffff,94.0,66.0,0.0,0.0,0.0,0.0,0.0
8428f3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8428f43ffffffff,89.0,62.0,0.0,0.0,0.0,0.0,0.0
8428f4bffffffff,44.0,35.0,0.0,0.0,0.0,0.0,0.0
8428f51ffffffff,162.0,145.0,0.0,0.0,0.0,0.0,0.0
8428f55ffffffff,28.0,26.0,0.0,0.0,0.0,0.0,0.0
8428f57ffffffff,149.0,107.0,0.0,0.0,0.0,0.0,0.0
8428f59ffffffff,659.0,566.0,0.0,0.0,0.0,0.0,0.0
8428f5bffffffff,63.0,63.0,0.0,0.0,0.0,0.0,0.0
8428f67ffffffff,51.0,46.0,0.0,0.0,0.0,0.0,0.0
8429121ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8429123ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8429125ffffffff,79.0,77.0,0.0,0.0,0.0,0.0,0.0
8429127ffffffff,80.0,72.0,0.0,0.0,0.0,0.0,0.0
8429135ffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8429137ffffffff,23.0,23.0,0.0,0.0,0.0,0.0,0.0
84291a7ffffffff,192.0,184.0,0.0,0.0,0.0,0.0,0.0
84291abffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
84291e5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8429861ffffffff,8.0,7.0,0.0,0.0,0.0,0.0,0.0
8429869ffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0
8429891ffffffff,51.0,50.0,0.0,0.0,0.0,0.0,0.0
8429897ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
8429a0bffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
8429a11ffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
8429a13ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8429a17ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8429a19ffffffff,70.0,60.0,0.0,0.0,0.0,0.0,0.0
8429a1bffffffff,9.0,6.0,0.0,0.0,0.0,0.0,0.0
8429a1dffffffff,335.0,300.0,0.0,0.0,0.0,0.0,0.0
8429a55ffffffff,39.0,33.0,0.0,0.0,0.0,0.0,0.0
8429a57ffffffff,184.0,147.0,0.0,0.0,0.0,0.0,0.0
8429a85ffffffff,11.0,8.0,0.0,0.0,0.0,0.0,0.0
8429a8dffffffff,9.0,5.0,0.0,0.0,0.0,0.0,0.0
8429a93ffffffff,21.0,21.0,0.0,0.0,0.0,0.0,0.0
8429a95ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8429a97ffffffff,26.0,21.0,0.0,0.0,0.0,0.0,0.0
8429a99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8429ab9ffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,50.0,47.0,0.0,0.0,0.0,0.0,0.0
8429ad1ffffffff,34.0,34.0,0.0,0.0,0.0,0.0,0.0
8429ad3ffffffff,27.0,25.0,0.0,0.0,0.0,0.0,0.0
8429ad9ffffffff,12.0,6.0,0.0,0.0,0.0,0.0,0.0
8429adbffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8429addffffffff,17.0,15.0,0.0,0.0,0.0,0.0,0.0
842a021ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
842a025ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
842a065ffffffff,6.0,0.0,1.0,0.0,0.0,5.0,0.0
842a069ffffffff,13.0,0.0,3.0,0.0,0.0,4.0,0.0
842a06dffffffff,8.0,0.0,0.0,0.0,0.0,8.0,0.0
842a101ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842a103ffffffff,97.0,0.0,39.0,0.0,0.0,44.0,0.0
842a107ffffffff,87.0,0.0,8.0,0.0,0.0,40.0,0.0
842a109ffffffff,704.0,0.0,202.0,0.0,0.0,193.0,0.0
842a10bffffffff,65.0,0.0,12.0,0.0,0.0,2.0,0.0
842a10dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842a111ffffffff,27.0,0.0,27.0,0.0,0.0,0.0,0.0
842a115ffffffff,48.0,0.0,0.0,0.0,0.0,15.0,0.0
842a11bffffffff,22.0,0.0,21.0,0.0,0.0,0.0,0.0
842a11dffffffff,16.0,0.0,15.0,0.0,0.0,0.0,0.0
842a121ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842a123ffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
842a12bffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
842a133ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
842a135ffffffff,11.0,0.0,0.0,0.0,0.0,10.0,0.0
