cell_id,Cacicus cela,Cacicus cela flavicrissus/vitellinus,Cacicus cela cela
848a4b9ffffffff,5.0,0.0,0.0
848a4c7ffffffff,1.0,0.0,0.0
848a4e5ffffffff,2.0,0.0,0.0
848a525ffffffff,11.0,0.0,0.0
848a52dffffffff,1.0,0.0,0.0
848a565ffffffff,7.0,0.0,0.0
848a5a1ffffffff,4.0,0.0,4.0
848a637ffffffff,16.0,0.0,4.0
848a68bffffffff,41.0,0.0,3.0
848a699ffffffff,727.0,0.0,60.0
848a69bffffffff,2.0,0.0,0.0
848a69dffffffff,9.0,0.0,0.0
848a6d1ffffffff,12.0,0.0,6.0
848a6d3ffffffff,552.0,0.0,23.0
848a6d7ffffffff,364.0,0.0,57.0
848a6d9ffffffff,375.0,0.0,23.0
848a6dbffffffff,418.0,0.0,49.0
848a6e5ffffffff,1.0,0.0,0.0
848a701ffffffff,3.0,0.0,0.0
848a703ffffffff,15.0,0.0,0.0
848a707ffffffff,10.0,0.0,0.0
848a70bffffffff,12.0,0.0,0.0
848a73dffffffff,9.0,0.0,0.0
848a755ffffffff,4.0,0.0,0.0
848a809ffffffff,51.0,0.0,1.0
848a81bffffffff,27.0,0.0,3.0
848a827ffffffff,23.0,0.0,0.0
848a857ffffffff,2.0,0.0,0.0
848a859ffffffff,2.0,0.0,0.0
848a85bffffffff,8.0,0.0,0.0
848a85dffffffff,2.0,0.0,0.0
848a8c1ffffffff,11.0,0.0,1.0
848a8c9ffffffff,1.0,0.0,1.0
848a8cbffffffff,11.0,0.0,0.0
848a8cdffffffff,36.0,0.0,0.0
848a8e1ffffffff,4.0,0.0,0.0
848a8e5ffffffff,2.0,0.0,0.0
848a8edffffffff,2.0,0.0,0.0
848a901ffffffff,2.0,0.0,0.0
848a90dffffffff,2.0,0.0,0.0
848a925ffffffff,11.0,0.0,0.0
848a927ffffffff,7.0,0.0,0.0
848a963ffffffff,5.0,0.0,0.0
848a999ffffffff,4.0,0.0,0.0
848a9c1ffffffff,13.0,0.0,0.0
848a9c5ffffffff,2.0,0.0,0.0
848a9c9ffffffff,9.0,0.0,0.0
848a9cdffffffff,10.0,0.0,0.0
848a9d1ffffffff,4.0,0.0,0.0
848a9d7ffffffff,4.0,0.0,0.0
848a9d9ffffffff,8.0,0.0,0.0
848a9e5ffffffff,1.0,0.0,0.0
848aa87ffffffff,15.0,0.0,0.0
848aa8bffffffff,11.0,0.0,0.0
848aa93ffffffff,27.0,0.0,0.0
848aa97ffffffff,7.0,0.0,0.0
848aa9dffffffff,52.0,0.0,8.0
848aaa3ffffffff,50.0,0.0,1.0
848aaa5ffffffff,44.0,0.0,2.0
848aaadffffffff,66.0,0.0,12.0
848aab1ffffffff,2.0,0.0,0.0
848aab5ffffffff,7.0,0.0,1.0
848aab9ffffffff,32.0,0.0,4.0
848aabdffffffff,17.0,0.0,4.0
848aac9ffffffff,2.0,0.0,0.0
848aacbffffffff,6.0,0.0,0.0
848aad5ffffffff,2.0,0.0,0.0
848aadbffffffff,2.0,0.0,0.0
848aaddffffffff,7.0,0.0,0.0
848ab21ffffffff,1.0,0.0,0.0
848ab65ffffffff,3.0,0.0,0.0
848ac29ffffffff,1.0,0.0,0.0
848ac2bffffffff,1.0,0.0,0.0
848ad13ffffffff,26.0,0.0,3.0
848ad89ffffffff,4.0,0.0,0.0
848ad8dffffffff,6.0,0.0,3.0
848ada3ffffffff,7.0,0.0,0.0
848ada9ffffffff,7.0,0.0,0.0
848adb1ffffffff,3.0,0.0,0.0
848adb7ffffffff,4.0,0.0,0.0
848adb9ffffffff,7.0,0.0,0.0
848adc5ffffffff,31.0,0.0,5.0
848ae53ffffffff,5.0,0.0,0.0
848ae59ffffffff,1.0,0.0,0.0
848ae5bffffffff,59.0,0.0,0.0
848ae81ffffffff,2.0,0.0,0.0
848ae85ffffffff,4.0,0.0,0.0
848ae8dffffffff,2.0,0.0,0.0
848af03ffffffff,3.0,0.0,0.0
848af09ffffffff,211.0,0.0,40.0
848af0bffffffff,13.0,0.0,1.0
848af0dffffffff,5.0,0.0,0.0
848af11ffffffff,9.0,0.0,0.0
848af13ffffffff,3.0,0.0,0.0
848af19ffffffff,4.0,0.0,0.0
848af1dffffffff,34.0,0.0,0.0
848af29ffffffff,109.0,0.0,8.0
848af2bffffffff,36.0,0.0,0.0
848af2dffffffff,22.0,0.0,1.0
848af37ffffffff,2.0,0.0,0.0
848af41ffffffff,98.0,0.0,10.0
848af43ffffffff,10.0,0.0,0.0
848af45ffffffff,146.0,0.0,20.0
848af47ffffffff,37.0,0.0,0.0
848af4dffffffff,13.0,0.0,0.0
848af61ffffffff,222.0,0.0,28.0
848af63ffffffff,28.0,0.0,0.0
848af69ffffffff,226.0,0.0,10.0
848af6bffffffff,155.0,0.0,7.0
848af6dffffffff,5.0,0.0,1.0
848b001ffffffff,3.0,0.0,0.0
848b00bffffffff,3.0,0.0,0.0
848b043ffffffff,1.0,0.0,0.0
848b045ffffffff,13.0,0.0,0.0
848b047ffffffff,2.0,0.0,0.0
848b05dffffffff,7.0,0.0,2.0
848b061ffffffff,2.0,0.0,0.0
848b08bffffffff,3.0,0.0,0.0
848b0b5ffffffff,3.0,0.0,0.0
848b0bdffffffff,3.0,0.0,0.0
848b0c1ffffffff,9.0,0.0,0.0
848b0c3ffffffff,8.0,0.0,0.0
848b0c7ffffffff,2.0,0.0,0.0
848b0c9ffffffff,116.0,0.0,21.0
848b0cbffffffff,3.0,0.0,0.0
848b0cdffffffff,14.0,0.0,7.0
848b0d1ffffffff,152.0,0.0,8.0
848b0d3ffffffff,8.0,0.0,0.0
848b0d5ffffffff,18.0,0.0,0.0
848b0d9ffffffff,7.0,0.0,0.0
848b0dbffffffff,10.0,0.0,0.0
848b0e5ffffffff,3.0,0.0,0.0
848b0e7ffffffff,4.0,0.0,0.0
848b11bffffffff,2.0,0.0,0.0
848b11dffffffff,6.0,0.0,0.0
848b149ffffffff,2.0,0.0,0.0
848b1e1ffffffff,14.0,0.0,0.0
848b1edffffffff,8.0,0.0,0.0
848b211ffffffff,7.0,0.0,0.0
848b213ffffffff,33.0,0.0,6.0
848b217ffffffff,5.0,0.0,0.0
848b221ffffffff,16.0,0.0,0.0
848b223ffffffff,89.0,0.0,0.0
848b225ffffffff,2.0,0.0,0.0
848b227ffffffff,2.0,0.0,0.0
848b22bffffffff,12.0,0.0,0.0
848b22dffffffff,84.0,0.0,6.0
848b231ffffffff,3.0,0.0,0.0
848b235ffffffff,2.0,0.0,0.0
848b239ffffffff,2.0,0.0,0.0
848b23bffffffff,13.0,0.0,0.0
848b23dffffffff,10.0,0.0,1.0
848b28bffffffff,4.0,0.0,2.0
848b293ffffffff,1.0,0.0,0.0
848b29bffffffff,2.0,0.0,0.0
848b2a1ffffffff,1.0,0.0,0.0
848b2a5ffffffff,36.0,0.0,0.0
848b2a7ffffffff,69.0,0.0,14.0
848b2b1ffffffff,2.0,0.0,0.0
848b2b3ffffffff,2.0,0.0,0.0
848b2b5ffffffff,8.0,0.0,0.0
848b2bdffffffff,3.0,0.0,0.0
848b2c5ffffffff,18.0,0.0,0.0
848b2c7ffffffff,2.0,0.0,0.0
848b2d7ffffffff,1.0,0.0,0.0
848b2e9ffffffff,37.0,0.0,2.0
848b2ebffffffff,4.0,0.0,0.0
848b2edffffffff,4.0,0.0,0.0
848b315ffffffff,38.0,0.0,0.0
848b319ffffffff,2.0,0.0,0.0
848b31bffffffff,3.0,0.0,0.0
848b401ffffffff,79.0,0.0,1.0
848b40bffffffff,18.0,0.0,0.0
848b40dffffffff,110.0,0.0,4.0
848b429ffffffff,16.0,0.0,0.0
848b445ffffffff,42.0,0.0,0.0
848b447ffffffff,18.0,0.0,1.0
848b449ffffffff,29.0,0.0,0.0
848b44bffffffff,181.0,0.0,15.0
848b44dffffffff,515.0,0.0,19.0
848b459ffffffff,101.0,0.0,0.0
848b461ffffffff,5.0,0.0,0.0
848b463ffffffff,11.0,0.0,0.0
848b469ffffffff,41.0,0.0,0.0
848b46bffffffff,22.0,0.0,0.0
848b483ffffffff,9.0,0.0,0.0
848b493ffffffff,7.0,0.0,0.0
848b4e5ffffffff,25.0,0.0,2.0
848b4e9ffffffff,6.0,0.0,0.0
848b511ffffffff,7.0,0.0,0.0
848b513ffffffff,57.0,0.0,6.0
848b51dffffffff,2.0,0.0,0.0
848b521ffffffff,1.0,0.0,0.0
848b525ffffffff,3.0,0.0,0.0
848b529ffffffff,13.0,0.0,0.0
848b52bffffffff,1.0,0.0,0.0
848b52dffffffff,6.0,0.0,2.0
848b53dffffffff,6.0,0.0,0.0
848b561ffffffff,2.0,0.0,2.0
848b563ffffffff,38.0,0.0,5.0
848b567ffffffff,18.0,0.0,0.0
848b56bffffffff,5.0,0.0,0.0
848b5c3ffffffff,6.0,0.0,0.0
848b5cdffffffff,94.0,0.0,7.0
848b5d1ffffffff,6.0,0.0,0.0
848b5e9ffffffff,2.0,0.0,0.0
848b611ffffffff,2.0,0.0,0.0
848b617ffffffff,973.0,0.0,10.0
848b619ffffffff,2.0,0.0,0.0
848b623ffffffff,28.0,0.0,4.0
848b625ffffffff,1.0,0.0,0.0
848b627ffffffff,112.0,0.0,9.0
848b62bffffffff,10.0,0.0,0.0
848b631ffffffff,12.0,0.0,0.0
848b633ffffffff,43.0,0.0,0.0
848b635ffffffff,28.0,0.0,2.0
848b637ffffffff,681.0,0.0,42.0
848b639ffffffff,13.0,0.0,1.0
848b63bffffffff,650.0,0.0,23.0
848b63dffffffff,13.0,0.0,0.0
848b683ffffffff,6.0,0.0,0.0
848b689ffffffff,2.0,0.0,0.0
848b68bffffffff,2.0,0.0,0.0
848b691ffffffff,7.0,0.0,0.0
848b693ffffffff,25.0,0.0,0.0
848b695ffffffff,3.0,0.0,0.0
848b697ffffffff,3.0,0.0,0.0
848b699ffffffff,11.0,0.0,0.0
848b69bffffffff,5.0,0.0,0.0
848b69dffffffff,2.0,0.0,0.0
848b6bbffffffff,5.0,0.0,0.0
848b6c3ffffffff,23.0,0.0,0.0
848b6c7ffffffff,2.0,0.0,0.0
848b6cbffffffff,5.0,0.0,0.0
848b6cdffffffff,2.0,0.0,0.0
848b6d9ffffffff,4.0,0.0,0.0
848b6e5ffffffff,96.0,0.0,0.0
848b6e7ffffffff,155.0,0.0,0.0
848b6edffffffff,168.0,0.0,6.0
848b709ffffffff,20.0,0.0,2.0
848b711ffffffff,1.0,0.0,0.0
848b713ffffffff,1024.0,0.0,17.0
848b717ffffffff,41.0,0.0,0.0
848b71bffffffff,66.0,0.0,5.0
848b72dffffffff,3.0,0.0,0.0
848b743ffffffff,5.0,0.0,0.0
848b745ffffffff,17.0,0.0,4.0
848b747ffffffff,41.0,0.0,2.0
848b751ffffffff,11.0,0.0,0.0
848b755ffffffff,3.0,0.0,0.0
848b757ffffffff,8.0,0.0,8.0
848b75bffffffff,3.0,0.0,0.0
848b761ffffffff,31.0,0.0,0.0
848b763ffffffff,1.0,0.0,0.0
848b765ffffffff,6.0,0.0,0.0
848b767ffffffff,4.0,0.0,0.0
848b76bffffffff,59.0,0.0,0.0
848b76dffffffff,2.0,0.0,0.0
848b829ffffffff,1.0,0.0,0.0
848b82bffffffff,2.0,0.0,0.0
848b839ffffffff,2.0,0.0,0.0
848b849ffffffff,127.0,0.0,2.0
848b881ffffffff,49.0,0.0,0.0
848b889ffffffff,12.0,0.0,0.0
848b8a1ffffffff,1.0,0.0,0.0
848b8a5ffffffff,3.0,0.0,0.0
848b96dffffffff,2.0,0.0,2.0
848b98bffffffff,28.0,0.0,2.0
848b98dffffffff,1.0,0.0,0.0
848b999ffffffff,84.0,0.0,1.0
848b99dffffffff,82.0,0.0,2.0
848b9c3ffffffff,2.0,0.0,0.0
848b9d1ffffffff,71.0,0.0,3.0
848b9d5ffffffff,662.0,0.0,49.0
848b9d7ffffffff,6.0,0.0,0.0
848ba09ffffffff,9.0,0.0,0.0
848ba0dffffffff,5.0,0.0,0.0
848ba47ffffffff,4.0,0.0,4.0
848ba4dffffffff,2.0,0.0,0.0
848ba55ffffffff,10.0,0.0,0.0
848ba5dffffffff,2.0,0.0,0.0
848ba63ffffffff,36.0,0.0,6.0
848ba65ffffffff,3.0,0.0,0.0
848ba6dffffffff,19.0,0.0,0.0
848bad5ffffffff,1.0,0.0,0.0
848bb59ffffffff,228.0,0.0,21.0
848bb6dffffffff,2.0,0.0,0.0
848e643ffffffff,45.0,0.0,0.0
848e649ffffffff,17.0,0.0,0.0
848e64bffffffff,40.0,0.0,0.0
848e651ffffffff,101.0,0.0,0.0
848e659ffffffff,19.0,0.0,0.0
848e65bffffffff,5.0,0.0,0.0
848e65dffffffff,10.0,0.0,0.0
848e6c9ffffffff,3.0,0.0,0.0
848e6cbffffffff,2.0,0.0,0.0
848f099ffffffff,43.0,4.0,0.0
848f0d1ffffffff,73.0,6.0,0.0
848f0d3ffffffff,149.0,4.0,0.0
848f0d5ffffffff,21.0,4.0,0.0
848f0d7ffffffff,19.0,3.0,0.0
848f0d9ffffffff,63.0,10.0,0.0
848f0dbffffffff,329.0,49.0,0.0
848f0ddffffffff,24.0,0.0,0.0
848f213ffffffff,4.0,0.0,0.0
848f281ffffffff,1.0,0.0,0.0
848f283ffffffff,9.0,0.0,0.0
848f285ffffffff,11.0,6.0,0.0
848f287ffffffff,81.0,8.0,0.0
848f289ffffffff,1.0,0.0,0.0
848f28bffffffff,1.0,0.0,0.0
848f28dffffffff,74.0,6.0,0.0
848f291ffffffff,13.0,0.0,0.0
848f293ffffffff,2.0,0.0,0.0
848f295ffffffff,121.0,2.0,0.0
848f29bffffffff,2.0,0.0,0.0
848f2a1ffffffff,3.0,2.0,0.0
848f2a3ffffffff,18.0,6.0,0.0
848f2a9ffffffff,482.0,55.0,0.0
848f2abffffffff,55.0,2.0,0.0
848f2b3ffffffff,8.0,0.0,0.0
848f2b5ffffffff,2.0,0.0,0.0
848f2b9ffffffff,276.0,27.0,0.0
848f2bbffffffff,110.0,18.0,0.0
848f2bdffffffff,357.0,34.0,0.0
848f2c3ffffffff,4.0,0.0,0.0
848f2c5ffffffff,2.0,0.0,0.0
848f2c7ffffffff,3.0,0.0,0.0
848f2c9ffffffff,2.0,0.0,0.0
848f2cbffffffff,30.0,0.0,0.0
848f2cdffffffff,128.0,5.0,0.0
848f2d3ffffffff,9.0,0.0,2.0
848f2e1ffffffff,4.0,3.0,0.0
848f2e3ffffffff,180.0,35.0,0.0
848f2e7ffffffff,31.0,0.0,0.0
848f2e9ffffffff,3.0,0.0,0.0
848f2ebffffffff,55.0,0.0,0.0
848f401ffffffff,807.0,0.0,21.0
848f405ffffffff,11.0,0.0,0.0
848f407ffffffff,57.0,0.0,4.0
848f409ffffffff,8.0,0.0,1.0
848f40dffffffff,40.0,0.0,0.0
848f41bffffffff,5.0,0.0,2.0
848f423ffffffff,2.0,0.0,0.0
848f429ffffffff,13.0,0.0,0.0
848f431ffffffff,3.0,0.0,0.0
848f435ffffffff,5.0,0.0,0.0
848f437ffffffff,5.0,0.0,0.0
848f439ffffffff,131.0,0.0,3.0
848f43dffffffff,2.0,0.0,0.0
848f443ffffffff,6.0,0.0,0.0
848f447ffffffff,7.0,0.0,2.0
848f44bffffffff,40.0,0.0,0.0
848f44dffffffff,4.0,0.0,0.0
848f455ffffffff,9.0,0.0,0.0
848f461ffffffff,185.0,0.0,1.0
848f463ffffffff,418.0,0.0,33.0
848f465ffffffff,205.0,0.0,6.0
848f467ffffffff,10.0,0.0,1.0
848f46dffffffff,4.0,0.0,1.0
848f481ffffffff,5.0,0.0,0.0
848f483ffffffff,2.0,0.0,0.0
848f485ffffffff,17.0,0.0,0.0
848f487ffffffff,2.0,0.0,0.0
848f489ffffffff,60.0,0.0,0.0
848f48bffffffff,2.0,0.0,0.0
848f48dffffffff,39.0,0.0,0.0
848f495ffffffff,4.0,0.0,0.0
848f4a1ffffffff,10.0,0.0,0.0
848f4a5ffffffff,72.0,0.0,2.0
848f4a7ffffffff,10.0,0.0,0.0
848f4abffffffff,6.0,0.0,0.0
848f4adffffffff,81.0,0.0,0.0
848f4b3ffffffff,28.0,0.0,0.0
848f4b5ffffffff,20.0,0.0,0.0
848f4c1ffffffff,7.0,0.0,0.0
848f4c5ffffffff,2.0,0.0,0.0
848f4c7ffffffff,145.0,0.0,2.0
848f4e3ffffffff,1.0,0.0,0.0
848f4e7ffffffff,2.0,0.0,0.0
848f559ffffffff,6.0,0.0,1.0
848f5d3ffffffff,111.0,0.0,0.0
848f5d7ffffffff,17.0,0.0,0.0
848f5d9ffffffff,11.0,0.0,0.0
848f5dbffffffff,4.0,0.0,0.0
848f5ddffffffff,26.0,0.0,0.0
848f611ffffffff,59.0,0.0,2.0
848f613ffffffff,215.0,0.0,18.0
848f617ffffffff,4.0,0.0,0.0
848f619ffffffff,2.0,0.0,0.0
848f61bffffffff,420.0,0.0,13.0
848f625ffffffff,2.0,0.0,2.0
848f631ffffffff,2.0,0.0,0.0
848f635ffffffff,9.0,0.0,0.0
848f655ffffffff,7.0,0.0,0.0
848f657ffffffff,8.0,0.0,0.0
848f6a9ffffffff,1.0,0.0,0.0
848f6b1ffffffff,7.0,0.0,4.0
848f6b5ffffffff,55.0,0.0,27.0
848f6bbffffffff,9.0,0.0,0.0
848f6c9ffffffff,20.0,0.0,0.0
848f6cdffffffff,12.0,0.0,0.0
848f6e1ffffffff,7.0,0.0,5.0
848f6e9ffffffff,124.0,0.0,0.0
848f6ebffffffff,8.0,0.0,0.0
848f6edffffffff,39.0,0.0,0.0
848f703ffffffff,1.0,0.0,0.0
848f705ffffffff,123.0,0.0,25.0
848f70dffffffff,4.0,0.0,0.0
848f719ffffffff,11.0,0.0,0.0
848f71bffffffff,76.0,0.0,16.0
848f71dffffffff,14.0,0.0,0.0
848f729ffffffff,238.0,0.0,26.0
848f72bffffffff,319.0,0.0,79.0
848f72dffffffff,2.0,0.0,0.0
848f731ffffffff,6.0,0.0,0.0
848f733ffffffff,76.0,0.0,0.0
848f735ffffffff,1.0,0.0,1.0
848f737ffffffff,56.0,0.0,0.0
848f73dffffffff,2.0,0.0,0.0
848f741ffffffff,10.0,0.0,0.0
848f745ffffffff,94.0,0.0,9.0
848f749ffffffff,2.0,0.0,0.0
848f74bffffffff,25.0,0.0,0.0
848f74dffffffff,50.0,0.0,3.0
848f757ffffffff,3.0,0.0,0.0
848f763ffffffff,112.0,0.0,19.0
848f765ffffffff,15.0,0.0,0.0
848f769ffffffff,2.0,0.0,0.0
848f76bffffffff,83.0,0.0,1.0
84a5969ffffffff,10.0,0.0,2.0
84a8413ffffffff,5.0,0.0,0.0
84a8417ffffffff,1.0,0.0,0.0
84a8421ffffffff,5.0,0.0,0.0
84a8441ffffffff,2.0,0.0,0.0
84a844dffffffff,2.0,0.0,0.0
84a8463ffffffff,3.0,0.0,0.0
84a84a3ffffffff,10.0,0.0,0.0
84a84a5ffffffff,8.0,0.0,5.0
84a84d9ffffffff,1.0,0.0,0.0
84a84e1ffffffff,3.0,0.0,0.0
84a84e7ffffffff,9.0,0.0,0.0
84a84edffffffff,1.0,0.0,0.0
84a8591ffffffff,1135.0,0.0,68.0
84a8593ffffffff,3.0,0.0,0.0
84a8595ffffffff,1.0,0.0,0.0
84a8597ffffffff,5.0,0.0,0.0
84a8599ffffffff,536.0,0.0,20.0
84a859bffffffff,9.0,0.0,0.0
84a85a1ffffffff,1.0,0.0,0.0
84a85b3ffffffff,21.0,0.0,0.0
84a85b9ffffffff,25.0,0.0,0.0
84a85d1ffffffff,1.0,0.0,0.0
84a85d3ffffffff,1336.0,0.0,63.0
84a85d7ffffffff,133.0,0.0,2.0
84a85dbffffffff,6.0,0.0,0.0
84a871bffffffff,1.0,0.0,0.0
84a88bbffffffff,6.0,0.0,0.0
84a8c01ffffffff,11.0,0.0,0.0
84a8c03ffffffff,7.0,0.0,0.0
84a8c05ffffffff,4.0,0.0,0.0
84a8c09ffffffff,11.0,0.0,0.0
84a8c0dffffffff,11.0,0.0,0.0
84a8c15ffffffff,4.0,0.0,0.0
84a8c1bffffffff,2.0,0.0,0.0
84a8c1dffffffff,2.0,0.0,0.0
84a8c2bffffffff,7.0,0.0,0.0
84a8c31ffffffff,1.0,0.0,0.0
84a8c43ffffffff,4.0,0.0,0.0
84a8c47ffffffff,15.0,0.0,0.0
84a8c6dffffffff,2.0,0.0,0.0
84a8c97ffffffff,7.0,0.0,7.0
84a8c9bffffffff,6.0,0.0,3.0
84a8ca3ffffffff,8.0,0.0,0.0
84a8cadffffffff,1.0,0.0,0.0
84a8cc5ffffffff,2.0,0.0,0.0
84a8cc7ffffffff,2.0,0.0,2.0
84a8cc9ffffffff,3.0,0.0,0.0
84a8cd1ffffffff,4.0,0.0,0.0
84a8ce3ffffffff,2.0,0.0,0.0
84a8ce9ffffffff,1.0,0.0,0.0
84a8cebffffffff,20.0,0.0,10.0
84a8d01ffffffff,1.0,0.0,0.0
84a8d05ffffffff,7.0,0.0,0.0
84a8d07ffffffff,1.0,0.0,0.0
84a8d69ffffffff,4.0,0.0,0.0
84a8d9dffffffff,8.0,0.0,0.0
84a8da1ffffffff,8.0,0.0,1.0
84a8da5ffffffff,2.0,0.0,0.0
84a8da9ffffffff,4.0,0.0,0.0
84a8dadffffffff,4.0,0.0,0.0
84a8dcbffffffff,3.0,0.0,0.0
84a8dd7ffffffff,1.0,0.0,0.0
84a8de3ffffffff,2.0,0.0,0.0
84a8de7ffffffff,4.0,0.0,0.0
84a8debffffffff,4.0,0.0,1.0
84a8e19ffffffff,1.0,0.0,0.0
84a8e65ffffffff,2.0,0.0,0.0
84a8eb1ffffffff,1.0,0.0,0.0
84a8eb3ffffffff,2.0,0.0,0.0
84a8ecdffffffff,2.0,0.0,0.0
84a8f1bffffffff,1.0,0.0,1.0
84b3253ffffffff,3.0,0.0,0.0
84b3257ffffffff,3.0,0.0,0.0
84b325bffffffff,6.0,0.0,2.0
