cell_id,Curruca curruca,Curruca curruca curruca/blythi,Curruca curruca halimodendri,Curruca curruca minula,Curruca curruca margelanica,Curruca curruca althaea,Curruca curruca curruca/blythi/halimodendri,Curruca curruca curruca/minula,Curruca curruca minula/margelanica,Curruca curruca curruca/althaea,Curruca curruca curruca/minula/althaea
824397fffffffff,37.0,5.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
82439ffffffffff,22.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8243a7fffffffff,320.0,30.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8243affffffffff,390.0,21.0,196.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
825207fffffffff,19.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
825217fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
82521ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
825237fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
82524ffffffffff,38.0,8.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
82526ffffffffff,54.0,6.0,5.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
825287fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82528ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
825297fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
82529ffffffffff,37.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
8252d7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
82530ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825317fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82532ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
825337fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825347fffffffff,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82534ffffffffff,86.0,7.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
825357fffffffff,19.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
825367fffffffff,90.0,5.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0
82536ffffffffff,66.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
825377fffffffff,8.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
8253a7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8253affffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8253b7fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
825417fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82541ffffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82585ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
826017fffffffff,1578.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,25.0,0.0
826027fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826037fffffffff,757.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,8.0,0.0
826087fffffffff,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82608ffffffffff,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826097fffffffff,460.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
82609ffffffffff,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260a7fffffffff,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260affffffffff,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260b7fffffffff,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826107fffffffff,43.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,0.0
82611ffffffffff,96.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,2.0,0.0
82618ffffffffff,362.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,5.0,0.0
82619ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8261affffffffff,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
826337fffffffff,84.0,7.0,12.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0
826a6ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826b6ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827ac7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827acffffffffff,129.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
827adffffffffff,56.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
827aeffffffffff,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
