cell_id,Zonotrichia leucophrys,Zonotrichia leucophrys leucophrys,Zonotrichia leucophrys oriantha,Zonotrichia leucophrys gambelii,Zonotrichia leucophrys nuttalli,Zonotrichia leucophrys pugetensis,Zonotrichia leucophrys leucophrys/oriantha,Zonotrichia leucophrys nuttalli/pugetensis
830e89fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e91fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e9efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ecbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eccfffffffff,32.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
830ed4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ee2fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
830eeafffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eedfffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
830eeefffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ef1fffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
830ef3fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830f4bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831230fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831245fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831250fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831258fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831259fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83125dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831275fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831285fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831289fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128bfffffffff,252.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0
83128dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831290fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
83129cfffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8312b0fffffffff,131.0,0.0,0.0,15.0,0.0,86.0,0.0,0.0
8312b2fffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8312b4fffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8312b6fffffffff,24.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
8312c0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c1fffffffff,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
8312c2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c4fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8312c8fffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8312c9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cafffffffff,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8312cbfffffffff,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
8312ccfffffffff,19.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
8312cdfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cefffffffff,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
8312d0fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8312d1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8312d9fffffffff,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
8312dafffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dbfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dcfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312defffffffff,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0
8312eafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312eefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831311fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831348fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831349fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831380fffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831382fffffffff,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
831383fffffffff,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831386fffffffff,33.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
83138cfffffffff,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831390fffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831391fffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831393fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
831394fffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831396fffffffff,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831399fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83139efffffffff,26.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0
8313a3fffffffff,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
8313b3fffffffff,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8313b5fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831941fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194afffffffff,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831aa0fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa3fffffffff,28.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831ab0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b80fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b82fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831b83fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b84fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9efffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831bb0fffffffff,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831bb5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831d24fffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8322d0fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8322dbfffffffff,25.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
832601fffffffff,14.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0
832603fffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832604fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832608fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832609fffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83260afffffffff,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
83260bfffffffff,31.0,7.0,0.0,7.0,0.0,0.0,8.0,0.0
83260dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832610fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
832611fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832612fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832613fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832616fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
83261afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832621fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832624fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832629fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262cfffffffff,49.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0
83262dfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832630fffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
832633fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832636fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832640fffffffff,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
832641fffffffff,48.0,44.0,0.0,2.0,0.0,0.0,0.0,0.0
832642fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832643fffffffff,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832644fffffffff,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
832645fffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832646fffffffff,158.0,46.0,0.0,20.0,0.0,0.0,0.0,0.0
832648fffffffff,17.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
832649fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83264afffffffff,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83264bfffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,18.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0
83264dfffffffff,40.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0
83264efffffffff,42.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
832650fffffffff,22.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0
832651fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832652fffffffff,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
832653fffffffff,53.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
832654fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832655fffffffff,108.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
832656fffffffff,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
832658fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832659fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
83265afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83265bfffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83265cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83265dfffffffff,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83265efffffffff,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832660fffffffff,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832662fffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
832663fffffffff,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832664fffffffff,730.0,664.0,0.0,1.0,0.0,0.0,2.0,0.0
832665fffffffff,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
832666fffffffff,66.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
832668fffffffff,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832669fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83266bfffffffff,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266dfffffffff,43.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0
83266efffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
832670fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832671fffffffff,31.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
832672fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832673fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832674fffffffff,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
832676fffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
832680fffffffff,19.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0
832681fffffffff,88.0,0.0,13.0,18.0,0.0,0.0,2.0,0.0
832683fffffffff,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
832684fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,14.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0
832688fffffffff,88.0,0.0,10.0,37.0,0.0,0.0,13.0,0.0
832689fffffffff,43.0,0.0,1.0,18.0,0.0,0.0,5.0,0.0
83268afffffffff,26.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0
83268bfffffffff,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
83268cfffffffff,102.0,0.0,1.0,39.0,0.0,0.0,1.0,0.0
83268dfffffffff,108.0,0.0,0.0,53.0,0.0,0.0,3.0,0.0
83268efffffffff,28.0,0.0,12.0,1.0,0.0,0.0,2.0,0.0
832690fffffffff,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
832692fffffffff,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
832694fffffffff,23.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
832695fffffffff,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
832696fffffffff,673.0,0.0,448.0,32.0,0.0,0.0,20.0,0.0
832698fffffffff,23.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0
832699fffffffff,24.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
83269afffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,64.0,0.0,1.0,43.0,0.0,0.0,4.0,0.0
83269dfffffffff,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83269efffffffff,32.0,0.0,7.0,4.0,0.0,0.0,13.0,0.0
8326a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,72.0,0.0,0.0,30.0,0.0,0.0,7.0,0.0
8326a9fffffffff,46.0,1.0,1.0,28.0,0.0,0.0,4.0,0.0
8326aafffffffff,182.0,0.0,1.0,73.0,0.0,0.0,8.0,0.0
8326abfffffffff,151.0,0.0,0.0,59.0,0.0,0.0,22.0,0.0
8326acfffffffff,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
8326adfffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8326aefffffffff,35.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0
8326b0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b4fffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
8326c2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8326c3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8326c4fffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8326c5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8326c6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8326c8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8326cdfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d0fffffffff,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8326d1fffffffff,12.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
8326d2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8326d3fffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8326d4fffffffff,53.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0
8326d5fffffffff,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8326d6fffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8326d8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
8326dafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326dcfffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8326ddfffffffff,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
8326defffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e0fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e1fffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,69.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0
8326e6fffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326eafffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326ebfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
8326ecfffffffff,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8326eefffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8326f2fffffffff,134.0,2.0,0.0,58.0,0.0,0.0,15.0,0.0
8326f3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f5fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
832701fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832702fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
832703fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83270bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83270efffffffff,13.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0
832711fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832713fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832716fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83271afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83271bfffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83271cfffffffff,26.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
832740fffffffff,75.0,1.0,0.0,8.0,0.0,0.0,48.0,0.0
832741fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,37.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0
832745fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832748fffffffff,233.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,68.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
83274afffffffff,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83274bfffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832753fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,32.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0
832755fffffffff,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,19.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0
832758fffffffff,99.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832759fffffffff,224.0,157.0,0.0,7.0,0.0,0.0,26.0,0.0
83275afffffffff,15.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
83275bfffffffff,15.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0
83275cfffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,79.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
832760fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,44.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0
832766fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832768fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,25.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
83276afffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
