cell_id,Tringa semipalmata,Tringa semipalmata semipalmata,Tringa semipalmata inornata
834993fffffffff,43.0,0.0,3.0
834995fffffffff,8.0,0.0,2.0
834996fffffffff,1254.0,0.0,230.0
8349a2fffffffff,78.0,0.0,28.0
8349a3fffffffff,22.0,0.0,0.0
8349a8fffffffff,220.0,0.0,9.0
8349a9fffffffff,825.0,0.0,43.0
8349aafffffffff,51.0,0.0,2.0
8349abfffffffff,18.0,0.0,0.0
8349acfffffffff,11.0,0.0,0.0
8349adfffffffff,46.0,0.0,0.0
8349b4fffffffff,5.0,0.0,0.0
8349b5fffffffff,55.0,0.0,2.0
8349b6fffffffff,4.0,0.0,0.0
834c81fffffffff,31.0,0.0,0.0
834c83fffffffff,121.0,0.0,0.0
834c88fffffffff,240.0,0.0,0.0
834c8cfffffffff,4.0,0.0,0.0
834c93fffffffff,14.0,0.0,0.0
834c95fffffffff,2.0,0.0,0.0
834c96fffffffff,2.0,0.0,0.0
834c98fffffffff,25.0,0.0,0.0
834c9afffffffff,12.0,0.0,0.0
834caafffffffff,74.0,0.0,0.0
834cabfffffffff,24.0,0.0,2.0
834cb3fffffffff,38.0,0.0,0.0
834cc0fffffffff,600.0,0.0,0.0
834cc2fffffffff,4.0,0.0,0.0
834cc4fffffffff,3.0,0.0,0.0
834cc5fffffffff,333.0,0.0,0.0
834cc6fffffffff,16.0,0.0,0.0
834cd0fffffffff,163.0,0.0,0.0
834cd2fffffffff,22.0,0.0,0.0
834cd6fffffffff,18.0,0.0,0.0
834ce8fffffffff,4.0,0.0,0.0
834ce9fffffffff,6.0,0.0,0.0
834ceafffffffff,587.0,0.0,0.0
834cebfffffffff,20.0,0.0,0.0
834cedfffffffff,6.0,0.0,0.0
834ceefffffffff,62.0,0.0,0.0
834cf2fffffffff,5.0,0.0,0.0
834cf3fffffffff,36.0,0.0,0.0
834d49fffffffff,67.0,0.0,0.0
834d4bfffffffff,151.0,10.0,0.0
835e46fffffffff,4.0,0.0,0.0
835e4afffffffff,11.0,0.0,0.0
835e4bfffffffff,4.0,0.0,0.0
835e59fffffffff,10.0,0.0,0.0
835e5cfffffffff,76.0,6.0,0.0
835e5dfffffffff,5.0,2.0,0.0
835e62fffffffff,24.0,0.0,0.0
835e66fffffffff,60.0,0.0,0.0
835e70fffffffff,11.0,0.0,0.0
835e71fffffffff,2.0,0.0,0.0
835e72fffffffff,49.0,0.0,0.0
835e75fffffffff,13.0,0.0,0.0
835f08fffffffff,14.0,0.0,0.0
835f09fffffffff,112.0,0.0,0.0
835f0bfffffffff,15.0,0.0,0.0
835f0efffffffff,7.0,0.0,0.0
835f12fffffffff,55.0,0.0,4.0
835f13fffffffff,4.0,0.0,0.0
835f1cfffffffff,11.0,0.0,0.0
835f1dfffffffff,3.0,0.0,0.0
835f1efffffffff,18.0,1.0,0.0
835f49fffffffff,16.0,0.0,0.0
835f4bfffffffff,167.0,5.0,9.0
835f58fffffffff,305.0,0.0,0.0
835f59fffffffff,1.0,0.0,0.0
835f5bfffffffff,23.0,0.0,0.0
835f5dfffffffff,1.0,0.0,0.0
836600fffffffff,2.0,0.0,0.0
836602fffffffff,8.0,0.0,0.0
836606fffffffff,134.0,0.0,0.0
836610fffffffff,7.0,0.0,0.0
836611fffffffff,2.0,0.0,0.0
836612fffffffff,27.0,0.0,0.0
836613fffffffff,28.0,0.0,2.0
836615fffffffff,3.0,0.0,0.0
836616fffffffff,8.0,0.0,0.0
83661afffffffff,180.0,0.0,4.0
83661cfffffffff,2.0,0.0,0.0
836620fffffffff,807.0,15.0,52.0
836622fffffffff,357.0,0.0,0.0
836625fffffffff,163.0,3.0,7.0
83662cfffffffff,1.0,0.0,0.0
836631fffffffff,194.0,0.0,0.0
836684fffffffff,41.0,0.0,4.0
8366a0fffffffff,108.0,0.0,0.0
8366a1fffffffff,695.0,0.0,46.0
8366a2fffffffff,106.0,0.0,10.0
8366a3fffffffff,74.0,0.0,2.0
8366a5fffffffff,2151.0,0.0,152.0
8366a6fffffffff,41.0,0.0,3.0
8366a9fffffffff,4.0,0.0,0.0
8366aefffffffff,5.0,0.0,0.0
8366b0fffffffff,847.0,0.0,0.0
8366b1fffffffff,111.0,0.0,1.0
8366b4fffffffff,421.0,0.0,0.0
8366b5fffffffff,84.0,0.0,3.0
8366b6fffffffff,343.0,0.0,0.0
8366d0fffffffff,53.0,0.0,5.0
8366d2fffffffff,89.0,0.0,2.0
8366d4fffffffff,183.0,0.0,18.0
8366d6fffffffff,43.0,0.0,10.0
8366f0fffffffff,134.0,0.0,1.0
8366f2fffffffff,1.0,0.0,0.0
8366f3fffffffff,6.0,0.0,0.0
836724fffffffff,6.0,0.0,0.0
836725fffffffff,2.0,0.0,0.0
836726fffffffff,15.0,0.0,0.0
836732fffffffff,94.0,0.0,0.0
836740fffffffff,83.0,14.0,3.0
836743fffffffff,99.0,0.0,0.0
836744fffffffff,76.0,0.0,0.0
836745fffffffff,5.0,1.0,0.0
836746fffffffff,107.0,0.0,0.0
83674cfffffffff,34.0,0.0,0.0
83674dfffffffff,15.0,0.0,0.0
836750fffffffff,33.0,11.0,7.0
836752fffffffff,682.0,7.0,1.0
836753fffffffff,3.0,0.0,0.0
836755fffffffff,323.0,23.0,18.0
836756fffffffff,5.0,0.0,0.0
836769fffffffff,68.0,5.0,4.0
83676bfffffffff,59.0,0.0,0.0
836773fffffffff,115.0,0.0,0.0
836780fffffffff,15.0,0.0,0.0
836783fffffffff,149.0,0.0,0.0
83678bfffffffff,13.0,0.0,0.0
836795fffffffff,1.0,0.0,0.0
83679afffffffff,191.0,0.0,0.0
83679bfffffffff,521.0,0.0,7.0
8367b2fffffffff,1.0,0.0,0.0
836c59fffffffff,8.0,0.0,0.0
836c5afffffffff,4.0,0.0,0.0
836c5bfffffffff,20.0,0.0,0.0
836c5dfffffffff,2.0,0.0,0.0
836d04fffffffff,393.0,0.0,31.0
836d05fffffffff,67.0,0.0,7.0
836d06fffffffff,66.0,0.0,9.0
836d14fffffffff,90.0,0.0,11.0
836d15fffffffff,42.0,0.0,2.0
836d24fffffffff,94.0,0.0,0.0
836d25fffffffff,409.0,0.0,0.0
836d26fffffffff,6.0,0.0,0.0
836d2afffffffff,136.0,0.0,2.0
836d2bfffffffff,1507.0,0.0,63.0
836d31fffffffff,355.0,0.0,43.0
836d33fffffffff,4.0,0.0,0.0
836d34fffffffff,627.0,0.0,37.0
836d35fffffffff,171.0,0.0,0.0
836d60fffffffff,1302.0,0.0,165.0
836d61fffffffff,33.0,0.0,0.0
836d63fffffffff,377.0,0.0,3.0
836d66fffffffff,1194.0,0.0,105.0
836d68fffffffff,366.0,0.0,0.0
836d69fffffffff,4878.0,0.0,0.0
836d6afffffffff,73.0,0.0,0.0
836d6bfffffffff,715.0,0.0,0.0
836d6efffffffff,79.0,0.0,0.0
836d74fffffffff,524.0,0.0,0.0
836d75fffffffff,882.0,0.0,0.0
836d76fffffffff,364.0,0.0,1.0
838008fffffffff,79.0,5.0,0.0
838009fffffffff,30.0,17.0,0.0
83800efffffffff,1.0,0.0,0.0
838010fffffffff,7.0,0.0,0.0
838016fffffffff,92.0,9.0,0.0
838046fffffffff,3.0,0.0,0.0
838048fffffffff,2.0,0.0,0.0
838054fffffffff,42.0,15.0,0.0
838055fffffffff,37.0,8.0,0.0
838073fffffffff,4.0,0.0,0.0
8380a4fffffffff,36.0,0.0,0.0
838110fffffffff,1.0,0.0,0.0
838112fffffffff,21.0,4.0,0.0
838114fffffffff,2.0,0.0,0.0
838183fffffffff,5.0,2.0,0.0
83818bfffffffff,370.0,6.0,0.0
83819dfffffffff,6.0,2.0,0.0
8381a1fffffffff,21.0,4.0,0.0
8381adfffffffff,2.0,0.0,0.0
838e45fffffffff,40.0,0.0,0.0
838e62fffffffff,481.0,0.0,24.0
838e63fffffffff,3.0,0.0,0.0
838e75fffffffff,35.0,0.0,1.0
838f09fffffffff,2.0,0.0,0.0
838f0bfffffffff,81.0,0.0,0.0
838f0cfffffffff,3.0,0.0,0.0
838f0dfffffffff,116.0,0.0,6.0
838f2afffffffff,354.0,0.0,32.0
838f2bfffffffff,36.0,0.0,0.0
838f2cfffffffff,9.0,0.0,0.0
838f2efffffffff,102.0,0.0,4.0
838f50fffffffff,51.0,0.0,0.0
838f56fffffffff,2.0,0.0,0.0
838f5bfffffffff,1.0,0.0,0.0
838f5efffffffff,3.0,0.0,0.0
838fa4fffffffff,4.0,0.0,0.0
838fa6fffffffff,12.0,0.0,0.0
83a8a0fffffffff,175.0,16.0,0.0
83a8a1fffffffff,6.0,1.0,0.0
83a8a2fffffffff,8.0,1.0,0.0
83b200fffffffff,94.0,0.0,0.0
83b203fffffffff,4.0,0.0,0.0
83b219fffffffff,262.0,0.0,0.0
83b21dfffffffff,13.0,0.0,0.0
83b226fffffffff,56.0,0.0,0.0
83b2c0fffffffff,456.0,0.0,0.0
83b2c4fffffffff,47.0,0.0,0.0
83b2dcfffffffff,9.0,0.0,0.0
83b2e2fffffffff,88.0,0.0,0.0
83b2e6fffffffff,3.0,0.0,0.0
83b300fffffffff,4.0,0.0,0.0
83b303fffffffff,30.0,0.0,0.0
83b304fffffffff,485.0,0.0,0.0
83b319fffffffff,2.0,0.0,0.0
83b330fffffffff,20.0,0.0,0.0
83b331fffffffff,10.0,0.0,0.0
83b336fffffffff,4.0,0.0,0.0
83c21bfffffffff,2.0,0.0,0.0
