cell_id,Regulus regulus,Regulus regulus [regulus Group],Regulus regulus ellenthalerae,Regulus regulus teneriffae,Regulus regulus azoricus,Regulus regulus sanctaemariae,Regulus regulus inermis,Regulus regulus [himalayensis Group]
8411065ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411069ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841106bffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841106dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411139ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841115bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411169ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411201ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411203ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841120dffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8411211ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411213ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411217ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411219ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411221ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411229ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411231ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411233ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411235ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411237ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841123dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411241ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411243ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411245ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411247ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411249ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411251ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411253ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411255ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841125bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411261ffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411263ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411265ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411267ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411269ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841126bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841126dffffffff,202.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
8411281ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411285ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841128dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84112a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84112abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84112adffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84112d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84112d3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84112d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84112e3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84112ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84112edffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841130bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841130dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411313ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411345ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411347ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411349ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841134bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841134dffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411355ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411359ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841135dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411363ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411365ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411369ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841136bffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411549ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411807ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411811ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411813ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411819ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841181bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841181dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411853ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841185bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841188dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118c1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118c5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118c9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118cdffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84118ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411a43ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411a6bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411a85ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa1ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa5ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa7ffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aabffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aadffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ab1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ab5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ab7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ab9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411abdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ac3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ae3ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ae5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ae7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411b4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8414813ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8414ae5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8414c87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84159c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418011ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418013ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418019ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841801bffffffff,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841801dffffffff,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841804bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418053ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418059ffffffff,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841805bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841805dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84180c9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84180cdffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418203ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841820bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418215ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418219ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841821bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841821dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418231ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418233ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418235ffffffff,72.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8418237ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841823bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841823dffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418251ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418255ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418257ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418259ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841825bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418281ffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418285ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418287ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418289ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841828bffffffff,135.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841828dffffffff,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418299ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182a1ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182a3ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182a5ffffffff,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84182a7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182a9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182abffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182adffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c1ffffffff,623.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c3ffffffff,199.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c9ffffffff,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84182cbffffffff,374.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
84182cdffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182d3ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84182d5ffffffff,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84182e1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182e5ffffffff,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182e7ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182e9ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182ebffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182edffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418443ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841844dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418453ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418457ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418459ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841845bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841845dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841846bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841846dffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418491ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418493ffffffff,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418495ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418497ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841849bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841849dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bbffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184ddffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418593ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418609ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841860dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418619ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418623ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418627ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418629ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418631ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418633ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841863dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418653ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418657ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418659ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841865dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418667ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841866bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418687ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418693ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418695ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186b7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841870dffffffff,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418713ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841871bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418729ffffffff,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841873bffffffff,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8418741ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418747ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418749ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841874bffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841875dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418763ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841876bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419013ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841901bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419081ffffffff,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419083ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419087ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419089ffffffff,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841908bffffffff,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841908dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419091ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419093ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419095ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419097ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419099ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841909bffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841909dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190b3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190bbffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c3ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c7ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190cbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d1ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d3ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d5ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d7ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d9ffffffff,479.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
84190dbffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190ddffffffff,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84190e3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190ebffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419261ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419265ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419267ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419281ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419283ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419287ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419289ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419293ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192a3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b1ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b3ffffffff,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b5ffffffff,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b7ffffffff,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84192bbffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192cbffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419401ffffffff,324.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8419403ffffffff,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419405ffffffff,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419407ffffffff,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841940dffffffff,147.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419411ffffffff,314.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
8419413ffffffff,317.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419415ffffffff,940.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
8419417ffffffff,591.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
841941bffffffff,79.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841941dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419421ffffffff,69.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419423ffffffff,217.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419425ffffffff,66.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8419427ffffffff,1017.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0
8419429ffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841942bffffffff,298.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
841942dffffffff,104.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8419431ffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419433ffffffff,101.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8419435ffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419437ffffffff,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419439ffffffff,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841943bffffffff,66.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
841943dffffffff,97.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8419461ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419463ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419465ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419467ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841946bffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841946dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419481ffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419483ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419485ffffffff,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841948bffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841948dffffffff,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419495ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419497ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419499ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841949dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a1ffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a5ffffffff,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a7ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a9ffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194abffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194adffffffff,423.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84194b9ffffffff,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84194bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194c5ffffffff,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
