cell_id,Oceanites oceanicus,Oceanites oceanicus oceanicus/exasperatus,Oceanites oceanicus chilensis
84c9b03ffffffff,70.0,0.0,0.0
84c9b0bffffffff,378.0,0.0,0.0
84c9b1dffffffff,49.0,0.0,0.0
84ca80dffffffff,2.0,0.0,0.0
84cb2d7ffffffff,2.0,0.0,0.0
84cc45dffffffff,2.0,0.0,0.0
84cc619ffffffff,2.0,0.0,0.0
84cc653ffffffff,8.0,0.0,0.0
84ce107ffffffff,4.0,0.0,0.0
84ce10bffffffff,6.0,0.0,0.0
84ce131ffffffff,3.0,0.0,0.0
84ce139ffffffff,4.0,0.0,0.0
84ce141ffffffff,4.0,0.0,0.0
84ce155ffffffff,13.0,0.0,0.0
84ce15dffffffff,17.0,0.0,0.0
84ce167ffffffff,2.0,0.0,0.0
84ce301ffffffff,2.0,0.0,0.0
84ce303ffffffff,7.0,0.0,1.0
84ce307ffffffff,6.0,0.0,0.0
84ce309ffffffff,4.0,0.0,0.0
84ce30bffffffff,3.0,0.0,0.0
84ce30dffffffff,1.0,0.0,0.0
84ce331ffffffff,6.0,0.0,1.0
84ce335ffffffff,4.0,0.0,0.0
84ce337ffffffff,3.0,0.0,0.0
84ce339ffffffff,2.0,0.0,0.0
84ce33dffffffff,4.0,0.0,0.0
84ce34bffffffff,4.0,0.0,0.0
84ce35dffffffff,2.0,0.0,0.0
84ce36bffffffff,2.0,0.0,0.0
84ce895ffffffff,3.0,0.0,0.0
84ce89dffffffff,5.0,0.0,0.0
84ce8b3ffffffff,9.0,0.0,0.0
84ce8bbffffffff,6.0,0.0,0.0
84ce8c1ffffffff,2.0,0.0,0.0
84ce8cbffffffff,2.0,0.0,0.0
84ce8d7ffffffff,4.0,0.0,0.0
84ce8d9ffffffff,2.0,0.0,0.0
84ce8ddffffffff,2.0,0.0,0.0
84cea13ffffffff,5.0,0.0,0.0
84cea81ffffffff,5.0,0.0,0.0
84cea85ffffffff,1.0,0.0,0.0
84cea89ffffffff,2.0,0.0,0.0
84cea8dffffffff,1.0,0.0,0.0
84ceab3ffffffff,4.0,0.0,0.0
84ceab5ffffffff,1.0,0.0,0.0
84ceab7ffffffff,3.0,0.0,0.0
84ceabdffffffff,2.0,0.0,0.0
84ceacdffffffff,3.0,0.0,0.0
84cead9ffffffff,3.0,0.0,0.0
84ceae1ffffffff,2.0,0.0,0.0
84ceae3ffffffff,37.0,0.0,0.0
84ceae7ffffffff,6.0,0.0,0.0
84ceae9ffffffff,2.0,0.0,0.0
84ced6dffffffff,9.0,0.0,0.0
84cf025ffffffff,5.0,0.0,0.0
84cf103ffffffff,6.0,0.0,6.0
84cf111ffffffff,5.0,0.0,0.0
84cf119ffffffff,30.0,0.0,13.0
84cf11dffffffff,4.0,0.0,0.0
84cf141ffffffff,1.0,0.0,0.0
84cf143ffffffff,2.0,0.0,0.0
84cf14bffffffff,10.0,0.0,0.0
84cf151ffffffff,12.0,0.0,0.0
84cf153ffffffff,18.0,0.0,6.0
84cf15dffffffff,17.0,0.0,2.0
84cf187ffffffff,2.0,0.0,0.0
84cf1abffffffff,6.0,0.0,3.0
84cf1b5ffffffff,3.0,0.0,3.0
84cf1c5ffffffff,2.0,0.0,0.0
84cf1cdffffffff,4.0,0.0,2.0
84cf1e5ffffffff,4.0,0.0,4.0
84cf325ffffffff,4.0,0.0,4.0
84cf329ffffffff,4.0,0.0,4.0
84cf32dffffffff,5.0,0.0,4.0
84cf8d3ffffffff,2.0,0.0,0.0
84cf921ffffffff,1.0,0.0,0.0
84cf925ffffffff,1.0,0.0,0.0
84cf943ffffffff,1.0,0.0,0.0
84cfa0dffffffff,2.0,0.0,0.0
84cfa49ffffffff,2.0,0.0,0.0
84cfad3ffffffff,4.0,0.0,0.0
84cfad7ffffffff,3.0,0.0,0.0
84cfadbffffffff,2.0,0.0,2.0
84cfb29ffffffff,3.0,0.0,0.0
84d1689ffffffff,1.0,0.0,0.0
84d1699ffffffff,5.0,0.0,0.0
84d169bffffffff,2.0,0.0,0.0
84d16c3ffffffff,3.0,0.0,0.0
84d16d1ffffffff,3.0,0.0,0.0
84d16ebffffffff,4.0,0.0,0.0
84d4697ffffffff,2.0,0.0,0.0
84d6a95ffffffff,3.0,0.0,0.0
84d6a97ffffffff,5.0,0.0,0.0
84d6a9dffffffff,2.0,0.0,0.0
84d6db1ffffffff,7.0,0.0,0.0
84d6db3ffffffff,3.0,0.0,0.0
84d6db9ffffffff,2.0,0.0,0.0
84d6f61ffffffff,3.0,0.0,0.0
84d6f6dffffffff,3.0,0.0,0.0
84da733ffffffff,3.0,0.0,0.0
84da735ffffffff,5.0,0.0,0.0
84da737ffffffff,2.0,0.0,0.0
84da841ffffffff,3.0,0.0,0.0
84daaa9ffffffff,2.0,0.0,0.0
84daaabffffffff,8.0,0.0,0.0
84db8d1ffffffff,2.0,0.0,0.0
84dcddbffffffff,1.0,0.0,0.0
84dd421ffffffff,2.0,0.0,0.0
84dd425ffffffff,2.0,0.0,0.0
84dd427ffffffff,3.0,0.0,0.0
84dd461ffffffff,1.0,0.0,0.0
84dd5cdffffffff,2.0,0.0,0.0
84dd6cbffffffff,2.0,0.0,0.0
84de023ffffffff,1.0,0.0,0.0
84de085ffffffff,6.0,0.0,0.0
84de087ffffffff,1.0,0.0,0.0
84de089ffffffff,6.0,0.0,0.0
84de08dffffffff,7.0,0.0,0.0
84de091ffffffff,3.0,0.0,0.0
84de099ffffffff,1.0,1.0,0.0
84de09dffffffff,2.0,0.0,0.0
84de0a3ffffffff,15.0,0.0,0.0
84de0a5ffffffff,4.0,0.0,0.0
84de0a7ffffffff,30.0,0.0,0.0
84de0a9ffffffff,6.0,0.0,0.0
84de0bdffffffff,7.0,0.0,0.0
84de0d3ffffffff,1.0,0.0,0.0
84de0d5ffffffff,7.0,0.0,0.0
84de0e3ffffffff,2.0,0.0,0.0
84de0ebffffffff,1.0,0.0,0.0
84de0edffffffff,1.0,0.0,0.0
84de105ffffffff,3.0,0.0,0.0
84de113ffffffff,2.0,0.0,0.0
84de14dffffffff,2.0,0.0,0.0
84de183ffffffff,3.0,0.0,0.0
84de185ffffffff,2.0,0.0,0.0
84de187ffffffff,6.0,0.0,0.0
84de18dffffffff,1.0,0.0,0.0
84de191ffffffff,26.0,0.0,0.0
84de195ffffffff,18.0,0.0,0.0
84de197ffffffff,3.0,0.0,0.0
84de19bffffffff,8.0,0.0,0.0
84de19dffffffff,16.0,0.0,0.0
84de1a7ffffffff,4.0,0.0,0.0
84de1abffffffff,16.0,0.0,0.0
84de1b3ffffffff,2.0,0.0,0.0
84de1b9ffffffff,14.0,0.0,0.0
84de1bbffffffff,2.0,0.0,0.0
84de1bdffffffff,9.0,0.0,0.0
84de1cbffffffff,3.0,0.0,0.0
84de1d5ffffffff,1.0,0.0,0.0
84de201ffffffff,5.0,0.0,0.0
84de207ffffffff,2.0,0.0,0.0
84de20dffffffff,2.0,0.0,0.0
84de239ffffffff,3.0,0.0,0.0
84de245ffffffff,2.0,0.0,0.0
84de283ffffffff,1.0,0.0,0.0
84de285ffffffff,7.0,0.0,0.0
84de289ffffffff,4.0,0.0,0.0
84de28dffffffff,1.0,0.0,0.0
84de299ffffffff,3.0,0.0,0.0
84de29bffffffff,3.0,0.0,0.0
84de29dffffffff,1.0,0.0,0.0
84de2b9ffffffff,9.0,0.0,0.0
84de2c3ffffffff,6.0,0.0,0.0
84de2c7ffffffff,2.0,0.0,0.0
84de2cbffffffff,2.0,0.0,0.0
84de2d7ffffffff,2.0,0.0,0.0
84de2e1ffffffff,7.0,0.0,0.0
84de2e3ffffffff,11.0,0.0,0.0
84de2edffffffff,7.0,0.0,0.0
84de361ffffffff,2.0,0.0,0.0
84de365ffffffff,10.0,0.0,0.0
84de369ffffffff,3.0,0.0,0.0
84de44bffffffff,2.0,0.0,0.0
84de481ffffffff,1.0,0.0,0.0
84de4c5ffffffff,2.0,0.0,0.0
84de4cbffffffff,14.0,0.0,0.0
84de4d9ffffffff,5.0,0.0,0.0
84de4dbffffffff,2.0,0.0,0.0
84de59bffffffff,1.0,0.0,0.0
84de5d1ffffffff,1.0,0.0,0.0
84de607ffffffff,2.0,2.0,0.0
84de629ffffffff,9.0,5.0,0.0
84de62dffffffff,20.0,0.0,0.0
84de639ffffffff,8.0,0.0,0.0
84de63bffffffff,8.0,0.0,0.0
84de63dffffffff,4.0,0.0,0.0
84de641ffffffff,2.0,0.0,0.0
84de64dffffffff,1.0,0.0,0.0
84de663ffffffff,2.0,0.0,0.0
84de665ffffffff,14.0,0.0,0.0
84de667ffffffff,1.0,0.0,0.0
84de66dffffffff,10.0,0.0,0.0
84de685ffffffff,8.0,0.0,0.0
84de699ffffffff,2.0,0.0,0.0
84de6a7ffffffff,5.0,0.0,0.0
84de6b5ffffffff,1.0,0.0,0.0
84de6b7ffffffff,4.0,0.0,0.0
84de6cbffffffff,4.0,0.0,0.0
84de6dbffffffff,1.0,0.0,0.0
84de6e3ffffffff,8.0,0.0,0.0
84de6e9ffffffff,3.0,3.0,0.0
84de6edffffffff,14.0,0.0,0.0
84de705ffffffff,13.0,0.0,0.0
84de707ffffffff,68.0,18.0,0.0
84de709ffffffff,9.0,0.0,0.0
84de70dffffffff,15.0,0.0,0.0
84de719ffffffff,1.0,0.0,0.0
84de721ffffffff,37.0,0.0,0.0
84de723ffffffff,2.0,0.0,0.0
84de725ffffffff,3.0,0.0,0.0
84de727ffffffff,4.0,0.0,0.0
84de729ffffffff,3.0,0.0,0.0
84de72bffffffff,12.0,2.0,0.0
84de72dffffffff,1.0,0.0,0.0
84de743ffffffff,6.0,0.0,0.0
84de747ffffffff,2.0,0.0,0.0
84de761ffffffff,2.0,0.0,0.0
84de76bffffffff,8.0,0.0,0.0
84de803ffffffff,4.0,2.0,0.0
84de807ffffffff,13.0,0.0,0.0
84de80bffffffff,1.0,0.0,0.0
84de811ffffffff,3.0,0.0,0.0
84de815ffffffff,1.0,0.0,0.0
84de819ffffffff,29.0,2.0,0.0
84de81dffffffff,6.0,0.0,0.0
84de821ffffffff,66.0,3.0,0.0
84de825ffffffff,50.0,5.0,0.0
84de829ffffffff,16.0,0.0,0.0
84de82bffffffff,4.0,0.0,0.0
84de82dffffffff,85.0,2.0,0.0
84de839ffffffff,3.0,0.0,0.0
84de841ffffffff,1.0,0.0,0.0
84de867ffffffff,1.0,0.0,0.0
84de881ffffffff,1.0,0.0,0.0
84de883ffffffff,1.0,0.0,0.0
84de8cbffffffff,1.0,0.0,0.0
84de919ffffffff,10.0,0.0,0.0
84de943ffffffff,6.0,0.0,0.0
84de951ffffffff,60.0,0.0,0.0
84de953ffffffff,176.0,5.0,0.0
84de955ffffffff,109.0,8.0,0.0
84de957ffffffff,97.0,1.0,0.0
84de95dffffffff,105.0,2.0,0.0
84dea05ffffffff,2.0,0.0,0.0
84dea09ffffffff,3.0,0.0,0.0
84dea21ffffffff,2.0,0.0,0.0
84dea25ffffffff,15.0,0.0,0.0
84dea29ffffffff,3.0,0.0,0.0
84dea2dffffffff,1.0,0.0,0.0
84dea35ffffffff,1.0,0.0,0.0
84dea41ffffffff,3.0,0.0,0.0
84dea47ffffffff,3.0,0.0,0.0
84dea5dffffffff,10.0,0.0,0.0
84dea61ffffffff,2.0,0.0,0.0
84dea63ffffffff,17.0,0.0,0.0
84dea65ffffffff,2.0,0.0,0.0
84dea67ffffffff,9.0,0.0,0.0
84dea6bffffffff,3.0,0.0,0.0
84dea85ffffffff,2.0,0.0,0.0
84dea95ffffffff,19.0,0.0,0.0
84dea9bffffffff,2.0,0.0,0.0
84deaa1ffffffff,30.0,0.0,0.0
84deaa3ffffffff,18.0,0.0,0.0
84deaa5ffffffff,38.0,0.0,0.0
84deaa7ffffffff,17.0,0.0,0.0
84deaabffffffff,36.0,0.0,0.0
84deab1ffffffff,1.0,0.0,0.0
84deab5ffffffff,1.0,0.0,0.0
84deab9ffffffff,11.0,0.0,0.0
84deabbffffffff,3.0,0.0,0.0
84deabdffffffff,19.0,0.0,0.0
84dead5ffffffff,2.0,0.0,0.0
84deb03ffffffff,5.0,0.0,0.0
84deb09ffffffff,7.0,0.0,0.0
84deb0bffffffff,10.0,0.0,0.0
84deb11ffffffff,2.0,2.0,0.0
84deb15ffffffff,3.0,0.0,0.0
84deb17ffffffff,1.0,0.0,0.0
84deb19ffffffff,2.0,0.0,0.0
84deb29ffffffff,1.0,0.0,0.0
84deb33ffffffff,3.0,0.0,0.0
84deb35ffffffff,2.0,0.0,0.0
84deb37ffffffff,3.0,0.0,0.0
84deb4bffffffff,6.0,0.0,0.0
84deb55ffffffff,8.0,0.0,0.0
84deb59ffffffff,2.0,0.0,0.0
84deb5bffffffff,2.0,0.0,0.0
84deb5dffffffff,3.0,0.0,0.0
84dee41ffffffff,1.0,0.0,0.0
84def69ffffffff,2.0,0.0,0.0
84df001ffffffff,1.0,0.0,0.0
84df003ffffffff,3.0,0.0,0.0
84df005ffffffff,10.0,0.0,0.0
84df007ffffffff,19.0,0.0,0.0
84df009ffffffff,12.0,6.0,0.0
84df00bffffffff,7.0,0.0,0.0
84df00dffffffff,5.0,0.0,0.0
84df011ffffffff,2.0,0.0,0.0
84df013ffffffff,8.0,0.0,0.0
84df015ffffffff,8.0,0.0,0.0
84df017ffffffff,10.0,2.0,0.0
84df019ffffffff,1.0,0.0,0.0
84df01dffffffff,4.0,0.0,0.0
84df025ffffffff,29.0,0.0,0.0
84df027ffffffff,5.0,0.0,0.0
84df029ffffffff,35.0,0.0,0.0
84df02bffffffff,3.0,0.0,0.0
84df02dffffffff,43.0,6.0,0.0
84df033ffffffff,2.0,0.0,0.0
84df035ffffffff,2.0,0.0,0.0
84df041ffffffff,20.0,11.0,0.0
84df043ffffffff,8.0,0.0,0.0
84df045ffffffff,21.0,6.0,0.0
84df047ffffffff,5.0,4.0,0.0
84df049ffffffff,2.0,0.0,0.0
84df04bffffffff,2.0,2.0,0.0
84df04dffffffff,8.0,0.0,0.0
84df051ffffffff,4.0,0.0,0.0
84df053ffffffff,6.0,0.0,0.0
84df055ffffffff,4.0,0.0,0.0
84df057ffffffff,1.0,0.0,0.0
84df059ffffffff,4.0,0.0,0.0
84df05bffffffff,3.0,0.0,0.0
84df061ffffffff,126.0,9.0,0.0
84df063ffffffff,13.0,0.0,0.0
84df067ffffffff,45.0,1.0,0.0
84df069ffffffff,133.0,14.0,0.0
84df06bffffffff,42.0,15.0,0.0
84df06dffffffff,11.0,0.0,0.0
84df085ffffffff,4.0,4.0,0.0
84df087ffffffff,15.0,0.0,0.0
84df089ffffffff,1.0,0.0,0.0
84df08bffffffff,1.0,0.0,0.0
84df093ffffffff,2.0,0.0,0.0
84df095ffffffff,5.0,0.0,0.0
84df099ffffffff,3.0,0.0,0.0
84df09dffffffff,1.0,0.0,0.0
84df0a1ffffffff,2.0,0.0,0.0
84df0abffffffff,1.0,0.0,0.0
84df0b1ffffffff,3.0,0.0,0.0
84df0b3ffffffff,3.0,0.0,0.0
84df0c3ffffffff,8.0,0.0,0.0
84df0c5ffffffff,2.0,2.0,0.0
84df0c7ffffffff,11.0,0.0,0.0
84df0c9ffffffff,6.0,0.0,0.0
84df0cbffffffff,2.0,0.0,0.0
84df0d1ffffffff,6.0,0.0,0.0
84df0d3ffffffff,14.0,0.0,0.0
84df0d5ffffffff,8.0,0.0,0.0
84df0d7ffffffff,7.0,0.0,0.0
84df0d9ffffffff,7.0,0.0,0.0
84df0dbffffffff,7.0,0.0,0.0
84df0ddffffffff,4.0,0.0,0.0
84df0e5ffffffff,6.0,0.0,0.0
84df0e9ffffffff,2.0,0.0,0.0
84df103ffffffff,2.0,0.0,0.0
84df105ffffffff,1.0,0.0,0.0
84df111ffffffff,1.0,0.0,0.0
84df115ffffffff,3.0,0.0,0.0
84df117ffffffff,7.0,0.0,0.0
84df11bffffffff,4.0,0.0,0.0
84df11dffffffff,19.0,3.0,0.0
84df123ffffffff,2.0,0.0,0.0
84df125ffffffff,4.0,0.0,0.0
84df129ffffffff,4.0,0.0,0.0
84df131ffffffff,3.0,3.0,0.0
84df133ffffffff,5.0,0.0,0.0
84df139ffffffff,7.0,0.0,0.0
84df13bffffffff,1.0,0.0,0.0
84df141ffffffff,19.0,0.0,0.0
84df143ffffffff,46.0,7.0,0.0
84df145ffffffff,2.0,0.0,0.0
84df147ffffffff,64.0,1.0,0.0
84df149ffffffff,11.0,4.0,0.0
84df14bffffffff,162.0,0.0,0.0
84df14dffffffff,3.0,0.0,0.0
84df151ffffffff,1.0,0.0,0.0
84df153ffffffff,1.0,1.0,0.0
84df155ffffffff,2.0,0.0,0.0
84df157ffffffff,1.0,0.0,0.0
84df159ffffffff,2.0,0.0,0.0
84df15bffffffff,1.0,1.0,0.0
84df15dffffffff,45.0,20.0,0.0
84df167ffffffff,1.0,0.0,0.0
84df16bffffffff,17.0,0.0,0.0
84df199ffffffff,2.0,2.0,0.0
84df1b9ffffffff,2.0,0.0,0.0
84df1c1ffffffff,1.0,1.0,0.0
84df1c5ffffffff,3.0,0.0,0.0
84df1d7ffffffff,2.0,0.0,0.0
84df1e1ffffffff,18.0,2.0,0.0
84df1e3ffffffff,2.0,2.0,0.0
84df1e5ffffffff,11.0,0.0,0.0
84df1ebffffffff,13.0,10.0,0.0
84df1edffffffff,97.0,15.0,0.0
84df205ffffffff,2.0,0.0,0.0
84df207ffffffff,1.0,0.0,0.0
84df209ffffffff,2.0,0.0,0.0
84df211ffffffff,1.0,0.0,0.0
84df213ffffffff,1.0,0.0,0.0
84df221ffffffff,1.0,0.0,0.0
84df223ffffffff,2.0,0.0,0.0
84df225ffffffff,3.0,0.0,0.0
84df227ffffffff,1.0,0.0,0.0
84df229ffffffff,4.0,3.0,0.0
84df22bffffffff,2.0,0.0,0.0
84df231ffffffff,6.0,0.0,0.0
84df235ffffffff,1.0,0.0,0.0
84df237ffffffff,7.0,0.0,0.0
84df239ffffffff,2.0,0.0,0.0
84df23bffffffff,7.0,0.0,0.0
84df23dffffffff,9.0,0.0,0.0
84df245ffffffff,1.0,0.0,0.0
84df267ffffffff,6.0,0.0,0.0
84df269ffffffff,2.0,0.0,0.0
84df283ffffffff,1.0,0.0,0.0
84df285ffffffff,2.0,0.0,0.0
84df287ffffffff,36.0,0.0,0.0
84df28dffffffff,1.0,0.0,0.0
84df295ffffffff,1.0,0.0,0.0
84df299ffffffff,2.0,0.0,0.0
84df2a1ffffffff,3.0,0.0,0.0
84df2a3ffffffff,3.0,0.0,0.0
84df2a5ffffffff,8.0,0.0,0.0
84df2a7ffffffff,4.0,0.0,0.0
84df2a9ffffffff,2.0,0.0,0.0
84df2adffffffff,1.0,1.0,0.0
84df2b1ffffffff,5.0,0.0,0.0
84df2b3ffffffff,6.0,0.0,0.0
84df2b5ffffffff,5.0,0.0,0.0
84df2b7ffffffff,13.0,0.0,0.0
84df2b9ffffffff,2.0,0.0,0.0
84df2bdffffffff,5.0,0.0,0.0
84df2c5ffffffff,1.0,0.0,0.0
84df2e1ffffffff,2.0,0.0,0.0
84df2e3ffffffff,2.0,0.0,0.0
84df2e5ffffffff,2.0,2.0,0.0
84df2e7ffffffff,1.0,0.0,0.0
84df2edffffffff,4.0,0.0,0.0
84df303ffffffff,44.0,4.0,0.0
84df30bffffffff,41.0,6.0,0.0
84df311ffffffff,11.0,0.0,0.0
84df313ffffffff,51.0,15.0,0.0
84df315ffffffff,42.0,1.0,0.0
84df317ffffffff,14.0,0.0,0.0
84df31bffffffff,3.0,0.0,0.0
84df31dffffffff,51.0,5.0,0.0
84df321ffffffff,6.0,1.0,0.0
84df327ffffffff,13.0,0.0,0.0
84df329ffffffff,3.0,0.0,0.0
84df32bffffffff,1.0,1.0,0.0
84df32dffffffff,1.0,0.0,0.0
84df333ffffffff,7.0,2.0,0.0
84df335ffffffff,1.0,0.0,0.0
84df351ffffffff,181.0,41.0,0.0
84df353ffffffff,15.0,0.0,0.0
84df355ffffffff,206.0,20.0,0.0
84df357ffffffff,100.0,61.0,0.0
84df359ffffffff,137.0,61.0,0.0
84df35dffffffff,227.0,15.0,0.0
84df401ffffffff,1.0,0.0,0.0
84df405ffffffff,4.0,0.0,0.0
84df409ffffffff,7.0,0.0,2.0
84df40dffffffff,29.0,0.0,2.0
84df417ffffffff,2.0,0.0,0.0
84df421ffffffff,11.0,0.0,1.0
84df423ffffffff,5.0,0.0,0.0
84df425ffffffff,9.0,0.0,0.0
84df427ffffffff,11.0,0.0,0.0
84df429ffffffff,8.0,0.0,0.0
84df42bffffffff,44.0,0.0,3.0
84df435ffffffff,51.0,0.0,4.0
84df437ffffffff,19.0,0.0,0.0
84df439ffffffff,2.0,0.0,0.0
84df43dffffffff,40.0,0.0,0.0
84df445ffffffff,10.0,0.0,0.0
84df447ffffffff,6.0,0.0,3.0
84df44dffffffff,7.0,0.0,0.0
84df451ffffffff,54.0,0.0,19.0
84df455ffffffff,15.0,0.0,0.0
84df459ffffffff,6.0,0.0,3.0
84df461ffffffff,37.0,0.0,0.0
84df463ffffffff,24.0,0.0,0.0
84df469ffffffff,51.0,0.0,22.0
84df46bffffffff,41.0,0.0,4.0
84df46dffffffff,28.0,0.0,4.0
84df4a7ffffffff,1.0,0.0,0.0
84df4a9ffffffff,2.0,0.0,0.0
84df4d9ffffffff,9.0,0.0,0.0
84df4e1ffffffff,2.0,0.0,0.0
84df4e5ffffffff,2.0,0.0,0.0
84df513ffffffff,5.0,0.0,0.0
84df51bffffffff,6.0,0.0,0.0
84df527ffffffff,2.0,0.0,0.0
84df541ffffffff,1.0,0.0,0.0
84df54dffffffff,3.0,0.0,0.0
84df553ffffffff,1.0,0.0,0.0
84df555ffffffff,2.0,0.0,0.0
84df557ffffffff,1.0,0.0,0.0
84df559ffffffff,7.0,0.0,0.0
84df55bffffffff,1.0,0.0,0.0
84df583ffffffff,4.0,0.0,0.0
84df589ffffffff,2.0,0.0,0.0
84df58bffffffff,3.0,0.0,0.0
84df591ffffffff,4.0,0.0,0.0
84df595ffffffff,1.0,0.0,0.0
84df597ffffffff,5.0,0.0,0.0
84df59dffffffff,19.0,0.0,0.0
84df5a1ffffffff,2.0,0.0,0.0
84df5abffffffff,5.0,0.0,0.0
84df5adffffffff,2.0,0.0,0.0
84df5b3ffffffff,8.0,0.0,0.0
84df5b7ffffffff,5.0,0.0,0.0
84df5bdffffffff,2.0,0.0,0.0
84df5c5ffffffff,10.0,0.0,0.0
84df5c7ffffffff,4.0,0.0,0.0
84df5cbffffffff,9.0,0.0,0.0
84df5cdffffffff,28.0,0.0,0.0
84df5d1ffffffff,2.0,0.0,0.0
84df5d5ffffffff,20.0,0.0,1.0
84df5d7ffffffff,24.0,0.0,0.0
84df5ddffffffff,55.0,0.0,6.0
84df5e1ffffffff,2.0,0.0,0.0
84df5e7ffffffff,5.0,0.0,0.0
84df613ffffffff,2.0,0.0,0.0
84df615ffffffff,2.0,0.0,0.0
84df625ffffffff,2.0,0.0,0.0
84df633ffffffff,2.0,0.0,0.0
84df683ffffffff,2.0,0.0,2.0
84df689ffffffff,6.0,0.0,6.0
84df68bffffffff,190.0,0.0,49.0
84df69dffffffff,30.0,0.0,19.0
84df6c1ffffffff,2.0,0.0,0.0
84df6c3ffffffff,3.0,0.0,0.0
84df6c5ffffffff,2.0,0.0,0.0
84df6c7ffffffff,8.0,0.0,0.0
84df6c9ffffffff,4.0,0.0,0.0
84df6cbffffffff,1.0,0.0,1.0
84df6cdffffffff,3.0,0.0,0.0
84df6d7ffffffff,3.0,0.0,0.0
84df6d9ffffffff,4.0,0.0,2.0
84df6ddffffffff,4.0,0.0,2.0
84df6e9ffffffff,2.0,0.0,0.0
84df701ffffffff,4.0,0.0,0.0
84df703ffffffff,4.0,0.0,0.0
84df705ffffffff,10.0,0.0,0.0
84df707ffffffff,11.0,0.0,0.0
84df70bffffffff,1.0,0.0,0.0
84df70dffffffff,1.0,0.0,0.0
84df711ffffffff,21.0,0.0,0.0
84df713ffffffff,14.0,0.0,1.0
84df715ffffffff,6.0,0.0,0.0
84df717ffffffff,13.0,0.0,0.0
84df719ffffffff,2.0,0.0,0.0
84df71bffffffff,2.0,0.0,0.0
84df721ffffffff,10.0,0.0,0.0
84df723ffffffff,4.0,0.0,0.0
84df725ffffffff,4.0,0.0,0.0
84df727ffffffff,3.0,0.0,1.0
84df729ffffffff,2.0,0.0,0.0
84df72bffffffff,3.0,0.0,0.0
84df72dffffffff,3.0,0.0,0.0
84df731ffffffff,25.0,0.0,0.0
84df733ffffffff,7.0,0.0,0.0
84df735ffffffff,1.0,0.0,0.0
84df737ffffffff,7.0,0.0,0.0
84df739ffffffff,9.0,0.0,2.0
84df73bffffffff,8.0,0.0,0.0
84df73dffffffff,13.0,0.0,0.0
84df761ffffffff,7.0,0.0,0.0
84df763ffffffff,10.0,0.0,0.0
84df765ffffffff,18.0,0.0,0.0
84df767ffffffff,2.0,0.0,0.0
84df76bffffffff,1.0,0.0,0.0
84df76dffffffff,2.0,0.0,0.0
84df801ffffffff,1.0,0.0,0.0
84df803ffffffff,18.0,0.0,0.0
84df811ffffffff,7.0,0.0,0.0
84df815ffffffff,5.0,0.0,0.0
84df819ffffffff,3.0,0.0,0.0
84df81bffffffff,2.0,0.0,0.0
84df831ffffffff,1.0,0.0,0.0
84df833ffffffff,5.0,0.0,0.0
84df835ffffffff,2.0,0.0,0.0
84df837ffffffff,1.0,0.0,0.0
84df839ffffffff,7.0,0.0,0.0
84df83bffffffff,1.0,0.0,0.0
84df851ffffffff,2.0,0.0,0.0
84df855ffffffff,3.0,0.0,0.0
84df881ffffffff,15.0,0.0,0.0
84df889ffffffff,2.0,0.0,0.0
84df88dffffffff,3.0,0.0,0.0
84df8a1ffffffff,5.0,0.0,0.0
84df8a7ffffffff,1.0,0.0,0.0
84df8adffffffff,3.0,0.0,0.0
84df8b1ffffffff,6.0,0.0,0.0
84df8c1ffffffff,1.0,0.0,0.0
84df8c7ffffffff,2.0,0.0,0.0
84df8d1ffffffff,2.0,0.0,0.0
84df8d7ffffffff,1.0,0.0,0.0
84df8e1ffffffff,6.0,0.0,0.0
84df8e5ffffffff,2.0,0.0,0.0
84df933ffffffff,2.0,0.0,0.0
84df983ffffffff,1.0,0.0,0.0
84df9b7ffffffff,7.0,0.0,0.0
84df9bdffffffff,6.0,0.0,0.0
84df9cdffffffff,2.0,0.0,0.0
84df9d1ffffffff,4.0,0.0,0.0
84df9d3ffffffff,2.0,0.0,0.0
84df9d9ffffffff,3.0,0.0,0.0
84df9dbffffffff,2.0,0.0,0.0
84df9ddffffffff,3.0,0.0,0.0
84dfa13ffffffff,2.0,0.0,0.0
84dfa17ffffffff,2.0,0.0,0.0
84dfa1bffffffff,4.0,0.0,0.0
84dfa81ffffffff,4.0,0.0,0.0
84dfa85ffffffff,7.0,0.0,0.0
84dfa89ffffffff,6.0,2.0,0.0
84dfa8dffffffff,6.0,0.0,0.0
84dfa97ffffffff,3.0,3.0,0.0
84dfaa9ffffffff,3.0,0.0,0.0
84dfaabffffffff,2.0,0.0,0.0
84dfab1ffffffff,1.0,0.0,0.0
84dfab7ffffffff,30.0,0.0,0.0
84dfac3ffffffff,11.0,0.0,0.0
84dfac7ffffffff,3.0,0.0,0.0
84dfac9ffffffff,2.0,0.0,0.0
84dfacbffffffff,7.0,0.0,0.0
84dfad1ffffffff,2.0,0.0,0.0
84dfad3ffffffff,2.0,0.0,0.0
84dfad9ffffffff,2.0,0.0,0.0
84dfadbffffffff,1.0,0.0,0.0
84dfaddffffffff,2.0,0.0,0.0
84dfae5ffffffff,3.0,0.0,0.0
84dfaebffffffff,4.0,0.0,0.0
84dfaedffffffff,2.0,0.0,0.0
84e046dffffffff,1.0,0.0,0.0
84e0903ffffffff,4.0,0.0,0.0
