cell_id,Icterus spurius,Icterus spurius spurius,Icterus spurius fuertesi
842a145ffffffff,368.0,0.0,0.0
842a147ffffffff,223.0,0.0,0.0
842a149ffffffff,232.0,0.0,0.0
842a14bffffffff,476.0,0.0,0.0
842a14dffffffff,97.0,0.0,0.0
842a151ffffffff,73.0,0.0,0.0
842a155ffffffff,364.0,0.0,0.0
842a157ffffffff,11.0,0.0,0.0
842a159ffffffff,149.0,0.0,0.0
842a15dffffffff,427.0,0.0,0.0
842a161ffffffff,28.0,0.0,0.0
842a163ffffffff,487.0,0.0,0.0
842a165ffffffff,7.0,0.0,0.0
842a167ffffffff,2.0,0.0,0.0
842a169ffffffff,251.0,0.0,0.0
842a16bffffffff,237.0,0.0,0.0
842a16dffffffff,2.0,0.0,0.0
842a1a5ffffffff,208.0,7.0,0.0
842a301ffffffff,1598.0,0.0,0.0
842a303ffffffff,156.0,0.0,0.0
842a305ffffffff,29.0,0.0,0.0
842a307ffffffff,1217.0,0.0,0.0
842a309ffffffff,19.0,0.0,0.0
842a30dffffffff,431.0,0.0,0.0
842a311ffffffff,807.0,0.0,0.0
842a313ffffffff,10.0,0.0,0.0
842a315ffffffff,363.0,0.0,0.0
842a317ffffffff,532.0,0.0,0.0
842a31dffffffff,150.0,0.0,0.0
842a321ffffffff,18.0,0.0,0.0
842a323ffffffff,23.0,0.0,0.0
842a325ffffffff,2.0,0.0,0.0
842a327ffffffff,290.0,0.0,0.0
842a329ffffffff,2.0,0.0,0.0
842a32bffffffff,45.0,0.0,0.0
842a32dffffffff,61.0,0.0,0.0
842a331ffffffff,117.0,2.0,0.0
842a333ffffffff,370.0,6.0,0.0
842a335ffffffff,183.0,0.0,0.0
842a337ffffffff,250.0,0.0,0.0
842a339ffffffff,323.0,0.0,0.0
842a33bffffffff,485.0,0.0,0.0
842a33dffffffff,164.0,0.0,0.0
842a341ffffffff,29.0,0.0,0.0
842a345ffffffff,367.0,0.0,0.0
842a347ffffffff,54.0,0.0,0.0
842a349ffffffff,177.0,0.0,0.0
842a363ffffffff,10.0,0.0,0.0
842a365ffffffff,29.0,0.0,0.0
842a36bffffffff,4.0,0.0,0.0
842a801ffffffff,119.0,0.0,0.0
842a803ffffffff,19.0,2.0,0.0
842a805ffffffff,2.0,0.0,0.0
842a809ffffffff,12.0,0.0,0.0
842a80bffffffff,39.0,0.0,0.0
842a80dffffffff,57.0,2.0,0.0
842a811ffffffff,45.0,0.0,0.0
842a813ffffffff,75.0,0.0,0.0
842a815ffffffff,5.0,0.0,0.0
842a817ffffffff,393.0,0.0,0.0
842a819ffffffff,41.0,2.0,0.0
842a81bffffffff,30.0,0.0,0.0
842a81dffffffff,29.0,3.0,0.0
842a821ffffffff,147.0,2.0,0.0
842a823ffffffff,13.0,0.0,0.0
842a825ffffffff,88.0,0.0,0.0
842a827ffffffff,41.0,0.0,0.0
842a829ffffffff,24.0,0.0,0.0
842a82bffffffff,35.0,0.0,0.0
842a82dffffffff,96.0,0.0,0.0
842a831ffffffff,8.0,0.0,0.0
842a833ffffffff,8.0,0.0,0.0
842a835ffffffff,4.0,0.0,0.0
842a839ffffffff,15.0,0.0,0.0
842a841ffffffff,377.0,0.0,0.0
842a843ffffffff,92.0,0.0,0.0
842a845ffffffff,153.0,0.0,0.0
842a847ffffffff,647.0,8.0,0.0
842a849ffffffff,316.0,0.0,0.0
842a84bffffffff,427.0,0.0,0.0
842a84dffffffff,86.0,0.0,0.0
842a851ffffffff,173.0,6.0,0.0
842a853ffffffff,33.0,0.0,0.0
842a855ffffffff,66.0,0.0,0.0
842a857ffffffff,141.0,9.0,0.0
842a859ffffffff,45.0,0.0,0.0
842a85bffffffff,168.0,13.0,0.0
842a85dffffffff,11.0,0.0,0.0
842a861ffffffff,83.0,0.0,0.0
842a863ffffffff,107.0,0.0,0.0
842a865ffffffff,107.0,0.0,0.0
842a867ffffffff,62.0,0.0,0.0
842a869ffffffff,9.0,0.0,0.0
842a86bffffffff,155.0,5.0,0.0
842a86dffffffff,137.0,0.0,0.0
842a881ffffffff,51.0,0.0,0.0
842a883ffffffff,78.0,0.0,0.0
842a885ffffffff,96.0,0.0,0.0
842a887ffffffff,22.0,0.0,0.0
842a889ffffffff,116.0,0.0,0.0
842a88bffffffff,76.0,0.0,0.0
842a88dffffffff,394.0,0.0,0.0
842a891ffffffff,13.0,0.0,0.0
842a893ffffffff,25.0,0.0,0.0
842a895ffffffff,39.0,0.0,0.0
842a897ffffffff,709.0,0.0,0.0
842a899ffffffff,58.0,0.0,0.0
842a89bffffffff,2.0,0.0,0.0
842a89dffffffff,436.0,0.0,0.0
842a8a1ffffffff,69.0,0.0,0.0
842a8a3ffffffff,12.0,0.0,0.0
842a8a5ffffffff,35.0,0.0,0.0
842a8a7ffffffff,10.0,0.0,0.0
842a8a9ffffffff,334.0,0.0,0.0
842a8abffffffff,7.0,0.0,0.0
842a8adffffffff,403.0,0.0,0.0
842a8b1ffffffff,444.0,0.0,0.0
842a8b3ffffffff,66.0,0.0,0.0
842a8b5ffffffff,403.0,0.0,0.0
842a8b7ffffffff,26.0,0.0,0.0
842a8b9ffffffff,32.0,0.0,0.0
842a8bbffffffff,494.0,0.0,0.0
842a8bdffffffff,46.0,0.0,0.0
842a8c1ffffffff,1289.0,0.0,0.0
842a8c3ffffffff,112.0,0.0,0.0
842a8c5ffffffff,313.0,0.0,0.0
842a8c7ffffffff,203.0,0.0,0.0
842a8c9ffffffff,255.0,0.0,0.0
842a8cbffffffff,83.0,0.0,0.0
842a8cdffffffff,116.0,0.0,0.0
842a8d1ffffffff,26.0,0.0,0.0
842a8d3ffffffff,23.0,0.0,0.0
842a8d5ffffffff,225.0,0.0,0.0
842a8d7ffffffff,18.0,0.0,0.0
842a8d9ffffffff,477.0,0.0,0.0
842a8dbffffffff,65.0,0.0,0.0
842a8ddffffffff,259.0,0.0,0.0
842a8e1ffffffff,34.0,0.0,0.0
842a8e3ffffffff,803.0,0.0,0.0
842a8e5ffffffff,17.0,3.0,0.0
842a8e7ffffffff,41.0,0.0,0.0
842a8e9ffffffff,127.0,0.0,0.0
842a8ebffffffff,155.0,0.0,0.0
842a8edffffffff,30.0,0.0,0.0
842a901ffffffff,25.0,0.0,0.0
842a903ffffffff,543.0,0.0,0.0
842a905ffffffff,19.0,0.0,0.0
842a907ffffffff,237.0,0.0,0.0
842a909ffffffff,11.0,0.0,0.0
842a90bffffffff,243.0,0.0,0.0
842a90dffffffff,18.0,0.0,0.0
842a911ffffffff,38.0,0.0,0.0
842a913ffffffff,3.0,0.0,0.0
842a915ffffffff,6.0,0.0,0.0
842a917ffffffff,35.0,0.0,0.0
842a919ffffffff,71.0,0.0,0.0
842a91bffffffff,84.0,0.0,0.0
842a91dffffffff,107.0,0.0,0.0
842a921ffffffff,10.0,0.0,0.0
842a923ffffffff,128.0,0.0,0.0
842a925ffffffff,180.0,0.0,0.0
842a927ffffffff,82.0,0.0,0.0
842a92bffffffff,13.0,0.0,0.0
842a92dffffffff,2.0,0.0,0.0
842a931ffffffff,518.0,0.0,0.0
842a933ffffffff,88.0,0.0,0.0
842a935ffffffff,458.0,0.0,0.0
842a937ffffffff,141.0,0.0,0.0
842a939ffffffff,192.0,0.0,0.0
842a93bffffffff,192.0,0.0,0.0
842a93dffffffff,167.0,0.0,0.0
842a941ffffffff,51.0,0.0,0.0
842a943ffffffff,127.0,0.0,0.0
842a945ffffffff,12.0,0.0,0.0
842a947ffffffff,52.0,0.0,0.0
842a949ffffffff,725.0,0.0,0.0
842a94bffffffff,5.0,0.0,0.0
842a94dffffffff,1323.0,0.0,0.0
842a951ffffffff,103.0,0.0,0.0
842a953ffffffff,86.0,0.0,0.0
842a955ffffffff,136.0,0.0,0.0
842a957ffffffff,417.0,0.0,0.0
842a959ffffffff,275.0,0.0,0.0
842a95bffffffff,56.0,0.0,0.0
842a95dffffffff,34.0,0.0,0.0
842a961ffffffff,2.0,0.0,0.0
842a963ffffffff,9.0,0.0,0.0
842a965ffffffff,15.0,0.0,0.0
842a967ffffffff,9.0,0.0,0.0
842a969ffffffff,7.0,0.0,0.0
842a96bffffffff,12.0,0.0,0.0
842a96dffffffff,13.0,0.0,0.0
842a983ffffffff,18.0,0.0,0.0
842a985ffffffff,3.0,0.0,0.0
842a987ffffffff,2.0,0.0,0.0
842a98dffffffff,2.0,0.0,0.0
842a991ffffffff,65.0,0.0,0.0
842a993ffffffff,26.0,0.0,0.0
842a995ffffffff,24.0,0.0,0.0
842a997ffffffff,135.0,0.0,0.0
842a999ffffffff,19.0,0.0,0.0
842a99bffffffff,49.0,0.0,0.0
842a99dffffffff,15.0,0.0,0.0
842a9a1ffffffff,26.0,0.0,0.0
842a9a3ffffffff,6.0,0.0,0.0
842a9a5ffffffff,84.0,0.0,0.0
842a9a7ffffffff,14.0,0.0,0.0
842a9a9ffffffff,18.0,0.0,0.0
842a9abffffffff,4.0,0.0,0.0
842a9adffffffff,85.0,0.0,0.0
842a9b1ffffffff,34.0,0.0,0.0
842a9b3ffffffff,78.0,0.0,0.0
842a9b5ffffffff,8.0,0.0,0.0
842a9b7ffffffff,179.0,0.0,0.0
842a9b9ffffffff,4.0,0.0,0.0
842a9bbffffffff,260.0,0.0,0.0
842a9c1ffffffff,137.0,1.0,0.0
842a9c5ffffffff,9.0,0.0,0.0
842a9c7ffffffff,6.0,2.0,0.0
842a9c9ffffffff,15.0,0.0,0.0
842a9cbffffffff,22.0,0.0,0.0
842a9cdffffffff,39.0,0.0,0.0
842a9d1ffffffff,6.0,0.0,0.0
842a9d3ffffffff,6.0,0.0,0.0
842a9d7ffffffff,2.0,0.0,0.0
842a9d9ffffffff,91.0,6.0,0.0
842a9dbffffffff,35.0,9.0,0.0
842a9ddffffffff,7.0,0.0,0.0
842a9e1ffffffff,6.0,0.0,0.0
842a9e3ffffffff,76.0,0.0,0.0
842a9e5ffffffff,23.0,0.0,0.0
842a9e7ffffffff,9.0,0.0,0.0
842a9e9ffffffff,99.0,0.0,0.0
842a9ebffffffff,35.0,0.0,0.0
842a9edffffffff,84.0,0.0,0.0
842aa01ffffffff,8.0,0.0,0.0
842aa03ffffffff,22.0,0.0,0.0
842aa05ffffffff,1.0,0.0,0.0
842aa07ffffffff,10.0,0.0,0.0
842aa09ffffffff,12.0,0.0,0.0
842aa0bffffffff,89.0,0.0,0.0
842aa11ffffffff,19.0,0.0,0.0
842aa13ffffffff,272.0,0.0,0.0
842aa15ffffffff,38.0,0.0,0.0
842aa17ffffffff,141.0,0.0,0.0
842aa19ffffffff,29.0,0.0,0.0
842aa1bffffffff,32.0,0.0,0.0
842aa1dffffffff,167.0,0.0,0.0
842aa21ffffffff,4.0,0.0,0.0
842aa23ffffffff,4.0,0.0,0.0
842aa25ffffffff,9.0,0.0,0.0
842aa27ffffffff,44.0,0.0,0.0
842aa29ffffffff,3.0,0.0,0.0
842aa2dffffffff,21.0,0.0,0.0
842aa31ffffffff,220.0,0.0,0.0
842aa33ffffffff,123.0,0.0,0.0
842aa35ffffffff,35.0,0.0,0.0
842aa37ffffffff,17.0,0.0,0.0
842aa39ffffffff,232.0,0.0,0.0
842aa3bffffffff,87.0,0.0,0.0
842aa3dffffffff,2.0,0.0,0.0
842aa41ffffffff,72.0,0.0,0.0
842aa43ffffffff,12.0,0.0,0.0
842aa45ffffffff,18.0,0.0,0.0
842aa49ffffffff,224.0,0.0,0.0
842aa4bffffffff,835.0,0.0,0.0
842aa4dffffffff,80.0,0.0,0.0
842aa51ffffffff,18.0,0.0,0.0
842aa53ffffffff,115.0,0.0,0.0
842aa59ffffffff,4.0,0.0,0.0
842aa5bffffffff,17.0,0.0,0.0
842aa5dffffffff,4.0,0.0,0.0
842aa61ffffffff,2.0,0.0,0.0
842aa65ffffffff,6.0,0.0,0.0
842aa67ffffffff,15.0,0.0,0.0
842aa69ffffffff,77.0,0.0,0.0
842aa6bffffffff,1.0,0.0,0.0
842aa6dffffffff,54.0,0.0,0.0
842aa81ffffffff,1072.0,6.0,0.0
842aa83ffffffff,343.0,10.0,0.0
842aa85ffffffff,3224.0,61.0,0.0
842aa87ffffffff,1715.0,17.0,0.0
842aa89ffffffff,1054.0,34.0,0.0
842aa8bffffffff,687.0,16.0,0.0
842aa8dffffffff,2988.0,89.0,0.0
842aa91ffffffff,238.0,6.0,0.0
842aa93ffffffff,205.0,0.0,0.0
842aa95ffffffff,448.0,21.0,0.0
842aa97ffffffff,32.0,0.0,0.0
842aa99ffffffff,259.0,4.0,0.0
842aa9bffffffff,905.0,8.0,0.0
842aa9dffffffff,585.0,22.0,0.0
842aaa1ffffffff,610.0,0.0,0.0
842aaa3ffffffff,166.0,0.0,0.0
842aaa5ffffffff,290.0,0.0,0.0
842aaa7ffffffff,230.0,0.0,0.0
842aaa9ffffffff,1875.0,38.0,0.0
842aaabffffffff,1301.0,0.0,0.0
842aaadffffffff,497.0,16.0,0.0
842aab1ffffffff,118.0,0.0,0.0
842aab3ffffffff,58.0,0.0,0.0
842aab5ffffffff,41.0,0.0,0.0
842aab7ffffffff,152.0,0.0,0.0
842aab9ffffffff,236.0,19.0,0.0
842aabbffffffff,152.0,0.0,0.0
842aabdffffffff,812.0,0.0,0.0
842aac1ffffffff,1895.0,0.0,0.0
842aac3ffffffff,610.0,8.0,0.0
842aac5ffffffff,375.0,0.0,0.0
842aac7ffffffff,1344.0,35.0,0.0
842aac9ffffffff,1155.0,0.0,0.0
842aacbffffffff,1944.0,0.0,0.0
842aacdffffffff,240.0,0.0,0.0
842aad1ffffffff,4806.0,0.0,0.0
842aad3ffffffff,207.0,0.0,0.0
842aad5ffffffff,1865.0,2.0,0.0
842aad7ffffffff,208.0,0.0,0.0
842aad9ffffffff,1020.0,0.0,0.0
842aadbffffffff,37.0,0.0,0.0
842aaddffffffff,443.0,0.0,0.0
842aae1ffffffff,60.0,0.0,0.0
842aae3ffffffff,409.0,6.0,0.0
842aae5ffffffff,145.0,0.0,0.0
842aae7ffffffff,424.0,12.0,0.0
842aae9ffffffff,147.0,0.0,0.0
842aaebffffffff,213.0,8.0,0.0
842aaedffffffff,236.0,0.0,0.0
842ab03ffffffff,295.0,0.0,0.0
842ab05ffffffff,817.0,0.0,0.0
842ab09ffffffff,98.0,0.0,0.0
842ab0dffffffff,41.0,0.0,0.0
842ab11ffffffff,120.0,0.0,0.0
842ab13ffffffff,128.0,0.0,0.0
842ab15ffffffff,151.0,0.0,0.0
842ab17ffffffff,19.0,0.0,0.0
842ab19ffffffff,60.0,0.0,0.0
842ab1bffffffff,21.0,0.0,0.0
842ab1dffffffff,9.0,0.0,0.0
842ab21ffffffff,184.0,0.0,0.0
842ab23ffffffff,476.0,0.0,0.0
842ab25ffffffff,1158.0,0.0,0.0
842ab27ffffffff,1868.0,0.0,0.0
842ab29ffffffff,39.0,0.0,0.0
842ab2bffffffff,7881.0,8.0,0.0
842ab2dffffffff,156.0,0.0,0.0
842ab31ffffffff,240.0,0.0,0.0
842ab33ffffffff,90.0,0.0,0.0
842ab35ffffffff,447.0,0.0,0.0
842ab37ffffffff,51.0,0.0,0.0
842ab39ffffffff,795.0,0.0,0.0
842ab3bffffffff,871.0,0.0,0.0
842ab3dffffffff,61.0,0.0,0.0
842ab41ffffffff,27.0,0.0,0.0
842ab43ffffffff,24.0,0.0,0.0
842ab45ffffffff,21.0,0.0,0.0
842ab47ffffffff,65.0,0.0,0.0
842ab49ffffffff,180.0,0.0,0.0
842ab4bffffffff,168.0,0.0,0.0
842ab4dffffffff,8.0,0.0,0.0
842ab51ffffffff,43.0,0.0,0.0
842ab53ffffffff,2.0,0.0,0.0
842ab55ffffffff,463.0,0.0,0.0
842ab57ffffffff,105.0,0.0,0.0
842ab59ffffffff,15.0,0.0,0.0
842ab5bffffffff,20.0,0.0,0.0
842ab5dffffffff,47.0,0.0,0.0
842ab61ffffffff,88.0,0.0,0.0
842ab63ffffffff,19.0,0.0,0.0
842ab65ffffffff,11.0,0.0,0.0
842ab67ffffffff,135.0,0.0,0.0
842ab69ffffffff,10.0,0.0,0.0
842ab6bffffffff,70.0,0.0,0.0
842ab6dffffffff,2.0,0.0,0.0
842ac6dffffffff,21.0,0.0,0.0
842ad01ffffffff,6.0,0.0,0.0
842ad03ffffffff,45.0,0.0,0.0
842ad05ffffffff,14.0,0.0,0.0
842ad07ffffffff,42.0,0.0,0.0
842ad09ffffffff,4.0,0.0,0.0
842ad0bffffffff,23.0,0.0,0.0
842ad0dffffffff,9.0,0.0,0.0
842ad15ffffffff,52.0,0.0,0.0
842ad21ffffffff,2.0,0.0,0.0
842ad23ffffffff,3.0,0.0,0.0
842ad25ffffffff,29.0,0.0,0.0
842ad27ffffffff,4.0,0.0,0.0
842ad29ffffffff,3.0,0.0,0.0
842ad2bffffffff,2.0,0.0,0.0
842ad2dffffffff,223.0,0.0,0.0
842ad31ffffffff,4.0,0.0,0.0
842ad35ffffffff,50.0,0.0,0.0
842ad37ffffffff,167.0,0.0,0.0
842ad39ffffffff,43.0,0.0,0.0
842ad3dffffffff,1.0,0.0,0.0
842ad41ffffffff,2.0,0.0,0.0
842ad43ffffffff,3.0,0.0,0.0
842ad45ffffffff,5.0,0.0,0.0
842ad47ffffffff,2.0,0.0,0.0
842ad49ffffffff,142.0,0.0,0.0
842ad4bffffffff,32.0,0.0,0.0
842ad4dffffffff,8.0,0.0,0.0
842ad51ffffffff,71.0,0.0,0.0
842ad55ffffffff,13.0,0.0,0.0
842ad57ffffffff,2.0,0.0,0.0
842ad59ffffffff,182.0,0.0,0.0
842ad5bffffffff,6.0,0.0,0.0
842ad5dffffffff,71.0,0.0,0.0
842ad61ffffffff,59.0,0.0,0.0
842ad63ffffffff,7.0,0.0,0.0
842ad65ffffffff,85.0,0.0,0.0
842ad67ffffffff,78.0,0.0,0.0
842ad69ffffffff,301.0,0.0,0.0
842ad6bffffffff,88.0,0.0,0.0
842ad6dffffffff,505.0,0.0,0.0
842af01ffffffff,38.0,0.0,0.0
842af03ffffffff,13.0,0.0,0.0
842af05ffffffff,89.0,0.0,0.0
842af07ffffffff,63.0,0.0,0.0
842af0dffffffff,214.0,0.0,0.0
842af15ffffffff,40.0,0.0,0.0
842af17ffffffff,41.0,0.0,0.0
842af21ffffffff,4.0,0.0,0.0
842af23ffffffff,10.0,0.0,0.0
842af25ffffffff,35.0,0.0,0.0
842af27ffffffff,7.0,0.0,0.0
842af29ffffffff,32.0,0.0,0.0
842af2bffffffff,23.0,0.0,0.0
842af2dffffffff,7.0,0.0,0.0
842af31ffffffff,30.0,0.0,0.0
842af33ffffffff,29.0,0.0,0.0
842af35ffffffff,13.0,0.0,0.0
842af37ffffffff,49.0,0.0,0.0
842af39ffffffff,5.0,0.0,0.0
842af3dffffffff,56.0,0.0,0.0
842af45ffffffff,3.0,0.0,0.0
842af61ffffffff,280.0,0.0,0.0
842af63ffffffff,164.0,0.0,0.0
842af65ffffffff,534.0,0.0,0.0
842af67ffffffff,52.0,0.0,0.0
842af69ffffffff,162.0,0.0,0.0
842af6bffffffff,241.0,0.0,0.0
842af6dffffffff,107.0,0.0,0.0
842b189ffffffff,7.0,0.0,0.0
842b1a5ffffffff,2.0,0.0,0.0
842b1b5ffffffff,23.0,0.0,0.0
842b1d5ffffffff,29.0,0.0,0.0
842b883ffffffff,21.0,0.0,0.0
842b887ffffffff,6.0,0.0,0.0
842b891ffffffff,243.0,0.0,0.0
842b893ffffffff,106.0,0.0,0.0
842b895ffffffff,9.0,0.0,0.0
842b897ffffffff,9.0,0.0,0.0
842b899ffffffff,75.0,0.0,0.0
842b89bffffffff,13.0,0.0,0.0
842b89dffffffff,5.0,0.0,0.0
842b8a1ffffffff,21.0,0.0,0.0
842b8a3ffffffff,55.0,0.0,0.0
842b8a7ffffffff,112.0,0.0,0.0
842b8abffffffff,3.0,0.0,0.0
842b8adffffffff,10.0,0.0,0.0
842b8b9ffffffff,3.0,0.0,0.0
842b8bdffffffff,19.0,0.0,0.0
842b8c7ffffffff,3.0,0.0,0.0
842b8c9ffffffff,35.0,0.0,0.0
842b8cbffffffff,38.0,0.0,0.0
842b8d1ffffffff,14.0,0.0,0.0
842b8d5ffffffff,4.0,0.0,0.0
842b8d7ffffffff,16.0,0.0,0.0
842b8dbffffffff,29.0,0.0,0.0
842b8ddffffffff,87.0,0.0,0.0
842b8e7ffffffff,2.0,0.0,0.0
842b8e9ffffffff,2.0,0.0,0.0
842b983ffffffff,166.0,8.0,0.0
842b985ffffffff,1.0,0.0,0.0
842b987ffffffff,14.0,0.0,0.0
842b98bffffffff,7.0,0.0,0.0
842b991ffffffff,145.0,0.0,0.0
842b993ffffffff,118.0,0.0,0.0
842b995ffffffff,11.0,0.0,0.0
842b997ffffffff,49.0,0.0,0.0
842b999ffffffff,45.0,0.0,0.0
842b99bffffffff,22.0,0.0,0.0
842b99dffffffff,40.0,0.0,0.0
842b9a3ffffffff,8.0,0.0,0.0
842b9a7ffffffff,6.0,0.0,0.0
842b9abffffffff,12.0,0.0,0.0
842b9b1ffffffff,40.0,0.0,0.0
842b9b3ffffffff,66.0,0.0,0.0
842b9b5ffffffff,195.0,1.0,0.0
842b9b7ffffffff,95.0,2.0,0.0
842b9b9ffffffff,132.0,3.0,0.0
842b9bbffffffff,59.0,0.0,0.0
842b9bdffffffff,903.0,0.0,0.0
842b9d3ffffffff,303.0,0.0,0.0
842b9d7ffffffff,374.0,0.0,0.0
842ba93ffffffff,1.0,0.0,0.0
842baa3ffffffff,13.0,0.0,0.0
842bab3ffffffff,36.0,0.0,0.0
842bab7ffffffff,4.0,0.0,0.0
8444061ffffffff,2.0,0.0,0.0
8444123ffffffff,1.0,0.0,0.0
8444125ffffffff,2.0,0.0,0.0
844412dffffffff,38.0,0.0,0.0
8444131ffffffff,138.0,0.0,0.0
8444133ffffffff,10.0,0.0,0.0
8444135ffffffff,4.0,0.0,0.0
8444137ffffffff,5.0,0.0,0.0
844413bffffffff,2.0,0.0,0.0
844413dffffffff,44.0,2.0,0.0
844415dffffffff,287.0,0.0,0.0
8444161ffffffff,10.0,0.0,0.0
8444165ffffffff,22.0,0.0,0.0
844416bffffffff,108.0,0.0,0.0
84441a1ffffffff,1.0,0.0,0.0
84441a3ffffffff,86.0,0.0,0.0
84441a9ffffffff,40.0,0.0,0.0
84441abffffffff,31.0,0.0,0.0
84441adffffffff,2.0,0.0,0.0
84441b3ffffffff,1.0,0.0,0.0
84441b5ffffffff,2.0,0.0,0.0
84441b7ffffffff,50.0,0.0,0.0
84441e1ffffffff,6.0,0.0,0.0
84441e3ffffffff,796.0,0.0,0.0
84441e5ffffffff,39.0,0.0,0.0
84441e7ffffffff,72.0,0.0,0.0
84441edffffffff,2.0,0.0,0.0
8444249ffffffff,16.0,0.0,0.0
844424dffffffff,3.0,0.0,0.0
8444401ffffffff,71.0,0.0,0.0
8444403ffffffff,34.0,0.0,0.0
8444405ffffffff,87.0,0.0,0.0
8444407ffffffff,11.0,0.0,0.0
8444409ffffffff,256.0,0.0,0.0
844440bffffffff,18.0,0.0,0.0
844440dffffffff,420.0,0.0,0.0
8444411ffffffff,33.0,0.0,0.0
8444413ffffffff,8.0,0.0,0.0
8444415ffffffff,35.0,0.0,0.0
8444417ffffffff,6.0,0.0,0.0
8444419ffffffff,54.0,0.0,0.0
844441bffffffff,13.0,0.0,0.0
844441dffffffff,15.0,0.0,0.0
8444421ffffffff,6.0,0.0,0.0
8444423ffffffff,2.0,0.0,0.0
8444425ffffffff,46.0,0.0,0.0
8444427ffffffff,8.0,0.0,0.0
8444429ffffffff,79.0,0.0,0.0
844442bffffffff,8.0,0.0,0.0
844442dffffffff,193.0,0.0,0.0
8444431ffffffff,4.0,0.0,0.0
8444433ffffffff,28.0,0.0,0.0
8444435ffffffff,2.0,0.0,0.0
8444437ffffffff,64.0,0.0,0.0
8444439ffffffff,162.0,0.0,0.0
844443bffffffff,3.0,0.0,0.0
844443dffffffff,15.0,0.0,0.0
8444441ffffffff,6.0,0.0,0.0
8444443ffffffff,36.0,0.0,0.0
8444445ffffffff,25.0,0.0,0.0
8444447ffffffff,15.0,0.0,0.0
844444bffffffff,75.0,0.0,0.0
844444dffffffff,6.0,0.0,0.0
8444451ffffffff,12.0,0.0,0.0
8444453ffffffff,7.0,0.0,0.0
8444455ffffffff,9.0,0.0,0.0
8444459ffffffff,586.0,0.0,0.0
844445bffffffff,24.0,0.0,0.0
844445dffffffff,73.0,0.0,0.0
8444461ffffffff,34.0,0.0,0.0
8444463ffffffff,45.0,0.0,0.0
8444465ffffffff,458.0,0.0,0.0
8444467ffffffff,210.0,0.0,0.0
8444469ffffffff,13.0,0.0,0.0
844446bffffffff,28.0,0.0,0.0
844446dffffffff,16.0,0.0,0.0
8444481ffffffff,11.0,0.0,0.0
8444483ffffffff,12.0,0.0,0.0
8444487ffffffff,11.0,0.0,0.0
8444489ffffffff,11.0,0.0,0.0
844448bffffffff,89.0,0.0,0.0
844448dffffffff,38.0,0.0,0.0
8444491ffffffff,10.0,0.0,0.0
8444493ffffffff,3.0,0.0,0.0
8444495ffffffff,26.0,0.0,0.0
8444497ffffffff,2.0,0.0,0.0
8444499ffffffff,125.0,0.0,0.0
844449bffffffff,50.0,0.0,0.0
844449dffffffff,94.0,0.0,0.0
84444a1ffffffff,26.0,0.0,0.0
84444a3ffffffff,2.0,0.0,0.0
84444a5ffffffff,18.0,0.0,0.0
84444a7ffffffff,18.0,0.0,0.0
84444a9ffffffff,6.0,0.0,0.0
84444abffffffff,10.0,0.0,0.0
84444b1ffffffff,87.0,0.0,0.0
84444b3ffffffff,1.0,0.0,0.0
84444b5ffffffff,53.0,0.0,0.0
84444b7ffffffff,73.0,0.0,0.0
84444b9ffffffff,50.0,0.0,0.0
84444bbffffffff,11.0,0.0,0.0
84444bdffffffff,9.0,0.0,0.0
84444c1ffffffff,153.0,0.0,0.0
84444c3ffffffff,160.0,0.0,0.0
84444c5ffffffff,11.0,0.0,0.0
84444c7ffffffff,34.0,0.0,0.0
84444c9ffffffff,41.0,0.0,0.0
84444cbffffffff,20.0,0.0,0.0
84444cdffffffff,24.0,0.0,0.0
84444d1ffffffff,64.0,0.0,0.0
84444d3ffffffff,19.0,0.0,0.0
84444d5ffffffff,45.0,0.0,0.0
84444d7ffffffff,37.0,0.0,0.0
84444d9ffffffff,68.0,0.0,0.0
84444dbffffffff,115.0,0.0,0.0
84444ddffffffff,57.0,0.0,0.0
84444e1ffffffff,250.0,0.0,0.0
84444e3ffffffff,5.0,0.0,0.0
84444e5ffffffff,15.0,0.0,0.0
84444e7ffffffff,28.0,0.0,0.0
84444e9ffffffff,18.0,0.0,0.0
84444ebffffffff,24.0,0.0,0.0
84444edffffffff,15.0,0.0,0.0
8444501ffffffff,293.0,0.0,0.0
8444503ffffffff,28.0,0.0,0.0
8444505ffffffff,18.0,0.0,0.0
8444507ffffffff,48.0,0.0,0.0
8444509ffffffff,514.0,0.0,0.0
844450bffffffff,47.0,0.0,0.0
844450dffffffff,1144.0,0.0,0.0
8444511ffffffff,33.0,0.0,0.0
8444513ffffffff,2.0,0.0,0.0
8444515ffffffff,2.0,0.0,0.0
8444519ffffffff,17.0,0.0,0.0
844451bffffffff,28.0,0.0,0.0
844451dffffffff,10.0,0.0,0.0
8444521ffffffff,62.0,0.0,0.0
8444523ffffffff,7.0,0.0,0.0
8444525ffffffff,23.0,0.0,0.0
8444527ffffffff,7.0,0.0,0.0
8444529ffffffff,314.0,0.0,0.0
844452bffffffff,26.0,0.0,0.0
844452dffffffff,34.0,0.0,0.0
8444537ffffffff,1.0,0.0,0.0
8444539ffffffff,9.0,0.0,0.0
844453bffffffff,11.0,0.0,0.0
844453dffffffff,3.0,0.0,0.0
8444543ffffffff,3.0,0.0,0.0
