cell_id,Cisticola juncidis,Cisticola juncidis [juncidis Group],Cisticola juncidis terrestris/uropygialis,Cisticola juncidis [tinnabulans Group],Cisticola juncidis brunniceps
834194fffffffff,1.0,0.0,0.0,1.0,0.0
83419dfffffffff,26.0,0.0,0.0,0.0,0.0
8341a0fffffffff,94.0,0.0,0.0,16.0,0.0
8341a4fffffffff,89.0,0.0,0.0,21.0,0.0
8341a5fffffffff,121.0,0.0,0.0,6.0,0.0
8341a9fffffffff,2.0,0.0,0.0,0.0,0.0
8341b2fffffffff,15.0,0.0,0.0,4.0,0.0
8341b4fffffffff,33.0,0.0,0.0,1.0,0.0
8341b5fffffffff,51.0,0.0,0.0,3.0,0.0
8341b6fffffffff,2.0,0.0,0.0,2.0,0.0
834249fffffffff,121.0,0.0,0.0,0.0,0.0
834253fffffffff,22.0,0.0,0.0,0.0,0.0
834258fffffffff,6.0,0.0,0.0,0.0,0.0
834259fffffffff,9.0,0.0,0.0,0.0,0.0
83425afffffffff,4.0,0.0,0.0,0.0,0.0
83425efffffffff,1.0,0.0,0.0,0.0,0.0
834269fffffffff,91.0,0.0,0.0,0.0,0.0
8342c0fffffffff,94.0,0.0,0.0,0.0,0.0
8342c1fffffffff,66.0,0.0,0.0,0.0,0.0
8342c2fffffffff,43.0,0.0,0.0,0.0,0.0
8342c3fffffffff,117.0,0.0,0.0,0.0,0.0
8342c4fffffffff,216.0,0.0,0.0,0.0,0.0
8342c5fffffffff,68.0,0.0,0.0,0.0,0.0
8342c6fffffffff,39.0,0.0,0.0,0.0,0.0
8342c8fffffffff,7.0,0.0,0.0,0.0,0.0
8342c9fffffffff,11.0,0.0,0.0,0.0,0.0
8342cafffffffff,113.0,0.0,0.0,0.0,0.0
8342cbfffffffff,38.0,0.0,0.0,0.0,0.0
8342ccfffffffff,169.0,0.0,0.0,0.0,0.0
8342cdfffffffff,17.0,0.0,0.0,0.0,0.0
8342cefffffffff,457.0,0.0,0.0,0.0,0.0
8342d1fffffffff,15.0,0.0,0.0,0.0,0.0
8342d9fffffffff,28.0,0.0,0.0,0.0,0.0
8342dbfffffffff,536.0,0.0,0.0,0.0,0.0
8342dcfffffffff,86.0,0.0,0.0,0.0,0.0
8342ddfffffffff,218.0,0.0,0.0,0.0,0.0
8342e2fffffffff,80.0,0.0,0.0,0.0,0.0
8342e3fffffffff,16.0,0.0,0.0,0.0,0.0
8342ebfffffffff,22.0,0.0,0.0,0.0,0.0
834a24fffffffff,28.0,0.0,0.0,0.0,2.0
834a26fffffffff,161.0,0.0,0.0,0.0,25.0
834b19fffffffff,6.0,0.0,0.0,0.0,0.0
834b1bfffffffff,5.0,0.0,0.0,0.0,5.0
834b26fffffffff,1.0,0.0,0.0,0.0,0.0
834b30fffffffff,11.0,0.0,0.0,2.0,0.0
834b32fffffffff,7.0,0.0,0.0,2.0,0.0
834b34fffffffff,11.0,0.0,0.0,7.0,0.0
834b35fffffffff,7.0,0.0,0.0,4.0,0.0
834b56fffffffff,92.0,0.0,0.0,0.0,9.0
834b62fffffffff,6.0,0.0,0.0,0.0,0.0
834b65fffffffff,1.0,0.0,0.0,0.0,0.0
834b66fffffffff,14.0,0.0,0.0,0.0,4.0
834b6dfffffffff,2.0,0.0,0.0,0.0,0.0
834b73fffffffff,2.0,0.0,0.0,0.0,0.0
834b75fffffffff,18.0,0.0,0.0,0.0,9.0
834b82fffffffff,66.0,0.0,0.0,0.0,0.0
834b84fffffffff,162.0,0.0,0.0,3.0,0.0
834b86fffffffff,580.0,0.0,0.0,37.0,0.0
834b91fffffffff,137.0,0.0,0.0,0.0,0.0
834b9cfffffffff,71.0,0.0,0.0,0.0,0.0
834ba0fffffffff,1613.0,0.0,0.0,188.0,0.0
834ba1fffffffff,355.0,0.0,0.0,17.0,0.0
834ba2fffffffff,2943.0,0.0,0.0,237.0,0.0
834ba3fffffffff,252.0,0.0,0.0,8.0,0.0
834ba5fffffffff,357.0,0.0,0.0,33.0,0.0
834ba6fffffffff,463.0,0.0,0.0,15.0,0.0
834ba8fffffffff,69.0,0.0,0.0,0.0,8.0
834ba9fffffffff,12.0,0.0,0.0,0.0,0.0
834bb1fffffffff,1388.0,0.0,0.0,96.0,0.0
834bb5fffffffff,1102.0,0.0,0.0,104.0,0.0
835211fffffffff,9.0,0.0,0.0,0.0,0.0
83521cfffffffff,28.0,0.0,0.0,0.0,0.0
835299fffffffff,3.0,0.0,3.0,0.0,0.0
83529afffffffff,2.0,0.0,0.0,0.0,0.0
83529bfffffffff,7.0,0.0,0.0,0.0,0.0
835402fffffffff,5.0,0.0,0.0,0.0,0.0
835408fffffffff,2.0,0.0,0.0,0.0,0.0
835410fffffffff,88.0,0.0,40.0,0.0,0.0
835411fffffffff,11.0,0.0,5.0,0.0,0.0
835413fffffffff,38.0,0.0,17.0,0.0,0.0
835415fffffffff,17.0,0.0,5.0,0.0,0.0
83541afffffffff,86.0,0.0,7.0,0.0,0.0
83541bfffffffff,47.0,0.0,1.0,0.0,0.0
835440fffffffff,7.0,0.0,0.0,0.0,0.0
835444fffffffff,2.0,0.0,0.0,0.0,0.0
8354a9fffffffff,145.0,0.0,13.0,0.0,0.0
8354acfffffffff,71.0,0.0,0.0,0.0,0.0
8354adfffffffff,59.0,0.0,2.0,0.0,0.0
8354f1fffffffff,4.0,0.0,0.0,0.0,0.0
8354f3fffffffff,3.0,0.0,0.0,0.0,0.0
8354f4fffffffff,39.0,0.0,9.0,0.0,0.0
8354f5fffffffff,17.0,0.0,0.0,0.0,0.0
8354f6fffffffff,2.0,0.0,0.0,0.0,0.0
83580bfffffffff,4.0,0.0,0.0,0.0,0.0
835858fffffffff,16.0,0.0,0.0,0.0,0.0
835890fffffffff,5.0,0.0,0.0,0.0,0.0
835896fffffffff,4.0,0.0,0.0,0.0,0.0
8358c4fffffffff,2.0,0.0,0.0,0.0,0.0
8358c6fffffffff,2.0,0.0,0.0,0.0,0.0
8358e2fffffffff,6.0,0.0,0.0,0.0,0.0
8358e4fffffffff,10.0,0.0,0.0,0.0,0.0
8358f5fffffffff,3.0,0.0,0.0,0.0,0.0
835982fffffffff,8.0,0.0,0.0,0.0,0.0
835991fffffffff,2.0,0.0,0.0,0.0,0.0
835998fffffffff,10.0,0.0,1.0,0.0,0.0
83599efffffffff,7.0,0.0,0.0,0.0,0.0
836002fffffffff,735.0,0.0,0.0,0.0,0.0
836004fffffffff,216.0,0.0,0.0,0.0,0.0
836006fffffffff,498.0,0.0,0.0,0.0,0.0
836010fffffffff,19.0,0.0,0.0,0.0,0.0
836011fffffffff,264.0,0.0,0.0,0.0,0.0
836012fffffffff,10.0,0.0,0.0,0.0,0.0
836013fffffffff,2.0,0.0,0.0,0.0,0.0
836014fffffffff,1855.0,0.0,0.0,0.0,0.0
836015fffffffff,754.0,0.0,0.0,0.0,0.0
836016fffffffff,1779.0,0.0,0.0,0.0,0.0
83601efffffffff,553.0,0.0,0.0,0.0,0.0
836022fffffffff,1946.0,0.0,0.0,0.0,0.0
836026fffffffff,866.0,0.0,0.0,0.0,0.0
836030fffffffff,210.0,0.0,0.0,0.0,0.0
836031fffffffff,1741.0,0.0,0.0,0.0,0.0
836032fffffffff,1109.0,0.0,0.0,0.0,0.0
836033fffffffff,948.0,0.0,0.0,0.0,0.0
836034fffffffff,138.0,0.0,0.0,0.0,0.0
836035fffffffff,80.0,0.0,0.0,0.0,0.0
836036fffffffff,612.0,0.0,0.0,0.0,0.0
836080fffffffff,3.0,0.0,0.0,0.0,0.0
836081fffffffff,18.0,0.0,0.0,0.0,0.0
836084fffffffff,96.0,0.0,0.0,0.0,0.0
836085fffffffff,16.0,0.0,0.0,0.0,0.0
836086fffffffff,8.0,0.0,0.0,0.0,0.0
836088fffffffff,629.0,0.0,0.0,0.0,0.0
83608afffffffff,31.0,0.0,0.0,0.0,0.0
83608bfffffffff,1665.0,0.0,0.0,0.0,0.0
83608cfffffffff,21.0,0.0,0.0,0.0,0.0
83608dfffffffff,10.0,0.0,0.0,0.0,0.0
83608efffffffff,411.0,0.0,0.0,0.0,0.0
836090fffffffff,63.0,0.0,0.0,0.0,0.0
836091fffffffff,81.0,0.0,0.0,0.0,0.0
836092fffffffff,126.0,0.0,0.0,0.0,0.0
836093fffffffff,27.0,0.0,0.0,0.0,0.0
836094fffffffff,61.0,0.0,0.0,0.0,0.0
836095fffffffff,8.0,0.0,0.0,0.0,0.0
836096fffffffff,219.0,0.0,0.0,0.0,0.0
836098fffffffff,20.0,0.0,0.0,0.0,0.0
836099fffffffff,82.0,0.0,0.0,0.0,0.0
83609afffffffff,7.0,0.0,0.0,0.0,0.0
83609bfffffffff,4.0,0.0,0.0,0.0,0.0
83609cfffffffff,3.0,0.0,0.0,0.0,0.0
83609dfffffffff,92.0,0.0,0.0,0.0,0.0
83609efffffffff,334.0,0.0,0.0,0.0,0.0
8360a0fffffffff,142.0,0.0,0.0,0.0,0.0
8360a1fffffffff,20.0,0.0,0.0,0.0,0.0
8360a2fffffffff,587.0,0.0,0.0,0.0,0.0
8360a3fffffffff,35.0,0.0,0.0,0.0,0.0
8360a4fffffffff,8.0,0.0,0.0,0.0,0.0
8360a5fffffffff,60.0,0.0,0.0,0.0,0.0
8360a6fffffffff,27.0,0.0,0.0,0.0,0.0
8360a8fffffffff,110.0,0.0,0.0,0.0,0.0
8360a9fffffffff,596.0,0.0,0.0,0.0,0.0
8360aafffffffff,28.0,0.0,0.0,0.0,0.0
8360abfffffffff,26.0,0.0,0.0,0.0,0.0
8360acfffffffff,28.0,0.0,0.0,0.0,0.0
8360adfffffffff,18.0,0.0,0.0,0.0,0.0
8360aefffffffff,7.0,0.0,0.0,0.0,0.0
8360b0fffffffff,16.0,0.0,0.0,0.0,0.0
8360b1fffffffff,738.0,0.0,0.0,0.0,0.0
8360b2fffffffff,20.0,0.0,0.0,0.0,0.0
8360b3fffffffff,20.0,0.0,0.0,0.0,0.0
8360b4fffffffff,5.0,0.0,0.0,0.0,0.0
8360b5fffffffff,36.0,0.0,0.0,0.0,0.0
8360b6fffffffff,5.0,0.0,0.0,0.0,0.0
8360f6fffffffff,1.0,0.0,0.0,0.0,0.0
836100fffffffff,174.0,2.0,0.0,0.0,0.0
836102fffffffff,358.0,20.0,0.0,0.0,0.0
836103fffffffff,10.0,0.0,0.0,0.0,0.0
836106fffffffff,201.0,18.0,0.0,0.0,0.0
836110fffffffff,2.0,0.0,0.0,0.0,0.0
836111fffffffff,70.0,0.0,0.0,0.0,0.0
836113fffffffff,4.0,0.0,0.0,0.0,0.0
836115fffffffff,19.0,0.0,0.0,0.0,0.0
83611afffffffff,60.0,0.0,0.0,0.0,0.0
83611bfffffffff,67.0,0.0,0.0,0.0,0.0
83611cfffffffff,614.0,4.0,0.0,0.0,0.0
83611efffffffff,112.0,0.0,0.0,0.0,0.0
836188fffffffff,568.0,0.0,0.0,0.0,0.0
836189fffffffff,2314.0,0.0,0.0,0.0,0.0
83618afffffffff,32.0,0.0,0.0,0.0,0.0
83618bfffffffff,18.0,0.0,0.0,0.0,0.0
83618cfffffffff,1522.0,0.0,0.0,0.0,0.0
83618dfffffffff,134.0,0.0,0.0,0.0,0.0
83618efffffffff,188.0,0.0,0.0,0.0,0.0
836198fffffffff,26.0,0.0,0.0,0.0,0.0
836199fffffffff,4.0,0.0,0.0,0.0,0.0
83619afffffffff,50.0,0.0,0.0,0.0,0.0
83619bfffffffff,8.0,0.0,0.0,0.0,0.0
83619dfffffffff,2.0,0.0,0.0,0.0,0.0
83619efffffffff,8.0,0.0,0.0,0.0,0.0
8361a9fffffffff,53.0,0.0,0.0,0.0,0.0
8361abfffffffff,473.0,0.0,0.0,0.0,0.0
8361adfffffffff,31.0,0.0,0.0,0.0,0.0
836412fffffffff,2.0,0.0,0.0,0.0,0.0
836416fffffffff,6.0,0.0,0.0,0.0,0.0
836431fffffffff,4.0,0.0,0.0,2.0,0.0
836434fffffffff,43.0,0.0,0.0,43.0,0.0
836435fffffffff,2.0,0.0,0.0,0.0,0.0
836481fffffffff,20.0,0.0,0.0,0.0,0.0
836482fffffffff,351.0,0.0,0.0,146.0,0.0
836483fffffffff,1.0,0.0,0.0,0.0,0.0
836484fffffffff,125.0,0.0,0.0,120.0,0.0
836485fffffffff,3.0,0.0,0.0,0.0,0.0
836486fffffffff,12.0,0.0,0.0,10.0,0.0
836488fffffffff,3.0,0.0,0.0,0.0,0.0
83648cfffffffff,14.0,0.0,0.0,0.0,0.0
83648dfffffffff,38.0,0.0,0.0,0.0,0.0
836490fffffffff,28.0,0.0,0.0,15.0,0.0
836491fffffffff,92.0,0.0,0.0,25.0,0.0
836492fffffffff,2.0,0.0,0.0,1.0,0.0
836494fffffffff,5.0,0.0,0.0,0.0,0.0
836495fffffffff,3.0,0.0,0.0,3.0,0.0
836498fffffffff,5.0,0.0,0.0,0.0,0.0
836499fffffffff,3.0,0.0,0.0,0.0,0.0
83649bfffffffff,32.0,0.0,0.0,0.0,0.0
83649dfffffffff,10.0,0.0,0.0,0.0,0.0
83649efffffffff,2.0,0.0,0.0,0.0,0.0
8364a0fffffffff,269.0,0.0,0.0,264.0,0.0
8364a2fffffffff,512.0,0.0,0.0,420.0,0.0
8364a3fffffffff,4.0,0.0,0.0,1.0,0.0
8364a4fffffffff,1052.0,0.0,0.0,645.0,0.0
8364a5fffffffff,158.0,0.0,0.0,67.0,0.0
8364a6fffffffff,94.0,0.0,0.0,90.0,0.0
8364abfffffffff,12.0,0.0,0.0,0.0,0.0
8364b0fffffffff,4.0,0.0,0.0,0.0,0.0
8364b1fffffffff,224.0,0.0,0.0,219.0,0.0
8364b2fffffffff,23.0,0.0,0.0,0.0,0.0
8364b4fffffffff,59.0,0.0,0.0,10.0,0.0
8364b5fffffffff,9.0,0.0,0.0,7.0,0.0
8364b6fffffffff,208.0,0.0,0.0,0.0,0.0
836500fffffffff,1.0,0.0,0.0,0.0,0.0
836501fffffffff,27.0,0.0,0.0,0.0,0.0
836503fffffffff,9.0,0.0,0.0,0.0,0.0
836505fffffffff,61.0,0.0,0.0,0.0,0.0
83650bfffffffff,4.0,0.0,0.0,0.0,0.0
83650cfffffffff,2.0,0.0,0.0,0.0,0.0
836511fffffffff,2.0,0.0,0.0,0.0,0.0
836518fffffffff,43.0,0.0,0.0,5.0,0.0
83651bfffffffff,22.0,0.0,0.0,20.0,0.0
83651dfffffffff,24.0,0.0,0.0,0.0,0.0
83651efffffffff,2.0,0.0,0.0,0.0,0.0
836520fffffffff,533.0,0.0,0.0,0.0,0.0
836522fffffffff,9.0,0.0,0.0,0.0,0.0
836523fffffffff,55.0,0.0,0.0,0.0,0.0
836525fffffffff,4.0,0.0,0.0,0.0,0.0
836526fffffffff,191.0,0.0,0.0,0.0,0.0
836529fffffffff,1.0,0.0,0.0,0.0,0.0
83652cfffffffff,1.0,0.0,0.0,0.0,0.0
83652dfffffffff,4.0,0.0,0.0,0.0,0.0
836531fffffffff,8.0,0.0,0.0,0.0,0.0
836573fffffffff,4.0,0.0,0.0,0.0,0.0
836580fffffffff,66.0,0.0,0.0,1.0,0.0
836582fffffffff,231.0,0.0,0.0,1.0,0.0
836583fffffffff,85.0,0.0,0.0,1.0,0.0
836584fffffffff,249.0,0.0,0.0,1.0,0.0
836585fffffffff,18.0,0.0,0.0,1.0,0.0
836586fffffffff,30.0,0.0,0.0,1.0,0.0
836588fffffffff,4.0,0.0,0.0,2.0,0.0
836589fffffffff,24.0,0.0,0.0,3.0,0.0
83658afffffffff,255.0,0.0,0.0,149.0,0.0
83658bfffffffff,782.0,0.0,0.0,210.0,0.0
83658efffffffff,4.0,0.0,0.0,4.0,0.0
836590fffffffff,8.0,0.0,0.0,0.0,0.0
836591fffffffff,23.0,0.0,0.0,0.0,0.0
836593fffffffff,5.0,0.0,0.0,3.0,0.0
836598fffffffff,135.0,0.0,0.0,99.0,0.0
836599fffffffff,166.0,0.0,0.0,84.0,0.0
83659afffffffff,18.0,0.0,0.0,4.0,0.0
83659bfffffffff,3.0,0.0,0.0,0.0,0.0
83659cfffffffff,192.0,0.0,0.0,0.0,0.0
83659dfffffffff,7.0,0.0,0.0,0.0,0.0
83659efffffffff,2.0,0.0,0.0,0.0,0.0
8365a3fffffffff,3.0,0.0,0.0,0.0,0.0
8365b0fffffffff,9.0,0.0,0.0,0.0,0.0
8365b2fffffffff,2.0,0.0,0.0,0.0,0.0
8365b3fffffffff,100.0,0.0,0.0,0.0,0.0
8365b5fffffffff,9.0,0.0,0.0,1.0,0.0
8365b6fffffffff,2.0,0.0,0.0,2.0,0.0
836828fffffffff,39.0,0.0,0.0,1.0,0.0
83682afffffffff,3.0,0.0,0.0,0.0,0.0
836843fffffffff,8.0,0.0,0.0,0.0,0.0
836844fffffffff,1.0,0.0,0.0,0.0,0.0
83684efffffffff,15.0,0.0,0.0,1.0,0.0
836856fffffffff,1.0,0.0,0.0,0.0,0.0
836858fffffffff,23.0,0.0,0.0,0.0,0.0
83685cfffffffff,1.0,0.0,0.0,0.0,0.0
83685dfffffffff,16.0,0.0,0.0,0.0,0.0
83685efffffffff,38.0,0.0,0.0,3.0,0.0
836862fffffffff,2.0,0.0,0.0,0.0,0.0
836866fffffffff,1.0,0.0,0.0,0.0,0.0
836871fffffffff,3.0,0.0,0.0,0.0,0.0
836875fffffffff,1.0,0.0,0.0,0.0,0.0
8368c2fffffffff,2.0,0.0,0.0,0.0,0.0
8368c3fffffffff,2.0,0.0,0.0,0.0,0.0
8368c8fffffffff,15.0,0.0,0.0,0.0,0.0
8368cafffffffff,4.0,0.0,0.0,0.0,0.0
8368cefffffffff,3.0,0.0,0.0,1.0,0.0
8368d0fffffffff,8.0,0.0,0.0,1.0,0.0
8368d2fffffffff,70.0,0.0,0.0,29.0,0.0
8368ddfffffffff,2.0,0.0,0.0,0.0,0.0
836934fffffffff,1.0,0.0,0.0,1.0,0.0
836941fffffffff,289.0,0.0,0.0,6.0,0.0
836943fffffffff,21.0,0.0,0.0,1.0,0.0
836945fffffffff,6.0,0.0,0.0,0.0,0.0
83694afffffffff,2.0,0.0,0.0,0.0,0.0
83694efffffffff,247.0,0.0,0.0,0.0,0.0
836958fffffffff,7.0,0.0,0.0,0.0,0.0
83695dfffffffff,6.0,0.0,0.0,0.0,0.0
836968fffffffff,2.0,0.0,0.0,0.0,0.0
83696afffffffff,13.0,0.0,0.0,0.0,0.0
83696cfffffffff,9.0,0.0,0.0,0.0,0.0
836a5afffffffff,36.0,0.0,0.0,0.0,0.0
836a6bfffffffff,2.0,0.0,0.0,0.0,0.0
836ac0fffffffff,3.0,0.0,0.0,0.0,0.0
836ac1fffffffff,8.0,0.0,0.0,0.0,0.0
836ac3fffffffff,432.0,0.0,81.0,0.0,0.0
836ac8fffffffff,3.0,0.0,3.0,0.0,0.0
836accfffffffff,1.0,0.0,1.0,0.0,0.0
836acefffffffff,73.0,0.0,13.0,0.0,0.0
836ad8fffffffff,6.0,0.0,0.0,0.0,0.0
836adcfffffffff,77.0,0.0,9.0,0.0,0.0
836addfffffffff,6.0,0.0,0.0,0.0,0.0
836ae8fffffffff,110.0,0.0,11.0,0.0,0.0
836aeafffffffff,53.0,0.0,3.0,0.0,0.0
836aeefffffffff,216.0,0.0,21.0,0.0,0.0
836b6efffffffff,2.0,0.0,0.0,0.0,0.0
837508fffffffff,4.0,0.0,0.0,0.0,0.0
837520fffffffff,9.0,0.0,0.0,0.0,0.0
837525fffffffff,5.0,0.0,0.0,0.0,0.0
837529fffffffff,32.0,0.0,1.0,0.0,0.0
837536fffffffff,2.0,0.0,0.0,0.0,0.0
837574fffffffff,58.0,0.0,4.0,0.0,0.0
837576fffffffff,18.0,0.0,4.0,0.0,0.0
837a40fffffffff,39.0,0.0,0.0,0.0,0.0
837a41fffffffff,16.0,0.0,0.0,0.0,0.0
837a45fffffffff,14.0,0.0,0.0,0.0,0.0
837a48fffffffff,13.0,0.0,0.0,0.0,0.0
837a49fffffffff,2.0,0.0,0.0,0.0,0.0
837a4bfffffffff,8.0,0.0,0.0,0.0,0.0
837a4cfffffffff,2.0,0.0,0.0,0.0,0.0
837a60fffffffff,39.0,0.0,0.0,0.0,0.0
837a61fffffffff,71.0,0.0,0.0,0.0,0.0
837a64fffffffff,10.0,0.0,0.0,0.0,0.0
837a65fffffffff,29.0,0.0,0.0,0.0,0.0
837a68fffffffff,209.0,0.0,2.0,0.0,0.0
837a6afffffffff,56.0,0.0,0.0,0.0,0.0
837a6bfffffffff,6.0,0.0,0.0,0.0,0.0
837a6cfffffffff,2.0,0.0,0.0,0.0,0.0
837a6dfffffffff,342.0,0.0,67.0,0.0,0.0
837a6efffffffff,110.0,0.0,0.0,0.0,0.0
837ac8fffffffff,2.0,0.0,0.0,0.0,0.0
837acbfffffffff,3.0,0.0,0.0,0.0,0.0
837ad9fffffffff,11.0,0.0,0.0,0.0,0.0
837ae8fffffffff,3.0,0.0,1.0,0.0,0.0
837b4bfffffffff,1.0,0.0,0.0,0.0,0.0
837b4cfffffffff,1.0,0.0,1.0,0.0,0.0
837b59fffffffff,2.0,0.0,0.0,0.0,0.0
837b5bfffffffff,2.0,0.0,0.0,0.0,0.0
838218fffffffff,3.0,0.0,0.0,0.0,0.0
83821bfffffffff,2.0,0.0,0.0,0.0,0.0
8382a0fffffffff,9.0,0.0,0.0,0.0,0.0
8382f0fffffffff,5.0,0.0,0.0,0.0,0.0
8382f2fffffffff,2.0,0.0,0.0,0.0,0.0
8382f4fffffffff,4.0,0.0,0.0,0.0,0.0
838315fffffffff,1.0,0.0,1.0,0.0,0.0
83831efffffffff,4.0,0.0,0.0,0.0,0.0
838330fffffffff,3.0,0.0,3.0,0.0,0.0
838332fffffffff,3.0,0.0,3.0,0.0,0.0
838333fffffffff,6.0,0.0,3.0,0.0,0.0
83838efffffffff,3.0,0.0,0.0,0.0,0.0
8383acfffffffff,2.0,0.0,0.0,0.0,0.0
838c10fffffffff,24.0,0.0,0.0,4.0,0.0
838c12fffffffff,13.0,0.0,0.0,2.0,0.0
838c13fffffffff,18.0,0.0,0.0,0.0,0.0
838c14fffffffff,6.0,0.0,0.0,0.0,0.0
838c16fffffffff,7.0,0.0,0.0,0.0,0.0
838cadfffffffff,22.0,0.0,0.0,3.0,0.0
838cd2fffffffff,2.0,0.0,0.0,0.0,0.0
838cd3fffffffff,2.0,0.0,0.0,0.0,0.0
838cd5fffffffff,12.0,0.0,0.0,3.0,0.0
838cf5fffffffff,10.0,0.0,0.0,0.0,0.0
838d80fffffffff,13.0,0.0,0.0,9.0,0.0
838d88fffffffff,3.0,0.0,0.0,1.0,0.0
838d8cfffffffff,21.0,0.0,0.0,3.0,0.0
838d8dfffffffff,6.0,0.0,0.0,2.0,0.0
838da2fffffffff,17.0,0.0,0.0,2.0,0.0
838da3fffffffff,4.0,0.0,0.0,0.0,0.0
838da6fffffffff,3.0,0.0,0.0,3.0,0.0
838dabfffffffff,26.0,0.0,0.0,1.0,0.0
838db5fffffffff,189.0,0.0,0.0,77.0,0.0
839404fffffffff,38.0,0.0,0.0,3.0,0.0
839421fffffffff,5.0,0.0,0.0,0.0,0.0
839423fffffffff,41.0,0.0,0.0,0.0,0.0
839428fffffffff,1.0,0.0,0.0,0.0,0.0
83942cfffffffff,66.0,0.0,0.0,0.0,0.0
83942dfffffffff,60.0,0.0,0.0,0.0,0.0
839431fffffffff,7.0,0.0,0.0,0.0,0.0
839451fffffffff,123.0,0.0,0.0,0.0,0.0
839453fffffffff,25.0,0.0,0.0,0.0,0.0
83945cfffffffff,17.0,0.0,0.0,0.0,0.0
83945efffffffff,3.0,0.0,0.0,0.0,0.0
8394edfffffffff,2.0,0.0,0.0,0.0,0.0
839500fffffffff,37.0,0.0,0.0,6.0,0.0
839518fffffffff,5.0,0.0,0.0,2.0,0.0
83951afffffffff,70.0,0.0,0.0,12.0,0.0
83951efffffffff,24.0,0.0,0.0,3.0,0.0
8395a4fffffffff,170.0,0.0,0.0,48.0,0.0
8395a5fffffffff,17.0,0.0,0.0,0.0,0.0
8395a9fffffffff,27.0,0.0,0.0,0.0,0.0
839600fffffffff,14.0,0.0,2.0,0.0,0.0
839601fffffffff,3.0,0.0,1.0,0.0,0.0
839602fffffffff,4.0,0.0,0.0,0.0,0.0
839604fffffffff,4.0,0.0,0.0,0.0,0.0
839609fffffffff,2.0,0.0,2.0,0.0,0.0
83960bfffffffff,19.0,0.0,0.0,0.0,0.0
839614fffffffff,2.0,0.0,0.0,0.0,0.0
839615fffffffff,7.0,0.0,0.0,0.0,0.0
83961cfffffffff,2.0,0.0,0.0,0.0,0.0
839620fffffffff,6.0,0.0,0.0,0.0,0.0
839621fffffffff,12.0,0.0,2.0,0.0,0.0
839622fffffffff,2.0,0.0,0.0,0.0,0.0
839623fffffffff,12.0,0.0,1.0,0.0,0.0
839626fffffffff,4.0,0.0,0.0,0.0,0.0
839628fffffffff,15.0,0.0,0.0,0.0,0.0
839629fffffffff,2.0,0.0,0.0,0.0,0.0
83962bfffffffff,9.0,0.0,1.0,0.0,0.0
83962cfffffffff,23.0,0.0,6.0,0.0,0.0
83962dfffffffff,10.0,0.0,2.0,0.0,0.0
83962efffffffff,17.0,0.0,3.0,0.0,0.0
839633fffffffff,6.0,0.0,3.0,0.0,0.0
839636fffffffff,5.0,0.0,0.0,0.0,0.0
839646fffffffff,2.0,0.0,0.0,0.0,0.0
839674fffffffff,2.0,0.0,0.0,0.0,0.0
839675fffffffff,16.0,0.0,0.0,0.0,0.0
839690fffffffff,127.0,0.0,45.0,0.0,0.0
839692fffffffff,114.0,0.0,25.0,0.0,0.0
839693fffffffff,174.0,0.0,21.0,0.0,0.0
83969afffffffff,6.0,0.0,4.0,0.0,0.0
83969efffffffff,2.0,0.0,2.0,0.0,0.0
8396a0fffffffff,4.0,0.0,2.0,0.0,0.0
8396a5fffffffff,2.0,0.0,0.0,0.0,0.0
8396a8fffffffff,1.0,0.0,1.0,0.0,0.0
8396acfffffffff,2.0,0.0,0.0,0.0,0.0
8396b1fffffffff,5.0,0.0,0.0,0.0,0.0
8396b4fffffffff,2.0,0.0,2.0,0.0,0.0
8396b6fffffffff,2.0,0.0,0.0,0.0,0.0
839701fffffffff,3.0,0.0,0.0,0.0,0.0
839702fffffffff,3.0,0.0,0.0,0.0,0.0
839705fffffffff,3.0,0.0,0.0,0.0,0.0
839706fffffffff,2.0,0.0,0.0,0.0,0.0
83970afffffffff,3.0,0.0,0.0,0.0,0.0
839710fffffffff,2.0,0.0,0.0,0.0,0.0
839711fffffffff,24.0,0.0,0.0,0.0,0.0
839715fffffffff,46.0,0.0,0.0,0.0,0.0
839719fffffffff,55.0,0.0,0.0,0.0,0.0
83971cfffffffff,5.0,0.0,0.0,0.0,0.0
839728fffffffff,13.0,0.0,0.0,0.0,0.0
839729fffffffff,5.0,0.0,0.0,0.0,0.0
83972cfffffffff,21.0,0.0,5.0,0.0,0.0
83972dfffffffff,19.0,0.0,2.0,0.0,0.0
83972efffffffff,25.0,0.0,7.0,0.0,0.0
839731fffffffff,1.0,0.0,0.0,0.0,0.0
839735fffffffff,3.0,0.0,0.0,0.0,0.0
839740fffffffff,4.0,0.0,0.0,0.0,0.0
839741fffffffff,41.0,0.0,4.0,0.0,0.0
839743fffffffff,117.0,0.0,6.0,0.0,0.0
839745fffffffff,4.0,0.0,0.0,0.0,0.0
839746fffffffff,4.0,0.0,0.0,0.0,0.0
83974afffffffff,39.0,0.0,6.0,0.0,0.0
83974bfffffffff,6.0,0.0,3.0,0.0,0.0
83974efffffffff,88.0,0.0,24.0,0.0,0.0
839750fffffffff,33.0,0.0,0.0,0.0,0.0
839751fffffffff,61.0,0.0,4.0,0.0,0.0
839753fffffffff,8.0,0.0,7.0,0.0,0.0
