cell_id,Pipilo erythrophthalmus,Pipilo erythrophthalmus erythrophthalmus/canaster,Pipilo erythrophthalmus alleni/rileyi
8427441ffffffff,4.0,0.0,0.0
8427445ffffffff,7.0,0.0,0.0
8427447ffffffff,19.0,0.0,0.0
8427449ffffffff,5.0,0.0,0.0
842744bffffffff,31.0,0.0,0.0
8427451ffffffff,18.0,0.0,0.0
8427453ffffffff,16.0,0.0,0.0
8427459ffffffff,2.0,0.0,0.0
842745bffffffff,18.0,0.0,0.0
8427461ffffffff,12.0,0.0,0.0
8427463ffffffff,220.0,0.0,0.0
8427467ffffffff,54.0,0.0,0.0
8427469ffffffff,11.0,0.0,0.0
842746bffffffff,9.0,0.0,0.0
842746dffffffff,31.0,0.0,0.0
8427481ffffffff,1747.0,0.0,0.0
8427483ffffffff,946.0,0.0,0.0
8427485ffffffff,794.0,0.0,0.0
8427487ffffffff,1066.0,0.0,0.0
8427489ffffffff,75.0,0.0,0.0
842748bffffffff,197.0,0.0,0.0
842748dffffffff,451.0,0.0,0.0
8427491ffffffff,548.0,0.0,0.0
8427493ffffffff,5.0,0.0,0.0
8427495ffffffff,14.0,0.0,0.0
8427497ffffffff,144.0,0.0,0.0
8427499ffffffff,3958.0,0.0,0.0
842749bffffffff,161.0,0.0,0.0
842749dffffffff,319.0,0.0,0.0
84274a3ffffffff,125.0,0.0,0.0
84274abffffffff,488.0,0.0,0.0
84274b1ffffffff,497.0,0.0,0.0
84274b3ffffffff,113.0,0.0,0.0
84274b5ffffffff,1272.0,0.0,0.0
84274b7ffffffff,275.0,0.0,0.0
84274b9ffffffff,919.0,0.0,0.0
84274bbffffffff,142.0,0.0,0.0
84274bdffffffff,146.0,0.0,0.0
84274c1ffffffff,187.0,0.0,0.0
84274c3ffffffff,66.0,0.0,0.0
84274c5ffffffff,38.0,0.0,0.0
84274c7ffffffff,57.0,0.0,0.0
84274c9ffffffff,14.0,0.0,0.0
84274cbffffffff,155.0,0.0,0.0
84274cdffffffff,20.0,0.0,0.0
84274d1ffffffff,217.0,0.0,0.0
84274d3ffffffff,831.0,0.0,0.0
84274d5ffffffff,183.0,0.0,0.0
84274d7ffffffff,594.0,0.0,0.0
84274d9ffffffff,228.0,0.0,0.0
84274dbffffffff,1142.0,0.0,0.0
84274ddffffffff,66.0,0.0,0.0
84274e1ffffffff,95.0,0.0,0.0
84274e3ffffffff,728.0,0.0,0.0
84274e9ffffffff,150.0,0.0,0.0
84274ebffffffff,74.0,0.0,0.0
84274edffffffff,42.0,0.0,0.0
8427501ffffffff,16.0,0.0,0.0
8427503ffffffff,13.0,0.0,0.0
8427505ffffffff,6.0,0.0,0.0
8427507ffffffff,17.0,0.0,0.0
8427509ffffffff,7.0,0.0,0.0
842750bffffffff,9.0,0.0,0.0
842750dffffffff,7.0,0.0,0.0
8427511ffffffff,6.0,0.0,0.0
8427513ffffffff,57.0,0.0,0.0
8427515ffffffff,4.0,0.0,0.0
8427517ffffffff,4.0,0.0,0.0
8427519ffffffff,11.0,0.0,0.0
842751bffffffff,29.0,0.0,0.0
842751dffffffff,11.0,0.0,0.0
8427521ffffffff,241.0,0.0,0.0
8427523ffffffff,132.0,0.0,0.0
8427525ffffffff,327.0,0.0,0.0
8427527ffffffff,256.0,0.0,0.0
8427529ffffffff,708.0,0.0,0.0
842752bffffffff,7.0,0.0,0.0
842752dffffffff,17.0,0.0,0.0
8427531ffffffff,105.0,0.0,0.0
8427533ffffffff,14.0,0.0,0.0
8427535ffffffff,214.0,0.0,0.0
8427537ffffffff,221.0,0.0,0.0
8427539ffffffff,56.0,0.0,0.0
842753bffffffff,50.0,0.0,0.0
842753dffffffff,34.0,0.0,0.0
8427541ffffffff,50.0,0.0,0.0
8427543ffffffff,2.0,0.0,0.0
8427545ffffffff,5.0,0.0,0.0
8427547ffffffff,173.0,0.0,0.0
8427549ffffffff,4.0,0.0,0.0
8427551ffffffff,68.0,0.0,0.0
8427553ffffffff,106.0,0.0,0.0
8427555ffffffff,5.0,0.0,0.0
8427557ffffffff,6.0,0.0,0.0
8427559ffffffff,2.0,0.0,0.0
842755bffffffff,38.0,0.0,0.0
842755dffffffff,2.0,0.0,0.0
8427561ffffffff,6.0,0.0,0.0
8427563ffffffff,107.0,0.0,0.0
8427565ffffffff,21.0,0.0,0.0
8427567ffffffff,25.0,0.0,0.0
8427569ffffffff,55.0,0.0,0.0
842756bffffffff,352.0,0.0,0.0
8427581ffffffff,1627.0,0.0,0.0
8427583ffffffff,279.0,0.0,0.0
8427585ffffffff,1198.0,0.0,0.0
8427587ffffffff,566.0,0.0,0.0
8427589ffffffff,77.0,0.0,0.0
842758bffffffff,128.0,0.0,0.0
842758dffffffff,895.0,0.0,0.0
8427591ffffffff,1492.0,0.0,0.0
8427593ffffffff,4904.0,0.0,0.0
8427595ffffffff,181.0,0.0,0.0
8427597ffffffff,223.0,0.0,0.0
8427599ffffffff,360.0,0.0,0.0
842759bffffffff,1736.0,0.0,0.0
842759dffffffff,556.0,0.0,0.0
84275a1ffffffff,597.0,0.0,0.0
84275a3ffffffff,87.0,0.0,0.0
84275a5ffffffff,5.0,0.0,0.0
84275a7ffffffff,7.0,0.0,0.0
84275a9ffffffff,128.0,0.0,0.0
84275abffffffff,132.0,0.0,0.0
84275adffffffff,185.0,0.0,0.0
84275b1ffffffff,6.0,0.0,0.0
84275b3ffffffff,223.0,0.0,0.0
84275b5ffffffff,1076.0,0.0,0.0
84275b7ffffffff,59.0,0.0,0.0
84275b9ffffffff,254.0,0.0,0.0
84275bbffffffff,229.0,0.0,0.0
84275bdffffffff,80.0,0.0,0.0
84275c1ffffffff,78.0,0.0,0.0
84275c3ffffffff,238.0,0.0,0.0
84275c5ffffffff,531.0,0.0,0.0
84275c7ffffffff,243.0,0.0,0.0
84275c9ffffffff,59.0,0.0,0.0
84275cbffffffff,50.0,0.0,0.0
84275cdffffffff,294.0,0.0,0.0
84275d1ffffffff,1168.0,0.0,0.0
84275d3ffffffff,705.0,0.0,0.0
84275d5ffffffff,121.0,0.0,0.0
84275d7ffffffff,1048.0,0.0,0.0
84275d9ffffffff,312.0,0.0,0.0
84275ddffffffff,459.0,0.0,0.0
84275e1ffffffff,103.0,0.0,0.0
84275e3ffffffff,26.0,0.0,0.0
84275e5ffffffff,86.0,0.0,0.0
84275e7ffffffff,145.0,0.0,0.0
84275e9ffffffff,680.0,0.0,0.0
84275ebffffffff,211.0,0.0,0.0
84275edffffffff,231.0,0.0,0.0
8427631ffffffff,48.0,0.0,0.0
8427637ffffffff,4.0,0.0,0.0
8427685ffffffff,1.0,0.0,0.0
8427687ffffffff,16.0,0.0,0.0
8427691ffffffff,193.0,0.0,0.0
8427693ffffffff,228.0,0.0,0.0
8427699ffffffff,111.0,0.0,0.0
842769bffffffff,3.0,0.0,0.0
84276a1ffffffff,246.0,0.0,0.0
84276a3ffffffff,430.0,0.0,0.0
84276a5ffffffff,164.0,0.0,0.0
84276a7ffffffff,562.0,0.0,0.0
84276a9ffffffff,27.0,0.0,0.0
84276abffffffff,83.0,0.0,0.0
84276adffffffff,32.0,0.0,0.0
84276b1ffffffff,17.0,0.0,0.0
84276b3ffffffff,41.0,0.0,0.0
84276b5ffffffff,159.0,0.0,0.0
84276b7ffffffff,37.0,0.0,0.0
84276b9ffffffff,6.0,0.0,0.0
84276bbffffffff,27.0,0.0,0.0
84276bdffffffff,963.0,0.0,0.0
84276d1ffffffff,146.0,0.0,0.0
84276d3ffffffff,114.0,0.0,0.0
84276d5ffffffff,7.0,0.0,0.0
84276d7ffffffff,8.0,0.0,0.0
84276e5ffffffff,4.0,0.0,0.0
84276e7ffffffff,22.0,0.0,0.0
8427705ffffffff,2.0,0.0,0.0
8427725ffffffff,4.0,0.0,0.0
8427733ffffffff,2.0,0.0,0.0
842773bffffffff,1.0,0.0,0.0
8427a03ffffffff,6.0,0.0,0.0
8427a53ffffffff,2.0,0.0,0.0
8427a57ffffffff,2.0,0.0,0.0
8427a8bffffffff,5.0,0.0,0.0
8427ad9ffffffff,75.0,0.0,0.0
842a065ffffffff,360.0,14.0,0.0
842a069ffffffff,264.0,0.0,0.0
842a06dffffffff,498.0,0.0,0.0
842a101ffffffff,6476.0,48.0,0.0
842a103ffffffff,4570.0,0.0,0.0
842a105ffffffff,971.0,1.0,0.0
842a107ffffffff,6442.0,4.0,0.0
842a109ffffffff,2095.0,0.0,0.0
842a10bffffffff,2805.0,0.0,0.0
842a10dffffffff,2222.0,3.0,0.0
842a121ffffffff,951.0,0.0,0.0
842a123ffffffff,2037.0,0.0,0.0
842a125ffffffff,541.0,0.0,0.0
842a127ffffffff,265.0,0.0,0.0
842a129ffffffff,1877.0,0.0,0.0
842a12bffffffff,3022.0,0.0,0.0
842a12dffffffff,732.0,0.0,0.0
842a131ffffffff,1620.0,0.0,0.0
842a133ffffffff,3896.0,0.0,0.0
842a135ffffffff,2117.0,0.0,0.0
842a137ffffffff,485.0,0.0,0.0
842a139ffffffff,539.0,0.0,0.0
842a13bffffffff,1258.0,0.0,0.0
842a13dffffffff,4008.0,0.0,0.0
842a141ffffffff,4611.0,0.0,0.0
842a143ffffffff,2641.0,0.0,0.0
842a145ffffffff,1943.0,5.0,0.0
842a147ffffffff,1418.0,0.0,0.0
842a149ffffffff,946.0,0.0,0.0
842a14bffffffff,1553.0,0.0,0.0
842a14dffffffff,1452.0,0.0,0.0
842a151ffffffff,633.0,0.0,0.0
842a155ffffffff,1456.0,0.0,0.0
842a157ffffffff,434.0,0.0,0.0
842a159ffffffff,1720.0,13.0,0.0
842a15dffffffff,1993.0,0.0,0.0
842a161ffffffff,193.0,0.0,0.0
842a163ffffffff,1936.0,0.0,0.0
842a165ffffffff,76.0,0.0,0.0
842a167ffffffff,368.0,0.0,0.0
842a169ffffffff,446.0,0.0,0.0
842a16bffffffff,1498.0,0.0,0.0
842a16dffffffff,123.0,0.0,0.0
842a1a5ffffffff,1730.0,69.0,0.0
842a301ffffffff,8004.0,0.0,0.0
842a303ffffffff,1688.0,30.0,0.0
842a305ffffffff,310.0,0.0,0.0
842a307ffffffff,2299.0,0.0,0.0
842a309ffffffff,86.0,0.0,0.0
842a30dffffffff,844.0,0.0,0.0
842a311ffffffff,5509.0,0.0,0.0
842a313ffffffff,1997.0,0.0,0.0
842a315ffffffff,2464.0,97.0,0.0
842a317ffffffff,2956.0,0.0,0.0
842a31dffffffff,2112.0,0.0,0.0
842a321ffffffff,405.0,0.0,0.0
842a323ffffffff,1194.0,0.0,0.0
842a325ffffffff,69.0,0.0,0.0
842a327ffffffff,786.0,0.0,0.0
842a329ffffffff,565.0,0.0,0.0
842a32bffffffff,1333.0,0.0,0.0
842a32dffffffff,226.0,0.0,0.0
842a331ffffffff,1072.0,24.0,0.0
842a333ffffffff,4494.0,160.0,0.0
842a335ffffffff,1337.0,2.0,0.0
842a337ffffffff,1955.0,14.0,0.0
842a339ffffffff,2180.0,15.0,0.0
842a33bffffffff,4055.0,16.0,0.0
842a33dffffffff,1003.0,0.0,0.0
842a341ffffffff,572.0,0.0,0.0
842a345ffffffff,346.0,0.0,0.0
842a347ffffffff,2176.0,0.0,0.0
842a349ffffffff,235.0,0.0,0.0
842a34dffffffff,371.0,0.0,0.0
842a361ffffffff,118.0,0.0,0.0
842a363ffffffff,552.0,0.0,0.0
842a365ffffffff,185.0,0.0,0.0
842a367ffffffff,299.0,0.0,0.0
842a369ffffffff,680.0,0.0,0.0
842a36bffffffff,188.0,0.0,0.0
842a36dffffffff,5.0,0.0,0.0
842a801ffffffff,651.0,19.0,0.0
842a803ffffffff,171.0,11.0,0.0
842a805ffffffff,11.0,0.0,0.0
842a807ffffffff,7.0,0.0,0.0
842a809ffffffff,156.0,0.0,0.0
842a80bffffffff,1318.0,36.0,0.0
842a80dffffffff,367.0,1.0,0.0
842a811ffffffff,378.0,10.0,0.0
842a813ffffffff,1092.0,3.0,0.0
842a815ffffffff,107.0,0.0,0.0
842a817ffffffff,1273.0,3.0,0.0
842a819ffffffff,146.0,8.0,0.0
842a81bffffffff,231.0,0.0,0.0
842a81dffffffff,1381.0,67.0,0.0
842a821ffffffff,692.0,3.0,0.0
842a823ffffffff,116.0,0.0,0.0
842a825ffffffff,907.0,0.0,0.0
842a827ffffffff,704.0,0.0,0.0
842a829ffffffff,220.0,0.0,0.0
842a82bffffffff,209.0,5.0,0.0
842a82dffffffff,325.0,0.0,0.0
842a831ffffffff,30.0,4.0,0.0
842a833ffffffff,102.0,4.0,0.0
842a835ffffffff,25.0,0.0,0.0
842a837ffffffff,20.0,0.0,0.0
842a839ffffffff,121.0,2.0,0.0
842a83bffffffff,8.0,0.0,0.0
842a83dffffffff,4.0,1.0,0.0
842a841ffffffff,2403.0,0.0,0.0
842a843ffffffff,1160.0,0.0,0.0
842a845ffffffff,1751.0,0.0,0.0
842a847ffffffff,2937.0,0.0,0.0
842a849ffffffff,3215.0,0.0,0.0
842a84bffffffff,4032.0,0.0,0.0
842a84dffffffff,2212.0,0.0,0.0
842a851ffffffff,2004.0,112.0,0.0
842a853ffffffff,123.0,5.0,0.0
842a855ffffffff,921.0,20.0,0.0
842a857ffffffff,2153.0,108.0,0.0
842a859ffffffff,269.0,12.0,0.0
842a85bffffffff,904.0,44.0,0.0
842a85dffffffff,795.0,0.0,0.0
842a861ffffffff,481.0,0.0,0.0
842a863ffffffff,298.0,3.0,0.0
842a865ffffffff,492.0,0.0,0.0
842a867ffffffff,345.0,0.0,0.0
842a869ffffffff,128.0,2.0,0.0
842a86bffffffff,961.0,2.0,0.0
842a86dffffffff,1150.0,0.0,0.0
842a881ffffffff,105.0,0.0,0.0
842a883ffffffff,161.0,0.0,0.0
842a885ffffffff,207.0,0.0,0.0
842a887ffffffff,108.0,0.0,0.0
842a889ffffffff,167.0,0.0,0.0
842a88bffffffff,137.0,0.0,0.0
842a88dffffffff,605.0,0.0,0.0
842a891ffffffff,37.0,0.0,0.0
842a893ffffffff,152.0,1.0,0.0
842a895ffffffff,222.0,2.0,0.0
842a897ffffffff,7225.0,173.0,0.0
842a899ffffffff,143.0,0.0,0.0
842a89bffffffff,64.0,0.0,0.0
842a89dffffffff,1008.0,0.0,0.0
842a8a1ffffffff,779.0,0.0,0.0
842a8a3ffffffff,111.0,2.0,0.0
842a8a5ffffffff,239.0,0.0,0.0
842a8a7ffffffff,247.0,0.0,0.0
842a8a9ffffffff,2028.0,0.0,0.0
842a8abffffffff,189.0,0.0,0.0
842a8adffffffff,4036.0,0.0,0.0
842a8b1ffffffff,5622.0,105.0,0.0
842a8b3ffffffff,249.0,2.0,0.0
842a8b5ffffffff,5175.0,262.0,0.0
842a8b7ffffffff,271.0,9.0,0.0
842a8b9ffffffff,50.0,0.0,0.0
842a8bbffffffff,7189.0,239.0,0.0
842a8bdffffffff,206.0,2.0,0.0
842a8c1ffffffff,2640.0,0.0,0.0
842a8c3ffffffff,193.0,0.0,0.0
842a8c5ffffffff,2280.0,0.0,0.0
842a8c7ffffffff,429.0,0.0,0.0
842a8c9ffffffff,359.0,0.0,0.0
842a8cbffffffff,367.0,0.0,0.0
842a8cdffffffff,1305.0,0.0,0.0
842a8d1ffffffff,89.0,0.0,0.0
842a8d3ffffffff,82.0,0.0,0.0
842a8d5ffffffff,351.0,0.0,0.0
842a8d7ffffffff,36.0,0.0,0.0
842a8d9ffffffff,1131.0,0.0,0.0
842a8dbffffffff,688.0,0.0,0.0
842a8ddffffffff,380.0,0.0,0.0
842a8e1ffffffff,227.0,0.0,0.0
842a8e3ffffffff,3322.0,0.0,0.0
842a8e5ffffffff,191.0,11.0,0.0
842a8e7ffffffff,456.0,18.0,0.0
842a8e9ffffffff,537.0,0.0,0.0
842a8ebffffffff,632.0,0.0,0.0
842a8edffffffff,829.0,37.0,0.0
842a901ffffffff,121.0,0.0,0.0
842a903ffffffff,2650.0,0.0,0.0
842a905ffffffff,156.0,0.0,0.0
842a907ffffffff,934.0,0.0,0.0
842a909ffffffff,137.0,0.0,0.0
842a90bffffffff,623.0,0.0,0.0
842a90dffffffff,14.0,0.0,0.0
842a911ffffffff,262.0,0.0,0.0
842a913ffffffff,44.0,0.0,0.0
842a915ffffffff,159.0,0.0,0.0
842a917ffffffff,229.0,0.0,0.0
842a919ffffffff,1327.0,0.0,0.0
842a91bffffffff,1032.0,0.0,0.0
842a91dffffffff,891.0,0.0,0.0
842a921ffffffff,93.0,0.0,0.0
842a923ffffffff,454.0,0.0,0.0
842a925ffffffff,578.0,0.0,0.0
842a927ffffffff,218.0,0.0,0.0
842a929ffffffff,18.0,0.0,0.0
842a92bffffffff,157.0,0.0,0.0
842a92dffffffff,64.0,0.0,0.0
842a931ffffffff,2112.0,0.0,0.0
842a933ffffffff,789.0,0.0,0.0
842a935ffffffff,1257.0,0.0,0.0
842a937ffffffff,544.0,0.0,0.0
842a939ffffffff,1446.0,0.0,0.0
842a93bffffffff,1025.0,0.0,0.0
842a93dffffffff,740.0,0.0,0.0
842a941ffffffff,173.0,0.0,0.0
842a943ffffffff,315.0,0.0,0.0
842a945ffffffff,43.0,0.0,0.0
842a947ffffffff,65.0,0.0,0.0
842a949ffffffff,397.0,0.0,0.0
842a94bffffffff,38.0,0.0,0.0
842a94dffffffff,3851.0,0.0,0.0
842a951ffffffff,344.0,0.0,0.0
842a953ffffffff,1708.0,0.0,0.0
842a955ffffffff,640.0,0.0,0.0
842a957ffffffff,3834.0,0.0,0.0
842a959ffffffff,911.0,0.0,0.0
842a95bffffffff,346.0,0.0,0.0
842a95dffffffff,384.0,0.0,0.0
842a963ffffffff,2.0,0.0,0.0
842a965ffffffff,117.0,0.0,0.0
842a967ffffffff,8.0,0.0,0.0
842a969ffffffff,10.0,0.0,0.0
842a96bffffffff,11.0,0.0,0.0
842a96dffffffff,77.0,0.0,0.0
842a981ffffffff,15.0,0.0,0.0
842a983ffffffff,140.0,0.0,0.0
842a985ffffffff,21.0,0.0,0.0
842a987ffffffff,21.0,0.0,0.0
842a989ffffffff,4.0,0.0,0.0
842a98bffffffff,2.0,0.0,0.0
842a98dffffffff,45.0,0.0,0.0
842a991ffffffff,308.0,0.0,0.0
842a993ffffffff,1300.0,35.0,0.0
842a995ffffffff,107.0,0.0,0.0
842a997ffffffff,1521.0,0.0,0.0
842a999ffffffff,165.0,0.0,0.0
842a99bffffffff,356.0,2.0,0.0
842a99dffffffff,110.0,0.0,0.0
842a9a1ffffffff,217.0,0.0,0.0
842a9a3ffffffff,28.0,0.0,0.0
842a9a5ffffffff,1002.0,0.0,0.0
842a9a7ffffffff,84.0,0.0,0.0
842a9a9ffffffff,358.0,0.0,0.0
842a9abffffffff,17.0,0.0,0.0
842a9adffffffff,631.0,0.0,0.0
842a9b1ffffffff,161.0,0.0,0.0
842a9b3ffffffff,300.0,0.0,0.0
842a9b5ffffffff,122.0,0.0,0.0
842a9b7ffffffff,435.0,0.0,0.0
842a9b9ffffffff,239.0,0.0,0.0
842a9bbffffffff,1179.0,0.0,0.0
842a9bdffffffff,8.0,0.0,0.0
842a9c1ffffffff,518.0,25.0,0.0
842a9c3ffffffff,42.0,0.0,0.0
842a9c5ffffffff,127.0,0.0,0.0
842a9c7ffffffff,177.0,0.0,0.0
842a9c9ffffffff,35.0,0.0,0.0
842a9cbffffffff,261.0,0.0,0.0
842a9cdffffffff,134.0,0.0,0.0
842a9d1ffffffff,114.0,2.0,0.0
842a9d3ffffffff,131.0,6.0,0.0
842a9d5ffffffff,5.0,0.0,0.0
842a9d7ffffffff,4.0,0.0,0.0
842a9d9ffffffff,843.0,57.0,0.0
842a9dbffffffff,80.0,4.0,0.0
842a9ddffffffff,57.0,0.0,0.0
842a9e1ffffffff,16.0,0.0,0.0
842a9e3ffffffff,123.0,0.0,0.0
842a9e5ffffffff,104.0,0.0,0.0
842a9e7ffffffff,17.0,0.0,0.0
842a9e9ffffffff,723.0,0.0,0.0
842a9ebffffffff,47.0,0.0,0.0
842a9edffffffff,395.0,0.0,0.0
842aa01ffffffff,315.0,0.0,0.0
842aa03ffffffff,352.0,0.0,0.0
842aa05ffffffff,291.0,0.0,0.0
842aa07ffffffff,185.0,0.0,0.0
842aa09ffffffff,331.0,0.0,0.0
842aa0bffffffff,749.0,0.0,0.0
842aa0dffffffff,43.0,0.0,0.0
842aa11ffffffff,110.0,0.0,0.0
842aa13ffffffff,2283.0,0.0,0.0
842aa15ffffffff,370.0,0.0,0.0
842aa17ffffffff,1266.0,0.0,0.0
842aa19ffffffff,166.0,0.0,0.0
842aa1bffffffff,753.0,0.0,0.0
842aa1dffffffff,1419.0,0.0,0.0
842aa21ffffffff,185.0,0.0,0.0
842aa23ffffffff,152.0,0.0,0.0
842aa25ffffffff,361.0,0.0,0.0
842aa27ffffffff,578.0,0.0,0.0
842aa29ffffffff,149.0,0.0,0.0
842aa2bffffffff,91.0,0.0,0.0
842aa2dffffffff,275.0,0.0,0.0
842aa31ffffffff,3509.0,0.0,0.0
842aa33ffffffff,759.0,0.0,0.0
842aa35ffffffff,1052.0,0.0,0.0
842aa37ffffffff,505.0,0.0,0.0
842aa39ffffffff,4360.0,0.0,0.0
842aa3bffffffff,1538.0,0.0,0.0
842aa3dffffffff,183.0,0.0,0.0
842aa41ffffffff,1154.0,6.0,0.0
842aa43ffffffff,1848.0,27.0,0.0
842aa45ffffffff,478.0,0.0,0.0
842aa47ffffffff,154.0,0.0,0.0
842aa49ffffffff,303.0,3.0,0.0
842aa4bffffffff,5642.0,333.0,0.0
842aa4dffffffff,215.0,0.0,0.0
842aa51ffffffff,184.0,0.0,0.0
842aa53ffffffff,428.0,0.0,0.0
842aa55ffffffff,25.0,0.0,0.0
842aa57ffffffff,414.0,0.0,0.0
842aa59ffffffff,853.0,6.0,0.0
842aa5bffffffff,254.0,0.0,0.0
842aa5dffffffff,175.0,11.0,0.0
842aa61ffffffff,189.0,0.0,0.0
842aa63ffffffff,91.0,0.0,0.0
842aa65ffffffff,76.0,0.0,0.0
842aa67ffffffff,78.0,0.0,0.0
842aa69ffffffff,233.0,0.0,0.0
842aa6bffffffff,212.0,0.0,0.0
842aa6dffffffff,351.0,0.0,0.0
842aa81ffffffff,3965.0,47.0,0.0
842aa83ffffffff,865.0,15.0,0.0
842aa85ffffffff,12727.0,174.0,0.0
842aa87ffffffff,5220.0,40.0,0.0
842aa89ffffffff,2623.0,97.0,0.0
842aa8bffffffff,2893.0,87.0,0.0
842aa8dffffffff,8758.0,406.0,0.0
842aa91ffffffff,585.0,60.0,0.0
842aa93ffffffff,94.0,0.0,0.0
842aa95ffffffff,630.0,31.0,0.0
842aa97ffffffff,70.0,0.0,0.0
842aa99ffffffff,1267.0,68.0,0.0
842aa9bffffffff,2433.0,32.0,0.0
842aa9dffffffff,872.0,31.0,0.0
842aaa1ffffffff,2342.0,0.0,0.0
842aaa3ffffffff,441.0,0.0,0.0
842aaa5ffffffff,1069.0,4.0,0.0
842aaa7ffffffff,1747.0,0.0,0.0
842aaa9ffffffff,4171.0,60.0,0.0
842aaabffffffff,5930.0,0.0,0.0
842aaadffffffff,1372.0,50.0,0.0
842aab1ffffffff,286.0,0.0,0.0
842aab3ffffffff,272.0,0.0,0.0
842aab5ffffffff,122.0,0.0,0.0
842aab7ffffffff,656.0,0.0,0.0
842aab9ffffffff,557.0,7.0,0.0
842aabbffffffff,177.0,0.0,0.0
842aabdffffffff,1130.0,4.0,0.0
842aac1ffffffff,7685.0,3.0,0.0
842aac3ffffffff,2255.0,37.0,0.0
842aac5ffffffff,1020.0,0.0,0.0
842aac7ffffffff,2037.0,32.0,0.0
842aac9ffffffff,4348.0,0.0,0.0
842aacbffffffff,6312.0,0.0,0.0
842aacdffffffff,1671.0,0.0,0.0
842aad1ffffffff,10825.0,43.0,0.0
842aad3ffffffff,2083.0,0.0,0.0
842aad5ffffffff,4723.0,2.0,0.0
842aad7ffffffff,1045.0,0.0,0.0
842aad9ffffffff,2543.0,7.0,0.0
842aadbffffffff,1022.0,7.0,0.0
842aaddffffffff,1195.0,0.0,0.0
842aae1ffffffff,1034.0,0.0,0.0
842aae3ffffffff,2184.0,18.0,0.0
842aae5ffffffff,577.0,0.0,0.0
842aae7ffffffff,1646.0,45.0,0.0
842aae9ffffffff,841.0,0.0,0.0
842aaebffffffff,1026.0,78.0,0.0
842aaedffffffff,1613.0,0.0,0.0
842ab03ffffffff,1208.0,0.0,0.0
842ab05ffffffff,2396.0,0.0,0.0
842ab09ffffffff,426.0,0.0,0.0
842ab0dffffffff,480.0,0.0,0.0
842ab11ffffffff,667.0,0.0,0.0
842ab13ffffffff,1290.0,0.0,0.0
842ab15ffffffff,1441.0,0.0,0.0
842ab17ffffffff,453.0,0.0,0.0
842ab19ffffffff,855.0,0.0,0.0
842ab1bffffffff,309.0,0.0,0.0
842ab1dffffffff,170.0,0.0,0.0
842ab21ffffffff,479.0,0.0,0.0
842ab23ffffffff,432.0,0.0,0.0
842ab25ffffffff,2244.0,0.0,0.0
842ab27ffffffff,1746.0,0.0,0.0
842ab29ffffffff,30.0,0.0,0.0
842ab2bffffffff,4741.0,4.0,0.0
842ab2dffffffff,343.0,0.0,0.0
842ab31ffffffff,883.0,0.0,0.0
842ab33ffffffff,574.0,0.0,0.0
842ab35ffffffff,802.0,0.0,0.0
842ab37ffffffff,187.0,0.0,0.0
842ab39ffffffff,2890.0,0.0,0.0
842ab3bffffffff,3898.0,0.0,0.0
842ab3dffffffff,92.0,0.0,0.0
842ab41ffffffff,37.0,0.0,0.0
842ab43ffffffff,304.0,0.0,0.0
842ab45ffffffff,27.0,0.0,0.0
842ab47ffffffff,390.0,0.0,0.0
842ab49ffffffff,226.0,0.0,0.0
842ab4bffffffff,337.0,4.0,0.0
842ab4dffffffff,12.0,0.0,0.0
842ab51ffffffff,137.0,0.0,0.0
842ab53ffffffff,104.0,0.0,0.0
842ab55ffffffff,2077.0,0.0,0.0
842ab57ffffffff,1707.0,0.0,0.0
842ab59ffffffff,10.0,0.0,0.0
842ab5bffffffff,315.0,0.0,0.0
842ab5dffffffff,303.0,0.0,0.0
842ab61ffffffff,394.0,0.0,0.0
842ab63ffffffff,13.0,0.0,0.0
842ab65ffffffff,127.0,0.0,0.0
842ab67ffffffff,604.0,0.0,0.0
842ab69ffffffff,677.0,0.0,0.0
842ab6bffffffff,213.0,0.0,0.0
842ab6dffffffff,38.0,0.0,0.0
842ac65ffffffff,1.0,0.0,0.0
842ac6dffffffff,485.0,33.0,0.0
842ad01ffffffff,61.0,2.0,0.0
842ad03ffffffff,442.0,0.0,0.0
842ad05ffffffff,60.0,0.0,0.0
842ad07ffffffff,58.0,0.0,0.0
842ad09ffffffff,10.0,1.0,0.0
842ad0bffffffff,144.0,0.0,0.0
842ad0dffffffff,13.0,0.0,0.0
842ad15ffffffff,89.0,0.0,0.0
842ad21ffffffff,47.0,3.0,0.0
842ad23ffffffff,3.0,0.0,0.0
842ad25ffffffff,101.0,0.0,0.0
842ad27ffffffff,58.0,0.0,0.0
842ad29ffffffff,61.0,0.0,0.0
842ad2bffffffff,42.0,0.0,0.0
842ad2dffffffff,527.0,0.0,0.0
842ad31ffffffff,225.0,0.0,8.0
842ad35ffffffff,266.0,0.0,0.0
842ad37ffffffff,1166.0,0.0,2.0
842ad39ffffffff,244.0,0.0,0.0
842ad3dffffffff,9.0,0.0,0.0
842ad41ffffffff,33.0,0.0,0.0
842ad43ffffffff,10.0,0.0,0.0
842ad45ffffffff,54.0,0.0,0.0
842ad47ffffffff,52.0,2.0,0.0
842ad49ffffffff,394.0,1.0,0.0
842ad4bffffffff,136.0,0.0,0.0
842ad4dffffffff,157.0,2.0,0.0
842ad51ffffffff,588.0,0.0,0.0
842ad55ffffffff,107.0,1.0,0.0
842ad57ffffffff,2.0,0.0,0.0
