cell_id,Parus cinereus,Parus cinereus [cinereus Group],Parus cinereus [minor Group],Parus cinereus commixtus,Parus cinereus amamiensis,Parus cinereus okinawae,Parus cinereus nigriloris
834044fffffffff,43.0,0.0,1.0,0.0,0.0,0.0,0.0
834045fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83404cfffffffff,257.0,0.0,0.0,0.0,0.0,0.0,0.0
83404dfffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
83404efffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
834052fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834058fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
834059fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83405bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83405cfffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
834061fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
834065fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
834066fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834069fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83406afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83406bfffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
83406cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834071fffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0
834075fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834082fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834088fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
834089fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
83408afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83408bfffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
83408dfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83408efffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
834090fffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
834091fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834093fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
834095fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834096fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83409dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8340a0fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8340a4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8340a6fffffffff,29.0,0.0,2.0,0.0,0.0,0.0,0.0
8340a8fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8340acfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8340aefffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8340b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8340b5fffffffff,110.0,0.0,1.0,0.0,0.0,0.0,0.0
8340b6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c1fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c2fffffffff,45.0,0.0,1.0,0.0,0.0,0.0,0.0
8340c4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c5fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8340c6fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8340cafffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8340cefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8340d0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8340d1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8340d3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8340dcfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8340e0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8340e1fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
8340e2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8340e3fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0
8340e5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8340e6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8340ecfffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8340eefffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8340f1fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8340f3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834103fffffffff,414.0,0.0,0.0,73.0,0.0,0.0,0.0
834108fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834109fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
83410afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83410efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834110fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
834111fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834112fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
834118fffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0
834119fffffffff,42.0,0.0,0.0,6.0,0.0,0.0,0.0
83411afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83411bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83411cfffffffff,2944.0,0.0,0.0,1036.0,0.0,0.0,0.0
83411dfffffffff,169.0,0.0,0.0,0.0,0.0,0.0,0.0
834141fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
834142fffffffff,11.0,0.0,0.0,1.0,0.0,0.0,0.0
834143fffffffff,59.0,0.0,0.0,2.0,0.0,0.0,0.0
83414cfffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
83414dfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
834150fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
834152fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834153fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
834154fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
834158fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
834159fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
83415afffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
83415bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83415cfffffffff,67.0,0.0,0.0,3.0,0.0,0.0,0.0
83415dfffffffff,6.0,0.0,0.0,3.0,0.0,0.0,0.0
83415efffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0
834160fffffffff,5.0,4.0,0.0,0.0,0.0,0.0,0.0
83416efffffffff,8.0,1.0,0.0,0.0,0.0,0.0,0.0
834170fffffffff,10.0,10.0,0.0,0.0,0.0,0.0,0.0
834171fffffffff,30.0,30.0,0.0,0.0,0.0,0.0,0.0
834172fffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
834173fffffffff,17.0,17.0,0.0,0.0,0.0,0.0,0.0
834174fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
834175fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
834180fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834182fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834183fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
834184fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
834185fffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0
834186fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
834189fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
83418afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83418bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83418cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83418efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834190fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
834191fffffffff,165.0,0.0,1.0,0.0,0.0,0.0,0.0
834192fffffffff,198.0,0.0,1.0,0.0,0.0,0.0,0.0
834193fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
834194fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
834195fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
834196fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
834199fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83419afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83419bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83419cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83419dfffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0
83419efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8341a0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8341a3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8341a5fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8341a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8341abfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8341adfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8341b0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8341b1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8341b2fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8341b3fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8341b5fffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0
8341b6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834249fffffffff,62.0,62.0,0.0,0.0,0.0,0.0,0.0
834268fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
834269fffffffff,334.0,334.0,0.0,0.0,0.0,0.0,0.0
8342c2fffffffff,197.0,197.0,0.0,0.0,0.0,0.0,0.0
8342c8fffffffff,29.0,29.0,0.0,0.0,0.0,0.0,0.0
8342cafffffffff,73.0,73.0,0.0,0.0,0.0,0.0,0.0
8342cbfffffffff,19.0,19.0,0.0,0.0,0.0,0.0,0.0
8342cdfffffffff,99.0,99.0,0.0,0.0,0.0,0.0,0.0
8342d1fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8342d9fffffffff,64.0,64.0,0.0,0.0,0.0,0.0,0.0
8342dbfffffffff,277.0,277.0,0.0,0.0,0.0,0.0,0.0
8342dcfffffffff,206.0,206.0,0.0,0.0,0.0,0.0,0.0
8342e9fffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
8342ebfffffffff,74.0,74.0,0.0,0.0,0.0,0.0,0.0
834a24fffffffff,111.0,0.0,0.0,0.0,0.0,111.0,0.0
834a26fffffffff,119.0,0.0,2.0,0.0,0.0,117.0,0.0
834b0bfffffffff,5.0,0.0,0.0,0.0,5.0,0.0,0.0
834b26fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834b30fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
834b32fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
834b34fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
834b35fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
834b36fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
834b56fffffffff,98.0,0.0,25.0,0.0,73.0,0.0,0.0
834b60fffffffff,11.0,0.0,11.0,0.0,0.0,0.0,0.0
834b61fffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
834b62fffffffff,10.0,0.0,10.0,0.0,0.0,0.0,0.0
834b64fffffffff,28.0,0.0,28.0,0.0,0.0,0.0,0.0
834b65fffffffff,63.0,0.0,63.0,0.0,0.0,0.0,0.0
834b66fffffffff,29.0,0.0,29.0,0.0,0.0,0.0,0.0
834b6dfffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
834b71fffffffff,7.0,0.0,7.0,0.0,0.0,0.0,0.0
834b73fffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
834b75fffffffff,186.0,0.0,186.0,0.0,0.0,0.0,0.0
834ba8fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,37.0
836002fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
836004fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
836006fffffffff,111.0,111.0,0.0,0.0,0.0,0.0,0.0
836010fffffffff,81.0,81.0,0.0,0.0,0.0,0.0,0.0
836011fffffffff,16.0,16.0,0.0,0.0,0.0,0.0,0.0
836012fffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
836013fffffffff,37.0,37.0,0.0,0.0,0.0,0.0,0.0
836014fffffffff,6266.0,6265.0,0.0,0.0,0.0,0.0,0.0
836015fffffffff,3096.0,3096.0,0.0,0.0,0.0,0.0,0.0
836016fffffffff,5379.0,5377.0,0.0,0.0,0.0,0.0,0.0
83601efffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
836022fffffffff,561.0,561.0,0.0,0.0,0.0,0.0,0.0
836026fffffffff,230.0,230.0,0.0,0.0,0.0,0.0,0.0
836030fffffffff,157.0,157.0,0.0,0.0,0.0,0.0,0.0
836031fffffffff,3870.0,3869.0,0.0,0.0,0.0,0.0,0.0
836032fffffffff,63.0,63.0,0.0,0.0,0.0,0.0,0.0
836033fffffffff,2736.0,2736.0,0.0,0.0,0.0,0.0,0.0
836034fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
836035fffffffff,662.0,662.0,0.0,0.0,0.0,0.0,0.0
836080fffffffff,26.0,26.0,0.0,0.0,0.0,0.0,0.0
836081fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
836082fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
836083fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
836084fffffffff,60.0,60.0,0.0,0.0,0.0,0.0,0.0
836085fffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
836088fffffffff,3936.0,3934.0,0.0,0.0,0.0,0.0,0.0
83608afffffffff,108.0,108.0,0.0,0.0,0.0,0.0,0.0
83608bfffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
83608cfffffffff,54.0,54.0,0.0,0.0,0.0,0.0,0.0
83608dfffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83608efffffffff,297.0,297.0,0.0,0.0,0.0,0.0,0.0
836090fffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
836091fffffffff,19.0,19.0,0.0,0.0,0.0,0.0,0.0
836092fffffffff,770.0,770.0,0.0,0.0,0.0,0.0,0.0
836093fffffffff,240.0,240.0,0.0,0.0,0.0,0.0,0.0
836094fffffffff,42.0,42.0,0.0,0.0,0.0,0.0,0.0
836095fffffffff,30.0,30.0,0.0,0.0,0.0,0.0,0.0
836096fffffffff,462.0,462.0,0.0,0.0,0.0,0.0,0.0
836098fffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0
836099fffffffff,129.0,129.0,0.0,0.0,0.0,0.0,0.0
83609afffffffff,21.0,21.0,0.0,0.0,0.0,0.0,0.0
83609bfffffffff,25.0,25.0,0.0,0.0,0.0,0.0,0.0
83609cfffffffff,45.0,45.0,0.0,0.0,0.0,0.0,0.0
83609dfffffffff,49.0,49.0,0.0,0.0,0.0,0.0,0.0
83609efffffffff,144.0,144.0,0.0,0.0,0.0,0.0,0.0
8360a1fffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
8360a2fffffffff,331.0,331.0,0.0,0.0,0.0,0.0,0.0
8360a6fffffffff,121.0,121.0,0.0,0.0,0.0,0.0,0.0
8360a8fffffffff,356.0,356.0,0.0,0.0,0.0,0.0,0.0
8360a9fffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
8360aafffffffff,47.0,47.0,0.0,0.0,0.0,0.0,0.0
8360abfffffffff,272.0,272.0,0.0,0.0,0.0,0.0,0.0
8360acfffffffff,36.0,36.0,0.0,0.0,0.0,0.0,0.0
8360adfffffffff,258.0,258.0,0.0,0.0,0.0,0.0,0.0
8360aefffffffff,48.0,48.0,0.0,0.0,0.0,0.0,0.0
8360b0fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8360b1fffffffff,47.0,47.0,0.0,0.0,0.0,0.0,0.0
8360b2fffffffff,25.0,25.0,0.0,0.0,0.0,0.0,0.0
8360b3fffffffff,58.0,58.0,0.0,0.0,0.0,0.0,0.0
8360b4fffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
8360b6fffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
836100fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
836102fffffffff,775.0,775.0,0.0,0.0,0.0,0.0,0.0
836103fffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
836106fffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
836111fffffffff,285.0,285.0,0.0,0.0,0.0,0.0,0.0
836115fffffffff,40.0,40.0,0.0,0.0,0.0,0.0,0.0
83611cfffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
83611efffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
836189fffffffff,3120.0,3119.0,0.0,0.0,0.0,0.0,0.0
83618bfffffffff,144.0,144.0,0.0,0.0,0.0,0.0,0.0
83618dfffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
83619afffffffff,84.0,84.0,0.0,0.0,0.0,0.0,0.0
836482fffffffff,559.0,0.0,180.0,0.0,0.0,0.0,0.0
836483fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836490fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836491fffffffff,1046.0,0.0,259.0,0.0,0.0,0.0,0.0
836492fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
836495fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836496fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836498fffffffff,85.0,9.0,7.0,0.0,0.0,0.0,0.0
83649cfffffffff,18.0,0.0,14.0,0.0,0.0,0.0,0.0
836501fffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
836503fffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
836505fffffffff,100.0,100.0,0.0,0.0,0.0,0.0,0.0
836509fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
83650dfffffffff,31.0,31.0,0.0,0.0,0.0,0.0,0.0
83650efffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
836519fffffffff,51.0,51.0,0.0,0.0,0.0,0.0,0.0
83651dfffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
83652bfffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83652cfffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83652dfffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0
836552fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
836554fffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
836556fffffffff,34.0,34.0,0.0,0.0,0.0,0.0,0.0
836582fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
836591fffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
836595fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8365b2fffffffff,30.0,30.0,0.0,0.0,0.0,0.0,0.0
8365b3fffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
8365b5fffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
8365b6fffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
836892fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
838c10fffffffff,250.0,250.0,0.0,0.0,0.0,0.0,0.0
838c13fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
838c14fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
838c8cfffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
838cd0fffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0
838cd2fffffffff,13.0,13.0,0.0,0.0,0.0,0.0,0.0
838cd5fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
838cf4fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
838d85fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
838d8cfffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0
838da2fffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
838da6fffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0
838db5fffffffff,203.0,203.0,0.0,0.0,0.0,0.0,0.0
839421fffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
839426fffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
839434fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
839512fffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
839518fffffffff,103.0,103.0,0.0,0.0,0.0,0.0,0.0
83951afffffffff,35.0,35.0,0.0,0.0,0.0,0.0,0.0
83951efffffffff,45.0,45.0,0.0,0.0,0.0,0.0,0.0
8395a4fffffffff,22.0,22.0,0.0,0.0,0.0,0.0,0.0
8395a5fffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
8395a9fffffffff,52.0,52.0,0.0,0.0,0.0,0.0,0.0
8395adfffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
