cell_id,Numenius phaeopus,Numenius phaeopus hudsonicus,Numenius phaeopus phaeopus,Numenius phaeopus alboaxillaris,Numenius phaeopus variegatus/rogachevae,Numenius phaeopus [phaeopus Group]
832a05fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a06fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a10fffffffff,207.0,34.0,0.0,0.0,0.0,0.0
832a12fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a13fffffffff,108.0,8.0,3.0,0.0,0.0,2.0
832a14fffffffff,6.0,3.0,0.0,0.0,0.0,0.0
832a15fffffffff,45.0,6.0,0.0,0.0,0.0,0.0
832a16fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a1afffffffff,10.0,1.0,0.0,0.0,0.0,0.0
832a30fffffffff,67.0,9.0,0.0,0.0,0.0,0.0
832a31fffffffff,129.0,26.0,0.0,0.0,0.0,0.0
832a32fffffffff,12.0,1.0,0.0,0.0,0.0,0.0
832a33fffffffff,47.0,2.0,0.0,0.0,0.0,0.0
832a34fffffffff,78.0,7.0,0.0,0.0,0.0,0.0
832a36fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a80fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832a82fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832a85fffffffff,11.0,6.0,0.0,0.0,0.0,0.0
832a88fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832a89fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a8bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a8efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a90fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832a93fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a94fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832a96fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a99fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a9bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a9cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832aa0fffffffff,7.0,2.0,0.0,0.0,0.0,0.0
832aa4fffffffff,138.0,59.0,0.0,0.0,0.0,0.0
832aa6fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
832aa8fffffffff,122.0,28.0,0.0,0.0,0.0,0.0
832aa9fffffffff,166.0,28.0,3.0,0.0,0.0,0.0
832aaafffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832aacfffffffff,24.0,1.0,1.0,0.0,0.0,0.0
832aadfffffffff,395.0,108.0,3.0,0.0,0.0,6.0
832aaefffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832ab0fffffffff,65.0,2.0,0.0,0.0,0.0,0.0
832ab1fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832ab2fffffffff,301.0,12.0,0.0,0.0,0.0,4.0
832ab3fffffffff,83.0,2.0,0.0,0.0,0.0,0.0
832ab4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832ab5fffffffff,57.0,9.0,0.0,0.0,0.0,0.0
832ab6fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
832ac6fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
832ad0fffffffff,8.0,2.0,0.0,0.0,0.0,0.0
832ad1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ad3fffffffff,40.0,18.0,0.0,0.0,0.0,0.0
832ad5fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832af0fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832af1fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832af3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832af5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832af6fffffffff,159.0,15.0,0.0,0.0,0.0,0.0
832b00fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b05fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b06fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,50.0,9.0,0.0,0.0,0.0,0.0
832b0cfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
832b11fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b14fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,105.0,0.0,0.0,0.0,0.0,0.0
832b18fffffffff,2.0,1.0,0.0,0.0,0.0,0.0
832b19fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b1bfffffffff,32.0,0.0,5.0,0.0,0.0,0.0
832b1dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b23fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832b24fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832b28fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832b29fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b2afffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b2cfffffffff,6.0,2.0,1.0,0.0,0.0,0.0
832b2efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b30fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b32fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b34fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832b82fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b83fffffffff,50.0,2.0,0.0,0.0,0.0,0.0
832b88fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832b8afffffffff,35.0,5.0,0.0,0.0,0.0,0.0
832b8cfffffffff,22.0,1.0,0.0,0.0,0.0,0.0
832b8efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b90fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b93fffffffff,2.0,1.0,0.0,0.0,0.0,0.0
832b94fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
832b99fffffffff,114.0,28.0,0.0,0.0,0.0,0.0
832b9afffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b9bfffffffff,112.0,7.0,0.0,0.0,0.0,0.0
832b9cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b9dfffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832b9efffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832ba0fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
832ba5fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
832ba8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832baafffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832bb3fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
832c21fffffffff,12.0,0.0,12.0,0.0,0.0,0.0
832c2bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832c51fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832c93fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832ce4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832d29fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832d33fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832da2fffffffff,2.0,0.0,1.0,0.0,0.0,0.0
832da5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832db0fffffffff,6.0,1.0,1.0,0.0,0.0,0.0
832db1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832f5afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833015fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
833083fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83308efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833099fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83309bfffffffff,23.0,0.0,0.0,0.0,2.0,0.0
83309dfffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8330e0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8330e2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8331aafffffffff,2.0,0.0,2.0,0.0,0.0,0.0
833426fffffffff,23.0,9.0,5.0,0.0,0.0,0.0
833434fffffffff,3.0,2.0,0.0,0.0,0.0,0.0
833441fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
83344cfffffffff,1.0,0.0,1.0,0.0,0.0,0.0
833466fffffffff,12.0,0.0,1.0,0.0,0.0,0.0
833469fffffffff,7.0,0.0,4.0,0.0,0.0,3.0
83351afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83351bfffffffff,72.0,3.0,32.0,0.0,0.0,0.0
8335a8fffffffff,6.0,6.0,0.0,0.0,0.0,0.0
8335a9fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
833900fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
833903fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833904fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833908fffffffff,3.0,0.0,1.0,0.0,0.0,0.0
833910fffffffff,68.0,0.0,0.0,0.0,0.0,0.0
833911fffffffff,30.0,0.0,2.0,0.0,0.0,0.0
833915fffffffff,14.0,2.0,0.0,0.0,0.0,0.0
83391bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83391efffffffff,2.0,0.0,2.0,0.0,0.0,0.0
833920fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
833921fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833922fffffffff,25.0,0.0,1.0,0.0,0.0,0.0
833923fffffffff,9.0,0.0,1.0,0.0,0.0,0.0
833925fffffffff,142.0,0.0,0.0,0.0,0.0,0.0
833928fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833929fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83392afffffffff,47.0,0.0,2.0,0.0,0.0,0.0
83392bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83392cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83392dfffffffff,118.0,47.0,0.0,0.0,0.0,0.0
83392efffffffff,22.0,0.0,0.0,0.0,0.0,0.0
833931fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
833933fffffffff,66.0,23.0,4.0,0.0,0.0,0.0
833942fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833943fffffffff,6.0,0.0,2.0,0.0,0.0,0.0
833954fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83395cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
833968fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833972fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
833973fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833975fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8339a8fffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8339a9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8339abfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833c02fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833c1cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833c88fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
833c89fffffffff,40.0,0.0,0.0,0.0,0.0,0.0
833c8dfffffffff,16.0,0.0,0.0,0.0,0.0,0.0
833c92fffffffff,55.0,0.0,0.0,0.0,0.0,0.0
833c93fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
833cb1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833cb3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833cb5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833cf2fffffffff,150.0,0.0,0.0,0.0,0.0,0.0
833cf3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833d04fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833d33fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833d34fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833d8bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
833da1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833da6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
833dacfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833dadfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833db1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
833e41fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833e68fffffffff,5.0,0.0,3.0,0.0,0.0,0.0
833f2dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833f36fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
833f4dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833f62fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
833f64fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
833f75fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83411cfffffffff,19.0,0.0,0.0,0.0,5.0,2.0
83414dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834150fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834173fffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8341a0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8341a4fffffffff,11.0,0.0,0.0,0.0,2.0,0.0
8341a5fffffffff,20.0,0.0,0.0,0.0,2.0,0.0
8342c0fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8342c1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8342c2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8342c6fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8342cefffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8342dbfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8342ddfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834313fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8343a0fffffffff,8.0,0.0,0.0,7.0,0.0,0.0
8343a8fffffffff,4.0,0.0,2.0,0.0,0.0,0.0
8343acfffffffff,1.0,0.0,1.0,0.0,0.0,0.0
834412fffffffff,34.0,1.0,0.0,0.0,0.0,0.0
834413fffffffff,172.0,5.0,0.0,0.0,0.0,0.0
834414fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
834416fffffffff,9.0,3.0,0.0,0.0,0.0,3.0
83441afffffffff,23.0,4.0,0.0,0.0,0.0,0.0
83441bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83441efffffffff,126.0,12.0,0.0,0.0,0.0,0.0
834424fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834432fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834436fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834440fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834444fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,75.0,0.0,0.0,0.0,0.0,0.0
834446fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834449fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834450fffffffff,54.0,7.0,0.0,0.0,0.0,0.0
834454fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834455fffffffff,23.0,2.0,0.0,0.0,0.0,0.0
834456fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834459fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834463fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834469fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,95.0,13.0,6.0,0.0,0.0,0.0
83446dfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83446efffffffff,67.0,12.0,0.0,0.0,0.0,0.0
834471fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834473fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834484fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834485fffffffff,117.0,0.0,0.0,0.0,0.0,0.0
8344a1fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8344a3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344a5fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8344a8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344a9fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8344abfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344acfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344adfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344aefffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8344b0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344b5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344c3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344c5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344ccfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344d0fffffffff,218.0,0.0,0.0,0.0,0.0,0.0
8344d2fffffffff,113.0,3.0,0.0,0.0,0.0,0.0
8344d5fffffffff,123.0,2.0,0.0,0.0,0.0,0.0
8344d9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344dbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344ddfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8344e4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344e5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344e6fffffffff,67.0,4.0,0.0,0.0,0.0,0.0
8344f0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344f3fffffffff,132.0,13.0,0.0,0.0,0.0,0.0
8344f5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344f6fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
834505fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
83450afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83450bfffffffff,11.0,1.0,0.0,0.0,0.0,0.0
834523fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834572fffffffff,6.0,2.0,0.0,0.0,0.0,0.0
834584fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83458cfffffffff,16.0,0.0,2.0,0.0,0.0,0.0
834590fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834598fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8345a3fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8345aefffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8345b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834648fffffffff,21.0,2.0,0.0,0.0,2.0,0.0
834649fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8347a3fffffffff,7.0,0.0,0.0,0.0,4.0,0.0
834810fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834823fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834829fffffffff,13.0,9.0,0.0,0.0,0.0,0.0
83482afffffffff,18.0,3.0,0.0,0.0,0.0,0.0
834833fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
834836fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
834843fffffffff,3.0,1.0,0.0,0.0,0.0,0.0
834846fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83484afffffffff,43.0,16.0,0.0,0.0,0.0,0.0
83484bfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
834855fffffffff,13.0,11.0,0.0,0.0,0.0,0.0
834858fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834859fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83485afffffffff,5.0,3.0,0.0,0.0,0.0,0.0
83485bfffffffff,25.0,1.0,0.0,0.0,0.0,0.0
83485cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83485dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83485efffffffff,1.0,1.0,0.0,0.0,0.0,0.0
834873fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
834882fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83488afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834890fffffffff,25.0,4.0,0.0,0.0,0.0,0.0
834892fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834893fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,75.0,9.0,0.0,0.0,0.0,0.0
834898fffffffff,7.0,2.0,0.0,0.0,0.0,0.0
834899fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83489afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83489cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83489efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348b2fffffffff,88.0,18.0,0.0,0.0,0.0,0.0
8348b3fffffffff,53.0,8.0,0.0,0.0,0.0,0.0
8348b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348c0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348c2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8348c3fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8348c9fffffffff,2.0,1.0,0.0,0.0,0.0,0.0
8348d0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8348d2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348d3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8348dafffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348e8fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8348e9fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8348eafffffffff,57.0,15.0,0.0,0.0,0.0,0.0
8348ebfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348eefffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348f2fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
834971fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834983fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834996fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8349a2fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8349a8fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8349b3fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
834a26fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834b84fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
834ba0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834ba1fffffffff,11.0,0.0,0.0,0.0,0.0,8.0
834ba2fffffffff,18.0,0.0,0.0,0.0,0.0,4.0
834ba3fffffffff,3.0,0.0,0.0,0.0,2.0,1.0
834ba5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834ba6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834ba9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834bb1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834bb5fffffffff,43.0,0.0,0.0,0.0,2.0,0.0
834c83fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
834c88fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
834c8cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834cabfffffffff,5.0,1.0,0.0,0.0,0.0,0.0
834cc0fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
834cc5fffffffff,18.0,3.0,0.0,0.0,0.0,0.0
834cd0fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
834cd2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834ce8fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
834ceafffffffff,97.0,0.0,0.0,0.0,0.0,0.0
834cebfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834cedfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834ceefffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834cf3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834d49fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
834d4bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834f49fffffffff,3.0,0.0,0.0,0.0,0.0,3.0
834f4bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83524dfffffffff,5.0,0.0,0.0,0.0,0.0,3.0
8353a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8354c4fffffffff,5.0,0.0,2.0,0.0,0.0,0.0
8354c5fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8354eafffffffff,14.0,0.0,4.0,0.0,0.0,0.0
835534fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
835e4afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
835e5cfffffffff,28.0,10.0,12.0,0.0,0.0,0.0
835e5dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
835e62fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
835e66fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
835e71fffffffff,8.0,5.0,0.0,0.0,0.0,0.0
835e72fffffffff,42.0,1.0,3.0,0.0,0.0,0.0
835e75fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835f09fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
835f0bfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
835f4bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
835f5bfffffffff,6.0,0.0,0.0,0.0,0.0,6.0
836002fffffffff,80.0,0.0,0.0,0.0,0.0,0.0
836004fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
836006fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
836008fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836011fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83601efffffffff,13.0,0.0,0.0,0.0,0.0,0.0
836022fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
836026fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836031fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836033fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
836084fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83608bfffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8360a2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8360a9fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8360adfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8360b5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83611bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
836189fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83618cfffffffff,22.0,0.0,0.0,0.0,0.0,0.0
83618efffffffff,65.0,0.0,0.0,0.0,0.0,0.0
836198fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83619efffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8361a9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8361abfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83640afffffffff,8.0,0.0,0.0,0.0,3.0,0.0
83641bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836426fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836428fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
