cell_id,Quiscalus mexicanus,Quiscalus mexicanus [graysoni Group],Quiscalus mexicanus [mexicanus Group]
8428335ffffffff,217.0,0.0,0.0
8428337ffffffff,101.0,0.0,0.0
8428339ffffffff,14.0,3.0,0.0
842833bffffffff,11.0,0.0,0.0
842833dffffffff,93.0,0.0,0.0
8428341ffffffff,109.0,0.0,0.0
8428345ffffffff,505.0,0.0,0.0
8428347ffffffff,2038.0,0.0,0.0
842834dffffffff,2718.0,97.0,0.0
8428361ffffffff,146.0,0.0,0.0
8428363ffffffff,21.0,0.0,0.0
8428365ffffffff,168.0,0.0,0.0
8428367ffffffff,82.0,0.0,0.0
8428369ffffffff,122.0,0.0,0.0
842836bffffffff,153.0,0.0,0.0
842836dffffffff,60.0,0.0,0.0
8428855ffffffff,25.0,0.0,0.0
842893dffffffff,1.0,0.0,0.0
8428941ffffffff,24.0,0.0,0.0
8428949ffffffff,40.0,0.0,0.0
8428a03ffffffff,11.0,0.0,0.0
8428a37ffffffff,2.0,0.0,0.0
8428a41ffffffff,6.0,0.0,0.0
8428a43ffffffff,44.0,0.0,0.0
8428a45ffffffff,25.0,0.0,0.0
8428a5dffffffff,2.0,0.0,0.0
8428a69ffffffff,20.0,0.0,0.0
8428a6dffffffff,113.0,0.0,0.0
8428b03ffffffff,70.0,0.0,0.0
8428b07ffffffff,3.0,0.0,0.0
8428b09ffffffff,4.0,0.0,0.0
8428b1dffffffff,25.0,0.0,0.0
8428b23ffffffff,8.0,0.0,0.0
8428b29ffffffff,17.0,0.0,0.0
8428b2bffffffff,23.0,0.0,0.0
8428b51ffffffff,5.0,0.0,0.0
8428b57ffffffff,4.0,0.0,0.0
8428b61ffffffff,24.0,0.0,0.0
8428b63ffffffff,1.0,0.0,0.0
8428b69ffffffff,259.0,0.0,0.0
8428b6bffffffff,6.0,0.0,0.0
8428b6dffffffff,456.0,0.0,0.0
8429125ffffffff,689.0,0.0,0.0
8429127ffffffff,3169.0,0.0,0.0
8429135ffffffff,86.0,0.0,0.0
8429137ffffffff,169.0,0.0,0.0
84291a7ffffffff,950.0,437.0,0.0
8429809ffffffff,79.0,0.0,0.0
842980bffffffff,15.0,0.0,0.0
842980dffffffff,32.0,0.0,0.0
8429811ffffffff,2.0,0.0,0.0
8429819ffffffff,9.0,0.0,0.0
842981bffffffff,17.0,0.0,0.0
842981dffffffff,95.0,0.0,0.0
8429821ffffffff,3.0,0.0,0.0
8429823ffffffff,14.0,0.0,0.0
8429827ffffffff,11.0,0.0,0.0
8429829ffffffff,11.0,0.0,0.0
842982bffffffff,51.0,0.0,0.0
8429841ffffffff,6.0,0.0,0.0
8429843ffffffff,87.0,0.0,0.0
8429845ffffffff,238.0,0.0,0.0
8429847ffffffff,81.0,0.0,0.0
8429849ffffffff,396.0,0.0,0.0
842984dffffffff,6.0,0.0,0.0
8429851ffffffff,7.0,0.0,0.0
8429855ffffffff,728.0,0.0,0.0
8429857ffffffff,99.0,0.0,0.0
8429859ffffffff,59.0,0.0,0.0
842985bffffffff,16.0,0.0,0.0
8429861ffffffff,320.0,0.0,0.0
8429863ffffffff,286.0,0.0,0.0
8429865ffffffff,123.0,0.0,0.0
8429867ffffffff,133.0,0.0,0.0
8429869ffffffff,4472.0,0.0,0.0
842986bffffffff,1865.0,0.0,0.0
842986dffffffff,71.0,0.0,0.0
8429883ffffffff,16.0,0.0,0.0
8429887ffffffff,4.0,0.0,0.0
842988bffffffff,2.0,0.0,0.0
8429891ffffffff,575.0,0.0,0.0
8429893ffffffff,73.0,0.0,0.0
8429895ffffffff,2.0,0.0,0.0
8429897ffffffff,3.0,0.0,0.0
8429899ffffffff,194.0,0.0,0.0
842989dffffffff,38.0,0.0,0.0
84298a1ffffffff,4.0,0.0,0.0
84298adffffffff,6.0,0.0,0.0
84298b1ffffffff,6.0,0.0,0.0
84298b7ffffffff,1.0,0.0,0.0
84298b9ffffffff,67.0,0.0,0.0
84298c1ffffffff,46.0,0.0,0.0
84298c3ffffffff,6.0,0.0,0.0
84298c7ffffffff,7.0,0.0,0.0
84298c9ffffffff,116.0,0.0,0.0
84298cbffffffff,27.0,0.0,0.0
84298cdffffffff,24.0,0.0,0.0
84298d5ffffffff,53.0,0.0,0.0
84298d7ffffffff,14.0,0.0,0.0
84298ddffffffff,19.0,0.0,0.0
84298e1ffffffff,23.0,0.0,0.0
84298e7ffffffff,12.0,0.0,0.0
84298e9ffffffff,66.0,0.0,0.0
8429903ffffffff,10.0,0.0,0.0
8429905ffffffff,2.0,0.0,0.0
8429907ffffffff,12.0,0.0,0.0
8429909ffffffff,51.0,0.0,0.0
842990bffffffff,37.0,0.0,0.0
8429915ffffffff,14.0,0.0,0.0
8429919ffffffff,6.0,0.0,0.0
842991bffffffff,5.0,0.0,0.0
842991dffffffff,23.0,0.0,0.0
8429923ffffffff,4.0,0.0,0.0
8429931ffffffff,2.0,0.0,0.0
8429933ffffffff,7.0,0.0,0.0
8429937ffffffff,25.0,0.0,0.0
8429939ffffffff,5.0,0.0,0.0
842993bffffffff,8.0,0.0,0.0
8429941ffffffff,8.0,0.0,0.0
8429945ffffffff,17.0,0.0,0.0
8429947ffffffff,2.0,0.0,0.0
842994bffffffff,8.0,0.0,0.0
842994dffffffff,126.0,0.0,0.0
8429951ffffffff,466.0,0.0,0.0
8429953ffffffff,227.0,0.0,0.0
8429957ffffffff,1432.0,0.0,0.0
842995bffffffff,189.0,0.0,0.0
8429963ffffffff,7.0,0.0,0.0
842996bffffffff,216.0,0.0,0.0
842996dffffffff,2.0,0.0,0.0
8429981ffffffff,2.0,0.0,0.0
8429989ffffffff,14.0,0.0,0.0
8429993ffffffff,2.0,0.0,0.0
8429995ffffffff,6.0,0.0,0.0
8429997ffffffff,21.0,0.0,0.0
84299adffffffff,10.0,0.0,0.0
84299b3ffffffff,9.0,0.0,0.0
84299b5ffffffff,36.0,0.0,0.0
84299bbffffffff,5.0,0.0,0.0
84299c1ffffffff,6.0,0.0,0.0
84299ddffffffff,3.0,0.0,0.0
84299ebffffffff,2.0,0.0,0.0
84299edffffffff,2.0,0.0,0.0
8429a01ffffffff,655.0,0.0,0.0
8429a03ffffffff,207.0,0.0,0.0
8429a05ffffffff,59.0,0.0,0.0
8429a07ffffffff,335.0,0.0,0.0
8429a09ffffffff,650.0,0.0,0.0
8429a0bffffffff,2594.0,0.0,0.0
8429a0dffffffff,344.0,0.0,0.0
8429a11ffffffff,561.0,0.0,0.0
8429a13ffffffff,562.0,0.0,0.0
8429a15ffffffff,386.0,0.0,0.0
8429a17ffffffff,2814.0,0.0,0.0
8429a19ffffffff,3757.0,0.0,0.0
8429a1bffffffff,236.0,0.0,0.0
8429a1dffffffff,2199.0,0.0,0.0
8429a21ffffffff,4.0,0.0,0.0
8429a23ffffffff,4.0,0.0,0.0
8429a27ffffffff,16.0,0.0,0.0
8429a29ffffffff,207.0,0.0,0.0
8429a31ffffffff,45.0,0.0,0.0
8429a33ffffffff,20.0,0.0,0.0
8429a35ffffffff,7.0,0.0,0.0
8429a39ffffffff,57.0,0.0,0.0
8429a3bffffffff,1630.0,0.0,0.0
8429a3dffffffff,81.0,0.0,0.0
8429a41ffffffff,2694.0,0.0,0.0
8429a43ffffffff,614.0,0.0,0.0
8429a45ffffffff,1479.0,0.0,0.0
8429a47ffffffff,1701.0,0.0,0.0
8429a4dffffffff,719.0,0.0,0.0
8429a55ffffffff,3490.0,0.0,0.0
8429a57ffffffff,3895.0,0.0,0.0
8429a61ffffffff,1567.0,0.0,0.0
8429a63ffffffff,500.0,0.0,0.0
8429a65ffffffff,137.0,0.0,0.0
8429a67ffffffff,32.0,0.0,0.0
8429a69ffffffff,159.0,0.0,0.0
8429a6bffffffff,501.0,0.0,0.0
8429a6dffffffff,5514.0,0.0,0.0
8429a81ffffffff,73.0,0.0,0.0
8429a83ffffffff,7.0,0.0,0.0
8429a85ffffffff,230.0,0.0,0.0
8429a87ffffffff,29.0,0.0,0.0
8429a89ffffffff,217.0,0.0,0.0
8429a8bffffffff,61.0,0.0,0.0
8429a8dffffffff,82.0,0.0,0.0
8429a93ffffffff,125.0,0.0,0.0
8429a95ffffffff,58.0,0.0,0.0
8429a97ffffffff,341.0,0.0,0.0
8429a99ffffffff,18.0,4.0,0.0
8429a9bffffffff,9.0,0.0,0.0
8429aa1ffffffff,7.0,0.0,0.0
8429aa5ffffffff,16.0,0.0,0.0
8429aa7ffffffff,117.0,0.0,0.0
8429aa9ffffffff,34.0,0.0,0.0
8429aabffffffff,11.0,0.0,0.0
8429aadffffffff,567.0,0.0,0.0
8429ab1ffffffff,42.0,0.0,0.0
8429ab3ffffffff,17.0,0.0,0.0
8429ab7ffffffff,11.0,0.0,0.0
8429ab9ffffffff,481.0,0.0,0.0
8429abbffffffff,32.0,0.0,0.0
8429abdffffffff,38.0,0.0,0.0
8429ac1ffffffff,50.0,0.0,0.0
8429ac3ffffffff,1.0,0.0,0.0
8429ac5ffffffff,101.0,0.0,0.0
8429ac7ffffffff,34.0,0.0,0.0
8429ac9ffffffff,555.0,0.0,0.0
8429acbffffffff,95.0,0.0,0.0
8429acdffffffff,49.0,0.0,0.0
8429ad1ffffffff,268.0,0.0,0.0
8429ad3ffffffff,65.0,17.0,0.0
8429ad5ffffffff,1.0,0.0,0.0
8429ad7ffffffff,6.0,0.0,0.0
8429addffffffff,1373.0,0.0,0.0
8429ae1ffffffff,164.0,0.0,0.0
8429ae3ffffffff,116.0,0.0,0.0
8429ae5ffffffff,28.0,0.0,0.0
8429ae7ffffffff,4.0,0.0,0.0
8429ae9ffffffff,145.0,0.0,0.0
8429aebffffffff,489.0,0.0,0.0
8429aedffffffff,84.0,0.0,0.0
8429b01ffffffff,9.0,0.0,0.0
8429b03ffffffff,7.0,0.0,0.0
8429b09ffffffff,69.0,0.0,0.0
8429b0bffffffff,3416.0,0.0,0.0
8429b0dffffffff,49.0,0.0,0.0
8429b11ffffffff,183.0,0.0,0.0
8429b13ffffffff,169.0,0.0,0.0
8429b15ffffffff,588.0,0.0,0.0
8429b17ffffffff,40.0,0.0,0.0
8429b19ffffffff,96.0,0.0,0.0
8429b1bffffffff,7.0,0.0,0.0
8429b1dffffffff,882.0,0.0,0.0
8429b21ffffffff,30.0,0.0,0.0
8429b23ffffffff,6.0,0.0,0.0
8429b25ffffffff,345.0,0.0,0.0
8429b27ffffffff,13.0,0.0,0.0
8429b29ffffffff,813.0,0.0,0.0
8429b2dffffffff,2205.0,0.0,0.0
8429b39ffffffff,92.0,0.0,0.0
8429b3dffffffff,3.0,0.0,0.0
8429b41ffffffff,1.0,0.0,0.0
8429b43ffffffff,58.0,0.0,0.0
8429b45ffffffff,11.0,0.0,0.0
8429b47ffffffff,11.0,0.0,0.0
8429b49ffffffff,8.0,0.0,0.0
8429b4bffffffff,3.0,0.0,0.0
8429b4dffffffff,4.0,0.0,0.0
8429b51ffffffff,2.0,0.0,0.0
8429b53ffffffff,12.0,0.0,0.0
8429b55ffffffff,896.0,0.0,0.0
8429b59ffffffff,4.0,0.0,0.0
8429b5bffffffff,432.0,0.0,0.0
8429b5dffffffff,1416.0,0.0,0.0
8429b61ffffffff,156.0,0.0,0.0
8429b63ffffffff,77.0,0.0,0.0
8429b65ffffffff,167.0,0.0,0.0
8429b67ffffffff,101.0,0.0,0.0
8429b69ffffffff,875.0,0.0,0.0
8429b6bffffffff,417.0,0.0,0.0
8429b6dffffffff,5464.0,0.0,0.0
8444241ffffffff,1.0,0.0,0.0
8444249ffffffff,547.0,0.0,0.0
844424dffffffff,110.0,0.0,0.0
8444401ffffffff,23.0,0.0,0.0
8444409ffffffff,88.0,0.0,0.0
844440bffffffff,45.0,0.0,0.0
844440dffffffff,40.0,0.0,0.0
8444411ffffffff,2.0,0.0,0.0
844441bffffffff,2.0,0.0,0.0
844441dffffffff,5.0,0.0,0.0
8444441ffffffff,2.0,0.0,0.0
8444443ffffffff,46.0,0.0,0.0
8444447ffffffff,2.0,0.0,0.0
844444bffffffff,95.0,0.0,0.0
8444451ffffffff,95.0,0.0,0.0
8444453ffffffff,2.0,0.0,0.0
8444455ffffffff,9.0,0.0,0.0
8444457ffffffff,6.0,0.0,0.0
8444459ffffffff,1968.0,0.0,0.0
844445bffffffff,169.0,0.0,0.0
844445dffffffff,629.0,0.0,0.0
8444483ffffffff,38.0,0.0,0.0
844448bffffffff,55.0,0.0,0.0
8444499ffffffff,28.0,0.0,0.0
844449bffffffff,19.0,0.0,0.0
844449dffffffff,25.0,0.0,0.0
84444b9ffffffff,6.0,0.0,0.0
84444c1ffffffff,22.0,0.0,0.0
84444c3ffffffff,25.0,0.0,0.0
84444c9ffffffff,2.0,0.0,0.0
84444cbffffffff,4.0,0.0,0.0
84444cdffffffff,16.0,0.0,0.0
84444d3ffffffff,10.0,0.0,0.0
84444d5ffffffff,3.0,0.0,0.0
84444d7ffffffff,56.0,0.0,2.0
84444d9ffffffff,50.0,0.0,0.0
84444dbffffffff,322.0,0.0,2.0
84444ddffffffff,22.0,0.0,0.0
8444633ffffffff,1845.0,0.0,0.0
8444637ffffffff,114.0,0.0,0.0
8444681ffffffff,44.0,0.0,2.0
8444685ffffffff,20.0,0.0,0.0
8444687ffffffff,30.0,0.0,0.0
8444689ffffffff,84.0,0.0,1.0
844468bffffffff,96.0,0.0,0.0
844468dffffffff,14.0,0.0,0.0
8444691ffffffff,24.0,0.0,1.0
8444693ffffffff,221.0,0.0,0.0
8444695ffffffff,25.0,0.0,0.0
8444697ffffffff,21.0,0.0,0.0
8444699ffffffff,47.0,0.0,0.0
844469bffffffff,65.0,0.0,0.0
844469dffffffff,11.0,0.0,0.0
84446a3ffffffff,5.0,0.0,0.0
84446a9ffffffff,5.0,0.0,0.0
84446abffffffff,5.0,0.0,0.0
84446b1ffffffff,4.0,0.0,0.0
84446b3ffffffff,13.0,0.0,0.0
84446b5ffffffff,4.0,0.0,0.0
84446b7ffffffff,12.0,0.0,0.0
84446b9ffffffff,18.0,0.0,2.0
84446bbffffffff,4.0,0.0,0.0
84446bdffffffff,10.0,0.0,0.0
84446c1ffffffff,4253.0,0.0,10.0
84446c3ffffffff,1318.0,0.0,19.0
84446c5ffffffff,15097.0,0.0,466.0
84446c7ffffffff,399.0,0.0,5.0
84446c9ffffffff,953.0,0.0,5.0
84446cbffffffff,5663.0,0.0,53.0
84446cdffffffff,14675.0,0.0,771.0
84446d1ffffffff,257.0,0.0,1.0
84446d3ffffffff,1519.0,0.0,28.0
84446d5ffffffff,141.0,0.0,0.0
84446d7ffffffff,128.0,0.0,1.0
84446d9ffffffff,84.0,0.0,1.0
84446dbffffffff,138.0,0.0,3.0
84446ddffffffff,3324.0,0.0,20.0
84446e1ffffffff,424.0,0.0,1.0
84446e3ffffffff,39.0,0.0,0.0
84446e5ffffffff,1005.0,0.0,0.0
84446e7ffffffff,4.0,0.0,0.0
84446e9ffffffff,2554.0,0.0,39.0
84446ebffffffff,1202.0,0.0,32.0
84446edffffffff,2092.0,0.0,3.0
8445011ffffffff,164.0,0.0,0.0
8445013ffffffff,19.0,0.0,0.0
8445015ffffffff,2.0,0.0,0.0
8445017ffffffff,15.0,0.0,0.0
8445019ffffffff,337.0,0.0,7.0
844501bffffffff,499.0,0.0,0.0
8445043ffffffff,95.0,0.0,8.0
8445051ffffffff,30.0,0.0,2.0
8445053ffffffff,1679.0,0.0,255.0
8445055ffffffff,15.0,0.0,0.0
8445057ffffffff,211.0,0.0,7.0
8445059ffffffff,487.0,0.0,11.0
844505bffffffff,2947.0,0.0,189.0
844505dffffffff,94.0,0.0,0.0
8445081ffffffff,29.0,0.0,0.0
8445083ffffffff,598.0,0.0,0.0
8445085ffffffff,727.0,0.0,0.0
8445087ffffffff,585.0,0.0,0.0
8445089ffffffff,21.0,0.0,0.0
844508bffffffff,8.0,0.0,0.0
844508dffffffff,207.0,0.0,0.0
8445091ffffffff,145.0,0.0,0.0
8445093ffffffff,137.0,0.0,0.0
8445095ffffffff,24.0,0.0,0.0
8445097ffffffff,124.0,0.0,0.0
8445099ffffffff,410.0,0.0,0.0
844509bffffffff,4415.0,0.0,0.0
844509dffffffff,122.0,0.0,0.0
84450a1ffffffff,580.0,0.0,0.0
84450a3ffffffff,233.0,0.0,0.0
84450a5ffffffff,1031.0,0.0,0.0
84450a7ffffffff,1014.0,0.0,0.0
84450a9ffffffff,1117.0,0.0,0.0
84450abffffffff,183.0,0.0,0.0
84450adffffffff,3467.0,0.0,0.0
84450b1ffffffff,1384.0,0.0,0.0
84450b5ffffffff,643.0,0.0,0.0
84450b9ffffffff,176.0,0.0,0.0
84450bbffffffff,6.0,0.0,0.0
84450bdffffffff,190.0,0.0,0.0
84450c1ffffffff,32.0,0.0,0.0
84450c3ffffffff,13.0,0.0,0.0
84450c5ffffffff,198.0,0.0,0.0
84450c7ffffffff,27.0,0.0,0.0
84450c9ffffffff,14.0,0.0,0.0
84450cbffffffff,2.0,0.0,0.0
84450cdffffffff,170.0,0.0,0.0
84450d1ffffffff,14.0,0.0,0.0
84450d3ffffffff,265.0,0.0,0.0
84450d5ffffffff,149.0,0.0,0.0
84450d7ffffffff,102.0,0.0,0.0
84450d9ffffffff,13.0,0.0,0.0
84450dbffffffff,17.0,0.0,0.0
84450ddffffffff,13.0,0.0,0.0
84450e1ffffffff,282.0,0.0,0.0
84450e3ffffffff,1039.0,0.0,0.0
84450e7ffffffff,146.0,0.0,0.0
84450e9ffffffff,2.0,0.0,0.0
84450ebffffffff,423.0,0.0,0.0
844519bffffffff,941.0,0.0,0.0
84451d3ffffffff,25.0,0.0,0.0
8445201ffffffff,31.0,0.0,0.0
8445203ffffffff,310.0,0.0,62.0
8445205ffffffff,1240.0,0.0,0.0
8445207ffffffff,1257.0,0.0,0.0
8445209ffffffff,139.0,0.0,0.0
844520bffffffff,25.0,0.0,0.0
844520dffffffff,1139.0,0.0,0.0
8445211ffffffff,55.0,0.0,2.0
8445213ffffffff,396.0,0.0,7.0
8445215ffffffff,4537.0,0.0,114.0
8445217ffffffff,862.0,0.0,21.0
8445219ffffffff,32.0,0.0,14.0
844521bffffffff,78.0,0.0,0.0
844521dffffffff,232.0,0.0,52.0
8445221ffffffff,800.0,0.0,0.0
8445223ffffffff,9.0,0.0,0.0
8445225ffffffff,2646.0,0.0,0.0
8445227ffffffff,18.0,0.0,0.0
8445229ffffffff,14.0,0.0,0.0
844522bffffffff,780.0,0.0,0.0
844522dffffffff,30.0,0.0,0.0
8445231ffffffff,234.0,0.0,4.0
8445233ffffffff,1949.0,0.0,85.0
8445237ffffffff,322.0,0.0,10.0
8445239ffffffff,64.0,0.0,0.0
844523bffffffff,551.0,0.0,12.0
8445241ffffffff,94.0,0.0,0.0
8445243ffffffff,789.0,0.0,0.0
8445245ffffffff,282.0,0.0,0.0
8445247ffffffff,1249.0,0.0,0.0
8445249ffffffff,550.0,0.0,0.0
844524bffffffff,414.0,0.0,0.0
844524dffffffff,56.0,0.0,0.0
8445251ffffffff,174.0,0.0,51.0
8445253ffffffff,115.0,0.0,93.0
8445255ffffffff,604.0,0.0,2.0
8445257ffffffff,148.0,0.0,0.0
8445259ffffffff,3.0,0.0,0.0
844525bffffffff,456.0,0.0,168.0
844525dffffffff,73.0,0.0,9.0
8445261ffffffff,103.0,0.0,0.0
8445263ffffffff,1380.0,0.0,0.0
8445265ffffffff,8.0,0.0,0.0
8445267ffffffff,29.0,0.0,0.0
8445269ffffffff,233.0,0.0,0.0
844526bffffffff,1920.0,0.0,0.0
844526dffffffff,133.0,0.0,25.0
8445285ffffffff,24.0,0.0,5.0
8445287ffffffff,26.0,0.0,4.0
8445289ffffffff,184.0,0.0,1.0
844528bffffffff,2.0,0.0,0.0
844528dffffffff,129.0,0.0,12.0
8445291ffffffff,17.0,0.0,0.0
8445293ffffffff,11.0,0.0,0.0
8445295ffffffff,43.0,0.0,3.0
8445297ffffffff,98.0,0.0,2.0
8445299ffffffff,3.0,0.0,0.0
844529bffffffff,54.0,0.0,5.0
84452a1ffffffff,74.0,0.0,0.0
84452a3ffffffff,96.0,0.0,0.0
84452a5ffffffff,893.0,0.0,9.0
84452a7ffffffff,242.0,0.0,5.0
84452a9ffffffff,318.0,0.0,20.0
84452abffffffff,28.0,0.0,2.0
84452adffffffff,5211.0,0.0,208.0
84452b5ffffffff,45.0,0.0,2.0
84452b9ffffffff,63.0,0.0,6.0
84452bdffffffff,408.0,0.0,35.0
84452c1ffffffff,203.0,0.0,24.0
84452c3ffffffff,474.0,0.0,32.0
84452c5ffffffff,501.0,0.0,48.0
84452c7ffffffff,2561.0,0.0,157.0
84452c9ffffffff,96.0,0.0,13.0
84452cbffffffff,87.0,0.0,18.0
84452cdffffffff,21.0,0.0,0.0
84452d1ffffffff,3.0,0.0,0.0
84452d5ffffffff,2.0,0.0,0.0
84452d7ffffffff,5.0,0.0,0.0
84452d9ffffffff,23.0,0.0,0.0
84452dbffffffff,47.0,0.0,0.0
84452ddffffffff,19.0,0.0,0.0
84452e1ffffffff,7188.0,0.0,207.0
84452e3ffffffff,1166.0,0.0,41.0
84452e5ffffffff,2102.0,0.0,115.0
84452e7ffffffff,230.0,0.0,7.0
84452e9ffffffff,130.0,0.0,3.0
84452ebffffffff,830.0,0.0,49.0
84452edffffffff,62.0,0.0,0.0
8445301ffffffff,2.0,0.0,0.0
8445303ffffffff,77.0,0.0,0.0
8445307ffffffff,17.0,0.0,0.0
8445309ffffffff,41.0,0.0,0.0
844530bffffffff,1.0,0.0,0.0
844530dffffffff,19.0,0.0,0.0
8445313ffffffff,723.0,0.0,0.0
8445315ffffffff,11.0,0.0,0.0
8445317ffffffff,144.0,0.0,0.0
8445319ffffffff,435.0,0.0,0.0
844531bffffffff,343.0,0.0,0.0
844531dffffffff,14.0,0.0,0.0
8445321ffffffff,117.0,0.0,0.0
844532bffffffff,220.0,0.0,0.0
844533bffffffff,343.0,0.0,0.0
8445341ffffffff,23.0,0.0,0.0
8445343ffffffff,173.0,0.0,0.0
8445345ffffffff,3.0,0.0,0.0
8445349ffffffff,25.0,0.0,0.0
8445351ffffffff,66.0,0.0,0.0
8445353ffffffff,353.0,0.0,0.0
8445355ffffffff,56.0,0.0,0.0
8445357ffffffff,94.0,0.0,0.0
8445359ffffffff,33.0,0.0,0.0
844535bffffffff,5.0,0.0,0.0
844535dffffffff,44.0,0.0,0.0
8445363ffffffff,20.0,0.0,0.0
8445365ffffffff,119.0,0.0,0.0
8445367ffffffff,45.0,0.0,0.0
844536bffffffff,4.0,0.0,0.0
844554dffffffff,4.0,0.0,0.0
8445649ffffffff,71.0,0.0,9.0
84456dbffffffff,69.0,0.0,3.0
8445721ffffffff,708.0,0.0,0.0
8445723ffffffff,21.0,0.0,0.0
8445725ffffffff,391.0,0.0,0.0
8445727ffffffff,752.0,0.0,0.0
8445729ffffffff,3.0,0.0,0.0
844572dffffffff,23.0,0.0,0.0
8445745ffffffff,13.0,0.0,0.0
8445749ffffffff,879.0,0.0,9.0
844574dffffffff,61.0,0.0,3.0
8445761ffffffff,187.0,0.0,12.0
8445765ffffffff,31.0,0.0,3.0
8445767ffffffff,86.0,0.0,12.0
8445769ffffffff,113.0,0.0,24.0
8448005ffffffff,64.0,0.0,0.0
8448007ffffffff,17.0,0.0,0.0
8448017ffffffff,234.0,0.0,0.0
8448021ffffffff,4.0,0.0,0.0
8448029ffffffff,6.0,0.0,0.0
844802bffffffff,214.0,0.0,0.0
8448031ffffffff,3.0,0.0,0.0
8448039ffffffff,12.0,0.0,0.0
844803bffffffff,24.0,0.0,0.0
844803dffffffff,3.0,0.0,0.0
8448061ffffffff,34.0,0.0,0.0
8448065ffffffff,62.0,0.0,0.0
8448067ffffffff,8.0,0.0,0.0
844806dffffffff,142.0,0.0,0.0
8448083ffffffff,4.0,0.0,0.0
8448085ffffffff,59.0,0.0,0.0
8448087ffffffff,14.0,0.0,0.0
8448097ffffffff,136.0,1.0,0.0
84480a3ffffffff,5.0,0.0,0.0
84480a5ffffffff,14.0,0.0,0.0
84480a9ffffffff,61.0,1.0,0.0
84480abffffffff,13.0,0.0,0.0
84480adffffffff,332.0,2.0,0.0
84480b9ffffffff,16.0,0.0,0.0
84480bbffffffff,368.0,5.0,0.0
84480bdffffffff,32.0,0.0,0.0
84480e1ffffffff,55.0,0.0,0.0
84480e3ffffffff,41.0,0.0,0.0
84480e5ffffffff,112.0,0.0,0.0
84480e7ffffffff,11.0,0.0,0.0
84480edffffffff,76.0,0.0,0.0
8448101ffffffff,82.0,0.0,0.0
8448107ffffffff,6.0,0.0,0.0
844810dffffffff,18.0,0.0,0.0
8448121ffffffff,20.0,0.0,0.0
8448125ffffffff,19.0,0.0,0.0
8448127ffffffff,44.0,0.0,0.0
8448129ffffffff,3.0,0.0,0.0
8448131ffffffff,1.0,0.0,0.0
8448143ffffffff,15.0,0.0,0.0
8448145ffffffff,15.0,0.0,0.0
8448147ffffffff,550.0,0.0,0.0
844814bffffffff,11.0,0.0,0.0
844814dffffffff,16.0,0.0,0.0
844815bffffffff,9.0,0.0,0.0
844815dffffffff,1.0,0.0,0.0
8448163ffffffff,3.0,0.0,0.0
8448165ffffffff,25.0,0.0,0.0
844816bffffffff,20.0,0.0,0.0
844816dffffffff,3.0,0.0,0.0
8448189ffffffff,2.0,0.0,0.0
844818dffffffff,1.0,0.0,0.0
8448193ffffffff,2.0,0.0,0.0
8448195ffffffff,3.0,0.0,0.0
8448197ffffffff,4.0,0.0,0.0
8448199ffffffff,2.0,0.0,0.0
844819dffffffff,3.0,0.0,0.0
84481a7ffffffff,110.0,0.0,0.0
84481a9ffffffff,2.0,0.0,0.0
84481abffffffff,5.0,0.0,0.0
84481b1ffffffff,38.0,0.0,0.0
84481b3ffffffff,9.0,0.0,0.0
84481b5ffffffff,117.0,0.0,0.0
84481b7ffffffff,3.0,0.0,0.0
84481bbffffffff,12.0,0.0,0.0
84481bdffffffff,11.0,0.0,0.0
84481d5ffffffff,4.0,0.0,0.0
84481d7ffffffff,14.0,0.0,0.0
84481d9ffffffff,1.0,0.0,0.0
84481dbffffffff,13.0,0.0,0.0
84481e1ffffffff,5.0,0.0,0.0
84481e7ffffffff,1.0,0.0,0.0
84481edffffffff,8.0,0.0,0.0
8448305ffffffff,25.0,0.0,0.0
8448309ffffffff,1.0,0.0,0.0
844830dffffffff,2.0,0.0,0.0
8448329ffffffff,77.0,4.0,0.0
844832bffffffff,86.0,3.0,0.0
8448331ffffffff,194.0,0.0,0.0
8448333ffffffff,124.0,0.0,0.0
8448337ffffffff,29.0,0.0,0.0
8448339ffffffff,7.0,0.0,0.0
844833bffffffff,1310.0,0.0,0.0
844833dffffffff,33.0,0.0,0.0
8448361ffffffff,1457.0,31.0,0.0
8448363ffffffff,3547.0,93.0,0.0
8448365ffffffff,493.0,16.0,0.0
8448367ffffffff,115.0,0.0,0.0
8448369ffffffff,3410.0,129.0,0.0
844836bffffffff,1.0,0.0,0.0
844836dffffffff,74.0,4.0,0.0
8448423ffffffff,1.0,0.0,0.0
8448425ffffffff,10.0,0.0,0.0
8448427ffffffff,17.0,0.0,0.0
8448435ffffffff,40.0,0.0,0.0
8448437ffffffff,10.0,0.0,0.0
844843dffffffff,1.0,0.0,0.0
84484a5ffffffff,794.0,0.0,0.0
84484a7ffffffff,57.0,0.0,0.0
844850dffffffff,10.0,0.0,0.0
844851bffffffff,1.0,0.0,0.0
8448525ffffffff,2.0,0.0,0.0
8448527ffffffff,5.0,0.0,0.0
844852dffffffff,9.0,0.0,0.0
8448539ffffffff,2.0,0.0,0.0
8448551ffffffff,1.0,0.0,0.0
8448553ffffffff,2.0,0.0,0.0
8448557ffffffff,6.0,0.0,0.0
8448559ffffffff,7.0,0.0,0.0
844855bffffffff,3.0,0.0,0.0
