cell_id,Troglodytes musculus,Troglodytes musculus [intermedius Group],Troglodytes musculus [audax Group],Troglodytes musculus carabayae,Troglodytes musculus [musculus Group]
8466487ffffffff,4.0,0.0,0.0,0.0,0.0
84664c5ffffffff,2.0,0.0,0.0,0.0,0.0
84664e1ffffffff,10.0,0.0,0.0,0.0,0.0
84664e9ffffffff,3.0,0.0,0.0,0.0,0.0
8466505ffffffff,21.0,0.0,0.0,0.0,0.0
8466507ffffffff,1.0,0.0,0.0,0.0,0.0
8466509ffffffff,6.0,0.0,0.0,0.0,0.0
846650dffffffff,2.0,0.0,0.0,0.0,0.0
8466525ffffffff,2.0,0.0,0.0,0.0,0.0
8466529ffffffff,177.0,0.0,0.0,0.0,0.0
846652dffffffff,165.0,0.0,0.0,0.0,0.0
8466537ffffffff,8.0,0.0,0.0,0.0,0.0
8466543ffffffff,2.0,0.0,0.0,0.0,0.0
8466545ffffffff,39.0,0.0,0.0,0.0,0.0
8466547ffffffff,2.0,0.0,0.0,0.0,0.0
8466549ffffffff,13.0,0.0,0.0,0.0,0.0
846654bffffffff,34.0,0.0,0.0,0.0,0.0
846654dffffffff,4.0,0.0,0.0,0.0,0.0
8466561ffffffff,47.0,0.0,0.0,0.0,0.0
8466563ffffffff,6.0,0.0,0.0,0.0,0.0
8466565ffffffff,94.0,0.0,0.0,0.0,0.0
8466567ffffffff,5.0,0.0,0.0,0.0,0.0
8466569ffffffff,61.0,0.0,0.0,0.0,0.0
846656bffffffff,9.0,0.0,0.0,0.0,0.0
846656dffffffff,298.0,0.0,0.0,0.0,0.0
84665a3ffffffff,4.0,0.0,0.0,0.0,0.0
84665abffffffff,450.0,0.0,0.0,0.0,0.0
84665bdffffffff,217.0,0.0,0.0,0.0,0.0
84665e9ffffffff,12.0,0.0,0.0,0.0,0.0
8466601ffffffff,2.0,0.0,0.0,0.0,0.0
8466623ffffffff,3.0,0.0,0.0,0.0,0.0
8466627ffffffff,2.0,0.0,0.0,0.0,0.0
8466631ffffffff,2.0,0.0,0.0,0.0,0.0
8466633ffffffff,3.0,0.0,0.0,0.0,0.0
8466637ffffffff,62.0,0.0,0.0,0.0,0.0
8466639ffffffff,26.0,0.0,0.0,0.0,0.0
846663dffffffff,10.0,0.0,0.0,0.0,0.0
8466641ffffffff,5.0,0.0,0.0,0.0,0.0
8466645ffffffff,5.0,0.0,0.0,0.0,0.0
8466647ffffffff,13.0,0.0,0.0,0.0,0.0
846664dffffffff,26.0,0.0,0.0,0.0,0.0
846666bffffffff,2.0,0.0,0.0,0.0,0.0
84666a1ffffffff,4.0,0.0,0.0,0.0,0.0
84666b3ffffffff,2.0,0.0,0.0,0.0,0.0
84666b9ffffffff,2.0,0.0,0.0,0.0,0.0
84666c5ffffffff,5.0,0.0,0.0,0.0,0.0
84666e3ffffffff,7.0,0.0,0.0,0.0,0.0
8466705ffffffff,3.0,0.0,0.0,0.0,0.0
8466707ffffffff,1.0,0.0,0.0,0.0,0.0
846670dffffffff,32.0,0.0,0.0,0.0,0.0
8466721ffffffff,1.0,0.0,0.0,0.0,0.0
8466723ffffffff,2.0,0.0,0.0,0.0,0.0
8466725ffffffff,13.0,0.0,0.0,0.0,0.0
8466727ffffffff,167.0,0.0,0.0,0.0,0.0
8466729ffffffff,3.0,0.0,0.0,0.0,0.0
8466733ffffffff,6.0,0.0,0.0,0.0,0.0
8466735ffffffff,18.0,0.0,0.0,0.0,0.0
8466737ffffffff,24.0,0.0,0.0,0.0,0.0
8466749ffffffff,2.0,0.0,0.0,0.0,0.0
846674bffffffff,6.0,0.0,0.0,0.0,0.0
8466759ffffffff,1.0,0.0,0.0,0.0,0.0
846675dffffffff,100.0,0.0,0.0,0.0,0.0
8466761ffffffff,2.0,0.0,0.0,0.0,0.0
8466763ffffffff,12.0,0.0,0.0,0.0,0.0
8466767ffffffff,2.0,0.0,0.0,0.0,0.0
8466769ffffffff,6.0,0.0,0.0,0.0,0.0
846676dffffffff,9.0,0.0,0.0,0.0,0.0
8466841ffffffff,4.0,0.0,0.0,0.0,0.0
8466849ffffffff,91.0,0.0,0.0,0.0,0.0
8466a01ffffffff,149.0,0.0,0.0,0.0,0.0
8466a03ffffffff,94.0,0.0,0.0,0.0,0.0
8466a05ffffffff,181.0,0.0,0.0,0.0,0.0
8466a07ffffffff,9.0,0.0,0.0,0.0,0.0
8466a09ffffffff,15.0,0.0,0.0,0.0,0.0
8466a0bffffffff,3363.0,0.0,0.0,0.0,0.0
8466a15ffffffff,345.0,0.0,0.0,0.0,0.0
8466a17ffffffff,47.0,0.0,0.0,0.0,0.0
8466a1dffffffff,653.0,0.0,0.0,0.0,0.0
8466a21ffffffff,131.0,0.0,0.0,0.0,0.0
8466a23ffffffff,27.0,0.0,0.0,0.0,0.0
8466a25ffffffff,94.0,0.0,0.0,0.0,0.0
8466a29ffffffff,6.0,0.0,0.0,0.0,0.0
8466a2bffffffff,7.0,0.0,0.0,0.0,0.0
8466a2dffffffff,174.0,0.0,0.0,0.0,0.0
8466a31ffffffff,123.0,0.0,0.0,0.0,0.0
8466a33ffffffff,108.0,0.0,0.0,0.0,0.0
8466a35ffffffff,8.0,0.0,0.0,0.0,0.0
8466a37ffffffff,7.0,0.0,0.0,0.0,0.0
8466a39ffffffff,165.0,0.0,0.0,0.0,0.0
8466a3bffffffff,39.0,0.0,0.0,0.0,0.0
8466a3dffffffff,83.0,0.0,0.0,0.0,0.0
8466a51ffffffff,6332.0,0.0,0.0,0.0,0.0
8466a53ffffffff,38.0,0.0,0.0,0.0,0.0
8466a55ffffffff,159.0,0.0,0.0,0.0,0.0
8466a57ffffffff,1181.0,0.0,0.0,0.0,0.0
8466a59ffffffff,181.0,0.0,0.0,0.0,0.0
8466a5bffffffff,2128.0,0.0,0.0,0.0,0.0
8466a5dffffffff,226.0,0.0,0.0,0.0,0.0
8466a65ffffffff,676.0,0.0,0.0,0.0,0.0
8466a67ffffffff,24.0,0.0,0.0,0.0,0.0
8466ad9ffffffff,1.0,0.0,0.0,0.0,0.0
8466aedffffffff,45.0,0.0,0.0,0.0,0.0
8466b01ffffffff,143.0,0.0,0.0,0.0,0.0
8466b09ffffffff,979.0,0.0,0.0,0.0,0.0
8466b0bffffffff,1456.0,0.0,0.0,0.0,0.0
8466b19ffffffff,200.0,0.0,0.0,0.0,0.0
8466b1dffffffff,52.0,0.0,0.0,0.0,0.0
8466b41ffffffff,2098.0,0.0,0.0,0.0,0.0
8466b43ffffffff,655.0,0.0,0.0,0.0,0.0
8466b45ffffffff,1042.0,0.0,0.0,0.0,0.0
8466b47ffffffff,1187.0,0.0,0.0,0.0,0.0
8466b49ffffffff,2627.0,0.0,0.0,0.0,0.0
8466b4bffffffff,7.0,0.0,0.0,0.0,0.0
8466b4dffffffff,5511.0,0.0,0.0,0.0,0.0
8466b51ffffffff,1357.0,0.0,0.0,0.0,0.0
8466b53ffffffff,1174.0,0.0,0.0,0.0,0.0
8466b55ffffffff,3487.0,0.0,0.0,0.0,0.0
8466b57ffffffff,824.0,0.0,0.0,0.0,0.0
8466b59ffffffff,490.0,0.0,0.0,0.0,0.0
8466b5bffffffff,1130.0,0.0,0.0,0.0,0.0
8466b5dffffffff,294.0,0.0,0.0,0.0,0.0
8466b69ffffffff,217.0,0.0,0.0,0.0,0.0
8466c01ffffffff,161.0,0.0,0.0,0.0,0.0
8466c03ffffffff,7.0,0.0,0.0,0.0,0.0
8466c05ffffffff,31.0,0.0,0.0,0.0,0.0
8466c07ffffffff,6.0,0.0,0.0,0.0,0.0
8466c09ffffffff,14.0,0.0,0.0,0.0,0.0
8466c0dffffffff,335.0,0.0,0.0,0.0,0.0
8466c15ffffffff,16.0,0.0,0.0,0.0,0.0
8466c17ffffffff,6.0,0.0,0.0,0.0,0.0
8466c19ffffffff,8.0,0.0,0.0,0.0,0.0
8466c1dffffffff,16.0,0.0,0.0,0.0,0.0
8466c21ffffffff,650.0,0.0,0.0,0.0,0.0
8466c23ffffffff,303.0,0.0,0.0,0.0,0.0
8466c25ffffffff,11.0,0.0,0.0,0.0,0.0
8466c27ffffffff,104.0,0.0,0.0,0.0,0.0
8466c29ffffffff,468.0,0.0,0.0,0.0,0.0
8466c2bffffffff,32.0,0.0,0.0,0.0,0.0
8466c2dffffffff,214.0,0.0,0.0,0.0,0.0
8466c33ffffffff,2.0,0.0,0.0,0.0,0.0
8466c35ffffffff,3.0,0.0,0.0,0.0,0.0
8466c37ffffffff,15.0,0.0,0.0,0.0,0.0
8466c39ffffffff,4.0,0.0,0.0,0.0,0.0
8466c41ffffffff,218.0,0.0,0.0,0.0,0.0
8466c45ffffffff,137.0,0.0,0.0,0.0,0.0
8466c47ffffffff,422.0,0.0,0.0,0.0,0.0
8466c49ffffffff,311.0,0.0,0.0,0.0,0.0
8466c4bffffffff,34.0,0.0,0.0,0.0,0.0
8466c4dffffffff,121.0,0.0,0.0,0.0,0.0
8466c53ffffffff,6.0,0.0,0.0,0.0,0.0
8466c57ffffffff,22.0,0.0,0.0,0.0,0.0
8466c59ffffffff,2.0,0.0,0.0,0.0,0.0
8466c5bffffffff,15.0,0.0,0.0,0.0,0.0
8466c5dffffffff,110.0,0.0,0.0,0.0,0.0
8466c61ffffffff,52.0,0.0,0.0,0.0,0.0
8466c63ffffffff,656.0,0.0,0.0,0.0,0.0
8466c65ffffffff,164.0,0.0,0.0,0.0,0.0
8466c67ffffffff,192.0,0.0,0.0,0.0,0.0
8466c69ffffffff,54.0,0.0,0.0,0.0,0.0
8466c6bffffffff,92.0,0.0,0.0,0.0,0.0
8466c6dffffffff,1271.0,0.0,0.0,0.0,0.0
8466c95ffffffff,5.0,0.0,0.0,0.0,0.0
8466cb3ffffffff,2.0,0.0,0.0,0.0,0.0
8466cc5ffffffff,4.0,0.0,0.0,0.0,0.0
8466cdbffffffff,11.0,0.0,0.0,0.0,0.0
8466ce1ffffffff,66.0,0.0,0.0,0.0,0.0
8466ce9ffffffff,48.0,0.0,0.0,0.0,0.0
8466cedffffffff,14.0,0.0,0.0,0.0,0.0
8466d01ffffffff,51.0,0.0,0.0,0.0,0.0
8466d03ffffffff,136.0,0.0,0.0,0.0,0.0
8466d05ffffffff,128.0,0.0,0.0,0.0,0.0
8466d07ffffffff,105.0,0.0,0.0,0.0,0.0
8466d0bffffffff,575.0,0.0,0.0,0.0,0.0
8466d0dffffffff,326.0,0.0,0.0,0.0,0.0
8466d11ffffffff,2.0,0.0,0.0,0.0,0.0
8466d13ffffffff,20.0,0.0,0.0,0.0,0.0
8466d15ffffffff,123.0,0.0,0.0,0.0,0.0
8466d17ffffffff,2.0,0.0,0.0,0.0,0.0
8466d19ffffffff,77.0,0.0,0.0,0.0,0.0
8466d1bffffffff,169.0,0.0,0.0,0.0,0.0
8466d1dffffffff,19.0,0.0,0.0,0.0,0.0
8466d21ffffffff,12.0,0.0,0.0,0.0,0.0
8466d23ffffffff,144.0,0.0,0.0,0.0,0.0
8466d25ffffffff,87.0,0.0,0.0,0.0,0.0
8466d27ffffffff,96.0,0.0,0.0,0.0,0.0
8466d29ffffffff,6.0,0.0,0.0,0.0,0.0
8466d2dffffffff,4.0,0.0,0.0,0.0,0.0
8466d31ffffffff,5167.0,0.0,0.0,0.0,0.0
8466d33ffffffff,532.0,0.0,0.0,0.0,0.0
8466d35ffffffff,2032.0,0.0,0.0,0.0,0.0
8466d37ffffffff,361.0,0.0,0.0,0.0,0.0
8466d39ffffffff,70.0,0.0,0.0,0.0,0.0
8466d3bffffffff,103.0,0.0,0.0,0.0,0.0
8466d3dffffffff,75.0,0.0,0.0,0.0,0.0
8466d47ffffffff,197.0,0.0,0.0,0.0,0.0
8466d49ffffffff,19.0,0.0,0.0,0.0,0.0
8466d4bffffffff,3.0,0.0,0.0,0.0,0.0
8466d51ffffffff,41.0,0.0,0.0,0.0,0.0
8466d53ffffffff,166.0,0.0,0.0,0.0,0.0
8466d55ffffffff,39.0,0.0,0.0,0.0,0.0
8466d57ffffffff,16.0,0.0,0.0,0.0,0.0
8466d59ffffffff,13.0,0.0,0.0,0.0,0.0
8466d5bffffffff,40.0,0.0,0.0,0.0,0.0
8466d6bffffffff,18.0,0.0,0.0,0.0,0.0
8466d81ffffffff,10.0,0.0,0.0,0.0,0.0
8466d89ffffffff,21.0,0.0,0.0,0.0,0.0
8466d8bffffffff,3.0,0.0,0.0,0.0,0.0
8466d8dffffffff,15.0,0.0,0.0,0.0,0.0
8466da1ffffffff,25.0,0.0,0.0,0.0,0.0
8466da3ffffffff,3.0,0.0,0.0,0.0,0.0
8466da7ffffffff,42.0,0.0,0.0,0.0,0.0
8466da9ffffffff,27.0,0.0,0.0,0.0,0.0
8466dadffffffff,380.0,0.0,0.0,0.0,0.0
8466db1ffffffff,2.0,0.0,0.0,0.0,0.0
8466db5ffffffff,16.0,0.0,0.0,0.0,0.0
8466dc1ffffffff,10.0,0.0,0.0,0.0,0.0
8466dc3ffffffff,978.0,0.0,0.0,0.0,0.0
8466dc5ffffffff,2.0,0.0,0.0,0.0,0.0
8466dc7ffffffff,266.0,0.0,0.0,0.0,0.0
8466dc9ffffffff,140.0,0.0,0.0,0.0,0.0
8466dcbffffffff,21.0,0.0,0.0,0.0,0.0
8466dcdffffffff,16.0,0.0,0.0,0.0,0.0
8466dd1ffffffff,8.0,0.0,0.0,0.0,0.0
8466dd3ffffffff,3.0,0.0,0.0,0.0,0.0
8466dd5ffffffff,3.0,0.0,0.0,0.0,0.0
8466dd7ffffffff,4.0,0.0,0.0,0.0,0.0
8466ddbffffffff,7.0,0.0,0.0,0.0,0.0
8466dddffffffff,44.0,0.0,0.0,0.0,0.0
8466de1ffffffff,2280.0,0.0,0.0,0.0,0.0
8466de3ffffffff,251.0,0.0,0.0,0.0,0.0
8466de5ffffffff,6.0,0.0,0.0,0.0,0.0
8466de7ffffffff,239.0,0.0,0.0,0.0,0.0
8466de9ffffffff,38.0,0.0,0.0,0.0,0.0
8466debffffffff,202.0,0.0,0.0,0.0,0.0
8466dedffffffff,115.0,0.0,0.0,0.0,0.0
8466e01ffffffff,114.0,0.0,0.0,0.0,0.0
8466e03ffffffff,222.0,0.0,0.0,0.0,0.0
8466e05ffffffff,90.0,0.0,0.0,0.0,0.0
8466e07ffffffff,24.0,0.0,0.0,0.0,0.0
8466e09ffffffff,3034.0,0.0,0.0,0.0,0.0
8466e0bffffffff,1230.0,0.0,0.0,0.0,0.0
8466e0dffffffff,1024.0,0.0,0.0,0.0,0.0
8466e11ffffffff,146.0,0.0,0.0,0.0,0.0
8466e13ffffffff,12.0,0.0,0.0,0.0,0.0
8466e15ffffffff,675.0,0.0,0.0,0.0,0.0
8466e17ffffffff,41.0,0.0,0.0,0.0,0.0
8466e19ffffffff,27.0,0.0,0.0,0.0,0.0
8466e1dffffffff,461.0,0.0,0.0,0.0,0.0
8466e21ffffffff,17.0,0.0,0.0,0.0,0.0
8466e23ffffffff,113.0,0.0,0.0,0.0,0.0
8466e25ffffffff,4.0,0.0,0.0,0.0,0.0
8466e27ffffffff,73.0,0.0,0.0,0.0,0.0
8466e29ffffffff,29.0,0.0,0.0,0.0,0.0
8466e2bffffffff,103.0,0.0,0.0,0.0,0.0
8466e2dffffffff,161.0,0.0,0.0,0.0,0.0
8466e31ffffffff,7.0,0.0,0.0,0.0,0.0
8466e35ffffffff,3.0,0.0,0.0,0.0,0.0
8466e37ffffffff,3.0,0.0,0.0,0.0,0.0
8466e39ffffffff,214.0,0.0,0.0,0.0,0.0
8466e3bffffffff,132.0,0.0,0.0,0.0,0.0
8466e3dffffffff,21.0,0.0,0.0,0.0,0.0
8466e41ffffffff,489.0,0.0,0.0,0.0,0.0
8466e43ffffffff,5892.0,0.0,0.0,0.0,0.0
8466e45ffffffff,459.0,0.0,0.0,0.0,0.0
8466e47ffffffff,1807.0,0.0,0.0,0.0,0.0
8466e49ffffffff,225.0,0.0,0.0,0.0,0.0
8466e4bffffffff,109.0,0.0,0.0,0.0,0.0
8466e4dffffffff,31.0,0.0,0.0,0.0,0.0
8466e51ffffffff,178.0,0.0,0.0,0.0,0.0
8466e53ffffffff,351.0,0.0,0.0,0.0,0.0
8466e55ffffffff,436.0,0.0,0.0,0.0,0.0
8466e57ffffffff,4193.0,0.0,0.0,0.0,0.0
8466e59ffffffff,491.0,0.0,0.0,0.0,0.0
8466e5bffffffff,68.0,0.0,0.0,0.0,0.0
8466e5dffffffff,92.0,0.0,0.0,0.0,0.0
8466e61ffffffff,152.0,0.0,0.0,0.0,0.0
8466e63ffffffff,1160.0,0.0,0.0,0.0,0.0
8466e65ffffffff,4373.0,0.0,0.0,0.0,0.0
8466e67ffffffff,1633.0,0.0,0.0,0.0,0.0
8466e69ffffffff,1306.0,0.0,0.0,0.0,0.0
8466e6bffffffff,251.0,0.0,0.0,0.0,0.0
8466e6dffffffff,6962.0,0.0,0.0,0.0,0.0
8466e81ffffffff,2.0,0.0,0.0,0.0,0.0
8466e89ffffffff,1.0,0.0,0.0,0.0,0.0
8466e8dffffffff,14.0,0.0,0.0,0.0,0.0
8466e9bffffffff,2.0,0.0,0.0,0.0,0.0
8466e9dffffffff,30.0,0.0,0.0,0.0,0.0
8466eadffffffff,11.0,0.0,0.0,0.0,0.0
8466ec1ffffffff,20.0,0.0,0.0,0.0,0.0
8466ec3ffffffff,5.0,0.0,0.0,0.0,0.0
8466ec5ffffffff,47.0,0.0,0.0,0.0,0.0
8466ec7ffffffff,230.0,0.0,0.0,0.0,0.0
8466ec9ffffffff,5.0,0.0,0.0,0.0,0.0
8466ecbffffffff,146.0,0.0,0.0,0.0,0.0
8466ecdffffffff,2.0,0.0,0.0,0.0,0.0
8466ee5ffffffff,342.0,0.0,0.0,0.0,0.0
8466ee7ffffffff,10.0,0.0,0.0,0.0,0.0
8466eedffffffff,21.0,0.0,0.0,0.0,0.0
8466f01ffffffff,26.0,0.0,0.0,0.0,0.0
8466f03ffffffff,621.0,0.0,0.0,0.0,0.0
8466f0bffffffff,692.0,0.0,0.0,0.0,0.0
8466f11ffffffff,631.0,0.0,0.0,0.0,0.0
8466f13ffffffff,9.0,0.0,0.0,0.0,0.0
8466f15ffffffff,614.0,0.0,0.0,0.0,0.0
8466f17ffffffff,261.0,0.0,0.0,0.0,0.0
8466f19ffffffff,1068.0,0.0,0.0,0.0,0.0
8466f1bffffffff,16.0,0.0,0.0,0.0,0.0
8466f1dffffffff,5461.0,0.0,0.0,0.0,0.0
8466f33ffffffff,14.0,0.0,0.0,0.0,0.0
8466f35ffffffff,95.0,0.0,0.0,0.0,0.0
8466f37ffffffff,4.0,0.0,0.0,0.0,0.0
8466f3bffffffff,7.0,0.0,0.0,0.0,0.0
8466f51ffffffff,157.0,0.0,0.0,0.0,0.0
8466f53ffffffff,390.0,0.0,0.0,0.0,0.0
8466f57ffffffff,2558.0,0.0,0.0,0.0,0.0
8466f59ffffffff,1402.0,0.0,0.0,0.0,0.0
8466f5bffffffff,1121.0,0.0,0.0,0.0,0.0
8466f5dffffffff,26.0,0.0,0.0,0.0,0.0
8467413ffffffff,6618.0,0.0,0.0,0.0,0.0
8467417ffffffff,152.0,0.0,0.0,0.0,0.0
8467421ffffffff,4.0,0.0,0.0,0.0,0.0
8467423ffffffff,6.0,0.0,0.0,0.0,0.0
8467425ffffffff,580.0,0.0,0.0,0.0,0.0
8467427ffffffff,27.0,0.0,0.0,0.0,0.0
8467429ffffffff,3.0,0.0,0.0,0.0,0.0
846742bffffffff,11.0,0.0,0.0,0.0,0.0
846742dffffffff,42.0,0.0,0.0,0.0,0.0
8467431ffffffff,18.0,0.0,0.0,0.0,0.0
8467433ffffffff,360.0,0.0,0.0,0.0,0.0
8467435ffffffff,19.0,0.0,0.0,0.0,0.0
8467437ffffffff,347.0,0.0,0.0,0.0,0.0
846743bffffffff,222.0,0.0,0.0,0.0,0.0
846743dffffffff,248.0,0.0,0.0,0.0,0.0
8467481ffffffff,1.0,0.0,0.0,0.0,0.0
84674a1ffffffff,25.0,0.0,0.0,0.0,0.0
84674a5ffffffff,8.0,0.0,0.0,0.0,0.0
84674a7ffffffff,110.0,0.0,0.0,0.0,0.0
84674a9ffffffff,1.0,0.0,0.0,0.0,0.0
84674c1ffffffff,47.0,0.0,0.0,0.0,0.0
84674c5ffffffff,1212.0,0.0,0.0,0.0,0.0
84674c7ffffffff,9.0,0.0,0.0,0.0,0.0
84674c9ffffffff,58.0,0.0,0.0,0.0,0.0
84674cbffffffff,34.0,0.0,0.0,0.0,0.0
84674cdffffffff,446.0,0.0,0.0,0.0,0.0
84674d9ffffffff,61.0,0.0,0.0,0.0,0.0
84674ddffffffff,3.0,0.0,0.0,0.0,0.0
84674e1ffffffff,100.0,0.0,0.0,0.0,0.0
84674e5ffffffff,10.0,0.0,0.0,0.0,0.0
84674e7ffffffff,3.0,0.0,0.0,0.0,0.0
84674e9ffffffff,526.0,0.0,0.0,0.0,0.0
84674ebffffffff,36.0,0.0,0.0,0.0,0.0
84674edffffffff,380.0,0.0,0.0,0.0,0.0
8467503ffffffff,2.0,0.0,0.0,0.0,0.0
8467513ffffffff,3.0,0.0,0.0,0.0,0.0
8467519ffffffff,296.0,0.0,0.0,0.0,0.0
846751bffffffff,2.0,0.0,0.0,0.0,0.0
8467521ffffffff,7.0,0.0,0.0,0.0,0.0
8467523ffffffff,317.0,0.0,0.0,0.0,0.0
8467525ffffffff,6.0,0.0,0.0,0.0,0.0
8467527ffffffff,7.0,0.0,0.0,0.0,0.0
8467531ffffffff,25.0,0.0,0.0,0.0,0.0
8467535ffffffff,131.0,0.0,0.0,0.0,0.0
8467537ffffffff,90.0,0.0,0.0,0.0,0.0
8467539ffffffff,69.0,0.0,0.0,0.0,0.0
846753dffffffff,2.0,0.0,0.0,0.0,0.0
8467551ffffffff,7.0,0.0,0.0,0.0,0.0
8467553ffffffff,3246.0,0.0,0.0,0.0,0.0
8467555ffffffff,1.0,0.0,0.0,0.0,0.0
8467565ffffffff,8.0,0.0,0.0,0.0,0.0
8467567ffffffff,2.0,0.0,0.0,0.0,0.0
846756bffffffff,38.0,0.0,0.0,0.0,0.0
8467581ffffffff,10.0,0.0,0.0,0.0,0.0
8467583ffffffff,2.0,0.0,0.0,0.0,0.0
8467585ffffffff,9.0,0.0,0.0,0.0,0.0
8467587ffffffff,2.0,0.0,0.0,0.0,0.0
8467589ffffffff,4.0,0.0,0.0,0.0,0.0
846758bffffffff,1.0,0.0,0.0,0.0,0.0
846758dffffffff,20.0,0.0,0.0,0.0,0.0
8467591ffffffff,2.0,0.0,0.0,0.0,0.0
8467595ffffffff,2.0,0.0,0.0,0.0,0.0
8467599ffffffff,80.0,0.0,0.0,0.0,0.0
846759bffffffff,2.0,0.0,0.0,0.0,0.0
84675a1ffffffff,3.0,0.0,0.0,0.0,0.0
84675a3ffffffff,2.0,0.0,0.0,0.0,0.0
84675a5ffffffff,55.0,0.0,0.0,0.0,0.0
84675a7ffffffff,1.0,0.0,0.0,0.0,0.0
84675a9ffffffff,80.0,0.0,0.0,0.0,0.0
84675abffffffff,179.0,0.0,0.0,0.0,0.0
84675adffffffff,48.0,0.0,0.0,0.0,0.0
84675b1ffffffff,5.0,0.0,0.0,0.0,0.0
84675b3ffffffff,13.0,0.0,0.0,0.0,0.0
84675b5ffffffff,1.0,0.0,0.0,0.0,0.0
84675b7ffffffff,1.0,0.0,0.0,0.0,0.0
84675c1ffffffff,119.0,0.0,0.0,0.0,0.0
84675c3ffffffff,4.0,0.0,0.0,0.0,0.0
84675c5ffffffff,704.0,0.0,0.0,0.0,0.0
84675c7ffffffff,208.0,0.0,0.0,0.0,0.0
84675c9ffffffff,13.0,0.0,0.0,0.0,0.0
84675cbffffffff,357.0,0.0,0.0,0.0,0.0
84675cdffffffff,6.0,0.0,0.0,0.0,0.0
84675d3ffffffff,6.0,0.0,0.0,0.0,0.0
84675d5ffffffff,19.0,0.0,0.0,0.0,0.0
84675d9ffffffff,7.0,0.0,0.0,0.0,0.0
84675ddffffffff,29.0,0.0,0.0,0.0,0.0
84675e1ffffffff,13.0,0.0,0.0,0.0,0.0
84675e3ffffffff,38.0,0.0,0.0,0.0,0.0
84675e7ffffffff,12.0,0.0,0.0,0.0,0.0
84675e9ffffffff,12.0,0.0,0.0,0.0,0.0
84675ebffffffff,93.0,0.0,0.0,0.0,0.0
84675edffffffff,3.0,0.0,0.0,0.0,0.0
84678b3ffffffff,2.0,0.0,0.0,0.0,0.0
84678b7ffffffff,4.0,0.0,0.0,0.0,0.0
8467903ffffffff,2.0,0.0,0.0,0.0,0.0
846790bffffffff,13.0,0.0,0.0,0.0,0.0
846790dffffffff,71.0,0.0,0.0,0.0,0.0
8467915ffffffff,6.0,0.0,0.0,0.0,0.0
8467921ffffffff,12.0,0.0,0.0,0.0,0.0
8467923ffffffff,4.0,0.0,0.0,0.0,0.0
8467925ffffffff,6.0,0.0,0.0,0.0,0.0
8467927ffffffff,4.0,0.0,0.0,0.0,0.0
8467929ffffffff,2.0,0.0,0.0,0.0,0.0
846792dffffffff,18.0,0.0,0.0,0.0,0.0
8467931ffffffff,2.0,0.0,0.0,0.0,0.0
8467933ffffffff,5.0,0.0,0.0,0.0,0.0
8467935ffffffff,1.0,0.0,0.0,0.0,0.0
8467937ffffffff,14.0,0.0,0.0,0.0,0.0
846793bffffffff,29.0,0.0,0.0,0.0,0.0
8467941ffffffff,2.0,0.0,0.0,0.0,0.0
8467945ffffffff,45.0,0.0,0.0,0.0,0.0
8467947ffffffff,12.0,0.0,0.0,0.0,0.0
8467949ffffffff,6.0,0.0,0.0,0.0,0.0
846794bffffffff,1.0,0.0,0.0,0.0,0.0
846794dffffffff,4.0,0.0,0.0,0.0,0.0
846795dffffffff,13.0,0.0,0.0,0.0,0.0
8467961ffffffff,99.0,0.0,0.0,0.0,0.0
8467963ffffffff,44.0,0.0,0.0,0.0,0.0
8467965ffffffff,7.0,0.0,0.0,0.0,0.0
8467967ffffffff,9.0,0.0,0.0,0.0,0.0
8467969ffffffff,30.0,0.0,0.0,0.0,0.0
846796bffffffff,55.0,0.0,0.0,0.0,0.0
84679a1ffffffff,190.0,0.0,0.0,0.0,0.0
84679a3ffffffff,62.0,0.0,0.0,0.0,0.0
84679a5ffffffff,3399.0,0.0,0.0,0.0,0.0
84679a7ffffffff,599.0,0.0,0.0,0.0,0.0
84679adffffffff,104.0,0.0,0.0,0.0,0.0
84679b3ffffffff,125.0,0.0,0.0,0.0,0.0
84679b5ffffffff,278.0,0.0,0.0,0.0,0.0
84679b7ffffffff,999.0,0.0,0.0,0.0,0.0
84679e5ffffffff,3.0,0.0,0.0,0.0,0.0
8467b21ffffffff,18.0,0.0,0.0,0.0,0.0
8467b25ffffffff,1.0,0.0,0.0,0.0,0.0
8467b27ffffffff,21.0,0.0,0.0,0.0,0.0
8467b2bffffffff,10.0,0.0,0.0,0.0,0.0
846d049ffffffff,12.0,0.0,0.0,0.0,0.0
846d04bffffffff,8.0,0.0,0.0,0.0,0.0
846d059ffffffff,90.0,0.0,0.0,0.0,0.0
846d05bffffffff,73.0,0.0,0.0,0.0,0.0
846d203ffffffff,3.0,0.0,0.0,0.0,0.0
846d205ffffffff,2.0,0.0,0.0,0.0,0.0
846d207ffffffff,78.0,0.0,0.0,0.0,0.0
846d20bffffffff,3.0,0.0,0.0,0.0,0.0
846d20dffffffff,1.0,0.0,0.0,0.0,0.0
846d211ffffffff,15.0,0.0,0.0,0.0,0.0
846d213ffffffff,1.0,0.0,0.0,0.0,0.0
846d217ffffffff,14.0,0.0,0.0,0.0,0.0
846d219ffffffff,9.0,0.0,0.0,0.0,0.0
846d21bffffffff,117.0,0.0,0.0,0.0,0.0
846d21dffffffff,184.0,0.0,0.0,0.0,0.0
846d223ffffffff,28.0,0.0,0.0,0.0,0.0
