cell_id,Phoenicurus phoenicurus,Phoenicurus phoenicurus phoenicurus,Phoenicurus phoenicurus samamisicus
841e36bffffffff,10.0,0.0,0.0
841e425ffffffff,2.0,0.0,0.0
841e427ffffffff,15.0,0.0,0.0
841e42dffffffff,1.0,0.0,0.0
841e4d9ffffffff,9.0,0.0,0.0
841e50dffffffff,3.0,0.0,0.0
841e517ffffffff,1.0,0.0,0.0
841e519ffffffff,5.0,0.0,0.0
841e51bffffffff,32.0,0.0,0.0
841e525ffffffff,9.0,0.0,0.0
841e527ffffffff,9.0,0.0,0.0
841e529ffffffff,9.0,0.0,0.0
841e53dffffffff,1.0,0.0,0.0
841e56bffffffff,1.0,0.0,0.0
841e589ffffffff,1.0,0.0,0.0
841e5a1ffffffff,1.0,0.0,0.0
841e5a5ffffffff,3.0,0.0,0.0
841e5a9ffffffff,41.0,0.0,0.0
841e5abffffffff,1.0,0.0,0.0
841e5c5ffffffff,1.0,0.0,0.0
841e5cdffffffff,3.0,0.0,0.0
841e5d9ffffffff,4.0,0.0,0.0
841e5ddffffffff,3.0,0.0,0.0
841e5e3ffffffff,8.0,0.0,0.0
841e5e5ffffffff,7.0,0.0,0.0
841e5e7ffffffff,25.0,0.0,0.0
841e5edffffffff,1.0,0.0,0.0
841e615ffffffff,2.0,0.0,0.0
841e639ffffffff,4.0,0.0,0.0
841e63bffffffff,5.0,0.0,0.0
841e64dffffffff,3.0,0.0,0.0
841e697ffffffff,4.0,0.0,0.0
841e6bbffffffff,5.0,0.0,0.0
841e6d9ffffffff,12.0,0.0,0.0
841e6e7ffffffff,1.0,0.0,0.0
841e725ffffffff,1.0,0.0,0.0
841e729ffffffff,1.0,0.0,0.0
841e731ffffffff,2.0,0.0,0.0
841e75dffffffff,1.0,0.0,0.0
841e769ffffffff,1.0,0.0,0.0
841e801ffffffff,2.0,0.0,0.0
841e803ffffffff,7.0,0.0,0.0
841e805ffffffff,5.0,0.0,0.0
841e809ffffffff,2.0,0.0,0.0
841e80bffffffff,2.0,0.0,0.0
841e815ffffffff,6.0,0.0,0.0
841e817ffffffff,1.0,0.0,0.0
841e81dffffffff,3.0,0.0,0.0
841e82bffffffff,4.0,0.0,0.0
841e831ffffffff,3.0,0.0,0.0
841e833ffffffff,2.0,0.0,0.0
841e835ffffffff,43.0,0.0,0.0
841e841ffffffff,2.0,0.0,0.0
841e843ffffffff,4.0,0.0,0.0
841e845ffffffff,1.0,0.0,0.0
841e847ffffffff,4.0,0.0,0.0
841e849ffffffff,6.0,0.0,0.0
841e84dffffffff,2.0,0.0,0.0
841e855ffffffff,2.0,0.0,0.0
841e857ffffffff,1.0,0.0,0.0
841e859ffffffff,8.0,0.0,0.0
841e85dffffffff,8.0,0.0,0.0
841e863ffffffff,2.0,0.0,0.0
841e86bffffffff,2.0,0.0,0.0
841e8a1ffffffff,2.0,0.0,0.0
841e8a7ffffffff,4.0,0.0,0.0
841e8e5ffffffff,2.0,0.0,0.0
841e997ffffffff,1.0,0.0,0.0
841e9a1ffffffff,2.0,0.0,0.0
841e9a9ffffffff,14.0,0.0,0.0
841e9b5ffffffff,2.0,0.0,0.0
841e9b7ffffffff,2.0,0.0,0.0
841e9bbffffffff,2.0,0.0,0.0
841e9d9ffffffff,4.0,0.0,0.0
841e9dbffffffff,1.0,0.0,0.0
841ea03ffffffff,2.0,0.0,0.0
841ea05ffffffff,6.0,0.0,0.0
841ea09ffffffff,2.0,0.0,0.0
841ea0bffffffff,2.0,0.0,0.0
841ea19ffffffff,21.0,0.0,0.0
841ea1bffffffff,7.0,0.0,0.0
841ea21ffffffff,22.0,0.0,0.0
841ea23ffffffff,20.0,0.0,0.0
841ea25ffffffff,14.0,0.0,0.0
841ea27ffffffff,18.0,0.0,0.0
841ea29ffffffff,2.0,0.0,0.0
841ea2dffffffff,3.0,0.0,0.0
841ea31ffffffff,2.0,0.0,0.0
841ea35ffffffff,1.0,0.0,0.0
841ea3dffffffff,4.0,0.0,0.0
841ea41ffffffff,4.0,0.0,0.0
841ea43ffffffff,3.0,0.0,0.0
841ea45ffffffff,3.0,0.0,0.0
841ea49ffffffff,3.0,0.0,0.0
841ea4bffffffff,1.0,0.0,0.0
841ea4dffffffff,2.0,0.0,0.0
841ea5bffffffff,6.0,0.0,0.0
841ea63ffffffff,2.0,0.0,0.0
841ea67ffffffff,3.0,0.0,0.0
841ea83ffffffff,2.0,0.0,0.0
841ea87ffffffff,1.0,0.0,0.0
841ea95ffffffff,2.0,0.0,0.0
841eab5ffffffff,2.0,0.0,0.0
841eab9ffffffff,3.0,0.0,0.0
841eac1ffffffff,3.0,0.0,0.0
841eac3ffffffff,6.0,0.0,0.0
841eac5ffffffff,1.0,0.0,0.0
841eae3ffffffff,2.0,0.0,0.0
841eaebffffffff,1.0,0.0,0.0
841eb03ffffffff,4.0,0.0,0.0
841eb07ffffffff,4.0,0.0,0.0
841eb0bffffffff,18.0,3.0,0.0
841eb19ffffffff,2.0,0.0,0.0
841eb1bffffffff,6.0,0.0,0.0
841eb39ffffffff,4.0,0.0,0.0
841eb3dffffffff,3.0,3.0,0.0
841eb49ffffffff,3.0,0.0,0.0
841eb4dffffffff,35.0,0.0,0.0
841eb53ffffffff,2.0,0.0,0.0
841eb59ffffffff,1.0,0.0,0.0
841eb5bffffffff,10.0,0.0,0.0
841ec03ffffffff,4.0,0.0,0.0
841ec05ffffffff,3.0,0.0,0.0
841ec09ffffffff,12.0,4.0,0.0
841ec0dffffffff,1.0,0.0,0.0
841ec15ffffffff,2.0,0.0,0.0
841ec17ffffffff,8.0,0.0,0.0
841ec1dffffffff,3.0,0.0,0.0
841ec21ffffffff,11.0,0.0,0.0
841ec23ffffffff,14.0,0.0,0.0
841ec27ffffffff,7.0,0.0,0.0
841ec2dffffffff,2.0,0.0,0.0
841ec33ffffffff,5.0,0.0,0.0
841ec37ffffffff,14.0,0.0,0.0
841ec39ffffffff,15.0,6.0,0.0
841ec3bffffffff,3.0,0.0,0.0
841ec3dffffffff,7.0,0.0,0.0
841ec41ffffffff,4.0,0.0,0.0
841ec43ffffffff,7.0,7.0,0.0
841ec47ffffffff,22.0,5.0,0.0
841ec4bffffffff,2.0,0.0,0.0
841ec55ffffffff,3.0,0.0,0.0
841ec57ffffffff,4.0,0.0,0.0
841ec61ffffffff,1.0,0.0,0.0
841ec85ffffffff,3.0,0.0,0.0
841ec8bffffffff,5.0,0.0,0.0
841ec8dffffffff,1.0,0.0,0.0
841ec91ffffffff,68.0,0.0,0.0
841ec93ffffffff,5.0,0.0,0.0
841ec97ffffffff,26.0,0.0,0.0
841ec99ffffffff,34.0,0.0,0.0
841ec9bffffffff,41.0,0.0,0.0
841ec9dffffffff,12.0,0.0,0.0
841eca1ffffffff,14.0,0.0,0.0
841eca3ffffffff,2.0,0.0,0.0
841eca5ffffffff,18.0,0.0,0.0
841eca7ffffffff,8.0,0.0,0.0
841eca9ffffffff,9.0,0.0,0.0
841ecadffffffff,2.0,0.0,0.0
841ecb9ffffffff,2.0,0.0,0.0
841ecbbffffffff,9.0,0.0,0.0
841ecbdffffffff,1.0,0.0,0.0
841ecc3ffffffff,3.0,0.0,0.0
841ecc5ffffffff,2.0,0.0,0.0
841eccbffffffff,5.0,0.0,2.0
841ecd5ffffffff,47.0,0.0,0.0
841ecd7ffffffff,12.0,0.0,0.0
841ecddffffffff,6.0,0.0,0.0
841ece1ffffffff,2.0,0.0,0.0
841ece5ffffffff,1.0,0.0,0.0
841ece7ffffffff,3.0,0.0,0.0
841ece9ffffffff,13.0,0.0,4.0
841ed03ffffffff,1.0,0.0,0.0
841ed05ffffffff,1.0,0.0,0.0
841ed07ffffffff,2.0,0.0,0.0
841ed0bffffffff,1.0,0.0,0.0
841ed13ffffffff,9.0,0.0,0.0
841ed1bffffffff,7.0,0.0,0.0
841ed39ffffffff,5.0,0.0,0.0
841ed43ffffffff,3.0,0.0,0.0
841ed4dffffffff,4.0,0.0,0.0
841ed51ffffffff,2.0,0.0,0.0
841ed59ffffffff,6.0,0.0,0.0
841ed5bffffffff,2.0,0.0,0.0
841ed63ffffffff,4.0,0.0,0.0
841ed8dffffffff,1.0,0.0,0.0
841ed91ffffffff,25.0,0.0,0.0
841ed93ffffffff,6.0,0.0,0.0
841ed9bffffffff,4.0,0.0,0.0
841eda1ffffffff,8.0,0.0,0.0
841eda3ffffffff,29.0,0.0,0.0
841eda7ffffffff,18.0,0.0,0.0
841edadffffffff,2.0,0.0,0.0
841edbbffffffff,2.0,0.0,0.0
841edc1ffffffff,8.0,0.0,0.0
841edc9ffffffff,18.0,0.0,0.0
841edcdffffffff,2.0,0.0,0.0
841ede1ffffffff,18.0,0.0,0.0
841ee19ffffffff,1.0,0.0,0.0
841ee23ffffffff,6.0,0.0,0.0
841ee29ffffffff,5.0,0.0,0.0
841ee2dffffffff,5.0,0.0,0.0
841ee65ffffffff,9.0,0.0,0.0
841ee81ffffffff,4.0,3.0,0.0
841ee91ffffffff,12.0,5.0,0.0
841ee97ffffffff,36.0,7.0,0.0
841ee99ffffffff,1.0,0.0,0.0
841eea3ffffffff,15.0,0.0,0.0
841eeb1ffffffff,4.0,0.0,0.0
841eeb5ffffffff,2.0,0.0,0.0
841eeb7ffffffff,34.0,5.0,0.0
841eebbffffffff,6.0,0.0,0.0
841eebdffffffff,2.0,0.0,0.0
841eec7ffffffff,5.0,0.0,0.0
841eed3ffffffff,2.0,0.0,0.0
841eed9ffffffff,1.0,0.0,0.0
841eedbffffffff,2.0,0.0,0.0
841eee3ffffffff,2.0,0.0,0.0
841eeebffffffff,6.0,0.0,0.0
841ef01ffffffff,2.0,0.0,0.0
841ef09ffffffff,2.0,0.0,0.0
841ef0dffffffff,10.0,0.0,0.0
841ef1dffffffff,2.0,0.0,0.0
841ef27ffffffff,6.0,0.0,0.0
841ef2dffffffff,1.0,0.0,0.0
841ef37ffffffff,10.0,0.0,0.0
841ef43ffffffff,1.0,0.0,0.0
841ef47ffffffff,2.0,0.0,0.0
841ef51ffffffff,3.0,0.0,0.0
841ef55ffffffff,1.0,0.0,0.0
841ef59ffffffff,26.0,0.0,0.0
841ef5bffffffff,4.0,0.0,0.0
841ef5dffffffff,8.0,0.0,0.0
841ef69ffffffff,2.0,0.0,0.0
841f001ffffffff,209.0,139.0,0.0
841f003ffffffff,4.0,0.0,0.0
841f007ffffffff,6.0,0.0,0.0
841f009ffffffff,10.0,6.0,0.0
841f011ffffffff,1.0,0.0,0.0
841f015ffffffff,2.0,0.0,0.0
841f017ffffffff,2.0,0.0,0.0
841f01dffffffff,4.0,0.0,0.0
841f025ffffffff,8.0,0.0,0.0
841f029ffffffff,20.0,0.0,0.0
841f02bffffffff,2.0,0.0,0.0
841f037ffffffff,11.0,0.0,0.0
841f03bffffffff,22.0,0.0,0.0
841f041ffffffff,2.0,0.0,0.0
841f043ffffffff,2.0,2.0,0.0
841f045ffffffff,2.0,0.0,0.0
841f049ffffffff,2.0,0.0,0.0
841f04dffffffff,3.0,0.0,0.0
841f051ffffffff,129.0,0.0,0.0
841f053ffffffff,4.0,0.0,0.0
841f055ffffffff,2.0,0.0,0.0
841f059ffffffff,50.0,4.0,0.0
841f05bffffffff,118.0,0.0,0.0
841f05dffffffff,4.0,2.0,0.0
841f061ffffffff,11.0,0.0,0.0
841f063ffffffff,1.0,0.0,0.0
841f067ffffffff,2.0,0.0,0.0
841f097ffffffff,1.0,0.0,0.0
841f09bffffffff,34.0,0.0,0.0
841f09dffffffff,4.0,0.0,0.0
841f0b3ffffffff,2.0,0.0,0.0
841f0b7ffffffff,3.0,0.0,0.0
841f0c7ffffffff,6.0,0.0,0.0
841f0d1ffffffff,8.0,0.0,0.0
841f0d3ffffffff,5.0,0.0,0.0
841f0e9ffffffff,2.0,0.0,0.0
841f0edffffffff,2.0,0.0,0.0
841f105ffffffff,2.0,0.0,0.0
841f10dffffffff,1.0,0.0,0.0
841f117ffffffff,1.0,0.0,0.0
841f119ffffffff,4.0,0.0,0.0
841f121ffffffff,2.0,0.0,0.0
841f129ffffffff,3.0,0.0,0.0
841f12bffffffff,3.0,0.0,0.0
841f12dffffffff,19.0,0.0,0.0
841f131ffffffff,8.0,0.0,0.0
841f133ffffffff,6.0,0.0,0.0
841f137ffffffff,20.0,0.0,0.0
841f13bffffffff,2.0,0.0,0.0
841f143ffffffff,3.0,0.0,0.0
841f149ffffffff,1.0,0.0,0.0
841f14bffffffff,1.0,0.0,0.0
841f14dffffffff,8.0,0.0,0.0
841f153ffffffff,11.0,0.0,0.0
841f155ffffffff,1.0,0.0,0.0
841f157ffffffff,7.0,0.0,0.0
841f15bffffffff,8.0,0.0,0.0
841f15dffffffff,2.0,0.0,0.0
841f161ffffffff,2.0,0.0,0.0
841f165ffffffff,16.0,0.0,0.0
841f169ffffffff,4.0,0.0,0.0
841f16dffffffff,16.0,0.0,0.0
841f185ffffffff,5.0,0.0,0.0
841f189ffffffff,16.0,1.0,0.0
841f18bffffffff,30.0,0.0,0.0
841f195ffffffff,41.0,0.0,0.0
841f199ffffffff,11.0,0.0,0.0
841f1a1ffffffff,45.0,0.0,0.0
841f1a3ffffffff,2.0,0.0,0.0
841f1a5ffffffff,71.0,0.0,0.0
841f1a9ffffffff,1.0,0.0,0.0
841f1abffffffff,12.0,0.0,0.0
841f1b1ffffffff,4.0,0.0,0.0
841f1b3ffffffff,5.0,0.0,0.0
841f1b5ffffffff,4.0,0.0,0.0
841f1b7ffffffff,7.0,0.0,0.0
841f1bbffffffff,3.0,0.0,0.0
841f1bdffffffff,3.0,0.0,0.0
841f1c1ffffffff,7.0,0.0,0.0
841f1c3ffffffff,5.0,0.0,0.0
841f1c7ffffffff,7.0,0.0,0.0
841f1cbffffffff,2.0,0.0,0.0
841f1d1ffffffff,3.0,0.0,0.0
841f1d3ffffffff,2.0,0.0,0.0
841f1d5ffffffff,89.0,2.0,0.0
841f1d9ffffffff,6.0,0.0,0.0
841f1dbffffffff,8.0,0.0,0.0
841f1ddffffffff,1.0,0.0,0.0
841f1e1ffffffff,2.0,0.0,0.0
841f1e5ffffffff,3.0,0.0,0.0
841f1e7ffffffff,2.0,0.0,0.0
841f1ebffffffff,3.0,0.0,0.0
841f205ffffffff,2.0,0.0,0.0
841f207ffffffff,5.0,3.0,0.0
841f20dffffffff,2.0,1.0,0.0
841f211ffffffff,4.0,0.0,0.0
841f217ffffffff,8.0,0.0,0.0
841f219ffffffff,11.0,0.0,0.0
841f21dffffffff,7.0,0.0,0.0
841f221ffffffff,1.0,0.0,0.0
841f223ffffffff,2.0,0.0,0.0
841f225ffffffff,1.0,0.0,0.0
841f229ffffffff,3.0,0.0,0.0
841f22bffffffff,4.0,0.0,0.0
841f22dffffffff,1.0,0.0,0.0
841f231ffffffff,5.0,0.0,0.0
841f233ffffffff,28.0,0.0,0.0
841f235ffffffff,3.0,0.0,0.0
841f237ffffffff,8.0,0.0,0.0
841f23bffffffff,6.0,0.0,0.0
841f241ffffffff,2.0,0.0,0.0
841f24bffffffff,8.0,0.0,0.0
841f251ffffffff,17.0,0.0,0.0
841f257ffffffff,8.0,0.0,0.0
841f25bffffffff,1.0,0.0,0.0
841f25dffffffff,6.0,2.0,0.0
841f269ffffffff,5.0,0.0,0.0
841f26dffffffff,2.0,0.0,0.0
841f281ffffffff,4.0,0.0,0.0
841f283ffffffff,75.0,0.0,0.0
841f285ffffffff,2.0,0.0,0.0
841f29dffffffff,26.0,0.0,0.0
841f2a1ffffffff,12.0,0.0,0.0
841f2a3ffffffff,351.0,349.0,0.0
841f2a7ffffffff,2.0,1.0,0.0
841f2a9ffffffff,160.0,1.0,0.0
841f2adffffffff,22.0,0.0,0.0
841f2c7ffffffff,4.0,0.0,0.0
841f2c9ffffffff,3.0,0.0,0.0
841f2d1ffffffff,2.0,0.0,0.0
841f2d3ffffffff,11.0,0.0,0.0
841f2d7ffffffff,34.0,0.0,0.0
841f2dbffffffff,34.0,0.0,0.0
841f2e1ffffffff,2.0,0.0,0.0
841f2e3ffffffff,3.0,0.0,0.0
841f2e5ffffffff,3.0,0.0,0.0
841f2e7ffffffff,8.0,0.0,0.0
841f303ffffffff,2.0,0.0,0.0
841f311ffffffff,3.0,2.0,0.0
841f313ffffffff,1.0,0.0,0.0
841f315ffffffff,4.0,0.0,0.0
841f317ffffffff,3.0,0.0,0.0
841f31bffffffff,7.0,5.0,0.0
841f31dffffffff,4.0,0.0,0.0
841f325ffffffff,5.0,0.0,0.0
841f327ffffffff,3.0,0.0,0.0
841f331ffffffff,3.0,0.0,0.0
841f333ffffffff,1.0,0.0,0.0
841f335ffffffff,5.0,0.0,0.0
841f33bffffffff,9.0,0.0,0.0
841f33dffffffff,82.0,0.0,0.0
841f355ffffffff,6.0,3.0,0.0
841f357ffffffff,2.0,0.0,0.0
841f403ffffffff,10.0,0.0,0.0
841f407ffffffff,2.0,0.0,0.0
841f409ffffffff,2.0,0.0,0.0
841f40bffffffff,2.0,0.0,0.0
841f421ffffffff,2.0,0.0,0.0
841f425ffffffff,6.0,0.0,0.0
841f429ffffffff,1.0,0.0,0.0
841f42bffffffff,1.0,0.0,0.0
841f44dffffffff,1.0,0.0,0.0
841f451ffffffff,4.0,0.0,0.0
841f455ffffffff,2.0,0.0,0.0
841f457ffffffff,2.0,0.0,0.0
841f45bffffffff,2.0,0.0,0.0
841f467ffffffff,1.0,0.0,0.0
841f469ffffffff,2.0,0.0,0.0
841f4bdffffffff,1.0,0.0,0.0
841f4e1ffffffff,8.0,0.0,0.0
841f4e3ffffffff,1.0,0.0,0.0
841f4e5ffffffff,2.0,0.0,0.0
841f4e9ffffffff,1.0,0.0,0.0
841f4ebffffffff,10.0,0.0,0.0
841f503ffffffff,1.0,0.0,0.0
841f511ffffffff,6.0,0.0,0.0
841f513ffffffff,5.0,0.0,0.0
841f515ffffffff,2.0,0.0,0.0
841f519ffffffff,36.0,0.0,0.0
841f51bffffffff,1.0,0.0,0.0
841f51dffffffff,2.0,0.0,0.0
841f523ffffffff,6.0,0.0,0.0
841f525ffffffff,2.0,0.0,0.0
841f52bffffffff,6.0,0.0,0.0
841f535ffffffff,17.0,0.0,0.0
841f539ffffffff,2.0,0.0,0.0
841f53dffffffff,18.0,0.0,0.0
841f547ffffffff,2.0,0.0,0.0
841f549ffffffff,2.0,0.0,0.0
841f553ffffffff,10.0,0.0,0.0
841f555ffffffff,1.0,0.0,0.0
841f559ffffffff,1.0,0.0,0.0
841f565ffffffff,2.0,0.0,0.0
841f567ffffffff,3.0,0.0,0.0
841f56dffffffff,1.0,0.0,0.0
841f593ffffffff,8.0,0.0,0.0
841f5a7ffffffff,2.0,0.0,0.0
841f5a9ffffffff,1.0,0.0,0.0
841f5adffffffff,12.0,0.0,0.0
841f5c5ffffffff,89.0,0.0,0.0
841f5c7ffffffff,5.0,0.0,0.0
841f5e1ffffffff,3.0,0.0,0.0
841f5e3ffffffff,1.0,0.0,0.0
841f5e5ffffffff,3.0,0.0,0.0
841f5e9ffffffff,14.0,0.0,0.0
841f5ebffffffff,3.0,0.0,0.0
841f603ffffffff,4.0,0.0,0.0
841f605ffffffff,5.0,0.0,0.0
841f607ffffffff,6.0,0.0,0.0
841f60bffffffff,1.0,1.0,0.0
841f60dffffffff,3.0,0.0,0.0
841f61bffffffff,11.0,0.0,0.0
841f645ffffffff,8.0,0.0,0.0
841f65dffffffff,12.0,0.0,0.0
841f669ffffffff,2.0,0.0,0.0
841f6b3ffffffff,1.0,0.0,0.0
841f6cdffffffff,4.0,0.0,0.0
841f703ffffffff,9.0,0.0,0.0
841f715ffffffff,48.0,0.0,0.0
841f71dffffffff,4.0,0.0,0.0
841f725ffffffff,123.0,0.0,0.0
841f727ffffffff,7.0,0.0,0.0
841f72bffffffff,1.0,0.0,0.0
841f72dffffffff,26.0,0.0,0.0
841f735ffffffff,4.0,0.0,0.0
841f739ffffffff,6.0,0.0,0.0
841f73dffffffff,2.0,0.0,0.0
841f751ffffffff,8.0,0.0,0.0
841f757ffffffff,3.0,0.0,0.0
841f75bffffffff,3.0,0.0,0.0
841f801ffffffff,3.0,1.0,0.0
841f803ffffffff,8.0,1.0,0.0
841f807ffffffff,3.0,0.0,0.0
841f80bffffffff,11.0,0.0,0.0
841f811ffffffff,1.0,0.0,0.0
841f815ffffffff,11.0,0.0,0.0
841f817ffffffff,1.0,0.0,0.0
841f819ffffffff,1.0,0.0,0.0
841f81bffffffff,13.0,0.0,0.0
841f81dffffffff,2.0,0.0,0.0
841f821ffffffff,4.0,0.0,0.0
841f823ffffffff,30.0,0.0,0.0
841f825ffffffff,3.0,2.0,0.0
841f827ffffffff,13.0,1.0,0.0
841f829ffffffff,2.0,0.0,0.0
841f82bffffffff,2.0,0.0,0.0
841f833ffffffff,2.0,0.0,0.0
841f835ffffffff,4.0,0.0,0.0
841f837ffffffff,14.0,0.0,0.0
841f839ffffffff,28.0,2.0,0.0
841f83bffffffff,14.0,0.0,0.0
841f83dffffffff,4.0,0.0,0.0
841f841ffffffff,9.0,9.0,0.0
841f843ffffffff,1.0,0.0,0.0
841f857ffffffff,2.0,0.0,0.0
841f881ffffffff,9.0,0.0,0.0
841f883ffffffff,24.0,0.0,0.0
841f885ffffffff,8.0,0.0,0.0
841f887ffffffff,40.0,0.0,0.0
841f889ffffffff,4.0,0.0,0.0
841f88bffffffff,2.0,0.0,0.0
841f891ffffffff,6.0,0.0,0.0
841f893ffffffff,6.0,0.0,0.0
841f895ffffffff,4.0,0.0,0.0
841f897ffffffff,6.0,0.0,0.0
841f899ffffffff,5.0,0.0,0.0
841f89bffffffff,4.0,0.0,0.0
841f89dffffffff,4.0,0.0,0.0
841f8a1ffffffff,5.0,0.0,0.0
841f8a3ffffffff,2.0,0.0,0.0
841f8a5ffffffff,8.0,0.0,0.0
841f8a9ffffffff,5.0,0.0,0.0
841f8abffffffff,11.0,0.0,0.0
841f8adffffffff,3.0,0.0,0.0
841f8b1ffffffff,2.0,0.0,0.0
841f8b3ffffffff,2.0,0.0,0.0
841f8b5ffffffff,7.0,0.0,0.0
841f8b7ffffffff,2.0,0.0,0.0
841f8b9ffffffff,2.0,0.0,0.0
841f8bbffffffff,5.0,0.0,0.0
841f8bdffffffff,5.0,0.0,0.0
841f8c1ffffffff,5.0,0.0,0.0
841f8cbffffffff,9.0,0.0,0.0
841f8cdffffffff,1.0,0.0,0.0
841f8d1ffffffff,79.0,0.0,0.0
841f8d3ffffffff,2.0,0.0,0.0
841f8d5ffffffff,4.0,0.0,0.0
841f8d7ffffffff,5.0,0.0,0.0
841f8d9ffffffff,2.0,0.0,0.0
841f8dbffffffff,2.0,0.0,0.0
841f8ddffffffff,1.0,0.0,0.0
841f8e1ffffffff,7.0,0.0,0.0
841f8e5ffffffff,4.0,0.0,0.0
841f8e7ffffffff,5.0,0.0,0.0
841f8e9ffffffff,4.0,0.0,0.0
841f8ebffffffff,15.0,4.0,0.0
841f8edffffffff,5.0,0.0,0.0
841f903ffffffff,5.0,0.0,0.0
841f911ffffffff,8.0,8.0,0.0
841f913ffffffff,4.0,2.0,0.0
841f917ffffffff,13.0,11.0,0.0
841f91bffffffff,16.0,2.0,0.0
841f91dffffffff,1.0,0.0,0.0
841f923ffffffff,1.0,0.0,0.0
841f925ffffffff,1.0,0.0,0.0
841f927ffffffff,2.0,0.0,0.0
841f92bffffffff,5.0,0.0,0.0
841f92dffffffff,1.0,0.0,0.0
841f933ffffffff,6.0,0.0,0.0
841f935ffffffff,2.0,2.0,0.0
841f93bffffffff,1.0,1.0,0.0
841f93dffffffff,3.0,0.0,0.0
841f943ffffffff,6.0,0.0,0.0
841f957ffffffff,2.0,0.0,0.0
841f961ffffffff,1.0,0.0,0.0
841f963ffffffff,2.0,0.0,0.0
841f981ffffffff,11.0,0.0,0.0
841f983ffffffff,1.0,0.0,0.0
841f985ffffffff,6.0,0.0,0.0
841f98bffffffff,7.0,0.0,0.0
841f98dffffffff,2.0,0.0,0.0
841f991ffffffff,5.0,0.0,0.0
841f993ffffffff,2.0,0.0,0.0
841f995ffffffff,14.0,0.0,0.0
841f999ffffffff,9.0,0.0,0.0
841f99bffffffff,1.0,0.0,0.0
841f99dffffffff,2.0,0.0,0.0
841f9a1ffffffff,11.0,0.0,0.0
841f9a3ffffffff,10.0,0.0,0.0
841f9a5ffffffff,2.0,0.0,0.0
841f9a7ffffffff,7.0,0.0,0.0
841f9a9ffffffff,3.0,0.0,0.0
841f9abffffffff,15.0,0.0,0.0
841f9adffffffff,3.0,0.0,0.0
841f9b1ffffffff,5.0,0.0,0.0
841f9b5ffffffff,3.0,0.0,0.0
841f9b9ffffffff,4.0,0.0,0.0
841f9bbffffffff,9.0,0.0,0.0
841f9bdffffffff,3.0,0.0,0.0
841f9c1ffffffff,14.0,0.0,0.0
841f9c3ffffffff,41.0,0.0,0.0
841f9c5ffffffff,9.0,0.0,0.0
841f9c7ffffffff,3.0,0.0,0.0
841f9c9ffffffff,9.0,0.0,0.0
841f9cbffffffff,12.0,0.0,0.0
841f9cdffffffff,30.0,6.0,0.0
841f9d1ffffffff,10.0,6.0,0.0
841f9d3ffffffff,16.0,0.0,0.0
841f9d5ffffffff,3.0,0.0,0.0
841f9d7ffffffff,54.0,1.0,0.0
841f9d9ffffffff,4.0,0.0,0.0
841f9dbffffffff,2.0,0.0,0.0
841f9ddffffffff,9.0,0.0,0.0
841f9e1ffffffff,2.0,0.0,0.0
841f9e3ffffffff,11.0,0.0,0.0
841f9e5ffffffff,2.0,0.0,0.0
841f9e7ffffffff,19.0,0.0,0.0
841f9e9ffffffff,1.0,0.0,0.0
841f9ebffffffff,1.0,0.0,0.0
841f9edffffffff,4.0,2.0,0.0
841fa03ffffffff,10.0,0.0,0.0
841fa05ffffffff,1.0,0.0,0.0
841fa09ffffffff,3.0,0.0,0.0
841fa0bffffffff,3.0,0.0,0.0
841fa11ffffffff,9.0,0.0,0.0
841fa17ffffffff,1.0,0.0,0.0
841fa19ffffffff,8.0,0.0,0.0
841fa1bffffffff,2.0,0.0,0.0
841fa29ffffffff,9.0,0.0,0.0
841fa2bffffffff,2.0,0.0,0.0
841fa2dffffffff,2.0,0.0,0.0
841fa31ffffffff,2.0,0.0,0.0
841fa33ffffffff,8.0,0.0,0.0
841fa35ffffffff,10.0,0.0,0.0
841fa3bffffffff,3.0,0.0,0.0
841fa3dffffffff,2.0,0.0,0.0
841fa41ffffffff,1.0,0.0,0.0
841fa43ffffffff,13.0,0.0,0.0
841fa49ffffffff,7.0,0.0,0.0
841fa4bffffffff,12.0,0.0,0.0
841fa4dffffffff,2.0,0.0,0.0
841fa51ffffffff,6.0,0.0,0.0
841fa55ffffffff,5.0,0.0,0.0
841fa57ffffffff,2.0,0.0,0.0
841fa59ffffffff,34.0,0.0,0.0
841fa5bffffffff,8.0,0.0,0.0
841fa5dffffffff,16.0,0.0,0.0
841fa63ffffffff,3.0,2.0,0.0
841fa67ffffffff,4.0,2.0,0.0
841fa81ffffffff,10.0,0.0,0.0
841fa83ffffffff,18.0,0.0,0.0
841fa85ffffffff,7.0,0.0,0.0
841fa87ffffffff,13.0,0.0,0.0
841fa89ffffffff,2.0,0.0,0.0
841fa8bffffffff,10.0,0.0,0.0
841fa8dffffffff,10.0,0.0,0.0
841fa93ffffffff,3.0,0.0,0.0
841fa95ffffffff,25.0,0.0,0.0
841fa97ffffffff,1.0,0.0,0.0
841fa9bffffffff,2.0,0.0,0.0
841faa1ffffffff,1.0,0.0,0.0
841faa5ffffffff,4.0,0.0,0.0
841faa7ffffffff,32.0,0.0,0.0
841faadffffffff,18.0,0.0,0.0
841fab1ffffffff,4.0,0.0,0.0
841fab7ffffffff,7.0,0.0,0.0
841fab9ffffffff,4.0,0.0,0.0
841fabbffffffff,10.0,0.0,0.0
