cell_id,Empidonax difficilis,Empidonax difficilis [difficilis Group],Empidonax difficilis occidentalis/hellmayri,Empidonax difficilis difficilis x hellmayri
8428187ffffffff,31.0,31.0,0.0,0.0
8428189ffffffff,52.0,52.0,0.0,0.0
842818bffffffff,45.0,44.0,0.0,0.0
842818dffffffff,108.0,108.0,0.0,0.0
8428195ffffffff,32.0,32.0,0.0,0.0
842819dffffffff,42.0,42.0,0.0,0.0
84281a1ffffffff,20.0,20.0,0.0,0.0
84281a3ffffffff,36.0,35.0,0.0,0.0
84281a5ffffffff,27.0,27.0,0.0,0.0
84281a7ffffffff,35.0,35.0,0.0,0.0
84281a9ffffffff,61.0,61.0,0.0,0.0
84281abffffffff,16.0,16.0,0.0,0.0
84281adffffffff,47.0,47.0,0.0,0.0
84281b1ffffffff,44.0,44.0,0.0,0.0
84281b3ffffffff,239.0,239.0,0.0,0.0
84281b5ffffffff,251.0,251.0,0.0,0.0
84281b7ffffffff,140.0,140.0,0.0,0.0
84281b9ffffffff,49.0,49.0,0.0,0.0
84281bbffffffff,34.0,34.0,0.0,0.0
84281bdffffffff,23.0,23.0,0.0,0.0
84281c1ffffffff,28.0,28.0,0.0,0.0
84281c3ffffffff,89.0,89.0,0.0,0.0
84281c5ffffffff,3.0,3.0,0.0,0.0
84281c7ffffffff,103.0,103.0,0.0,0.0
84281c9ffffffff,360.0,357.0,0.0,0.0
84281cbffffffff,406.0,367.0,0.0,0.0
84281cdffffffff,5.0,5.0,0.0,0.0
84281d5ffffffff,49.0,48.0,0.0,0.0
84281ddffffffff,14.0,14.0,0.0,0.0
84281e1ffffffff,31.0,31.0,0.0,0.0
84281e3ffffffff,34.0,33.0,0.0,0.0
84281e5ffffffff,173.0,151.0,0.0,0.0
84281e7ffffffff,68.0,62.0,0.0,0.0
84281e9ffffffff,227.0,227.0,0.0,0.0
84281ebffffffff,197.0,197.0,0.0,0.0
84281edffffffff,22.0,17.0,0.0,0.0
8428301ffffffff,444.0,443.0,0.0,0.0
8428303ffffffff,1386.0,1369.0,0.0,0.0
8428305ffffffff,867.0,826.0,0.0,0.0
8428307ffffffff,1025.0,1010.0,0.0,0.0
8428309ffffffff,7462.0,7025.0,0.0,0.0
842830bffffffff,5459.0,4815.0,0.0,0.0
842830dffffffff,994.0,985.0,0.0,0.0
8428311ffffffff,227.0,221.0,0.0,0.0
8428313ffffffff,108.0,103.0,0.0,0.0
8428315ffffffff,316.0,315.0,0.0,0.0
8428317ffffffff,150.0,148.0,0.0,0.0
842831dffffffff,1108.0,1067.0,0.0,0.0
8428321ffffffff,430.0,426.0,0.0,0.0
8428323ffffffff,378.0,377.0,0.0,0.0
8428325ffffffff,103.0,103.0,0.0,0.0
8428327ffffffff,1576.0,1567.0,0.0,0.0
8428329ffffffff,144.0,140.0,0.0,0.0
842832bffffffff,803.0,779.0,0.0,0.0
842832dffffffff,112.0,112.0,0.0,0.0
8428331ffffffff,43.0,41.0,0.0,0.0
8428333ffffffff,16.0,16.0,0.0,0.0
8428335ffffffff,23.0,23.0,0.0,0.0
8428337ffffffff,26.0,26.0,0.0,0.0
8428339ffffffff,56.0,56.0,0.0,0.0
842833bffffffff,199.0,199.0,0.0,0.0
842833dffffffff,7.0,7.0,0.0,0.0
8428341ffffffff,6892.0,6828.0,0.0,0.0
8428343ffffffff,2938.0,2907.0,0.0,0.0
8428345ffffffff,1155.0,1147.0,0.0,0.0
8428347ffffffff,2762.0,2744.0,0.0,0.0
842834dffffffff,4738.0,4716.0,0.0,0.0
8428355ffffffff,828.0,282.0,0.0,0.0
8428357ffffffff,781.0,627.0,0.0,0.0
8428361ffffffff,65.0,65.0,0.0,0.0
8428363ffffffff,5.0,5.0,0.0,0.0
8428365ffffffff,76.0,76.0,0.0,0.0
8428367ffffffff,53.0,53.0,0.0,0.0
8428369ffffffff,16.0,16.0,0.0,0.0
842836bffffffff,140.0,140.0,0.0,0.0
842836dffffffff,7.0,7.0,0.0,0.0
8428801ffffffff,8.0,0.0,8.0,0.0
8428807ffffffff,13.0,0.0,11.0,0.0
8428809ffffffff,4.0,0.0,4.0,0.0
842880dffffffff,2.0,0.0,0.0,0.0
8428811ffffffff,5.0,0.0,0.0,0.0
8428813ffffffff,69.0,0.0,0.0,0.0
8428817ffffffff,45.0,0.0,0.0,0.0
8428821ffffffff,2.0,0.0,2.0,0.0
8428825ffffffff,2.0,0.0,2.0,0.0
842882dffffffff,6.0,0.0,6.0,0.0
8428833ffffffff,4.0,0.0,4.0,0.0
8428835ffffffff,2.0,0.0,2.0,0.0
8428839ffffffff,8.0,0.0,8.0,0.0
842883bffffffff,23.0,0.0,17.0,0.0
8428841ffffffff,3.0,0.0,0.0,0.0
8428843ffffffff,5.0,0.0,0.0,0.0
8428847ffffffff,208.0,0.0,0.0,0.0
842884bffffffff,2.0,0.0,2.0,0.0
842885dffffffff,5.0,1.0,0.0,0.0
8428861ffffffff,7.0,0.0,7.0,0.0
8428863ffffffff,9.0,0.0,7.0,0.0
8428867ffffffff,8.0,0.0,8.0,0.0
8428869ffffffff,4.0,0.0,4.0,0.0
842886dffffffff,33.0,0.0,33.0,0.0
8428881ffffffff,3.0,0.0,0.0,0.0
8428885ffffffff,65.0,48.0,1.0,0.0
8428887ffffffff,92.0,66.0,0.0,0.0
8428889ffffffff,4.0,4.0,0.0,0.0
842888bffffffff,22.0,22.0,0.0,0.0
842888dffffffff,233.0,142.0,42.0,0.0
8428891ffffffff,8.0,8.0,0.0,0.0
8428893ffffffff,138.0,138.0,0.0,0.0
8428895ffffffff,15.0,13.0,0.0,0.0
8428897ffffffff,5.0,5.0,0.0,0.0
8428899ffffffff,3.0,3.0,0.0,0.0
842889bffffffff,95.0,95.0,0.0,0.0
84288a1ffffffff,139.0,42.0,34.0,0.0
84288a3ffffffff,3.0,0.0,0.0,0.0
84288a5ffffffff,76.0,0.0,64.0,0.0
84288a9ffffffff,31.0,13.0,6.0,0.0
84288abffffffff,9.0,8.0,0.0,0.0
84288adffffffff,225.0,75.0,70.0,0.0
84288b3ffffffff,5.0,5.0,0.0,0.0
84288b5ffffffff,2.0,2.0,0.0,0.0
84288b7ffffffff,19.0,19.0,0.0,0.0
84288bbffffffff,15.0,14.0,0.0,0.0
84288bdffffffff,5.0,4.0,0.0,0.0
84288c1ffffffff,12.0,0.0,0.0,0.0
84288c3ffffffff,4.0,0.0,0.0,0.0
84288c5ffffffff,179.0,0.0,0.0,0.0
84288c7ffffffff,23.0,0.0,0.0,0.0
84288c9ffffffff,13.0,0.0,0.0,0.0
84288cbffffffff,8.0,0.0,0.0,0.0
84288cdffffffff,4.0,0.0,0.0,0.0
84288d1ffffffff,2.0,2.0,0.0,0.0
84288d3ffffffff,8.0,8.0,0.0,0.0
84288d7ffffffff,2.0,2.0,0.0,0.0
84288dbffffffff,5.0,5.0,0.0,0.0
84288e1ffffffff,1.0,0.0,0.0,0.0
84288e3ffffffff,213.0,120.0,25.0,0.0
84288e5ffffffff,5.0,0.0,3.0,0.0
84288e7ffffffff,42.0,18.0,7.0,0.0
84288e9ffffffff,18.0,0.0,0.0,0.0
84288ebffffffff,21.0,0.0,0.0,0.0
84288edffffffff,21.0,0.0,0.0,0.0
8428901ffffffff,6.0,0.0,6.0,0.0
8428903ffffffff,2.0,0.0,2.0,0.0
8428907ffffffff,7.0,0.0,7.0,0.0
8428909ffffffff,2.0,0.0,2.0,0.0
842890bffffffff,2.0,0.0,2.0,0.0
842890dffffffff,2.0,0.0,2.0,0.0
8428913ffffffff,2.0,0.0,2.0,0.0
8428915ffffffff,15.0,0.0,15.0,0.0
8428917ffffffff,2.0,0.0,2.0,0.0
8428919ffffffff,2.0,0.0,2.0,0.0
842891dffffffff,1.0,0.0,1.0,0.0
8428921ffffffff,8.0,0.0,8.0,0.0
8428923ffffffff,43.0,0.0,42.0,0.0
8428925ffffffff,11.0,0.0,11.0,0.0
8428927ffffffff,4.0,0.0,4.0,0.0
8428929ffffffff,17.0,0.0,17.0,0.0
842892bffffffff,10.0,0.0,10.0,0.0
8428931ffffffff,43.0,0.0,43.0,0.0
8428933ffffffff,2.0,0.0,2.0,0.0
8428935ffffffff,8.0,0.0,8.0,0.0
8428937ffffffff,15.0,0.0,15.0,0.0
8428939ffffffff,10.0,0.0,10.0,0.0
842893bffffffff,5.0,0.0,5.0,0.0
842893dffffffff,4.0,0.0,4.0,0.0
8428941ffffffff,88.0,0.0,82.0,0.0
8428943ffffffff,3.0,0.0,3.0,0.0
8428945ffffffff,2.0,0.0,2.0,0.0
842894bffffffff,6.0,0.0,4.0,0.0
8428955ffffffff,3.0,0.0,3.0,0.0
8428957ffffffff,3.0,0.0,3.0,0.0
8428959ffffffff,3.0,0.0,2.0,0.0
842895dffffffff,2.0,0.0,2.0,0.0
8428961ffffffff,12.0,0.0,12.0,0.0
8428963ffffffff,9.0,0.0,9.0,0.0
8428965ffffffff,3.0,0.0,3.0,0.0
8428967ffffffff,66.0,0.0,66.0,0.0
8428969ffffffff,4.0,0.0,4.0,0.0
842896bffffffff,2.0,0.0,0.0,0.0
8428981ffffffff,18.0,0.0,17.0,0.0
8428983ffffffff,5.0,0.0,5.0,0.0
8428985ffffffff,157.0,0.0,153.0,0.0
8428987ffffffff,5.0,0.0,5.0,0.0
8428989ffffffff,10.0,0.0,8.0,0.0
842898dffffffff,59.0,0.0,50.0,0.0
8428991ffffffff,15.0,0.0,8.0,0.0
8428993ffffffff,41.0,0.0,37.0,0.0
8428995ffffffff,6.0,0.0,6.0,0.0
8428997ffffffff,34.0,0.0,24.0,0.0
8428999ffffffff,4.0,0.0,4.0,0.0
842899bffffffff,42.0,0.0,37.0,0.0
842899dffffffff,1.0,0.0,0.0,0.0
84289a5ffffffff,4.0,0.0,4.0,0.0
84289a9ffffffff,9.0,0.0,7.0,0.0
84289abffffffff,10.0,0.0,10.0,0.0
84289b1ffffffff,7.0,0.0,6.0,0.0
84289b3ffffffff,1.0,0.0,1.0,0.0
84289b5ffffffff,17.0,0.0,16.0,0.0
84289b7ffffffff,15.0,0.0,13.0,0.0
84289c3ffffffff,2.0,0.0,2.0,0.0
84289c7ffffffff,12.0,0.0,11.0,0.0
84289c9ffffffff,2.0,0.0,2.0,0.0
84289d1ffffffff,5.0,0.0,5.0,0.0
84289d3ffffffff,38.0,0.0,24.0,0.0
84289d7ffffffff,3.0,0.0,3.0,0.0
84289d9ffffffff,6.0,0.0,4.0,0.0
84289dbffffffff,5.0,0.0,4.0,0.0
84289e1ffffffff,2.0,0.0,2.0,0.0
84289e3ffffffff,150.0,0.0,142.0,0.0
84289e7ffffffff,5.0,0.0,5.0,0.0
84289e9ffffffff,2.0,0.0,2.0,0.0
84289ebffffffff,22.0,0.0,22.0,0.0
84289edffffffff,4.0,0.0,4.0,0.0
8428a11ffffffff,82.0,36.0,0.0,0.0
8428a17ffffffff,5.0,0.0,0.0,0.0
8428a19ffffffff,3.0,0.0,0.0,0.0
8428a1dffffffff,2.0,0.0,0.0,0.0
8428a35ffffffff,23.0,0.0,23.0,0.0
8428a37ffffffff,5.0,0.0,0.0,0.0
8428a51ffffffff,2.0,0.0,0.0,0.0
8428a85ffffffff,3.0,2.0,0.0,0.0
8428a91ffffffff,58.0,50.0,0.0,0.0
8428a93ffffffff,723.0,710.0,0.0,0.0
8428a95ffffffff,7.0,6.0,0.0,0.0
8428a97ffffffff,11.0,9.0,0.0,0.0
8428a99ffffffff,21.0,17.0,0.0,0.0
8428a9bffffffff,41.0,36.0,0.0,0.0
8428aa1ffffffff,3.0,0.0,0.0,0.0
8428aa7ffffffff,2.0,0.0,0.0,0.0
8428aa9ffffffff,6.0,4.0,0.0,0.0
8428aabffffffff,11.0,0.0,0.0,0.0
8428ab1ffffffff,8.0,8.0,0.0,0.0
8428ab3ffffffff,2.0,0.0,0.0,0.0
8428ab7ffffffff,3.0,0.0,0.0,0.0
8428ab9ffffffff,13.0,13.0,0.0,0.0
8428abbffffffff,7.0,7.0,0.0,0.0
8428abdffffffff,5.0,3.0,0.0,0.0
8428ac3ffffffff,2.0,0.0,0.0,0.0
8428ac9ffffffff,26.0,0.0,0.0,0.0
8428acdffffffff,2.0,0.0,0.0,0.0
8428ad5ffffffff,2.0,0.0,0.0,0.0
8428adbffffffff,6.0,4.0,0.0,0.0
8428addffffffff,42.0,0.0,0.0,0.0
8428ae1ffffffff,206.0,91.0,0.0,0.0
8428ae3ffffffff,5.0,0.0,0.0,0.0
8428ae9ffffffff,57.0,15.0,0.0,0.0
8428aebffffffff,15.0,11.0,0.0,0.0
8428b01ffffffff,31.0,0.0,31.0,0.0
8428b05ffffffff,2.0,0.0,2.0,0.0
8428b07ffffffff,3.0,0.0,3.0,0.0
8428b09ffffffff,28.0,0.0,28.0,0.0
8428b0bffffffff,98.0,0.0,98.0,0.0
8428b0dffffffff,3.0,0.0,3.0,0.0
8428b11ffffffff,2.0,0.0,2.0,0.0
8428b13ffffffff,1.0,0.0,1.0,0.0
8428b17ffffffff,1.0,0.0,1.0,0.0
8428b1dffffffff,6.0,0.0,6.0,0.0
8428b21ffffffff,3.0,0.0,3.0,0.0
8428b27ffffffff,3.0,0.0,3.0,0.0
8428b29ffffffff,2.0,0.0,2.0,0.0
8428b2bffffffff,13.0,0.0,13.0,0.0
8428b35ffffffff,1.0,0.0,1.0,0.0
8428b3bffffffff,6.0,0.0,6.0,0.0
8428b4bffffffff,1.0,0.0,1.0,0.0
8428b57ffffffff,431.0,0.0,425.0,0.0
8428b61ffffffff,3.0,0.0,2.0,0.0
8428b65ffffffff,40.0,0.0,40.0,0.0
8428b69ffffffff,3.0,0.0,3.0,0.0
8428b6dffffffff,51.0,0.0,51.0,0.0
8428c21ffffffff,211.0,211.0,0.0,0.0
8428c23ffffffff,89.0,89.0,0.0,0.0
8428c25ffffffff,578.0,574.0,0.0,0.0
8428c27ffffffff,185.0,181.0,0.0,0.0
8428c29ffffffff,58.0,58.0,0.0,0.0
8428c2bffffffff,74.0,74.0,0.0,0.0
8428c2dffffffff,133.0,132.0,0.0,0.0
8428c35ffffffff,117.0,117.0,0.0,0.0
8428c61ffffffff,277.0,277.0,0.0,0.0
8428c63ffffffff,18.0,18.0,0.0,0.0
8428c65ffffffff,143.0,142.0,0.0,0.0
8428c67ffffffff,29.0,29.0,0.0,0.0
8428c69ffffffff,57.0,57.0,0.0,0.0
8428c6dffffffff,78.0,75.0,0.0,0.0
8428ca5ffffffff,3.0,3.0,0.0,0.0
8428ca7ffffffff,4.0,4.0,0.0,0.0
8428cadffffffff,33.0,33.0,0.0,0.0
8428cbdffffffff,3.0,3.0,0.0,0.0
8428d01ffffffff,181.0,181.0,0.0,0.0
8428d03ffffffff,74.0,74.0,0.0,0.0
8428d05ffffffff,13.0,11.0,0.0,0.0
8428d07ffffffff,284.0,284.0,0.0,0.0
8428d09ffffffff,244.0,240.0,0.0,0.0
8428d0bffffffff,116.0,116.0,0.0,0.0
8428d0dffffffff,40.0,38.0,0.0,0.0
8428d11ffffffff,612.0,609.0,0.0,0.0
8428d13ffffffff,1799.0,1797.0,0.0,0.0
8428d15ffffffff,516.0,514.0,0.0,0.0
8428d17ffffffff,636.0,636.0,0.0,0.0
8428d19ffffffff,1247.0,1232.0,0.0,0.0
8428d1bffffffff,4558.0,4532.0,0.0,0.0
8428d1dffffffff,327.0,325.0,0.0,0.0
8428d21ffffffff,39.0,39.0,0.0,0.0
8428d23ffffffff,22.0,22.0,0.0,0.0
8428d25ffffffff,18.0,18.0,0.0,0.0
8428d27ffffffff,4.0,4.0,0.0,0.0
8428d29ffffffff,91.0,87.0,0.0,0.0
8428d2bffffffff,26.0,25.0,0.0,0.0
8428d2dffffffff,52.0,52.0,0.0,0.0
8428d31ffffffff,59.0,59.0,0.0,0.0
8428d33ffffffff,54.0,54.0,0.0,0.0
8428d35ffffffff,39.0,39.0,0.0,0.0
8428d37ffffffff,20.0,20.0,0.0,0.0
8428d39ffffffff,28.0,28.0,0.0,0.0
8428d3bffffffff,247.0,247.0,0.0,0.0
8428d3dffffffff,21.0,21.0,0.0,0.0
8428d41ffffffff,244.0,244.0,0.0,0.0
8428d43ffffffff,372.0,372.0,0.0,0.0
8428d45ffffffff,159.0,158.0,0.0,0.0
8428d47ffffffff,90.0,90.0,0.0,0.0
8428d49ffffffff,182.0,180.0,0.0,0.0
8428d4bffffffff,133.0,133.0,0.0,0.0
8428d4dffffffff,224.0,224.0,0.0,0.0
8428d51ffffffff,1154.0,1149.0,0.0,0.0
8428d53ffffffff,75.0,75.0,0.0,0.0
8428d55ffffffff,2571.0,2563.0,0.0,0.0
8428d57ffffffff,886.0,882.0,0.0,0.0
8428d59ffffffff,813.0,808.0,0.0,0.0
8428d5bffffffff,385.0,382.0,0.0,0.0
8428d5dffffffff,3895.0,3884.0,0.0,0.0
8428d61ffffffff,20.0,20.0,0.0,0.0
8428d63ffffffff,11.0,11.0,0.0,0.0
8428d67ffffffff,9.0,9.0,0.0,0.0
8428d69ffffffff,38.0,38.0,0.0,0.0
8428d6bffffffff,109.0,108.0,0.0,0.0
8428d6dffffffff,4.0,4.0,0.0,0.0
8428d81ffffffff,165.0,165.0,0.0,0.0
8428d83ffffffff,21.0,20.0,0.0,0.0
8428d85ffffffff,13.0,13.0,0.0,0.0
8428d89ffffffff,441.0,439.0,0.0,0.0
8428d8bffffffff,611.0,611.0,0.0,0.0
8428d8dffffffff,204.0,202.0,0.0,0.0
8428d93ffffffff,25.0,25.0,0.0,0.0
8428d95ffffffff,37.0,36.0,0.0,0.0
8428d97ffffffff,35.0,34.0,0.0,0.0
8428d99ffffffff,14.0,14.0,0.0,0.0
8428d9bffffffff,5.0,5.0,0.0,0.0
8428d9dffffffff,245.0,244.0,0.0,0.0
8428da5ffffffff,16.0,16.0,0.0,0.0
8428da7ffffffff,1.0,1.0,0.0,0.0
8428da9ffffffff,8.0,8.0,0.0,0.0
8428dabffffffff,12.0,12.0,0.0,0.0
8428dadffffffff,16.0,16.0,0.0,0.0
8428db1ffffffff,2.0,2.0,0.0,0.0
8428dc1ffffffff,35.0,35.0,0.0,0.0
8428dc3ffffffff,55.0,55.0,0.0,0.0
8428dc5ffffffff,445.0,444.0,0.0,0.0
8428dc7ffffffff,1471.0,1469.0,0.0,0.0
8428dc9ffffffff,420.0,420.0,0.0,0.0
8428dcbffffffff,32.0,32.0,0.0,0.0
8428dcdffffffff,175.0,174.0,0.0,0.0
8428dd1ffffffff,311.0,309.0,0.0,0.0
8428dd3ffffffff,25.0,25.0,0.0,0.0
8428dd5ffffffff,122.0,122.0,0.0,0.0
8428dd7ffffffff,42.0,41.0,0.0,0.0
8428dd9ffffffff,52.0,51.0,0.0,0.0
8428ddbffffffff,8.0,8.0,0.0,0.0
8428dddffffffff,104.0,103.0,0.0,0.0
8428de1ffffffff,1289.0,1281.0,0.0,0.0
8428de3ffffffff,114.0,114.0,0.0,0.0
8428de5ffffffff,3.0,3.0,0.0,0.0
8428de7ffffffff,15.0,15.0,0.0,0.0
8428de9ffffffff,1574.0,1562.0,0.0,0.0
8428debffffffff,358.0,355.0,0.0,0.0
8428dedffffffff,878.0,870.0,0.0,0.0
8428f01ffffffff,1864.0,1853.0,0.0,0.0
8428f03ffffffff,393.0,392.0,0.0,0.0
8428f05ffffffff,575.0,570.0,0.0,0.0
8428f07ffffffff,157.0,154.0,0.0,0.0
8428f09ffffffff,113.0,113.0,0.0,0.0
8428f0bffffffff,135.0,134.0,0.0,0.0
8428f0dffffffff,108.0,107.0,0.0,0.0
8428f11ffffffff,388.0,384.0,0.0,0.0
8428f15ffffffff,299.0,295.0,0.0,0.0
8428f17ffffffff,381.0,373.0,0.0,0.0
8428f19ffffffff,294.0,292.0,0.0,0.0
8428f1dffffffff,517.0,515.0,0.0,0.0
8428f21ffffffff,139.0,139.0,0.0,0.0
8428f23ffffffff,82.0,82.0,0.0,0.0
8428f27ffffffff,76.0,76.0,0.0,0.0
8428f29ffffffff,35.0,35.0,0.0,0.0
8428f2bffffffff,50.0,50.0,0.0,0.0
8428f2dffffffff,15.0,15.0,0.0,0.0
8428f31ffffffff,21.0,21.0,0.0,0.0
8428f33ffffffff,516.0,515.0,0.0,0.0
8428f35ffffffff,98.0,98.0,0.0,0.0
8428f37ffffffff,1892.0,1882.0,0.0,0.0
8428f39ffffffff,66.0,66.0,0.0,0.0
8428f3bffffffff,125.0,123.0,0.0,0.0
8428f3dffffffff,160.0,159.0,0.0,0.0
8428f41ffffffff,37.0,37.0,0.0,0.0
8428f43ffffffff,254.0,252.0,0.0,0.0
8428f45ffffffff,33.0,33.0,0.0,0.0
8428f47ffffffff,65.0,61.0,0.0,0.0
8428f49ffffffff,56.0,56.0,0.0,0.0
8428f4bffffffff,820.0,813.0,0.0,0.0
8428f4dffffffff,71.0,69.0,0.0,0.0
8428f51ffffffff,720.0,719.0,0.0,0.0
8428f55ffffffff,379.0,378.0,0.0,0.0
8428f57ffffffff,369.0,366.0,0.0,0.0
8428f59ffffffff,971.0,970.0,0.0,0.0
8428f5bffffffff,4.0,4.0,0.0,0.0
8428f5dffffffff,1279.0,1271.0,0.0,0.0
8428f61ffffffff,11.0,10.0,0.0,0.0
8428f63ffffffff,190.0,185.0,0.0,0.0
8428f67ffffffff,8.0,8.0,0.0,0.0
8428f69ffffffff,2.0,2.0,0.0,0.0
8428f6bffffffff,34.0,34.0,0.0,0.0
8429121ffffffff,684.0,680.0,0.0,0.0
8429123ffffffff,15.0,15.0,0.0,0.0
8429125ffffffff,676.0,634.0,0.0,0.0
8429127ffffffff,1100.0,1085.0,0.0,0.0
842912bffffffff,1.0,1.0,0.0,0.0
842912dffffffff,11.0,11.0,0.0,0.0
8429135ffffffff,642.0,638.0,0.0,0.0
8429137ffffffff,75.0,75.0,0.0,0.0
842913dffffffff,13.0,13.0,0.0,0.0
8429167ffffffff,29.0,27.0,0.0,0.0
84291a5ffffffff,316.0,316.0,0.0,0.0
84291a7ffffffff,4152.0,4144.0,0.0,0.0
8429809ffffffff,2.0,0.0,0.0,0.0
842980bffffffff,7.0,0.0,0.0,0.0
842980dffffffff,135.0,18.0,100.0,0.0
8429811ffffffff,2.0,0.0,0.0,0.0
8429819ffffffff,29.0,16.0,0.0,0.0
842981bffffffff,46.0,27.0,0.0,0.0
842981dffffffff,11.0,0.0,0.0,0.0
8429823ffffffff,6.0,0.0,0.0,0.0
8429825ffffffff,3.0,0.0,0.0,0.0
842982bffffffff,16.0,0.0,0.0,0.0
8429841ffffffff,209.0,148.0,0.0,0.0
8429843ffffffff,27.0,9.0,0.0,0.0
8429845ffffffff,24.0,4.0,0.0,0.0
8429847ffffffff,7.0,0.0,5.0,0.0
8429849ffffffff,130.0,83.0,0.0,0.0
842984dffffffff,28.0,15.0,0.0,0.0
8429851ffffffff,23.0,9.0,0.0,0.0
8429853ffffffff,42.0,24.0,0.0,0.0
8429855ffffffff,107.0,65.0,0.0,0.0
8429859ffffffff,1.0,1.0,0.0,0.0
842985bffffffff,15.0,13.0,0.0,0.0
8429861ffffffff,3.0,2.0,0.0,0.0
8429863ffffffff,135.0,41.0,9.0,0.0
8429865ffffffff,3.0,0.0,0.0,0.0
8429867ffffffff,7.0,0.0,0.0,0.0
8429869ffffffff,49.0,23.0,2.0,0.0
842986bffffffff,185.0,54.0,50.0,0.0
8429891ffffffff,26.0,3.0,0.0,0.0
8429893ffffffff,10.0,9.0,1.0,0.0
8429895ffffffff,8.0,0.0,0.0,0.0
8429899ffffffff,35.0,19.0,0.0,0.0
842989bffffffff,62.0,57.0,0.0,0.0
842989dffffffff,5.0,0.0,0.0,0.0
84298b7ffffffff,5.0,0.0,0.0,0.0
84298c1ffffffff,21.0,0.0,0.0,0.0
84298c3ffffffff,6.0,0.0,0.0,0.0
84298c9ffffffff,235.0,190.0,0.0,0.0
84298cbffffffff,55.0,7.0,0.0,0.0
84298cdffffffff,100.0,5.0,0.0,0.0
84298d1ffffffff,20.0,16.0,0.0,0.0
84298d3ffffffff,75.0,56.0,12.0,0.0
84298d7ffffffff,15.0,9.0,0.0,0.0
84298d9ffffffff,258.0,249.0,0.0,0.0
84298dbffffffff,303.0,303.0,0.0,0.0
84298ddffffffff,42.0,14.0,0.0,0.0
84298e1ffffffff,10.0,0.0,0.0,0.0
84298e9ffffffff,43.0,0.0,0.0,0.0
8429901ffffffff,7.0,0.0,7.0,0.0
8429903ffffffff,29.0,0.0,29.0,0.0
8429907ffffffff,12.0,0.0,12.0,0.0
842990bffffffff,91.0,0.0,90.0,0.0
8429919ffffffff,1.0,0.0,0.0,0.0
842991dffffffff,32.0,0.0,32.0,0.0
8429923ffffffff,24.0,0.0,24.0,0.0
842992bffffffff,23.0,0.0,23.0,0.0
8429931ffffffff,2.0,0.0,2.0,0.0
8429935ffffffff,5.0,0.0,5.0,0.0
8429939ffffffff,2.0,0.0,0.0,0.0
8429941ffffffff,18.0,0.0,18.0,0.0
8429945ffffffff,46.0,0.0,41.0,0.0
8429947ffffffff,5.0,0.0,5.0,0.0
842994dffffffff,10.0,0.0,4.0,0.0
8429953ffffffff,49.0,0.0,26.0,0.0
8429957ffffffff,15.0,0.0,13.0,0.0
842995bffffffff,3.0,0.0,2.0,0.0
8429965ffffffff,2.0,0.0,0.0,0.0
842996bffffffff,1.0,0.0,0.0,0.0
8429993ffffffff,3.0,0.0,0.0,0.0
8429995ffffffff,2.0,0.0,0.0,0.0
84299a9ffffffff,2.0,0.0,2.0,0.0
84299adffffffff,1.0,0.0,1.0,0.0
84299b3ffffffff,4.0,0.0,0.0,0.0
84299ebffffffff,4.0,0.0,3.0,0.0
8429a01ffffffff,456.0,450.0,0.0,0.0
8429a03ffffffff,797.0,787.0,0.0,0.0
8429a05ffffffff,709.0,658.0,0.0,0.0
8429a07ffffffff,123.0,112.0,0.0,0.0
8429a09ffffffff,919.0,903.0,0.0,0.0
8429a0bffffffff,2954.0,2926.0,0.0,0.0
8429a0dffffffff,100.0,84.0,0.0,0.0
8429a11ffffffff,854.0,850.0,0.0,0.0
8429a13ffffffff,44.0,44.0,0.0,0.0
8429a15ffffffff,227.0,226.0,0.0,0.0
8429a17ffffffff,613.0,607.0,0.0,0.0
8429a19ffffffff,1440.0,1430.0,0.0,0.0
8429a1bffffffff,808.0,799.0,0.0,0.0
8429a1dffffffff,3331.0,3313.0,0.0,0.0
8429a23ffffffff,9.0,7.0,0.0,0.0
8429a25ffffffff,4.0,4.0,0.0,0.0
8429a27ffffffff,18.0,3.0,0.0,0.0
8429a29ffffffff,116.0,103.0,0.0,0.0
8429a2bffffffff,1.0,1.0,0.0,0.0
8429a31ffffffff,26.0,0.0,0.0,0.0
8429a33ffffffff,57.0,47.0,0.0,0.0
8429a39ffffffff,7.0,7.0,0.0,0.0
8429a3bffffffff,1039.0,850.0,0.0,0.0
8429a3dffffffff,18.0,14.0,0.0,0.0
8429a41ffffffff,4527.0,4352.0,0.0,0.0
8429a43ffffffff,446.0,441.0,0.0,0.0
8429a45ffffffff,474.0,466.0,0.0,0.0
8429a47ffffffff,1089.0,1066.0,0.0,0.0
8429a4dffffffff,1782.0,1743.0,0.0,0.0
8429a51ffffffff,125.0,123.0,0.0,0.0
8429a55ffffffff,1858.0,1835.0,0.0,0.0
8429a57ffffffff,3904.0,3883.0,0.0,0.0
8429a59ffffffff,451.0,405.0,0.0,0.0
8429a61ffffffff,53.0,50.0,0.0,0.0
8429a63ffffffff,194.0,186.0,0.0,0.0
8429a65ffffffff,34.0,28.0,0.0,0.0
8429a67ffffffff,65.0,47.0,0.0,0.0
8429a69ffffffff,623.0,591.0,0.0,0.0
8429a6bffffffff,134.0,132.0,0.0,0.0
8429a6dffffffff,295.0,294.0,0.0,0.0
8429a81ffffffff,11.0,10.0,0.0,0.0
