cell_id,Ardea herodias,Ardea herodias [herodias Group],Ardea herodias occidentalis,Ardea herodias wardi x occidentalis
8348ecfffffffff,1.0,1.0,0.0,0.0
8348eefffffffff,6.0,1.0,0.0,0.0
8348f6fffffffff,8.0,1.0,0.0,0.0
834982fffffffff,4.0,0.0,0.0,0.0
834986fffffffff,3.0,0.0,0.0,0.0
834990fffffffff,5.0,0.0,0.0,0.0
834993fffffffff,2.0,0.0,0.0,0.0
834994fffffffff,8.0,0.0,0.0,0.0
834995fffffffff,30.0,14.0,0.0,0.0
834996fffffffff,69.0,11.0,0.0,0.0
8349b3fffffffff,3.0,0.0,0.0,0.0
834c88fffffffff,4.0,0.0,0.0,0.0
834c93fffffffff,1.0,0.0,0.0,0.0
834caafffffffff,4.0,4.0,0.0,0.0
834cabfffffffff,4.0,4.0,0.0,0.0
834cb3fffffffff,2.0,2.0,0.0,0.0
834cc0fffffffff,33.0,9.0,0.0,0.0
834cc5fffffffff,30.0,0.0,0.0,0.0
834cd0fffffffff,1.0,0.0,0.0,0.0
834cd6fffffffff,1.0,0.0,0.0,0.0
834ce8fffffffff,28.0,0.0,0.0,0.0
834ceafffffffff,26.0,0.0,0.0,0.0
834cebfffffffff,2.0,0.0,0.0,0.0
834ceefffffffff,18.0,0.0,0.0,0.0
834cf3fffffffff,2.0,0.0,0.0,0.0
834d49fffffffff,2.0,0.0,0.0,0.0
835d10fffffffff,12.0,2.0,0.0,0.0
835d16fffffffff,8.0,0.0,0.0,0.0
835e46fffffffff,2.0,0.0,0.0,0.0
835e4afffffffff,2.0,0.0,0.0,0.0
835e5dfffffffff,7.0,0.0,0.0,0.0
835e62fffffffff,8.0,0.0,0.0,0.0
835e70fffffffff,5.0,0.0,0.0,0.0
835e72fffffffff,2.0,0.0,0.0,0.0
835f4bfffffffff,3.0,0.0,0.0,0.0
835f58fffffffff,1.0,1.0,0.0,0.0
836604fffffffff,1.0,0.0,0.0,0.0
836606fffffffff,8.0,0.0,0.0,0.0
83660bfffffffff,1.0,0.0,0.0,0.0
836610fffffffff,2.0,0.0,0.0,0.0
836611fffffffff,2.0,0.0,0.0,0.0
836613fffffffff,2.0,0.0,0.0,0.0
836616fffffffff,7.0,7.0,0.0,0.0
836620fffffffff,2.0,0.0,0.0,0.0
836622fffffffff,3.0,0.0,0.0,0.0
83662cfffffffff,1.0,0.0,0.0,0.0
836666fffffffff,1.0,0.0,0.0,0.0
8366a0fffffffff,8.0,0.0,0.0,0.0
8366a1fffffffff,9.0,0.0,0.0,0.0
8366a3fffffffff,7.0,0.0,0.0,0.0
8366a5fffffffff,23.0,0.0,0.0,0.0
8366b1fffffffff,2.0,0.0,0.0,0.0
8366b4fffffffff,52.0,6.0,0.0,0.0
8366b5fffffffff,19.0,0.0,0.0,0.0
8366b6fffffffff,4.0,0.0,0.0,0.0
8366d0fffffffff,9.0,0.0,0.0,0.0
8366d2fffffffff,8.0,0.0,0.0,0.0
8366d3fffffffff,6.0,0.0,0.0,0.0
8366e4fffffffff,5.0,0.0,0.0,0.0
8366e6fffffffff,4.0,0.0,0.0,0.0
836736fffffffff,2.0,0.0,0.0,0.0
836740fffffffff,7.0,0.0,7.0,0.0
836741fffffffff,2.0,0.0,0.0,0.0
836742fffffffff,2.0,2.0,0.0,0.0
836744fffffffff,18.0,0.0,3.0,0.0
836745fffffffff,1.0,0.0,1.0,0.0
836746fffffffff,1.0,0.0,0.0,1.0
836752fffffffff,3.0,0.0,0.0,0.0
836755fffffffff,1.0,0.0,0.0,0.0
836769fffffffff,4.0,0.0,2.0,0.0
836773fffffffff,4.0,0.0,0.0,0.0
836783fffffffff,2.0,0.0,0.0,0.0
83679afffffffff,12.0,5.0,0.0,0.0
83679bfffffffff,5.0,0.0,0.0,0.0
836c5bfffffffff,2.0,0.0,0.0,0.0
836c61fffffffff,3.0,0.0,0.0,0.0
836d04fffffffff,2.0,0.0,0.0,0.0
836d14fffffffff,2.0,0.0,0.0,0.0
836d15fffffffff,1.0,0.0,0.0,0.0
836d20fffffffff,6.0,2.0,0.0,0.0
836d25fffffffff,23.0,10.0,0.0,0.0
836d28fffffffff,4.0,1.0,0.0,0.0
836d29fffffffff,10.0,0.0,0.0,0.0
836d2afffffffff,7.0,0.0,0.0,0.0
836d2bfffffffff,17.0,0.0,0.0,0.0
836d2dfffffffff,2.0,0.0,0.0,0.0
836d31fffffffff,6.0,3.0,0.0,0.0
836d34fffffffff,7.0,3.0,0.0,0.0
836d35fffffffff,2.0,0.0,0.0,0.0
836d60fffffffff,16.0,0.0,0.0,0.0
836d61fffffffff,10.0,0.0,0.0,0.0
836d63fffffffff,4.0,0.0,0.0,0.0
836d64fffffffff,1.0,0.0,0.0,0.0
836d66fffffffff,4.0,0.0,0.0,0.0
836d68fffffffff,17.0,12.0,0.0,0.0
836d69fffffffff,43.0,24.0,0.0,0.0
836d6cfffffffff,2.0,0.0,0.0,0.0
836d6dfffffffff,3.0,0.0,0.0,0.0
836d74fffffffff,7.0,0.0,0.0,0.0
836d75fffffffff,2.0,0.0,0.0,0.0
836d76fffffffff,7.0,0.0,0.0,0.0
