cell_id,Chlidonias niger,Chlidonias niger niger,Chlidonias niger surinamensis
834523fffffffff,15.0,0.0,0.0
834525fffffffff,3.0,0.0,0.0
83452afffffffff,34.0,0.0,0.0
83452cfffffffff,14.0,0.0,0.0
83452efffffffff,33.0,0.0,0.0
834531fffffffff,25.0,0.0,0.0
834532fffffffff,2.0,0.0,0.0
834549fffffffff,5.0,0.0,2.0
83455afffffffff,2.0,0.0,2.0
83455bfffffffff,2.0,0.0,2.0
834572fffffffff,2.0,0.0,0.0
834584fffffffff,2.0,0.0,0.0
83458afffffffff,3.0,0.0,0.0
83458cfffffffff,6.0,0.0,0.0
834593fffffffff,1.0,0.0,0.0
8345a3fffffffff,20.0,0.0,2.0
8345b2fffffffff,8.0,0.0,0.0
834648fffffffff,2.0,0.0,0.0
83464efffffffff,1.0,0.0,0.0
834801fffffffff,3.0,0.0,0.0
834830fffffffff,1.0,0.0,0.0
834833fffffffff,9.0,0.0,0.0
834836fffffffff,11.0,0.0,0.0
834842fffffffff,1.0,0.0,0.0
834846fffffffff,3.0,0.0,0.0
83484afffffffff,21.0,0.0,0.0
834855fffffffff,1.0,0.0,0.0
834858fffffffff,1.0,0.0,0.0
834859fffffffff,2.0,0.0,0.0
83485bfffffffff,15.0,0.0,0.0
83485cfffffffff,6.0,0.0,0.0
834873fffffffff,8.0,0.0,0.0
834883fffffffff,2.0,0.0,0.0
834886fffffffff,2.0,0.0,0.0
83488bfffffffff,2.0,0.0,0.0
83488dfffffffff,4.0,0.0,0.0
83488efffffffff,1.0,0.0,0.0
834890fffffffff,20.0,0.0,0.0
834891fffffffff,2.0,0.0,0.0
834892fffffffff,12.0,0.0,1.0
834893fffffffff,10.0,0.0,0.0
834894fffffffff,10.0,0.0,10.0
834895fffffffff,41.0,0.0,0.0
834896fffffffff,10.0,0.0,10.0
834899fffffffff,2.0,0.0,0.0
83489afffffffff,2.0,0.0,0.0
83489bfffffffff,2.0,0.0,0.0
83489cfffffffff,27.0,0.0,2.0
83489efffffffff,4.0,0.0,0.0
8348b1fffffffff,4.0,0.0,0.0
8348b2fffffffff,74.0,0.0,5.0
8348b3fffffffff,37.0,0.0,0.0
8348c2fffffffff,6.0,0.0,0.0
8348c3fffffffff,1.0,0.0,0.0
8348c9fffffffff,10.0,0.0,0.0
8348cbfffffffff,1.0,0.0,0.0
8348cdfffffffff,6.0,0.0,0.0
8348cefffffffff,3.0,0.0,0.0
8348d0fffffffff,4.0,0.0,0.0
8348d1fffffffff,1.0,0.0,0.0
8348d2fffffffff,1.0,0.0,0.0
8348d3fffffffff,4.0,0.0,0.0
8348d8fffffffff,6.0,0.0,0.0
8348dafffffffff,5.0,0.0,0.0
8348ddfffffffff,3.0,0.0,0.0
8348defffffffff,11.0,0.0,0.0
8348e8fffffffff,15.0,0.0,3.0
8348e9fffffffff,31.0,0.0,0.0
8348eafffffffff,47.0,0.0,0.0
8348ecfffffffff,5.0,0.0,0.0
8348eefffffffff,28.0,0.0,4.0
8348f2fffffffff,7.0,0.0,0.0
8348f3fffffffff,1.0,0.0,0.0
834992fffffffff,2.0,0.0,0.0
834995fffffffff,14.0,0.0,4.0
834996fffffffff,53.0,0.0,16.0
8349a2fffffffff,3.0,0.0,0.0
8349a9fffffffff,12.0,0.0,3.0
8349acfffffffff,2.0,0.0,0.0
834c81fffffffff,4.0,0.0,4.0
834c88fffffffff,4.0,0.0,1.0
834c98fffffffff,4.0,0.0,0.0
834cc0fffffffff,11.0,0.0,0.0
834cc5fffffffff,117.0,0.0,10.0
834ceafffffffff,4.0,0.0,0.0
834cebfffffffff,3.0,0.0,0.0
834ceefffffffff,7.0,0.0,0.0
83524dfffffffff,8.0,0.0,0.0
8354acfffffffff,1.0,1.0,0.0
8354c4fffffffff,2.0,0.0,0.0
8354eafffffffff,2.0,0.0,0.0
835534fffffffff,2.0,0.0,0.0
835d10fffffffff,15.0,0.0,0.0
835e5dfffffffff,3.0,0.0,0.0
835e66fffffffff,2.0,0.0,0.0
835e70fffffffff,8.0,0.0,0.0
835f12fffffffff,2.0,0.0,0.0
835f13fffffffff,2.0,0.0,0.0
835f5bfffffffff,1.0,0.0,0.0
836004fffffffff,2.0,0.0,0.0
83601afffffffff,5.0,0.0,0.0
83608bfffffffff,2.0,0.0,0.0
836332fffffffff,4.0,2.0,0.0
83651dfffffffff,5.0,3.0,0.0
836606fffffffff,5.0,0.0,0.0
836611fffffffff,4.0,0.0,0.0
836612fffffffff,1.0,0.0,1.0
836613fffffffff,4.0,0.0,0.0
83661afffffffff,2.0,0.0,0.0
836620fffffffff,4.0,0.0,4.0
836622fffffffff,3.0,0.0,1.0
836684fffffffff,22.0,0.0,0.0
8366a0fffffffff,5.0,0.0,0.0
8366a1fffffffff,2.0,0.0,0.0
8366a2fffffffff,41.0,0.0,0.0
8366a3fffffffff,45.0,0.0,0.0
8366a5fffffffff,44.0,0.0,9.0
8366a6fffffffff,85.0,0.0,5.0
8366acfffffffff,12.0,0.0,0.0
8366aefffffffff,12.0,0.0,4.0
8366b0fffffffff,3.0,0.0,0.0
8366b4fffffffff,2.0,0.0,0.0
8366b5fffffffff,2.0,0.0,0.0
8366d3fffffffff,2.0,0.0,0.0
8366d4fffffffff,1.0,0.0,0.0
8366f0fffffffff,1.0,0.0,0.0
836741fffffffff,2.0,0.0,0.0
836746fffffffff,10.0,0.0,0.0
836773fffffffff,2.0,0.0,0.0
83678bfffffffff,38.0,0.0,0.0
83679bfffffffff,14.0,0.0,0.0
8367a0fffffffff,1.0,0.0,0.0
836c5bfffffffff,2.0,0.0,0.0
836d04fffffffff,2.0,0.0,0.0
836d06fffffffff,1.0,0.0,0.0
836d0dfffffffff,2.0,0.0,0.0
836d15fffffffff,34.0,0.0,11.0
836d24fffffffff,7.0,0.0,0.0
836d25fffffffff,14.0,0.0,0.0
836d26fffffffff,3.0,0.0,0.0
836d2afffffffff,4.0,0.0,0.0
836d2bfffffffff,23.0,0.0,0.0
836d2dfffffffff,5.0,0.0,0.0
836d31fffffffff,2.0,0.0,0.0
836d34fffffffff,15.0,0.0,0.0
836d35fffffffff,15.0,0.0,9.0
836d60fffffffff,7.0,0.0,0.0
836d61fffffffff,8.0,0.0,0.0
836d63fffffffff,4.0,0.0,0.0
836d65fffffffff,1.0,0.0,0.0
836d66fffffffff,6.0,0.0,0.0
836d68fffffffff,4.0,0.0,0.0
836d69fffffffff,21.0,0.0,0.0
836d6cfffffffff,2.0,0.0,0.0
836d74fffffffff,28.0,0.0,0.0
836d75fffffffff,5.0,0.0,0.0
836d76fffffffff,59.0,0.0,0.0
837574fffffffff,3.0,3.0,0.0
837ac8fffffffff,2.0,0.0,0.0
838b61fffffffff,4.0,0.0,0.0
838e62fffffffff,30.0,0.0,0.0
838e74fffffffff,5.0,0.0,0.0
838f50fffffffff,1.0,0.0,0.0
838f5bfffffffff,5.0,0.0,0.0
83a905fffffffff,7.0,0.0,2.0
83ad32fffffffff,2.0,0.0,0.0
83ad36fffffffff,5.0,0.0,0.0
83b2ecfffffffff,2.0,0.0,0.0
83b303fffffffff,7.0,0.0,0.0
83b304fffffffff,7.0,0.0,0.0
83b351fffffffff,4.0,0.0,0.0
83bb29fffffffff,11.0,1.0,0.0
83bb2bfffffffff,8.0,1.0,0.0
83be63fffffffff,28.0,0.0,0.0
83c2f2fffffffff,4.0,0.0,0.0
83cea8fffffffff,2.0,0.0,0.0
