cell_id,Vireo chivi,Vireo chivi [agilis Group],Vireo chivi chivi/diversus
848e643ffffffff,35.0,0.0,0.0
848e649ffffffff,30.0,0.0,0.0
848e64bffffffff,48.0,0.0,0.0
848e651ffffffff,20.0,0.0,7.0
848e657ffffffff,5.0,0.0,2.0
848e659ffffffff,1.0,0.0,1.0
848e65bffffffff,1.0,0.0,0.0
848e6c1ffffffff,2.0,0.0,0.0
848e6c5ffffffff,1.0,0.0,0.0
848e6d1ffffffff,22.0,0.0,0.0
848e6d9ffffffff,76.0,0.0,0.0
848e6ddffffffff,13.0,0.0,0.0
848f08bffffffff,5.0,0.0,0.0
848f099ffffffff,42.0,8.0,0.0
848f0d1ffffffff,77.0,0.0,0.0
848f0d3ffffffff,42.0,1.0,0.0
848f0d5ffffffff,28.0,0.0,0.0
848f0d7ffffffff,41.0,6.0,0.0
848f0dbffffffff,75.0,8.0,0.0
848f0ddffffffff,10.0,0.0,0.0
848f285ffffffff,7.0,7.0,0.0
848f287ffffffff,26.0,0.0,0.0
848f28dffffffff,34.0,3.0,0.0
848f291ffffffff,6.0,0.0,0.0
848f295ffffffff,89.0,7.0,0.0
848f29bffffffff,2.0,0.0,0.0
848f2a1ffffffff,16.0,9.0,0.0
848f2a3ffffffff,16.0,5.0,0.0
848f2a7ffffffff,1.0,1.0,0.0
848f2a9ffffffff,503.0,66.0,0.0
848f2abffffffff,60.0,2.0,0.0
848f2b9ffffffff,190.0,29.0,0.0
848f2bbffffffff,36.0,7.0,0.0
848f2bdffffffff,189.0,29.0,0.0
848f2c1ffffffff,4.0,3.0,0.0
848f2c3ffffffff,5.0,2.0,0.0
848f2c9ffffffff,10.0,1.0,0.0
848f2cbffffffff,23.0,2.0,0.0
848f2cdffffffff,68.0,7.0,0.0
848f2e3ffffffff,73.0,24.0,0.0
848f2e7ffffffff,61.0,7.0,0.0
848f2ebffffffff,8.0,0.0,0.0
848f401ffffffff,360.0,60.0,0.0
848f407ffffffff,27.0,3.0,0.0
848f409ffffffff,3.0,0.0,0.0
848f40bffffffff,2.0,0.0,0.0
848f40dffffffff,8.0,0.0,0.0
848f421ffffffff,16.0,0.0,0.0
848f423ffffffff,2.0,0.0,0.0
848f427ffffffff,2.0,0.0,0.0
848f429ffffffff,7.0,0.0,0.0
848f42dffffffff,1.0,0.0,0.0
848f435ffffffff,1.0,0.0,0.0
848f437ffffffff,2.0,0.0,0.0
848f439ffffffff,22.0,7.0,0.0
848f447ffffffff,2.0,0.0,0.0
848f44bffffffff,16.0,9.0,5.0
848f455ffffffff,2.0,0.0,0.0
848f461ffffffff,62.0,15.0,0.0
848f463ffffffff,180.0,21.0,0.0
848f465ffffffff,47.0,0.0,0.0
848f467ffffffff,11.0,0.0,0.0
848f485ffffffff,2.0,0.0,0.0
848f489ffffffff,20.0,0.0,0.0
848f4a1ffffffff,2.0,0.0,0.0
848f4a5ffffffff,11.0,0.0,4.0
848f4a7ffffffff,6.0,0.0,0.0
848f4abffffffff,2.0,0.0,0.0
848f4adffffffff,8.0,0.0,0.0
848f4b3ffffffff,2.0,0.0,2.0
848f4b5ffffffff,1.0,0.0,0.0
848f4c7ffffffff,23.0,0.0,0.0
848f541ffffffff,2.0,0.0,0.0
848f543ffffffff,4.0,0.0,0.0
848f545ffffffff,8.0,0.0,0.0
848f547ffffffff,11.0,0.0,0.0
848f549ffffffff,18.0,3.0,0.0
848f54bffffffff,133.0,26.0,0.0
848f54dffffffff,17.0,0.0,0.0
848f553ffffffff,18.0,0.0,0.0
848f559ffffffff,78.0,6.0,0.0
848f55bffffffff,37.0,4.0,0.0
848f55dffffffff,6.0,2.0,0.0
848f5d3ffffffff,14.0,0.0,0.0
848f5ddffffffff,22.0,0.0,0.0
848f611ffffffff,1.0,0.0,0.0
848f613ffffffff,3.0,0.0,0.0
848f61bffffffff,96.0,4.0,0.0
848f6b5ffffffff,11.0,0.0,0.0
848f6bbffffffff,3.0,0.0,0.0
848f6c9ffffffff,4.0,0.0,0.0
848f719ffffffff,6.0,0.0,0.0
848f71dffffffff,2.0,0.0,0.0
848f721ffffffff,87.0,0.0,0.0
848f723ffffffff,2.0,0.0,0.0
848f725ffffffff,3.0,0.0,0.0
848f727ffffffff,13.0,0.0,0.0
848f729ffffffff,25.0,0.0,0.0
848f72bffffffff,16.0,0.0,0.0
848f733ffffffff,14.0,0.0,0.0
848f735ffffffff,6.0,0.0,0.0
848f737ffffffff,12.0,0.0,0.0
848f74bffffffff,3.0,0.0,0.0
848f74dffffffff,2.0,0.0,0.0
848f763ffffffff,6.0,0.0,0.0
848f765ffffffff,3.0,0.0,0.0
848f76bffffffff,7.0,0.0,0.0
84a5929ffffffff,1.0,0.0,0.0
84a5961ffffffff,19.0,0.0,0.0
84a5969ffffffff,156.0,0.0,0.0
84a8001ffffffff,2.0,0.0,0.0
84a8009ffffffff,3.0,0.0,2.0
84a800dffffffff,3.0,0.0,0.0
84a8013ffffffff,2.0,0.0,0.0
84a8019ffffffff,6.0,0.0,0.0
84a801bffffffff,18.0,0.0,0.0
84a8025ffffffff,4.0,0.0,0.0
84a802dffffffff,20.0,0.0,0.0
84a8035ffffffff,1.0,0.0,0.0
84a803dffffffff,6.0,0.0,0.0
84a8041ffffffff,1.0,0.0,0.0
84a8043ffffffff,6.0,0.0,0.0
84a8049ffffffff,14.0,0.0,6.0
84a804dffffffff,42.0,0.0,19.0
84a8055ffffffff,4.0,0.0,0.0
84a8057ffffffff,2.0,0.0,0.0
84a805dffffffff,11.0,0.0,4.0
84a8061ffffffff,82.0,0.0,5.0
84a8063ffffffff,22.0,0.0,0.0
84a8065ffffffff,31.0,0.0,2.0
84a8067ffffffff,308.0,0.0,24.0
84a8069ffffffff,21.0,0.0,8.0
84a806bffffffff,4.0,0.0,0.0
84a806dffffffff,3.0,0.0,0.0
84a808dffffffff,4.0,0.0,0.0
84a80b1ffffffff,1.0,0.0,0.0
84a80edffffffff,3.0,0.0,0.0
84a8101ffffffff,664.0,0.0,31.0
84a8103ffffffff,299.0,0.0,43.0
84a8105ffffffff,950.0,0.0,10.0
84a8107ffffffff,435.0,0.0,37.0
84a8109ffffffff,212.0,0.0,13.0
84a810bffffffff,260.0,0.0,14.0
84a810dffffffff,298.0,0.0,0.0
84a8113ffffffff,12.0,0.0,0.0
84a8115ffffffff,73.0,0.0,6.0
84a8117ffffffff,5.0,0.0,1.0
84a8119ffffffff,47.0,0.0,0.0
84a811bffffffff,7.0,0.0,1.0
84a811dffffffff,21.0,0.0,0.0
84a8121ffffffff,39.0,0.0,16.0
84a8123ffffffff,219.0,0.0,5.0
84a8125ffffffff,98.0,0.0,36.0
84a8127ffffffff,93.0,0.0,18.0
84a8129ffffffff,216.0,0.0,21.0
84a812bffffffff,125.0,0.0,9.0
84a812dffffffff,191.0,0.0,19.0
84a8131ffffffff,82.0,0.0,3.0
84a8133ffffffff,9.0,0.0,0.0
84a8135ffffffff,3.0,0.0,0.0
84a8137ffffffff,1.0,0.0,1.0
84a8139ffffffff,56.0,0.0,7.0
84a813bffffffff,52.0,0.0,16.0
84a813dffffffff,25.0,0.0,3.0
84a8143ffffffff,220.0,0.0,37.0
84a8151ffffffff,15.0,0.0,2.0
84a8153ffffffff,105.0,0.0,2.0
84a8155ffffffff,375.0,0.0,82.0
84a8157ffffffff,129.0,0.0,19.0
84a8159ffffffff,2.0,0.0,0.0
84a815bffffffff,314.0,0.0,34.0
84a815dffffffff,6.0,0.0,2.0
84a8163ffffffff,69.0,0.0,0.0
84a8167ffffffff,40.0,0.0,1.0
84a8181ffffffff,2.0,0.0,0.0
84a8185ffffffff,35.0,0.0,0.0
84a8187ffffffff,11.0,0.0,0.0
84a8189ffffffff,1.0,0.0,1.0
84a818dffffffff,53.0,0.0,0.0
84a8195ffffffff,17.0,0.0,0.0
84a81a1ffffffff,9.0,0.0,0.0
84a81a5ffffffff,3.0,0.0,0.0
84a81a9ffffffff,11.0,0.0,0.0
84a81adffffffff,11.0,0.0,0.0
84a81b9ffffffff,4.0,0.0,0.0
84a81bbffffffff,5.0,0.0,0.0
84a81c1ffffffff,2.0,0.0,0.0
84a81c3ffffffff,39.0,0.0,0.0
84a81c7ffffffff,2.0,0.0,2.0
84a81c9ffffffff,2.0,0.0,0.0
84a81cbffffffff,2.0,0.0,0.0
84a81cdffffffff,207.0,0.0,0.0
84a81d5ffffffff,2.0,0.0,0.0
84a81d9ffffffff,37.0,0.0,5.0
84a81ddffffffff,3.0,0.0,0.0
84a81e1ffffffff,62.0,0.0,5.0
84a81e3ffffffff,14.0,0.0,0.0
84a81e7ffffffff,98.0,0.0,0.0
84a81e9ffffffff,211.0,0.0,11.0
84a81ebffffffff,8.0,0.0,0.0
84a81edffffffff,310.0,0.0,21.0
84a8203ffffffff,13.0,0.0,0.0
84a8207ffffffff,2.0,0.0,0.0
84a8209ffffffff,2.0,0.0,0.0
84a820dffffffff,4.0,0.0,0.0
84a8211ffffffff,4.0,0.0,0.0
84a8213ffffffff,2.0,0.0,0.0
84a8215ffffffff,24.0,0.0,0.0
84a8217ffffffff,2.0,0.0,0.0
84a8219ffffffff,12.0,0.0,0.0
84a8221ffffffff,2.0,0.0,2.0
84a8225ffffffff,4.0,0.0,4.0
84a8229ffffffff,6.0,0.0,0.0
84a822bffffffff,10.0,0.0,0.0
84a8231ffffffff,2.0,0.0,2.0
84a8235ffffffff,4.0,0.0,0.0
84a8237ffffffff,4.0,0.0,2.0
84a823bffffffff,1.0,0.0,0.0
84a8241ffffffff,41.0,0.0,0.0
84a8245ffffffff,4.0,0.0,0.0
84a8247ffffffff,13.0,0.0,0.0
84a824bffffffff,3.0,0.0,0.0
84a8251ffffffff,1.0,0.0,0.0
84a8257ffffffff,14.0,0.0,0.0
84a8261ffffffff,13.0,0.0,0.0
84a826dffffffff,32.0,0.0,4.0
84a8287ffffffff,28.0,0.0,2.0
84a8291ffffffff,4.0,0.0,0.0
84a82a5ffffffff,4.0,0.0,0.0
84a82abffffffff,2.0,0.0,0.0
84a82bdffffffff,1.0,0.0,1.0
84a82c3ffffffff,5.0,0.0,0.0
84a82c9ffffffff,1.0,0.0,0.0
84a82cbffffffff,1.0,0.0,0.0
84a82d3ffffffff,4.0,0.0,0.0
84a82d9ffffffff,1.0,0.0,0.0
84a82e1ffffffff,24.0,0.0,0.0
84a82e3ffffffff,9.0,0.0,0.0
84a82e7ffffffff,2.0,0.0,0.0
84a8311ffffffff,88.0,0.0,21.0
84a8313ffffffff,111.0,0.0,23.0
84a8315ffffffff,27.0,0.0,11.0
84a8317ffffffff,24.0,0.0,6.0
84a8319ffffffff,20.0,0.0,5.0
84a831bffffffff,41.0,0.0,27.0
84a831dffffffff,75.0,0.0,6.0
84a8331ffffffff,2.0,0.0,0.0
84a8333ffffffff,125.0,0.0,14.0
84a8337ffffffff,63.0,0.0,6.0
84a833bffffffff,98.0,0.0,12.0
84a8351ffffffff,12.0,0.0,0.0
84a8353ffffffff,172.0,0.0,27.0
84a8357ffffffff,120.0,0.0,10.0
84a8359ffffffff,6.0,0.0,1.0
84a835bffffffff,48.0,0.0,0.0
84a835dffffffff,21.0,0.0,5.0
84a8403ffffffff,4.0,0.0,0.0
84a840dffffffff,12.0,0.0,0.0
84a8411ffffffff,4.0,0.0,0.0
84a8417ffffffff,5.0,0.0,0.0
84a8439ffffffff,3.0,0.0,0.0
84a8441ffffffff,2.0,0.0,0.0
84a844dffffffff,16.0,0.0,0.0
84a845bffffffff,12.0,0.0,0.0
84a8461ffffffff,2.0,0.0,0.0
84a8463ffffffff,2.0,0.0,0.0
84a84d9ffffffff,7.0,0.0,0.0
84a84e1ffffffff,2.0,0.0,0.0
84a84e7ffffffff,2.0,0.0,0.0
84a850bffffffff,13.0,0.0,0.0
84a855dffffffff,4.0,0.0,0.0
84a856dffffffff,2.0,0.0,0.0
84a8591ffffffff,51.0,0.0,0.0
84a8599ffffffff,8.0,0.0,0.0
84a85b9ffffffff,1.0,0.0,0.0
84a85d3ffffffff,74.0,0.0,0.0
84a85d7ffffffff,8.0,0.0,0.0
84a8605ffffffff,7.0,0.0,0.0
84a860dffffffff,38.0,0.0,0.0
84a8639ffffffff,2.0,0.0,0.0
84a8645ffffffff,2.0,0.0,0.0
84a8647ffffffff,1.0,0.0,0.0
84a864bffffffff,2.0,0.0,0.0
84a8653ffffffff,5.0,0.0,0.0
84a865bffffffff,32.0,0.0,0.0
84a8687ffffffff,2.0,0.0,0.0
84a8691ffffffff,6.0,0.0,0.0
84a86b9ffffffff,2.0,0.0,0.0
84a86d3ffffffff,1.0,0.0,0.0
84a86e7ffffffff,7.0,0.0,0.0
84a8701ffffffff,3.0,0.0,0.0
84a8743ffffffff,1.0,0.0,0.0
84a8759ffffffff,2.0,0.0,0.0
84a876dffffffff,3.0,0.0,0.0
84a8805ffffffff,10.0,0.0,1.0
84a8807ffffffff,6.0,0.0,0.0
84a880dffffffff,4.0,0.0,0.0
84a8811ffffffff,17.0,0.0,0.0
84a8813ffffffff,1.0,0.0,0.0
84a8817ffffffff,7.0,0.0,0.0
84a8819ffffffff,2.0,0.0,0.0
84a881bffffffff,35.0,0.0,2.0
84a8829ffffffff,1.0,0.0,0.0
84a882dffffffff,14.0,0.0,0.0
84a8831ffffffff,1.0,0.0,0.0
84a883bffffffff,2.0,0.0,0.0
84a8845ffffffff,1.0,0.0,0.0
84a8849ffffffff,108.0,0.0,0.0
84a884bffffffff,4.0,0.0,0.0
84a884dffffffff,14.0,0.0,0.0
84a8857ffffffff,11.0,0.0,0.0
84a885bffffffff,2.0,0.0,2.0
84a8863ffffffff,4.0,0.0,0.0
84a8867ffffffff,10.0,0.0,0.0
84a886dffffffff,1.0,0.0,0.0
84a8895ffffffff,4.0,0.0,0.0
84a88a3ffffffff,2.0,0.0,0.0
84a88a9ffffffff,2.0,0.0,0.0
84a88bbffffffff,9.0,0.0,0.0
84a88c1ffffffff,3.0,0.0,0.0
84a88cdffffffff,3.0,0.0,0.0
84a88ddffffffff,4.0,0.0,0.0
84a88e9ffffffff,45.0,0.0,2.0
84a8911ffffffff,22.0,0.0,0.0
84a8917ffffffff,264.0,0.0,0.0
84a8919ffffffff,16.0,0.0,0.0
84a891bffffffff,12.0,0.0,0.0
84a891dffffffff,16.0,0.0,0.0
84a8951ffffffff,7.0,0.0,0.0
84a8953ffffffff,28.0,0.0,0.0
84a8957ffffffff,3.0,0.0,0.0
84a89adffffffff,4.0,0.0,0.0
84a89e1ffffffff,3.0,0.0,0.0
84a89e3ffffffff,2.0,0.0,0.0
84a89e7ffffffff,2.0,0.0,0.0
84a89edffffffff,5.0,0.0,0.0
84a8a03ffffffff,42.0,0.0,0.0
84a8a07ffffffff,205.0,0.0,0.0
84a8a11ffffffff,40.0,0.0,7.0
84a8a13ffffffff,124.0,0.0,0.0
84a8a15ffffffff,70.0,0.0,0.0
84a8a17ffffffff,54.0,0.0,3.0
84a8a19ffffffff,214.0,0.0,0.0
84a8a1bffffffff,6.0,0.0,4.0
84a8a1dffffffff,56.0,0.0,0.0
84a8a21ffffffff,70.0,0.0,0.0
84a8a23ffffffff,395.0,0.0,0.0
84a8a25ffffffff,8.0,0.0,0.0
84a8a27ffffffff,129.0,0.0,0.0
84a8a2bffffffff,88.0,0.0,0.0
84a8a2dffffffff,2.0,0.0,0.0
84a8a31ffffffff,6.0,0.0,0.0
84a8a33ffffffff,7.0,0.0,0.0
84a8a35ffffffff,3.0,0.0,0.0
84a8a39ffffffff,26.0,0.0,0.0
84a8a3bffffffff,10.0,0.0,0.0
84a8a3dffffffff,163.0,0.0,0.0
84a8a53ffffffff,262.0,0.0,26.0
84a8a85ffffffff,3.0,0.0,2.0
84a8a8bffffffff,2.0,0.0,0.0
84a8a91ffffffff,40.0,0.0,8.0
84a8a95ffffffff,5.0,0.0,5.0
84a8a97ffffffff,2.0,0.0,0.0
84a8a99ffffffff,5.0,0.0,0.0
84a8aa7ffffffff,2.0,0.0,0.0
84a8aadffffffff,23.0,0.0,0.0
84a8ac1ffffffff,1.0,0.0,1.0
84a8ac5ffffffff,10.0,0.0,0.0
84a8ac9ffffffff,14.0,0.0,0.0
84a8acbffffffff,14.0,0.0,0.0
84a8acdffffffff,28.0,0.0,7.0
84a8ad1ffffffff,2.0,0.0,0.0
84a8ad5ffffffff,2.0,0.0,0.0
84a8ae1ffffffff,12.0,0.0,0.0
84a8ae3ffffffff,2.0,0.0,0.0
84a8ae5ffffffff,3.0,0.0,0.0
84a8aedffffffff,4.0,0.0,0.0
84a8b13ffffffff,7.0,0.0,0.0
84a8b1bffffffff,22.0,0.0,0.0
84a8c01ffffffff,6.0,0.0,0.0
84a8c03ffffffff,8.0,0.0,0.0
84a8c05ffffffff,9.0,0.0,0.0
84a8c0dffffffff,6.0,0.0,0.0
84a8c23ffffffff,7.0,0.0,0.0
84a8c25ffffffff,42.0,0.0,0.0
84a8c2bffffffff,7.0,0.0,0.0
84a8c97ffffffff,7.0,0.0,0.0
84a8cebffffffff,1.0,0.0,0.0
84a8d19ffffffff,17.0,0.0,0.0
84a8d1bffffffff,30.0,0.0,0.0
84a8d23ffffffff,1.0,0.0,0.0
84a8d35ffffffff,3.0,0.0,0.0
84a8d45ffffffff,2.0,0.0,2.0
84a8d4bffffffff,1.0,0.0,0.0
84a8d5dffffffff,2.0,0.0,0.0
84a8da9ffffffff,6.0,0.0,0.0
84a8de1ffffffff,2.0,0.0,0.0
84a8de3ffffffff,21.0,0.0,0.0
84a8de7ffffffff,9.0,0.0,0.0
84a8de9ffffffff,2.0,0.0,0.0
84a8debffffffff,19.0,0.0,0.0
84a8e47ffffffff,2.0,0.0,0.0
84a8e65ffffffff,2.0,0.0,2.0
84a8e69ffffffff,2.0,0.0,0.0
84a8e91ffffffff,1.0,0.0,0.0
84a8ec9ffffffff,1.0,0.0,0.0
84a8f05ffffffff,1.0,0.0,0.0
84a8f1bffffffff,1.0,0.0,0.0
84a8f45ffffffff,5.0,0.0,0.0
84a8f4dffffffff,5.0,0.0,0.0
84a8f57ffffffff,4.0,0.0,0.0
84a8f59ffffffff,1.0,0.0,1.0
84a8f61ffffffff,2.0,0.0,0.0
84a9013ffffffff,2.0,0.0,0.0
84a9017ffffffff,12.0,0.0,0.0
84a9033ffffffff,2.0,0.0,0.0
84a9051ffffffff,1.0,0.0,0.0
84a9057ffffffff,3.0,0.0,2.0
84a9081ffffffff,4.0,0.0,0.0
84a9085ffffffff,2.0,0.0,0.0
84a9089ffffffff,2.0,0.0,0.0
84a908dffffffff,1.0,0.0,0.0
84a9095ffffffff,21.0,0.0,4.0
84a909dffffffff,15.0,0.0,5.0
84a90a5ffffffff,1.0,0.0,0.0
84a90a7ffffffff,11.0,0.0,2.0
84a90a9ffffffff,2.0,0.0,2.0
84a90adffffffff,19.0,0.0,17.0
84a90bbffffffff,5.0,0.0,0.0
84a90c3ffffffff,2.0,0.0,0.0
84a90c7ffffffff,3.0,0.0,0.0
84a90cdffffffff,1.0,0.0,0.0
84a90d5ffffffff,5.0,0.0,2.0
84a90e1ffffffff,34.0,0.0,11.0
84a90e5ffffffff,63.0,0.0,10.0
84a90e9ffffffff,1.0,0.0,0.0
84a90ebffffffff,12.0,0.0,4.0
84a9187ffffffff,2.0,0.0,0.0
84a918bffffffff,15.0,0.0,13.0
84a9191ffffffff,66.0,0.0,14.0
84a9193ffffffff,2.0,0.0,0.0
84a9195ffffffff,19.0,0.0,16.0
84a9197ffffffff,2.0,0.0,0.0
84a9199ffffffff,7.0,0.0,3.0
84a919bffffffff,4.0,0.0,0.0
84a919dffffffff,4.0,0.0,4.0
84a91b1ffffffff,57.0,0.0,5.0
84a91b3ffffffff,5.0,0.0,0.0
84a91b5ffffffff,60.0,0.0,4.0
84a91b7ffffffff,98.0,0.0,2.0
84a91b9ffffffff,4.0,0.0,0.0
84a91bbffffffff,9.0,0.0,0.0
84a91bdffffffff,3.0,0.0,0.0
84a91d1ffffffff,17.0,0.0,2.0
84a91d5ffffffff,5.0,0.0,5.0
84a91d7ffffffff,30.0,0.0,26.0
84a91d9ffffffff,58.0,0.0,6.0
84a91dbffffffff,8.0,0.0,0.0
84a91ddffffffff,4.0,0.0,0.0
84a9283ffffffff,2.0,0.0,0.0
84a9291ffffffff,3.0,0.0,0.0
84a9295ffffffff,5.0,0.0,0.0
84a92c5ffffffff,5.0,0.0,0.0
84a92cbffffffff,362.0,0.0,0.0
84a92d1ffffffff,4.0,0.0,0.0
84a92d7ffffffff,1.0,0.0,0.0
84a92ddffffffff,16.0,0.0,0.0
84a92e3ffffffff,7.0,0.0,0.0
84a92ebffffffff,28.0,0.0,15.0
84a940dffffffff,14.0,0.0,0.0
84a9411ffffffff,74.0,0.0,0.0
84a9413ffffffff,20.0,0.0,0.0
84a9417ffffffff,7.0,0.0,0.0
84a9419ffffffff,22.0,0.0,0.0
84a941bffffffff,50.0,0.0,0.0
84a9425ffffffff,68.0,0.0,0.0
84a9427ffffffff,8.0,0.0,0.0
84a9429ffffffff,14.0,0.0,0.0
84a942dffffffff,10.0,0.0,0.0
84a9431ffffffff,2.0,0.0,0.0
84a9433ffffffff,8.0,0.0,0.0
84a9435ffffffff,1.0,0.0,0.0
84a9437ffffffff,38.0,0.0,0.0
84a9439ffffffff,6.0,0.0,0.0
84a943dffffffff,203.0,0.0,0.0
84a9441ffffffff,157.0,0.0,0.0
84a9443ffffffff,3.0,0.0,0.0
84a9445ffffffff,30.0,0.0,0.0
84a9447ffffffff,18.0,0.0,0.0
84a9449ffffffff,8.0,0.0,0.0
84a944bffffffff,7.0,0.0,0.0
84a944dffffffff,11.0,0.0,0.0
84a9453ffffffff,22.0,0.0,0.0
84a9457ffffffff,20.0,0.0,0.0
84a945bffffffff,14.0,0.0,0.0
84a9461ffffffff,22.0,0.0,0.0
84a9463ffffffff,13.0,0.0,0.0
84a9465ffffffff,281.0,0.0,0.0
84a9467ffffffff,11.0,0.0,0.0
84a946bffffffff,22.0,0.0,1.0
84a946dffffffff,11.0,0.0,0.0
84a94b1ffffffff,4.0,0.0,0.0
84a94b5ffffffff,4.0,0.0,0.0
84a94c1ffffffff,15.0,0.0,0.0
84a94c3ffffffff,2.0,0.0,0.0
84a94c5ffffffff,4.0,0.0,0.0
84a94c7ffffffff,42.0,0.0,0.0
84a94cbffffffff,2.0,0.0,0.0
84a94d5ffffffff,4.0,0.0,0.0
84a94d7ffffffff,2.0,0.0,0.0
84a94ddffffffff,11.0,0.0,0.0
84a94e1ffffffff,2.0,0.0,0.0
84a94e3ffffffff,9.0,0.0,0.0
84a94e5ffffffff,207.0,0.0,0.0
84a94e7ffffffff,23.0,0.0,0.0
84a94edffffffff,13.0,0.0,0.0
84a9501ffffffff,34.0,0.0,0.0
84a9503ffffffff,9.0,0.0,0.0
84a9507ffffffff,86.0,0.0,2.0
84a9509ffffffff,67.0,0.0,0.0
84a950bffffffff,79.0,0.0,0.0
84a950dffffffff,46.0,0.0,0.0
84a9511ffffffff,4.0,0.0,0.0
84a9515ffffffff,7.0,0.0,0.0
84a9517ffffffff,4.0,0.0,0.0
84a951bffffffff,2.0,0.0,0.0
84a951dffffffff,5.0,0.0,0.0
84a9521ffffffff,4.0,0.0,0.0
84a9525ffffffff,5.0,0.0,0.0
84a9527ffffffff,38.0,0.0,0.0
84a9531ffffffff,101.0,0.0,0.0
84a9533ffffffff,67.0,0.0,1.0
84a9539ffffffff,35.0,0.0,0.0
84a953bffffffff,1074.0,0.0,6.0
84a953dffffffff,8.0,0.0,0.0
84a9547ffffffff,2.0,0.0,0.0
84a9551ffffffff,12.0,0.0,0.0
84a9553ffffffff,2.0,0.0,0.0
84a9555ffffffff,2.0,0.0,0.0
84a9557ffffffff,4.0,0.0,0.0
84a9559ffffffff,34.0,0.0,0.0
84a955bffffffff,49.0,0.0,0.0
84a9565ffffffff,1.0,0.0,0.0
84a9599ffffffff,1.0,0.0,0.0
84a959bffffffff,1.0,0.0,0.0
84a95a5ffffffff,4.0,0.0,0.0
84a95abffffffff,9.0,0.0,0.0
84a95adffffffff,1.0,0.0,0.0
84a95b3ffffffff,1.0,0.0,0.0
84a95bbffffffff,1.0,0.0,0.0
84a95c3ffffffff,4.0,0.0,0.0
84a95c5ffffffff,2.0,0.0,0.0
84a95c9ffffffff,12.0,0.0,0.0
84a95d1ffffffff,3.0,0.0,0.0
84a95d9ffffffff,8.0,0.0,0.0
84a95dbffffffff,23.0,0.0,0.0
84a95e5ffffffff,2.0,0.0,0.0
84a95edffffffff,142.0,0.0,1.0
84a9611ffffffff,41.0,0.0,0.0
84a9613ffffffff,18.0,0.0,0.0
84a9617ffffffff,22.0,0.0,0.0
84a9619ffffffff,16.0,0.0,0.0
84a9621ffffffff,2.0,0.0,0.0
84a9623ffffffff,72.0,0.0,0.0
84a9625ffffffff,1.0,0.0,0.0
84a9627ffffffff,75.0,0.0,0.0
84a962bffffffff,5.0,0.0,0.0
84a9631ffffffff,8.0,0.0,0.0
84a9633ffffffff,3.0,0.0,0.0
84a9635ffffffff,2.0,0.0,0.0
84a9637ffffffff,14.0,0.0,0.0
84a963dffffffff,6.0,0.0,0.0
84a9645ffffffff,71.0,0.0,3.0
84a9649ffffffff,6.0,0.0,0.0
84a964dffffffff,12.0,0.0,0.0
84a9653ffffffff,3.0,0.0,0.0
84a9657ffffffff,2.0,0.0,0.0
84a9659ffffffff,2.0,0.0,0.0
84a9685ffffffff,60.0,0.0,0.0
84a969dffffffff,5.0,0.0,0.0
84a96a3ffffffff,3.0,0.0,0.0
84a96a5ffffffff,8.0,0.0,0.0
84a96a7ffffffff,13.0,0.0,0.0
84a96a9ffffffff,13.0,0.0,0.0
84a96abffffffff,7.0,0.0,0.0
84a96adffffffff,73.0,0.0,0.0
84a96b1ffffffff,2.0,0.0,0.0
84a96b5ffffffff,9.0,0.0,0.0
84a96b9ffffffff,21.0,0.0,0.0
84a96bbffffffff,1.0,0.0,0.0
84a96c5ffffffff,34.0,0.0,0.0
84a96e1ffffffff,5.0,0.0,0.0
84a96e3ffffffff,2.0,0.0,0.0
84a96e5ffffffff,22.0,0.0,0.0
84a96e7ffffffff,61.0,0.0,0.0
84a96e9ffffffff,22.0,0.0,0.0
84a96edffffffff,1.0,0.0,0.0
84a9711ffffffff,2.0,0.0,0.0
84a9717ffffffff,24.0,0.0,0.0
84a9719ffffffff,3.0,0.0,0.0
84a972bffffffff,2.0,0.0,2.0
84a9733ffffffff,29.0,0.0,0.0
84a9737ffffffff,1.0,0.0,0.0
84a973bffffffff,13.0,0.0,0.0
84a973dffffffff,4.0,0.0,2.0
84a9753ffffffff,2.0,0.0,0.0
84a9765ffffffff,20.0,0.0,0.0
84b2401ffffffff,1.0,0.0,0.0
84b2413ffffffff,12.0,0.0,0.0
84b2417ffffffff,1.0,0.0,0.0
84b2419ffffffff,1.0,0.0,0.0
84b241dffffffff,1.0,0.0,0.0
84b2421ffffffff,2.0,0.0,0.0
84b2423ffffffff,2.0,0.0,0.0
84b2427ffffffff,2.0,0.0,0.0
84b242bffffffff,29.0,0.0,0.0
84b2433ffffffff,2.0,0.0,0.0
84b2435ffffffff,118.0,0.0,0.0
84b2437ffffffff,2.0,0.0,0.0
84b243dffffffff,22.0,0.0,0.0
84b245dffffffff,2.0,0.0,0.0
84b246bffffffff,2.0,0.0,0.0
84b24a1ffffffff,8.0,0.0,0.0
84b24a9ffffffff,5.0,0.0,0.0
84b24adffffffff,12.0,0.0,0.0
84b24cdffffffff,11.0,0.0,0.0
84b24d3ffffffff,8.0,0.0,0.0
84b24d9ffffffff,1.0,0.0,0.0
84b24dbffffffff,4.0,0.0,0.0
84b24e5ffffffff,12.0,0.0,0.0
84b24ebffffffff,2.0,0.0,0.0
84b250bffffffff,1.0,0.0,0.0
