cell_id,Milvus migrans,Milvus migrans [migrans Group],Milvus migrans lineatus/formosanus,Milvus migrans aegyptius/parasitus
82942ffffffffff,29.0,16.0,0.0,0.0
82944ffffffffff,1.0,0.0,0.0,0.0
829457fffffffff,4117.0,631.0,0.0,0.0
82945ffffffffff,1016.0,198.0,0.0,0.0
829487fffffffff,2021.0,131.0,0.0,0.0
82948ffffffffff,113.0,14.0,0.0,0.0
829497fffffffff,121.0,18.0,0.0,0.0
8294affffffffff,125.0,6.0,0.0,0.0
8294c7fffffffff,119.0,15.0,0.0,0.0
8294cffffffffff,75.0,5.0,0.0,0.0
8294d7fffffffff,50.0,4.0,0.0,0.0
8294e7fffffffff,737.0,93.0,0.0,0.0
8294effffffffff,1678.0,405.0,0.0,0.0
8294f7fffffffff,151.0,3.0,0.0,0.0
829507fffffffff,55.0,11.0,0.0,0.0
82951ffffffffff,2.0,0.0,0.0,0.0
8295affffffffff,34.0,0.0,0.0,0.0
829607fffffffff,93.0,0.0,0.0,71.0
82960ffffffffff,115.0,0.0,0.0,79.0
829617fffffffff,8.0,0.0,0.0,3.0
829627fffffffff,78.0,0.0,0.0,71.0
82962ffffffffff,130.0,0.0,0.0,93.0
829637fffffffff,71.0,0.0,0.0,52.0
829657fffffffff,8.0,0.0,0.0,8.0
82966ffffffffff,1.0,0.0,0.0,1.0
829677fffffffff,20.0,0.0,0.0,14.0
829687fffffffff,2.0,0.0,0.0,2.0
829697fffffffff,866.0,10.0,0.0,278.0
82969ffffffffff,78.0,2.0,0.0,32.0
8296a7fffffffff,52.0,0.0,0.0,28.0
8296affffffffff,28.0,0.0,0.0,10.0
8296b7fffffffff,50.0,0.0,0.0,10.0
8296d7fffffffff,1.0,0.0,0.0,0.0
829707fffffffff,38.0,0.0,0.0,23.0
82970ffffffffff,33.0,0.0,0.0,25.0
829717fffffffff,347.0,2.0,0.0,255.0
82971ffffffffff,14.0,0.0,0.0,10.0
829727fffffffff,11.0,0.0,0.0,5.0
82972ffffffffff,346.0,2.0,0.0,268.0
829737fffffffff,52.0,0.0,0.0,23.0
829747fffffffff,491.0,1.0,0.0,349.0
82974ffffffffff,761.0,14.0,0.0,525.0
829757fffffffff,697.0,0.0,0.0,492.0
82975ffffffffff,818.0,6.0,0.0,563.0
829767fffffffff,3.0,0.0,0.0,0.0
82976ffffffffff,3.0,0.0,0.0,0.0
829777fffffffff,49.0,4.0,0.0,32.0
829787fffffffff,2.0,0.0,0.0,2.0
82978ffffffffff,20.0,0.0,0.0,13.0
829797fffffffff,5.0,0.0,0.0,3.0
82979ffffffffff,4.0,0.0,0.0,4.0
8297affffffffff,20.0,0.0,0.0,18.0
829c07fffffffff,964.0,146.0,0.0,0.0
829c0ffffffffff,229.0,51.0,0.0,0.0
829c1ffffffffff,197.0,68.0,0.0,0.0
829c27fffffffff,3473.0,392.0,0.0,0.0
829c2ffffffffff,419.0,21.0,0.0,0.0
829c47fffffffff,128.0,13.0,0.0,0.0
829c4ffffffffff,159.0,25.0,0.0,0.0
829c5ffffffffff,12.0,0.0,0.0,0.0
829c67fffffffff,191.0,21.0,0.0,0.0
829c6ffffffffff,132.0,37.0,0.0,0.0
829c77fffffffff,332.0,48.0,0.0,0.0
829c87fffffffff,6.0,6.0,0.0,0.0
829c8ffffffffff,7.0,0.0,0.0,0.0
829c9ffffffffff,75.0,13.0,0.0,0.0
829ca7fffffffff,36.0,0.0,0.0,0.0
829caffffffffff,139.0,25.0,0.0,0.0
829cb7fffffffff,12.0,0.0,0.0,0.0
829cc7fffffffff,1.0,0.0,0.0,0.0
829cd7fffffffff,14.0,4.0,0.0,0.0
829ce7fffffffff,82.0,3.0,0.0,0.0
829ceffffffffff,11.0,0.0,0.0,0.0
829cf7fffffffff,27.0,0.0,0.0,0.0
829d07fffffffff,135.0,10.0,0.0,0.0
829d0ffffffffff,1118.0,86.0,0.0,0.0
829d27fffffffff,495.0,48.0,0.0,0.0
829d2ffffffffff,229.0,74.0,0.0,0.0
829d47fffffffff,476.0,83.0,0.0,0.0
829d4ffffffffff,647.0,111.0,0.0,0.0
829d57fffffffff,106.0,12.0,0.0,0.0
829d5ffffffffff,195.0,24.0,0.0,0.0
829d67fffffffff,108.0,32.0,0.0,0.0
829d6ffffffffff,408.0,108.0,0.0,0.0
829d77fffffffff,205.0,26.0,0.0,0.0
82a207fffffffff,8.0,0.0,0.0,4.0
82a217fffffffff,257.0,0.0,0.0,176.0
82a227fffffffff,35.0,0.0,0.0,23.0
82a237fffffffff,332.0,0.0,0.0,243.0
82a2a7fffffffff,326.0,0.0,0.0,230.0
82a2affffffffff,77.0,0.0,0.0,69.0
82a30ffffffffff,25.0,0.0,0.0,19.0
82a31ffffffffff,483.0,0.0,0.0,342.0
82a337fffffffff,3.0,0.0,0.0,0.0
82a357fffffffff,32.0,0.0,0.0,25.0
82a377fffffffff,6.0,0.0,0.0,3.0
82a38ffffffffff,236.0,0.0,0.0,184.0
82a39ffffffffff,385.0,0.0,0.0,277.0
82a3affffffffff,53.0,0.0,0.0,38.0
82a607fffffffff,8.0,2.0,0.0,0.0
82a617fffffffff,8.0,2.0,0.0,0.0
82a637fffffffff,24.0,3.0,0.0,0.0
82a6a7fffffffff,26.0,2.0,0.0,0.0
82a717fffffffff,4.0,0.0,0.0,0.0
82a71ffffffffff,2.0,0.0,0.0,0.0
82a787fffffffff,32.0,0.0,0.0,0.0
82a78ffffffffff,37.0,0.0,0.0,0.0
82a797fffffffff,2.0,0.0,0.0,0.0
82a79ffffffffff,30.0,0.0,0.0,0.0
82ac17fffffffff,1.0,0.0,0.0,0.0
82ac87fffffffff,73.0,2.0,0.0,49.0
82ac8ffffffffff,7.0,0.0,0.0,2.0
82ac97fffffffff,75.0,1.0,0.0,40.0
82ac9ffffffffff,4.0,0.0,0.0,0.0
82aca7fffffffff,45.0,1.0,0.0,30.0
82acaffffffffff,5.0,0.0,0.0,0.0
82acb7fffffffff,6.0,0.0,0.0,0.0
82ad17fffffffff,3.0,0.0,0.0,3.0
82ad37fffffffff,1819.0,0.0,0.0,1410.0
82ad87fffffffff,12.0,0.0,0.0,10.0
82ad8ffffffffff,1.0,0.0,0.0,0.0
82ad97fffffffff,7.0,0.0,0.0,1.0
82adaffffffffff,2.0,0.0,0.0,2.0
82b817fffffffff,11.0,0.0,0.0,0.0
82b887fffffffff,740.0,145.0,0.0,0.0
82b88ffffffffff,3.0,1.0,0.0,0.0
82b897fffffffff,23.0,11.0,0.0,0.0
82b89ffffffffff,110.0,28.0,0.0,0.0
82b8a7fffffffff,49.0,18.0,0.0,0.0
82b8affffffffff,74.0,9.0,0.0,0.0
82b8b7fffffffff,4.0,0.0,0.0,0.0
82b8cffffffffff,1.0,0.0,0.0,0.0
82b917fffffffff,82.0,7.0,0.0,0.0
82b987fffffffff,242.0,55.0,0.0,0.0
82b98ffffffffff,64.0,18.0,0.0,0.0
82b997fffffffff,113.0,11.0,0.0,0.0
82b99ffffffffff,181.0,40.0,0.0,0.0
82b9a7fffffffff,271.0,32.0,0.0,0.0
82b9affffffffff,59.0,4.0,0.0,0.0
82b9b7fffffffff,536.0,59.0,0.0,0.0
82bc0ffffffffff,24.0,0.0,0.0,23.0
82bc1ffffffffff,102.0,1.0,0.0,67.0
82bc47fffffffff,34.0,0.0,0.0,26.0
82bc4ffffffffff,105.0,0.0,0.0,84.0
82bc57fffffffff,2.0,0.0,0.0,0.0
82bc6ffffffffff,395.0,0.0,0.0,231.0
82bc77fffffffff,63.0,0.0,0.0,41.0
82bc8ffffffffff,162.0,0.0,0.0,127.0
82bc9ffffffffff,32.0,0.0,0.0,16.0
82bcc7fffffffff,24.0,0.0,0.0,20.0
82bccffffffffff,10.0,0.0,0.0,2.0
82bcd7fffffffff,1586.0,25.0,0.0,1159.0
82bcdffffffffff,132.0,0.0,0.0,95.0
82bce7fffffffff,673.0,1.0,0.0,550.0
82bceffffffffff,1.0,0.0,0.0,1.0
82bcf7fffffffff,2202.0,20.0,0.0,1559.0
82be0ffffffffff,118.0,6.0,0.0,0.0
82be1ffffffffff,68.0,8.0,0.0,0.0
82be47fffffffff,1837.0,356.0,0.0,0.0
82be4ffffffffff,617.0,101.0,0.0,0.0
82be57fffffffff,773.0,57.0,0.0,0.0
82be5ffffffffff,345.0,70.0,0.0,0.0
82be67fffffffff,3739.0,952.0,0.0,0.0
82be6ffffffffff,141.0,25.0,0.0,0.0
82be77fffffffff,67.0,13.0,0.0,0.0
82be8ffffffffff,1803.0,107.0,0.0,0.0
82beaffffffffff,220.0,10.0,0.0,0.0
82bec7fffffffff,165.0,9.0,0.0,0.0
82becffffffffff,410.0,48.0,0.0,0.0
82bed7fffffffff,89.0,3.0,0.0,0.0
82bedffffffffff,141.0,7.0,0.0,0.0
82bee7fffffffff,426.0,54.0,0.0,0.0
82beeffffffffff,305.0,57.0,0.0,0.0
82bef7fffffffff,1267.0,98.0,0.0,0.0
