cell_id,Mergus merganser,Mergus merganser merganser/orientalis,Mergus merganser americanus
8419417ffffffff,4.0,4.0,0.0
841941bffffffff,8.0,2.0,0.0
841941dffffffff,2.0,0.0,0.0
8419421ffffffff,94.0,33.0,0.0
8419423ffffffff,42.0,13.0,0.0
8419425ffffffff,22.0,9.0,0.0
8419427ffffffff,131.0,75.0,0.0
8419429ffffffff,33.0,8.0,0.0
841942bffffffff,45.0,13.0,0.0
841942dffffffff,71.0,29.0,0.0
8419431ffffffff,70.0,3.0,0.0
8419433ffffffff,6.0,2.0,0.0
8419435ffffffff,118.0,25.0,0.0
8419437ffffffff,107.0,9.0,0.0
8419439ffffffff,5.0,1.0,0.0
841943bffffffff,7.0,3.0,0.0
841943dffffffff,16.0,4.0,0.0
8419461ffffffff,3.0,1.0,0.0
8419463ffffffff,9.0,1.0,0.0
8419465ffffffff,16.0,4.0,0.0
8419467ffffffff,17.0,11.0,0.0
841946bffffffff,5.0,0.0,0.0
8419485ffffffff,22.0,4.0,0.0
841948dffffffff,12.0,8.0,0.0
84194a5ffffffff,15.0,1.0,0.0
84194a9ffffffff,3.0,1.0,0.0
84194abffffffff,2.0,0.0,0.0
84194adffffffff,8.0,2.0,0.0
84194b9ffffffff,2.0,0.0,0.0
84194c5ffffffff,8.0,4.0,0.0
84194d3ffffffff,2.0,0.0,0.0
84194d5ffffffff,6.0,2.0,0.0
84194d9ffffffff,2.0,0.0,0.0
84194dbffffffff,4.0,0.0,0.0
84194e1ffffffff,119.0,23.0,0.0
84194e3ffffffff,8.0,2.0,0.0
84194e5ffffffff,15.0,4.0,0.0
84194e7ffffffff,65.0,11.0,0.0
84194e9ffffffff,5.0,1.0,0.0
84194ebffffffff,2.0,0.0,0.0
84194edffffffff,7.0,0.0,0.0
8419501ffffffff,8.0,0.0,0.0
841950bffffffff,2.0,2.0,0.0
841950dffffffff,1.0,0.0,0.0
8419511ffffffff,12.0,2.0,0.0
8419513ffffffff,3.0,0.0,0.0
8419517ffffffff,24.0,3.0,0.0
8419519ffffffff,59.0,39.0,0.0
841951bffffffff,176.0,39.0,0.0
841952dffffffff,4.0,4.0,0.0
8419531ffffffff,4.0,2.0,0.0
8419533ffffffff,3.0,0.0,0.0
841953bffffffff,41.0,9.0,0.0
8419541ffffffff,2.0,0.0,0.0
8419543ffffffff,26.0,6.0,0.0
8419545ffffffff,2.0,0.0,0.0
8419547ffffffff,8.0,5.0,0.0
8419549ffffffff,8.0,2.0,0.0
841954bffffffff,6.0,0.0,0.0
841954dffffffff,7.0,2.0,0.0
8419551ffffffff,10.0,2.0,0.0
8419553ffffffff,19.0,4.0,0.0
8419555ffffffff,64.0,13.0,0.0
8419557ffffffff,88.0,36.0,0.0
8419559ffffffff,6.0,2.0,0.0
841955bffffffff,3.0,0.0,0.0
841955dffffffff,10.0,4.0,0.0
8419565ffffffff,2.0,0.0,0.0
8419581ffffffff,7.0,1.0,0.0
8419583ffffffff,13.0,2.0,0.0
8419585ffffffff,10.0,2.0,0.0
8419587ffffffff,17.0,2.0,0.0
8419589ffffffff,5.0,0.0,0.0
841958bffffffff,4.0,0.0,0.0
841958dffffffff,4.0,0.0,0.0
8419591ffffffff,55.0,2.0,0.0
8419595ffffffff,2.0,0.0,0.0
8419597ffffffff,5.0,0.0,0.0
841959bffffffff,31.0,0.0,0.0
84195a1ffffffff,2.0,2.0,0.0
84195a3ffffffff,1.0,1.0,0.0
84195a5ffffffff,8.0,0.0,0.0
84195a9ffffffff,5.0,3.0,0.0
84195abffffffff,9.0,3.0,0.0
84195adffffffff,2.0,0.0,0.0
84195b5ffffffff,2.0,0.0,0.0
84195b7ffffffff,2.0,0.0,0.0
84195b9ffffffff,1.0,0.0,0.0
84195bdffffffff,2.0,0.0,0.0
84195c1ffffffff,50.0,3.0,0.0
84195c3ffffffff,18.0,0.0,0.0
84195c5ffffffff,17.0,1.0,0.0
84195c7ffffffff,45.0,21.0,0.0
84195c9ffffffff,107.0,5.0,0.0
84195cbffffffff,43.0,2.0,0.0
84195cdffffffff,31.0,5.0,0.0
84195d1ffffffff,3.0,0.0,0.0
84195d3ffffffff,29.0,5.0,0.0
84195d5ffffffff,29.0,2.0,0.0
84195d7ffffffff,3.0,0.0,0.0
84195d9ffffffff,54.0,31.0,0.0
84195dbffffffff,1.0,0.0,0.0
84195ddffffffff,13.0,0.0,0.0
84195e1ffffffff,4.0,0.0,0.0
84195e3ffffffff,6.0,0.0,0.0
84195e5ffffffff,10.0,0.0,0.0
84195e7ffffffff,9.0,1.0,0.0
84195e9ffffffff,4.0,0.0,0.0
84195ebffffffff,7.0,2.0,0.0
84195edffffffff,21.0,4.0,0.0
8419681ffffffff,10.0,2.0,0.0
8419683ffffffff,49.0,12.0,0.0
8419689ffffffff,13.0,2.0,0.0
841968bffffffff,24.0,0.0,0.0
8419691ffffffff,28.0,0.0,0.0
8419693ffffffff,62.0,5.0,0.0
8419695ffffffff,5.0,3.0,0.0
8419697ffffffff,46.0,4.0,0.0
8419699ffffffff,19.0,2.0,0.0
841969bffffffff,19.0,0.0,0.0
841969dffffffff,143.0,23.0,0.0
84196b1ffffffff,12.0,0.0,0.0
84196b3ffffffff,12.0,0.0,0.0
84196b7ffffffff,3.0,0.0,0.0
84196b9ffffffff,1.0,0.0,0.0
84196bbffffffff,15.0,2.0,0.0
84196c3ffffffff,2.0,0.0,0.0
84196d1ffffffff,7.0,0.0,0.0
84196d3ffffffff,70.0,6.0,0.0
84196d5ffffffff,52.0,13.0,0.0
84196d7ffffffff,20.0,0.0,0.0
84196d9ffffffff,31.0,0.0,0.0
84196ddffffffff,17.0,1.0,0.0
8419721ffffffff,45.0,4.0,0.0
8419723ffffffff,151.0,29.0,0.0
8419725ffffffff,56.0,10.0,0.0
8419727ffffffff,90.0,7.0,0.0
8419729ffffffff,46.0,8.0,0.0
841972bffffffff,36.0,2.0,0.0
841972dffffffff,49.0,18.0,0.0
8419731ffffffff,8.0,2.0,0.0
8419733ffffffff,59.0,6.0,0.0
8419735ffffffff,6.0,0.0,0.0
8419737ffffffff,12.0,0.0,0.0
8419739ffffffff,72.0,8.0,0.0
841973bffffffff,121.0,1.0,0.0
841973dffffffff,34.0,15.0,0.0
8419763ffffffff,36.0,7.0,0.0
8419765ffffffff,4.0,0.0,0.0
8419767ffffffff,4.0,0.0,0.0
8419769ffffffff,63.0,3.0,0.0
841976bffffffff,12.0,2.0,0.0
841a849ffffffff,6.0,0.0,0.0
841aa05ffffffff,137.0,0.0,0.0
841aa07ffffffff,222.0,0.0,5.0
841aa21ffffffff,6.0,0.0,0.0
841aa23ffffffff,24.0,0.0,0.0
841aa27ffffffff,4.0,0.0,0.0
841aa29ffffffff,16.0,0.0,0.0
841aa2bffffffff,50.0,0.0,0.0
841aa35ffffffff,4.0,0.0,0.0
841aa3dffffffff,123.0,0.0,2.0
841aa45ffffffff,11.0,0.0,0.0
841aa47ffffffff,1.0,0.0,0.0
841aa4dffffffff,2.0,0.0,0.0
841aa63ffffffff,2.0,0.0,0.0
841aa67ffffffff,2.0,0.0,0.0
841aa6bffffffff,29.0,0.0,1.0
841b821ffffffff,2.0,0.0,0.0
841b823ffffffff,11.0,0.0,0.0
841b82bffffffff,2.0,0.0,0.0
841b831ffffffff,4.0,0.0,0.0
841b839ffffffff,6.0,0.0,0.0
841b84dffffffff,2.0,0.0,0.0
841b985ffffffff,2.0,0.0,0.0
841b98dffffffff,31.0,0.0,0.0
841b993ffffffff,4.0,0.0,0.0
841b995ffffffff,1.0,0.0,0.0
841b9a5ffffffff,54.0,0.0,0.0
841b9a9ffffffff,53.0,0.0,2.0
841b9adffffffff,19.0,0.0,0.0
841b9c1ffffffff,2.0,0.0,0.0
841b9c9ffffffff,7.0,0.0,0.0
841b9cdffffffff,2.0,0.0,0.0
841b9e1ffffffff,64.0,0.0,6.0
841b9e3ffffffff,17.0,0.0,0.0
841b9e7ffffffff,19.0,0.0,0.0
841b9ebffffffff,41.0,0.0,0.0
841bb07ffffffff,2.0,0.0,0.0
841d209ffffffff,4.0,0.0,0.0
841d241ffffffff,4.0,0.0,0.0
841d243ffffffff,181.0,0.0,0.0
841d247ffffffff,1.0,0.0,0.0
841d249ffffffff,2.0,0.0,0.0
841d24bffffffff,3.0,0.0,0.0
841d24dffffffff,10.0,0.0,0.0
841d269ffffffff,1.0,0.0,0.0
841e005ffffffff,11.0,0.0,0.0
841e00bffffffff,2.0,0.0,0.0
841e013ffffffff,2.0,0.0,0.0
841e015ffffffff,3.0,0.0,0.0
841e019ffffffff,6.0,0.0,0.0
841e01dffffffff,2.0,0.0,0.0
841e021ffffffff,30.0,0.0,0.0
841e023ffffffff,30.0,5.0,0.0
841e025ffffffff,4.0,0.0,0.0
841e029ffffffff,57.0,0.0,0.0
841e02bffffffff,16.0,0.0,0.0
841e02dffffffff,21.0,5.0,0.0
841e031ffffffff,34.0,4.0,0.0
841e035ffffffff,7.0,0.0,0.0
841e037ffffffff,18.0,0.0,0.0
841e041ffffffff,49.0,6.0,0.0
841e043ffffffff,27.0,9.0,0.0
841e045ffffffff,157.0,3.0,0.0
841e047ffffffff,38.0,0.0,0.0
841e049ffffffff,2.0,0.0,0.0
841e04bffffffff,44.0,2.0,0.0
841e04dffffffff,17.0,5.0,0.0
841e051ffffffff,22.0,6.0,0.0
841e053ffffffff,6.0,0.0,0.0
841e059ffffffff,36.0,4.0,0.0
841e05bffffffff,22.0,0.0,0.0
841e05dffffffff,79.0,6.0,0.0
841e061ffffffff,291.0,14.0,0.0
841e063ffffffff,12.0,0.0,0.0
841e065ffffffff,11.0,0.0,0.0
841e067ffffffff,13.0,0.0,0.0
841e069ffffffff,44.0,0.0,0.0
841e06bffffffff,16.0,0.0,0.0
841e06dffffffff,16.0,0.0,0.0
841e085ffffffff,2.0,0.0,0.0
841e0abffffffff,2.0,0.0,0.0
841e0b5ffffffff,3.0,0.0,0.0
841e0bdffffffff,4.0,0.0,0.0
841e0c3ffffffff,11.0,0.0,0.0
841e0c5ffffffff,3.0,0.0,0.0
841e0e1ffffffff,5.0,0.0,0.0
841e0e7ffffffff,32.0,1.0,0.0
841e103ffffffff,24.0,0.0,0.0
841e105ffffffff,2.0,0.0,0.0
841e107ffffffff,1.0,0.0,0.0
841e10bffffffff,74.0,0.0,0.0
841e113ffffffff,4.0,1.0,0.0
841e115ffffffff,11.0,0.0,0.0
841e11dffffffff,3.0,0.0,0.0
841e121ffffffff,6.0,0.0,0.0
841e125ffffffff,1.0,0.0,0.0
841e129ffffffff,196.0,4.0,0.0
841e12bffffffff,9.0,0.0,0.0
841e12dffffffff,3.0,0.0,0.0
841e131ffffffff,17.0,0.0,0.0
841e135ffffffff,3.0,0.0,0.0
841e139ffffffff,55.0,0.0,0.0
841e13bffffffff,22.0,0.0,0.0
841e13dffffffff,39.0,0.0,0.0
841e141ffffffff,2.0,0.0,0.0
841e145ffffffff,8.0,2.0,0.0
841e149ffffffff,6.0,0.0,0.0
841e14bffffffff,1.0,0.0,0.0
841e14dffffffff,6.0,1.0,0.0
841e159ffffffff,2.0,0.0,0.0
841e15bffffffff,19.0,2.0,0.0
841e163ffffffff,18.0,1.0,0.0
841e167ffffffff,9.0,2.0,0.0
841e19dffffffff,1.0,0.0,0.0
841e1b1ffffffff,6.0,0.0,0.0
841e1b3ffffffff,4.0,2.0,0.0
841e1bdffffffff,2.0,0.0,0.0
841e1c1ffffffff,5.0,0.0,0.0
841e1c5ffffffff,17.0,5.0,0.0
841e1cbffffffff,14.0,0.0,0.0
841e1e5ffffffff,2.0,0.0,0.0
841e201ffffffff,16.0,0.0,0.0
841e205ffffffff,8.0,0.0,0.0
841e209ffffffff,1.0,0.0,0.0
841e20dffffffff,71.0,0.0,0.0
841e217ffffffff,2.0,0.0,0.0
841e221ffffffff,7.0,0.0,0.0
841e223ffffffff,57.0,0.0,0.0
841e225ffffffff,140.0,8.0,0.0
841e229ffffffff,20.0,0.0,0.0
841e231ffffffff,7.0,0.0,0.0
841e233ffffffff,10.0,0.0,0.0
841e237ffffffff,2.0,0.0,0.0
841e239ffffffff,18.0,0.0,0.0
841e23dffffffff,11.0,0.0,0.0
841e241ffffffff,1.0,0.0,0.0
841e243ffffffff,3.0,0.0,0.0
841e247ffffffff,1.0,0.0,0.0
841e249ffffffff,10.0,0.0,0.0
841e24bffffffff,29.0,0.0,0.0
841e251ffffffff,2.0,0.0,0.0
841e253ffffffff,9.0,0.0,0.0
841e257ffffffff,71.0,0.0,0.0
841e25dffffffff,3.0,0.0,0.0
841e261ffffffff,7.0,0.0,0.0
841e263ffffffff,12.0,0.0,0.0
841e265ffffffff,58.0,4.0,0.0
841e267ffffffff,3.0,0.0,0.0
841e269ffffffff,4.0,0.0,0.0
841e281ffffffff,6.0,0.0,0.0
841e285ffffffff,2.0,0.0,0.0
841e287ffffffff,6.0,0.0,0.0
841e2a1ffffffff,9.0,0.0,0.0
841e2a5ffffffff,5.0,0.0,0.0
841e2a9ffffffff,24.0,0.0,0.0
841e2abffffffff,14.0,0.0,0.0
841e2adffffffff,37.0,0.0,0.0
841e2b1ffffffff,8.0,0.0,0.0
841e2b5ffffffff,2.0,0.0,0.0
841e2b7ffffffff,7.0,0.0,0.0
841e2b9ffffffff,1.0,0.0,0.0
841e2bbffffffff,3.0,0.0,0.0
841e2bdffffffff,18.0,0.0,0.0
841e2c3ffffffff,4.0,0.0,0.0
841e2cbffffffff,1.0,0.0,0.0
841e2d5ffffffff,2.0,0.0,0.0
841e2ddffffffff,1.0,0.0,0.0
841e2e1ffffffff,2.0,0.0,0.0
841e2e3ffffffff,8.0,0.0,0.0
841e2e7ffffffff,13.0,0.0,0.0
841e301ffffffff,6.0,0.0,0.0
841e305ffffffff,11.0,0.0,0.0
841e307ffffffff,164.0,5.0,0.0
841e309ffffffff,9.0,0.0,0.0
841e30bffffffff,14.0,0.0,0.0
841e30dffffffff,6.0,1.0,0.0
841e317ffffffff,7.0,0.0,0.0
841e319ffffffff,23.0,0.0,0.0
841e321ffffffff,27.0,6.0,0.0
841e323ffffffff,8.0,2.0,0.0
841e325ffffffff,16.0,2.0,0.0
841e327ffffffff,4.0,0.0,0.0
841e329ffffffff,5.0,0.0,0.0
841e32dffffffff,46.0,1.0,0.0
841e333ffffffff,16.0,9.0,0.0
841e335ffffffff,7.0,1.0,0.0
841e337ffffffff,12.0,4.0,0.0
841e339ffffffff,46.0,0.0,0.0
841e33dffffffff,6.0,0.0,0.0
841e341ffffffff,54.0,0.0,0.0
841e343ffffffff,39.0,0.0,0.0
841e345ffffffff,42.0,0.0,0.0
841e347ffffffff,5.0,0.0,0.0
841e349ffffffff,7.0,0.0,0.0
841e34bffffffff,273.0,0.0,0.0
841e351ffffffff,121.0,0.0,0.0
841e353ffffffff,14.0,0.0,0.0
841e355ffffffff,99.0,0.0,0.0
841e357ffffffff,42.0,0.0,0.0
841e359ffffffff,27.0,0.0,0.0
841e35bffffffff,9.0,0.0,0.0
841e35dffffffff,6.0,0.0,0.0
841e363ffffffff,8.0,2.0,0.0
841e365ffffffff,29.0,1.0,0.0
841e367ffffffff,40.0,2.0,0.0
841e36bffffffff,2.0,0.0,0.0
841e4d9ffffffff,4.0,0.0,0.0
841e615ffffffff,6.0,0.0,0.0
841e639ffffffff,2.0,0.0,0.0
841e63bffffffff,11.0,0.0,0.0
841e6adffffffff,2.0,0.0,0.0
841e6b3ffffffff,59.0,0.0,0.0
841e6b7ffffffff,3.0,0.0,0.0
841e6e7ffffffff,3.0,0.0,0.0
841e731ffffffff,1.0,0.0,0.0
841e745ffffffff,14.0,0.0,0.0
841e755ffffffff,4.0,0.0,0.0
841e767ffffffff,4.0,0.0,0.0
841ea45ffffffff,2.0,0.0,0.0
841ea49ffffffff,9.0,1.0,0.0
841ea4dffffffff,1.0,0.0,0.0
841ea53ffffffff,9.0,0.0,0.0
841ea5dffffffff,3.0,0.0,0.0
841ea95ffffffff,1.0,1.0,0.0
841eab9ffffffff,1.0,0.0,0.0
841eac3ffffffff,15.0,0.0,0.0
841eb4dffffffff,1.0,0.0,0.0
841ec03ffffffff,1.0,0.0,0.0
841ec17ffffffff,2.0,0.0,0.0
841ec21ffffffff,13.0,0.0,0.0
841ec4dffffffff,4.0,0.0,0.0
841ec55ffffffff,2.0,0.0,0.0
841ece5ffffffff,2.0,1.0,0.0
841ed0bffffffff,24.0,0.0,0.0
841ed49ffffffff,3.0,0.0,0.0
841ed55ffffffff,11.0,0.0,0.0
841ee29ffffffff,2.0,0.0,0.0
841ee65ffffffff,2.0,1.0,0.0
841ee67ffffffff,22.0,0.0,0.0
841eeabffffffff,3.0,0.0,0.0
841eeb7ffffffff,3.0,0.0,0.0
841ef01ffffffff,9.0,0.0,0.0
841ef09ffffffff,4.0,0.0,0.0
841ef0dffffffff,10.0,0.0,0.0
841ef11ffffffff,2.0,0.0,0.0
841ef1bffffffff,1.0,0.0,0.0
841ef27ffffffff,3.0,0.0,0.0
841ef41ffffffff,1.0,0.0,0.0
841ef43ffffffff,5.0,0.0,0.0
841ef47ffffffff,4.0,4.0,0.0
841ef59ffffffff,2.0,0.0,0.0
841ef65ffffffff,3.0,0.0,0.0
841ef69ffffffff,2.0,0.0,0.0
841f001ffffffff,186.0,165.0,0.0
841f003ffffffff,23.0,0.0,0.0
841f005ffffffff,2.0,0.0,0.0
841f007ffffffff,8.0,0.0,0.0
841f009ffffffff,10.0,8.0,0.0
841f00dffffffff,3.0,0.0,0.0
841f011ffffffff,11.0,0.0,0.0
841f015ffffffff,10.0,2.0,0.0
841f017ffffffff,19.0,5.0,0.0
841f01dffffffff,7.0,0.0,0.0
841f025ffffffff,6.0,0.0,0.0
841f027ffffffff,5.0,5.0,0.0
841f029ffffffff,63.0,4.0,0.0
841f02dffffffff,2.0,0.0,0.0
841f035ffffffff,5.0,0.0,0.0
841f03bffffffff,26.0,16.0,0.0
841f041ffffffff,3.0,2.0,0.0
841f043ffffffff,1.0,0.0,0.0
841f045ffffffff,5.0,1.0,0.0
841f04bffffffff,1.0,0.0,0.0
841f04dffffffff,2.0,0.0,0.0
841f051ffffffff,77.0,4.0,0.0
841f055ffffffff,25.0,6.0,0.0
841f059ffffffff,45.0,14.0,0.0
841f05bffffffff,163.0,25.0,0.0
841f05dffffffff,4.0,3.0,0.0
841f061ffffffff,63.0,0.0,0.0
841f063ffffffff,28.0,0.0,0.0
841f067ffffffff,2.0,0.0,0.0
841f069ffffffff,28.0,2.0,0.0
841f06dffffffff,2.0,0.0,0.0
841f085ffffffff,1.0,0.0,0.0
841f089ffffffff,1.0,0.0,0.0
841f09bffffffff,262.0,5.0,0.0
841f09dffffffff,4.0,0.0,0.0
841f0a1ffffffff,2.0,0.0,0.0
841f0a7ffffffff,1.0,0.0,0.0
841f0b1ffffffff,1.0,0.0,0.0
841f0b3ffffffff,6.0,0.0,0.0
841f0bbffffffff,2.0,0.0,0.0
841f0c7ffffffff,11.0,0.0,0.0
841f0c9ffffffff,1.0,0.0,0.0
841f0d1ffffffff,7.0,0.0,0.0
841f0d3ffffffff,2.0,0.0,0.0
841f0d5ffffffff,1.0,0.0,0.0
841f0d7ffffffff,3.0,0.0,0.0
841f0e1ffffffff,5.0,0.0,0.0
841f0e7ffffffff,4.0,0.0,0.0
841f0ebffffffff,7.0,0.0,0.0
841f0edffffffff,27.0,3.0,0.0
841f101ffffffff,2.0,0.0,0.0
841f103ffffffff,11.0,4.0,0.0
841f107ffffffff,1.0,0.0,0.0
841f10dffffffff,4.0,2.0,0.0
841f115ffffffff,2.0,0.0,0.0
841f117ffffffff,4.0,2.0,0.0
841f11dffffffff,3.0,2.0,0.0
841f121ffffffff,2.0,0.0,0.0
841f125ffffffff,10.0,0.0,0.0
841f12bffffffff,4.0,0.0,0.0
841f12dffffffff,4.0,0.0,0.0
841f131ffffffff,47.0,6.0,0.0
841f133ffffffff,14.0,0.0,0.0
841f137ffffffff,116.0,0.0,0.0
841f141ffffffff,5.0,0.0,0.0
841f143ffffffff,4.0,0.0,0.0
841f145ffffffff,4.0,0.0,0.0
841f147ffffffff,8.0,0.0,0.0
841f14bffffffff,9.0,0.0,0.0
841f153ffffffff,4.0,0.0,0.0
841f159ffffffff,3.0,0.0,0.0
841f15bffffffff,8.0,1.0,0.0
841f181ffffffff,6.0,0.0,0.0
841f183ffffffff,2.0,0.0,0.0
841f185ffffffff,1.0,0.0,0.0
841f187ffffffff,3.0,0.0,0.0
841f189ffffffff,38.0,0.0,0.0
841f18bffffffff,25.0,0.0,0.0
841f191ffffffff,7.0,0.0,0.0
841f195ffffffff,27.0,0.0,0.0
841f197ffffffff,4.0,0.0,0.0
841f199ffffffff,19.0,1.0,0.0
841f1a1ffffffff,50.0,2.0,0.0
841f1a3ffffffff,1.0,0.0,0.0
841f1a5ffffffff,30.0,0.0,0.0
841f1a9ffffffff,19.0,0.0,0.0
841f1abffffffff,5.0,0.0,0.0
841f1b1ffffffff,23.0,2.0,0.0
841f1b3ffffffff,15.0,2.0,0.0
841f1b5ffffffff,11.0,0.0,0.0
841f1b7ffffffff,9.0,0.0,0.0
841f1bbffffffff,11.0,2.0,0.0
841f1bdffffffff,4.0,0.0,0.0
841f1c1ffffffff,10.0,0.0,0.0
841f1c3ffffffff,5.0,0.0,0.0
841f1c7ffffffff,2.0,0.0,0.0
841f1cdffffffff,5.0,2.0,0.0
841f1d1ffffffff,45.0,0.0,0.0
841f1d3ffffffff,2.0,2.0,0.0
841f1d5ffffffff,16.0,0.0,0.0
841f1dbffffffff,26.0,0.0,0.0
841f1ebffffffff,3.0,0.0,0.0
841f205ffffffff,1.0,0.0,0.0
841f207ffffffff,6.0,0.0,0.0
841f20dffffffff,1.0,0.0,0.0
841f211ffffffff,8.0,1.0,0.0
841f217ffffffff,14.0,1.0,0.0
841f219ffffffff,21.0,8.0,0.0
841f21dffffffff,20.0,12.0,0.0
841f221ffffffff,4.0,0.0,0.0
841f225ffffffff,2.0,0.0,0.0
841f229ffffffff,12.0,0.0,0.0
841f22bffffffff,14.0,6.0,0.0
841f22dffffffff,5.0,0.0,0.0
841f231ffffffff,2.0,0.0,0.0
841f233ffffffff,18.0,4.0,0.0
841f237ffffffff,13.0,0.0,0.0
841f23bffffffff,2.0,0.0,0.0
841f245ffffffff,12.0,2.0,0.0
841f247ffffffff,9.0,0.0,0.0
841f24bffffffff,9.0,0.0,0.0
841f251ffffffff,43.0,0.0,0.0
841f253ffffffff,5.0,0.0,0.0
841f257ffffffff,7.0,0.0,0.0
841f259ffffffff,2.0,0.0,0.0
841f25bffffffff,5.0,0.0,0.0
841f25dffffffff,5.0,3.0,0.0
841f261ffffffff,2.0,0.0,0.0
841f265ffffffff,6.0,4.0,0.0
841f267ffffffff,5.0,0.0,0.0
841f269ffffffff,12.0,0.0,0.0
841f26dffffffff,4.0,0.0,0.0
841f283ffffffff,171.0,63.0,0.0
841f285ffffffff,4.0,0.0,0.0
841f287ffffffff,5.0,0.0,0.0
841f291ffffffff,4.0,4.0,0.0
841f295ffffffff,2.0,0.0,0.0
841f299ffffffff,4.0,2.0,0.0
841f29dffffffff,52.0,7.0,0.0
841f2a1ffffffff,22.0,5.0,0.0
841f2a3ffffffff,108.0,108.0,0.0
841f2a7ffffffff,7.0,2.0,0.0
841f2a9ffffffff,46.0,7.0,0.0
841f2adffffffff,11.0,1.0,0.0
841f2c7ffffffff,7.0,4.0,0.0
841f2d1ffffffff,1.0,0.0,0.0
841f2d3ffffffff,8.0,0.0,0.0
841f2d7ffffffff,38.0,7.0,0.0
841f2d9ffffffff,2.0,0.0,0.0
841f2dbffffffff,44.0,4.0,0.0
841f2e7ffffffff,1.0,0.0,0.0
841f2edffffffff,2.0,0.0,0.0
841f303ffffffff,1.0,0.0,0.0
841f311ffffffff,10.0,10.0,0.0
841f313ffffffff,15.0,5.0,0.0
841f315ffffffff,4.0,2.0,0.0
841f317ffffffff,4.0,0.0,0.0
841f31bffffffff,24.0,23.0,0.0
841f31dffffffff,15.0,9.0,0.0
841f333ffffffff,2.0,0.0,0.0
841f335ffffffff,2.0,0.0,0.0
841f337ffffffff,6.0,0.0,0.0
841f33bffffffff,24.0,2.0,0.0
841f33dffffffff,2.0,0.0,0.0
841f351ffffffff,7.0,0.0,0.0
841f35bffffffff,6.0,0.0,0.0
841f401ffffffff,2.0,2.0,0.0
841f403ffffffff,35.0,2.0,0.0
841f40dffffffff,7.0,0.0,0.0
841f413ffffffff,6.0,0.0,0.0
841f41bffffffff,2.0,0.0,0.0
841f41dffffffff,2.0,0.0,0.0
841f421ffffffff,12.0,0.0,0.0
841f425ffffffff,5.0,1.0,0.0
841f427ffffffff,5.0,0.0,0.0
841f42dffffffff,4.0,2.0,0.0
841f43bffffffff,3.0,0.0,0.0
841f453ffffffff,2.0,0.0,0.0
841f457ffffffff,2.0,0.0,0.0
841f487ffffffff,2.0,0.0,0.0
841f4c1ffffffff,1.0,0.0,0.0
841f4cbffffffff,14.0,0.0,0.0
841f4e1ffffffff,8.0,0.0,0.0
841f4e3ffffffff,10.0,0.0,0.0
841f4e9ffffffff,12.0,0.0,0.0
841f4ebffffffff,10.0,0.0,0.0
841f513ffffffff,3.0,0.0,0.0
841f519ffffffff,7.0,0.0,0.0
841f51dffffffff,5.0,0.0,0.0
841f523ffffffff,27.0,3.0,0.0
841f525ffffffff,19.0,0.0,0.0
841f529ffffffff,2.0,0.0,0.0
841f52bffffffff,10.0,0.0,0.0
841f52dffffffff,14.0,0.0,0.0
841f535ffffffff,116.0,14.0,0.0
841f539ffffffff,2.0,0.0,0.0
841f53dffffffff,97.0,7.0,0.0
841f543ffffffff,1.0,0.0,0.0
841f547ffffffff,6.0,0.0,0.0
841f549ffffffff,4.0,2.0,0.0
841f54dffffffff,1.0,0.0,0.0
841f553ffffffff,5.0,0.0,0.0
841f565ffffffff,30.0,3.0,0.0
841f567ffffffff,33.0,2.0,0.0
841f56bffffffff,1.0,0.0,0.0
841f56dffffffff,2.0,0.0,0.0
841f5a9ffffffff,7.0,0.0,0.0
841f5c1ffffffff,3.0,0.0,0.0
841f5c5ffffffff,4.0,0.0,0.0
841f5c7ffffffff,3.0,0.0,0.0
841f5e1ffffffff,5.0,0.0,0.0
841f5e3ffffffff,3.0,0.0,0.0
841f5e5ffffffff,3.0,0.0,0.0
841f5e7ffffffff,4.0,0.0,0.0
841f601ffffffff,27.0,0.0,0.0
841f603ffffffff,4.0,0.0,0.0
841f605ffffffff,5.0,0.0,0.0
841f607ffffffff,20.0,0.0,0.0
841f60bffffffff,4.0,0.0,0.0
841f61dffffffff,1.0,0.0,0.0
841f63dffffffff,1.0,1.0,0.0
841f641ffffffff,2.0,0.0,0.0
841f645ffffffff,3.0,0.0,0.0
841f64dffffffff,20.0,0.0,0.0
841f655ffffffff,5.0,0.0,0.0
841f659ffffffff,5.0,0.0,0.0
841f65dffffffff,14.0,0.0,0.0
841f665ffffffff,2.0,0.0,0.0
841f66bffffffff,2.0,2.0,0.0
841f66dffffffff,2.0,0.0,0.0
841f6adffffffff,2.0,0.0,0.0
841f6ebffffffff,2.0,0.0,0.0
841f703ffffffff,8.0,0.0,0.0
841f715ffffffff,209.0,0.0,0.0
841f717ffffffff,2.0,0.0,0.0
841f71dffffffff,14.0,4.0,0.0
841f725ffffffff,463.0,11.0,0.0
841f727ffffffff,43.0,0.0,0.0
841f72dffffffff,135.0,5.0,0.0
841f739ffffffff,5.0,0.0,0.0
841f73dffffffff,2.0,0.0,0.0
841f751ffffffff,15.0,0.0,0.0
841f757ffffffff,1.0,0.0,0.0
841f759ffffffff,2.0,0.0,0.0
841f801ffffffff,2.0,0.0,0.0
841f803ffffffff,35.0,4.0,0.0
841f807ffffffff,62.0,4.0,0.0
841f80bffffffff,11.0,0.0,0.0
