cell_id,Troglodytes aedon,Troglodytes aedon [aedon Group],Troglodytes aedon [brunneicollis Group]
83444cfffffffff,612.0,0.0,0.0
83444dfffffffff,137.0,0.0,0.0
83444efffffffff,289.0,0.0,0.0
834450fffffffff,2200.0,21.0,0.0
834451fffffffff,200.0,0.0,0.0
834452fffffffff,526.0,2.0,0.0
834453fffffffff,4.0,0.0,0.0
834454fffffffff,1.0,0.0,0.0
834455fffffffff,2192.0,14.0,0.0
834456fffffffff,561.0,0.0,0.0
834458fffffffff,36.0,7.0,0.0
834459fffffffff,67.0,6.0,0.0
83445afffffffff,79.0,0.0,0.0
83445bfffffffff,178.0,20.0,0.0
83445cfffffffff,29.0,0.0,0.0
83445dfffffffff,46.0,0.0,0.0
83445efffffffff,4.0,0.0,0.0
834463fffffffff,734.0,0.0,0.0
834468fffffffff,206.0,16.0,0.0
834469fffffffff,155.0,12.0,0.0
83446afffffffff,657.0,16.0,0.0
83446bfffffffff,261.0,10.0,0.0
83446cfffffffff,5381.0,205.0,0.0
83446dfffffffff,4754.0,125.0,0.0
83446efffffffff,2651.0,16.0,0.0
834471fffffffff,109.0,0.0,0.0
834473fffffffff,1873.0,0.0,0.0
8344a1fffffffff,1331.0,32.0,0.0
8344a5fffffffff,1053.0,77.0,0.0
8344a8fffffffff,1578.0,73.0,0.0
8344a9fffffffff,8710.0,670.0,0.0
8344abfffffffff,1085.0,34.0,0.0
8344acfffffffff,1179.0,141.0,0.0
8344adfffffffff,1528.0,102.0,0.0
8344aefffffffff,1071.0,51.0,0.0
8344c0fffffffff,358.0,7.0,0.0
8344c1fffffffff,2913.0,266.0,0.0
8344c2fffffffff,597.0,49.0,0.0
8344c3fffffffff,817.0,54.0,0.0
8344c4fffffffff,167.0,9.0,0.0
8344c5fffffffff,103.0,9.0,0.0
8344c6fffffffff,88.0,3.0,0.0
8344c8fffffffff,276.0,2.0,0.0
8344c9fffffffff,47.0,0.0,0.0
8344cafffffffff,1201.0,76.0,0.0
8344cbfffffffff,313.0,13.0,0.0
8344ccfffffffff,753.0,33.0,0.0
8344cdfffffffff,333.0,3.0,0.0
8344cefffffffff,424.0,14.0,0.0
8344d0fffffffff,4439.0,78.0,0.0
8344d1fffffffff,730.0,7.0,0.0
8344d2fffffffff,562.0,1.0,0.0
8344d3fffffffff,588.0,13.0,0.0
8344d5fffffffff,2747.0,44.0,0.0
8344d8fffffffff,1078.0,14.0,0.0
8344d9fffffffff,2565.0,239.0,0.0
8344dafffffffff,518.0,11.0,0.0
8344dbfffffffff,1067.0,25.0,0.0
8344dcfffffffff,172.0,15.0,0.0
8344ddfffffffff,2087.0,54.0,0.0
8344defffffffff,234.0,2.0,0.0
8344e0fffffffff,1066.0,69.0,0.0
8344e1fffffffff,25.0,0.0,0.0
8344e2fffffffff,991.0,57.0,0.0
8344e3fffffffff,249.0,6.0,0.0
8344e4fffffffff,365.0,37.0,0.0
8344e5fffffffff,326.0,0.0,0.0
8344e6fffffffff,1759.0,121.0,0.0
8344e8fffffffff,139.0,0.0,0.0
8344e9fffffffff,9.0,0.0,0.0
8344eafffffffff,124.0,0.0,0.0
8344ebfffffffff,34.0,0.0,0.0
8344ecfffffffff,61.0,0.0,0.0
8344edfffffffff,250.0,4.0,0.0
8344eefffffffff,605.0,116.0,0.0
8344f0fffffffff,3231.0,234.0,0.0
8344f1fffffffff,67.0,10.0,0.0
8344f3fffffffff,2507.0,259.0,0.0
8344f4fffffffff,7314.0,230.0,0.0
8344f5fffffffff,1423.0,32.0,0.0
8344f6fffffffff,1172.0,22.0,0.0
834569fffffffff,3.0,0.0,0.0
83456dfffffffff,1.0,0.0,0.0
834801fffffffff,18.0,3.0,0.0
834802fffffffff,31.0,0.0,0.0
834803fffffffff,6.0,0.0,3.0
834805fffffffff,114.0,0.0,0.0
834806fffffffff,20.0,1.0,0.0
834809fffffffff,262.0,1.0,2.0
83480afffffffff,545.0,10.0,7.0
83480bfffffffff,13.0,0.0,0.0
83480dfffffffff,45.0,0.0,0.0
83480efffffffff,25.0,3.0,0.0
834810fffffffff,8.0,0.0,0.0
834812fffffffff,8.0,0.0,0.0
834814fffffffff,332.0,9.0,81.0
834815fffffffff,22.0,0.0,0.0
834816fffffffff,17.0,0.0,0.0
834818fffffffff,4.0,0.0,0.0
834819fffffffff,31.0,0.0,9.0
83481afffffffff,3.0,0.0,0.0
83481bfffffffff,21.0,0.0,0.0
83481cfffffffff,2.0,0.0,0.0
83481dfffffffff,36.0,0.0,8.0
83481efffffffff,1.0,0.0,0.0
834823fffffffff,53.0,0.0,0.0
834828fffffffff,3.0,0.0,0.0
83482afffffffff,49.0,0.0,0.0
83482bfffffffff,18.0,0.0,0.0
83482efffffffff,140.0,0.0,0.0
834830fffffffff,4.0,0.0,0.0
834832fffffffff,21.0,0.0,0.0
834833fffffffff,727.0,13.0,181.0
834836fffffffff,1049.0,83.0,109.0
834842fffffffff,94.0,0.0,0.0
834843fffffffff,161.0,0.0,0.0
834846fffffffff,8.0,0.0,0.0
83484afffffffff,1066.0,0.0,0.0
834850fffffffff,2.0,0.0,0.0
834851fffffffff,2.0,0.0,0.0
834852fffffffff,3.0,0.0,0.0
834854fffffffff,1.0,0.0,0.0
834855fffffffff,59.0,0.0,0.0
834856fffffffff,219.0,0.0,0.0
834858fffffffff,57.0,0.0,0.0
834859fffffffff,590.0,3.0,0.0
83485afffffffff,159.0,14.0,0.0
83485bfffffffff,534.0,50.0,0.0
83485cfffffffff,47.0,0.0,0.0
83485dfffffffff,232.0,0.0,0.0
83485efffffffff,12.0,0.0,0.0
834871fffffffff,27.0,0.0,0.0
834872fffffffff,71.0,0.0,0.0
834873fffffffff,101.0,0.0,0.0
834880fffffffff,795.0,7.0,0.0
834881fffffffff,26.0,0.0,0.0
834882fffffffff,564.0,14.0,0.0
834883fffffffff,442.0,28.0,0.0
834884fffffffff,62.0,13.0,0.0
834885fffffffff,16.0,3.0,0.0
834886fffffffff,584.0,16.0,0.0
834888fffffffff,48.0,0.0,0.0
834889fffffffff,21.0,2.0,0.0
83488afffffffff,88.0,8.0,0.0
83488bfffffffff,107.0,2.0,0.0
83488cfffffffff,12.0,0.0,0.0
83488dfffffffff,114.0,1.0,0.0
83488efffffffff,274.0,17.0,0.0
834890fffffffff,1974.0,59.0,0.0
834891fffffffff,1222.0,6.0,0.0
834892fffffffff,1013.0,15.0,0.0
834893fffffffff,2075.0,21.0,0.0
834895fffffffff,2694.0,127.0,0.0
834898fffffffff,2495.0,43.0,0.0
834899fffffffff,114.0,4.0,0.0
83489afffffffff,1076.0,19.0,0.0
83489bfffffffff,61.0,2.0,0.0
83489cfffffffff,4048.0,38.0,0.0
83489dfffffffff,466.0,12.0,0.0
83489efffffffff,3153.0,75.0,0.0
8348a0fffffffff,35.0,4.0,1.0
8348a2fffffffff,1531.0,107.0,178.0
8348a3fffffffff,2.0,0.0,0.0
8348a6fffffffff,94.0,2.0,30.0
8348abfffffffff,472.0,15.0,0.0
8348aefffffffff,1.0,0.0,0.0
8348b1fffffffff,3024.0,114.0,0.0
8348b2fffffffff,3492.0,266.0,0.0
8348b3fffffffff,19306.0,1095.0,0.0
8348b4fffffffff,2.0,2.0,0.0
8348b5fffffffff,92.0,19.0,0.0
8348c0fffffffff,632.0,62.0,0.0
8348c1fffffffff,287.0,69.0,0.0
8348c2fffffffff,72.0,2.0,0.0
8348c3fffffffff,289.0,5.0,0.0
8348c4fffffffff,4.0,0.0,0.0
8348c5fffffffff,9498.0,278.0,811.0
8348c6fffffffff,436.0,38.0,0.0
8348c8fffffffff,181.0,40.0,0.0
8348c9fffffffff,738.0,95.0,0.0
8348cafffffffff,38.0,0.0,0.0
8348cbfffffffff,48.0,4.0,0.0
8348ccfffffffff,703.0,166.0,0.0
8348cdfffffffff,1275.0,195.0,0.0
8348cefffffffff,112.0,29.0,0.0
8348d0fffffffff,56.0,3.0,0.0
8348d1fffffffff,267.0,25.0,0.0
8348d2fffffffff,71.0,1.0,0.0
8348d3fffffffff,622.0,24.0,0.0
8348d4fffffffff,596.0,8.0,0.0
8348d5fffffffff,209.0,19.0,0.0
8348d6fffffffff,7.0,0.0,0.0
8348d8fffffffff,5539.0,230.0,0.0
8348d9fffffffff,42.0,0.0,0.0
8348dafffffffff,502.0,27.0,0.0
8348dbfffffffff,391.0,6.0,0.0
8348dcfffffffff,224.0,22.0,0.0
8348ddfffffffff,106.0,7.0,0.0
8348defffffffff,253.0,15.0,0.0
8348e0fffffffff,21.0,0.0,2.0
8348e1fffffffff,50.0,1.0,11.0
8348e2fffffffff,19.0,0.0,4.0
8348e3fffffffff,206.0,19.0,2.0
8348e4fffffffff,138.0,0.0,41.0
8348e5fffffffff,118.0,0.0,0.0
8348e6fffffffff,148.0,0.0,84.0
8348e8fffffffff,15226.0,1567.0,220.0
8348e9fffffffff,1080.0,258.0,0.0
8348eafffffffff,913.0,7.0,2.0
8348ebfffffffff,2595.0,377.0,0.0
8348ecfffffffff,3655.0,313.0,2.0
8348edfffffffff,56.0,1.0,0.0
8348eefffffffff,10218.0,302.0,964.0
8348f0fffffffff,15.0,0.0,0.0
8348f2fffffffff,415.0,34.0,0.0
8348f3fffffffff,53.0,0.0,0.0
8348f4fffffffff,2.0,0.0,0.0
8348f6fffffffff,113.0,40.0,0.0
834980fffffffff,634.0,119.0,66.0
834981fffffffff,57.0,0.0,0.0
834982fffffffff,151.0,9.0,10.0
834983fffffffff,246.0,9.0,2.0
834984fffffffff,1.0,1.0,0.0
834985fffffffff,56.0,8.0,12.0
834986fffffffff,478.0,71.0,118.0
834988fffffffff,87.0,0.0,0.0
834989fffffffff,11.0,0.0,4.0
83498bfffffffff,2.0,0.0,0.0
83498cfffffffff,127.0,0.0,0.0
83498dfffffffff,10.0,2.0,4.0
83498efffffffff,78.0,2.0,0.0
834990fffffffff,107.0,13.0,3.0
834991fffffffff,86.0,5.0,14.0
834992fffffffff,33.0,8.0,0.0
834993fffffffff,23.0,3.0,0.0
834994fffffffff,238.0,10.0,17.0
834995fffffffff,3399.0,354.0,889.0
834996fffffffff,937.0,167.0,280.0
834998fffffffff,248.0,35.0,0.0
834999fffffffff,2.0,0.0,0.0
83499afffffffff,3.0,0.0,0.0
83499bfffffffff,87.0,4.0,2.0
83499cfffffffff,119.0,3.0,2.0
83499dfffffffff,41.0,0.0,1.0
83499efffffffff,39.0,8.0,0.0
8349a2fffffffff,6.0,0.0,0.0
8349a8fffffffff,421.0,22.0,48.0
8349a9fffffffff,125.0,31.0,8.0
8349aafffffffff,400.0,26.0,36.0
8349abfffffffff,382.0,7.0,32.0
8349adfffffffff,2.0,2.0,0.0
8349aefffffffff,1.0,0.0,0.0
8349b0fffffffff,32.0,5.0,6.0
8349b1fffffffff,34.0,0.0,11.0
8349b2fffffffff,33.0,0.0,26.0
8349b3fffffffff,660.0,110.0,105.0
8349b5fffffffff,6.0,0.0,0.0
8349b6fffffffff,9.0,0.0,0.0
836d30fffffffff,213.0,23.0,36.0
836d31fffffffff,8.0,1.0,0.0
836d32fffffffff,1167.0,138.0,477.0
836d33fffffffff,291.0,8.0,171.0
836d34fffffffff,20.0,17.0,0.0
836d35fffffffff,45.0,45.0,0.0
836d36fffffffff,25.0,8.0,0.0
