cell_id,Larus fuscus,Larus fuscus fuscus,Larus fuscus intermedius,Larus fuscus graellsii,Larus fuscus heuglini,Larus fuscus barabensis,Larus fuscus taimyrensis,Larus fuscus intermedius/graellsii
822af7fffffffff,266.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
822b07fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
822b0ffffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,489.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822b27fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,755.0,0.0,8.0,69.0,0.0,0.0,0.0,0.0
822b8ffffffffff,378.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
822b97fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b9ffffffffff,1299.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0
822ba7fffffffff,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,452.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
822bb7fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c07fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
822c0ffffffffff,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
822c57fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c77fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
822c87fffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
822c97fffffffff,14.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0
822c9ffffffffff,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
822cc7fffffffff,10.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
822ce7fffffffff,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
822cf7fffffffff,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
822d37fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822d67fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
822daffffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
822db7fffffffff,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822f5ffffffffff,5.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
823087fffffffff,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
82309ffffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
8230dffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8230e7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230effffffffff,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
823187fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8231affffffffff,29.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
823427fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823467fffffffff,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82351ffffffffff,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8235affffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82382ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823867fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82386ffffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8238e7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82390ffffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,76.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
82391ffffffffff,26.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0
823927fffffffff,93.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82392ffffffffff,142.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
823937fffffffff,59.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
823947fffffffff,77.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0
823957fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82395ffffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823967fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823977fffffffff,184.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
823987fffffffff,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
823997fffffffff,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8239affffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
823c07fffffffff,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
823c0ffffffffff,8.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
823c1ffffffffff,16.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0
823c8ffffffffff,99.0,0.0,0.0,0.0,60.0,27.0,0.0,0.0
823c97fffffffff,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
823cb7fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
823ce7fffffffff,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
823d17fffffffff,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
823d27fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d37fffffffff,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
823d87fffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
823d8ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d97fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823da7fffffffff,60.0,0.0,0.0,0.0,7.0,38.0,3.0,0.0
823daffffffffff,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
823db7fffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
823e47fffffffff,38.0,5.0,0.0,0.0,0.0,26.0,0.0,0.0
823e67fffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
823e6ffffffffff,46.0,10.0,0.0,0.0,9.0,2.0,0.0,0.0
823f2ffffffffff,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
823f37fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f47fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
823f6ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f77fffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
82404ffffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8240e7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82410ffffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
82411ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
824147fffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
8241a7fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
824237fffffffff,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
82425ffffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8242c7fffffffff,35.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0
8242cffffffffff,27.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0
8242d7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8242dffffffffff,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
8242e7fffffffff,22.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0
8242effffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
824317fffffffff,49.0,6.0,0.0,0.0,0.0,43.0,0.0,0.0
82431ffffffffff,36.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0
824337fffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
8243a7fffffffff,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8243affffffffff,49.0,0.0,0.0,0.0,3.0,34.0,0.0,0.0
824417fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82441ffffffffff,429.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0
824447fffffffff,257.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82444ffffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,286.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,21.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
8244b7fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244dffffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8244effffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,142.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
824507fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82450ffffffffff,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
824527fffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82458ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82459ffffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8245a7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8245b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824807fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82480ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824817fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824837fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824857fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824887fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82489ffffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248cffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248d7fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248f7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824b67fffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
824ba7fffffffff,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
824bb7fffffffff,23.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
824c8ffffffffff,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824caffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824cb7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824cc7fffffffff,109.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824cd7fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824ceffffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824cf7fffffffff,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824d4ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82521ffffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
