cell_id,Tyrannus melancholicus,Tyrannus melancholicus occidentalis,Tyrannus melancholicus satrapa,Tyrannus melancholicus melancholicus/despotes
838a23fffffffff,16.0,0.0,0.0,0.0
838a24fffffffff,14.0,0.0,0.0,0.0
838a25fffffffff,17.0,0.0,0.0,0.0
838a2cfffffffff,4.0,0.0,0.0,0.0
838a2efffffffff,15.0,0.0,0.0,0.0
838a31fffffffff,123.0,0.0,0.0,0.0
838a33fffffffff,16.0,0.0,0.0,0.0
838a35fffffffff,3.0,0.0,0.0,0.0
838a40fffffffff,1.0,0.0,0.0,0.0
838a41fffffffff,14.0,0.0,0.0,0.0
838a45fffffffff,1479.0,0.0,0.0,0.0
838a4bfffffffff,13.0,0.0,0.0,0.0
838a52fffffffff,2.0,0.0,0.0,0.0
838a56fffffffff,5.0,0.0,0.0,0.0
838a5afffffffff,2.0,0.0,0.0,0.0
838a63fffffffff,128.0,0.0,0.0,0.0
838a68fffffffff,46.0,0.0,0.0,0.0
838a69fffffffff,616.0,0.0,0.0,0.0
838a6dfffffffff,1966.0,0.0,0.0,0.0
838a6efffffffff,7.0,0.0,0.0,0.0
838a70fffffffff,44.0,0.0,0.0,0.0
838a73fffffffff,23.0,0.0,0.0,0.0
838a75fffffffff,3.0,0.0,0.0,0.0
838a80fffffffff,26.0,0.0,0.0,0.0
838a81fffffffff,21.0,0.0,0.0,0.0
838a82fffffffff,10.0,0.0,0.0,0.0
838a85fffffffff,3.0,0.0,0.0,0.0
838a8cfffffffff,68.0,0.0,0.0,0.0
838a8dfffffffff,12.0,0.0,0.0,0.0
838a8efffffffff,4.0,0.0,0.0,0.0
838a90fffffffff,3.0,0.0,0.0,0.0
838a92fffffffff,30.0,0.0,0.0,0.0
838a99fffffffff,4.0,0.0,0.0,0.0
838a9cfffffffff,56.0,0.0,0.0,0.0
838a9dfffffffff,16.0,0.0,0.0,0.0
838a9efffffffff,3.0,0.0,0.0,0.0
838aa5fffffffff,3.0,0.0,0.0,0.0
838aa8fffffffff,46.0,0.0,0.0,0.0
838aa9fffffffff,78.0,0.0,0.0,0.0
838aaafffffffff,108.0,0.0,0.0,0.0
838aabfffffffff,96.0,0.0,0.0,0.0
838aacfffffffff,11.0,0.0,0.0,0.0
838aadfffffffff,6.0,0.0,0.0,0.0
838ab2fffffffff,1.0,0.0,0.0,0.0
838ab6fffffffff,3.0,0.0,0.0,0.0
838ad1fffffffff,58.0,0.0,0.0,0.0
838ad5fffffffff,3.0,0.0,0.0,0.0
838ad8fffffffff,27.0,0.0,0.0,0.0
838adafffffffff,88.0,0.0,0.0,0.0
838adbfffffffff,76.0,0.0,0.0,0.0
838adcfffffffff,89.0,0.0,0.0,0.0
838adefffffffff,20.0,0.0,0.0,0.0
838ae5fffffffff,60.0,0.0,0.0,0.0
838ae8fffffffff,12.0,0.0,0.0,0.0
838aeefffffffff,4.0,0.0,0.0,0.0
838af0fffffffff,197.0,0.0,0.0,0.0
838af1fffffffff,64.0,0.0,0.0,0.0
838af2fffffffff,456.0,0.0,0.0,0.0
838af3fffffffff,7.0,0.0,0.0,0.0
838af4fffffffff,176.0,0.0,0.0,0.0
838af6fffffffff,1323.0,0.0,0.0,0.0
838b00fffffffff,17.0,0.0,0.0,0.0
838b04fffffffff,11.0,0.0,0.0,0.0
838b05fffffffff,10.0,0.0,0.0,0.0
838b06fffffffff,11.0,0.0,0.0,0.0
838b08fffffffff,26.0,0.0,0.0,0.0
838b09fffffffff,2.0,0.0,0.0,0.0
838b0afffffffff,3.0,0.0,0.0,0.0
838b0bfffffffff,10.0,0.0,0.0,0.0
838b0cfffffffff,209.0,0.0,0.0,0.0
838b0dfffffffff,265.0,0.0,0.0,0.0
838b0efffffffff,15.0,0.0,0.0,0.0
838b10fffffffff,10.0,0.0,0.0,0.0
838b11fffffffff,10.0,0.0,0.0,0.0
838b12fffffffff,1.0,0.0,0.0,0.0
838b13fffffffff,5.0,0.0,0.0,0.0
838b1cfffffffff,2.0,0.0,0.0,0.0
838b1efffffffff,9.0,0.0,0.0,0.0
838b20fffffffff,212.0,0.0,0.0,0.0
838b21fffffffff,38.0,0.0,0.0,0.0
838b22fffffffff,870.0,0.0,0.0,0.0
838b23fffffffff,104.0,0.0,0.0,0.0
838b24fffffffff,21.0,0.0,0.0,0.0
838b25fffffffff,34.0,0.0,0.0,0.0
838b26fffffffff,27.0,0.0,0.0,0.0
838b28fffffffff,1.0,0.0,0.0,0.0
838b29fffffffff,13.0,0.0,0.0,0.0
838b2afffffffff,222.0,0.0,0.0,0.0
838b2bfffffffff,9.0,0.0,0.0,0.0
838b2cfffffffff,207.0,0.0,0.0,0.0
838b2dfffffffff,22.0,0.0,0.0,0.0
838b2efffffffff,64.0,0.0,0.0,0.0
838b31fffffffff,61.0,0.0,0.0,0.0
838b33fffffffff,3.0,0.0,0.0,0.0
838b34fffffffff,14.0,0.0,0.0,0.0
838b36fffffffff,9.0,0.0,0.0,0.0
838b40fffffffff,130.0,0.0,0.0,0.0
838b42fffffffff,56.0,0.0,0.0,0.0
838b44fffffffff,754.0,0.0,0.0,0.0
838b45fffffffff,103.0,0.0,0.0,0.0
838b46fffffffff,22.0,0.0,0.0,0.0
838b48fffffffff,8.0,0.0,0.0,0.0
838b4efffffffff,48.0,0.0,0.0,0.0
838b50fffffffff,5.0,0.0,0.0,0.0
838b51fffffffff,102.0,0.0,0.0,0.0
838b52fffffffff,13.0,0.0,0.0,0.0
838b53fffffffff,2.0,0.0,0.0,0.0
838b56fffffffff,121.0,0.0,0.0,0.0
838b5cfffffffff,110.0,0.0,0.0,0.0
838b5dfffffffff,12.0,0.0,0.0,0.0
838b5efffffffff,2.0,0.0,0.0,0.0
838b60fffffffff,1.0,0.0,0.0,0.0
838b61fffffffff,2390.0,0.0,0.0,0.0
838b62fffffffff,175.0,0.0,0.0,0.0
838b63fffffffff,1388.0,0.0,0.0,0.0
838b66fffffffff,16.0,0.0,0.0,0.0
838b68fffffffff,8.0,0.0,0.0,0.0
838b69fffffffff,70.0,0.0,0.0,0.0
838b6cfffffffff,1468.0,0.0,0.0,0.0
838b6dfffffffff,1.0,0.0,0.0,0.0
838b6efffffffff,220.0,0.0,0.0,0.0
838b70fffffffff,12.0,0.0,0.0,0.0
838b71fffffffff,680.0,0.0,0.0,0.0
838b72fffffffff,10.0,0.0,0.0,0.0
838b74fffffffff,203.0,0.0,0.0,0.0
838b75fffffffff,105.0,0.0,0.0,0.0
838b76fffffffff,81.0,0.0,0.0,0.0
838b82fffffffff,4.0,0.0,0.0,0.0
838b83fffffffff,1.0,0.0,0.0,0.0
838b84fffffffff,78.0,0.0,0.0,0.0
838b88fffffffff,82.0,0.0,0.0,0.0
838b8afffffffff,4.0,0.0,0.0,0.0
838b8dfffffffff,2.0,0.0,0.0,0.0
838b98fffffffff,4.0,0.0,0.0,0.0
838b99fffffffff,155.0,0.0,0.0,0.0
838b9cfffffffff,5.0,0.0,0.0,0.0
838b9dfffffffff,791.0,0.0,0.0,0.0
838ba0fffffffff,34.0,0.0,0.0,0.0
838ba2fffffffff,5.0,0.0,0.0,0.0
838ba4fffffffff,8.0,0.0,0.0,0.0
838ba5fffffffff,7.0,0.0,0.0,0.0
838ba6fffffffff,298.0,0.0,0.0,0.0
838bacfffffffff,1.0,0.0,0.0,0.0
838bb4fffffffff,2.0,0.0,0.0,0.0
838bb5fffffffff,445.0,0.0,0.0,0.0
838e45fffffffff,27.0,0.0,0.0,0.0
838e60fffffffff,4.0,0.0,0.0,0.0
838e61fffffffff,6.0,0.0,0.0,0.0
838e62fffffffff,2639.0,0.0,0.0,0.0
838e63fffffffff,30.0,0.0,0.0,0.0
838e64fffffffff,618.0,0.0,0.0,0.0
838e65fffffffff,217.0,0.0,0.0,0.0
838e66fffffffff,62.0,0.0,0.0,0.0
838e6afffffffff,1.0,0.0,0.0,0.0
838e6cfffffffff,25.0,0.0,0.0,0.0
838e6dfffffffff,11.0,0.0,0.0,0.0
838e6efffffffff,2.0,0.0,0.0,0.0
838e75fffffffff,61.0,0.0,0.0,0.0
838f08fffffffff,12.0,0.0,0.0,0.0
838f09fffffffff,193.0,0.0,0.0,0.0
838f0bfffffffff,71.0,0.0,0.0,0.0
838f0dfffffffff,1253.0,0.0,0.0,0.0
838f21fffffffff,2.0,0.0,0.0,0.0
838f28fffffffff,194.0,0.0,0.0,0.0
838f29fffffffff,398.0,0.0,0.0,0.0
838f2afffffffff,1082.0,0.0,0.0,0.0
838f2bfffffffff,1804.0,0.0,0.0,0.0
838f2cfffffffff,378.0,0.0,0.0,0.0
838f2dfffffffff,119.0,0.0,0.0,0.0
838f2efffffffff,412.0,0.0,0.0,0.0
838f40fffffffff,1259.0,0.0,0.0,0.0
838f41fffffffff,4.0,0.0,0.0,0.0
838f42fffffffff,106.0,0.0,0.0,0.0
838f43fffffffff,217.0,0.0,0.0,0.0
838f44fffffffff,71.0,0.0,0.0,0.0
838f46fffffffff,1559.0,0.0,0.0,0.0
838f48fffffffff,123.0,0.0,0.0,0.0
838f4afffffffff,303.0,0.0,0.0,0.0
838f4bfffffffff,41.0,0.0,0.0,0.0
838f4cfffffffff,123.0,0.0,0.0,0.0
838f4efffffffff,16.0,0.0,0.0,0.0
838f50fffffffff,847.0,0.0,0.0,0.0
838f51fffffffff,58.0,0.0,0.0,0.0
838f53fffffffff,21.0,0.0,0.0,0.0
838f54fffffffff,555.0,0.0,0.0,0.0
838f55fffffffff,1121.0,0.0,0.0,0.0
838f56fffffffff,44.0,0.0,0.0,0.0
838f58fffffffff,24.0,0.0,0.0,0.0
838f59fffffffff,87.0,0.0,0.0,0.0
838f5afffffffff,4.0,0.0,0.0,0.0
838f5bfffffffff,90.0,0.0,0.0,0.0
838f5cfffffffff,16.0,0.0,0.0,0.0
838f5dfffffffff,126.0,0.0,0.0,0.0
838f5efffffffff,18.0,0.0,0.0,0.0
838f61fffffffff,659.0,0.0,0.0,0.0
838f63fffffffff,13.0,0.0,0.0,0.0
838f65fffffffff,10.0,0.0,0.0,0.0
838f6bfffffffff,78.0,0.0,0.0,0.0
838f6cfffffffff,23.0,0.0,0.0,0.0
838f6efffffffff,144.0,0.0,0.0,0.0
838f70fffffffff,342.0,0.0,0.0,0.0
838f71fffffffff,80.0,0.0,0.0,0.0
838f72fffffffff,1962.0,0.0,0.0,0.0
838f73fffffffff,153.0,0.0,0.0,0.0
838f74fffffffff,341.0,0.0,0.0,0.0
838f75fffffffff,2.0,0.0,0.0,0.0
838f76fffffffff,648.0,0.0,0.0,0.0
83a596fffffffff,663.0,0.0,0.0,0.0
83a800fffffffff,15.0,0.0,0.0,0.0
83a801fffffffff,157.0,0.0,0.0,0.0
83a802fffffffff,66.0,0.0,0.0,0.0
83a803fffffffff,14.0,0.0,0.0,0.0
83a804fffffffff,101.0,0.0,0.0,0.0
83a805fffffffff,35.0,0.0,0.0,0.0
83a806fffffffff,840.0,0.0,0.0,0.0
83a808fffffffff,6.0,0.0,0.0,0.0
83a80afffffffff,19.0,0.0,0.0,0.0
83a80bfffffffff,10.0,0.0,0.0,0.0
83a80cfffffffff,33.0,0.0,0.0,0.0
83a80dfffffffff,14.0,0.0,0.0,0.0
83a80efffffffff,21.0,0.0,0.0,0.0
83a810fffffffff,5530.0,0.0,0.0,0.0
83a811fffffffff,675.0,0.0,0.0,0.0
83a812fffffffff,1583.0,0.0,0.0,0.0
83a813fffffffff,1292.0,0.0,0.0,0.0
83a814fffffffff,464.0,0.0,0.0,0.0
83a815fffffffff,687.0,0.0,0.0,0.0
83a816fffffffff,104.0,0.0,0.0,0.0
83a818fffffffff,388.0,0.0,0.0,0.0
83a819fffffffff,184.0,0.0,0.0,0.0
83a81afffffffff,127.0,0.0,0.0,0.0
83a81bfffffffff,194.0,0.0,0.0,0.0
83a81cfffffffff,568.0,0.0,0.0,0.0
83a81dfffffffff,107.0,0.0,0.0,0.0
83a81efffffffff,3153.0,0.0,0.0,0.0
83a820fffffffff,12.0,0.0,0.0,0.0
83a821fffffffff,59.0,0.0,0.0,0.0
83a822fffffffff,36.0,0.0,0.0,0.0
83a823fffffffff,27.0,0.0,0.0,0.0
83a824fffffffff,104.0,0.0,0.0,0.0
83a825fffffffff,31.0,0.0,0.0,0.0
83a826fffffffff,79.0,0.0,0.0,0.0
83a828fffffffff,16.0,0.0,0.0,0.0
83a829fffffffff,61.0,0.0,0.0,0.0
83a82afffffffff,24.0,0.0,0.0,0.0
83a82bfffffffff,12.0,0.0,0.0,0.0
83a82cfffffffff,28.0,0.0,0.0,0.0
83a82dfffffffff,10.0,0.0,0.0,0.0
83a82efffffffff,26.0,0.0,0.0,0.0
83a831fffffffff,613.0,0.0,0.0,0.0
83a833fffffffff,308.0,0.0,0.0,0.0
83a835fffffffff,401.0,0.0,0.0,0.0
83a840fffffffff,375.0,0.0,0.0,0.0
83a841fffffffff,48.0,0.0,0.0,0.0
83a842fffffffff,35.0,0.0,0.0,0.0
83a843fffffffff,13.0,0.0,0.0,0.0
83a844fffffffff,50.0,0.0,0.0,0.0
83a845fffffffff,62.0,0.0,0.0,0.0
83a846fffffffff,229.0,0.0,0.0,0.0
83a84afffffffff,24.0,0.0,0.0,0.0
83a84bfffffffff,2.0,0.0,0.0,0.0
83a84dfffffffff,9.0,0.0,0.0,0.0
83a84efffffffff,30.0,0.0,0.0,0.0
83a850fffffffff,1.0,0.0,0.0,0.0
83a851fffffffff,4.0,0.0,0.0,0.0
83a852fffffffff,6.0,0.0,0.0,0.0
83a855fffffffff,206.0,0.0,0.0,0.0
83a856fffffffff,8.0,0.0,0.0,0.0
83a859fffffffff,2371.0,0.0,0.0,0.0
83a85afffffffff,31.0,0.0,0.0,0.0
83a85bfffffffff,13.0,0.0,0.0,0.0
83a85dfffffffff,1901.0,0.0,0.0,0.0
83a85efffffffff,2.0,0.0,0.0,0.0
83a860fffffffff,56.0,0.0,0.0,0.0
83a862fffffffff,53.0,0.0,0.0,0.0
83a863fffffffff,11.0,0.0,0.0,0.0
83a864fffffffff,24.0,0.0,0.0,0.0
83a865fffffffff,45.0,0.0,0.0,0.0
83a866fffffffff,9.0,0.0,0.0,0.0
83a869fffffffff,5.0,0.0,0.0,0.0
83a86afffffffff,3.0,0.0,0.0,0.0
83a86bfffffffff,1.0,0.0,0.0,0.0
83a86cfffffffff,3.0,0.0,0.0,0.0
83a86dfffffffff,5.0,0.0,0.0,0.0
83a86efffffffff,15.0,0.0,0.0,0.0
83a870fffffffff,18.0,0.0,0.0,0.0
83a871fffffffff,5.0,0.0,0.0,0.0
83a872fffffffff,3.0,0.0,0.0,0.0
83a873fffffffff,93.0,0.0,0.0,0.0
83a875fffffffff,20.0,0.0,0.0,0.0
83a876fffffffff,27.0,0.0,0.0,0.0
83a880fffffffff,125.0,0.0,0.0,0.0
83a881fffffffff,401.0,0.0,0.0,0.0
83a882fffffffff,114.0,0.0,0.0,0.0
83a883fffffffff,30.0,0.0,0.0,0.0
83a884fffffffff,384.0,0.0,0.0,0.0
83a885fffffffff,14.0,0.0,0.0,0.0
83a886fffffffff,156.0,0.0,0.0,0.0
83a888fffffffff,14.0,0.0,0.0,0.0
83a889fffffffff,10.0,0.0,0.0,0.0
83a88afffffffff,15.0,0.0,0.0,0.0
83a88bfffffffff,48.0,0.0,0.0,0.0
83a88cfffffffff,120.0,0.0,0.0,0.0
83a88dfffffffff,229.0,0.0,0.0,0.0
83a88efffffffff,175.0,0.0,0.0,0.0
83a891fffffffff,479.0,0.0,0.0,0.0
83a893fffffffff,6.0,0.0,0.0,0.0
83a895fffffffff,222.0,0.0,0.0,0.0
83a899fffffffff,3.0,0.0,0.0,0.0
83a89afffffffff,6.0,0.0,0.0,0.0
83a89bfffffffff,16.0,0.0,0.0,0.0
83a89dfffffffff,8.0,0.0,0.0,0.0
83a89efffffffff,24.0,0.0,0.0,0.0
83a8a0fffffffff,1541.0,0.0,0.0,0.0
83a8a1fffffffff,1201.0,0.0,0.0,0.0
83a8a2fffffffff,1621.0,0.0,0.0,0.0
83a8a3fffffffff,332.0,0.0,0.0,0.0
83a8a5fffffffff,171.0,0.0,0.0,0.0
83a8a8fffffffff,47.0,0.0,0.0,0.0
83a8a9fffffffff,333.0,0.0,0.0,0.0
83a8aafffffffff,74.0,0.0,0.0,0.0
83a8abfffffffff,43.0,0.0,0.0,0.0
83a8acfffffffff,263.0,0.0,0.0,0.0
83a8adfffffffff,44.0,0.0,0.0,0.0
83a8aefffffffff,110.0,0.0,0.0,0.0
83a8b1fffffffff,66.0,0.0,0.0,0.0
83a8c0fffffffff,222.0,0.0,0.0,0.0
83a8c1fffffffff,3.0,0.0,0.0,0.0
83a8c2fffffffff,333.0,0.0,0.0,0.0
83a8c3fffffffff,2.0,0.0,0.0,0.0
83a8c4fffffffff,25.0,0.0,0.0,0.0
83a8c5fffffffff,2.0,0.0,0.0,0.0
83a8c6fffffffff,22.0,0.0,0.0,0.0
83a8c9fffffffff,5.0,0.0,0.0,0.0
83a8cafffffffff,3.0,0.0,0.0,0.0
83a8ccfffffffff,7.0,0.0,0.0,0.0
83a8cdfffffffff,2.0,0.0,0.0,0.0
83a8cefffffffff,3.0,0.0,0.0,0.0
83a8d0fffffffff,24.0,0.0,0.0,0.0
83a8d1fffffffff,537.0,0.0,0.0,0.0
83a8d2fffffffff,4.0,0.0,0.0,0.0
83a8d3fffffffff,48.0,0.0,0.0,0.0
83a8d4fffffffff,67.0,0.0,0.0,0.0
83a8d5fffffffff,20.0,0.0,0.0,0.0
83a8d6fffffffff,4.0,0.0,0.0,0.0
83a8d9fffffffff,5.0,0.0,0.0,0.0
83a8dafffffffff,15.0,0.0,0.0,0.0
83a8dbfffffffff,2.0,0.0,0.0,0.0
83a8dcfffffffff,3.0,0.0,0.0,0.0
83a8ddfffffffff,5.0,0.0,0.0,0.0
83a8defffffffff,96.0,0.0,0.0,0.0
83a8e1fffffffff,2.0,0.0,0.0,0.0
83a8e2fffffffff,5.0,0.0,0.0,0.0
83a8e4fffffffff,11.0,0.0,0.0,0.0
83a8e5fffffffff,4.0,0.0,0.0,0.0
83a8e6fffffffff,44.0,0.0,0.0,0.0
83a8eafffffffff,4.0,0.0,0.0,0.0
83a8ebfffffffff,2.0,0.0,0.0,0.0
83a8ecfffffffff,62.0,0.0,0.0,0.0
83a8edfffffffff,2.0,0.0,0.0,0.0
83a8eefffffffff,7.0,0.0,0.0,0.0
83a8f0fffffffff,11.0,0.0,0.0,0.0
83a8f1fffffffff,9.0,0.0,0.0,0.0
83a8f4fffffffff,74.0,0.0,0.0,0.0
83a8f5fffffffff,31.0,0.0,0.0,0.0
83a8f6fffffffff,8.0,0.0,0.0,0.0
83a901fffffffff,239.0,0.0,0.0,0.0
83a903fffffffff,26.0,0.0,0.0,0.0
83a905fffffffff,215.0,0.0,0.0,0.0
83a908fffffffff,25.0,0.0,0.0,0.0
83a909fffffffff,50.0,0.0,0.0,0.0
83a90afffffffff,34.0,0.0,0.0,0.0
83a90bfffffffff,13.0,0.0,0.0,0.0
83a90cfffffffff,43.0,0.0,0.0,0.0
83a90dfffffffff,14.0,0.0,0.0,0.0
83a90efffffffff,139.0,0.0,0.0,0.0
83a913fffffffff,2.0,0.0,0.0,0.0
83a918fffffffff,68.0,0.0,0.0,0.0
83a919fffffffff,174.0,0.0,0.0,0.0
83a91bfffffffff,335.0,0.0,0.0,0.0
83a91dfffffffff,206.0,0.0,0.0,0.0
83a921fffffffff,23.0,0.0,0.0,0.0
83a928fffffffff,2.0,0.0,0.0,0.0
83a929fffffffff,15.0,0.0,0.0,0.0
83a92afffffffff,8.0,0.0,0.0,0.0
83a92bfffffffff,1.0,0.0,0.0,0.0
83a92cfffffffff,559.0,0.0,0.0,0.0
83a92dfffffffff,52.0,0.0,0.0,0.0
83a92efffffffff,204.0,0.0,0.0,0.0
83a940fffffffff,87.0,0.0,0.0,0.0
83a941fffffffff,560.0,0.0,0.0,0.0
83a942fffffffff,235.0,0.0,0.0,0.0
83a943fffffffff,383.0,0.0,0.0,0.0
83a944fffffffff,628.0,0.0,0.0,0.0
83a945fffffffff,345.0,0.0,0.0,0.0
83a946fffffffff,1068.0,0.0,0.0,0.0
83a948fffffffff,2.0,0.0,0.0,0.0
83a94afffffffff,24.0,0.0,0.0,0.0
83a94bfffffffff,15.0,0.0,0.0,0.0
83a94cfffffffff,86.0,0.0,0.0,0.0
83a94dfffffffff,25.0,0.0,0.0,0.0
83a94efffffffff,1527.0,0.0,0.0,0.0
83a950fffffffff,221.0,0.0,0.0,0.0
83a951fffffffff,139.0,0.0,0.0,0.0
83a952fffffffff,172.0,0.0,0.0,0.0
83a953fffffffff,1703.0,0.0,0.0,0.0
83a954fffffffff,2.0,0.0,0.0,0.0
83a955fffffffff,154.0,0.0,0.0,0.0
83a956fffffffff,12.0,0.0,0.0,0.0
83a958fffffffff,5.0,0.0,0.0,0.0
83a959fffffffff,19.0,0.0,0.0,0.0
83a95afffffffff,104.0,0.0,0.0,0.0
83a95bfffffffff,34.0,0.0,0.0,0.0
83a95cfffffffff,100.0,0.0,0.0,0.0
83a95dfffffffff,337.0,0.0,0.0,0.0
83a95efffffffff,387.0,0.0,0.0,0.0
83a960fffffffff,25.0,0.0,0.0,0.0
83a961fffffffff,124.0,0.0,0.0,0.0
83a962fffffffff,520.0,0.0,0.0,0.0
83a963fffffffff,117.0,0.0,0.0,0.0
83a964fffffffff,233.0,0.0,0.0,0.0
83a965fffffffff,13.0,0.0,0.0,0.0
83a966fffffffff,24.0,0.0,0.0,0.0
83a968fffffffff,78.0,0.0,0.0,0.0
83a969fffffffff,3.0,0.0,0.0,0.0
83a96afffffffff,456.0,0.0,0.0,0.0
83a96bfffffffff,94.0,0.0,0.0,0.0
83a96cfffffffff,23.0,0.0,0.0,0.0
83a96efffffffff,363.0,0.0,0.0,0.0
83a971fffffffff,173.0,0.0,0.0,0.0
83a972fffffffff,5.0,0.0,0.0,0.0
83a973fffffffff,34.0,0.0,0.0,0.0
83a974fffffffff,19.0,0.0,0.0,0.0
83a975fffffffff,40.0,0.0,0.0,0.0
83a976fffffffff,91.0,0.0,0.0,0.0
83b209fffffffff,40.0,0.0,0.0,0.0
83b20bfffffffff,11.0,0.0,0.0,0.0
83b20dfffffffff,6.0,0.0,0.0,0.0
83b20efffffffff,1.0,0.0,0.0,0.0
83b229fffffffff,7.0,0.0,0.0,0.0
83b22bfffffffff,3.0,0.0,0.0,0.0
83b22dfffffffff,7.0,0.0,0.0,0.0
83b240fffffffff,19.0,0.0,0.0,0.0
83b241fffffffff,66.0,0.0,0.0,0.0
83b242fffffffff,55.0,0.0,0.0,0.0
83b243fffffffff,262.0,0.0,0.0,0.0
83b244fffffffff,7.0,0.0,0.0,0.0
83b245fffffffff,4.0,0.0,0.0,0.0
83b246fffffffff,49.0,0.0,0.0,0.0
83b248fffffffff,8.0,0.0,0.0,0.0
83b249fffffffff,1.0,0.0,0.0,0.0
83b24afffffffff,55.0,0.0,0.0,0.0
83b24bfffffffff,7.0,0.0,0.0,0.0
83b24cfffffffff,20.0,0.0,0.0,0.0
83b24dfffffffff,33.0,0.0,0.0,0.0
83b24efffffffff,19.0,0.0,0.0,0.0
83b250fffffffff,20.0,0.0,0.0,0.0
83b251fffffffff,53.0,0.0,0.0,0.0
83b252fffffffff,33.0,0.0,0.0,0.0
83b253fffffffff,5.0,0.0,0.0,0.0
83b254fffffffff,12.0,0.0,0.0,0.0
83b255fffffffff,20.0,0.0,0.0,0.0
83b256fffffffff,6.0,0.0,0.0,0.0
83b258fffffffff,63.0,0.0,0.0,0.0
83b259fffffffff,48.0,0.0,0.0,0.0
83b25afffffffff,18.0,0.0,0.0,0.0
83b25bfffffffff,4.0,0.0,0.0,0.0
83b25cfffffffff,96.0,0.0,0.0,0.0
83b25dfffffffff,77.0,0.0,0.0,0.0
83b25efffffffff,68.0,0.0,0.0,0.0
83b261fffffffff,25.0,0.0,0.0,0.0
83b262fffffffff,266.0,0.0,0.0,0.0
83b263fffffffff,24.0,0.0,0.0,0.0
83b265fffffffff,3.0,0.0,0.0,0.0
83b266fffffffff,20.0,0.0,0.0,0.0
83b268fffffffff,36.0,0.0,0.0,0.0
83b269fffffffff,66.0,0.0,0.0,0.0
83b26dfffffffff,81.0,0.0,0.0,0.0
83b26efffffffff,16.0,0.0,0.0,0.0
83b270fffffffff,133.0,0.0,0.0,0.0
83b271fffffffff,21.0,0.0,0.0,0.0
83b272fffffffff,31.0,0.0,0.0,0.0
83b274fffffffff,194.0,0.0,0.0,0.0
83b275fffffffff,254.0,0.0,0.0,0.0
83b276fffffffff,3.0,0.0,0.0,0.0
83b2c8fffffffff,21.0,0.0,0.0,0.0
83b2cdfffffffff,11.0,0.0,0.0,0.0
83b2e1fffffffff,22.0,0.0,0.0,0.0
83b2e5fffffffff,3.0,0.0,0.0,0.0
83b2e8fffffffff,43.0,0.0,0.0,0.0
83b2e9fffffffff,89.0,0.0,0.0,0.0
83b2eafffffffff,17.0,0.0,0.0,0.0
83b2ebfffffffff,24.0,0.0,0.0,0.0
83b2ecfffffffff,92.0,0.0,0.0,0.0
83b2edfffffffff,16.0,0.0,0.0,0.0
83b2eefffffffff,173.0,0.0,0.0,0.0
83b321fffffffff,3.0,0.0,0.0,0.0
83b324fffffffff,70.0,0.0,0.0,0.0
83b325fffffffff,206.0,0.0,0.0,0.0
83b32dfffffffff,2.0,0.0,0.0,0.0
83b340fffffffff,10.0,0.0,0.0,0.0
83b341fffffffff,7.0,0.0,0.0,0.0
83b342fffffffff,385.0,0.0,0.0,0.0
83b343fffffffff,54.0,0.0,0.0,0.0
83b344fffffffff,15.0,0.0,0.0,0.0
83b345fffffffff,2.0,0.0,0.0,0.0
83b346fffffffff,52.0,0.0,0.0,0.0
83b348fffffffff,5.0,0.0,0.0,0.0
83b349fffffffff,16.0,0.0,0.0,0.0
83b34afffffffff,7.0,0.0,0.0,0.0
83b34bfffffffff,90.0,0.0,0.0,0.0
83b34cfffffffff,37.0,0.0,0.0,0.0
83b34dfffffffff,53.0,0.0,0.0,0.0
83b34efffffffff,6.0,0.0,0.0,0.0
83b351fffffffff,719.0,0.0,0.0,0.0
83b355fffffffff,21.0,0.0,0.0,0.0
83b358fffffffff,84.0,0.0,0.0,0.0
83b35afffffffff,91.0,0.0,0.0,0.0
83b35bfffffffff,143.0,0.0,0.0,0.0
83b35cfffffffff,236.0,0.0,0.0,0.0
83b35dfffffffff,41.0,0.0,0.0,0.0
83b35efffffffff,769.0,0.0,0.0,0.0
83b360fffffffff,4.0,0.0,0.0,0.0
83b361fffffffff,24.0,0.0,0.0,0.0
83b362fffffffff,11.0,0.0,0.0,0.0
83b363fffffffff,8.0,0.0,0.0,0.0
83b365fffffffff,2.0,0.0,0.0,0.0
83b366fffffffff,62.0,0.0,0.0,0.0
83b368fffffffff,45.0,0.0,0.0,0.0
83b369fffffffff,45.0,0.0,0.0,0.0
83b36afffffffff,12.0,0.0,0.0,0.0
83b36bfffffffff,5.0,0.0,0.0,0.0
83b36dfffffffff,176.0,0.0,0.0,0.0
83b371fffffffff,8.0,0.0,0.0,0.0
83b373fffffffff,1.0,0.0,0.0,0.0
83c203fffffffff,96.0,0.0,0.0,0.0
83c205fffffffff,180.0,0.0,0.0,0.0
83c218fffffffff,38.0,0.0,0.0,0.0
83c219fffffffff,52.0,0.0,0.0,0.0
83c21bfffffffff,443.0,0.0,0.0,0.0
83c21dfffffffff,170.0,0.0,0.0,0.0
83c221fffffffff,16.0,0.0,0.0,0.0
83c228fffffffff,21.0,0.0,0.0,0.0
83c229fffffffff,4.0,0.0,0.0,0.0
83c22afffffffff,126.0,0.0,0.0,0.0
83c22bfffffffff,8.0,0.0,0.0,0.0
83c22cfffffffff,35.0,0.0,0.0,0.0
