cell_id,Catharus guttatus,Catharus guttatus [guttatus Group],Catharus guttatus [auduboni Group],Catharus guttatus faxoni/crymophilus
834805fffffffff,9.0,0.0,0.0,0.0
834814fffffffff,3.0,0.0,0.0,0.0
834823fffffffff,2.0,0.0,0.0,0.0
83482efffffffff,4.0,0.0,0.0,0.0
834833fffffffff,12.0,0.0,0.0,0.0
834834fffffffff,2.0,0.0,0.0,0.0
834836fffffffff,4.0,2.0,0.0,0.0
834843fffffffff,1.0,0.0,0.0,0.0
83484afffffffff,7.0,0.0,0.0,0.0
834859fffffffff,1.0,0.0,0.0,0.0
83485afffffffff,1.0,0.0,0.0,0.0
83485bfffffffff,7.0,0.0,0.0,0.0
83485dfffffffff,1.0,0.0,1.0,0.0
83485efffffffff,3.0,3.0,0.0,0.0
834871fffffffff,3.0,0.0,2.0,0.0
834872fffffffff,2.0,0.0,0.0,0.0
834880fffffffff,4.0,0.0,0.0,0.0
834883fffffffff,4.0,0.0,0.0,0.0
83488bfffffffff,1.0,0.0,0.0,0.0
834890fffffffff,16.0,0.0,0.0,0.0
834892fffffffff,8.0,0.0,0.0,0.0
834893fffffffff,8.0,0.0,0.0,0.0
834895fffffffff,22.0,0.0,0.0,0.0
83489afffffffff,7.0,0.0,0.0,0.0
83489cfffffffff,27.0,0.0,0.0,1.0
83489dfffffffff,19.0,0.0,4.0,1.0
83489efffffffff,9.0,0.0,0.0,0.0
8348a2fffffffff,5.0,0.0,0.0,1.0
8348a6fffffffff,2.0,0.0,0.0,0.0
8348abfffffffff,9.0,0.0,6.0,0.0
8348b2fffffffff,44.0,0.0,1.0,2.0
8348b3fffffffff,3.0,0.0,0.0,0.0
8348c0fffffffff,2.0,2.0,0.0,0.0
8348c1fffffffff,14.0,0.0,11.0,0.0
8348c5fffffffff,58.0,2.0,41.0,0.0
8348c9fffffffff,4.0,0.0,1.0,0.0
8348cafffffffff,3.0,0.0,0.0,0.0
8348cdfffffffff,8.0,0.0,0.0,0.0
8348d2fffffffff,1.0,0.0,0.0,0.0
8348d3fffffffff,10.0,1.0,2.0,0.0
8348d4fffffffff,12.0,3.0,5.0,0.0
8348d8fffffffff,23.0,0.0,0.0,0.0
8348dafffffffff,2.0,0.0,0.0,0.0
8348dbfffffffff,1.0,0.0,1.0,0.0
8348dcfffffffff,5.0,0.0,0.0,0.0
8348ddfffffffff,4.0,0.0,0.0,0.0
8348defffffffff,4.0,0.0,0.0,0.0
8348e1fffffffff,2.0,0.0,0.0,0.0
8348e3fffffffff,5.0,0.0,0.0,0.0
8348e4fffffffff,3.0,0.0,0.0,0.0
8348e6fffffffff,3.0,0.0,0.0,0.0
8348e8fffffffff,146.0,3.0,24.0,0.0
8348e9fffffffff,9.0,6.0,0.0,0.0
8348eafffffffff,66.0,0.0,36.0,0.0
8348ebfffffffff,15.0,0.0,0.0,0.0
8348ecfffffffff,39.0,5.0,1.0,0.0
8348edfffffffff,6.0,0.0,0.0,0.0
8348eefffffffff,52.0,0.0,16.0,0.0
8348f2fffffffff,19.0,0.0,12.0,0.0
834982fffffffff,7.0,0.0,0.0,0.0
834983fffffffff,1.0,0.0,0.0,0.0
834995fffffffff,3.0,0.0,0.0,0.0
834996fffffffff,7.0,0.0,0.0,0.0
834998fffffffff,2.0,0.0,0.0,2.0
83499cfffffffff,4.0,0.0,0.0,0.0
8349aafffffffff,2.0,2.0,0.0,0.0
8349b3fffffffff,2.0,0.0,0.0,0.0
834cb3fffffffff,5.0,0.0,0.0,0.0
836d05fffffffff,10.0,0.0,10.0,0.0
836d23fffffffff,6.0,0.0,2.0,0.0
836d28fffffffff,4.0,0.0,0.0,0.0
836d29fffffffff,10.0,0.0,2.0,0.0
836d2bfffffffff,2.0,0.0,0.0,0.0
836d2dfffffffff,2.0,0.0,0.0,0.0
836d32fffffffff,14.0,0.0,5.0,0.0
836d33fffffffff,3.0,0.0,1.0,0.0
836d36fffffffff,3.0,0.0,0.0,0.0
