cell_id,Myiodynastes maculatus,Myiodynastes maculatus [maculatus Group],Myiodynastes maculatus solitarius
84a88b1ffffffff,3.0,0.0,0.0
84a88b5ffffffff,3.0,0.0,0.0
84a88bbffffffff,12.0,0.0,10.0
84a88c1ffffffff,3.0,0.0,0.0
84a88c3ffffffff,1.0,0.0,0.0
84a88c5ffffffff,4.0,0.0,0.0
84a88cdffffffff,21.0,0.0,0.0
84a88d5ffffffff,1.0,0.0,0.0
84a88ddffffffff,29.0,0.0,1.0
84a88e7ffffffff,1.0,0.0,0.0
84a88e9ffffffff,16.0,0.0,7.0
84a8911ffffffff,2.0,0.0,0.0
84a8917ffffffff,157.0,0.0,0.0
84a8919ffffffff,32.0,0.0,0.0
84a8953ffffffff,16.0,0.0,0.0
84a895bffffffff,4.0,0.0,0.0
84a89b3ffffffff,2.0,0.0,0.0
84a89ddffffffff,5.0,0.0,0.0
84a8a03ffffffff,24.0,0.0,0.0
84a8a07ffffffff,154.0,0.0,0.0
84a8a11ffffffff,43.0,0.0,2.0
84a8a13ffffffff,392.0,0.0,42.0
84a8a15ffffffff,38.0,0.0,5.0
84a8a17ffffffff,60.0,0.0,0.0
84a8a19ffffffff,139.0,0.0,16.0
84a8a1bffffffff,26.0,0.0,0.0
84a8a1dffffffff,33.0,0.0,1.0
84a8a21ffffffff,18.0,0.0,0.0
84a8a23ffffffff,295.0,0.0,43.0
84a8a27ffffffff,83.0,0.0,11.0
84a8a2bffffffff,29.0,0.0,0.0
84a8a31ffffffff,8.0,0.0,0.0
84a8a33ffffffff,12.0,0.0,0.0
84a8a35ffffffff,32.0,0.0,0.0
84a8a39ffffffff,27.0,0.0,0.0
84a8a3bffffffff,3.0,0.0,0.0
84a8a3dffffffff,131.0,0.0,0.0
84a8a53ffffffff,198.0,0.0,47.0
84a8a85ffffffff,5.0,0.0,0.0
84a8a89ffffffff,4.0,0.0,0.0
84a8a8bffffffff,2.0,0.0,0.0
84a8a91ffffffff,35.0,0.0,5.0
84a8a93ffffffff,3.0,0.0,0.0
84a8a95ffffffff,2.0,0.0,1.0
84a8a97ffffffff,43.0,0.0,6.0
84a8a99ffffffff,3.0,0.0,0.0
84a8aa5ffffffff,4.0,0.0,0.0
84a8aa7ffffffff,6.0,0.0,0.0
84a8aadffffffff,10.0,0.0,0.0
84a8ab9ffffffff,1.0,0.0,0.0
84a8ac1ffffffff,5.0,0.0,0.0
84a8ac5ffffffff,11.0,0.0,0.0
84a8ac7ffffffff,4.0,0.0,0.0
84a8ac9ffffffff,27.0,0.0,1.0
84a8acbffffffff,36.0,0.0,0.0
84a8acdffffffff,21.0,0.0,7.0
84a8ad1ffffffff,4.0,0.0,0.0
84a8ad3ffffffff,1.0,0.0,0.0
84a8ad5ffffffff,4.0,0.0,0.0
84a8ad9ffffffff,2.0,0.0,0.0
84a8adbffffffff,5.0,0.0,0.0
84a8addffffffff,2.0,0.0,0.0
84a8ae1ffffffff,5.0,0.0,0.0
84a8ae3ffffffff,4.0,0.0,0.0
84a8ae5ffffffff,6.0,0.0,0.0
84a8ae7ffffffff,4.0,0.0,0.0
84a8aebffffffff,6.0,0.0,0.0
84a8b13ffffffff,4.0,0.0,0.0
84a8b1bffffffff,6.0,0.0,0.0
84a8c01ffffffff,12.0,0.0,0.0
84a8c03ffffffff,10.0,0.0,0.0
84a8c05ffffffff,54.0,0.0,10.0
84a8c09ffffffff,4.0,0.0,2.0
84a8c0dffffffff,42.0,0.0,2.0
84a8c15ffffffff,2.0,0.0,0.0
84a8c23ffffffff,2.0,0.0,0.0
84a8c25ffffffff,76.0,0.0,52.0
84a8c27ffffffff,2.0,0.0,0.0
84a8c2bffffffff,4.0,0.0,2.0
84a8c39ffffffff,2.0,0.0,0.0
84a8c43ffffffff,2.0,0.0,0.0
84a8c47ffffffff,2.0,0.0,0.0
84a8c63ffffffff,7.0,0.0,2.0
84a8c6dffffffff,2.0,0.0,0.0
84a8c97ffffffff,2.0,0.0,2.0
84a8cd1ffffffff,2.0,0.0,0.0
84a8cebffffffff,2.0,0.0,0.0
84a8d01ffffffff,1.0,0.0,0.0
84a8d05ffffffff,12.0,0.0,0.0
84a8d07ffffffff,1.0,0.0,0.0
84a8d19ffffffff,24.0,0.0,0.0
84a8d1bffffffff,50.0,0.0,4.0
84a8d35ffffffff,1.0,0.0,0.0
84a8d43ffffffff,31.0,0.0,0.0
84a8d45ffffffff,4.0,0.0,0.0
84a8d47ffffffff,4.0,0.0,0.0
84a8d53ffffffff,11.0,0.0,0.0
84a8d5dffffffff,2.0,0.0,0.0
84a8da1ffffffff,3.0,0.0,0.0
84a8da9ffffffff,7.0,0.0,0.0
84a8de1ffffffff,2.0,0.0,0.0
84a8de3ffffffff,4.0,0.0,0.0
84a8de7ffffffff,6.0,0.0,0.0
84a8de9ffffffff,17.0,0.0,0.0
84a8debffffffff,14.0,0.0,2.0
84a8e45ffffffff,6.0,0.0,0.0
84a8e61ffffffff,5.0,0.0,0.0
84a8e65ffffffff,5.0,0.0,0.0
84a8e69ffffffff,5.0,0.0,0.0
84a8e6bffffffff,8.0,0.0,0.0
84a8e6dffffffff,8.0,0.0,0.0
84a8ec9ffffffff,1.0,0.0,0.0
84a8ee9ffffffff,2.0,0.0,2.0
84a8f05ffffffff,1.0,0.0,0.0
84a8f0bffffffff,4.0,0.0,0.0
84a8f13ffffffff,2.0,0.0,0.0
84a8f1bffffffff,2.0,0.0,0.0
84a8f41ffffffff,16.0,0.0,0.0
84a8f43ffffffff,2.0,0.0,0.0
84a8f4dffffffff,3.0,0.0,0.0
84a8f57ffffffff,14.0,0.0,0.0
84a8f59ffffffff,1.0,0.0,1.0
84a8f5dffffffff,2.0,0.0,0.0
84a9011ffffffff,2.0,0.0,0.0
84a9013ffffffff,34.0,0.0,3.0
84a9017ffffffff,8.0,0.0,0.0
84a9033ffffffff,2.0,0.0,0.0
84a9051ffffffff,10.0,0.0,0.0
84a9057ffffffff,12.0,0.0,0.0
84a9081ffffffff,2.0,0.0,0.0
84a9085ffffffff,8.0,0.0,0.0
84a9089ffffffff,1.0,0.0,0.0
84a908dffffffff,4.0,0.0,0.0
84a9095ffffffff,25.0,0.0,0.0
84a909dffffffff,19.0,0.0,0.0
84a90a5ffffffff,1.0,0.0,0.0
84a90a7ffffffff,3.0,0.0,0.0
84a90a9ffffffff,2.0,0.0,0.0
84a90adffffffff,13.0,0.0,0.0
84a90b9ffffffff,2.0,0.0,0.0
84a90bbffffffff,2.0,0.0,0.0
84a90c3ffffffff,4.0,0.0,0.0
84a90c7ffffffff,1.0,0.0,0.0
84a90cdffffffff,5.0,0.0,0.0
84a90d5ffffffff,2.0,0.0,0.0
84a90d9ffffffff,5.0,0.0,0.0
84a90e1ffffffff,4.0,0.0,0.0
84a90e5ffffffff,28.0,0.0,0.0
84a90e7ffffffff,1.0,0.0,0.0
84a90e9ffffffff,25.0,0.0,0.0
84a90ebffffffff,11.0,0.0,0.0
84a9187ffffffff,2.0,0.0,0.0
84a918bffffffff,13.0,0.0,3.0
84a9191ffffffff,11.0,0.0,3.0
84a9193ffffffff,2.0,0.0,0.0
84a9195ffffffff,22.0,0.0,2.0
84a919bffffffff,1.0,0.0,0.0
84a919dffffffff,5.0,0.0,0.0
84a91b1ffffffff,34.0,0.0,0.0
84a91b3ffffffff,4.0,0.0,0.0
84a91b5ffffffff,55.0,0.0,0.0
84a91b7ffffffff,81.0,0.0,0.0
84a91b9ffffffff,2.0,0.0,0.0
84a91bbffffffff,7.0,0.0,0.0
84a91bdffffffff,2.0,0.0,0.0
84a91d1ffffffff,10.0,0.0,0.0
84a91d7ffffffff,13.0,0.0,3.0
84a91d9ffffffff,30.0,0.0,0.0
84a91dbffffffff,6.0,0.0,0.0
84a91ddffffffff,4.0,0.0,0.0
84a9283ffffffff,2.0,0.0,0.0
84a92adffffffff,2.0,0.0,0.0
84a92c5ffffffff,3.0,0.0,0.0
84a92c7ffffffff,2.0,0.0,0.0
84a92c9ffffffff,1.0,0.0,0.0
84a92cbffffffff,266.0,0.0,0.0
84a92cdffffffff,4.0,0.0,0.0
84a92d1ffffffff,4.0,0.0,0.0
84a92d7ffffffff,6.0,0.0,0.0
84a92d9ffffffff,2.0,0.0,0.0
84a92ddffffffff,9.0,0.0,0.0
84a92e1ffffffff,2.0,0.0,0.0
84a92e3ffffffff,5.0,0.0,0.0
84a92ebffffffff,20.0,0.0,0.0
84a9405ffffffff,6.0,0.0,0.0
84a940dffffffff,15.0,0.0,0.0
84a9411ffffffff,63.0,0.0,0.0
84a9413ffffffff,30.0,0.0,0.0
84a9417ffffffff,11.0,0.0,0.0
84a9419ffffffff,29.0,0.0,0.0
84a941bffffffff,43.0,0.0,0.0
84a9425ffffffff,120.0,0.0,0.0
84a9427ffffffff,8.0,0.0,0.0
84a9429ffffffff,10.0,0.0,0.0
84a942dffffffff,2.0,0.0,0.0
84a9431ffffffff,7.0,0.0,0.0
84a9433ffffffff,15.0,0.0,0.0
84a9435ffffffff,1.0,0.0,0.0
84a9437ffffffff,39.0,0.0,0.0
84a9439ffffffff,2.0,0.0,0.0
84a943dffffffff,257.0,0.0,0.0
84a9441ffffffff,122.0,0.0,0.0
84a9443ffffffff,13.0,0.0,0.0
84a9445ffffffff,34.0,0.0,0.0
84a9447ffffffff,45.0,0.0,0.0
84a9449ffffffff,4.0,0.0,0.0
84a944bffffffff,10.0,0.0,0.0
84a944dffffffff,2.0,0.0,0.0
84a9453ffffffff,39.0,0.0,0.0
84a9457ffffffff,5.0,0.0,0.0
84a9459ffffffff,4.0,0.0,0.0
84a945bffffffff,29.0,0.0,0.0
84a9461ffffffff,53.0,0.0,0.0
84a9463ffffffff,2.0,0.0,0.0
84a9465ffffffff,267.0,0.0,0.0
84a9467ffffffff,23.0,0.0,0.0
84a9469ffffffff,2.0,0.0,0.0
84a946bffffffff,107.0,0.0,0.0
84a946dffffffff,15.0,0.0,0.0
84a94a9ffffffff,1.0,0.0,0.0
84a94b1ffffffff,4.0,0.0,0.0
84a94b5ffffffff,1.0,0.0,0.0
84a94c1ffffffff,11.0,0.0,0.0
84a94c5ffffffff,17.0,0.0,0.0
84a94c7ffffffff,30.0,0.0,0.0
84a94d5ffffffff,2.0,0.0,0.0
84a94d7ffffffff,2.0,0.0,0.0
84a94ddffffffff,6.0,0.0,0.0
84a94e1ffffffff,5.0,0.0,0.0
84a94e3ffffffff,13.0,0.0,0.0
84a94e5ffffffff,258.0,0.0,0.0
84a94e7ffffffff,36.0,0.0,0.0
84a94edffffffff,27.0,0.0,0.0
84a9501ffffffff,71.0,0.0,0.0
84a9507ffffffff,90.0,0.0,0.0
84a9509ffffffff,56.0,0.0,0.0
84a950bffffffff,46.0,0.0,0.0
84a950dffffffff,12.0,0.0,0.0
84a9511ffffffff,2.0,0.0,0.0
84a9515ffffffff,48.0,0.0,0.0
84a9517ffffffff,6.0,0.0,0.0
84a951dffffffff,10.0,0.0,0.0
84a9521ffffffff,2.0,0.0,2.0
84a9525ffffffff,13.0,0.0,5.0
84a9527ffffffff,132.0,0.0,0.0
84a952dffffffff,2.0,0.0,0.0
84a9531ffffffff,171.0,0.0,0.0
84a9533ffffffff,64.0,0.0,0.0
84a9539ffffffff,29.0,0.0,0.0
84a953bffffffff,514.0,0.0,0.0
84a953dffffffff,6.0,0.0,0.0
84a9543ffffffff,2.0,0.0,0.0
84a9547ffffffff,4.0,0.0,0.0
84a9549ffffffff,2.0,0.0,0.0
84a9551ffffffff,30.0,0.0,0.0
84a9553ffffffff,9.0,0.0,0.0
84a9555ffffffff,3.0,0.0,0.0
84a9557ffffffff,26.0,0.0,0.0
84a9559ffffffff,43.0,0.0,0.0
84a955bffffffff,32.0,0.0,0.0
84a9565ffffffff,4.0,0.0,0.0
84a9595ffffffff,5.0,0.0,0.0
84a9599ffffffff,8.0,0.0,0.0
84a95a5ffffffff,44.0,0.0,0.0
84a95abffffffff,37.0,0.0,0.0
84a95adffffffff,1.0,0.0,0.0
84a95b3ffffffff,1.0,0.0,0.0
84a95bbffffffff,2.0,0.0,0.0
84a95c3ffffffff,3.0,0.0,0.0
84a95c5ffffffff,27.0,0.0,0.0
84a95c9ffffffff,135.0,0.0,0.0
84a95d9ffffffff,51.0,0.0,0.0
84a95dbffffffff,99.0,0.0,0.0
84a95e5ffffffff,15.0,0.0,0.0
84a95edffffffff,423.0,0.0,2.0
84a9611ffffffff,25.0,0.0,0.0
84a9613ffffffff,20.0,0.0,0.0
84a9617ffffffff,22.0,0.0,0.0
84a9619ffffffff,13.0,0.0,0.0
84a9621ffffffff,2.0,0.0,0.0
84a9623ffffffff,46.0,0.0,0.0
84a9627ffffffff,44.0,0.0,0.0
84a9629ffffffff,2.0,0.0,0.0
84a962bffffffff,6.0,0.0,0.0
84a9631ffffffff,11.0,0.0,0.0
84a9633ffffffff,4.0,0.0,0.0
84a9635ffffffff,2.0,0.0,0.0
84a9637ffffffff,38.0,0.0,0.0
84a963dffffffff,8.0,0.0,0.0
84a9645ffffffff,29.0,0.0,0.0
84a9649ffffffff,8.0,0.0,0.0
84a964dffffffff,9.0,0.0,0.0
84a9653ffffffff,2.0,0.0,0.0
84a9657ffffffff,2.0,0.0,0.0
84a9659ffffffff,3.0,0.0,0.0
84a9661ffffffff,2.0,0.0,0.0
84a9667ffffffff,1.0,0.0,0.0
84a9685ffffffff,62.0,0.0,0.0
84a9687ffffffff,1.0,0.0,0.0
84a969bffffffff,1.0,0.0,0.0
84a96a1ffffffff,3.0,0.0,0.0
84a96a3ffffffff,3.0,0.0,0.0
84a96a5ffffffff,10.0,0.0,0.0
84a96a7ffffffff,14.0,0.0,0.0
84a96a9ffffffff,12.0,0.0,0.0
84a96abffffffff,6.0,0.0,0.0
84a96adffffffff,132.0,0.0,0.0
84a96b1ffffffff,5.0,0.0,0.0
84a96b5ffffffff,11.0,0.0,0.0
84a96b9ffffffff,20.0,0.0,0.0
84a96bbffffffff,2.0,0.0,0.0
84a96c5ffffffff,38.0,0.0,0.0
84a96e1ffffffff,7.0,0.0,0.0
84a96e3ffffffff,5.0,0.0,0.0
84a96e5ffffffff,34.0,0.0,0.0
84a96e7ffffffff,106.0,0.0,0.0
84a96e9ffffffff,21.0,0.0,0.0
84a96edffffffff,2.0,0.0,0.0
84a9711ffffffff,6.0,0.0,0.0
84a9717ffffffff,63.0,0.0,0.0
84a9719ffffffff,3.0,0.0,0.0
84a971bffffffff,1.0,0.0,0.0
84a9723ffffffff,2.0,0.0,0.0
84a972bffffffff,2.0,0.0,0.0
84a9733ffffffff,27.0,0.0,0.0
84a973bffffffff,14.0,0.0,0.0
84a973dffffffff,4.0,0.0,0.0
84a9745ffffffff,3.0,0.0,0.0
84a9753ffffffff,4.0,0.0,0.0
84a9761ffffffff,5.0,0.0,0.0
84a9765ffffffff,50.0,0.0,0.0
84b2401ffffffff,3.0,0.0,0.0
84b240bffffffff,1.0,0.0,0.0
84b2413ffffffff,6.0,0.0,0.0
84b2419ffffffff,2.0,0.0,0.0
84b2421ffffffff,2.0,0.0,0.0
84b2423ffffffff,2.0,0.0,0.0
84b2427ffffffff,2.0,0.0,0.0
84b242bffffffff,18.0,0.0,0.0
84b2431ffffffff,3.0,0.0,0.0
84b2433ffffffff,2.0,0.0,0.0
84b2435ffffffff,124.0,0.0,0.0
84b2437ffffffff,2.0,0.0,0.0
84b243dffffffff,30.0,0.0,0.0
84b2455ffffffff,3.0,0.0,0.0
84b2463ffffffff,4.0,0.0,0.0
84b24a1ffffffff,4.0,0.0,0.0
84b24a9ffffffff,5.0,0.0,0.0
84b24adffffffff,12.0,0.0,0.0
84b24d3ffffffff,5.0,0.0,0.0
84b24e3ffffffff,2.0,0.0,0.0
84b24edffffffff,3.0,0.0,0.0
84b250bffffffff,2.0,0.0,0.0
84b250dffffffff,3.0,0.0,0.0
84b251bffffffff,8.0,0.0,0.0
84b2523ffffffff,2.0,0.0,0.0
84b2555ffffffff,4.0,0.0,0.0
84b2557ffffffff,7.0,0.0,0.0
84b2563ffffffff,2.0,0.0,0.0
84b256bffffffff,2.0,0.0,0.0
84b2581ffffffff,1.0,0.0,0.0
84b2583ffffffff,2.0,0.0,0.0
84b2585ffffffff,2.0,0.0,0.0
84b2589ffffffff,13.0,0.0,0.0
84b2591ffffffff,3.0,0.0,0.0
84b25c1ffffffff,13.0,0.0,0.0
84b25c3ffffffff,3.0,0.0,0.0
84b25c7ffffffff,16.0,0.0,0.0
84b25cbffffffff,7.0,0.0,0.0
84b25cdffffffff,37.0,0.0,0.0
84b25d1ffffffff,6.0,0.0,0.0
84b25d3ffffffff,3.0,0.0,0.0
84b25d5ffffffff,27.0,0.0,0.0
84b25d7ffffffff,3.0,0.0,0.0
84b25ddffffffff,22.0,0.0,0.0
84b25e1ffffffff,25.0,0.0,0.0
84b25e3ffffffff,76.0,0.0,0.0
84b25e7ffffffff,2.0,0.0,0.0
84b25ebffffffff,3.0,0.0,0.0
84b262dffffffff,28.0,0.0,0.0
84b2633ffffffff,3.0,0.0,0.0
84b263dffffffff,4.0,0.0,0.0
84b2659ffffffff,1.0,0.0,0.0
84b2661ffffffff,2.0,0.0,0.0
84b2699ffffffff,7.0,0.0,0.0
84b269bffffffff,5.0,0.0,0.0
84b26adffffffff,4.0,0.0,0.0
84b26d7ffffffff,12.0,0.0,0.0
84b26d9ffffffff,3.0,0.0,0.0
84b2701ffffffff,26.0,0.0,0.0
84b2703ffffffff,1.0,0.0,0.0
84b2709ffffffff,22.0,0.0,0.0
84b270bffffffff,21.0,0.0,0.0
84b270dffffffff,1.0,0.0,0.0
84b2719ffffffff,2.0,0.0,0.0
84b271dffffffff,4.0,0.0,0.0
84b2723ffffffff,6.0,0.0,0.0
84b2741ffffffff,11.0,0.0,0.0
84b2747ffffffff,1.0,0.0,0.0
84b2749ffffffff,26.0,0.0,0.0
84b274bffffffff,2.0,0.0,0.0
84b2757ffffffff,20.0,0.0,0.0
84b275bffffffff,10.0,0.0,0.0
84b275dffffffff,2.0,0.0,0.0
84b2e91ffffffff,21.0,0.0,0.0
84b2e99ffffffff,10.0,0.0,0.0
84b2ebbffffffff,2.0,0.0,0.0
84b2ed9ffffffff,6.0,0.0,0.0
84b324bffffffff,14.0,0.0,0.0
84b3251ffffffff,3.0,0.0,0.0
84b3253ffffffff,71.0,0.0,0.0
84b325bffffffff,5.0,0.0,0.0
84b3405ffffffff,2.0,0.0,0.0
84b340dffffffff,28.0,0.0,0.0
84b3421ffffffff,38.0,0.0,0.0
84b3423ffffffff,34.0,0.0,0.0
84b3425ffffffff,322.0,0.0,0.0
84b3427ffffffff,31.0,0.0,0.0
84b3429ffffffff,13.0,0.0,0.0
84b342bffffffff,2.0,0.0,0.0
84b3435ffffffff,19.0,0.0,0.0
84b3439ffffffff,3.0,0.0,0.0
84b343bffffffff,7.0,0.0,0.0
84b343dffffffff,2.0,0.0,0.0
84b3445ffffffff,21.0,0.0,0.0
84b3447ffffffff,6.0,0.0,0.0
84b3461ffffffff,5.0,0.0,0.0
84b3463ffffffff,12.0,0.0,0.0
84b3467ffffffff,7.0,0.0,0.0
84b346bffffffff,4.0,0.0,0.0
84b346dffffffff,6.0,0.0,0.0
84b3499ffffffff,2.0,0.0,0.0
84b349dffffffff,2.0,0.0,0.0
84b34a3ffffffff,2.0,0.0,0.0
84b34a5ffffffff,6.0,0.0,0.0
84b34b1ffffffff,26.0,0.0,0.0
84b34b9ffffffff,18.0,0.0,0.0
84b34bbffffffff,1.0,0.0,0.0
84b34bdffffffff,15.0,0.0,0.0
84b34c5ffffffff,2.0,0.0,0.0
84b34c7ffffffff,12.0,0.0,0.0
84b34cdffffffff,1.0,0.0,0.0
84b34d7ffffffff,8.0,0.0,0.0
84b34d9ffffffff,5.0,0.0,0.0
84b34dbffffffff,9.0,0.0,0.0
84b34e9ffffffff,3.0,0.0,0.0
84b3511ffffffff,50.0,0.0,0.0
84b3513ffffffff,120.0,0.0,0.0
84b3517ffffffff,1.0,0.0,0.0
84b351bffffffff,11.0,0.0,0.0
84b3585ffffffff,7.0,0.0,0.0
84b3589ffffffff,43.0,0.0,0.0
84b358dffffffff,2.0,0.0,0.0
84b35a1ffffffff,6.0,0.0,0.0
84b35a3ffffffff,11.0,0.0,0.0
84b35a9ffffffff,3.0,0.0,0.0
84b35abffffffff,3.0,0.0,0.0
84b35b5ffffffff,53.0,0.0,0.0
84b35bdffffffff,46.0,0.0,0.0
84b35c1ffffffff,12.0,0.0,0.0
84b35c3ffffffff,6.0,0.0,0.0
84b35c5ffffffff,67.0,0.0,0.0
84b35c7ffffffff,25.0,0.0,0.0
84b35c9ffffffff,130.0,0.0,0.0
84b35cbffffffff,3.0,0.0,0.0
84b35cdffffffff,19.0,0.0,0.0
84b35d5ffffffff,5.0,0.0,0.0
84b35d9ffffffff,1.0,0.0,0.0
84b35e1ffffffff,57.0,0.0,0.0
84b35e3ffffffff,21.0,0.0,0.0
84b35e7ffffffff,10.0,0.0,0.0
84b35e9ffffffff,151.0,0.0,0.0
84b35ebffffffff,16.0,0.0,0.0
84b35edffffffff,1.0,0.0,0.0
84b3611ffffffff,3.0,0.0,0.0
84b3617ffffffff,10.0,0.0,0.0
84b3627ffffffff,1.0,0.0,0.0
84b3629ffffffff,9.0,0.0,0.0
84b362dffffffff,1.0,0.0,0.0
84b3633ffffffff,7.0,0.0,0.0
84b3637ffffffff,1.0,0.0,0.0
84b3663ffffffff,1.0,0.0,1.0
84b3665ffffffff,11.0,0.0,7.0
84b3667ffffffff,2.0,0.0,0.0
84b3669ffffffff,2.0,0.0,2.0
84b366dffffffff,18.0,0.0,6.0
84b368bffffffff,5.0,0.0,0.0
84b3699ffffffff,24.0,0.0,0.0
84b369bffffffff,6.0,0.0,0.0
84b369dffffffff,6.0,0.0,0.0
84b36c3ffffffff,4.0,0.0,0.0
84b36d5ffffffff,20.0,0.0,0.0
84b36d7ffffffff,3.0,0.0,0.0
84b36dbffffffff,1.0,0.0,0.0
84c2031ffffffff,1.0,0.0,0.0
84c2053ffffffff,5.0,0.0,0.0
84c21b3ffffffff,6.0,0.0,0.0
84c21d1ffffffff,2.0,0.0,0.0
84c21d9ffffffff,4.0,0.0,0.0
84c21ddffffffff,5.0,0.0,0.0
84c22b9ffffffff,2.0,0.0,0.0
84c2893ffffffff,2.0,0.0,0.0
84c2c11ffffffff,8.0,0.0,0.0
84c2c13ffffffff,7.0,0.0,0.0
84c2c15ffffffff,17.0,0.0,0.0
84c2c17ffffffff,76.0,0.0,3.0
84c2c19ffffffff,47.0,0.0,0.0
84c2c1dffffffff,39.0,0.0,0.0
84c2c41ffffffff,5.0,0.0,0.0
84c2c51ffffffff,3.0,0.0,0.0
84c2c53ffffffff,75.0,0.0,0.0
84c2c57ffffffff,10.0,0.0,0.0
84c2c59ffffffff,4.0,0.0,0.0
84c2c5bffffffff,65.0,0.0,0.0
84c2c5dffffffff,2.0,0.0,0.0
84c2c6dffffffff,14.0,0.0,0.0
84c2c87ffffffff,6.0,0.0,0.0
84c2c8dffffffff,6.0,0.0,0.0
84c2c91ffffffff,5.0,0.0,0.0
84c2c95ffffffff,7.0,0.0,0.0
84c2c97ffffffff,33.0,0.0,0.0
84c2ca1ffffffff,5.0,0.0,0.0
84c2ca3ffffffff,4.0,0.0,0.0
84c2ca5ffffffff,4.0,0.0,0.0
84c2ca7ffffffff,44.0,0.0,0.0
84c2cabffffffff,7.0,0.0,0.0
84c2cadffffffff,53.0,0.0,0.0
84c2cb1ffffffff,81.0,0.0,0.0
84c2cb3ffffffff,5.0,0.0,0.0
84c2cb5ffffffff,11.0,0.0,0.0
84c2cb9ffffffff,10.0,0.0,0.0
84c2cbbffffffff,1.0,0.0,0.0
84c2cbdffffffff,2.0,0.0,0.0
84c2cc1ffffffff,5.0,0.0,0.0
84c2ccdffffffff,6.0,0.0,0.0
84c2cd1ffffffff,2.0,0.0,0.0
84c2cd3ffffffff,33.0,0.0,0.0
84c2cdbffffffff,58.0,0.0,0.0
84c2ce1ffffffff,106.0,0.0,0.0
84c2ce3ffffffff,2.0,0.0,0.0
84c2ce5ffffffff,5.0,0.0,0.0
84c2ce7ffffffff,20.0,0.0,0.0
84c2ce9ffffffff,1.0,0.0,0.0
84c2cedffffffff,8.0,0.0,0.0
84c2d03ffffffff,13.0,0.0,2.0
84c2d09ffffffff,2.0,0.0,0.0
84c2d0dffffffff,5.0,0.0,0.0
84c2d31ffffffff,5.0,0.0,0.0
84c2d37ffffffff,9.0,0.0,0.0
84c2d3dffffffff,2.0,0.0,0.0
84c2d45ffffffff,8.0,0.0,2.0
84c2d49ffffffff,6.0,0.0,0.0
84c2d4bffffffff,12.0,0.0,0.0
84c2d4dffffffff,8.0,0.0,0.0
84c2d5dffffffff,2.0,0.0,0.0
84c2d63ffffffff,4.0,0.0,0.0
84c2d69ffffffff,3.0,0.0,0.0
84c2d6bffffffff,10.0,0.0,0.0
84c2d81ffffffff,1.0,0.0,0.0
84c2d85ffffffff,62.0,0.0,0.0
84c2d8dffffffff,29.0,0.0,6.0
84c2d93ffffffff,92.0,0.0,0.0
84c2d9bffffffff,17.0,0.0,0.0
84c2d9dffffffff,2.0,0.0,0.0
84c2dabffffffff,2.0,0.0,2.0
84c2db1ffffffff,2.0,0.0,0.0
84c2db3ffffffff,2.0,0.0,0.0
84c2db9ffffffff,2.0,0.0,0.0
84c2dd1ffffffff,1.0,0.0,0.0
84c2dd5ffffffff,2.0,0.0,0.0
84c2dd9ffffffff,4.0,0.0,0.0
84c2ddbffffffff,2.0,0.0,0.0
84c2dedffffffff,2.0,0.0,0.0
84c2e07ffffffff,6.0,0.0,0.0
84c2e11ffffffff,2.0,0.0,0.0
84c2e17ffffffff,28.0,0.0,0.0
84c2e1bffffffff,2.0,0.0,0.0
84c2e1dffffffff,4.0,0.0,0.0
84c2e21ffffffff,112.0,0.0,0.0
84c2e23ffffffff,226.0,0.0,0.0
84c2e29ffffffff,11.0,0.0,0.0
84c2e2bffffffff,41.0,0.0,0.0
84c2e2dffffffff,33.0,0.0,0.0
84c2e31ffffffff,1457.0,0.0,38.0
84c2e33ffffffff,300.0,0.0,0.0
84c2e35ffffffff,24.0,0.0,3.0
84c2e37ffffffff,20.0,0.0,0.0
84c2e39ffffffff,90.0,0.0,0.0
84c2e3bffffffff,65.0,0.0,0.0
84c2e3dffffffff,78.0,0.0,0.0
84c2e5dffffffff,4.0,0.0,0.0
84c2e67ffffffff,2.0,0.0,0.0
84c2e85ffffffff,7.0,0.0,0.0
84c2e87ffffffff,5.0,0.0,0.0
84c2e99ffffffff,10.0,0.0,0.0
84c2e9bffffffff,2.0,0.0,0.0
84c2ea1ffffffff,7.0,0.0,0.0
84c2ea9ffffffff,6.0,0.0,0.0
84c2eadffffffff,5.0,0.0,0.0
84c2eb1ffffffff,2.0,0.0,0.0
84c2ebbffffffff,7.0,0.0,0.0
84c2ee1ffffffff,5.0,0.0,0.0
84c2ee3ffffffff,7.0,0.0,0.0
84c2ee5ffffffff,18.0,0.0,0.0
84c2ee7ffffffff,2.0,0.0,0.0
84c2f11ffffffff,70.0,0.0,2.0
84c2f15ffffffff,63.0,0.0,8.0
84c2f17ffffffff,2.0,0.0,0.0
84c2f23ffffffff,16.0,0.0,0.0
84c2f27ffffffff,10.0,0.0,0.0
84c2f2bffffffff,14.0,0.0,0.0
84c2f31ffffffff,24.0,0.0,0.0
84c2f35ffffffff,2.0,0.0,0.0
84c2f37ffffffff,10.0,0.0,0.0
84c2f39ffffffff,23.0,0.0,0.0
84c2f3dffffffff,25.0,0.0,3.0
84c3401ffffffff,3.0,0.0,0.0
84c340dffffffff,1.0,0.0,0.0
84c3467ffffffff,3.0,0.0,0.0
84c3555ffffffff,2.0,0.0,0.0
