cell_id,Lonchura punctulata,Lonchura punctulata punctulata,Lonchura punctulata [nisoria Group]
84416dbffffffff,15.0,0.0,1.0
84416ddffffffff,8.0,0.0,0.0
84416e1ffffffff,4.0,0.0,0.0
84416e5ffffffff,12.0,0.0,3.0
84416e7ffffffff,1.0,0.0,0.0
8441711ffffffff,1.0,0.0,0.0
8441715ffffffff,5.0,0.0,0.0
8441717ffffffff,4.0,0.0,0.0
8441719ffffffff,23.0,0.0,0.0
8441721ffffffff,3.0,0.0,0.0
844172bffffffff,7.0,0.0,0.0
8441739ffffffff,38.0,0.0,0.0
8441751ffffffff,1.0,0.0,0.0
8441755ffffffff,1.0,0.0,0.0
8441833ffffffff,4.0,0.0,0.0
8441835ffffffff,4.0,0.0,0.0
8441837ffffffff,10.0,0.0,0.0
8441845ffffffff,2.0,0.0,0.0
8441847ffffffff,1.0,0.0,0.0
8441855ffffffff,13.0,0.0,0.0
8441863ffffffff,3.0,0.0,0.0
8441869ffffffff,1.0,0.0,0.0
8441891ffffffff,2.0,0.0,0.0
84418a1ffffffff,2.0,0.0,0.0
84418c9ffffffff,4.0,0.0,0.0
8441907ffffffff,2.0,0.0,0.0
844190bffffffff,2.0,0.0,0.0
8441911ffffffff,4.0,0.0,0.0
8441919ffffffff,25.0,0.0,0.0
8441921ffffffff,8.0,0.0,0.0
8441923ffffffff,2.0,0.0,0.0
8441929ffffffff,6.0,0.0,0.0
844192dffffffff,102.0,0.0,0.0
844193bffffffff,3.0,0.0,0.0
8441949ffffffff,9.0,0.0,0.0
8441959ffffffff,1.0,0.0,0.0
844195dffffffff,2.0,0.0,0.0
84419bbffffffff,1.0,0.0,0.0
84419d9ffffffff,3.0,0.0,0.0
84419ddffffffff,7.0,0.0,0.0
8441a09ffffffff,80.0,0.0,16.0
8441a0bffffffff,2.0,0.0,0.0
8441a35ffffffff,3.0,0.0,0.0
8441a37ffffffff,2.0,0.0,0.0
8441a43ffffffff,214.0,0.0,17.0
8441a55ffffffff,579.0,0.0,105.0
8441a97ffffffff,1.0,0.0,0.0
8441b21ffffffff,2.0,0.0,0.0
8441b25ffffffff,2.0,0.0,0.0
8441b29ffffffff,5.0,0.0,0.0
8441b2dffffffff,4.0,0.0,0.0
8441b35ffffffff,2.0,0.0,0.0
8441b43ffffffff,52.0,0.0,0.0
8441b51ffffffff,8.0,0.0,0.0
8441b53ffffffff,13.0,0.0,0.0
8441b55ffffffff,13.0,0.0,0.0
8441b5bffffffff,1.0,0.0,0.0
8441b5dffffffff,16.0,0.0,0.0
8441b61ffffffff,1.0,0.0,0.0
8442491ffffffff,1.0,0.0,0.0
8442493ffffffff,129.0,0.0,0.0
8442497ffffffff,2.0,0.0,0.0
8442499ffffffff,22.0,0.0,0.0
844249bffffffff,29.0,0.0,0.0
844249dffffffff,3.0,0.0,0.0
84424b5ffffffff,1.0,0.0,0.0
84424d5ffffffff,2.0,0.0,0.0
8442533ffffffff,2.0,0.0,0.0
844259dffffffff,3.0,0.0,0.0
84425a7ffffffff,7.0,0.0,0.0
84425e7ffffffff,1.0,0.0,0.0
8442695ffffffff,6.0,0.0,0.0
8442697ffffffff,7.0,0.0,0.0
8442699ffffffff,3.0,0.0,0.0
844269bffffffff,16.0,0.0,0.0
8442c01ffffffff,11.0,0.0,0.0
8442c05ffffffff,24.0,0.0,0.0
8442c07ffffffff,36.0,0.0,0.0
8442c0dffffffff,4.0,0.0,0.0
8442c13ffffffff,4.0,0.0,0.0
8442c1bffffffff,2.0,0.0,0.0
8442c21ffffffff,3.0,0.0,0.0
8442c23ffffffff,3.0,0.0,0.0
8442c27ffffffff,74.0,0.0,0.0
8442c29ffffffff,3.0,0.0,0.0
8442c2dffffffff,5.0,0.0,0.0
8442c31ffffffff,33.0,0.0,0.0
8442c35ffffffff,1.0,0.0,0.0
8442c39ffffffff,8.0,0.0,0.0
8442c3dffffffff,7.0,0.0,0.0
8442c41ffffffff,14.0,0.0,0.0
8442c4bffffffff,12.0,0.0,0.0
8442c57ffffffff,6.0,0.0,0.0
8442c5dffffffff,9.0,0.0,0.0
8442c61ffffffff,3.0,0.0,0.0
8442c67ffffffff,3.0,0.0,0.0
8442c81ffffffff,3.0,0.0,0.0
8442c83ffffffff,36.0,0.0,0.0
8442c85ffffffff,3.0,0.0,0.0
8442c8bffffffff,4.0,0.0,0.0
8442c93ffffffff,8.0,0.0,0.0
8442c95ffffffff,4.0,0.0,0.0
8442c9dffffffff,3.0,0.0,0.0
8442ca1ffffffff,5.0,0.0,0.0
8442ca5ffffffff,11.0,0.0,0.0
8442ca7ffffffff,4.0,0.0,0.0
8442ca9ffffffff,6.0,0.0,0.0
8442cabffffffff,114.0,0.0,0.0
8442cb3ffffffff,2.0,0.0,0.0
8442cb9ffffffff,25.0,0.0,0.0
8442cbdffffffff,9.0,0.0,0.0
8442cc5ffffffff,36.0,0.0,0.0
8442cc7ffffffff,68.0,0.0,0.0
8442cd1ffffffff,15.0,0.0,0.0
8442cd3ffffffff,4.0,0.0,0.0
8442cd9ffffffff,2.0,0.0,0.0
8442cdbffffffff,14.0,0.0,0.0
8442cddffffffff,7.0,0.0,0.0
8442ce1ffffffff,9.0,0.0,0.0
8442ce3ffffffff,55.0,0.0,0.0
8442ce5ffffffff,1.0,0.0,0.0
8442ce7ffffffff,10.0,0.0,0.0
8442ce9ffffffff,28.0,0.0,0.0
8442cebffffffff,163.0,0.0,0.0
8442d13ffffffff,3.0,0.0,0.0
8442d1bffffffff,2.0,0.0,0.0
8442d89ffffffff,4.0,0.0,0.0
8442d91ffffffff,2.0,0.0,0.0
8442d93ffffffff,7.0,0.0,0.0
8442d95ffffffff,34.0,0.0,0.0
8442d97ffffffff,22.0,0.0,0.0
8442d99ffffffff,24.0,0.0,0.0
8442d9bffffffff,3.0,0.0,0.0
8442d9dffffffff,26.0,0.0,0.0
8442db1ffffffff,10.0,0.0,0.0
8442db3ffffffff,8.0,0.0,0.0
8442db5ffffffff,1008.0,0.0,0.0
8442db7ffffffff,49.0,0.0,0.0
8442db9ffffffff,4.0,0.0,0.0
8442dbbffffffff,39.0,0.0,0.0
8442dbdffffffff,10.0,0.0,0.0
8442dc1ffffffff,12.0,0.0,0.0
8442dc3ffffffff,14.0,0.0,0.0
8442dc9ffffffff,7.0,0.0,0.0
8442dcbffffffff,1.0,0.0,0.0
8442dcdffffffff,77.0,0.0,0.0
8442dd1ffffffff,91.0,0.0,0.0
8442dd3ffffffff,1.0,0.0,0.0
8442dd9ffffffff,8.0,0.0,0.0
8442dddffffffff,3.0,0.0,0.0
8442e45ffffffff,4.0,0.0,0.0
8442e47ffffffff,1.0,0.0,0.0
8442eb1ffffffff,6.0,0.0,0.0
8442eb3ffffffff,65.0,0.0,0.0
8442eb5ffffffff,1.0,0.0,0.0
8442eb7ffffffff,4.0,0.0,0.0
84438c1ffffffff,14.0,0.0,0.0
84438c3ffffffff,2.0,0.0,0.0
8443a03ffffffff,1.0,0.0,0.0
8443a13ffffffff,6.0,0.0,0.0
8443a89ffffffff,1.0,0.0,0.0
8443ac1ffffffff,1.0,0.0,0.0
8443ac3ffffffff,4.0,0.0,0.0
8443acbffffffff,6.0,0.0,0.0
8443acdffffffff,30.0,0.0,0.0
8443ae5ffffffff,14.0,0.0,0.0
8443aedffffffff,1.0,0.0,0.0
8444125ffffffff,6.0,0.0,0.0
84441a1ffffffff,2.0,0.0,0.0
84441adffffffff,2.0,0.0,0.0
8444301ffffffff,3.0,0.0,0.0
8444305ffffffff,2.0,0.0,0.0
8444309ffffffff,5.0,0.0,0.0
844430dffffffff,25.0,0.0,0.0
8444325ffffffff,117.0,0.0,0.0
8444329ffffffff,19.0,6.0,0.0
844432dffffffff,66.0,0.0,0.0
8444343ffffffff,1.0,0.0,0.0
844434bffffffff,8.0,0.0,0.0
8444363ffffffff,46.0,0.0,0.0
8444501ffffffff,151.0,52.0,0.0
8444505ffffffff,11.0,0.0,0.0
844450dffffffff,850.0,14.0,0.0
8444529ffffffff,349.0,0.0,0.0
8444555ffffffff,2.0,0.0,0.0
8444563ffffffff,277.0,0.0,0.0
8444567ffffffff,9.0,0.0,0.0
84446c1ffffffff,8.0,0.0,0.0
84446c3ffffffff,72.0,0.0,0.0
84446cbffffffff,1090.0,7.0,0.0
84446ddffffffff,1165.0,2.0,0.0
8444a11ffffffff,2.0,0.0,0.0
8444a19ffffffff,883.0,0.0,0.0
8444a53ffffffff,12.0,0.0,0.0
844509bffffffff,38.0,0.0,0.0
84450adffffffff,37.0,0.0,0.0
84450b1ffffffff,2.0,0.0,0.0
84450b5ffffffff,14.0,0.0,0.0
84450bdffffffff,3.0,0.0,0.0
84451b7ffffffff,4.0,0.0,0.0
8445833ffffffff,1.0,0.0,0.0
8445889ffffffff,6.0,0.0,0.0
84458c7ffffffff,12.0,0.0,0.0
84458d3ffffffff,5.0,0.0,0.0
84458d7ffffffff,2.0,0.0,0.0
84458e1ffffffff,36.0,0.0,0.0
84458e3ffffffff,4.0,0.0,0.0
84458e7ffffffff,17.0,0.0,0.0
84458ebffffffff,1.0,1.0,0.0
844590bffffffff,4.0,0.0,0.0
8445911ffffffff,2.0,0.0,0.0
8445913ffffffff,1.0,0.0,0.0
8445923ffffffff,3.0,0.0,0.0
844592bffffffff,8.0,0.0,0.0
84459c3ffffffff,2.0,0.0,0.0
84459d7ffffffff,2.0,0.0,0.0
84459d9ffffffff,15.0,0.0,0.0
8445b21ffffffff,28.0,0.0,0.0
8445b23ffffffff,35.0,0.0,0.0
8445b27ffffffff,16.0,0.0,0.0
8445b29ffffffff,18.0,0.0,0.0
8445b2bffffffff,12.0,0.0,0.0
8445b2dffffffff,2.0,0.0,0.0
8446483ffffffff,503.0,0.0,67.0
8446487ffffffff,45.0,0.0,0.0
8446493ffffffff,2.0,0.0,0.0
8446495ffffffff,424.0,0.0,43.0
8446497ffffffff,9.0,0.0,0.0
84464b9ffffffff,159.0,0.0,11.0
84464e1ffffffff,1636.0,0.0,190.0
84464e3ffffffff,351.0,0.0,63.0
84464e5ffffffff,258.0,0.0,46.0
84464e7ffffffff,415.0,0.0,104.0
8448923ffffffff,4.0,0.0,0.0
8448935ffffffff,4.0,0.0,0.0
8448937ffffffff,226.0,0.0,0.0
844a261ffffffff,59.0,0.0,9.0
844a269ffffffff,4.0,0.0,2.0
844a26bffffffff,6.0,0.0,0.0
844b197ffffffff,4.0,0.0,0.0
844b1b9ffffffff,1.0,0.0,0.0
844b26dffffffff,26.0,0.0,6.0
844b309ffffffff,2.0,0.0,0.0
844b30dffffffff,3.0,0.0,0.0
844b325ffffffff,5.0,0.0,0.0
844b343ffffffff,2.0,0.0,0.0
844b349ffffffff,4.0,0.0,0.0
844b34bffffffff,2.0,0.0,0.0
844b353ffffffff,2.0,0.0,0.0
844b841ffffffff,78.0,0.0,0.0
844b845ffffffff,459.0,0.0,0.0
844b849ffffffff,506.0,0.0,0.0
844b84dffffffff,218.0,0.0,0.0
844b869ffffffff,48.0,0.0,0.0
844b86dffffffff,1018.0,0.0,51.0
844ba01ffffffff,225.0,0.0,4.0
844ba03ffffffff,102.0,0.0,8.0
844ba05ffffffff,1230.0,0.0,134.0
844ba07ffffffff,2.0,0.0,0.0
844ba09ffffffff,834.0,0.0,29.0
844ba0bffffffff,3248.0,0.0,236.0
844ba0dffffffff,119.0,0.0,0.0
844ba15ffffffff,503.0,0.0,36.0
844ba19ffffffff,3.0,0.0,3.0
844ba1dffffffff,1523.0,0.0,74.0
844ba21ffffffff,1490.0,0.0,83.0
844ba25ffffffff,2707.0,0.0,87.0
844ba27ffffffff,166.0,0.0,0.0
844ba29ffffffff,1708.0,0.0,40.0
844ba2bffffffff,1962.0,0.0,30.0
844ba2dffffffff,768.0,0.0,72.0
844ba31ffffffff,20.0,0.0,0.0
844ba35ffffffff,433.0,0.0,0.0
844ba39ffffffff,852.0,0.0,16.0
844ba3dffffffff,367.0,0.0,2.0
844ba53ffffffff,11.0,0.0,0.0
844ba57ffffffff,297.0,0.0,2.0
844ba63ffffffff,497.0,0.0,25.0
844ba67ffffffff,33.0,0.0,2.0
844ba81ffffffff,2.0,0.0,0.0
844ba87ffffffff,6.0,0.0,0.0
844bb11ffffffff,1426.0,0.0,42.0
844bb13ffffffff,678.0,0.0,17.0
844bb17ffffffff,652.0,0.0,67.0
844bb19ffffffff,3150.0,0.0,104.0
844bb1bffffffff,884.0,0.0,26.0
844bb51ffffffff,18.0,0.0,0.0
844bb53ffffffff,3277.0,0.0,586.0
844bb55ffffffff,2.0,0.0,0.0
844bb59ffffffff,9.0,0.0,0.0
844c883ffffffff,32.0,0.0,0.0
844c893ffffffff,12.0,0.0,0.0
844c899ffffffff,20.0,0.0,0.0
844c89bffffffff,18.0,0.0,0.0
844c8abffffffff,11.0,0.0,0.0
844c8b9ffffffff,3.0,0.0,0.0
844c8bdffffffff,2.0,0.0,0.0
844c933ffffffff,6.0,0.0,0.0
844c989ffffffff,1.0,0.0,0.0
844c9adffffffff,1.0,0.0,0.0
844cc09ffffffff,26.0,0.0,0.0
844cc0bffffffff,275.0,0.0,0.0
844cc43ffffffff,32.0,0.0,0.0
844cc51ffffffff,226.0,0.0,0.0
844cc53ffffffff,73.0,0.0,0.0
844cc55ffffffff,128.0,0.0,0.0
844cc57ffffffff,33.0,0.0,0.0
844cc59ffffffff,401.0,0.0,0.0
844cc5bffffffff,103.0,0.0,0.0
844cc5dffffffff,45.0,0.0,0.0
844cc61ffffffff,51.0,0.0,0.0
844cc67ffffffff,4.0,0.0,0.0
844cc6dffffffff,8.0,0.0,0.0
844cd09ffffffff,38.0,0.0,0.0
844cd0dffffffff,5.0,0.0,0.0
844cd29ffffffff,5.0,0.0,0.0
844cd41ffffffff,4.0,0.0,0.0
844cd43ffffffff,59.0,0.0,0.0
844cd45ffffffff,12.0,0.0,0.0
844cd49ffffffff,4.0,0.0,0.0
844cd4bffffffff,10.0,0.0,0.0
844cd4dffffffff,52.0,0.0,0.0
844cd51ffffffff,2.0,0.0,0.0
844cd55ffffffff,6.0,0.0,0.0
844cd59ffffffff,10.0,0.0,0.0
844cd5bffffffff,13.0,0.0,0.0
844cd5dffffffff,3.0,0.0,0.0
844cd61ffffffff,2.0,0.0,0.0
844cd65ffffffff,1.0,0.0,0.0
844cd67ffffffff,10.0,0.0,0.0
844ce85ffffffff,11.0,0.0,0.0
844cea9ffffffff,74.0,0.0,0.0
844ceadffffffff,174.0,0.0,0.0
844cee3ffffffff,61.0,0.0,0.0
844cee5ffffffff,129.0,0.0,0.0
844cee7ffffffff,331.0,0.0,0.0
844cf21ffffffff,2.0,0.0,0.0
844cf23ffffffff,13.0,0.0,0.0
844cf25ffffffff,10.0,0.0,0.0
844cf27ffffffff,25.0,0.0,0.0
844cf31ffffffff,4.0,0.0,0.0
844cf33ffffffff,5.0,0.0,0.0
844cf35ffffffff,8.0,0.0,0.0
844cf37ffffffff,23.0,0.0,0.0
844cf3dffffffff,4.0,0.0,0.0
84524d3ffffffff,8.0,0.0,0.0
84536a3ffffffff,2.0,0.0,0.0
845d101ffffffff,466.0,0.0,26.0
845d103ffffffff,96.0,0.0,3.0
845d105ffffffff,144.0,0.0,2.0
845d107ffffffff,996.0,0.0,66.0
845d10bffffffff,1.0,0.0,0.0
845d115ffffffff,269.0,0.0,19.0
845d11dffffffff,78.0,0.0,4.0
845d131ffffffff,87.0,0.0,4.0
845d139ffffffff,73.0,0.0,4.0
845d13bffffffff,15.0,0.0,0.0
845d13dffffffff,11.0,0.0,0.0
845d145ffffffff,232.0,0.0,14.0
845d147ffffffff,157.0,0.0,10.0
845d169ffffffff,65.0,0.0,2.0
845d16bffffffff,363.0,0.0,27.0
845e42bffffffff,8.0,0.0,0.0
845e433ffffffff,5.0,0.0,0.0
845e435ffffffff,2.0,0.0,0.0
845e437ffffffff,114.0,0.0,0.0
845e43dffffffff,20.0,0.0,0.0
845e4a1ffffffff,2.0,0.0,0.0
845e4a3ffffffff,33.0,0.0,0.0
845e5cbffffffff,76.0,0.0,0.0
845e5d3ffffffff,24.0,0.0,0.0
845e5d9ffffffff,26.0,0.0,0.0
845e5ddffffffff,174.0,0.0,0.0
8460021ffffffff,15.0,0.0,0.0
8460025ffffffff,388.0,0.0,0.0
8460027ffffffff,214.0,0.0,0.0
846002dffffffff,142.0,0.0,0.0
8460045ffffffff,2.0,0.0,0.0
846004dffffffff,275.0,0.0,0.0
8460061ffffffff,92.0,0.0,0.0
8460065ffffffff,78.0,0.0,0.0
8460067ffffffff,17.0,0.0,0.0
8460069ffffffff,364.0,0.0,0.0
846006bffffffff,3.0,0.0,0.0
846006dffffffff,175.0,0.0,0.0
8460101ffffffff,13.0,0.0,0.0
8460103ffffffff,40.0,0.0,0.0
8460105ffffffff,6.0,0.0,0.0
8460107ffffffff,6.0,0.0,0.0
8460109ffffffff,20.0,0.0,0.0
846010bffffffff,6.0,0.0,0.0
846010dffffffff,20.0,0.0,0.0
8460111ffffffff,15.0,0.0,0.0
8460113ffffffff,313.0,0.0,0.0
8460115ffffffff,1.0,0.0,0.0
8460117ffffffff,12.0,0.0,0.0
8460119ffffffff,5.0,0.0,0.0
846011bffffffff,270.0,0.0,0.0
846011dffffffff,24.0,0.0,0.0
8460121ffffffff,20.0,0.0,0.0
8460123ffffffff,4.0,0.0,0.0
8460127ffffffff,3.0,0.0,0.0
846012bffffffff,10.0,0.0,0.0
8460131ffffffff,10.0,0.0,0.0
8460133ffffffff,8.0,0.0,0.0
8460135ffffffff,8.0,0.0,0.0
8460139ffffffff,34.0,0.0,0.0
846013bffffffff,4.0,0.0,0.0
846013dffffffff,1.0,0.0,0.0
8460141ffffffff,99.0,0.0,0.0
8460143ffffffff,256.0,0.0,0.0
8460145ffffffff,2522.0,0.0,0.0
8460147ffffffff,192.0,0.0,0.0
8460149ffffffff,268.0,0.0,0.0
846014bffffffff,389.0,0.0,0.0
846014dffffffff,1563.0,0.0,0.0
8460151ffffffff,71.0,0.0,0.0
8460153ffffffff,25.0,0.0,0.0
8460155ffffffff,62.0,0.0,0.0
8460157ffffffff,31.0,0.0,0.0
8460159ffffffff,93.0,0.0,0.0
846015bffffffff,60.0,0.0,0.0
846015dffffffff,2045.0,0.0,0.0
8460161ffffffff,195.0,0.0,0.0
8460163ffffffff,20.0,0.0,0.0
8460165ffffffff,31.0,0.0,0.0
8460167ffffffff,10.0,0.0,0.0
8460169ffffffff,5097.0,0.0,0.0
846016bffffffff,66.0,0.0,0.0
846016dffffffff,181.0,0.0,0.0
84601a5ffffffff,4.0,0.0,0.0
84601cdffffffff,15.0,0.0,0.0
84601e1ffffffff,44.0,0.0,0.0
84601e9ffffffff,1284.0,0.0,0.0
84601edffffffff,5.0,0.0,0.0
8460221ffffffff,110.0,0.0,0.0
8460225ffffffff,63.0,0.0,0.0
8460227ffffffff,19.0,0.0,0.0
8460229ffffffff,20.0,0.0,0.0
846022dffffffff,46.0,0.0,0.0
8460261ffffffff,13.0,0.0,0.0
8460263ffffffff,150.0,0.0,0.0
8460265ffffffff,16.0,0.0,0.0
8460267ffffffff,6.0,0.0,0.0
8460269ffffffff,49.0,0.0,0.0
846026bffffffff,5.0,0.0,0.0
846026dffffffff,60.0,0.0,0.0
8460301ffffffff,23.0,0.0,0.0
8460303ffffffff,84.0,0.0,0.0
8460305ffffffff,9.0,0.0,0.0
8460307ffffffff,166.0,0.0,0.0
8460309ffffffff,12.0,0.0,0.0
846030bffffffff,50.0,0.0,0.0
8460311ffffffff,53.0,0.0,0.0
8460313ffffffff,977.0,0.0,0.0
8460315ffffffff,323.0,0.0,0.0
8460317ffffffff,371.0,0.0,0.0
8460319ffffffff,37.0,0.0,0.0
846031bffffffff,628.0,0.0,0.0
846031dffffffff,112.0,0.0,0.0
8460321ffffffff,2474.0,0.0,0.0
8460323ffffffff,124.0,0.0,0.0
8460325ffffffff,37.0,0.0,0.0
8460327ffffffff,68.0,0.0,0.0
8460329ffffffff,200.0,0.0,0.0
846032bffffffff,172.0,0.0,0.0
846032dffffffff,219.0,0.0,0.0
8460331ffffffff,347.0,0.0,0.0
8460333ffffffff,448.0,0.0,0.0
8460335ffffffff,229.0,0.0,0.0
8460337ffffffff,97.0,0.0,0.0
8460339ffffffff,872.0,0.0,0.0
846033bffffffff,896.0,0.0,0.0
846033dffffffff,125.0,0.0,0.0
8460341ffffffff,8.0,0.0,0.0
8460343ffffffff,65.0,0.0,0.0
8460345ffffffff,72.0,0.0,0.0
8460347ffffffff,3.0,0.0,0.0
8460349ffffffff,16.0,0.0,0.0
846034dffffffff,21.0,0.0,0.0
8460351ffffffff,82.0,0.0,0.0
8460353ffffffff,37.0,0.0,0.0
8460355ffffffff,7.0,0.0,0.0
8460357ffffffff,8.0,0.0,0.0
8460359ffffffff,8.0,0.0,0.0
846035bffffffff,4.0,0.0,0.0
846035dffffffff,18.0,0.0,0.0
8460361ffffffff,107.0,0.0,0.0
8460363ffffffff,23.0,0.0,0.0
8460365ffffffff,61.0,0.0,0.0
8460367ffffffff,367.0,0.0,0.0
8460369ffffffff,62.0,0.0,0.0
846036bffffffff,34.0,0.0,0.0
846036dffffffff,38.0,0.0,0.0
8460805ffffffff,13.0,0.0,0.0
8460807ffffffff,32.0,0.0,0.0
846080bffffffff,5.0,0.0,0.0
8460813ffffffff,5.0,0.0,0.0
8460815ffffffff,1.0,0.0,0.0
8460817ffffffff,9.0,0.0,0.0
846081bffffffff,6.0,0.0,0.0
846081dffffffff,18.0,0.0,0.0
846082bffffffff,6.0,0.0,0.0
8460833ffffffff,2.0,0.0,0.0
8460841ffffffff,17.0,0.0,0.0
8460843ffffffff,5.0,0.0,0.0
8460845ffffffff,57.0,0.0,0.0
8460847ffffffff,2.0,0.0,0.0
8460849ffffffff,6.0,0.0,0.0
846084bffffffff,9.0,0.0,0.0
846084dffffffff,83.0,0.0,0.0
8460857ffffffff,31.0,0.0,0.0
8460859ffffffff,2.0,0.0,0.0
846085bffffffff,2.0,0.0,0.0
846085dffffffff,2.0,0.0,0.0
8460867ffffffff,2.0,0.0,0.0
846086dffffffff,3.0,0.0,0.0
8460881ffffffff,126.0,0.0,0.0
8460883ffffffff,7.0,0.0,0.0
8460885ffffffff,1575.0,0.0,0.0
8460887ffffffff,88.0,0.0,0.0
8460889ffffffff,65.0,0.0,0.0
846088bffffffff,5.0,0.0,0.0
846088dffffffff,626.0,0.0,0.0
846089dffffffff,4.0,0.0,0.0
84608a1ffffffff,6.0,0.0,0.0
84608a3ffffffff,59.0,0.0,0.0
84608a5ffffffff,14.0,0.0,0.0
84608a7ffffffff,6.0,0.0,0.0
84608a9ffffffff,26.0,0.0,0.0
84608abffffffff,15.0,0.0,0.0
84608b1ffffffff,215.0,0.0,0.0
84608b5ffffffff,2649.0,0.0,0.0
84608b7ffffffff,45.0,0.0,0.0
84608b9ffffffff,110.0,0.0,0.0
84608bdffffffff,1055.0,0.0,0.0
84608c1ffffffff,18.0,0.0,0.0
84608c3ffffffff,56.0,0.0,0.0
84608c5ffffffff,5.0,0.0,0.0
84608c9ffffffff,10.0,0.0,0.0
84608cbffffffff,1.0,0.0,0.0
84608cdffffffff,17.0,0.0,0.0
84608d1ffffffff,19.0,0.0,0.0
84608d5ffffffff,18.0,0.0,0.0
84608d7ffffffff,33.0,0.0,0.0
84608d9ffffffff,1.0,0.0,0.0
84608ddffffffff,7.0,0.0,0.0
84608e1ffffffff,2.0,0.0,0.0
84608e3ffffffff,145.0,0.0,0.0
84608e5ffffffff,1135.0,0.0,0.0
84608e9ffffffff,247.0,0.0,0.0
84608ebffffffff,103.0,0.0,0.0
84608edffffffff,10.0,0.0,0.0
8460901ffffffff,70.0,0.0,0.0
8460903ffffffff,3.0,0.0,0.0
8460905ffffffff,4.0,0.0,0.0
8460909ffffffff,4.0,0.0,0.0
846090bffffffff,2.0,0.0,0.0
8460911ffffffff,2.0,0.0,0.0
8460913ffffffff,4.0,0.0,0.0
8460915ffffffff,49.0,0.0,0.0
8460919ffffffff,5.0,0.0,0.0
846091dffffffff,14.0,0.0,0.0
8460921ffffffff,4.0,0.0,0.0
8460925ffffffff,10.0,0.0,0.0
8460927ffffffff,7.0,0.0,0.0
8460929ffffffff,2.0,0.0,0.0
846092dffffffff,7.0,0.0,0.0
8460931ffffffff,2.0,0.0,0.0
8460939ffffffff,3.0,0.0,0.0
846093bffffffff,5.0,0.0,0.0
8460941ffffffff,2.0,0.0,0.0
8460943ffffffff,29.0,0.0,0.0
8460947ffffffff,10.0,0.0,0.0
8460949ffffffff,3.0,0.0,0.0
846094bffffffff,7.0,0.0,0.0
846094dffffffff,33.0,0.0,0.0
8460955ffffffff,19.0,0.0,0.0
8460961ffffffff,180.0,0.0,0.0
8460963ffffffff,16.0,0.0,0.0
8460965ffffffff,56.0,0.0,0.0
8460967ffffffff,2.0,0.0,0.0
8460969ffffffff,39.0,0.0,0.0
846096bffffffff,22.0,0.0,0.0
846096dffffffff,6.0,0.0,0.0
8460981ffffffff,1.0,0.0,0.0
8460983ffffffff,9.0,0.0,0.0
8460985ffffffff,11.0,0.0,0.0
8460987ffffffff,16.0,0.0,0.0
846098bffffffff,7.0,0.0,0.0
846098dffffffff,4.0,0.0,0.0
8460991ffffffff,4.0,0.0,0.0
8460993ffffffff,14.0,0.0,0.0
8460997ffffffff,13.0,0.0,0.0
8460999ffffffff,15.0,0.0,0.0
846099bffffffff,104.0,0.0,0.0
84609a5ffffffff,6.0,0.0,0.0
84609a9ffffffff,2.0,0.0,0.0
84609abffffffff,3.0,0.0,0.0
84609b7ffffffff,7.0,0.0,0.0
84609c3ffffffff,1.0,0.0,0.0
84609c7ffffffff,19.0,0.0,0.0
84609cbffffffff,2.0,0.0,0.0
84609d3ffffffff,2.0,0.0,0.0
84609d7ffffffff,2.0,0.0,0.0
84609dbffffffff,22.0,0.0,0.0
84609ddffffffff,1.0,0.0,0.0
84609e1ffffffff,304.0,0.0,0.0
84609e3ffffffff,154.0,0.0,0.0
84609e7ffffffff,2.0,0.0,0.0
84609e9ffffffff,5.0,0.0,0.0
84609ebffffffff,303.0,0.0,0.0
84609edffffffff,3.0,0.0,0.0
8460a01ffffffff,10.0,0.0,0.0
8460a05ffffffff,2.0,0.0,0.0
8460a07ffffffff,3.0,0.0,0.0
8460a09ffffffff,3.0,0.0,0.0
8460a0dffffffff,61.0,0.0,0.0
8460a13ffffffff,82.0,0.0,0.0
8460a15ffffffff,2.0,0.0,0.0
8460a17ffffffff,2.0,0.0,0.0
8460a1bffffffff,150.0,0.0,0.0
8460a21ffffffff,11.0,0.0,0.0
8460a25ffffffff,1314.0,0.0,0.0
8460a27ffffffff,177.0,0.0,0.0
8460a29ffffffff,3.0,0.0,0.0
8460a2bffffffff,1.0,0.0,0.0
8460a31ffffffff,6.0,0.0,0.0
8460a33ffffffff,7.0,0.0,0.0
8460a37ffffffff,2.0,0.0,0.0
8460a39ffffffff,93.0,0.0,0.0
8460a3bffffffff,11.0,0.0,0.0
8460a3dffffffff,6.0,0.0,0.0
8460a41ffffffff,2.0,0.0,0.0
8460a45ffffffff,3.0,0.0,0.0
8460a47ffffffff,3.0,0.0,0.0
8460a49ffffffff,17.0,0.0,0.0
8460a51ffffffff,6.0,0.0,0.0
8460a55ffffffff,3.0,0.0,0.0
8460a59ffffffff,35.0,0.0,0.0
8460a5bffffffff,22.0,0.0,0.0
8460a5dffffffff,1.0,0.0,0.0
8460a61ffffffff,110.0,0.0,0.0
8460a63ffffffff,16.0,0.0,0.0
8460a65ffffffff,2.0,0.0,0.0
8460a67ffffffff,11.0,0.0,0.0
8460a6bffffffff,18.0,0.0,0.0
8460a83ffffffff,21.0,0.0,0.0
8460a87ffffffff,2.0,0.0,0.0
8460a89ffffffff,238.0,0.0,0.0
