cell_id,Himantopus mexicanus,Himantopus mexicanus mexicanus,Himantopus mexicanus knudseni,Himantopus mexicanus melanurus,Himantopus mexicanus mexicanus x melanurus
8427b05ffffffff,8.0,0.0,0.0,0.0,0.0
8427b07ffffffff,2.0,0.0,0.0,0.0,0.0
8427b09ffffffff,2.0,0.0,0.0,0.0,0.0
8427b0bffffffff,9.0,0.0,0.0,0.0,0.0
8427b11ffffffff,2.0,0.0,0.0,0.0,0.0
8427b15ffffffff,16.0,0.0,0.0,0.0,0.0
8427b17ffffffff,6.0,0.0,0.0,0.0,0.0
8427b25ffffffff,92.0,0.0,0.0,0.0,0.0
8427b27ffffffff,53.0,0.0,0.0,0.0,0.0
8427b29ffffffff,1.0,0.0,0.0,0.0,0.0
8427b2dffffffff,37.0,0.0,0.0,0.0,0.0
8427b35ffffffff,35.0,2.0,0.0,0.0,0.0
8427b39ffffffff,3.0,0.0,0.0,0.0,0.0
8427b3dffffffff,8.0,0.0,0.0,0.0,0.0
8427b4dffffffff,2.0,0.0,0.0,0.0,0.0
8427b51ffffffff,1.0,0.0,0.0,0.0,0.0
8427b53ffffffff,5.0,0.0,0.0,0.0,0.0
8427b57ffffffff,3.0,0.0,0.0,0.0,0.0
8427b63ffffffff,10.0,0.0,0.0,0.0,0.0
8427b65ffffffff,91.0,2.0,0.0,0.0,0.0
8427b67ffffffff,6.0,0.0,0.0,0.0,0.0
8427b6bffffffff,2.0,0.0,0.0,0.0,0.0
8428101ffffffff,33.0,0.0,0.0,0.0,0.0
8428103ffffffff,11.0,0.0,0.0,0.0,0.0
8428107ffffffff,19.0,0.0,0.0,0.0,0.0
842810bffffffff,2.0,0.0,0.0,0.0,0.0
842810dffffffff,26.0,0.0,0.0,0.0,0.0
8428111ffffffff,4.0,0.0,0.0,0.0,0.0
8428113ffffffff,8.0,3.0,0.0,0.0,0.0
8428117ffffffff,66.0,0.0,0.0,0.0,0.0
8428121ffffffff,7.0,0.0,0.0,0.0,0.0
8428123ffffffff,99.0,5.0,0.0,0.0,0.0
8428127ffffffff,13.0,0.0,0.0,0.0,0.0
8428129ffffffff,7.0,0.0,0.0,0.0,0.0
842812bffffffff,294.0,12.0,0.0,0.0,0.0
8428133ffffffff,56.0,0.0,0.0,0.0,0.0
8428135ffffffff,20.0,2.0,0.0,0.0,0.0
8428139ffffffff,118.0,0.0,0.0,0.0,0.0
842813bffffffff,728.0,7.0,0.0,0.0,0.0
842813dffffffff,3.0,0.0,0.0,0.0,0.0
8428143ffffffff,28.0,0.0,0.0,0.0,0.0
8428147ffffffff,2.0,0.0,0.0,0.0,0.0
842814bffffffff,18.0,0.0,0.0,0.0,0.0
842814dffffffff,1.0,0.0,0.0,0.0,0.0
8428151ffffffff,13.0,0.0,0.0,0.0,0.0
8428157ffffffff,1.0,0.0,0.0,0.0,0.0
8428159ffffffff,16.0,0.0,0.0,0.0,0.0
842815dffffffff,25.0,0.0,0.0,0.0,0.0
8428169ffffffff,2.0,0.0,0.0,0.0,0.0
842816bffffffff,310.0,6.0,0.0,0.0,0.0
84281a5ffffffff,2.0,0.0,0.0,0.0,0.0
84281b5ffffffff,350.0,8.0,0.0,0.0,0.0
84281e5ffffffff,139.0,0.0,0.0,0.0,0.0
84281edffffffff,118.0,0.0,0.0,0.0,0.0
8428301ffffffff,3629.0,171.0,0.0,0.0,0.0
8428303ffffffff,58.0,3.0,0.0,0.0,0.0
8428305ffffffff,3145.0,23.0,0.0,0.0,0.0
8428307ffffffff,58.0,1.0,0.0,0.0,0.0
8428309ffffffff,6466.0,161.0,0.0,0.0,0.0
842830bffffffff,3160.0,129.0,0.0,0.0,0.0
842830dffffffff,915.0,73.0,0.0,0.0,0.0
8428317ffffffff,28.0,4.0,0.0,0.0,0.0
842831dffffffff,169.0,13.0,0.0,0.0,0.0
8428321ffffffff,41.0,1.0,0.0,0.0,0.0
8428323ffffffff,196.0,71.0,0.0,0.0,0.0
8428329ffffffff,179.0,3.0,0.0,0.0,0.0
842832bffffffff,5429.0,100.0,0.0,0.0,0.0
8428331ffffffff,2955.0,36.0,0.0,0.0,0.0
8428335ffffffff,968.0,36.0,0.0,0.0,0.0
8428337ffffffff,386.0,12.0,0.0,0.0,0.0
842833bffffffff,4.0,0.0,0.0,0.0,0.0
842833dffffffff,330.0,27.0,0.0,0.0,0.0
8428341ffffffff,13.0,0.0,0.0,0.0,0.0
8428343ffffffff,81.0,8.0,0.0,0.0,0.0
8428345ffffffff,91.0,0.0,0.0,0.0,0.0
8428347ffffffff,12016.0,328.0,0.0,0.0,0.0
842834dffffffff,5788.0,1101.0,0.0,0.0,0.0
8428361ffffffff,497.0,1.0,0.0,0.0,0.0
8428363ffffffff,38.0,0.0,0.0,0.0,0.0
8428365ffffffff,4.0,0.0,0.0,0.0,0.0
8428367ffffffff,5.0,0.0,0.0,0.0,0.0
8428369ffffffff,504.0,17.0,0.0,0.0,0.0
842836bffffffff,331.0,8.0,0.0,0.0,0.0
842836dffffffff,68.0,14.0,0.0,0.0,0.0
8428809ffffffff,10.0,0.0,0.0,0.0,0.0
8428813ffffffff,482.0,49.0,0.0,0.0,0.0
8428815ffffffff,2.0,0.0,0.0,0.0,0.0
8428817ffffffff,4.0,0.0,0.0,0.0,0.0
8428819ffffffff,2.0,0.0,0.0,0.0,0.0
842881bffffffff,31.0,6.0,0.0,0.0,0.0
8428839ffffffff,1.0,0.0,0.0,0.0,0.0
842883dffffffff,3.0,0.0,0.0,0.0,0.0
8428841ffffffff,754.0,42.0,0.0,0.0,0.0
8428843ffffffff,279.0,26.0,0.0,0.0,0.0
8428845ffffffff,4.0,0.0,0.0,0.0,0.0
8428849ffffffff,204.0,30.0,0.0,0.0,0.0
842884bffffffff,173.0,34.0,0.0,0.0,0.0
842884dffffffff,394.0,49.0,0.0,0.0,0.0
8428851ffffffff,2.0,0.0,0.0,0.0,0.0
8428855ffffffff,347.0,63.0,0.0,0.0,0.0
8428857ffffffff,2.0,0.0,0.0,0.0,0.0
842885dffffffff,263.0,59.0,0.0,0.0,0.0
8428863ffffffff,12.0,3.0,0.0,0.0,0.0
8428881ffffffff,17.0,0.0,0.0,0.0,0.0
8428883ffffffff,24.0,0.0,0.0,0.0,0.0
8428885ffffffff,6.0,0.0,0.0,0.0,0.0
8428887ffffffff,29.0,0.0,0.0,0.0,0.0
8428889ffffffff,604.0,49.0,0.0,0.0,0.0
842888bffffffff,229.0,13.0,0.0,0.0,0.0
8428891ffffffff,2.0,0.0,0.0,0.0,0.0
8428895ffffffff,749.0,4.0,0.0,0.0,0.0
8428897ffffffff,140.0,3.0,0.0,0.0,0.0
8428899ffffffff,522.0,3.0,0.0,0.0,0.0
84288a1ffffffff,6.0,0.0,0.0,0.0,0.0
84288a3ffffffff,223.0,0.0,0.0,0.0,0.0
84288abffffffff,9.0,0.0,0.0,0.0,0.0
84288adffffffff,19.0,0.0,0.0,0.0,0.0
84288b1ffffffff,16.0,0.0,0.0,0.0,0.0
84288b3ffffffff,52.0,0.0,0.0,0.0,0.0
84288b5ffffffff,9.0,0.0,0.0,0.0,0.0
84288b7ffffffff,24.0,0.0,0.0,0.0,0.0
84288b9ffffffff,396.0,1.0,0.0,0.0,0.0
84288bbffffffff,86.0,0.0,0.0,0.0,0.0
84288bdffffffff,3.0,0.0,0.0,0.0,0.0
84288c3ffffffff,17.0,2.0,0.0,0.0,0.0
84288c5ffffffff,124.0,13.0,0.0,0.0,0.0
84288c7ffffffff,1.0,0.0,0.0,0.0,0.0
84288c9ffffffff,4.0,0.0,0.0,0.0,0.0
84288d1ffffffff,23.0,0.0,0.0,0.0,0.0
84288d5ffffffff,157.0,3.0,0.0,0.0,0.0
84288d7ffffffff,107.0,0.0,0.0,0.0,0.0
84288d9ffffffff,7.0,0.0,0.0,0.0,0.0
84288e5ffffffff,1.0,0.0,0.0,0.0,0.0
84288e7ffffffff,59.0,0.0,0.0,0.0,0.0
8428903ffffffff,10.0,0.0,0.0,0.0,0.0
8428907ffffffff,34.0,0.0,0.0,0.0,0.0
842890bffffffff,19.0,0.0,0.0,0.0,0.0
842890dffffffff,23.0,0.0,0.0,0.0,0.0
8428913ffffffff,2.0,0.0,0.0,0.0,0.0
842891dffffffff,2.0,2.0,0.0,0.0,0.0
8428923ffffffff,28.0,0.0,0.0,0.0,0.0
8428927ffffffff,1.0,0.0,0.0,0.0,0.0
8428929ffffffff,6.0,0.0,0.0,0.0,0.0
8428935ffffffff,19.0,0.0,0.0,0.0,0.0
8428937ffffffff,80.0,2.0,0.0,0.0,0.0
842893bffffffff,6.0,0.0,0.0,0.0,0.0
842893dffffffff,124.0,4.0,0.0,0.0,0.0
8428941ffffffff,215.0,3.0,0.0,0.0,0.0
8428945ffffffff,6.0,0.0,0.0,0.0,0.0
8428949ffffffff,88.0,4.0,0.0,0.0,0.0
842894bffffffff,23.0,0.0,0.0,0.0,0.0
842894dffffffff,2.0,0.0,0.0,0.0,0.0
8428961ffffffff,4.0,4.0,0.0,0.0,0.0
8428963ffffffff,4.0,2.0,0.0,0.0,0.0
8428965ffffffff,3.0,0.0,0.0,0.0,0.0
8428967ffffffff,7.0,0.0,0.0,0.0,0.0
842896bffffffff,2.0,0.0,0.0,0.0,0.0
8428985ffffffff,4.0,0.0,0.0,0.0,0.0
842898dffffffff,6.0,2.0,0.0,0.0,0.0
8428993ffffffff,2.0,0.0,0.0,0.0,0.0
842899bffffffff,2.0,0.0,0.0,0.0,0.0
84289a5ffffffff,3.0,0.0,0.0,0.0,0.0
84289abffffffff,162.0,6.0,0.0,0.0,0.0
84289b5ffffffff,12.0,0.0,0.0,0.0,0.0
84289b7ffffffff,34.0,4.0,0.0,0.0,0.0
84289b9ffffffff,1.0,0.0,0.0,0.0,0.0
84289bdffffffff,7.0,0.0,0.0,0.0,0.0
84289d3ffffffff,4.0,0.0,0.0,0.0,0.0
84289d9ffffffff,9.0,0.0,0.0,0.0,0.0
84289dbffffffff,87.0,0.0,0.0,0.0,0.0
84289e1ffffffff,4.0,0.0,0.0,0.0,0.0
84289e3ffffffff,2.0,0.0,0.0,0.0,0.0
84289e7ffffffff,20.0,0.0,0.0,0.0,0.0
84289ebffffffff,31.0,0.0,0.0,0.0,0.0
84289edffffffff,53.0,0.0,0.0,0.0,0.0
8428a03ffffffff,4.0,0.0,0.0,0.0,0.0
8428a0bffffffff,2.0,0.0,0.0,0.0,0.0
8428a11ffffffff,5.0,0.0,0.0,0.0,0.0
8428a13ffffffff,3.0,0.0,0.0,0.0,0.0
8428a17ffffffff,12.0,0.0,0.0,0.0,0.0
8428a19ffffffff,2.0,2.0,0.0,0.0,0.0
8428a1bffffffff,3.0,0.0,0.0,0.0,0.0
8428a21ffffffff,17.0,0.0,0.0,0.0,0.0
8428a29ffffffff,40.0,0.0,0.0,0.0,0.0
8428a2bffffffff,6.0,0.0,0.0,0.0,0.0
8428a31ffffffff,17.0,0.0,0.0,0.0,0.0
8428a35ffffffff,2.0,0.0,0.0,0.0,0.0
8428a37ffffffff,27.0,2.0,0.0,0.0,0.0
8428a43ffffffff,5.0,0.0,0.0,0.0,0.0
8428a45ffffffff,6.0,0.0,0.0,0.0,0.0
8428a55ffffffff,4.0,0.0,0.0,0.0,0.0
8428a57ffffffff,2.0,0.0,0.0,0.0,0.0
8428a5bffffffff,1.0,0.0,0.0,0.0,0.0
8428a63ffffffff,2.0,0.0,0.0,0.0,0.0
8428a67ffffffff,4.0,0.0,0.0,0.0,0.0
8428a69ffffffff,6.0,0.0,0.0,0.0,0.0
8428a6bffffffff,2.0,0.0,0.0,0.0,0.0
8428a6dffffffff,72.0,0.0,0.0,0.0,0.0
8428a87ffffffff,2.0,0.0,0.0,0.0,0.0
8428a8dffffffff,46.0,0.0,0.0,0.0,0.0
8428a91ffffffff,101.0,3.0,0.0,0.0,0.0
8428a93ffffffff,2.0,0.0,0.0,0.0,0.0
8428a95ffffffff,50.0,2.0,0.0,0.0,0.0
8428a97ffffffff,15.0,0.0,0.0,0.0,0.0
8428aa9ffffffff,9.0,0.0,0.0,0.0,0.0
8428aadffffffff,4.0,2.0,0.0,0.0,0.0
8428ab9ffffffff,3.0,0.0,0.0,0.0,0.0
8428abbffffffff,3.0,0.0,0.0,0.0,0.0
8428ac1ffffffff,63.0,2.0,0.0,0.0,0.0
8428ac5ffffffff,17.0,0.0,0.0,0.0,0.0
8428ac9ffffffff,26.0,0.0,0.0,0.0,0.0
8428acbffffffff,75.0,0.0,0.0,0.0,0.0
8428acdffffffff,1.0,0.0,0.0,0.0,0.0
8428ad1ffffffff,15.0,0.0,0.0,0.0,0.0
8428adbffffffff,23.0,0.0,0.0,0.0,0.0
8428addffffffff,866.0,13.0,0.0,0.0,0.0
8428ae1ffffffff,654.0,15.0,0.0,0.0,0.0
8428ae3ffffffff,745.0,27.0,0.0,0.0,0.0
8428ae7ffffffff,29.0,5.0,0.0,0.0,0.0
8428ae9ffffffff,562.0,17.0,0.0,0.0,0.0
8428aebffffffff,285.0,9.0,0.0,0.0,0.0
8428aedffffffff,2.0,0.0,0.0,0.0,0.0
8428b01ffffffff,13.0,2.0,0.0,0.0,0.0
8428b03ffffffff,25.0,0.0,0.0,0.0,0.0
8428b07ffffffff,5.0,0.0,0.0,0.0,0.0
8428b09ffffffff,1.0,0.0,0.0,0.0,0.0
8428b11ffffffff,23.0,1.0,0.0,0.0,0.0
8428b13ffffffff,178.0,14.0,0.0,0.0,0.0
8428b17ffffffff,21.0,0.0,0.0,0.0,0.0
8428b1dffffffff,150.0,18.0,0.0,0.0,0.0
8428b23ffffffff,10.0,0.0,0.0,0.0,0.0
8428b25ffffffff,4.0,0.0,0.0,0.0,0.0
8428b2bffffffff,86.0,2.0,0.0,0.0,0.0
8428b2dffffffff,2.0,0.0,0.0,0.0,0.0
8428b3bffffffff,16.0,2.0,0.0,0.0,0.0
8428b49ffffffff,1.0,0.0,0.0,0.0,0.0
8428b4bffffffff,1.0,0.0,0.0,0.0,0.0
8428b53ffffffff,19.0,0.0,0.0,0.0,0.0
8428b57ffffffff,12.0,0.0,0.0,0.0,0.0
8428b61ffffffff,529.0,88.0,0.0,0.0,0.0
8428b63ffffffff,4.0,0.0,0.0,0.0,0.0
8428b65ffffffff,3.0,0.0,0.0,0.0,0.0
8428b67ffffffff,11.0,0.0,0.0,0.0,0.0
8428b69ffffffff,1629.0,306.0,0.0,0.0,0.0
8428b6bffffffff,22.0,6.0,0.0,0.0,0.0
8428b6dffffffff,100.0,15.0,0.0,0.0,0.0
8428d65ffffffff,65.0,0.0,0.0,0.0,0.0
8428d6dffffffff,111.0,0.0,0.0,0.0,0.0
8428f43ffffffff,2.0,0.0,0.0,0.0,0.0
8428f4bffffffff,57.0,0.0,0.0,0.0,0.0
8428f55ffffffff,441.0,0.0,0.0,0.0,0.0
8429121ffffffff,4.0,0.0,0.0,0.0,0.0
8429125ffffffff,843.0,109.0,0.0,0.0,0.0
8429127ffffffff,480.0,2.0,0.0,0.0,0.0
8429137ffffffff,219.0,0.0,0.0,0.0,0.0
8429809ffffffff,26.0,0.0,0.0,0.0,0.0
842981bffffffff,20.0,0.0,0.0,0.0,0.0
8429823ffffffff,13.0,0.0,0.0,0.0,0.0
842982bffffffff,31.0,3.0,0.0,0.0,0.0
8429831ffffffff,3.0,0.0,0.0,0.0,0.0
8429843ffffffff,23.0,0.0,0.0,0.0,0.0
8429849ffffffff,266.0,11.0,0.0,0.0,0.0
8429855ffffffff,44.0,0.0,0.0,0.0,0.0
8429859ffffffff,87.0,0.0,0.0,0.0,0.0
842985bffffffff,3.0,0.0,0.0,0.0,0.0
8429861ffffffff,76.0,2.0,0.0,0.0,0.0
8429865ffffffff,14.0,0.0,0.0,0.0,0.0
8429867ffffffff,16.0,0.0,0.0,0.0,0.0
8429869ffffffff,987.0,26.0,0.0,0.0,0.0
842986bffffffff,2.0,0.0,0.0,0.0,0.0
842986dffffffff,6.0,0.0,0.0,0.0,0.0
8429883ffffffff,166.0,23.0,0.0,0.0,0.0
8429887ffffffff,4.0,0.0,0.0,0.0,0.0
8429889ffffffff,13.0,0.0,0.0,0.0,0.0
8429891ffffffff,789.0,15.0,0.0,0.0,0.0
8429893ffffffff,758.0,12.0,0.0,0.0,0.0
8429895ffffffff,68.0,2.0,0.0,0.0,0.0
8429897ffffffff,29.0,2.0,0.0,0.0,0.0
8429899ffffffff,176.0,14.0,0.0,0.0,0.0
842989bffffffff,4.0,0.0,0.0,0.0,0.0
842989dffffffff,14.0,0.0,0.0,0.0,0.0
84298a1ffffffff,2.0,0.0,0.0,0.0,0.0
84298b1ffffffff,5.0,0.0,0.0,0.0,0.0
84298b7ffffffff,1.0,0.0,0.0,0.0,0.0
84298b9ffffffff,424.0,11.0,0.0,0.0,0.0
84298bbffffffff,2.0,0.0,0.0,0.0,0.0
84298bdffffffff,13.0,0.0,0.0,0.0,0.0
84298c1ffffffff,13.0,1.0,0.0,0.0,0.0
84298c3ffffffff,24.0,0.0,0.0,0.0,0.0
84298c9ffffffff,140.0,0.0,0.0,0.0,0.0
84298cbffffffff,27.0,0.0,0.0,0.0,0.0
84298cdffffffff,45.0,2.0,0.0,0.0,0.0
84298d5ffffffff,195.0,10.0,0.0,0.0,0.0
84298d7ffffffff,30.0,0.0,0.0,0.0,0.0
84298ddffffffff,18.0,0.0,0.0,0.0,0.0
84298e1ffffffff,3.0,0.0,0.0,0.0,0.0
84298e9ffffffff,5.0,0.0,0.0,0.0,0.0
8429909ffffffff,12.0,0.0,0.0,0.0,0.0
842990bffffffff,18.0,5.0,0.0,0.0,0.0
8429915ffffffff,6.0,0.0,0.0,0.0,0.0
8429919ffffffff,2.0,0.0,0.0,0.0,0.0
842991bffffffff,3.0,0.0,0.0,0.0,0.0
842991dffffffff,11.0,0.0,0.0,0.0,0.0
842992bffffffff,4.0,0.0,0.0,0.0,0.0
8429931ffffffff,3.0,0.0,0.0,0.0,0.0
8429935ffffffff,11.0,0.0,0.0,0.0,0.0
8429937ffffffff,5.0,0.0,0.0,0.0,0.0
842993bffffffff,6.0,0.0,0.0,0.0,0.0
8429951ffffffff,4.0,0.0,0.0,0.0,0.0
8429953ffffffff,49.0,3.0,0.0,0.0,0.0
8429957ffffffff,139.0,10.0,0.0,0.0,0.0
8429963ffffffff,2.0,0.0,0.0,0.0,0.0
842996bffffffff,12.0,0.0,0.0,0.0,0.0
8429989ffffffff,9.0,0.0,0.0,0.0,0.0
8429995ffffffff,41.0,11.0,0.0,0.0,0.0
8429997ffffffff,146.0,15.0,0.0,0.0,0.0
84299a3ffffffff,1.0,0.0,0.0,0.0,0.0
84299adffffffff,72.0,15.0,0.0,0.0,0.0
84299b1ffffffff,2.0,0.0,0.0,0.0,0.0
84299b3ffffffff,17.0,0.0,0.0,0.0,0.0
84299b5ffffffff,28.0,6.0,0.0,0.0,0.0
84299cbffffffff,2.0,0.0,0.0,0.0,0.0
84299d7ffffffff,2.0,2.0,0.0,0.0,0.0
84299ddffffffff,1.0,0.0,0.0,0.0,0.0
84299ebffffffff,7.0,0.0,0.0,0.0,0.0
84299edffffffff,3.0,0.0,0.0,0.0,0.0
8429a01ffffffff,1652.0,16.0,0.0,0.0,0.0
8429a03ffffffff,170.0,0.0,0.0,0.0,0.0
8429a05ffffffff,31.0,0.0,0.0,0.0,0.0
8429a07ffffffff,95.0,2.0,0.0,0.0,0.0
8429a09ffffffff,478.0,3.0,0.0,0.0,0.0
8429a0bffffffff,2032.0,36.0,0.0,0.0,0.0
8429a0dffffffff,38.0,4.0,0.0,0.0,0.0
8429a11ffffffff,19.0,0.0,0.0,0.0,0.0
8429a13ffffffff,27.0,0.0,0.0,0.0,0.0
8429a15ffffffff,7.0,0.0,0.0,0.0,0.0
8429a17ffffffff,2498.0,4.0,0.0,0.0,0.0
8429a19ffffffff,1187.0,13.0,0.0,0.0,0.0
8429a1bffffffff,120.0,3.0,0.0,0.0,0.0
8429a1dffffffff,3191.0,175.0,0.0,0.0,0.0
8429a29ffffffff,27.0,0.0,0.0,0.0,0.0
8429a31ffffffff,143.0,0.0,0.0,0.0,0.0
8429a33ffffffff,13.0,0.0,0.0,0.0,0.0
8429a39ffffffff,7.0,0.0,0.0,0.0,0.0
8429a3bffffffff,384.0,6.0,0.0,0.0,0.0
8429a3dffffffff,168.0,0.0,0.0,0.0,0.0
8429a41ffffffff,2257.0,36.0,0.0,0.0,0.0
8429a43ffffffff,216.0,2.0,0.0,0.0,0.0
8429a45ffffffff,445.0,13.0,0.0,0.0,0.0
8429a47ffffffff,416.0,1.0,0.0,0.0,0.0
8429a4dffffffff,1954.0,86.0,0.0,0.0,0.0
8429a55ffffffff,5987.0,100.0,0.0,0.0,0.0
8429a57ffffffff,5886.0,216.0,0.0,0.0,0.0
8429a61ffffffff,2889.0,93.0,0.0,0.0,0.0
8429a63ffffffff,59.0,0.0,0.0,0.0,0.0
8429a65ffffffff,131.0,11.0,0.0,0.0,0.0
8429a67ffffffff,6.0,0.0,0.0,0.0,0.0
8429a69ffffffff,2.0,0.0,0.0,0.0,0.0
8429a6bffffffff,34.0,2.0,0.0,0.0,0.0
8429a6dffffffff,6960.0,207.0,0.0,0.0,0.0
8429a81ffffffff,280.0,0.0,0.0,0.0,0.0
8429a83ffffffff,25.0,0.0,0.0,0.0,0.0
8429a85ffffffff,211.0,0.0,0.0,0.0,0.0
8429a87ffffffff,15.0,0.0,0.0,0.0,0.0
8429a89ffffffff,625.0,9.0,0.0,0.0,0.0
8429a8bffffffff,13.0,0.0,0.0,0.0,0.0
8429a8dffffffff,557.0,0.0,0.0,0.0,0.0
8429a91ffffffff,39.0,0.0,0.0,0.0,0.0
8429a93ffffffff,381.0,20.0,0.0,0.0,0.0
8429a95ffffffff,50.0,2.0,0.0,0.0,0.0
8429a97ffffffff,2288.0,104.0,0.0,0.0,0.0
8429a9bffffffff,2.0,0.0,0.0,0.0,0.0
8429a9dffffffff,2.0,0.0,0.0,0.0,0.0
8429aa7ffffffff,117.0,0.0,0.0,0.0,0.0
8429aadffffffff,467.0,10.0,0.0,0.0,0.0
8429ab1ffffffff,1.0,0.0,0.0,0.0,0.0
8429ab9ffffffff,468.0,7.0,0.0,0.0,0.0
8429abbffffffff,135.0,4.0,0.0,0.0,0.0
8429abdffffffff,2.0,0.0,0.0,0.0,0.0
8429ac1ffffffff,18.0,0.0,0.0,0.0,0.0
8429ac3ffffffff,7.0,0.0,0.0,0.0,0.0
8429ac5ffffffff,52.0,3.0,0.0,0.0,0.0
8429ac7ffffffff,43.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,1940.0,0.0,0.0,0.0,0.0
8429acbffffffff,6.0,0.0,0.0,0.0,0.0
8429ad1ffffffff,18.0,0.0,0.0,0.0,0.0
8429ad3ffffffff,3.0,0.0,0.0,0.0,0.0
8429ad9ffffffff,2.0,0.0,0.0,0.0,0.0
8429addffffffff,18.0,0.0,0.0,0.0,0.0
8429ae1ffffffff,12.0,0.0,0.0,0.0,0.0
8429ae3ffffffff,5.0,0.0,0.0,0.0,0.0
8429ae5ffffffff,13.0,2.0,0.0,0.0,0.0
8429ae9ffffffff,10.0,0.0,0.0,0.0,0.0
8429aebffffffff,75.0,1.0,0.0,0.0,0.0
8429aedffffffff,18.0,0.0,0.0,0.0,0.0
8429b03ffffffff,241.0,4.0,0.0,0.0,0.0
8429b09ffffffff,6.0,0.0,0.0,0.0,0.0
8429b0bffffffff,139.0,4.0,0.0,0.0,0.0
8429b0dffffffff,9.0,0.0,0.0,0.0,0.0
8429b13ffffffff,18.0,0.0,0.0,0.0,0.0
8429b15ffffffff,10.0,0.0,0.0,0.0,0.0
8429b1dffffffff,73.0,0.0,0.0,0.0,0.0
8429b25ffffffff,26.0,2.0,0.0,0.0,0.0
8429b29ffffffff,95.0,6.0,0.0,0.0,0.0
8429b2dffffffff,79.0,2.0,0.0,0.0,0.0
8429b43ffffffff,54.0,20.0,0.0,0.0,0.0
8429b45ffffffff,4.0,0.0,0.0,0.0,0.0
8429b49ffffffff,10.0,0.0,0.0,0.0,0.0
8429b55ffffffff,204.0,0.0,0.0,0.0,0.0
8429b5bffffffff,82.0,0.0,0.0,0.0,0.0
8429b5dffffffff,180.0,0.0,0.0,0.0,0.0
8429b61ffffffff,12.0,3.0,0.0,0.0,0.0
8429b65ffffffff,2.0,0.0,0.0,0.0,0.0
8429b67ffffffff,8.0,1.0,0.0,0.0,0.0
8429b69ffffffff,250.0,121.0,0.0,0.0,0.0
8429b6bffffffff,2.0,0.0,0.0,0.0,0.0
8429b6dffffffff,1307.0,265.0,0.0,0.0,0.0
842a4c1ffffffff,31.0,0.0,0.0,0.0,0.0
842a4c9ffffffff,18.0,0.0,0.0,0.0,0.0
842a925ffffffff,10.0,0.0,0.0,0.0,0.0
842a92dffffffff,5.0,0.0,0.0,0.0,0.0
842a94dffffffff,2.0,0.0,0.0,0.0,0.0
842aa83ffffffff,118.0,11.0,0.0,0.0,0.0
842aa89ffffffff,17.0,0.0,0.0,0.0,0.0
842aa8bffffffff,5.0,0.0,0.0,0.0,0.0
842aa91ffffffff,216.0,37.0,0.0,0.0,0.0
842aa93ffffffff,4.0,2.0,0.0,0.0,0.0
842aa9bffffffff,852.0,65.0,0.0,0.0,0.0
842aa9dffffffff,157.0,4.0,0.0,0.0,0.0
842aad1ffffffff,1250.0,43.0,0.0,0.0,0.0
842aad3ffffffff,67.0,0.0,0.0,0.0,0.0
842aad5ffffffff,3171.0,99.0,0.0,0.0,0.0
842aad7ffffffff,33.0,0.0,0.0,0.0,0.0
842aaddffffffff,180.0,12.0,0.0,0.0,0.0
842ab27ffffffff,2456.0,179.0,0.0,0.0,0.0
842ac6dffffffff,56.0,2.0,0.0,0.0,0.0
842ad03ffffffff,1.0,0.0,0.0,0.0,0.0
842ad0bffffffff,6.0,0.0,0.0,0.0,0.0
842ad15ffffffff,24.0,0.0,0.0,0.0,0.0
842ad37ffffffff,187.0,0.0,0.0,0.0,0.0
842ad39ffffffff,5.0,0.0,0.0,0.0,0.0
842ad55ffffffff,49.0,0.0,0.0,0.0,0.0
842ad57ffffffff,44.0,0.0,0.0,0.0,0.0
842ad59ffffffff,202.0,12.0,0.0,0.0,0.0
842af03ffffffff,1.0,0.0,0.0,0.0,0.0
842af15ffffffff,843.0,46.0,0.0,0.0,0.0
842af17ffffffff,26.0,0.0,0.0,0.0,0.0
842af31ffffffff,51.0,0.0,0.0,0.0,0.0
842af33ffffffff,4.0,0.0,0.0,0.0,0.0
842af37ffffffff,23.0,0.0,0.0,0.0,0.0
842af39ffffffff,2.0,0.0,0.0,0.0,0.0
842af3dffffffff,1.0,0.0,0.0,0.0,0.0
842af63ffffffff,233.0,0.0,0.0,0.0,0.0
8444121ffffffff,6.0,3.0,0.0,0.0,0.0
8444123ffffffff,111.0,4.0,0.0,0.0,0.0
8444125ffffffff,70.0,4.0,0.0,0.0,0.0
8444127ffffffff,6.0,0.0,0.0,0.0,0.0
844412dffffffff,1075.0,50.0,0.0,0.0,0.0
8444131ffffffff,789.0,9.0,0.0,0.0,0.0
8444133ffffffff,202.0,3.0,0.0,0.0,0.0
8444135ffffffff,243.0,7.0,0.0,0.0,0.0
8444137ffffffff,126.0,0.0,0.0,0.0,0.0
844413bffffffff,5.0,2.0,0.0,0.0,0.0
844413dffffffff,599.0,6.0,0.0,0.0,0.0
8444143ffffffff,1.0,0.0,0.0,0.0,0.0
844415dffffffff,92.0,0.0,0.0,0.0,0.0
8444161ffffffff,84.0,5.0,0.0,0.0,0.0
8444165ffffffff,360.0,7.0,0.0,0.0,0.0
844416bffffffff,20.0,0.0,0.0,0.0,0.0
8444185ffffffff,2.0,0.0,0.0,0.0,0.0
84441a1ffffffff,89.0,2.0,0.0,0.0,0.0
