cell_id,Athene noctua,Athene noctua [noctua Group],Athene noctua spilogastra/somaliensis,Athene noctua lilith,Athene noctua bactriana
833963fffffffff,3.0,0.0,0.0,0.0,0.0
833964fffffffff,4.0,0.0,0.0,0.0,0.0
833965fffffffff,1.0,0.0,0.0,0.0,0.0
833966fffffffff,1.0,0.0,0.0,0.0,0.0
833968fffffffff,50.0,2.0,0.0,0.0,0.0
833969fffffffff,1.0,0.0,0.0,0.0,0.0
83396cfffffffff,73.0,0.0,0.0,0.0,0.0
83396dfffffffff,1.0,0.0,0.0,0.0,0.0
83396efffffffff,12.0,0.0,0.0,0.0,0.0
833970fffffffff,308.0,0.0,0.0,0.0,0.0
833971fffffffff,717.0,6.0,0.0,0.0,0.0
833972fffffffff,35.0,0.0,0.0,0.0,0.0
833973fffffffff,80.0,0.0,0.0,0.0,0.0
833974fffffffff,557.0,0.0,0.0,0.0,0.0
833975fffffffff,219.0,0.0,0.0,0.0,0.0
833976fffffffff,185.0,0.0,0.0,0.0,0.0
833980fffffffff,3.0,0.0,0.0,0.0,0.0
833981fffffffff,10.0,0.0,0.0,0.0,0.0
833982fffffffff,16.0,0.0,0.0,0.0,0.0
833983fffffffff,121.0,14.0,0.0,0.0,0.0
833985fffffffff,32.0,6.0,0.0,0.0,0.0
833988fffffffff,118.0,7.0,0.0,0.0,0.0
833989fffffffff,4.0,0.0,0.0,0.0,0.0
83398afffffffff,5.0,0.0,0.0,0.0,0.0
83398bfffffffff,2.0,2.0,0.0,0.0,0.0
83398cfffffffff,3.0,0.0,0.0,0.0,0.0
83398dfffffffff,9.0,0.0,0.0,0.0,0.0
83398efffffffff,63.0,0.0,0.0,0.0,0.0
833991fffffffff,279.0,21.0,0.0,0.0,0.0
833992fffffffff,4.0,2.0,0.0,0.0,0.0
833993fffffffff,16.0,0.0,0.0,0.0,0.0
833998fffffffff,2.0,0.0,0.0,0.0,0.0
83399cfffffffff,8.0,3.0,0.0,0.0,0.0
8339a8fffffffff,15.0,6.0,0.0,0.0,0.0
8339a9fffffffff,96.0,3.0,0.0,0.0,0.0
8339aafffffffff,5.0,0.0,0.0,0.0,0.0
8339abfffffffff,32.0,5.0,0.0,0.0,0.0
833c0afffffffff,4.0,0.0,0.0,0.0,0.0
833c0cfffffffff,1.0,0.0,0.0,0.0,0.0
833c0efffffffff,117.0,0.0,0.0,0.0,0.0
833c68fffffffff,7.0,0.0,0.0,0.0,0.0
833c69fffffffff,8.0,0.0,0.0,0.0,0.0
833c6afffffffff,17.0,0.0,0.0,0.0,0.0
833c6cfffffffff,2.0,0.0,0.0,0.0,0.0
833c6efffffffff,8.0,0.0,0.0,0.0,0.0
833d00fffffffff,12.0,0.0,0.0,0.0,0.0
833d04fffffffff,56.0,0.0,0.0,0.0,0.0
833d06fffffffff,102.0,0.0,0.0,0.0,0.0
833d22fffffffff,3.0,0.0,0.0,0.0,0.0
833d49fffffffff,2.0,0.0,0.0,0.0,0.0
833d61fffffffff,2.0,0.0,0.0,0.0,0.0
833e43fffffffff,2.0,0.0,0.0,0.0,0.0
833e5cfffffffff,2.0,0.0,0.0,0.0,0.0
833e62fffffffff,2.0,0.0,0.0,0.0,0.0
833e68fffffffff,5.0,0.0,0.0,0.0,0.0
833e6cfffffffff,299.0,0.0,0.0,106.0,0.0
833e6dfffffffff,2.0,0.0,0.0,0.0,0.0
833e71fffffffff,5.0,0.0,0.0,0.0,0.0
833f28fffffffff,16.0,0.0,0.0,0.0,0.0
833f29fffffffff,16.0,0.0,0.0,0.0,0.0
833f2bfffffffff,3.0,0.0,0.0,0.0,0.0
833f2cfffffffff,7.0,0.0,0.0,0.0,0.0
833f2dfffffffff,55.0,0.0,0.0,0.0,0.0
833f30fffffffff,1.0,0.0,0.0,0.0,0.0
833f34fffffffff,1.0,0.0,0.0,0.0,0.0
833f35fffffffff,6.0,0.0,0.0,0.0,0.0
833f36fffffffff,2.0,0.0,0.0,0.0,0.0
833f44fffffffff,2.0,0.0,0.0,0.0,0.0
833f45fffffffff,30.0,0.0,0.0,0.0,0.0
833f4dfffffffff,43.0,0.0,0.0,0.0,0.0
833f60fffffffff,23.0,0.0,0.0,0.0,0.0
833f61fffffffff,93.0,0.0,0.0,0.0,0.0
833f62fffffffff,44.0,0.0,0.0,0.0,0.0
833f63fffffffff,3.0,0.0,0.0,0.0,0.0
833f64fffffffff,33.0,0.0,0.0,0.0,0.0
833f65fffffffff,3.0,0.0,0.0,0.0,0.0
833f66fffffffff,75.0,0.0,0.0,0.0,0.0
833f68fffffffff,96.0,0.0,0.0,0.0,0.0
833f69fffffffff,10.0,0.0,0.0,0.0,0.0
833f6afffffffff,2.0,0.0,0.0,0.0,0.0
833f6cfffffffff,8.0,0.0,0.0,0.0,0.0
833f6dfffffffff,14.0,0.0,0.0,0.0,0.0
833f6efffffffff,18.0,0.0,0.0,0.0,0.0
833f70fffffffff,2.0,0.0,0.0,0.0,0.0
833f73fffffffff,3.0,0.0,0.0,0.0,0.0
833f74fffffffff,11.0,0.0,0.0,0.0,0.0
833f75fffffffff,17.0,0.0,0.0,0.0,0.0
833f76fffffffff,3.0,0.0,0.0,0.0,0.0
834096fffffffff,4.0,0.0,0.0,0.0,0.0
8340c3fffffffff,10.0,1.0,0.0,0.0,0.0
8340cdfffffffff,2.0,0.0,0.0,0.0,0.0
8340cefffffffff,3.0,0.0,0.0,0.0,0.0
8340d0fffffffff,2.0,0.0,0.0,0.0,0.0
8340dcfffffffff,13.0,1.0,0.0,0.0,0.0
834300fffffffff,2.0,0.0,0.0,0.0,0.0
834301fffffffff,2.0,0.0,0.0,0.0,0.0
834324fffffffff,14.0,0.0,0.0,0.0,0.0
834325fffffffff,1.0,0.0,0.0,0.0,0.0
834326fffffffff,6.0,0.0,0.0,0.0,0.0
83432efffffffff,2.0,0.0,0.0,0.0,0.0
834330fffffffff,4.0,0.0,0.0,0.0,0.0
834331fffffffff,5.0,0.0,0.0,0.0,0.0
834354fffffffff,3.0,0.0,0.0,0.0,0.0
834360fffffffff,138.0,0.0,0.0,0.0,0.0
834361fffffffff,20.0,0.0,0.0,0.0,0.0
834362fffffffff,8.0,0.0,0.0,0.0,0.0
834363fffffffff,2.0,0.0,0.0,0.0,0.0
834364fffffffff,14.0,0.0,0.0,0.0,0.0
834365fffffffff,10.0,0.0,0.0,0.0,0.0
834366fffffffff,2.0,0.0,0.0,0.0,0.0
834371fffffffff,2.0,0.0,0.0,0.0,0.0
834373fffffffff,3.0,0.0,0.0,0.0,0.0
834381fffffffff,2.0,0.0,0.0,0.0,0.0
834388fffffffff,1.0,0.0,0.0,0.0,0.0
83438cfffffffff,11.0,0.0,0.0,6.0,0.0
834398fffffffff,3.0,0.0,0.0,3.0,0.0
83439cfffffffff,2.0,0.0,0.0,0.0,0.0
8343a1fffffffff,10.0,1.0,0.0,0.0,0.0
8343a2fffffffff,2.0,0.0,0.0,0.0,0.0
8343a6fffffffff,4.0,0.0,0.0,0.0,0.0
8343a8fffffffff,9.0,3.0,0.0,0.0,0.0
8343aafffffffff,4.0,0.0,0.0,1.0,0.0
8343acfffffffff,48.0,0.0,0.0,0.0,0.0
8343aefffffffff,623.0,2.0,0.0,0.0,0.0
835202fffffffff,8.0,0.0,0.0,0.0,0.0
835206fffffffff,8.0,0.0,0.0,0.0,0.0
83524dfffffffff,7.0,0.0,0.0,2.0,0.0
835269fffffffff,3.0,0.0,0.0,3.0,0.0
8352cafffffffff,2.0,0.0,0.0,0.0,0.0
8352d9fffffffff,2.0,0.0,0.0,0.0,0.0
835324fffffffff,2.0,0.0,0.0,0.0,0.0
835326fffffffff,2.0,0.0,0.0,0.0,0.0
835332fffffffff,2.0,0.0,0.0,0.0,0.0
835336fffffffff,2.0,0.0,0.0,0.0,0.0
835344fffffffff,2.0,0.0,0.0,0.0,0.0
83534dfffffffff,8.0,0.0,0.0,0.0,0.0
835368fffffffff,6.0,0.0,0.0,0.0,0.0
83536afffffffff,25.0,0.0,0.0,0.0,0.0
8353b4fffffffff,1.0,0.0,0.0,0.0,0.0
835512fffffffff,20.0,0.0,0.0,0.0,0.0
835518fffffffff,3.0,0.0,0.0,0.0,0.0
83551efffffffff,8.0,0.0,0.0,0.0,0.0
836330fffffffff,3.0,0.0,0.0,0.0,0.0
836332fffffffff,25.0,0.0,0.0,9.0,0.0
836b20fffffffff,2.0,0.0,0.0,0.0,0.0
837accfffffffff,3.0,0.0,3.0,0.0,0.0
83bb29fffffffff,76.0,0.0,0.0,0.0,0.0
83bb2dfffffffff,53.0,0.0,0.0,0.0,0.0
83da80fffffffff,37.0,0.0,0.0,0.0,0.0
83da81fffffffff,3.0,0.0,0.0,0.0,0.0
83da82fffffffff,3.0,0.0,0.0,0.0,0.0
83da83fffffffff,10.0,0.0,0.0,0.0,0.0
83da84fffffffff,29.0,0.0,0.0,0.0,0.0
83da85fffffffff,40.0,0.0,0.0,0.0,0.0
83da86fffffffff,49.0,0.0,0.0,0.0,0.0
83da8cfffffffff,3.0,0.0,0.0,0.0,0.0
83da94fffffffff,46.0,0.0,0.0,0.0,0.0
83da95fffffffff,3.0,0.0,0.0,0.0,0.0
83da96fffffffff,6.0,0.0,0.0,0.0,0.0
83daaafffffffff,16.0,0.0,0.0,0.0,0.0
83dab3fffffffff,72.0,0.0,0.0,0.0,0.0
